"","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted"
"503",245,246.350006,241.470001,243.490005,4063600,233.055405
"504",243.479996,243.479996,236.130005,236.850006,4623200,226.699966
"505",239.800003,243.460007,238.800003,239.619995,5367600,229.351273
"506",240.399994,241.979996,238.229996,240.080002,4133000,229.79155
"507",242.330002,244.789993,239.710007,243.289993,3618600,232.863983
"508",244.759995,246.630005,242.059998,243.639999,3425400,233.199005
"509",242.080002,245.139999,241.410004,244.869995,3374100,234.376266
"510",243.449997,247.759995,243.270004,247.669998,3967100,237.056305
"511",246.589996,249.919998,246.110001,248.059998,4955500,237.429565
"512",250,256.920013,247,256.869995,5325600,245.862045
"513",258.730011,262.190002,258.170013,261.459991,6069400,250.25531
"514",260.98999,261.73999,257.890015,259.769989,3583600,248.637756
"515",262.600006,266.26001,260.420013,265.5,4844800,254.122192
"516",264.059998,267.5,263.73999,265.690002,4052700,254.304062
"517",267.75,269.470001,263.670013,267.019989,2971100,255.577057
"518",266.799988,268.160004,264.26001,266.130005,2927300,254.725235
"519",268.799988,270.410004,265.700012,268.049988,2809100,256.562927
"520",266.899994,266.929993,264.609985,266.769989,2837300,255.337738
"521",266,268.450012,265.440002,267.339996,2173000,255.883316
"522",269.690002,272.440002,267.190002,270.369995,3659000,258.783508
"523",270.480011,271.73999,268.98999,270.200012,4055100,258.620789
"524",268.470001,269.390015,266.029999,268.720001,3946800,257.204224
"525",268.309998,268.690002,264.269989,268.209991,3398900,256.716064
"526",270.119995,272.089996,265.839996,266.309998,3597000,254.897476
"527",265.140015,269.929993,264.980011,269.5,2570000,257.950806
"528",268.640015,270.579987,267.26001,269,2458200,257.47226
"529",267.5,268.700012,260.320007,261.899994,4547000,250.676422
"530",261.170013,261.179993,256.339996,257.140015,4856200,246.120468
"531",259.220001,264,256.920013,263.5,4327900,252.207886
"532",263.519989,266.290009,263.149994,263.799988,3066400,252.495056
"533",263.23999,267.070007,262.709991,265.329987,3015300,253.959488
"534",267.790009,271.130005,266.619995,271.130005,3673700,259.510895
"535",271.170013,272.48999,269.279999,270.410004,2486700,258.821808
"536",269.209991,270.589996,268.179993,269.51001,2802800,257.960358
"537",269.470001,269.940002,265.100006,266.399994,2554300,254.983612
"538",266.5,268.390015,265.950012,267.109985,3191100,255.663132
"539",267.579987,268.170013,264.380005,264.600006,3679100,253.260788
"540",264.660004,265.429993,262.799988,262.980011,3212900,251.71022
"541",261.609985,261.609985,248.940002,250.080002,8952900,239.363007
"542",249.699997,251.949997,239.149994,242.220001,11034300,231.839844
"543",243.559998,248,243.559998,246.149994,6921300,235.601395
"544",248.119995,248.449997,234.509995,236.020004,8646300,225.905533
"545",236.529999,243.199997,234.940002,241.429993,6924500,231.083694
"546",241.740005,241.740005,237.029999,239.070007,4878700,228.82486
"547",240.300003,241.179993,235.550003,236.699997,5033500,226.556396
"548",235.149994,239.410004,234.639999,237.289993,4921700,227.988007
"549",239.210007,244.020004,236.419998,243.149994,4539600,233.618256
"550",244.949997,247.479996,243.740005,245.880005,4235800,236.241257
"551",247.960007,252.759995,247.080002,252.25,4881600,242.361557
"552",253,255.059998,252.339996,253.270004,3865200,243.341583
"553",254.339996,254.740005,249.940002,251.399994,6466200,241.544861
"554",252.660004,255.309998,250.419998,255,3927400,245.003723
"555",255.949997,259.25,255.139999,257.130005,4164800,247.050278
"556",257.429993,257.690002,249.970001,250.5,4193500,240.680161
"557",249.190002,252.960007,248.660004,252.020004,2699700,242.140564
"558",250.570007,251.199997,246.990005,247.089996,3777900,237.403809
"559",247.419998,247.419998,240.779999,246.860001,4110900,237.182831
"560",247.259995,247.889999,241.720001,243.389999,4416200,233.848892
"561",242.940002,245.679993,238.160004,241.710007,4819200,232.234726
"562",242.589996,242.850006,238.889999,242.229996,3601500,232.734344
"563",244.289993,247.759995,241.869995,247.259995,4294200,237.567154
"564",249.710007,250.199997,243.059998,245.539993,4809500,235.914581
"565",245.509995,246.399994,242.800003,244.410004,4057100,234.828903
"566",246.309998,247.539993,244.589996,245.839996,2851400,236.202835
"567",245.479996,249.110001,244.639999,247.389999,2255500,237.692078
"568",248.949997,249.309998,245.169998,248.779999,3343000,239.027573
"569",249.679993,249.679993,246.309998,248.75,2195400,238.998764
"570",247.570007,249.940002,245.949997,248.789993,2903800,239.037201
"571",248.779999,249.869995,245.520004,246.029999,2753700,236.385376
"572",246.050003,246.919998,232.679993,235.419998,8223400,226.191315
"573",236.5,236.779999,220.770004,223.220001,13979400,214.469559
"574",225.770004,230.970001,224.410004,230.199997,10021800,221.175919
"575",238.009995,238.009995,215.820007,220.960007,27361400,212.298157
"576",223.789993,224.240005,208.070007,216.839996,22101400,208.339645
"577",217.139999,223,214.210007,221.75,13927200,213.057175
"578",224,227.559998,221.5,227.110001,11191800,218.207062
"579",228.25,231.940002,226.100006,230.580002,10261400,221.541061
"580",230.089996,231.630005,227.75,230.350006,6104100,221.320038
"581",228.529999,232.119995,228.130005,230.789993,5954500,221.742798
"582",232.139999,237.110001,231.190002,237,6186200,227.709366
"583",237.399994,238.059998,234.160004,237.449997,5345300,228.141708
"584",238.080002,238.080002,230.190002,233.070007,7632300,223.933441
"585",233.070007,234.619995,230.350006,231.949997,4823200,222.85733
"586",230.899994,233.339996,228.080002,232.449997,5499200,223.337753
"587",232.839996,233.899994,227.179993,231.949997,4323100,222.85733
"588",228.169998,240.570007,227.5,240.5,7180200,231.072159
"589",239.190002,243.149994,236.399994,238.050003,5104700,228.718216
"590",238,240.809998,235.529999,239.149994,3768400,229.775085
"591",236.600006,240.539993,235.669998,237.970001,4299500,228.641357
"592",239.970001,242.619995,236.369995,240.589996,4374400,231.1586
"593",236.449997,240.100006,236.199997,239.550003,4684400,230.159409
"594",240.639999,240.990005,236.279999,236.429993,5329700,227.161697
"595",235,237.529999,232.619995,236.080002,5099700,226.825455
"596",235.889999,240.449997,235.720001,236.789993,4456400,227.507614
"597",236.169998,242.440002,235.649994,241.380005,4486400,231.917664
"598",240,246.740005,239.770004,245.990005,5390800,236.346954
"599",247.009995,251.179993,246.800003,249.940002,5345300,240.142105
"600",249.100006,251.029999,248.710007,249.339996,4038000,239.565628
"601",247.979996,248.149994,244.389999,246.5,3934600,236.83696
"602",247.25,249.360001,245.509995,247.630005,2973900,237.922653
"603",248.5,249.300003,241.979996,242.059998,6172700,232.571014
"604",239.850006,243.029999,237.899994,242.399994,3958400,232.897659
"605",241.919998,245.350006,241.339996,243.5,2646600,233.95459
"606",241.949997,243.619995,239.479996,241.800003,3285700,232.321198
"607",241.490005,243.800003,236.020004,236.559998,4999400,227.286621
"608",238.130005,241.050003,234.830002,240.759995,4992000,231.321991
"609",243.169998,245.789993,241.229996,242.770004,3194400,233.253189
"610",243.130005,243.940002,241.729996,241.820007,2630100,232.340408
"611",242.899994,247.070007,242.190002,246.770004,2837400,237.096375
"612",247.080002,249.669998,245.990005,248.139999,2331000,238.412674
"613",248.520004,250.690002,245.729996,245.869995,3043000,236.231644
"614",246.199997,246.5,242.300003,244.5,3251800,234.915359
"615",244.820007,245.339996,243.119995,244.960007,3107800,235.357346
"616",244.720001,246.100006,242.789993,245.369995,2165500,236.795242
"617",246,247.100006,245.220001,245.970001,2270300,237.374283
"618",247.5,249.339996,245.149994,245.699997,3482500,237.113724
"619",246,251.369995,245.509995,250.190002,4204600,241.446838
"620",251.600006,252.820007,247.399994,247.759995,3800800,239.10173
"621",248.779999,253.490005,246.899994,252.279999,6323500,243.463791
"622",251.330002,252.630005,247.860001,249.639999,3163800,240.916046
"623",249.300003,251.039993,247.419998,247.660004,3182700,239.005219
"624",248,248.080002,243.130005,243.470001,3852900,234.96167
"625",244.259995,248.149994,243.160004,246.339996,3366200,237.731369
"626",246.5,246.75,238.649994,244.009995,6727600,235.482788
"627",245.949997,246.169998,240.720001,242.639999,4102700,234.16066
"628",242.589996,243.990005,239.539993,243.970001,3863500,235.444199
"629",244.320007,247.520004,244.039993,245.210007,2559400,236.640839
"630",244.389999,248.759995,244.059998,246.990005,2965000,238.358658
"631",246.410004,247.979996,244.880005,247.839996,1902500,239.17894
"632",244.630005,246.080002,243.690002,246,2774800,237.403244
"633",246.820007,249.110001,245.479996,247.479996,2753000,238.831528
"634",255.800003,261.690002,249.050003,261.160004,10268800,252.033447
"635",261.630005,266.519989,261.630005,265.899994,5336100,256.607819
"636",265.059998,267.649994,264.25,265.959991,2611400,256.66568
"637",265.329987,267.140015,263.190002,264.660004,3121600,255.411209
"638",264,268.690002,263.5,266.649994,3995200,257.331604
"639",265.640015,266.51001,257.26001,260.600006,5825800,251.493073
"640",261.100006,262.720001,256.399994,256.649994,4413200,247.681061
"641",258.140015,258.950012,254.529999,255.320007,4104300,246.397537
"642",254.470001,256.100006,252.020004,255.009995,2889300,246.098373
"643",252.789993,252.830002,245.130005,251.130005,4864000,242.353989
"644",251.130005,252.75,248.289993,248.699997,3362800,240.008881
"645",249.020004,253.880005,246.509995,252.940002,3362600,244.100708
"646",252.839996,255.300003,252.339996,253.820007,2005500,244.949966
