"","HII.Open","HII.High","HII.Low","HII.Close","HII.Volume","HII.Adjusted"
"1",185,189.169998,184.809998,189.050003,378600,174.324036
"2",190,191.960007,189.350006,191.869995,598400,176.924347
"3",192.110001,197.279999,191.190002,195.610001,850700,180.373062
"4",196,196.100006,192.279999,193.550003,480800,178.473495
"5",193.899994,194.160004,190.279999,190.449997,401800,175.61499
"6",191.25,193.339996,189.839996,191.300003,446500,176.398788
"7",191.389999,191.910004,188.490005,190.339996,399900,175.51355
"8",193.770004,194.669998,190.539993,191.070007,547400,176.186676
"9",192.190002,193.940002,191.470001,191.580002,343900,176.656982
"10",192,192,188.270004,189.610001,339900,174.840393
"11",189.75,191.580002,188.899994,190.940002,288500,176.066788
"12",192.440002,195.160004,192,194.820007,439100,179.644592
"13",195.690002,196.289993,194.630005,195.710007,480100,180.465271
"14",196.25,196.710007,192.580002,193.539993,392900,178.464279
"15",193.059998,195.380005,192.100006,194.759995,324000,179.589249
"16",195.410004,195.660004,192.350006,192.720001,381100,177.708145
"17",192.779999,194.330002,190.75,194.300003,289400,179.16507
"18",193.929993,195.240005,191.339996,191.529999,429200,176.61087
"19",192.149994,192.669998,189.389999,192.610001,228200,177.60672
"20",192.710007,194.210007,189.729996,193.960007,264500,178.851563
"21",194.970001,194.990005,189.809998,192.789993,409300,177.772705
"22",192.339996,194.839996,190.779999,194.75,341400,179.580017
"23",195.300003,199.429993,194.919998,199.279999,305600,183.757156
"24",199.910004,200.770004,199,199.449997,331800,183.913895
"25",200.259995,201.100006,198.490005,199.009995,311900,183.508209
"26",198.960007,199.570007,197.990005,198.639999,260100,183.166992
"27",198.809998,200.210007,198.570007,198.869995,387800,183.379105
"28",199.259995,200.75,198.899994,200.350006,352500,184.74382
"29",200.869995,201.600006,200.009995,201.190002,414500,185.518402
"30",200.320007,203.630005,199.300003,202.589996,411200,186.809341
"31",203.440002,206.820007,202,205.699997,517300,189.677124
"32",208.949997,211.789993,204.270004,209.940002,691000,193.586807
"33",211,213.649994,209,211.910004,547600,195.403366
"34",211.910004,213.410004,210.110001,212.660004,536100,196.09494
"35",213.779999,215.699997,213.080002,215.259995,328700,198.492386
"36",216.220001,216.330002,213.330002,214.350006,362800,197.65329
"37",214.300003,217.949997,213.070007,216.979996,415300,200.078461
"38",215.970001,218.720001,215.080002,218.130005,404600,201.13887
"39",218.889999,219.800003,217.350006,218.5,563800,201.480057
"40",218.509995,220.179993,217.910004,219.470001,531800,202.931717
"41",219,220.679993,217.860001,218.320007,479500,201.868393
"42",218.350006,219.259995,217,218.820007,344800,202.330719
"43",218.220001,218.869995,216.25,218.029999,425100,201.60022
"44",217.929993,219.880005,217.639999,217.770004,528100,201.359863
"45",217.729996,218.449997,214.970001,215.380005,389400,199.149948
"46",215.229996,215.660004,212.080002,213.699997,376400,197.596527
"47",213.570007,213.899994,209.809998,211.699997,514200,195.747238
"48",211.690002,213.360001,211.130005,213.25,264000,197.18045
"49",212.339996,212.479996,208.210007,211.490005,281100,195.553101
"50",212.5,212.740005,209.660004,211.630005,442700,195.682495
"51",212.279999,212.75,209.309998,210.160004,266700,194.323273
"52",210.740005,215.509995,210.740005,213.720001,1303300,197.61499
"53",213.720001,214.759995,210.740005,211.309998,262700,195.386627
"54",211.5,211.869995,206,207.119995,424200,191.512375
"55",207.110001,209.740005,206.770004,208.860001,336300,193.121231
"56",208.860001,209.089996,207.429993,207.940002,225900,192.270615
"57",207.520004,208.600006,204.220001,204.929993,271600,189.487366
"58",202.75,202.990005,200.309998,202.080002,442300,186.852173
"59",201.330002,203.940002,200.929993,202.460007,633000,187.203552
"60",202.460007,202.860001,200.559998,202.130005,345900,186.898392
"61",201.789993,203.330002,201.399994,202.389999,300300,187.138809
"62",202.449997,203.119995,200.229996,200.240005,371700,185.150787
"63",200.080002,202.449997,200,201.839996,419500,186.630264
"64",201.970001,203.380005,201.559998,202.059998,3e+05,186.833649
"65",202.429993,203.449997,198.179993,198.669998,419900,183.699112
"66",198.580002,201.25,197.5,200.440002,516300,185.33577
"67",202,206.130005,201.020004,203.800003,406700,188.442566
"68",204.410004,205.130005,203.199997,203.889999,242900,188.525772
"69",204.089996,205.759995,202.25,205.619995,262800,190.125381
"70",207.759995,207.759995,203.199997,203.649994,247800,188.303848
"71",202.889999,205.360001,202.710007,202.970001,243100,187.67511
"72",203.410004,203.839996,200.5,200.789993,326600,185.659378
"73",200.679993,201.139999,198.020004,199.289993,364800,184.27243
"74",199.820007,200.679993,198.429993,200.050003,316000,184.975128
"75",200.429993,201.729996,198.720001,200.050003,332600,184.975128
"76",200.199997,201.199997,199.479996,199.630005,402500,184.586777
"77",201.740005,204.050003,200.639999,203.720001,311000,188.368576
"78",203.5,205.589996,203.080002,205,235700,189.552094
"79",205.029999,205.220001,201.020004,203.080002,277700,187.776825
"80",203.179993,204.130005,201.130005,202.190002,214800,186.953888
"81",202.589996,202.889999,199.809998,200.889999,289800,185.751831
"82",200.850006,201.860001,198,199.539993,341800,184.50354
"83",199.350006,201.070007,199.350006,200.660004,228300,185.539139
"84",200.580002,201.339996,199,201.050003,351000,185.899765
"85",197.369995,197.369995,183.610001,188.210007,1156000,174.027359
"86",189.940002,197.729996,188.830002,195.5,592700,180.768005
"87",195.429993,196.179993,193.229996,195.309998,382600,180.592331
"88",195.210007,196.690002,194.589996,195.990005,264800,181.221115
"89",195.380005,198,195.300003,196.470001,340200,181.664902
"90",196.710007,196.899994,194.529999,195.580002,284500,180.84198
"91",195.130005,195.479996,193.399994,194.089996,280400,179.464249
"92",193.470001,197.830002,193.059998,197.300003,337200,182.432373
"93",197.160004,197.880005,196.009995,196.270004,336800,181.47998
"94",196.270004,196.270004,190.979996,191.149994,270600,176.745773
"95",190.139999,191.929993,189.009995,190.339996,532800,175.996841
"96",191.300003,197,190.75,195.490005,425800,180.758774
"97",198.320007,199.490005,195.710007,195.929993,272300,181.165619
"98",196.149994,196.619995,193.880005,196.029999,170200,181.258026
"99",196.039993,197.25,194.979996,195.25,191000,181.09111
"100",195.5,197.919998,195.460007,197.440002,182900,183.122314
"101",196.770004,198.440002,196.009995,196.320007,249500,182.083496
"102",196.830002,197.740005,193.619995,194.080002,244700,180.005966
"103",194.240005,196.309998,192.710007,195.809998,469500,181.610504
"104",196.839996,196.839996,192.889999,194.289993,346500,180.200714
"105",194.089996,195.669998,193.410004,193.789993,276400,179.736984
