"","MCK.Open","MCK.High","MCK.Low","MCK.Close","MCK.Volume","MCK.Adjusted"
"891",153.690002,155.649994,153.460007,154.809998,653500,152.955292
"892",154.809998,155.179993,151.789993,153.5,630000,151.66098
"893",154,157.020004,153.5,155.979996,856800,154.111252
"894",155.830002,157.660004,155.039993,156.25,988300,154.378021
"895",156.630005,158.080002,155.869995,156.660004,891300,154.783127
"896",156.660004,157.779999,154.869995,155.339996,594300,153.478912
"897",154.490005,157.380005,152.820007,157.149994,744400,155.267242
"898",157,157.130005,153.639999,153.889999,921600,152.046295
"899",154.979996,157.119995,152.770004,155.699997,1451900,153.83461
"900",154.490005,154.490005,150.990005,153.610001,748200,151.769669
"901",153.5,153.5,146.770004,150.160004,1487700,148.360992
"902",155.660004,160.389999,154.539993,159.899994,1452000,157.984299
"903",159,159.309998,156,157.020004,1051300,155.138809
"904",158.029999,158.25,152.75,153.669998,1234100,151.828934
"905",152.639999,153.520004,151.020004,151.75,1216600,149.931946
"906",150.830002,152.110001,150.729996,152,569000,150.17894
"907",151.940002,153.779999,150.770004,152.389999,816500,150.56427
"908",153.270004,154.130005,150.669998,151.309998,892000,149.497208
"909",152,154.610001,150.949997,153,920100,151.166977
"910",152.100006,152.330002,149.029999,152.190002,874800,150.366653
"911",151.369995,160,151.059998,158.669998,3209700,156.769028
"912",160,160.080002,155.589996,155.789993,1069400,153.923538
"913",155.580002,157.300003,155.389999,155.539993,727500,153.676529
"914",155.360001,156.169998,152.970001,153.339996,599700,151.502914
"915",151.960007,153.070007,151.429993,151.889999,629500,150.070267
"916",151.470001,151.970001,149.649994,150.970001,1335900,149.161301
"917",151.960007,152,148.039993,149.660004,783600,147.867004
"918",150.080002,152.300003,148.809998,152,669100,150.17894
"919",150.960007,152.550003,149.75,152.080002,587800,150.257996
"920",152.429993,155.360001,150.660004,154.259995,935000,152.411865
"921",154.259995,154.580002,152.229996,153.869995,517500,152.026535
"922",153.130005,155.100006,152.240005,153.440002,952200,152.016647
"923",154.169998,154.509995,148.389999,150.220001,1276300,148.826492
"924",150.410004,156.869995,150.100006,156.25,1386600,154.800552
"925",158.139999,159.059998,152.690002,154.320007,1308300,152.888489
"926",153.369995,155.669998,150.089996,152.429993,1095800,151.015991
"927",152.300003,153.759995,149.699997,149.929993,1234100,148.539169
"928",151.029999,153.800003,149.850006,152.309998,1002200,150.897125
"929",152.380005,154.910004,150.619995,150.729996,934100,149.331772
"930",151.300003,152.050003,149.690002,150.369995,730800,148.975113
"931",151.139999,152.910004,149.509995,150.899994,1016500,149.500198
"932",151.339996,153.660004,150.809998,150.869995,982100,149.470459
"933",151.839996,154.690002,151.589996,152.75,1411800,151.333038
"934",150.360001,153.020004,149.440002,151.5,1515600,150.094635
"935",150.5,153.919998,150.5,152.130005,2188300,150.718796
"936",149.039993,150,146.460007,148.229996,1461000,146.854965
"937",148.110001,150.860001,148.110001,149.610001,1437500,148.222168
"938",149.429993,151.149994,146.830002,147.089996,1002500,145.72554
"939",146.809998,149.570007,145,146.559998,1024500,145.200455
"940",146.5,149.190002,146.119995,148.509995,993500,147.132355
"941",150.850006,151.610001,149.050003,150.089996,1161000,148.697708
"942",150.279999,150.279999,146.5,146.559998,1465600,145.200455
"943",146.229996,150.490005,146.059998,148.929993,1384500,147.548447
"944",149.449997,150.160004,146.270004,146.960007,1377700,145.596756
"945",145.229996,148.820007,144.580002,146.979996,1330400,145.616547
"946",148,150.100006,147.320007,149.179993,982300,147.796143
"947",149.559998,150.660004,145.759995,146.229996,1550200,144.87352
"948",147.199997,148.869995,146.679993,148.130005,857300,146.75589
"949",148.860001,154.089996,148.130005,153.990005,1013400,152.561539
"950",154.460007,154.559998,150.820007,151.289993,1075300,149.886581
"951",151.919998,152.449997,150.259995,150.679993,616900,149.282227
"952",149.800003,152.699997,149.660004,151.639999,642200,150.233322
"953",151,154.800003,151,154.009995,854200,152.581345
"954",152.279999,156.699997,152.279999,156.550003,899800,155.097809
"955",157.110001,158.919998,155.809998,156.669998,977800,155.216675
"956",156.470001,158.800003,152.270004,152.419998,686900,151.006104
"957",153.889999,155.399994,152.570007,153.039993,785000,151.620346
"958",152.729996,154.449997,152.070007,152.619995,889500,151.204224
"959",152.839996,154.75,152.289993,154.229996,602400,152.799316
"960",155.070007,156.550003,154.380005,156.410004,556600,154.959091
"961",155.080002,155.369995,151.229996,152.270004,639600,150.857498
"962",152.139999,153.309998,149.110001,149.210007,618600,147.825882
"963",146.509995,148.740005,143.889999,144.100006,919900,142.76329
"964",143.839996,145.199997,141.320007,143.789993,1012900,142.456146
"965",143.259995,147.589996,143.259995,147.490005,1125100,146.121841
"966",150.339996,152.580002,148.220001,152.029999,1348500,150.61972
"967",156.100006,163.240005,155.300003,160.009995,1706000,158.525696
"968",164.5,170.229996,164.039993,166.039993,1903100,164.499741
"969",168.550003,174.050003,167.860001,170.949997,1119300,169.364212
"970",170.009995,172.199997,169.570007,170.919998,730800,169.334488
"971",180.020004,183.429993,176.210007,178.509995,2200400,176.85408
"972",180,186.029999,179.729996,183.440002,1633600,181.738358
"973",184,184.5,177.520004,177.809998,1338000,176.160568
"974",176.580002,179.729996,176.259995,177.940002,818600,176.289383
"975",178.710007,184.160004,178.169998,182.990005,805800,181.292526
"976",186.850006,187.669998,182.580002,183.660004,1272400,181.956299
"977",178.020004,178.75,169.820007,173.639999,3924300,172.029251
"978",176.699997,179.899994,174.009995,176.529999,2010500,174.892441
"979",175.949997,175.949997,169.690002,171.940002,1816900,170.345032
"980",171.259995,172.649994,168.880005,169.869995,1131000,168.294235
"981",171.850006,174.410004,170.539993,173.479996,991100,171.870743
"982",176.5,181.210007,174.5,179.75,1937300,178.082565
"983",181.399994,181.399994,178.339996,179.5,991100,177.834885
"984",179.660004,181.770004,179.100006,180,469400,178.330246
"985",180.75,182.520004,179.240005,179.910004,1797900,178.657974
"986",183.059998,183.539993,178.820007,179,1163200,177.754303
"987",178.809998,181.919998,178.580002,180.850006,990100,179.591431
"988",180.550003,181.070007,178.710007,179.160004,946000,177.913177
"989",179.440002,181.190002,178.779999,180.759995,812100,179.502029
"990",180.100006,180.330002,177.139999,178.259995,981200,177.01944
"991",176.970001,180.940002,176.580002,180.419998,953400,179.164398
"992",180.550003,181.149994,176.889999,178.679993,777100,177.436508
"993",177.550003,179.139999,176.929993,177.679993,905300,176.443481
"994",176.949997,177.089996,173.100006,174.660004,747400,173.444504
"995",176.5,176.5,171.800003,172.330002,910500,171.130707
"996",173.520004,174.410004,171.380005,173.080002,819700,171.875504
"997",172.800003,173.589996,170.729996,172.350006,969200,171.150589
"998",173.809998,174,171.070007,172.910004,802700,171.70668
"999",173,174.179993,170.830002,173.550003,2085500,172.342224
"1000",171.100006,171.690002,169.199997,171.419998,956500,170.227051
"1001",171.470001,172.210007,169.339996,170.009995,710900,168.826859
"1002",170.110001,172.949997,170,170.070007,504400,168.886459
"1003",170.720001,170.990005,169.089996,170.779999,256700,169.591492
"1004",171.850006,174.789993,171.259995,174.320007,1023800,173.106873
"1005",175.149994,176.889999,173.080002,174.179993,813700,172.967819
"1006",174.039993,175.130005,173.050003,173.419998,579800,172.21312
"1007",173,174.139999,171.759995,173.919998,663200,172.709641
