"","LLY.Open","LLY.High","LLY.Low","LLY.Close","LLY.Volume","LLY.Adjusted"
"444",114.089996,115.449997,114.089996,115.019997,8330300,108.079056
"445",114.849998,116.610001,114.769997,115.459999,6002300,108.492508
"446",115.089996,116,114.230003,115.449997,4716000,108.483101
"447",114.959999,115.370003,113.25,113.339996,5602900,106.500443
"448",113.089996,113.32,106.580002,107.910004,7226300,101.398117
"449",109,111.019997,108.43,110.480003,4519100,103.813034
"450",110.5,111.809998,109.980003,110.620003,3884700,103.944572
"451",110.839996,111.220001,109.93,111.029999,4192800,104.329819
"452",110.980003,113.769997,110.860001,113.589996,4402100,106.735344
"453",113.93,114.25,112.410004,113.309998,3619600,106.47226
"454",112.879997,113.360001,110.660004,111.919998,4224000,105.166122
"455",112,112.720001,111.370003,112.029999,2938300,105.269478
"456",110.699997,111.459999,109.059998,110.389999,3757000,103.728462
"457",110.220001,111.150002,106.190002,106.32,6739400,99.904053
"458",106.43,108.82,104.169998,107.889999,4114800,101.379326
"459",107.050003,107.470001,105.059998,106.389999,4464500,99.969841
"460",107.449997,109.080002,106.300003,107.400002,3587800,100.9189
"461",107.230003,108.510002,107.080002,108.339996,3325900,101.802155
"462",109.589996,110.43,108.349998,108.440002,4349200,101.896133
"463",108.739998,109.230003,107.330002,107.860001,3639400,101.351128
"464",108.139999,108.389999,105.93,106.75,3577200,100.308113
"465",110.43,112.080002,109.760002,110.139999,7368600,103.49353
"466",109,109.300003,104.949997,105.900002,6803700,99.509415
"467",106.849998,110.779999,106.720001,109.720001,5875400,103.098877
"468",109.489998,110.940002,109.010002,110.099998,3666300,103.455948
"469",110.419998,112.540001,109.699997,112.209999,5054400,105.438629
"470",112.260002,114.709999,112.260002,113.199997,5078900,106.368858
"471",114.25,114.25,111.830002,112.389999,4239700,105.607773
"472",112.360001,112.650002,109.739998,109.809998,5392800,103.702934
"473",109.18,112.230003,108.540001,112.199997,4796800,105.960007
"474",111.68,114.300003,111.669998,113.830002,4766400,107.499359
"475",113,116.099998,113,115.809998,4869800,109.369247
"476",114.879997,116.199997,114.32,114.720001,4877300,108.339867
"477",114.279999,114.279999,112.129997,112.230003,3619700,105.988358
"478",111.860001,113.809998,111.400002,112.870003,1897000,106.592766
"479",111.260002,113.599998,110.970001,112.379997,3296200,106.130013
"480",112.279999,114.25,111.709999,114.220001,3263200,107.867691
"481",114.730003,115.830002,113.760002,115.529999,4814500,109.104813
"482",115.300003,117.93,114.970001,117,4688300,110.493065
"483",117.610001,118.709999,116.220001,118.639999,8965600,112.041847
"484",118.639999,118.690002,117.540001,118.519997,4290100,111.928543
"485",118.650002,119.839996,116.32,116.519997,5676600,110.039757
"486",115.32,115.989998,112.980003,115.839996,5064400,109.397583
"487",115.529999,115.779999,112.769997,113.580002,4128100,107.263275
"488",113.599998,114.650002,111.019997,114.089996,3832600,107.744904
"489",114.839996,115.620003,113.919998,114.5,3806800,108.132095
"490",115.480003,115.739998,114.269997,114.339996,3758800,107.981003
"491",114.620003,115.150002,113.839996,114.860001,3609900,108.472092
"492",114.290001,114.580002,111.239998,111.93,5306100,105.70504
"493",111.209999,111.300003,107.720001,108.360001,6121700,102.333572
"494",109.43,109.660004,105.669998,106.5,6864400,100.577026
"495",111.540001,111.540001,107.699997,109.110001,8362800,103.041862
"496",109.099998,110.160004,108.120003,109.290001,8362300,103.211861
"497",109.290001,111.510002,108.68,109.419998,13154500,103.334625
"498",109.349998,109.410004,106.629997,106.75,3284000,100.81311
"499",106.760002,111.089996,106.43,111.089996,3792400,104.911751
"500",110.239998,112.900002,108.730003,112.889999,4101600,106.611649
"501",113.400002,115.089996,112.589996,114.199997,3984000,107.848793
"502",114.339996,115.849998,114.239998,115.720001,2731000,109.284256
"503",114.790001,115.43,112.75,114.879997,4247100,108.490974
"504",114.720001,114.739998,111.099998,111.309998,4203300,105.119514
"505",112.209999,114.839996,111.739998,114.660004,5795200,108.283211
"506",112.370003,116.440002,112.050003,115.279999,7749600,108.868721
"507",115.690002,116.419998,114.519997,116.339996,3428900,109.869766
"508",116.370003,118.220001,116.220001,117.209999,5820100,110.691376
"509",117.089996,117.220001,114.970001,115.940002,4282300,109.49202
"510",115.269997,116.209999,115.099998,116.18,2648800,109.718658
"511",115.199997,115.25,114.330002,114.68,4404600,108.302086
"512",113.910004,118.220001,113.400002,117.089996,5097700,110.578064
"513",116.989998,118.07,116.480003,116.800003,2920600,110.304184
"514",116.809998,119.199997,116.550003,119.160004,4401900,112.532951
"515",115.580002,116.900002,115.019997,116.589996,8887000,110.105865
"516",115.690002,117.110001,115.690002,117.089996,4377500,110.578064
"517",117.110001,118.900002,116.919998,118.790001,4012100,112.183525
"518",118.220001,118.220001,114.199997,114.989998,6946200,108.594841
"519",115.339996,115.349998,114.040001,114.970001,4599100,108.575966
"520",114.720001,115.110001,113.540001,115.029999,3590900,108.632622
"521",114.389999,115.949997,113.910004,115.709999,3767400,109.274818
"522",115.529999,117.080002,115.529999,116.940002,4362900,110.436409
"523",116.940002,120.139999,116.730003,119.860001,5746100,113.194
"524",120.32,120.989998,119.129997,120.889999,4171500,114.166718
"525",121.209999,121.839996,118.690002,120.169998,4518400,113.486771
"526",120.720001,121.739998,120.400002,120.43,8832400,113.7323
"527",118.669998,120.82,117.739998,119.269997,7421000,112.63681
"528",119,119.330002,116.860001,117.5,7935000,110.965263
"529",117.730003,121.43,117.449997,119.599998,16195100,112.948471
"530",119.199997,119.940002,117.040001,118.010002,7203100,111.446884
"531",117.760002,119.900002,117.5,119.489998,6975500,112.844597
"532",119.599998,120.279999,118.110001,119.650002,12738600,112.995689
"533",118.940002,121.25,118.800003,120.75,17847000,114.652573
"534",121.18,122.480003,120.400002,122.480003,10366400,116.295219
"535",121.309998,123.330002,121.300003,122.129997,17861300,115.962868
"536",122.379997,123.050003,121.610001,122.660004,19880300,116.466133
"537",122.059998,123.760002,121.800003,122.720001,20798700,116.523087
"538",122.730003,124.739998,122.650002,124,19574000,117.738457
"539",124.099998,124.669998,123.470001,123.889999,13682400,117.63401
"540",123.860001,125.160004,123.32,124.669998,20790900,118.374611
"541",124.489998,126.480003,124.080002,125.68,32135600,119.333618
"542",125.519997,127.769997,125.199997,126.290001,36023600,119.912819
"543",127.25,129.419998,126.580002,128.839996,43290900,122.334045
"544",130.509995,130.509995,125.339996,127.459999,59468600,121.02375
"545",128.399994,128.869995,126.720001,128.490005,53212600,122.001732
"546",128.75,128.789993,125.389999,126.68,74822500,120.283127
"547",126.410004,127.190002,125.129997,126.339996,60615600,119.960297
"548",126.370003,126.980003,125.25,126.699997,50169800,120.302116
"549",122.800003,124.910004,122.510002,123.5,61771200,117.26371
"550",123.5,124.019997,122.68,123.5,8077600,117.26371
"551",124.599998,130.75,123.160004,124.309998,68139300,118.032799
"552",124.980003,124.980003,122.510002,123.080002,42768700,116.864929
"553",123.099998,124.160004,121.959999,123.940002,47331000,117.681465
"554",123.989998,125.349998,123.5,125.239998,16052200,118.915833
"555",125.260002,126.650002,125.139999,126.589996,13726300,120.197655
"556",127.540001,129.100006,126.830002,128.160004,7520700,121.688393
"557",126.879997,128.979996,126.639999,128.309998,5704300,121.830826
"558",128.729996,129.479996,127.43,128.300003,15332900,121.821327
"559",128.610001,130.580002,128.410004,129.869995,5972800,123.312042
"560",130.240005,132.130005,129.699997,131.020004,5872900,124.403961
"561",130.960007,131.559998,128.520004,128.770004,7675100,122.267593
"562",129.339996,129.899994,128.869995,128.949997,6112900,122.438507
"563",129.009995,129.940002,128.979996,129.759995,5729100,123.207581
"564",130.710007,131.350006,129.050003,129.050003,5132300,122.53344
"565",129.039993,129.570007,128.240005,129.320007,3214600,122.789825
"566",129.110001,129.25,126.839996,127.050003,4425300,120.634438
"567",127.339996,127.349998,124.610001,125.610001,5539800,119.267159
"568",126.489998,127.010002,125.610001,126.989998,4656400,120.577477
"569",126.5,127.279999,126.089996,127.160004,3430900,120.738892
"570",126.760002,128.119995,126.599998,127.239998,4215600,120.814842
"571",127.559998,127.970001,126.93,127.190002,4227100,120.76738
"572",126.860001,127.32,124.510002,125.150002,5520700,118.830399
"573",125.239998,125.239998,123.019997,123.059998,5470400,116.845924
"574",123.769997,124.349998,123.160004,124.080002,4549100,117.814423
"575",124.93,124.93,119.790001,119.959999,6573400,113.902458
"576",120,120.059998,115.889999,116.5,14842800,110.617172
"577",116.230003,116.650002,114.139999,115.199997,9805800,109.382813
"578",115.040001,115.57,113.650002,115.470001,7519700,109.639183
"579",116.040001,117.889999,115.43,117.489998,5891500,111.55719
"580",118.290001,118.43,117.230003,118,4254100,112.041435
"581",117.75,118.68,116.75,118.230003,3425000,112.259811
"582",118.830002,119.919998,118.669998,119.870003,3372500,113.817009
"583",119.900002,120.010002,119.25,119.599998,4097200,113.560631
"584",116.610001,117.139999,114.910004,117.040001,7548300,111.129913
"585",117.050003,119.529999,116.559998,118.18,5392100,112.212334
"586",118.440002,118.57,116.860001,118.459999,4168800,112.478203
"587",118.440002,118.440002,116.540001,116.910004,5695500,111.006485
"588",115.82,117.080002,115.300003,116.650002,5952100,110.759613
"589",116.300003,116.489998,114.459999,114.940002,5127200,109.135956
"590",115.849998,116.889999,115.230003,116.25,2992600,110.379814
"591",115.860001,116.150002,114.779999,115.800003,5818900,109.952522
"592",115.629997,116.32,114.220001,116.220001,3660500,110.351334
"593",114.860001,115.190002,113.870003,114.370003,4284600,108.594742
"594",114.730003,115.529999,114.529999,114.940002,3668400,109.135956
"595",115.25,115.839996,114.32,115.620003,3724400,109.781624
"596",114.57,117.68,114.57,116.730003,3914100,111.457344
"597",115.699997,116.650002,115.220001,116.010002,3109800,110.769875
"598",115.870003,116.300003,115,116.230003,3042800,110.979935
"599",117.040001,117.790001,116.529999,116.580002,2611100,111.314125
"600",116.120003,118.389999,116.120003,117.980003,3934200,112.650887
"601",117.760002,117.959999,116.480003,116.809998,3653500,111.53373
"602",117.529999,117.550003,116.449997,116.790001,2086400,111.514626
"603",117.089996,118.410004,115.699997,115.760002,5007200,110.531166
"604",115.610001,115.800003,114.43,115.489998,5915800,110.273354
"605",115.489998,116.300003,114.959999,115.900002,2392800,110.664841
"606",115.339996,117.580002,114.989998,115.940002,6098400,110.703033
"607",116.529999,117.720001,116.040001,116.769997,4722000,111.495529
"608",118.080002,118.93,117.410004,117.559998,3122700,112.24984
"609",118.029999,118.379997,116.529999,117.019997,4175800,111.734238
"610",117.519997,118.940002,117.269997,117.5,3882800,112.192566
"611",118.190002,118.940002,117.889999,118.349998,2726300,113.004166
"612",116,116,113.879997,113.93,8172400,108.783813
"613",114.779999,115.589996,111.849998,112.209999,5681200,107.14151
"614",112.5,115.5,112.5,115.239998,3793800,110.034653
"615",115.400002,115.400002,110.610001,111.82,8477300,106.769127
"616",112.129997,112.25,111.010002,111.739998,3188100,106.692757
"617",111.639999,113.419998,111.339996,113.400002,3032300,108.277756
"618",113.650002,114.830002,113.220001,114.650002,2868700,109.471298
"619",115.019997,115.989998,114.339996,115.230003,3320600,110.025108
"620",116.349998,117.07,115.260002,115.559998,2840100,110.340187
"621",115.739998,115.93,114.809998,115.489998,4024600,110.273354
"622",115.080002,116.150002,114.709999,115.629997,2570500,110.407028
"623",115.510002,116.830002,115.169998,115.360001,2110100,110.1492
"624",114.809998,114.949997,110.620003,111.339996,4677500,106.310822
"625",111.739998,112.209999,111.160004,111.470001,3615900,106.434937
"626",111.800003,111.830002,110.019997,110.790001,8958700,105.785645
"627",111.309998,112.839996,110.639999,112.739998,3236400,107.647575
"628",112.82,114.209999,112.400002,114.199997,2343400,109.041618
"629",114.870003,115.470001,113.779999,114.419998,3707700,109.251686
"630",114.050003,114.370003,112.550003,112.82,2444000,107.723961
"631",112.470001,112.790001,110.910004,111.519997,2998700,106.482666
"632",111.849998,113.360001,111.849998,113.080002,2717700,107.972214
"633",113.269997,114.650002,112.669998,114.529999,3339100,109.35672
"634",111.529999,112.239998,109.099998,109.82,6589600,104.859467
"635",109.470001,109.470001,105.150002,108.290001,7211100,103.398575
"636",108.300003,109.160004,107.589996,108.470001,4405200,103.57045
"637",109,109.190002,107.970001,108.82,2206500,103.904633
"638",109.349998,109.650002,107.080002,107.089996,3507300,102.252769
"639",107.830002,108.480003,107.239998,108.339996,3232900,103.44632
"640",108.5,108.519997,106.580002,106.790001,4820600,101.966339
"641",106.919998,107.360001,105.870003,107.269997,2894400,102.424652
"642",107.5,109.400002,106.059998,108.220001,5098200,103.331734
"643",108.349998,109.660004,107.160004,108.519997,3762700,103.618179
"644",108.57,110.379997,107.68,107.82,4596700,102.949799
"645",107.919998,109.230003,107.540001,108.269997,3470700,103.379486
"646",108.07,110.239998,108.07,108.720001,3192500,103.809143
"647",108.300003,110.019997,107,108.690002,4664200,103.78051
"648",108.059998,110.709999,107.610001,108.949997,5535700,104.028763
"649",109.019997,110.739998,108.309998,110.510002,3679000,105.518318
"650",110.959999,113.269997,110.190002,112.419998,4477700,107.342033
"651",111.379997,112.489998,107.440002,108.709999,4765800,103.799606
"652",109.470001,112.120003,109.040001,111.400002,5490000,106.368103
"653",110.370003,111.379997,108.529999,111.120003,4231700,106.100754
"654",111.959999,114.540001,111.639999,113.970001,4815900,108.822014
"655",113.239998,114.550003,112.349998,113.769997,2788100,108.63105
"656",112.900002,114.059998,112.290001,113.599998,2318400,108.468719
"657",113.529999,116.139999,113.43,115.699997,5247200,110.473854
"658",114.860001,114.870003,110.220001,110.290001,4937900,105.898598
"659",110.419998,111.309998,109.209999,110.230003,3939900,105.840981
"660",110.940002,111.330002,109.290001,110.519997,3497600,106.119431
"661",111.050003,112.940002,110.790001,112.529999,2903500,108.0494
"662",112.330002,112.879997,110.910004,111.010002,2074800,106.589928
"663",112,112.440002,110,111.459999,2207300,107.022003
"664",111.440002,112.269997,110.790001,111.610001,1840200,107.166046
"665",111.459999,112.559998,108.879997,109.510002,3870100,105.149666
"666",110.610001,111.82,110.25,111.779999,2565500,107.329269
"667",112.309998,112.879997,110.730003,110.730003,2945200,106.321083
"668",110.330002,111.540001,109.790001,110.970001,1744400,106.551521
"669",111.809998,112.379997,110.599998,112.25,2708600,107.780556
"670",112.82,114.169998,111.919998,112.970001,2870700,108.471901
"671",112.540001,114.019997,112.190002,113.959999,3710300,109.422462
"672",114.379997,114.5,112.449997,113.25,3756400,108.740738
"673",113.959999,115.440002,113.260002,114.599998,4045900,110.036995
"674",114.779999,114.989998,113.839996,114.050003,2904700,109.508888
"675",114.519997,114.519997,110.349998,111.07,4982300,106.647552
"676",108.370003,111.129997,106.400002,111.099998,6589500,106.676346
"677",111.779999,112,110.290001,111.690002,3404100,107.242851
"678",111.919998,112.419998,111.120003,111.470001,3578500,107.031609
"679",111.739998,112.150002,110.239998,110.889999,2842600,106.474709
"680",110.419998,110.529999,109.209999,110.129997,1728900,105.744957
"681",110.330002,111.190002,109.629997,111.120003,2438100,106.695557
"682",111.440002,112.910004,111.169998,112.720001,3132500,108.231834
"683",112.860001,115.110001,112.389999,114.349998,3929800,109.796936
"684",115.93,117.230003,114.470001,116.160004,7517700,111.534882
"685",116,116.540001,113.970001,114.18,2611300,109.633713
"686",114.360001,114.550003,111.940002,113.25,3480200,108.740738
"687",112.879997,113.849998,111.309998,111.389999,3093400,106.954788
"688",112.040001,112.660004,110.690002,111.82,2266400,107.367676
"689",112.349998,113.370003,111.379997,112.370003,1906300,107.895782
"690",112.400002,113.449997,111.690002,111.830002,2516600,107.377266
"691",111.940002,112.449997,110.410004,110.959999,2203400,106.541916
"692",110.330002,110.639999,106.660004,107,4483900,102.739601
"693",107.089996,108.099998,106.209999,107.290001,2735000,103.018044
"694",107.489998,108.260002,107,108.199997,2865300,103.891808
"695",108.309998,108.650002,107.57,107.830002,1460800,103.536545
"696",106.889999,108.330002,105.949997,107.190002,2802500,102.922028
"697",107.559998,108.150002,106.879997,107.300003,1636600,103.027641
"698",107.029999,107.489998,106.580002,106.919998,2736900,102.662773
"699",107.75,109.139999,107.589996,108.360001,2554900,104.045441
"700",108.519997,109.129997,107.879997,107.900002,1341300,103.60376
"701",108.349998,110.099998,108.220001,109.699997,1760000,105.3321
"702",109.18,109.480003,107.790001,107.949997,2314600,103.651764
"703",109.220001,109.459999,108.260002,108.459999,2018900,104.141472
"704",108.309998,108.940002,107.900002,108.639999,2207100,104.314301
"705",108.870003,109,107.769997,107.910004,3944900,103.613365
"706",109.980003,111.459999,108.889999,109.839996,5708500,105.466515
"707",106,107.75,101.360001,107.400002,9047500,103.123672
"708",107.5,108.209999,106.25,107.839996,3304500,103.54615
"709",108.080002,110.589996,107.540001,110.199997,4234600,105.81218
"710",110.620003,113.190002,110.620003,112.989998,4168500,108.491089
"711",112.5,112.809998,111.5,111.669998,2987800,107.223663
"712",111.370003,113.209999,111.260002,112.720001,2424700,108.231834
"713",112.360001,114.669998,112,113.949997,4124400,109.412865
"714",114.07,114.510002,112.309998,112.510002,2629100,108.030205
"715",113.239998,114.330002,112.870003,113.110001,3002100,108.606323
"716",112.949997,113.080002,110.510002,111.25,3357300,106.820374
"717",111.57,114.290001,111.510002,113.82,3973700,109.28804
"718",114.230003,114.629997,112.029999,112.769997,3076200,108.279854
"719",112.650002,113.57,112.099998,113.529999,2224100,109.009583
"720",113.459999,114.209999,112.220001,112.800003,1770200,108.308662
"721",112.769997,114.040001,112.449997,113.169998,2273200,108.663925
"722",112.870003,113.529999,112.25,112.790001,3250600,108.299049
"723",112.190002,112.360001,111,111.389999,2627100,107.569939
"724",111.330002,113.82,111.330002,113.190002,4857400,109.308212
"725",113.019997,114.129997,112.860001,114.07,3361600,110.158035
"726",114.029999,116.120003,113.75,115.099998,3781600,111.15271
"727",114.959999,115.919998,114.050003,114.610001,3638200,110.679527
"728",114.699997,115.519997,113.290001,114.75,2909500,110.81472
"729",115.089996,116.68,114.709999,116.199997,3120100,112.214989
"730",116.599998,118.459999,116.599998,117.470001,2939300,113.441429
"731",117.470001,118.110001,117,117.089996,4704900,113.074463
"732",117.730003,117.900002,116.620003,117.440002,1798200,113.412468
"733",117.230003,118.040001,117.169998,117.349998,1243900,113.325546
"734",117.519997,118.25,116.099998,116.739998,2199700,112.736473
"735",116.400002,117.919998,115.919998,117.610001,2786000,113.576637
"736",118.279999,118.839996,117.57,118.669998,2597000,114.600273
"737",118.400002,119.919998,117.540001,119.769997,3003200,115.662552
"738",119.970001,120.709999,119.580002,119.639999,2462800,115.537003
"739",119.529999,120.839996,118.940002,120.239998,2335100,116.116432
"740",120.559998,121.150002,120.110001,120.650002,3592600,116.512383
"741",120.559998,121.199997,119.980003,120.779999,3438100,116.637924
"742",120.559998,121.93,120.559998,121.699997,2959400,117.52636
"743",121.980003,122.190002,120.720001,121.529999,3343900,117.362198
"744",123.07,124.260002,122.059998,122.849998,3468400,118.636932
"745",124,127.029999,123.309998,125.330002,6718800,121.031891
"746",127.879997,129.979996,127.690002,129.479996,8173000,125.039558
"747",129.080002,130.990005,128.339996,130.850006,4423400,126.362595
"748",132.490005,137,131.240005,132.429993,9229900,127.888374
"749",132.389999,132.580002,131.029999,131.149994,2473400,126.65229
"750",131.070007,131.210007,130.130005,131.110001,1215800,126.613663
"751",131,131.699997,130.660004,131.139999,1272000,126.642639
"752",131.570007,131.770004,130.839996,131.520004,2161300,127.009605
"753",131.520004,131.929993,130.869995,131.300003,1856200,126.79715
"754",131.179993,131.520004,130.5,131.429993,1549800,126.922684
"755",131.770004,132.259995,130.729996,132.210007,2204200,127.675949
"756",130.300003,132.470001,130.229996,131.770004,1963500,127.251038
"757",131.419998,132.559998,130.940002,132.259995,2102900,127.72422
"758",131.699997,132.929993,131.699997,132.509995,2448300,127.965645
"759",132.460007,134.210007,132.009995,133.710007,5188600,129.124496
"760",134.550003,136.360001,134.009995,135.919998,4522800,131.258698
"761",135.779999,138.270004,135.529999,138,4177600,133.267365
"762",138.199997,139.990005,137.889999,138.940002,5117100,134.175156
"763",138.990005,140.899994,138.119995,140.649994,4685200,135.826477
"764",140.580002,141.690002,140.009995,141.110001,3676500,136.270721
"765",141.830002,141.970001,139.850006,141.429993,3794800,136.579742
"766",140.880005,141.740005,139.360001,139.580002,5393200,134.793213
"767",139.5,141.570007,138.429993,140.910004,4849500,136.077591
"768",141.25,142.25,140.690002,141.559998,2742100,136.705276
"769",141.25,141.740005,139.880005,141.210007,3138700,136.367264
"770",141.850006,141.990005,138.699997,139.070007,3183300,134.300705
"771",137.339996,139.100006,137.339996,138.309998,2826400,133.566742
"772",138.690002,139.880005,138.229996,139.259995,2649100,134.484146
"773",139.509995,141.139999,138.970001,139.919998,2815500,135.121521
"774",138.179993,143.720001,138.100006,142.669998,5243400,137.777222
"775",142.850006,142.850006,139.470001,139.639999,3913500,134.851135
"776",140.529999,141.570007,139.679993,141,5137800,136.164459
"777",142.300003,144.070007,141.779999,143.440002,3177500,138.520813
"778",144.779999,147.360001,144.529999,147.350006,4060900,142.296707
"779",147.740005,147.869995,146.809998,147.300003,3285000,142.248428
"780",147.220001,147.220001,145.380005,146.410004,2670400,141.388947
"781",141.5,145.550003,141.119995,145.509995,4892100,140.519821
"782",145.729996,145.860001,143.179993,144.25,2976400,139.303024
"783",144.669998,144.899994,143.490005,143.509995,3953200,138.588409
"784",142.860001,143.740005,141.789993,141.800003,3455500,137.646835
"785",142.25,142.320007,140.570007,141.119995,2273700,136.98674
"786",141.020004,141.960007,140.529999,141.009995,2858200,136.879944
"787",141.619995,141.839996,140.360001,140.830002,3082800,136.705261
"788",141.630005,142.809998,141.199997,142,3417000,137.840973
"789",141.339996,142.649994,140.330002,142.039993,2900900,137.879761
"790",139.279999,141.589996,137.869995,138.149994,4727400,134.103714
"791",138.940002,139.229996,134.619995,135.410004,3401600,131.443985
"792",136.029999,137.020004,133.309998,133.529999,4659000,129.619034
"793",133.330002,134.669998,129.050003,129.190002,4292800,125.406158
"794",126.379997,126.800003,121.510002,126.129997,7898300,122.435776
"795",127.739998,133,126.209999,132.839996,7355700,128.949249
"796",133.279999,135.649994,128.690002,130.309998,6936600,126.493347
"797",133.029999,140.860001,133,140.380005,5301900,136.268402
"798",138.380005,141.910004,137.529999,140.149994,6882100,136.045151
"799",136.119995,142.360001,135.550003,141.460007,8010700,137.316788
"800",134.020004,140.929993,133.309998,135.720001,5351300,131.744904
"801",139.229996,141.929993,134.720001,141.190002,5961200,137.054688
"802",139.460007,141.839996,137.389999,140.020004,7211800,135.918945
"803",130.789993,136.5,125.93,126.019997,7836300,122.329002
"804",132.949997,139.369995,128.509995,139.369995,6841700,135.287979
"805",131,138.679993,128.25,129.380005,6619700,125.590607
"806",133.210007,143.589996,131.100006,143.199997,8909200,139.005814
"807",136.339996,144,134.080002,143.089996,6734600,138.899033
"808",142.490005,142.979996,131.119995,133.089996,6554800,129.19194
"809",132.160004,132.25,120.230003,122.400002,9113500,118.815033
"810",120.949997,126.879997,117.059998,119.050003,7299300,115.563141
"811",123.239998,124.599998,117.410004,122.889999,6827300,119.29068
"812",120.120003,126.139999,119.209999,121.940002,6472100,118.3685
"813",123.290001,135.740005,121.940002,134.350006,6723600,130.415054
"814",130.649994,137.610001,130.199997,134.110001,4717400,130.182068
"815",133.869995,141.770004,133.509995,138.440002,5057400,134.385239
"816",136.960007,142.020004,134.520004,138.720001,7560100,134.657074
"817",134,137.190002,132.979996,136.419998,3297900,132.424393
"818",135.350006,142.800003,133.029999,142.179993,4725000,138.015671
"819",140.919998,144.600006,138.460007,139.660004,4013200,135.569534
"820",142.270004,143.5,140.300003,141.610001,4159900,137.462387
"821",143.130005,144.800003,140.050003,141.880005,3900600,137.724503
"822",142.050003,147.25,140.5,146.220001,4006600,141.937347
"823",144.509995,146.399994,143.550003,145.729996,4415300,141.461716
"824",144.970001,146.589996,142.880005,144.419998,2289000,140.190079
"825",147.279999,151.550003,144.050003,151.110001,3809600,146.684158
"826",148.940002,153.399994,148.509995,151.179993,3614400,146.752075
"827",152.889999,155.589996,152,154.729996,3512900,150.198105
"828",155.419998,157.669998,153.029999,157.289993,3709900,152.683121
"829",156.630005,160.199997,155.610001,157.789993,2562200,153.168503
"830",155.410004,155.800003,151.410004,152.669998,4270200,148.198441
"831",154.610001,157.279999,153.570007,156.710007,3278000,152.120148
"832",157.179993,162.559998,154,159.929993,5692900,155.245819
"833",162,164.899994,160.610001,162.929993,4414000,158.157974
"834",164,164.5,160.720001,161.289993,3210300,156.565979
"835",160.940002,161.979996,156.589996,157.300003,3270200,152.692856
"836",157.759995,158.029999,154.669998,155.160004,3240700,150.615524
"837",155.199997,156.979996,153.279999,154.639999,4175800,150.110748
"838",153.720001,154.600006,151.570007,153.630005,2576400,149.130325
"839",154.649994,156,151.259995,153.279999,2228500,148.790588
"840",153.800003,159.220001,152.75,157.889999,2862600,153.265549
"841",158.460007,158.940002,156.350006,156.679993,1964800,152.091019
"842",157.5,157.690002,152.720001,152.970001,2330600,148.489685
"843",154.199997,154.419998,152.550003,153.509995,1966600,149.013855
"844",153.470001,159.470001,153.080002,158.550003,3196200,153.90625
"845",159.869995,161.399994,157.589996,157.720001,2329400,153.10054
"846",157.029999,159.350006,156.039993,157.929993,2650000,153.304382
"847",155.940002,158.949997,153.809998,158.380005,2393900,154.464981
"848",158.630005,159.509995,156.029999,159.229996,2824500,155.293945
"849",161.339996,162.369995,157.110001,157.960007,2703700,154.055374
"850",156.850006,159.130005,155.279999,156.699997,2339400,152.826508
"851",155.270004,157.429993,151.610001,153.130005,3780800,149.344742
"852",153.149994,153.149994,149.720001,152.279999,3049800,148.515778
"853",152.220001,152.559998,150.169998,151.160004,2355000,147.423447
"854",151.110001,151.759995,147.160004,147.960007,5013400,144.302567
"855",148.169998,148.169998,143.619995,145.699997,5376100,142.098419
"856",147.429993,152.100006,146.509995,150.649994,3982700,146.926071
"857",151.660004,153.639999,149.940002,152.949997,9466300,149.169205
"858",154.470001,154.990005,150.889999,152.449997,5233800,148.681564
"859",152.080002,154.080002,151.039993,153.860001,3269400,150.056717
"860",153.339996,154.389999,150.850006,152.529999,3190300,148.759583
"861",152.210007,153.539993,149.710007,150.710007,3328700,146.984573
"862",149.699997,151.759995,148.339996,149.210007,4578800,145.521652
"863",146.75,149.25,146.520004,149.210007,4076400,145.521652
"864",149.75,151.75,149.110001,149.130005,4302100,145.443649
"865",149.960007,152.399994,149.839996,151,4940200,147.267441
"866",151.850006,152.240005,143.050003,144.080002,4547400,140.518463
"867",145.539993,146.380005,141.470001,143.539993,3973200,139.991821
"868",142,142.899994,139.679993,141.520004,3709900,138.021759
"869",156.320007,167.429993,155,163.710007,15029300,159.663239
"870",164.229996,164.360001,159.399994,159.970001,4711200,156.015686
"871",159.199997,162.970001,158.199997,161.070007,3631600,157.088501
"872",162.229996,162.479996,158.259995,159.940002,6004900,155.986435
"873",159.179993,161.479996,158.919998,160.449997,2647300,156.48381
"874",160.889999,162.869995,158.949997,159.339996,2771500,155.40123
"875",158.550003,159.789993,156.330002,157.029999,3096000,153.148346
"876",157.639999,163.389999,156.710007,162.860001,3735400,158.834229
"877",162.330002,163.789993,160.179993,162.830002,5290400,158.804977
"878",163.850006,164.210007,161.029999,162.720001,2640300,158.697693
"879",163.110001,165.169998,162.300003,164.179993,3296300,160.121597
"880",164.320007,165.470001,162.520004,163.300003,2065100,159.263367
"881",164.070007,164.770004,162.369995,163.869995,1960200,159.819275
"882",164.460007,168.919998,164.009995,166.889999,2760100,162.764618
"883",166.119995,168.380005,165.270004,166.75,3273300,162.628082
"884",166.839996,169.820007,166.839996,169.130005,2781800,164.949265
"885",169.880005,170.75,163.710007,166.449997,2955200,162.335495
"886",166.139999,166.139999,162.740005,163.360001,2245100,159.321884
"887",164.610001,167,161.039993,162.080002,3455600,158.073502
"888",162.880005,164.770004,161.529999,163.880005,2642900,159.829041
