"","TEL.Open","TEL.High","TEL.Low","TEL.Close","TEL.Volume","TEL.Adjusted"
"893",87.650002,88.029999,85.900002,86.139999,1384100,84.408386
"894",86.870003,87.550003,86.419998,86.779999,1032900,85.035515
"895",86.480003,88.330002,86.220001,88.309998,1849100,86.534767
"896",87.720001,87.940002,86.760002,87.269997,2176000,85.515671
"897",87.839996,90.129997,86.959999,89.940002,1496500,88.132011
"898",88.949997,89.349998,86.870003,86.910004,2363800,85.162903
"899",84.949997,90.989998,84.160004,89.889999,2335200,88.083
"900",89.510002,89.910004,87.919998,89.199997,2214200,87.406868
"901",88.760002,89.169998,87.459999,89.07,1777500,87.27948
"902",89.410004,90.150002,88.940002,89.790001,1206600,87.985008
"903",89.699997,91.07,89.389999,91.07,1878300,89.239288
"904",91.629997,92.519997,91.459999,92.239998,1373200,90.385757
"905",91.459999,92.169998,91.370003,91.709999,1113500,89.866409
"906",91.120003,92.43,91.120003,92.419998,1032200,90.562141
"907",92.550003,94.389999,92.529999,94.25,1168600,92.355354
"908",95.860001,96.949997,94.790001,95.040001,2124900,93.129471
"909",95.150002,95.760002,94.629997,95.449997,1169100,93.531219
"910",94.919998,96.5,94.57,95.889999,1858800,93.962387
"911",95.059998,95.779999,94.339996,94.760002,960100,92.855103
"912",95.120003,95.440002,94.480003,94.760002,853800,92.855103
"913",94.519997,95,93.760002,94.040001,1042300,92.149582
"914",94.18,94.980003,93.779999,94.169998,1845600,92.276962
"915",93.050003,93.18,92.370003,92.389999,1225600,90.996559
"916",92.589996,93.699997,91.989998,93.540001,1582600,92.129227
"917",93.75,94.940002,93.419998,94.68,994700,93.252029
"918",95,95.610001,94.339996,94.910004,1515900,93.478561
"919",95.25,95.989998,94.529999,95.800003,1035500,94.355141
"920",95.919998,96.290001,95.190002,95.449997,1272700,94.010406
"921",95.370003,98.059998,95.260002,97.940002,1858100,96.46286
"922",98.169998,98.68,96.449997,96.599998,2232400,95.143066
"923",96.279999,98.529999,95.809998,98.510002,1697100,97.024261
"924",99,100.959999,97.879997,100.639999,1695200,99.122139
"925",99.849998,100.419998,97,97.830002,2396500,96.354523
"926",97.650002,99.709999,97.339996,98.75,2213500,97.260643
"927",97.389999,97.760002,95.269997,95.400002,1425000,93.961166
"928",96.879997,98.870003,96.660004,98.050003,1545000,96.571205
"929",99.080002,99.75,96.68,96.800003,1354900,95.340065
"930",97.290001,98.800003,96.93,97.830002,941500,96.354523
"931",98.949997,100.139999,98.800003,99.580002,1192800,98.078125
"932",100.290001,101.57,99.75,100.949997,1183900,99.42746
"933",102.25,103.199997,101.32,101.870003,1895200,100.333588
"934",100.800003,102.360001,100,101.089996,1495000,99.565346
"935",100.480003,101.809998,98.300003,98.589996,2762800,97.103058
"936",97.309998,97.449997,95.050003,96.370003,2240800,94.916542
"937",96.870003,98,95.279999,96.330002,1638800,94.877151
"938",96.129997,97.300003,93.730003,93.959999,1488600,92.542877
"939",93,95.220001,90.879997,94.18,1920700,92.759567
"940",93.910004,95.93,93.25,95.370003,1654200,93.931625
"941",96.919998,98.260002,96.800003,97.089996,1484600,95.625671
"942",97.43,97.970001,96.730003,97.449997,1605700,95.980247
"943",97.690002,99.639999,97.169998,97.739998,1443600,96.265869
"944",99.300003,99.410004,97.559998,98.550003,1350500,97.06366
"945",96.160004,99.309998,95,98.360001,947700,96.876518
"946",99.669998,101.629997,99.57,101.370003,1474700,99.841133
"947",101.400002,103.099998,101.080002,101.830002,1968200,100.294197
"948",103.150002,105.169998,103.120003,104.550003,1492800,102.973167
"949",105.32,106.260002,104.68,106.010002,1190500,104.411156
"950",107.639999,109.269997,106.970001,107.349998,1372700,105.730934
"951",107.839996,108.389999,107.120003,107.330002,1567600,105.711243
"952",107.059998,107.779999,106.18,106.379997,1361100,104.775558
"953",106.93,107.440002,104.879997,105.650002,1374200,104.05658
"954",104.730003,107.160004,104.099998,107.129997,1933100,105.514252
"955",107.870003,108.769997,106.75,107.760002,1901600,106.134758
"956",107.940002,108.370003,105.110001,105.43,994400,103.839897
"957",107.290001,107.870003,105.980003,106.019997,1846000,104.42099
"958",106.07,107.809998,105.779999,105.900002,1416700,104.302803
"959",106.459999,107.379997,105.93,106.290001,2237600,104.686928
"960",107.029999,107.449997,106.080002,106.300003,1870700,104.696777
"961",104.760002,104.82,103.230003,103.970001,1481900,102.401917
"962",103.610001,104.279999,101.57,101.669998,1644800,100.136612
"963",100.290001,100.989998,96.699997,96.870003,2049800,95.408997
"964",96.279999,98.379997,95.959999,96.050003,1889800,94.601364
"965",95.580002,96.900002,94.160004,96.879997,1295000,95.418839
"966",98.300003,100.550003,98.019997,99.5,2217600,97.999336
"967",101.139999,102.919998,100.760002,101.779999,1217000,100.244942
"968",102.059998,103.32,100.040001,101.349998,1843500,99.821434
"969",103.059998,106.110001,101.650002,104.779999,1867700,103.199699
"970",104.769997,105.919998,104.400002,105.300003,1128000,103.711861
"971",113.339996,114.419998,105.760002,105.860001,2595900,104.263412
"972",106.309998,108.779999,106.190002,106.879997,1589800,105.268013
"973",108.010002,109.720001,106.830002,108.620003,2131900,106.981789
"974",107.470001,108.489998,105.589996,106.330002,1579900,104.726326
"975",107.089996,109.779999,107.089996,109.540001,1491100,107.887909
"976",108.269997,111.57,108.169998,111.050003,1676400,109.375137
"977",110.129997,112.019997,109.480003,111.18,1385900,109.503174
"978",111.330002,112.32,110.300003,110.309998,2032300,108.646294
"979",109.480003,111.639999,108.68,111.339996,1376400,110.140015
"980",111.349998,111.470001,110.559998,110.68,1179600,109.487137
"981",112,113.379997,111.370003,112.970001,1189200,111.752457
"982",113.779999,117,113.690002,116.93,1845300,115.669769
"983",116.080002,116.489998,114.379997,114.93,996500,113.691338
"984",115.830002,116.220001,115.010002,115.309998,621500,114.06723
"985",114.599998,115.349998,113.010002,113.970001,2432500,112.741676
"986",116.099998,117.18,114.199997,114.639999,1668100,113.404457
"987",114.440002,116.300003,114.199997,115.860001,1286800,114.611305
"988",116.220001,118.029999,115.699997,117.970001,2636300,116.698563
"989",118.160004,120.18,118.160004,119.660004,1794600,118.370354
"990",119.32,119.739998,118.169998,118.650002,2192900,117.371239
"991",118.379997,119.489998,118.110001,118.989998,1401000,117.707573
"992",119.010002,119.959999,118.480003,118.82,2358800,117.539406
"993",118.120003,118.940002,117.75,118.470001,1727400,117.193184
"994",117.669998,118.720001,117.5,118.080002,1377700,116.807381
"995",118.830002,119.110001,117.169998,117.169998,1618700,115.907188
"996",118.440002,118.809998,116.970001,117.910004,2818500,116.639221
"997",118.360001,118.360001,115.559998,115.68,1550100,114.433243
"998",116.660004,117.32,115.519997,116.160004,1633600,114.908073
"999",116.300003,117.919998,115.349998,117.489998,2979700,116.22374
"1000",115.309998,117.43,115.18,117.050003,1164700,115.788483
"1001",117.449997,117.610001,115.589996,116.790001,1178500,115.531281
"1002",117.889999,119.860001,117.769997,119.650002,2120000,118.360466
"1003",119.379997,120.25,118.93,119.82,627300,118.528633
"1004",120.669998,121.18,119.68,119.919998,652100,118.627541
"1005",120.080002,120.349998,118,118.150002,888500,116.876633
"1006",119,120.349998,119,119.760002,697800,118.469276
"1007",119.739998,121.230003,119.339996,121.07,760000,119.765152
