"","CINF.Open","CINF.High","CINF.Low","CINF.Close","CINF.Volume","CINF.Adjusted"
"458",71.650002,72.370003,71.010002,71.75,1121600,66.351639
"459",74.010002,77.040001,71.779999,76.5,1545200,70.744255
"460",77.419998,79.160004,76.120003,76.800003,1097600,71.02169
"461",77.209999,78.470001,76.400002,78.370003,692300,72.473572
"462",78.519997,79.699997,78.239998,78.639999,1649000,72.723244
"463",78.470001,79.010002,77.580002,78.43,906200,72.529037
"464",78.940002,79.690002,77.419998,78.050003,582700,72.177635
"465",78.43,79.620003,78.080002,79.18,640900,73.222626
"466",79.220001,80.269997,78.980003,80.160004,589000,74.128883
"467",80.459999,80.82,79.580002,80.779999,553600,74.70224
"468",80.690002,81.449997,80.419998,81.400002,447500,75.275597
"469",81.300003,81.919998,80.989998,81.32,510200,75.201607
"470",81.43,81.959999,80.099998,80.269997,382200,74.230598
"471",80.720001,81.68,80.370003,80.959999,439700,74.868698
"472",81.190002,81.389999,78.650002,78.989998,650800,73.046913
"473",78.730003,79.760002,77.849998,79.449997,1072900,73.472298
"474",79.07,80.349998,78.32,80.25,2359500,74.212105
"475",80.150002,81.050003,80.080002,80.709999,908100,74.637505
"476",80.410004,80.5,79.43,79.790001,824500,73.786736
"477",80.019997,80.5,79.309998,79.540001,355300,73.555527
"478",79.230003,79.730003,78.720001,78.809998,170200,72.880463
"479",79.349998,80.080002,79.349998,79.959999,514400,73.943932
"480",79.699997,80.099998,79.230003,79.970001,619600,73.953178
"481",80.269997,81.699997,79.790001,81.550003,824600,75.414299
"482",81.190002,82.080002,81,81.480003,346200,75.349564
"483",81.540001,82.139999,81.120003,81.730003,723900,75.580757
"484",82.510002,82.860001,81.07,82.639999,723400,76.422302
"485",82.410004,82.739998,81.239998,81.510002,955000,75.377304
"486",80.559998,80.800003,78.610001,80.550003,744900,74.489548
"487",80.68,81.360001,79.610001,80.139999,474000,74.110382
"488",80.160004,80.239998,77.940002,79.389999,499100,73.416817
"489",80.25,80.419998,78.839996,79.139999,376600,73.185631
"490",79.82,80.519997,79.32,79.709999,362900,73.712738
"491",79.779999,84.099998,78.93,79.699997,469800,73.703484
"492",79.339996,79.760002,78.93,79.410004,462300,73.435303
"493",79.209999,79.400002,76.980003,77.260002,869400,71.447083
"494",77.300003,77.540001,75.849998,76.559998,661500,71.288788
"495",76.709999,78.449997,76.220001,76.389999,779500,71.130486
"496",76.230003,76.519997,75.199997,75.839996,501200,70.618355
"497",75.459999,77.879997,75.370003,75.629997,1998800,70.422806
"498",75.57,75.57,72.110001,72.150002,446300,67.182411
"499",72.489998,75.43,71.209999,75.389999,837700,70.199341
"500",74.470001,76.599998,73.800003,76.540001,627200,71.270164
"501",77.050003,77.5,76.18,76.610001,575700,71.335335
"502",77.040001,77.449997,76.5,77.419998,582300,72.089569
"503",76.599998,76.650002,75.190002,75.620003,671000,70.413498
"504",75.419998,76,74.260002,74.400002,525700,69.277504
"505",75.389999,76.220001,75.260002,75.889999,483600,70.664894
"506",75.68,76.519997,75.360001,75.550003,470000,70.348328
"507",76.040001,76.050003,74.260002,75.480003,653700,70.283142
"508",75.910004,76.290001,75.349998,76.239998,672500,70.990807
"509",76.110001,77.360001,74.809998,77.300003,479400,71.977837
"510",76.980003,77.529999,76.669998,77.050003,421100,71.745041
"511",76.559998,77.709999,76.510002,77.599998,553500,72.257156
"512",77.800003,78.139999,77.190002,77.639999,519900,72.294426
"513",78.120003,78.220001,77.080002,77.940002,738600,72.573769
"514",77.559998,78.209999,77.550003,78.18,558000,72.797241
"515",78.629997,80.410004,78.160004,80.349998,1396400,74.817841
"516",80.050003,81.110001,79.080002,79.5,842600,74.026352
"517",79.360001,79.900002,78.610001,79.660004,324200,74.175339
"518",79.330002,79.599998,78.470001,79.120003,431800,73.672531
"519",79.720001,80.129997,79.110001,79.349998,642900,73.886688
"520",79.050003,79.349998,78.139999,78.989998,457700,73.551453
"521",79.150002,79.480003,78.57,79.389999,628000,73.923943
"522",79.690002,80.57,78.900002,80.190002,718800,74.668846
"523",79.879997,81.43,79.690002,81.120003,3190500,75.534821
"524",81.169998,81.620003,80.309998,81.559998,751500,75.944527
"525",81.519997,82.480003,80.959999,82.470001,766600,76.79187
"526",82.540001,82.620003,81.68,82.580002,761600,76.894295
"527",82.519997,82.559998,81.25,81.849998,936600,76.214569
"528",80.529999,85.910004,78.75,84.300003,1461400,78.495865
"529",83.82,84.050003,83.099998,84.019997,895600,78.235138
"530",84.300003,84.449997,83.220001,84.059998,957400,78.272415
"531",84.589996,85.120003,84.419998,84.720001,605100,78.886948
"532",85.029999,85.540001,84.040001,84.5,582700,78.682106
"533",84.120003,84.550003,83.580002,83.989998,524100,78.207214
"534",84.5,85.519997,84.25,85.480003,665300,79.594635
"535",85.389999,85.779999,84.970001,85.610001,632700,79.715668
"536",85.769997,85.989998,85.510002,85.949997,530000,80.032265
"537",86.07,86.150002,85.190002,85.540001,672600,79.650497
"538",85.839996,86.209999,85.400002,86.120003,573900,80.190575
"539",86.349998,86.860001,85.68,85.860001,571600,79.948471
"540",85.739998,86.150002,85.489998,85.610001,599200,79.715668
"541",85.620003,86.480003,85.419998,85.989998,719200,80.069504
"542",86.290001,87.160004,85.839996,86.82,1059300,80.842369
"543",87.349998,87.459999,86.739998,86.989998,572200,81.000656
"544",87.169998,87.279999,85.25,85.800003,864400,79.892609
"545",85.980003,86.459999,85.339996,85.559998,421900,79.669128
"546",85.510002,85.830002,84.650002,84.760002,461100,78.92421
"547",84.769997,84.839996,84.07,84.589996,571100,78.7659
"548",84.110001,84.57,83,84.489998,416300,78.672791
"549",84.720001,85.620003,84.720001,85.449997,577700,79.566689
"550",85.599998,85.849998,85.419998,85.690002,577200,79.790161
"551",85.75,86.019997,85,85.040001,619800,79.184921
"552",85.099998,85.519997,84.639999,85.32,508400,79.445656
"553",85.330002,86.379997,85.129997,85.620003,2022700,79.724983
"554",85.739998,86.230003,85.510002,85.919998,524800,80.004333
"555",85.790001,85.790001,84.18,84.580002,647400,79.273277
"556",84.660004,85.32,83.879997,84.029999,562600,78.757782
"557",83.699997,85.120003,83.580002,84.910004,384200,79.582573
"558",84.489998,85.43,84.489998,84.639999,544000,79.329521
"559",84.739998,85.449997,84.230003,84.660004,406300,79.348251
"560",85.080002,85.330002,84.510002,85.040001,489700,79.704414
"561",85.260002,85.690002,84.800003,85.370003,398200,80.013702
"562",85.529999,85.879997,84.660004,85.440002,364100,80.079323
"563",85.93,86,85.419998,85.900002,532200,80.51046
"564",86.349998,86.75,85.709999,86.309998,526700,80.894714
"565",86.309998,86.519997,85.370003,85.519997,423000,80.154289
"566",85.889999,85.889999,84.82,85.470001,571100,80.107445
"567",85.529999,85.910004,85.279999,85.650002,358100,80.276146
"568",85.75,86.389999,85.550003,86.220001,505600,80.810379
"569",86.269997,86.269997,85.220001,85.660004,304100,80.285522
"570",85.459999,85.610001,84.900002,85.080002,369600,79.741905
"571",85.25,86.099998,85.080002,86.050003,347000,80.651047
"572",86.209999,86.949997,86.120003,86.870003,328200,81.419609
"573",87.190002,87.519997,86.900002,87.489998,505900,82.000687
"574",87.410004,87.650002,86.980003,87.129997,443200,81.663277
"575",87.330002,87.769997,87.309998,87.720001,412300,82.21627
"576",87.699997,87.699997,86.339996,86.470001,526800,81.044701
"577",86.57,87.010002,86.330002,86.599998,1090400,81.166527
"578",86.279999,86.440002,85.559998,85.970001,427800,80.576065
"579",86.199997,87.029999,85.959999,86.959999,663000,81.503952
"580",87.010002,87.970001,86.870003,87.690002,547700,82.188148
"581",87.400002,93.730003,87,93.57,1426700,87.699226
"582",93.709999,94.440002,92.800003,94.190002,916700,88.280327
"583",94.339996,95.309998,94.139999,94.989998,657700,89.030128
"584",95.019997,96.309998,94.730003,96.18,880300,90.145477
"585",96.480003,96.480003,95.110001,95.220001,586800,89.245705
"586",95.309998,96.129997,95.019997,95.949997,752000,89.929901
"587",96.019997,96.370003,95.330002,96.07,474600,90.042374
"588",95.07,96.230003,95.07,96.150002,402000,90.11734
"589",95.559998,95.980003,94.459999,95.010002,527800,89.048882
"590",95.050003,96.25,94.400002,95.160004,547300,89.189476
"591",94.629997,95.529999,94.470001,95.089996,555800,89.123863
"592",94.620003,96.489998,94.349998,96.410004,449100,90.361031
"593",95.120003,95.790001,94.709999,95.220001,710500,89.245705
"594",95.110001,95.919998,95.050003,95.739998,1621300,89.733063
"595",95.199997,96.769997,95.150002,96.419998,858000,90.370415
"596",96.620003,97.5,96.419998,97.150002,899400,91.054604
"597",97.449997,98.279999,97.150002,97.730003,970300,91.598221
"598",97.620003,98.5,97.559998,98.089996,956800,91.935631
"599",98.389999,99.309998,98.370003,99.230003,890100,93.004105
"600",99.139999,100,98.940002,99.639999,754100,93.388374
"601",99.050003,99.269997,98.260002,99.220001,668600,92.99472
"602",99.690002,99.760002,99.129997,99.690002,435200,93.435234
"603",99.650002,100.080002,98.82,98.849998,1177100,92.647949
"604",98.43,99.099998,97.779999,98.489998,701600,92.310532
"605",98.599998,99.190002,98.209999,98.389999,456200,92.216805
"606",97.82,98.769997,97.419998,98.239998,692800,92.076202
"607",98.510002,99.669998,98.010002,99.57,960200,93.322777
"608",100.040001,100.150002,99.080002,99.75,929000,93.491478
"609",99.82,101.699997,99.720001,101.599998,1241500,95.225403
"610",101.650002,102.269997,101.209999,101.709999,811500,95.328506
"611",101.970001,103.150002,101.540001,102.639999,805600,96.20015
"612",102.889999,102.989998,102.400002,102.580002,948900,96.143913
"613",102.57,103.150002,101.660004,102,961500,95.600296
"614",102,103.040001,102,102.980003,487500,96.518829
"615",103.110001,103.410004,102.32,102.650002,1991500,96.209541
"616",102.830002,103.720001,102.300003,103.540001,505600,97.043678
"617",103.379997,104.300003,103.379997,103.860001,854700,97.343597
"618",104.330002,104.43,103.400002,103.900002,697900,97.909004
"619",103.830002,105.029999,103.760002,104.839996,420400,98.794815
"620",104.849998,106.129997,104.849998,105.940002,898700,99.831383
"621",105.989998,106.400002,104.419998,104.589996,1328200,98.559219
"622",104.970001,105.669998,104.830002,105.019997,846600,98.964439
"623",105.019997,105.550003,104.849998,105.040001,363100,98.983284
"624",104.639999,104.989998,102.199997,102.25,725900,96.354156
"625",102.139999,102.959999,101.550003,102.839996,691700,96.910133
"626",103.110001,103.75,102.879997,103.669998,814800,97.692291
"627",104.529999,105.360001,103.470001,105.129997,624600,99.068092
"628",104.989998,105.870003,104.889999,105.410004,923800,99.331963
"629",105.800003,107.760002,105.75,107.610001,590900,101.405083
"630",107.269997,108.18,106.459999,107.830002,485000,101.612404
"631",107.470001,108.339996,107.230003,107.379997,762000,101.188354
"632",106.940002,107.699997,106.489998,107.5,827500,101.30143
"633",107.5,108.5,106.739998,107.07,942700,100.896225
"634",107.129997,107.129997,105.730003,106.809998,680900,100.651222
"635",107.32,107.760002,106.330002,107.68,537600,101.471046
"636",107.879997,108.360001,107.209999,107.82,569200,101.602982
"637",108.080002,108.889999,108,108.669998,645700,102.403969
"638",108.660004,108.660004,106.809998,107.050003,558100,100.877388
"639",106.989998,107.639999,106.510002,107.449997,552600,101.254311
"640",107.720001,107.919998,106.730003,106.739998,626700,100.585258
"641",106.620003,107.080002,106.040001,106.43,416100,100.293137
"642",106.379997,106.720001,105.160004,106.5,571700,100.359093
"643",106.419998,107.330002,105.849998,107.260002,598700,101.075272
"644",107.440002,107.849998,106.540001,107.190002,588300,101.009323
"645",107.400002,107.860001,106.489998,107.830002,550100,101.612404
"646",108.059998,108.110001,105.800003,106.260002,722600,100.132927
"647",105.529999,106.599998,105.459999,105.870003,659500,99.765419
"648",106.089996,109.18,105.489998,107.330002,2421900,101.141251
"649",107.169998,108.199997,106.110001,106.290001,697300,100.161194
"650",106.400002,106.959999,105.769997,106.25,744200,100.123512
"651",105.839996,106.110001,103.209999,103.800003,922500,97.814789
"652",104.389999,107.050003,103.68,106.989998,915700,100.820847
"653",105.949997,108.269997,104.75,107.360001,801300,101.169518
"654",107.919998,109.889999,107.699997,109.739998,487100,103.41227
"655",109.809998,110.459999,108.760002,109.970001,423700,103.629013
"656",109.339996,110.699997,108.440002,108.660004,505500,102.394562
"657",108.239998,110.870003,107.790001,110.709999,793800,104.326347
"658",109.830002,110.330002,106.849998,106.940002,611700,100.773727
"659",107.18,108.900002,107.040001,108.580002,475500,102.31916
"660",109.18,110.120003,108.589996,109.699997,636900,103.374573
"661",111.040001,111.040001,109.93,110.550003,522400,104.175568
"662",110.330002,111,109.389999,109.43,418000,103.120155
"663",110.360001,110.550003,109.519997,110.480003,326100,104.109604
"664",110.5,111.32,109.839996,111.029999,403400,104.627892
"665",110.730003,111.699997,107.480003,108.230003,542800,101.989342
"666",109.349998,110.339996,108.419998,110.330002,589000,103.968254
"667",110.800003,111.120003,109.839996,110.389999,469700,104.024788
"668",109.839996,111.330002,109.18,111.099998,741800,104.693863
"669",112.07,112.940002,111.160004,112.68,540700,106.182755
"670",113.129997,113.690002,111.959999,112.489998,475400,106.0037
"671",112.5,113.269997,112.160004,112.68,609800,106.182755
"672",113.389999,113.739998,112.5,113.660004,552400,107.106247
"673",114.330002,115.25,113.550003,113.93,450900,107.360664
"674",114.110001,115.559998,114.019997,114.940002,451900,108.312424
"675",115.230003,115.330002,112.510002,113.400002,801500,106.861237
"676",113.309998,113.309998,111.18,111.779999,770800,105.334625
"677",111.449997,111.870003,109.699997,111.480003,634300,105.051949
"678",111.910004,113.660004,111.75,113.239998,521100,106.710464
"679",113.25,113.599998,112.199997,112.949997,534600,106.437172
"680",112.559998,112.970001,111.959999,112.779999,461500,106.27697
"681",112.43,114.080002,112.43,114.050003,636700,108.010078
"682",114.010002,114.620003,113.160004,114.550003,411800,108.483597
"683",114.25,115.150002,114.089996,114.300003,374000,108.246826
"684",114.059998,114.400002,112.82,113.809998,892700,107.782776
"685",113.360001,114.82,113.360001,114.279999,389200,108.22789
"686",114.959999,115.18,113.849998,114.349998,580300,108.294189
"687",114.269997,115.309998,113.870003,115.099998,717200,109.004456
"688",115.290001,117.160004,115.199997,116.589996,588700,110.415543
"689",117,117.050003,115.040001,115.760002,396500,109.629501
"690",116.019997,116.839996,115.519997,116.669998,522900,110.49131
"691",116.889999,117.050003,114.089996,114.199997,463200,108.152115
"692",113.540001,113.690002,111.559998,113.019997,515900,107.034615
"693",112.349998,114.379997,112.349998,114.190002,513100,108.142654
"694",114.75,117.599998,114.550003,117.410004,534000,111.192123
"695",117.209999,117.339996,115.940002,115.980003,476900,109.83786
"696",115.480003,115.480003,113.480003,113.82,605500,107.792252
"697",113.919998,115.400002,113.919998,114.830002,541100,108.748756
"698",114.830002,116.519997,114.830002,116.230003,390500,110.074623
"699",117.889999,118.190002,116.050003,116.129997,567000,109.979904
"700",115.769997,116.839996,115.519997,116.160004,371600,110.008324
"701",116.620003,116.860001,115.650002,116.080002,428300,109.932571
"702",115.57,115.610001,113.779999,115.25,671800,109.146515
"703",115.629997,115.940002,114.360001,115.120003,713400,109.023407
"704",114.949997,116.139999,114.57,115.720001,635500,109.591644
"705",115.870003,116.260002,114.650002,116.040001,521200,109.894691
"706",115.980003,115.980003,113.010002,113.379997,482400,107.375557
"707",113.190002,114.080002,113.050003,113.959999,437200,107.924835
"708",114.360001,115.470001,113.25,115.269997,1052000,109.165459
"709",116,117.900002,109.669998,111.650002,982100,105.737167
"710",111.650002,112.199997,110.150002,110.730003,854200,104.865891
"711",110.580002,111.940002,110.120003,111.379997,766100,105.481468
"712",111.5,113.220001,110.919998,112.779999,821700,106.807327
"713",112.550003,113.25,111.580002,113.209999,1128100,107.214546
"714",113.519997,114,111.080002,112.099998,554400,106.16333
"715",112.599998,113.169998,109.839996,110.18,522400,104.345032
"716",110,110.43,109.18,110.029999,494000,104.202972
"717",110.370003,110.940002,109.610001,110.889999,558800,105.017418
"718",110.540001,110.540001,108.349998,109.029999,704000,103.255928
"719",108.480003,109.690002,108.209999,108.699997,481400,102.943405
"720",108.5,109.540001,108.25,109.139999,356400,103.360092
"721",109.239998,109.830002,108.309998,108.57,664000,102.820282
"722",108.279999,108.970001,107.699997,108.370003,1063800,102.630875
"723",108.339996,108.339996,107.32,108,846600,102.280472
"724",108.150002,108.540001,106.809998,107.099998,793000,101.428131
"725",106.830002,107.879997,106.720001,107.860001,719300,102.147881
"726",108,108.260002,107.660004,107.900002,864000,102.185768
"727",107.739998,108.940002,107.529999,107.93,808800,102.214172
"728",107.980003,108.290001,105.870003,106.089996,561600,100.471611
"729",106.129997,106.970001,105.629997,105.75,508200,100.149628
"730",106.07,106.57,105.760002,105.940002,479800,100.329559
"731",106,107.32,105.839996,107.279999,1315300,101.598595
"732",107.279999,107.690002,106.739998,107.400002,628200,101.71225
"733",107.510002,107.790001,106.75,107.050003,325100,101.380783
"734",106.980003,107.18,105.610001,105.629997,669400,100.035973
"735",105.120003,105.370003,103.870003,104.389999,487500,98.861641
"736",104.5,105.010002,104.120003,104.550003,644800,99.013184
"737",104.839996,104.93,104.379997,104.699997,625200,99.155228
"738",105.110001,105.620003,104.800003,105.370003,606400,99.789757
"739",105.68,106.389999,105.279999,106.260002,542900,100.632622
"740",106.07,106.68,105.580002,105.709999,376800,100.11174
"741",105.919998,105.93,104.889999,105.32,366600,99.742401
"742",105.190002,106.610001,105.029999,106.18,561700,100.55687
"743",105.870003,106.099998,105.080002,105.449997,450800,99.865509
"744",105.68,106.089996,105.400002,105.699997,528900,100.102264
"745",106.040001,106.150002,105.089996,105.580002,858000,99.988625
"746",105.040001,105.129997,103.809998,103.809998,633100,98.836594
"747",103.5,103.529999,102.690002,103.290001,740100,98.341507
"748",104.75,104.75,103,104.129997,1143400,99.141258
"749",104.510002,104.510002,102.739998,102.989998,459400,98.055885
"750",103.290001,103.470001,102.870003,103.269997,176200,98.322464
"751",103.239998,103.739998,103.199997,103.550003,587800,98.589066
"752",103.349998,103.980003,103.169998,103.900002,357400,98.922287
"753",104.089996,104.449997,103.730003,104.440002,380100,99.436417
"754",104.339996,105.18,104.160004,105.150002,488900,100.112404
"755",105.620003,106.029999,104.800003,105.959999,801100,100.883591
"756",105.309998,106.610001,105.309998,106.5,461800,101.39772
"757",105.849998,106.279999,105.080002,105.68,409100,100.617012
"758",105.150002,105.610001,103.68,103.690002,442300,98.722351
"759",102.900002,103.870003,102.82,103.099998,884500,98.160614
"760",103.230003,104.970001,103.129997,104.940002,751700,99.912468
"761",105.220001,106.019997,104.589996,104.699997,437600,99.68396
"762",104.959999,105.669998,104.529999,105.089996,605500,100.055275
"763",105.410004,105.449997,104.440002,104.860001,627200,99.836296
"764",105.019997,105.919998,104.910004,105.400002,469900,100.350426
"765",105.889999,106.519997,105.309998,105.529999,472200,100.47419
"766",105.849998,107.419998,105.849998,107.309998,576200,102.168915
"767",107.269997,107.669998,106.160004,106.330002,759700,101.23587
"768",106.839996,107.339996,106.589996,107.139999,352100,102.007065
"769",106.699997,106.699997,105.139999,105.980003,485400,100.902649
"770",105.900002,106.510002,105.550003,106.019997,330100,100.94072
"771",105.139999,105.699997,104.510002,104.75,463900,99.731567
"772",105.089996,106.5,104.970001,105.349998,479600,100.302818
"773",105.650002,105.970001,104.82,105.040001,422600,100.007675
"774",104.660004,106.82,104.400002,106.800003,467200,101.68335
"775",106.639999,107.099998,104.699997,104.949997,976600,99.921982
"776",105.839996,107.589996,105.370003,106.309998,538900,101.216827
"777",107.330002,107.400002,105.989998,106.040001,563900,100.959763
"778",107.040001,108.209999,106.07,108.010002,671700,102.835388
"779",110.720001,113.790001,109.620003,112.839996,867500,107.433983
"780",113.129997,113.32,112.129997,112.830002,755100,107.424477
"781",112.989998,114.32,112.730003,114.080002,646600,108.614571
"782",114.459999,115.519997,114.160004,114.919998,875300,109.41433
"783",114.849998,115,113.620003,113.739998,665000,108.290863
"784",113.18,115.449997,113.18,114.849998,795200,109.347687
"785",114.660004,115.260002,114.349998,115.209999,612600,109.690445
"786",114.900002,115.529999,113.650002,113.849998,472200,108.395584
"787",114.110001,114.300003,112.980003,113.019997,435400,107.605354
"788",113.029999,113.029999,111.169998,112.120003,340200,106.748482
"789",111.910004,112.290001,110.769997,111.32,682500,105.986801
"790",109.93,110.730003,107.470001,107.480003,775100,102.33078
"791",107.919998,108.300003,104.629997,104.720001,933700,99.702995
"792",105.330002,106.190002,103.099998,103.129997,1182500,98.189178
"793",102.290001,102.589996,97.589996,97.660004,1742400,92.981239
"794",95.529999,96.150002,92.110001,93.239998,2197100,88.772987
"795",94,101.620003,92.139999,101.360001,1528700,96.503983
"796",100.599998,102.639999,98.760002,99.769997,1343500,94.990143
"797",101.639999,104.82,100.82,104.43,868700,99.426895
"798",101.900002,102.839996,99.769997,101.139999,993700,96.294518
"799",97.360001,98.970001,95.489998,98.209999,1241200,93.504883
"800",92.330002,93.5,89.18,90.699997,1397500,86.354668
"801",94.080002,96.040001,91.160004,95.989998,1405800,91.391243
"802",92.510002,94.18,88.699997,90,1343600,85.688217
"803",83.059998,85.139999,79.349998,80.559998,1276200,76.700485
"804",84.989998,90.599998,84.089996,90.580002,1517600,86.24044
"805",83.220001,88.690002,78.050003,78.519997,1414800,74.758194
"806",79.970001,85.459999,73.110001,84.980003,1556700,81.531746
"807",79.690002,85.699997,77.040001,85.370003,1273900,81.905907
"808",84.050003,85.449997,77,81.93,1390300,78.605492
"809",81.959999,81.959999,73.080002,75.029999,1491500,71.985474
"810",73.099998,75.260002,65.690002,66.779999,1461700,64.070244
"811",69.529999,79.199997,69.529999,78.019997,1465300,74.854149
"812",78.730003,79.919998,73.040001,74.230003,1262000,71.217949
"813",75.32,79.57,72.330002,78.720001,1072800,75.525757
"814",75.339996,79.07,74.419998,75.949997,800500,72.868141
"815",75.849998,80.559998,74.010002,79.739998,954600,76.504356
"816",78.75,82.650002,74.550003,75.449997,2029700,72.388428
"817",71.940002,76.260002,71.260002,73.57,1195100,70.584717
"818",72.519997,76.25,71.480003,72.919998,981500,69.961098
"819",72.169998,74.519997,70.550003,71.029999,963300,68.147781
"820",74.480003,78.459999,73.760002,77.410004,960800,74.268913
"821",80.599998,82.93,79.489998,79.879997,1014100,76.638687
"822",79.309998,81.800003,78.059998,81.080002,750200,77.789986
"823",82.300003,84.25,81.599998,83.580002,1231400,80.188538
"824",84.019997,84.019997,81.389999,82.639999,609600,79.286682
"825",84.940002,87.599998,84.199997,87.099998,1472100,83.565704
"826",84.800003,85.5,82.57,82.940002,1234500,79.574516
"827",83.330002,83.860001,81.309998,82.470001,879300,79.123581
"828",85.120003,86.209999,83.339996,85.800003,770000,82.318474
"829",84.870003,84.910004,81.410004,82.480003,623100,79.133179
"830",80.330002,81.879997,79.540001,80.169998,560100,76.916901
"831",82.629997,82.629997,79.540001,79.690002,567700,76.45639
"832",79.900002,80.879997,77.889999,78.400002,508300,75.218742
"833",79.529999,79.529999,77.220001,78.529999,522200,75.343445
"834",79.82,82.5,79.040001,82.029999,686000,78.701439
"835",76.279999,77.260002,71.269997,71.809998,3936400,68.896133
"836",73.139999,73.25,70.389999,70.419998,1620500,67.562546
"837",69.510002,69.830002,65.550003,65.800003,2354400,63.130016
"838",64.440002,64.940002,60,60.950001,2993700,58.47681
"839",60.599998,60.669998,58.669998,60.150002,2016900,57.709282
"840",60,61.259998,58.349998,59,1646400,56.605942
"841",58.209999,58.990002,53.060001,53.119999,2042100,50.964531
"842",53.509998,56.389999,53.5,55.009998,1404400,52.77784
"843",56,56.279999,54.169998,55.73,1236800,53.46862
"844",55.490002,55.529999,53.389999,53.849998,1419500,51.664906
"845",54,54.150002,51.450001,51.450001,1498100,49.362293
"846",51,51.139999,48.23,48.540001,1678500,46.570374
"847",47.669998,51.189999,46.07,50.48,1718500,48.431656
"848",49.810001,50.290001,48.189999,49.25,2585600,47.251564
"849",50.970001,53.779999,50.970001,53.169998,1765600,51.012501
"850",53.099998,53.279999,51.209999,52.09,1887200,49.97633
"851",52.529999,54.419998,51.98,53.560001,1331700,51.386681
"852",53.57,57.869999,53.130001,57.450001,2161800,55.118828
"853",57.580002,57.580002,55.75,57.32,1341800,54.994102
"854",59.860001,61.16,59.07,59.240002,1561600,56.836193
"855",62,62.599998,60.009998,61.400002,2566800,58.90855
"856",62,62.310001,59.84,60.57,1553600,58.112225
"857",59.509998,59.700001,57.639999,58.950001,1743600,56.557961
"858",58.59,60.169998,58.080002,59.639999,1007000,57.219967
"859",60.580002,61.68,59.43,60.790001,873700,58.323303
"860",62.779999,64.629997,62.080002,63.869999,1437600,61.278324
"861",63.25,64.660004,62.32,64.629997,936100,62.007488
"862",68.510002,69.82,66.589996,68.779999,1723000,65.98909
"863",70.75,71.470001,69.279999,71.43,1461200,68.531555
"864",69.709999,70.379997,68.040001,68.809998,1051000,66.017868
"865",68.139999,68.400002,65.190002,65.230003,1678500,62.583138
"866",61.84,62.950001,58.27,58.66,1708600,56.279728
"867",61.060001,62.18,59.619999,61.029999,1136800,58.553566
"868",59.25,62.59,58.619999,61.939999,1368900,59.426636
"869",64.989998,65.470001,61.970001,63.220001,1216500,61.24799
"870",63.490002,63.639999,61.799999,62.060001,1006300,60.12418
"871",61.439999,64.510002,61.400002,63.130001,1166600,61.160801
"872",63,64.489998,61.860001,63.169998,6750100,61.199551
"873",62.34,63,60.990002,62.799999,1774600,60.841095
"874",63.279999,64.370003,63.119999,63.790001,1342100,61.800217
"875",62.950001,63,60.610001,62.009998,1531700,60.075733
"876",61.450001,63.849998,61.169998,63.740002,1049500,61.751774
"877",62.66,63.41,61.650002,62,1918000,60.066044
"878",63.029999,63.860001,62,63.75,1075700,61.761463
"879",62.959999,64.389999,62.959999,64.029999,1295600,62.032726
"880",63.950001,64.510002,63.07,64.099998,1032500,62.10054
"881",65.410004,66.809998,64.339996,64.870003,1461000,62.846527
"882",66.379997,68.480003,66.18,68.059998,2111600,65.937019
"883",67.529999,69.43,66.980003,68.300003,2072700,66.16954
"884",68.080002,69.209999,67.760002,69.139999,1093100,66.983322
"885",68.970001,69.080002,65.980003,67.360001,1278100,65.25885
"886",67.480003,70.610001,67.18,70.480003,1147400,68.281548
"887",71.07,71.480003,69.800003,70.089996,1360700,67.903702
"888",70.260002,72.790001,69.739998,72.709999,1372600,70.441971
"889",73.620003,74.639999,72.019997,73.519997,1252500,71.226715
"890",73.07,76.059998,72.82,75.809998,1080800,73.445274
"891",76,77.290001,74.760002,76.660004,1123500,74.268761
"892",76.059998,77.199997,74.940002,77.059998,1313800,74.656281
"893",76.68,78.989998,76.580002,78.150002,1084400,75.712288
"894",77.919998,80.449997,77.519997,80.220001,1091900,77.71772
"895",80.290001,82.889999,80.239998,82.669998,1109000,80.091293
"896",83.010002,83.730003,81.910004,83.230003,1082600,80.633827
"897",83.650002,83.650002,81.510002,82.449997,965500,79.878159
"898",82.959999,85.470001,81.080002,83.400002,1474500,80.798523
"899",84.029999,84.029999,82.209999,83.440002,1269900,80.83728
"900",81.519997,81.940002,78.32,79.809998,1112000,77.320503
"901",79.339996,80.019997,77.199997,77.93,2517900,75.499138
"902",78.139999,79.099998,77.220001,78.400002,786000,75.954483
"903",78.589996,78.589996,77.089996,77.459999,764000,75.0438
"904",77.93,80.370003,77.93,79.559998,836800,77.078293
"905",78.279999,79.849998,78.279999,79.449997,485400,76.971741
"906",79.290001,81.93,79.059998,81.669998,729000,79.12249
"907",82.339996,83.769997,81.379997,83.419998,679300,80.817894
"908",84.68,85.970001,82.839996,83.120003,800800,80.52726
"909",84.029999,84.290001,80.989998,81.010002,1165700,78.483078
"910",80.059998,80.269997,78.849998,79.580002,981300,77.097679
"911",79.610001,81.389999,79.010002,80.110001,605400,77.611145
"912",80.080002,80.129997,77.790001,78.230003,558900,75.789795
"913",78.349998,79.339996,77.830002,78.980003,549500,76.516396
"914",78.589996,79.769997,77.860001,78.209999,450400,75.770416
