"","STZ.Open","STZ.High","STZ.Low","STZ.Close","STZ.Volume","STZ.Adjusted"
"897",179.300003,179.880005,177.259995,178.889999,886600,175.012878
"898",178.589996,182.110001,178.169998,179.520004,961800,175.629227
"899",180.550003,182.300003,179.5,181.610001,556100,177.673935
"900",180.210007,181.880005,178.820007,180.830002,622600,176.910858
"901",180.300003,180.910004,175.740005,178.199997,1095800,174.33783
"902",178.199997,178.199997,172.740005,173.289993,1233900,169.534256
"903",173,174.490005,171.570007,171.690002,1208500,167.968933
"904",172.110001,173.570007,172.110001,173.429993,736100,169.671219
"905",171.009995,173,170.25,171.089996,1426300,167.381943
"906",170.389999,173.009995,170.050003,172.270004,1456100,168.536362
"907",171.710007,172.940002,170.940002,171.449997,757400,168.46759
"908",173.770004,174.509995,171.889999,172.869995,926500,169.8629
"909",174.380005,177.100006,173.889999,175.5,1185300,172.447128
"910",174.429993,177.139999,174.119995,176.619995,587300,173.547653
"911",176.110001,178.080002,175.770004,176.029999,574000,172.967911
"912",176.360001,177.149994,173.389999,173.690002,833400,170.668625
"913",174.059998,178.619995,173.729996,178.179993,1515700,175.080505
"914",178.190002,180.399994,177.789993,180,971700,176.868851
"915",178.300003,179.630005,177.759995,178.339996,875200,175.237732
"916",179,179.559998,177.139999,179.289993,916700,176.171204
"917",178.759995,181.5,177.880005,181.490005,695600,178.332947
"918",181.259995,181.559998,179.199997,180.179993,703700,177.045715
"919",179.940002,181.770004,179.110001,181.360001,748700,178.205215
"920",182,183.940002,181.639999,182.649994,733000,179.472763
"921",182.669998,185.75,181.190002,185.369995,775200,182.145447
"922",185.460007,185.830002,183.330002,184.479996,733400,181.270935
"923",183.899994,186.100006,183.380005,185.940002,973100,182.705536
"924",186.979996,189.470001,185.970001,188.009995,1296500,184.739517
"925",189.440002,191.360001,187.820007,190.580002,1614700,187.264816
"926",191.059998,192.479996,187.550003,191.520004,1043200,188.188461
"927",190.100006,190.889999,185.479996,187.759995,983000,184.493866
"928",189.509995,191.350006,185.789993,189.929993,1443900,186.626114
"929",189.729996,191.110001,188.089996,188.729996,884900,185.446991
"930",188.789993,190.289993,186.460007,188.809998,863100,185.525604
"931",189.869995,196.470001,189.240005,195.309998,1467600,191.912537
"932",196.720001,197.970001,195.25,196.589996,1042000,193.170258
"933",197,197.229996,192.830002,193.199997,1030900,189.839218
"934",192.320007,194.929993,190.740005,192.210007,765500,188.86647
"935",191.169998,193.059998,185.059998,187.809998,1624100,184.542999
"936",185.449997,185.5,180.570007,185.059998,1109700,181.84082
"937",185.089996,189.300003,185.070007,188.5,611800,185.220993
"938",188.240005,190.479996,186.479996,186.570007,899100,183.32457
"939",185.470001,185.990005,179.789993,181.869995,1262500,178.706329
"940",181.059998,182.240005,180.119995,181.820007,1865200,178.657211
"941",184.690002,186.050003,183.880005,185.449997,1578200,182.224045
"942",186.759995,190.160004,186.029999,187.520004,991800,184.258041
"943",187.970001,190.570007,187.559998,189.509995,1309500,186.21344
"944",191,191,183.410004,184.610001,1899400,181.398666
"945",184.360001,189.300003,183.300003,185.600006,1328700,182.371445
"946",185.399994,186.050003,182.820007,183.600006,961400,180.406235
"947",183.5,184.869995,180.309998,180.580002,850600,177.438766
"948",182.020004,183.979996,181.119995,181.479996,848600,178.323105
"949",181.580002,185.229996,180.699997,185.149994,1095500,181.929245
"950",186.240005,187.440002,184.839996,186.649994,865900,183.403152
"951",187.259995,189.559998,186.350006,187.009995,642100,183.756912
"952",185.889999,188.160004,185.490005,187.529999,665800,184.267868
"953",184.259995,186.380005,183.050003,183.110001,698200,179.924759
"954",180.490005,182.869995,180.490005,181.550003,790900,178.391891
"955",182.300003,184.149994,181.25,181.479996,827400,178.323105
"956",182,183.529999,179.300003,180.639999,967800,177.497711
"957",182.5,183.460007,180.300003,180.330002,617800,177.19313
"958",180,181.5,179.190002,179.639999,619300,176.515121
"959",179.070007,179.929993,177.699997,178.399994,1035200,175.296692
"960",180,180.490005,176.949997,179.460007,1108300,176.338257
"961",178.220001,178.339996,173.820007,174.970001,1294500,171.926361
"962",174.539993,177.300003,172.130005,172.160004,843700,169.165253
"963",169.600006,169.75,164.899994,165.009995,1828500,162.139618
"964",164.720001,167.100006,163.679993,165.850006,1192500,162.964996
"965",164.789993,165.240005,160.630005,165.229996,1549200,162.355774
"966",168.550003,176.960007,166.860001,176.389999,1699600,173.32164
"967",180.009995,185.740005,180.009995,184.839996,1684300,181.624664
"968",185.360001,186.369995,180.740005,180.850006,1130400,177.704071
"969",183.080002,184.720001,182.429993,183.479996,979900,181.039108
"970",183.089996,186.970001,182.139999,185.779999,886000,183.308517
"971",195.160004,206.860001,193.490005,200.75,2394000,198.079361
"972",202.889999,203.649994,198.440002,200.559998,1968400,197.891891
"973",202.449997,202.589996,194.080002,194.529999,1741000,191.942123
"974",193.5,197.509995,192.199997,194.899994,863000,192.307175
"975",196.029999,202.490005,195.5,202.009995,919900,199.322601
"976",205.949997,207.899994,203.330002,206.100006,937600,203.3582
"977",204,205.929993,201.199997,205.050003,944900,202.322159
"978",205.089996,207.649994,203.100006,203.75,807300,201.039444
"979",202.380005,204.339996,201.350006,204.210007,759100,201.493332
"980",203.470001,204.270004,200.130005,200.570007,569700,197.901749
"981",201.080002,203.419998,200.360001,201.580002,656200,198.898315
"982",203.350006,208.660004,202.839996,207.800003,1015700,205.035568
"983",207.199997,207.380005,204.050003,204.699997,1144100,201.976822
"984",204.649994,205.559998,203.419998,204.809998,534000,202.085358
"985",203.529999,205.940002,202.539993,205.839996,1104400,203.101654
"986",208.350006,210.5,205,205.740005,1040000,203.002975
"987",205,206.210007,202.699997,204.990005,749100,202.262955
"988",205.910004,211.639999,205,209.779999,1335700,206.989227
"989",210.110001,213.789993,209.669998,213.789993,1231600,210.945877
"990",214.020004,214.110001,211.509995,212.039993,993800,209.219162
"991",212.440002,214.639999,211.649994,213.009995,762500,210.17627
"992",212.25,212.600006,208.559998,209.380005,806900,206.594559
"993",208.130005,210.190002,206.770004,207.289993,1054900,204.532364
"994",206,207.600006,204.460007,205.289993,1312600,202.55896
"995",207.539993,208.860001,206.050003,207,1377900,204.246231
"996",207.839996,214.820007,207.759995,212.25,1814800,209.426361
"997",212.520004,216.550003,212.520004,214.809998,866300,211.952301
"998",215.380005,218.899994,215.380005,217.800003,1040200,214.902557
"999",218.669998,219.559998,214.770004,218.679993,1736800,215.770844
"1000",213.830002,215.610001,212.759995,214.460007,851400,211.606995
"1001",215.070007,215.479996,212,212.949997,880900,210.11705
"1002",214.259995,216.5,212.889999,215.479996,614100,212.613403
"1003",214.490005,216.100006,213.860001,215.809998,266900,212.939011
"1004",217.429993,219.779999,215.75,218.639999,751200,215.731369
"1005",219.940002,220,217.080002,217.440002,685600,214.547333
"1006",217.460007,219.779999,217.009995,218.210007,429500,215.307098
"1007",217.669998,219.339996,217.270004,219.050003,696300,216.13591
