"","DD.Open","DD.High","DD.Low","DD.Close","DD.Volume","DD.Adjusted"
"436",97.095459,97.764397,96.625786,96.711182,4285835,91.039047
"437",95.757591,96.355362,94.732834,95.202515,9134038,89.618889
"438",95.35907,95.430237,92.83989,92.982216,10734508,87.528809
"439",92.569466,92.654861,91.245827,91.530479,9094973,86.162231
"440",92.185181,93.594215,92.114021,92.256348,8201959,86.845512
"441",92.370209,93.153008,92.085556,92.256348,4899914,86.845512
"442",92.583694,92.811417,91.23159,91.644341,7851077,86.269394
"443",91.473549,91.530479,90.107208,91.1035,6234236,85.760284
"444",90.776146,91.388153,89.509438,89.936417,5393215,84.661636
"445",89.665993,90.349167,89.196312,89.893715,6914993,84.621445
"446",89.352875,89.438271,86.264381,86.591728,10606774,81.513123
"447",86.15052,86.520569,83.987144,84.42836,13421068,79.476624
"448",84.115242,85.73777,83.702492,83.94445,10517542,79.021103
"449",85.908562,86.961784,84.044083,84.91227,7937146,79.932159
"450",84.954971,85.538513,83.859055,83.88752,4465352,78.967506
"451",84.357201,86.235916,83.873283,85.766235,6002025,80.736038
"452",85.268089,85.453117,83.972916,84.78418,5483149,79.811584
"453",84.257568,84.855339,82.933929,83.375145,6191869,78.485199
"454",81.539124,83.489006,81.396797,81.823776,9862080,77.024803
"455",82.236526,82.464249,79.375755,79.802734,9339832,75.122284
"456",78.308304,78.621422,76.415352,77.824387,12737642,73.259979
"457",77.639366,77.881325,74.835526,74.977852,13692134,70.580406
"458",75.988373,76.329956,74.75013,75.319435,9061740,70.901947
"459",74.565102,75.29097,73.042206,74.010025,15733138,69.669334
"460",75.191338,75.917206,73.198761,74.109657,9259735,69.763115
"461",74.081192,75.604088,73.369553,74.906685,10781231,70.513405
"462",76.116463,77.710526,75.689484,76.742706,11251135,72.241737
"463",83.303978,84.698784,80.258179,82.933929,16394503,78.069862
"464",83.517471,84.271805,80.813255,82.165359,10531103,77.346359
"465",82.620811,82.677742,81.425262,82.023033,6315950,77.212387
"466",81.852242,83.17588,81.68145,82.57811,5231264,77.734894
"467",83.688263,85.225395,82.891228,85.154228,8518413,80.15992
"468",84.542221,86.036659,84.257568,84.599152,8643759,79.637405
"469",84.826874,84.826874,82.208061,83.517471,8194652,78.619164
"470",83.574402,84.044083,81.880707,82.122665,6766953,77.306175
"471",82.307693,83.802124,81.752617,81.795311,6416844,76.998009
"472",82.791603,83.446304,81.368332,82.521179,6923565,77.681305
"473",81.781082,84.399895,81.240234,83.588631,9110641,78.686165
"474",83.275513,84.570686,83.019325,84.24334,7925483,79.302452
"475",84.01561,84.883804,82.03727,82.264992,6165170,77.44014
"476",81.012512,81.2687,79.375755,80.229713,10165466,75.524246
"477",80.628227,82.236526,80.286644,81.083679,6372720,76.32811
"478",79.987762,80.998283,79.589241,80.315109,2735673,75.604614
"479",80.799026,82.57811,80.727859,82.065735,7072798,77.252563
"480",81.339867,81.695686,80.386276,81.382561,5079993,76.609459
"481",81.425262,82.421555,79.945061,81.439491,10442644,76.663055
"482",81.055214,82.079964,80.78479,81.467957,6913096,77.202568
"483",81.012512,82.57811,81.012512,82.336159,9617713,78.025307
"484",84.826874,85.695068,83.232819,84.200638,9147950,79.792168
"485",83.901749,83.901749,80.187019,80.400505,8340513,76.190994
"486",78.678352,79.589241,76.500748,79.589241,10412292,75.422203
"487",79.916595,81.510658,76.159164,76.500748,12293383,72.495438
"488",76.059532,76.956192,74.323143,76.571915,10615345,72.562866
"489",78.222908,79.190727,75.532928,75.803345,8483986,71.834526
"490",77.226616,78.279839,76.671539,77.354713,11007471,73.304665
"491",77.610901,78.066345,76.059532,76.543449,7284002,72.535881
"492",75.817581,76.771172,74.821289,75.120178,8320348,71.187134
"493",74.863991,75.888741,72.885643,73.554581,10722985,69.703499
"494",74.39431,75.789116,73.796539,74.422775,11224225,70.526237
"495",74.650497,77.297783,73.782303,74.237747,13445940,70.350899
"496",73.412254,75.091713,71.860893,72.643684,14756444,68.840302
"497",72.344803,74.465469,71.917824,72.00322,17107579,68.233368
"498",71.70433,72.045914,69.740219,69.868309,5870215,66.210236
"499",70.33799,74.337379,69.583656,74.337379,9478386,70.44532
"500",72.786018,75.917206,72.686386,75.902977,8739875,71.928947
"501",76.401123,76.956192,75.134407,75.461761,7481856,71.510818
"502",75.547157,76.856567,75.063248,76.116463,7673317,72.131256
"503",74.707428,78.180206,74.451241,77.596664,8263226,73.533951
"504",77.14122,77.183922,74.39431,74.735893,8369671,70.82296
"505",76.486519,78.208672,76.24456,77.895554,9745517,73.817207
"506",77.995178,79.005707,77.041595,77.938248,7724397,73.857651
"507",78.877609,79.902367,78.322533,78.834908,7120716,74.707375
"508",79.105331,79.788506,78.165977,79.162262,5250445,75.017586
"509",78.265602,79.333054,77.582436,79.247658,7244586,75.098503
"510",78.621422,79.304588,77.867088,78.678352,5030951,74.559013
"511",77.610901,79.389984,77.269318,78.820679,6295785,74.693901
"512",78.052116,79.005707,77.397408,78.294067,4400642,74.194839
"513",77.980949,79.688873,77.924019,78.849144,5499871,74.720863
"514",78.891846,81.254471,78.749512,81.183304,7495838,76.932816
"515",82.023033,83.303978,81.766846,82.63504,8474430,78.30854
"516",82.0942,82.279221,79.53231,80.044693,8282056,75.853821
"517",80.187019,80.571297,79.361519,80.315109,6779671,76.110069
"518",79.8312,80.756325,79.589241,80.172783,6362884,75.975197
"519",81.339867,82.976624,81.282936,82.208061,5421460,77.903915
"520",81.254471,82.905464,81.040977,82.734673,11686400,78.402954
"521",82.535416,83.787888,82.535416,83.289749,6006310,78.92897
"522",83.360909,85.495811,83.147423,84.371429,11459809,79.954025
"523",77.525505,81.112144,76.372658,76.586143,24418913,72.576332
"524",76.059532,76.899261,75.105942,76.102234,14778435,72.117767
"525",75.661018,75.661018,74.735893,75.618324,11337626,71.65921
"526",75.604088,77.411644,75.504463,77.226616,10028247,73.183281
"527",76.486519,77.283546,75.661018,75.732185,8085748,71.767097
"528",75.134407,75.376366,73.284157,74.266212,9045861,70.377892
"529",73.56881,74.010025,72.344803,73.597282,7318360,69.743973
"530",74.451241,74.451241,73.725372,74.010025,8186361,70.135109
"531",74.764359,76.18763,74.166588,75.945671,8390890,71.969391
"532",76.586143,76.643074,75.575623,75.632553,6606829,71.672684
"533",75.177109,75.945671,74.93515,74.949387,5567040,71.025276
"534",75.732185,77.269318,75.618324,77.198151,9441710,73.156303
"535",76.401123,78.322533,76.401123,77.696297,7128937,73.628357
"536",77.696297,80.628227,77.525505,80.044693,8213482,75.853821
"537",80.101624,80.870186,78.194443,78.649887,7731212,74.532036
"538",79.233429,79.603477,77.724762,78.237137,6296066,74.140892
"539",78.607185,80.272415,78.3937,79.816971,7748847,75.638016
"540",79.631943,80.087387,79.119568,79.53231,5300471,75.368256
"541",78.891846,78.99147,77.383179,77.881325,7676690,74.309021
"542",77.753227,77.753227,75.234039,75.760651,9489698,72.285645
"543",76.614609,76.927727,74.75013,75.917206,7992863,72.435013
"544",76.358421,77.55397,75.532928,77.212387,6895531,73.670784
"545",76.913498,77.126991,76.18763,76.401123,4949167,72.896736
"546",76.628845,78.294067,76.628845,77.525505,6632615,73.969536
"547",77.055824,77.824387,75.817581,77.596664,8607153,74.03743
"548",77.112755,77.881325,76.087997,77.824387,7450520,74.254707
"549",78.464859,79.88813,78.09481,79.105331,8329061,75.476891
"550",79.518082,80.187019,78.948776,79.091103,8596473,75.463326
"551",79.660408,80.130089,78.99147,79.560776,7115517,75.911453
"552",79.361519,79.816971,78.137512,78.322533,5750491,74.730019
"553",78.322533,79.603477,78.251373,78.678352,12058993,75.069511
"554",78.706818,79.176498,77.795921,78.57872,7168704,74.974449
"555",79.019936,80.201248,78.009415,78.3937,13890831,74.797897
"556",78.151741,78.849144,77.297783,78.294067,9529255,74.702843
"557",77.667831,80.613998,77.62513,79.589241,11595623,75.938614
"558",78.706818,78.849144,76.301491,76.742706,9458924,73.222641
"559",76.372658,77.112755,75.789116,75.817581,11207222,72.339958
"560",76.913498,76.956192,75.020546,75.689484,9737508,72.217735
"561",75.774879,75.974136,74.351608,74.949387,7738308,71.511574
"562",74.721664,75.219803,74.095421,75.034782,7119662,71.593063
"563",72.985275,75.931442,72.942574,75.874512,13915423,72.394264
"564",76.700005,78.151741,76.201859,77.454338,22446623,73.901642
"565",77.291008,78.666664,76.380951,77.227516,10662104,73.685219
"566",77.820107,80.084656,77.312172,79.047623,13240206,75.421844
"567",79.216934,79.978836,77.820107,79.957672,10384652,76.290146
"568",80.317459,81.164024,79.703705,80.211639,8341043,76.532463
"569",79.661377,80.80423,79.428574,80.719574,5601110,77.017097
"570",80.317459,81.269844,79.682541,80.888885,6611787,77.178635
"571",80.69841,81.629631,80.613754,81.481483,5061515,77.744057
"572",81.206352,82.603172,80.634918,82.306877,5634563,78.531601
"573",82.835976,83.640213,82.15873,83.534393,6282974,79.702789
"574",83.534393,83.661377,82.05291,82.328041,3502595,78.551773
"575",82.010582,82.962959,81.714287,82.85714,4564586,79.05661
"576",83.365082,83.724869,82.624336,82.962959,3931247,79.157585
"577",83.111115,83.153442,81.735451,82.53968,3387589,78.753731
"578",81.820107,81.94709,80.931213,81.100533,3132486,77.380577
"579",80.465607,81.312172,80.126984,81.015877,4869396,77.299797
"580",81.291008,81.798943,80.571426,81.037041,3412348,77.32
"581",80.613754,80.677246,79.280426,79.576721,4734403,75.926666
"582",79.365082,80.571426,79.216934,80.423279,3664001,76.73439
"583",80.507935,80.761902,79.851852,80.338623,6408565,76.653625
"584",80.529099,81.46032,80.021164,81.375664,6754246,77.643089
"585",81.24868,81.820107,78.962959,78.962959,6509302,75.341057
"586",78.095238,78.095238,71.915344,73.375664,12036040,70.273735
"587",73.714287,74.603172,72.740738,73.84127,7001978,70.719658
"588",71.957672,72.296295,70.687828,71.153442,9459734,68.145462
"589",70.328041,70.370369,67.809525,68.021164,11295160,65.145599
"590",68.148148,68.423279,67.005295,67.047623,10960488,64.213211
"591",66.137566,66.666664,65.227516,65.587303,9402089,62.814621
"592",65.14286,67.153442,64.359787,66.624336,8772955,63.807816
"593",64.867722,64.910049,63.703705,64,6918487,61.294422
"594",64.317459,65.777779,64.148148,65.100533,6717958,62.348431
"595",64.232803,64.952377,63.619049,63.703705,7327766,61.010651
"596",64.317459,65.3545,64.042328,65.185188,8207939,62.429501
"597",64.444443,66.264549,64.317459,65.544975,6622324,62.774086
"598",64.825394,66.349205,64.783066,65.671959,5892359,62.895691
"599",66.624336,68.380951,66.560844,67.703705,7549652,64.841545
"600",67.343918,68.317459,67.132278,67.132278,6343880,64.294296
"601",66.179893,66.264549,64.846558,65.481483,8326301,62.713264
"602",66.370369,66.412697,64.952377,65.777779,4512895,62.997036
"603",65.777779,65.989418,64.952377,65.121696,8003489,62.368702
"604",64.317459,66.116402,63.978836,65.798943,6848462,63.017307
"605",65.989418,66.455025,65.629631,65.968254,6934032,63.179462
"606",64.867722,64.931213,63.830688,64.59259,7657524,61.861961
"607",65.669998,76.099998,65.5,76.099998,10946100,72.882904
"608",76.290001,76.5,73.370003,74.110001,12732500,70.97702
"609",74.129997,75.489998,72.620003,74.860001,6699800,71.69532
"610",74.790001,74.790001,71.349998,72.660004,9096300,69.588318
"611",73.519997,74.099998,72.790001,73.639999,4921400,70.526894
"612",74.68,75.07,73.650002,73.75,4831200,70.63224
"613",74.300003,74.43,73.529999,73.730003,4867700,70.613091
"614",73.510002,73.860001,72.5,73.459999,3391100,70.354507
"615",73.480003,74.830002,73.269997,74.830002,3624700,71.666588
"616",74.769997,75.349998,74.169998,75.080002,3412600,71.906006
"617",74.5,75.480003,74.269997,74.75,3627000,71.589966
"618",74.82,75.290001,74.150002,74.25,5370000,71.111107
"619",74.660004,74.699997,72.459999,72.970001,4716400,69.885223
"620",73.349998,75.160004,73.349998,74.980003,4571100,71.810242
"621",75.199997,76.099998,74.589996,74.639999,5420200,71.484619
"622",74.5,75.620003,73.769997,74.699997,2942900,71.542084
"623",74.400002,74.459999,73.07,74.129997,2704800,70.996178
"624",74.339996,74.400002,73.019997,73.839996,3521700,70.718437
"625",74.110001,74.389999,73.639999,73.830002,2980100,70.708862
"626",73.93,75.129997,73.75,75.07,5285300,71.896446
"627",74.870003,77.029999,74.870003,75.82,4096600,72.614723
"628",75.849998,75.970001,74.449997,74.839996,3510100,71.676155
"629",74.800003,74.800003,72.849998,74.18,2920100,71.044067
"630",73.029999,73.830002,72.75,73.739998,3062800,70.622665
"631",73.419998,73.580002,71.669998,72.110001,3700900,69.061584
"632",71.419998,71.629997,69.970001,70,4957900,67.040779
"633",70.57,70.949997,69.57,69.650002,4124100,66.705574
"634",69.57,69.800003,69.150002,69.5,3718500,66.561913
"635",69.919998,71.760002,69.879997,71.519997,4927300,68.496506
"636",71.510002,72.120003,70.300003,71.940002,2596800,68.898758
"637",72,73.720001,71.800003,72.32,4159500,69.262703
"638",72.550003,72.550003,70.849998,71.300003,3052800,68.28582
"639",70.980003,71.709999,70.720001,71.580002,2354100,68.553978
"640",71.669998,72.209999,71.519997,71.57,3377100,68.544403
"641",71.75,72.18,71.029999,71.970001,2231100,68.927498
"642",71.669998,73.68,71.580002,73.239998,2658600,70.143806
"643",72.82,74.370003,72.730003,74.230003,2736800,71.091957
"644",73.410004,74.18,71.959999,73.150002,2972900,70.057625
"645",73,73.470001,71.57,73.209999,2336300,70.115067
"646",72.879997,73.410004,72.330002,73.089996,2347000,70.000145
"647",72.059998,73.440002,71.599998,73.400002,2171600,70.586769
"648",73.269997,73.800003,71.540001,72.160004,3344500,69.394295
"649",73.199997,73.559998,71.029999,71.690002,5325000,68.942314
"650",71.400002,71.540001,68.110001,69.050003,4424400,66.403496
"651",68.169998,68.379997,65.889999,66.059998,4647800,63.528091
"652",66.5,69.25,65.529999,68.529999,7196700,65.903419
"653",67.139999,69.93,67,69.769997,4840700,67.095894
"654",70.18,71.110001,69.620003,70.760002,4378200,68.047966
"655",70.239998,70.650002,68.919998,69.040001,2732700,66.393867
"656",68.120003,69.040001,67.720001,67.940002,2510300,65.336052
"657",68.489998,70.470001,67.349998,68.480003,3273800,65.855347
"658",67.220001,67.660004,65.470001,65.779999,4310800,63.258823
"659",66.199997,66.199997,64.470001,65.169998,3138800,62.672199
"660",65.660004,66.769997,64.970001,66.120003,2860500,63.585789
"661",66.82,67.739998,66.82,67.43,2730300,64.845589
"662",67.129997,67.32,66.449997,67.099998,2966000,64.528236
"663",67.580002,68.589996,67.089996,67.760002,2686500,65.162941
"664",68.330002,68.910004,67.089996,67.669998,3092900,65.076378
"665",66.93,67.739998,65.599998,66,4571900,63.470387
"666",66.510002,66.980003,63.599998,64.260002,5761600,61.797085
"667",64.550003,65.480003,63.759998,63.959999,4451100,61.508583
"668",63.599998,64.620003,63.279999,64.059998,6097700,61.604744
"669",64.959999,66.099998,64.959999,65.769997,2813400,63.249207
"670",67.769997,69.370003,67.32,67.93,3869300,65.326424
"671",67.209999,67.599998,66.580002,67.449997,2217100,64.864815
"672",69,69,67.970001,68.480003,2201600,65.855347
"673",69.239998,70.099998,68.900002,68.940002,3365600,66.297714
"674",69.279999,69.510002,68.309998,69.220001,1812300,66.566978
"675",69.389999,70.849998,68.910004,70.510002,2791300,67.807541
"676",70.889999,71.959999,70.639999,71.400002,4044900,68.663429
"677",71.230003,71.870003,70.620003,71.550003,2901300,68.807686
"678",72,72.209999,70.709999,71.290001,3166000,68.557632
"679",71.589996,73.769997,71.519997,73.540001,3831500,70.721405
"680",73.019997,73.769997,72.07,72.139999,4241100,69.375061
"681",71.980003,72.57,70.970001,71.25,5795000,68.51918
"682",71.040001,72.010002,70.540001,71.989998,2305400,69.23082
"683",72.25,72.790001,70.900002,71.059998,2256000,68.336449
"684",70.889999,71.940002,70.82,71.599998,5327900,68.855759
"685",70.529999,71.739998,70.5,70.919998,4631300,68.20182
"686",71.010002,71.650002,70.220001,70.32,3362100,67.624825
"687",70.550003,71.220001,70.169998,70.910004,3102100,68.192207
"688",70.889999,70.889999,69.669998,70.099998,3025700,67.413246
"689",69.970001,71.050003,69.690002,70.25,1958500,67.557495
"690",70.550003,71.389999,70.300003,71.309998,2798500,68.576859
"691",71.730003,71.849998,67.910004,67.949997,3370900,65.345642
"692",66.660004,67.480003,65.709999,67.239998,4754000,64.662865
"693",67.389999,68.160004,66.300003,68.120003,2624400,65.50914
"694",68.139999,68.599998,67.660004,68.150002,3386400,65.537994
"695",67.839996,67.93,66.690002,66.699997,4609800,64.143562
"696",65.870003,65.959999,64.82,64.919998,5206500,62.431782
"697",65.720001,65.860001,64.57,64.809998,4790900,62.326
"698",64.860001,64.959999,62.869999,63.139999,7573900,60.720001
"699",63.830002,65.889999,63.630001,65.160004,4957700,62.66259
"700",64.75,65.370003,64.519997,64.800003,2247600,62.316383
"701",64.839996,66.300003,64.529999,65.559998,2704700,63.047253
"702",65.529999,67.82,65.360001,66.610001,4206900,64.057014
"703",66.889999,67.440002,66.18,66.230003,2257100,63.691582
"704",66.260002,66.639999,65.370003,65.529999,2181700,63.018402
"705",66.010002,66.519997,65.620003,65.940002,2666800,63.412701
"706",65.940002,66.099998,64.550003,65.870003,3076800,63.345371
"707",66.18,66.779999,65.400002,66.639999,3607400,64.085861
"708",66.989998,68.139999,64.709999,66.260002,4443900,63.720436
"709",66.32,67.68,65.739998,66.849998,2799700,64.287819
"710",67.260002,68.699997,67.25,67.589996,4323900,64.999451
"711",66.959999,68.110001,66.559998,67.339996,3368500,64.759033
"712",67.040001,67.07,65.589996,65.589996,4537500,63.076099
"713",67.330002,67.949997,65.360001,65.910004,6390500,63.383842
"714",66.5,69.779999,66.400002,69.639999,4033300,66.970879
"715",69.610001,71.589996,69.610001,71.300003,4774900,68.567253
"716",71.839996,73.489998,71.379997,72.379997,5301700,69.605858
"717",71.790001,72.580002,70.199997,70.330002,4234300,67.63443
"718",71.050003,71.650002,70.720001,71.610001,2975900,68.865379
"719",71.379997,71.489998,70.540001,71.129997,2234800,68.403763
"720",70.25,72.400002,70.050003,72.18,5853100,69.413521
"721",72.230003,73.449997,72.010002,72.599998,5961700,69.817436
"722",71.529999,71.760002,69.910004,69.949997,3634000,67.268997
"723",69.889999,70.410004,69.599998,70,2707400,67.317078
"724",70.5,70.760002,67.379997,67.639999,6668800,65.047539
"725",67.400002,67.739998,66.669998,66.849998,3956000,64.287819
"726",67.150002,67.489998,65.870003,66.010002,3676900,63.480007
"727",66.029999,66.690002,65.040001,65.050003,3805200,62.556805
"728",65.010002,66.269997,64.639999,65.690002,4413100,63.172283
"729",65.830002,66.959999,65.57,65.830002,3559600,63.306904
"730",66.099998,66.480003,65.010002,65.199997,5020700,62.70105
"731",65.190002,66.120003,64.82,65.07,5709300,62.576031
"732",64.610001,65.730003,64.220001,65.610001,7936200,63.387573
"733",65.209999,65.43,64.43,64.809998,2067300,62.614681
"734",64.769997,65.730003,64.660004,64.860001,4511700,62.662987
"735",64.199997,64.199997,62.490002,62.57,5292900,60.450562
"736",63.330002,63.919998,62.73,62.77,4737600,60.64378
"737",63.400002,63.529999,61.630001,61.990002,5831500,59.890205
"738",62.75,63.950001,62.75,63.59,6531700,61.436012
"739",64.010002,64.879997,63.720001,63.84,4708400,61.67754
"740",63.77,64.839996,63.610001,64.040001,4069900,61.870762
"741",64.099998,64.690002,63.720001,64.330002,3584300,62.15094
"742",64.529999,66.260002,64.18,66.190002,4433700,63.947933
"743",66.400002,66.730003,64.610001,64.800003,5083900,62.605022
"744",66.309998,66.589996,64.620003,64.889999,11187600,62.691971
"745",64.769997,65.449997,63.279999,64.220001,6703700,62.044662
"746",64.949997,64.949997,63.669998,63.91,4660300,61.745163
"747",63.700001,64.389999,63.560001,63.950001,5107800,61.78381
"748",64.230003,64.389999,63.41,63.549999,7029800,61.397362
"749",63.610001,64.110001,63.09,63.919998,4148900,61.754826
"750",63.490002,63.860001,63.470001,63.779999,1227600,61.619576
"751",63.599998,63.84,63.34,63.73,1856700,61.571262
"752",63.650002,64.129997,63.599998,63.73,2834000,61.571262
"753",63.700001,64.190002,62.25,62.290001,3710800,60.180042
"754",62.029999,64.230003,62,64.199997,5139100,62.025345
"755",64.800003,65.160004,63.48,63.5,5967300,61.349052
"756",62.75,62.950001,61.880001,62.16,6005300,60.05444
"757",61.880001,62.470001,61.700001,61.720001,5619000,59.629353
"758",61.919998,61.919998,60.360001,60.77,9185300,58.711529
"759",61.380001,61.799999,60.860001,61.5,6361700,59.416798
"760",61.459999,61.790001,60.869999,60.950001,5572300,58.885426
"761",61.110001,61.240002,59.549999,59.709999,6599300,57.687435
"762",59.540001,60.419998,59.310001,60.400002,8087700,58.354061
"763",60.549999,60.939999,59.669998,60.169998,7003200,58.131855
"764",60.169998,62.09,60.02,61.139999,5748500,59.068993
"765",61.41,62.509998,61.130001,61.700001,8621700,59.610023
"766",61.849998,62.029999,61.209999,61.560001,7188300,59.474766
"767",61.419998,61.91,61.209999,61.779999,6843100,59.687309
"768",61.720001,61.799999,60.470001,60.779999,5447400,58.721188
"769",60.759998,60.919998,60.009998,60.540001,5122900,58.489323
"770",60.540001,60.59,59.290001,59.389999,4405300,57.378277
"771",58.209999,58.490002,57.369999,57.389999,6733900,55.446018
"772",57.84,58.41,57.57,57.939999,4919300,55.97739
"773",58.16,58.889999,57.57,57.689999,4828700,55.735859
"774",55.240002,55.310001,51.720001,52.720001,22861000,50.934208
"775",52.200001,52.330002,50.939999,51.18,11620900,49.446369
"776",51.459999,52.080002,50.799999,51.810001,11306100,50.055035
"777",52.43,53.060001,51.860001,52.700001,9403500,50.914883
"778",53.27,54.48,52.759998,54.080002,9275800,52.248146
"779",54.5,54.5,53.18,53.810001,7749800,51.987286
"780",53.27,53.34,52.130001,52.549999,5476000,50.769966
"781",52.310001,52.700001,51.490002,51.779999,5506000,50.026051
"782",52.099998,53.599998,52.080002,52.689999,5609000,50.90522
"783",52.91,53.869999,52.880001,53.549999,3871900,51.736092
"784",53.16,53.650002,52.73,53.27,4241600,51.465576
"785",53.349998,53.639999,52.630001,53.099998,5914400,51.301338
"786",53.419998,54.049999,52.57,53.439999,8327800,51.629814
"787",53.650002,53.939999,53.290001,53.5,6395500,51.687786
"788",53.25,53.650002,52.259998,52.549999,4971900,50.769966
"789",52.220001,52.619999,52.02,52.43,4033500,50.65403
"790",50.599998,50.990002,49.599998,50.450001,7087800,48.741096
"791",50.5,50.5,47.02,47.470001,10657600,45.862041
"792",48.25,48.290001,46.639999,47.259998,9556100,45.659157
"793",45.82,47.169998,45.029999,45.07,8843600,43.821507
"794",43.119999,43.700001,42.060001,42.900002,13559800,41.711628
"795",43.060001,44.990002,42.509998,44.950001,9803300,43.704834
"796",44.919998,46.259998,43.470001,43.639999,10211000,42.431126
"797",44.599998,44.599998,42.470001,44.16,15079800,42.936718
"798",42.630001,43.75,42.27,42.419998,8795200,41.244915
"799",41.040001,42.119999,39.91,40.5,14571900,39.378101
"800",36.970001,37.93,35.009998,35.150002,16269500,34.176311
"801",37.009998,38.240002,35.970001,38.119999,9931300,37.06403
"802",36.630001,37.610001,36.07,36.66,10566100,35.644474
"803",34.299999,35.52,32.93,33.279999,12437100,32.358105
"804",35.32,37.169998,34.18,37.099998,10537300,36.072285
"805",32.900002,35.970001,31.629999,34.25,9270100,33.301235
"806",35.080002,37.290001,33.27,36.009998,8886000,35.012474
"807",33.450001,34.75,29.059999,32.060001,8937100,31.1719
"808",31.74,33.630001,30.120001,31.66,6826300,30.78298
"809",32.529999,33.990002,30.280001,31.469999,9584800,30.598242
"810",30.35,31.08,28.33,28.459999,7299600,27.671623
"811",30.360001,32.860001,30,32.459999,10167900,31.560818
"812",32.75,35.439999,31.629999,33.23,7815300,32.309494
"813",33.529999,36.130001,32.509998,35.950001,8622700,34.95414
"814",34.130001,34.799999,33.139999,33.830002,5997000,32.892868
"815",33.290001,33.799999,32.099998,33.619999,6377800,32.688686
"816",35.169998,36.630001,33.900002,34.099998,8274600,33.155392
"817",32.389999,33.52,32.25,32.52,7712600,31.619158
"818",32.48,34.349998,31.889999,32.509998,6649100,31.609436
"819",32.490002,33.470001,31.52,31.870001,5357100,30.987164
"820",33.990002,35.630001,33.48,35.389999,7307400,34.409653
"821",37.549999,38.75,37.16,37.259998,9583400,36.227856
"822",37.75,39.18,37.169998,38.860001,6819700,37.783531
"823",40.200001,41.549999,39.869999,40.779999,9293500,39.650349
"824",40.209999,40.419998,37.959999,38.32,5924600,37.258495
"825",39.459999,40.040001,38.150002,38.43,4801400,37.365444
"826",37.09,37.139999,35.5,35.57,5471800,34.584667
"827",35.630001,36.32,34.830002,36.220001,5324800,35.216663
"828",37.490002,38.759998,37.330002,38.360001,7130800,37.297386
"829",38.880001,40.650002,38.360001,39.720001,7998800,38.619713
"830",38.540001,39.439999,38.279999,39.07,5031200,37.987717
"831",40.02,40.400002,39.310001,39.869999,3728500,38.765553
"832",40.16,41.98,40.009998,41.200001,5083600,40.058712
"833",41.700001,42.240002,41.02,41.900002,5332200,40.739323
"834",42.25,44.290001,42.060001,43.82,5664900,42.606136
"835",45,47,45,46.41,9603400,45.124386
"836",47.889999,49.130001,47.560001,48.169998,8298100,46.835632
"837",47.09,48.099998,46.540001,47.02,6973100,45.717487
"838",46.02,46.82,44.810001,45.07,4583100,43.821507
"839",44.509998,44.77,43.630001,44.720001,5797700,43.481205
"840",45.98,47.169998,44.400002,44.689999,7990800,43.45203
"841",44.799999,45.580002,43.849998,44.040001,5608300,42.820042
"842",44.459999,45.299999,44.360001,44.759998,4262900,43.520096
"843",45.290001,47.049999,45.040001,46.93,4776600,45.629982
"844",46.080002,46.619999,45.009998,46.200001,4656800,44.920208
"845",46.48,47.560001,45.650002,45.68,3936700,44.414608
"846",45.119999,45.34,43.380001,43.900002,4420900,42.683918
"847",42.900002,45.290001,41.830002,45.25,7872700,43.996517
"848",44.759998,45.84,44.400002,45.450001,2926700,44.190987
"849",47.150002,48.580002,47.080002,48.099998,11273800,46.76757
"850",47.799999,48.91,46.779999,47.779999,6162300,46.456436
"851",48.630001,49.169998,48.459999,48.869999,5417000,47.516243
"852",48.84,49.869999,48.310001,48.869999,6392300,47.516243
"853",48.490002,48.830002,47.700001,48.689999,2958700,47.341225
"854",50.349998,51.119999,50.23,50.369999,5998400,48.974689
"855",50.970001,51.73,49.259998,49.459999,6723600,48.089901
"856",49.759998,51.09,48.240002,50.5,7270500,49.400734
"857",50.209999,50.849998,49.43,50.73,6564700,49.625725
"858",50.34,51.099998,50.049999,50.880001,5492800,49.772461
"859",50.950001,52.650002,50.82,52.650002,7516200,51.503929
"860",53.360001,55.07,53.259998,54.580002,6853100,53.391918
"861",54.150002,55.049999,54.080002,54.98,3941900,53.783211
"862",56.09,58.669998,56,56.139999,11223800,54.917961
"863",56.619999,57.25,55.82,57.040001,7314600,55.79837
"864",55.939999,57.07,55.299999,55.93,6118500,54.712536
"865",55.93,56.009998,53.619999,53.68,8753700,52.511513
"866",51.119999,52.169998,49.139999,49.98,8205800,48.892048
"867",52.169998,52.240002,49.790001,51.009998,5708800,49.899628
"868",49.400002,52.380001,49.009998,51.990002,5641000,50.858299
"869",54.130001,54.580002,52.34,53.130001,5628000,51.973484
"870",53.830002,53.869999,52.599998,52.77,2776400,51.621315
"871",52.290001,53.299999,52.02,52.580002,4795300,51.435452
"872",54.18,54.830002,52.32,52.599998,9136800,51.455017
"873",52.610001,53.75,51.580002,52.98,4791700,51.826752
"874",53.77,53.91,52.57,52.91,5469400,51.75827
"875",52.540001,52.82,51.419998,51.540001,4932800,50.418095
"876",51.75,53.23,50.810001,53.09,4460000,51.934349
"877",52.849998,52.849998,50.939999,51.419998,7590100,50.300701
"878",51.990002,52.98,51.779999,52.470001,3489000,51.32785
"879",52.110001,53.470001,51.889999,53.130001,5196100,51.973484
