"","EFX.Open","EFX.High","EFX.Low","EFX.Close","EFX.Volume","EFX.Adjusted"
"907",166.389999,167.149994,163.970001,164.669998,808500,163.035645
"908",165.429993,167.369995,161.910004,164.5,981200,162.867325
"909",165.130005,168.279999,165.130005,166.860001,389900,165.203903
"910",165.490005,167.589996,165.490005,166.740005,386400,165.085098
"911",166.119995,167.100006,163.929993,164.740005,321000,163.104965
"912",165.889999,166.539993,164.320007,164.369995,366100,162.738617
"913",164.470001,166.600006,164.020004,164.800003,709600,163.164352
"914",165.100006,165.199997,161.259995,161.820007,523100,160.213913
"915",160.699997,162.029999,159.800003,161.460007,598700,159.857498
"916",160.610001,161,158.289993,159.330002,730800,157.748627
"917",159.509995,159.820007,157.220001,159.380005,1183000,158.185349
"918",160.080002,161.199997,159.119995,160.179993,558200,158.979324
"919",159.660004,162.399994,159.369995,161.270004,1112200,160.061188
"920",162.199997,167.050003,161.660004,166.190002,713700,164.94429
"921",166.25,169.039993,165.020004,168.369995,709500,167.107956
"922",168.210007,168.839996,165.639999,168.270004,676100,167.008698
"923",167.429993,169.25,166.490005,168.690002,623100,167.425552
"924",169.639999,174.720001,169.020004,174.130005,515500,172.824783
"925",173.25,174.169998,167.339996,168.850006,531500,167.584366
"926",170.539993,171.529999,165.600006,166.389999,769600,165.142807
"927",164.869995,166.339996,160.320007,163.820007,1308900,162.592056
"928",166.5,169.910004,164.880005,167.699997,989200,166.442963
"929",167.440002,169.350006,161.350006,161.690002,1129100,160.478012
"930",162.380005,162.919998,160.279999,162.550003,915200,161.331589
"931",164.440002,165.429993,163.240005,163.320007,823300,162.09581
"932",164.449997,164.589996,159.520004,160.229996,562800,159.028961
"933",160.720001,161.369995,158.75,159.119995,647800,157.927307
"934",157.380005,159.350006,155.539993,159.160004,970000,157.966995
"935",158.139999,159.119995,154.399994,155.919998,1019700,154.751282
"936",154.070007,155.160004,152.210007,155.100006,817800,153.937408
"937",155.520004,157.419998,155.320007,156.089996,622000,154.919983
"938",156.339996,156.529999,151,152.160004,581100,151.01947
"939",151.880005,153.570007,150.529999,151.940002,466000,150.801117
"940",150.910004,156.860001,150.910004,156.410004,729900,155.23761
"941",158.679993,159.429993,157.479996,158.110001,462900,156.92485
"942",158.600006,161.179993,157.610001,157.839996,374500,156.656891
"943",158.259995,159.190002,156.110001,156.899994,534100,155.723938
"944",157.570007,158.940002,157.020004,158.009995,588900,156.825607
"945",156.699997,160.710007,155.789993,158.960007,481300,157.768494
"946",159.229996,160.360001,158.240005,159.869995,394900,158.671661
"947",161.190002,161.460007,156.699997,157.270004,732400,156.091156
"948",159.029999,161.470001,158.25,161.070007,624200,159.862671
"949",162.440002,165.559998,161.789993,161.789993,407100,160.577271
"950",163.210007,165.339996,161.690002,164.279999,319700,163.048615
"951",165.289993,166.419998,164.119995,164.559998,293400,163.326508
"952",163.149994,165.440002,163.110001,164.889999,425900,163.654037
"953",165.490005,166.610001,163.910004,164.169998,367600,162.939438
"954",163.410004,163.600006,160.389999,162.380005,533900,161.162857
"955",163.330002,164,161.470001,163.339996,606100,162.115646
"956",163.350006,164.160004,157.880005,158.580002,496800,157.391342
"957",159.490005,161.110001,158.729996,159.710007,566500,158.512878
"958",160.139999,163.199997,159.889999,162.350006,798700,161.133087
"959",158.149994,162.300003,153.589996,155.899994,2602000,154.731415
"960",157.360001,157.360001,149.779999,152.949997,1289600,151.803528
"961",151.429993,152.059998,149.110001,150.910004,1124000,149.778839
"962",150.899994,152.160004,147.740005,147.809998,792200,146.702072
"963",145.509995,147.240005,140.100006,140.889999,1616000,139.833939
"964",140.360001,141.919998,139.110001,139.559998,1635800,138.513901
"965",138.770004,140.279999,135.979996,136.600006,1539800,135.576111
"966",138.619995,142.270004,137.440002,141.850006,1395300,140.786743
"967",143.710007,151.080002,143.210007,150,1808400,148.875656
"968",150.440002,155.929993,150.440002,151.949997,1254700,150.81102
"969",154.169998,154.869995,151.550003,151.649994,1013800,150.513275
"970",152,153.169998,150.029999,150.070007,776300,148.945114
"971",158.009995,160.279999,151.759995,151.899994,1013200,150.761398
"972",151.509995,155.779999,149.509995,154.610001,1812900,153.451096
"973",155.679993,159.440002,155.169998,159.190002,1529100,157.996765
"974",159.029999,162.910004,158.240005,162.520004,2136800,161.301804
"975",164.309998,165.139999,161.770004,165.089996,1227600,163.852539
"976",166.300003,171.710007,165.970001,171.509995,1023700,170.224411
"977",170.039993,172.029999,168.300003,171.949997,724100,170.661118
"978",172.610001,174.229996,171.690002,171.949997,894700,170.661118
"979",170.490005,174.279999,170.020004,173.610001,691600,172.308685
"980",173.720001,174.559998,171.270004,171.639999,504600,170.353439
"981",172.179993,172.679993,169.679993,172.589996,596100,171.686417
"982",173.610001,173.699997,165.679993,165.800003,1171800,164.931961
"983",165.779999,169.059998,165.679993,166,614600,165.130936
"984",165.830002,167.039993,164.240005,164.740005,316300,163.877533
"985",165.330002,167.949997,165.059998,166.899994,1117100,166.026199
"986",168.440002,170.690002,166.860001,166.940002,472300,166.065994
"987",166.380005,166.830002,163.339996,164.610001,664200,163.748199
"988",164.850006,167.139999,164.479996,165.25,430700,164.384857
"989",166.009995,167.320007,165.690002,166.5,956400,165.628311
"990",166.949997,171.320007,166.639999,170.830002,612500,169.935638
"991",175.979996,190.160004,175.869995,184.229996,2075700,183.265472
"992",183.369995,183.770004,179.330002,179.979996,1081800,179.037735
"993",178.960007,183.479996,178.369995,183.389999,726100,182.429886
"994",185.070007,189.539993,184.860001,188.139999,726200,187.155014
"995",187.470001,191.160004,187.470001,189.119995,623700,188.129883
"996",191.550003,194.039993,190.600006,193.580002,550200,192.566528
"997",192.600006,195.149994,192.589996,193.25,612500,192.238266
"998",193.449997,196.470001,192.990005,193.75,435300,192.735657
"999",193.509995,195.630005,192.699997,195.169998,829600,194.148209
"1000",192.130005,194.899994,189.309998,194.550003,469500,193.531464
"1001",193.949997,194.630005,192.820007,194.029999,354000,193.014175
"1002",194.169998,194.850006,192.75,192.869995,555500,191.860245
"1003",193.410004,194.479996,193.039993,193.960007,153100,192.94455
"1004",195.919998,195.919998,193.229996,193.660004,352700,192.646118
"1005",194.910004,195.839996,189.550003,190.75,333700,189.751358
"1006",190.850006,192.369995,190.130005,191.169998,263800,190.169159
"1007",191.869995,193.220001,189.979996,192.839996,487700,191.830399
