"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"445",90,90.900002,89.900002,90.639999,1198700,86.009949
"446",90.830002,92.209999,90.769997,91.18,2162900,86.522385
"447",91.419998,91.419998,89.120003,89.199997,1756100,84.643517
"448",89.110001,89.110001,86.959999,87.07,2250400,82.622322
"449",87.239998,88.290001,86.779999,88.050003,1747800,83.552269
"450",87.870003,89.18,87.870003,88.449997,1180400,83.931824
"451",88.830002,90.5,88.769997,90.43,1516200,85.810692
"452",90.449997,91.660004,90.199997,91.360001,1335100,86.693192
"453",90.540001,90.720001,89.510002,89.82,1986600,85.231842
"454",89.720001,90.029999,89.269997,89.400002,1460200,84.833298
"455",89.769997,90.150002,89.050003,89.349998,2265300,84.785835
"456",88.5,89.199997,88.059998,88.82,2724300,84.282928
"457",87.959999,88.330002,86.93,87.059998,1948300,82.612823
"458",87.639999,87.639999,86.099998,86.919998,2166300,82.479973
"459",86.279999,86.629997,85.279999,85.779999,2118700,81.398216
"460",86.599998,87.57,84.529999,85.470001,1957000,81.104065
"461",85.830002,86.650002,85.419998,86.43,3708900,82.015022
"462",88,91.629997,87.279999,90.410004,4798400,85.79171
"463",90.480003,90.989998,87.639999,87.989998,3116400,83.495323
"464",88.580002,88.690002,85.809998,86.900002,3007400,82.461014
"465",87.07,87.809998,86.720001,87.470001,2475400,83.001884
"466",87.449997,88.07,87.330002,87.900002,2998200,83.409927
"467",88,89.519997,88,89.379997,2727500,84.814323
"468",89.360001,90.849998,89.019997,90.459999,2465500,85.839149
"469",90.459999,91.029999,90.080002,90.720001,1821900,86.085876
"470",90.739998,91.269997,89.330002,89.449997,1332000,84.88073
"471",89.349998,89.900002,88.82,89.029999,1514300,84.482201
"472",89.510002,89.93,89.110001,89.18,2552400,84.62455
"473",88.739998,89.599998,87.839996,88.790001,2791100,84.254471
"474",88.709999,89.290001,88.389999,88.889999,2420900,84.34935
"475",89,89.550003,87.660004,88.129997,2565300,83.628174
"476",87.120003,87.760002,86.120003,87.190002,1871100,82.736183
"477",87.209999,87.790001,86.870003,87.029999,1751900,82.584358
"478",86.489998,87.699997,86.099998,87.190002,853400,83.079849
"479",87.75,88.57,87.07,88.309998,1743400,84.147049
"480",88.330002,89.739998,88.290001,89.470001,1704900,85.25238
"481",89.68,91.739998,89.400002,91.730003,1910500,87.405846
"482",91.720001,92.449997,91.260002,91.860001,2003600,87.529709
"483",91.860001,92.440002,91.309998,92.220001,4725100,87.872742
"484",93.239998,93.239998,91.57,92.07,3648300,87.729797
"485",92.199997,92.980003,90.550003,90.68,2854900,86.405327
"486",89.809998,92,89.589996,91.5,3714900,87.186676
"487",91.5,92.129997,90.199997,90.43,2995300,86.167114
"488",90.279999,90.620003,88.830002,90.260002,2303000,86.005142
"489",91.139999,91.18,89.07,89.809998,2148900,85.576347
"490",89.879997,91.300003,89.639999,90.459999,2441000,86.195702
"491",90.900002,94.129997,90.739998,93.459999,3330000,89.054283
"492",92.660004,92.660004,91.07,91.699997,2109800,87.377251
"493",91.220001,91.400002,89.279999,89.709999,3099100,85.481049
"494",90.330002,90.620003,89.419998,90.099998,1819600,85.852676
"495",90.470001,92.349998,89.529999,90.120003,2563300,85.871742
"496",89.599998,89.860001,86.400002,87.120003,4348500,83.013161
"497",87.690002,89.25,87.519997,88.139999,5364600,83.985062
"498",87.809998,88.160004,86.419998,87.019997,1806000,82.91787
"499",87.389999,90.010002,86.900002,89.989998,2030200,85.747864
"500",89.139999,90.989998,88.709999,90.959999,2081600,86.672127
"501",91.580002,92.470001,91.050003,91.610001,1699500,87.291496
"502",91.790001,92.059998,91.290001,91.919998,1657000,87.586876
"503",91.089996,91.540001,90.349998,91.440002,1743400,87.129509
"504",91,91,88.790001,89.139999,2680300,84.937927
"505",90.190002,92.339996,90.040001,91.459999,2142700,87.148567
"506",91.400002,92.220001,91.120003,91.360001,2561100,87.053268
"507",91.669998,91.940002,89.959999,91.18,2604700,86.881767
"508",91.610001,91.769997,90.610001,91.139999,2279700,86.843658
"509",90.589996,92.660004,90.349998,91.790001,2726100,87.463005
"510",89.239998,90.949997,89.010002,90.940002,2346600,86.653076
"511",90.010002,90.489998,89.809998,90,1409200,85.757385
"512",90.190002,90.540001,89.660004,90.389999,1532600,86.129005
"513",90.25,90.690002,89.650002,89.830002,1457200,85.595413
"514",89.309998,91.050003,89.309998,90.699997,2031700,86.424393
"515",91.370003,92.739998,91.209999,92.360001,2041800,88.006134
"516",92.190002,93.25,91.510002,92.050003,1947100,87.710754
"517",92.720001,93.540001,91.980003,92.779999,1551700,88.406334
"518",92.900002,93.230003,92.440002,92.910004,1983200,88.53022
"519",93.629997,93.839996,92.550003,92.709999,1501900,88.339638
"520",92.720001,92.849998,91.660004,92.589996,1075300,88.225296
"521",93.059998,93.769997,92.120003,92.669998,1292600,88.301537
"522",93.059998,93.970001,92.690002,93.449997,1554200,89.044762
"523",93.25,94.300003,92.5,93.980003,2682500,89.549774
"524",94.489998,95.449997,93.82,94.129997,1496600,89.692688
"525",94.190002,94.830002,94.099998,94.650002,1671500,90.188179
"526",94.589996,95.160004,94.160004,94.440002,1888200,89.988091
"527",94.550003,94.650002,93.860001,94.589996,1743300,90.131012
"528",89.5,94.760002,88.519997,94.610001,2653900,90.15007
"529",94,94.669998,92.980003,94.489998,1961300,90.035728
"530",94.43,95.050003,93.129997,93.260002,2468900,88.863716
"531",94.080002,94.080002,93.07,94.050003,2086800,89.61647
"532",94.029999,94.230003,92.809998,93.330002,1724200,89.329338
"533",92.93,94.220001,92.019997,93.849998,1527100,89.827034
"534",94.75,95,93.849998,94.120003,2862200,90.08548
"535",94.25,94.790001,94.099998,94.519997,1999800,90.46833
"536",94.669998,95.199997,94.360001,94.720001,2322300,90.659744
"537",94.529999,95.080002,94.129997,94.879997,1364400,90.812889
"538",95,95.400002,94.489998,95.389999,1932100,91.301025
"539",95.699997,95.699997,93.18,93.5,2204500,89.49205
"540",93.370003,93.980003,93,93.360001,1660800,89.358047
"541",93.160004,93.449997,92.5,93.110001,1342400,89.118759
"542",93.059998,94.82,92.949997,94.5,2359300,90.449173
"543",95,95.540001,94.949997,95.370003,1589700,91.281891
"544",95.800003,95.800003,94.760002,95.139999,2291400,91.061737
"545",95.309998,95.949997,94.830002,95.93,1692800,91.817879
"546",96.080002,96.949997,96.010002,96.599998,1937800,92.459152
"547",96.449997,96.559998,95.889999,96.540001,1901600,92.401741
"548",95.900002,96.690002,95.610001,96.669998,1791400,92.526154
"549",96.839996,97.82,96.75,97.790001,1466500,93.598152
"550",98.040001,98.080002,97.209999,97.980003,1873200,93.780006
"551",98.32,98.959999,98.169998,98.639999,2010600,94.411713
"552",98.300003,98.989998,98.050003,98.980003,1319800,94.737152
"553",99.089996,100.93,98.730003,100.900002,3947900,96.574837
"554",100.900002,101.389999,99.910004,100.239998,1615200,95.943123
"555",99.540001,100.010002,98.639999,99.239998,2175500,94.985992
"556",98.239998,99,97.959999,98.57,2928800,94.344711
"557",98.32,99.279999,98.190002,99.190002,1014100,94.938141
"558",99.160004,99.699997,98.739998,98.970001,1033400,94.72757
"559",99.220001,99.510002,98.769997,98.970001,1289700,94.72757
"560",99.120003,99.150002,98.209999,98.75,1361100,94.516998
"561",98.559998,99.410004,98.559998,98.980003,1524600,94.737152
"562",99.019997,99.360001,98.559998,99.139999,1587500,94.890282
"563",99.699997,100.099998,99.18,99.809998,2356600,95.531548
"564",100.43,100.760002,99.82,100.580002,1195200,96.268555
"565",100.699997,100.699997,99.489998,100.18,959600,95.885696
"566",100.489998,100.690002,99.860001,100.540001,1060200,96.230278
"567",100.580002,100.769997,99.940002,100.449997,860700,96.144127
"568",100.32,100.580002,99.849998,99.959999,1600100,95.675133
"569",99.760002,99.900002,99,99.589996,1340000,95.320984
"570",99.139999,99.519997,98.989998,99.480003,993000,95.215698
"571",99.889999,100.459999,99.519997,100.040001,1187700,95.751701
"572",99.809998,100.809998,99.730003,100.769997,1169800,96.450409
"573",101,101.599998,100.900002,101.400002,1193100,97.053413
"574",101.379997,102.160004,101.220001,101.639999,1234000,97.283112
"575",102,102.080002,101.129997,101.629997,863500,97.273544
"576",101.879997,102.120003,101.330002,101.5,920400,97.149109
"577",101.699997,103.43,101.610001,103.32,1261600,98.891098
"578",103,103.360001,102.730003,103.18,833200,98.757111
"579",103.110001,104.190002,102.730003,102.919998,1474000,98.508255
"580",103.260002,104.040001,103.099998,103.339996,1304600,98.91024
"581",103.089996,103.690002,102.510002,103.449997,1059200,99.015511
"582",103.879997,104.440002,103.470001,104.089996,1368300,99.62809
"583",104.150002,104.150002,103.199997,103.800003,1473400,99.350517
"584",103.889999,104.470001,103.449997,104.389999,2181300,99.91523
"585",101.5,102.75,100.68,101.940002,2178500,97.570259
"586",101.57,102.599998,101.230003,101.739998,1827400,97.378815
"587",102.080002,103.480003,102.040001,102.720001,1719300,98.316833
"588",101.559998,102.610001,101.550003,102.410004,1031800,98.020103
"589",101.669998,102.279999,100.529999,101.470001,1668900,97.120407
"590",101.169998,101.349998,100.480003,100.489998,2097400,96.182419
"591",99.980003,100.809998,99.419998,100.739998,1296500,96.4217
"592",100.480003,101.839996,100.230003,101.43,1582300,97.082123
"593",100.379997,100.779999,99.419998,100.410004,1286000,96.105843
"594",100.43,101.360001,100.410004,100.68,1363300,96.364273
"595",100.25,100.879997,100.019997,100.360001,1076800,96.460373
"596",101.019997,101.650002,100.519997,100.870003,1855400,96.950569
"597",100.360001,101.470001,100.150002,101.300003,1374600,97.363853
"598",101.120003,101.360001,100.610001,100.690002,1344300,96.77755
"599",101.199997,102.150002,101.029999,101.779999,2142500,97.825195
"600",101.739998,101.93,101.279999,101.459999,1181400,97.517639
"601",101.279999,101.580002,100.629997,101.389999,1135000,97.450356
"602",101.809998,102.120003,100.919998,100.989998,1010800,97.065895
"603",101.18,101.809998,99.410004,99.800003,3708100,95.922142
"604",99.589996,99.739998,98.949997,99.650002,998400,95.777977
"605",99.879997,101.650002,99.879997,101.550003,1464200,97.604134
"606",100.889999,102.449997,100.739998,102.349998,2614200,98.373055
"607",102.239998,104.360001,101.830002,104.110001,2070100,100.064667
"608",105,107.07,104.690002,106.970001,2501700,102.813545
"609",107.220001,107.599998,106.389999,107.290001,1356200,103.121101
"610",107.510002,108.599998,107.470001,108.419998,1598300,104.207191
"611",108.790001,109.629997,108.559998,109.07,1318200,104.831947
"612",109.589996,109.589996,107.940002,108.650002,1159500,104.428261
"613",109.110001,109.290001,107.25,107.57,1801400,103.390221
"614",108.040001,109.489998,108,108.940002,1646400,104.706993
"615",109.050003,109.449997,108.559998,108.980003,1173500,104.745445
"616",109.18,110.120003,109.099998,109.790001,1088300,105.523949
"617",109.93,110.239998,109.040001,109.160004,825000,104.918442
"618",109.870003,109.919998,108.540001,108.709999,1050900,104.485939
"619",108.940002,109.75,108.269997,109.449997,927600,105.197166
"620",109.800003,110.690002,109.730003,110.620003,1122600,106.321709
"621",110.690002,111.059998,110.080002,110.269997,2078400,105.985298
"622",110.610001,110.709999,110.019997,110.660004,1024000,106.360153
"623",110.660004,111.290001,109.900002,110.309998,1540700,106.02375
"624",110.370003,110.489998,109.510002,110.120003,1513200,105.841148
"625",110.239998,110.68,109.839996,110.559998,1611100,106.264053
"626",110.669998,110.790001,109.239998,110.669998,3871200,106.369774
"627",110.459999,110.599998,108.720001,109.489998,1786700,105.235626
"628",109.669998,110.989998,109.400002,110.900002,1584100,106.590843
"629",111,111.32,110.470001,110.980003,1049200,106.667717
"630",110.699997,110.849998,109.779999,110.239998,1281000,105.956482
"631",110.290001,110.470001,109.690002,110.050003,1251000,105.773857
"632",109.830002,110.669998,109.830002,110.489998,1116500,106.19677
"633",110.68,111.019997,110.099998,110.980003,1123400,106.667717
"634",111.110001,111.510002,110.580002,111.5,904400,107.167519
"635",111.419998,111.82,110.529999,111.050003,1457600,106.735008
"636",111.290001,112.129997,111.209999,111.93,1164300,107.580818
"637",111.809998,112.150002,111.18,111.540001,920700,107.205963
"638",111.529999,112.099998,111.370003,111.769997,892800,107.427032
"639",112.230003,113.370003,112,113.059998,1183400,108.666901
"640",113.459999,113.589996,112.480003,112.529999,1387700,108.157501
"641",112.620003,113.589996,112.400002,113.279999,1560900,108.878357
"642",113.449997,113.519997,112.099998,112.919998,1007100,108.532333
"643",112.93,113.510002,112.169998,112.660004,897500,108.282463
"644",112.550003,112.949997,112.220001,112.889999,882500,108.50351
"645",113.769997,114.370003,113.400002,114.019997,880200,109.5896
"646",113.669998,114.160004,113.040001,114.099998,859400,109.666489
"647",113.860001,113.989998,112.709999,113.239998,1139300,108.839905
"648",113.290001,113.5,111.870003,112.519997,1686600,108.147888
"649",116.150002,119.720001,115.739998,116.940002,3406600,112.396133
"650",116.709999,117.660004,115.839996,117.349998,1764400,112.790215
"651",117,117,113.739998,115.07,1897600,110.598801
"652",115.370003,116.529999,113.639999,116.050003,1643400,111.540718
"653",115.68,116.349998,114.68,116.260002,2003000,111.742554
"654",116.669998,118.68,116.669998,117.32,2373100,112.761383
"655",117.5,119.120003,117.190002,119.019997,1656100,114.395317
"656",118.589996,118.769997,115.599998,116.540001,1327500,112.011688
"657",116.480003,117.129997,115.339996,117.129997,1502500,112.578751
"658",116.690002,116.93,115.510002,115.550003,1413200,111.06015
"659",115.669998,116.620003,115.349998,116.400002,1369400,111.877129
"660",116.449997,116.669998,115.110001,115.620003,1400900,111.529854
"661",116.540001,116.800003,115.339996,116.459999,1061800,112.340134
"662",116.559998,117.709999,116.089996,116.57,1028400,112.446243
"663",117.029999,117.559998,116.199997,117.230003,1065200,113.082909
"664",117.550003,117.989998,116.599998,117.309998,832700,113.160065
"665",116.980003,117.370003,114.910004,115.309998,1800400,111.23082
"666",116.190002,117.290001,115.970001,117.230003,1130300,113.082909
"667",117.559998,118.169998,116.669998,116.970001,1380400,112.8321
"668",117.080002,117.400002,116.440002,116.959999,879500,112.822464
"669",117.57,117.720001,116.370003,117.309998,1081500,113.160065
"670",117.900002,117.900002,116.339996,116.779999,1154200,112.648811
"671",116.800003,117.489998,116.279999,116.709999,1362800,112.581299
"672",117.629997,117.889999,116.089996,117.889999,1275100,113.719551
"673",118.580002,119.099998,117.900002,118.160004,1375100,113.980011
"674",117.989998,119.43,117.75,119.209999,1669900,114.992867
"675",119.589996,119.589996,117.220001,117.809998,1758600,113.64238
"676",117.110001,117.169998,113.879997,115.269997,1889100,111.192238
"677",114.93,115.910004,113.160004,113.800003,1979900,109.774246
"678",114.940002,115.949997,113.129997,113.269997,1968500,109.262985
"679",113.169998,113.879997,110.690002,111.360001,2477000,107.420563
"680",110.480003,111.739998,110.18,110.540001,1739900,106.629555
"681",111.019997,112.900002,110.879997,112.800003,2068000,108.809624
"682",113.370003,114.610001,113.139999,114.580002,1955300,110.526649
"683",114.160004,114.739998,113.839996,114.099998,949700,110.063622
"684",114.339996,114.870003,112.269997,112.300003,3256300,108.327301
"685",112,114.510002,111.510002,113.589996,1291100,109.571678
"686",114.370003,114.510002,111.93,112.239998,3414400,108.269424
"687",112.160004,112.269997,111.019997,111.510002,2403900,107.565247
"688",111.989998,113.82,111.989998,112.809998,1471400,108.819252
"689",113.309998,113.449997,112.199997,112.989998,924700,108.992889
"690",113.129997,113.809998,112.720001,113.43,1247700,109.41732
"691",113.400002,113.419998,112.330002,112.889999,1042700,108.896431
"692",112.360001,112.699997,111.440002,112.669998,1445400,108.684219
"693",112.669998,114.120003,112.230003,113.68,1327300,109.658493
"694",113.82,114.949997,113.709999,114.660004,1359800,110.603828
"695",114.449997,114.589996,113.660004,113.690002,991000,109.668137
"696",113.419998,113.419998,111.82,112.589996,1406500,108.607048
"697",113.099998,113.870003,112.839996,113.330002,946300,109.320862
"698",113,114.620003,112.93,114.330002,841200,110.2855
"699",114.800003,115.169998,114.029999,114.449997,1760500,110.401245
"700",114.010002,114.75,112.709999,112.82,1040400,108.828911
"701",113.370003,113.519997,110.550003,111.300003,1740000,107.362679
"702",110.93,111.709999,110.5,111.480003,1284300,107.536308
"703",111.690002,112.330002,110.25,110.370003,1209900,106.465584
"704",109.989998,112.599998,109.580002,112.300003,1952300,108.327301
"705",112.870003,113.209999,111.309998,112.309998,1228500,108.33696
"706",112.300003,112.300003,110.07,110.099998,1783800,106.205132
"707",110.120003,110.720001,108.089996,109.269997,1849600,105.404495
"708",109.620003,109.779999,108.730003,108.949997,1391700,105.09581
"709",108.830002,109.699997,108.599998,109.099998,985700,105.240501
"710",109.690002,110.709999,109.510002,109.510002,2127600,105.636002
"711",109.790001,110.540001,109.489998,109.720001,2024900,105.838562
"712",102.489998,103.599998,97.739998,103.339996,9020100,99.684258
"713",103.029999,103.339996,100.169998,101.709999,3934100,98.111938
"714",101.93,102.230003,99.190002,99.650002,2968600,96.124817
"715",99.5,100.419998,98.190002,98.449997,3067900,94.967247
"716",98.599998,98.699997,96.940002,97.93,2474000,94.46566
"717",98.150002,100.699997,97.400002,100.089996,4237500,96.54924
"718",100.099998,100.379997,98.620003,99.660004,2632700,96.134445
"719",99.519997,100.190002,98.550003,98.900002,2365800,95.401352
"720",98.860001,99.580002,98.68,98.830002,2348300,95.333824
"721",99.230003,99.910004,97.589996,98.339996,2268000,94.861137
"722",98.709999,99.43,98.150002,98.379997,1901300,94.899734
"723",98.25,98.769997,97.559998,98.110001,2240500,94.63929
"724",98.629997,98.860001,97.849998,98.279999,2575800,94.803268
"725",98.639999,99.029999,97.910004,98.279999,2485900,94.803268
"726",98.330002,98.529999,97.540001,98.080002,2307900,94.610352
"727",98,99.010002,97.690002,98.120003,2234000,95.055984
"728",98.5,99.150002,97.849998,97.900002,2430700,94.842857
"729",98.32,98.739998,97.349998,97.620003,1543900,94.571602
"730",97.489998,98.220001,97.470001,98.010002,2056000,94.949417
"731",98.059998,99.769997,97.980003,99.75,4723400,96.635086
"732",99.779999,101.059998,99.57,100.639999,2316300,97.497284
"733",100.870003,101.190002,100.139999,100.669998,980600,97.526352
"734",100.709999,100.949997,99.949997,100.559998,1412900,97.419777
"735",100.440002,100.870003,99.18,99.449997,1914500,96.344452
"736",99.25,99.660004,98.790001,99.199997,1606200,96.102264
"737",99.239998,99.459999,98.279999,98.519997,2184600,95.443497
"738",99.209999,99.589996,98.599998,98.769997,1951300,95.685677
"739",98.68,99.279999,98.529999,98.980003,1796700,95.889137
"740",99.260002,99.419998,98.669998,99.239998,1775100,96.141014
"741",99.660004,99.910004,98.980003,99.440002,1675700,96.334763
"742",99.449997,100.290001,99.029999,99.830002,1518900,96.712593
"743",99.529999,100.169998,98.900002,100.110001,1199200,96.983849
"744",100.43,101.260002,100.059998,100.889999,1486000,97.739487
"745",99.330002,100.620003,98.669998,99.620003,2298700,96.509148
"746",99.480003,99.720001,98.029999,98.739998,2657400,95.656616
"747",98.589996,100.110001,98.470001,99.82,1808100,96.702896
"748",100.400002,101.040001,99.889999,100.589996,2420200,97.448837
"749",100.870003,100.889999,99.779999,99.809998,1205600,96.693199
"750",99.739998,100.459999,99.529999,100.330002,656400,97.196976
"751",100.610001,101.82,100.349998,101.790001,1176900,98.611366
"752",101.839996,102.199997,101.610001,101.900002,1130500,98.717941
"753",101.639999,101.639999,100.449997,100.639999,1185800,97.497284
"754",100.669998,101.169998,100.230003,100.730003,1271000,97.58448
"755",100.900002,102.190002,100.809998,102.169998,1369900,98.979507
"756",101.419998,102.010002,100.360001,101.849998,1145500,98.66951
"757",101.43,101.800003,101.059998,101.790001,1454100,98.611366
"758",101.75,102.239998,101.540001,101.970001,1388600,98.785767
"759",100.470001,102.980003,100.339996,102.150002,1521500,98.960144
"760",102.57,104.019997,102.400002,102.959999,1790100,99.744843
"761",102.730003,102.889999,101.540001,101.690002,1462400,98.514511
"762",101.739998,102.059998,100.279999,100.339996,1569700,97.206657
"763",100.190002,100.970001,99.910004,100.720001,2024400,97.574799
"764",100.860001,101.790001,100.75,101.239998,1607100,98.078545
"765",101.550003,102.309998,101.330002,102.160004,1191800,98.969833
"766",103.239998,105.610001,103.169998,105.400002,4060400,102.10865
"767",104.68,105.629997,104.510002,105.599998,3494300,102.302399
"768",106.010002,107,105.919998,106.489998,2020800,103.164604
"769",105.809998,106.080002,105.120003,105.980003,2128600,102.67054
"770",106.089996,106.199997,104.110001,104.980003,2268800,101.701775
"771",103.620003,104.769997,102.629997,104.389999,1833500,101.130196
"772",104.739998,105.089996,104.32,104.82,1672500,101.546753
"773",104.900002,106.809998,104.720001,106.629997,1401800,103.300232
"774",105.470001,106.650002,104.769997,106.599998,1480000,103.271172
"775",106.580002,106.82,105.349998,105.769997,2117400,102.467094
"776",105.809998,106.849998,105.25,106.410004,1671000,103.087112
"777",106.769997,106.839996,105.860001,106.709999,1595500,103.377739
"778",107.419998,107.620003,105.730003,106.779999,1814400,103.445564
"779",102,104.089996,101.110001,103.739998,3271600,100.500481
"780",101.760002,102.620003,100.75,102.040001,2396800,98.853569
"781",102.309998,103.220001,102.050003,102.870003,1667800,99.657654
"782",103.129997,104.309998,102.839996,104.050003,2234400,100.800812
"783",104.559998,105.599998,103.800003,105.339996,1784200,102.050514
"784",104.639999,105.660004,104.360001,105.029999,1135100,102.20623
"785",105.010002,105.720001,104.629997,105.279999,1249700,102.449493
"786",105.169998,105.190002,103.580002,104.029999,1934600,101.233101
"787",104.449997,105.580002,104.220001,105.190002,1875400,102.361931
"788",104.870003,105.18,102.160004,103.870003,1216300,101.077408
"789",103.550003,103.889999,102.959999,103.510002,1015100,100.727097
"790",101.870003,102.639999,100.120003,100.25,1539100,97.554733
"791",100.730003,101.349998,97.529999,97.949997,2389000,95.316566
"792",98.300003,99.410004,97.470001,97.5,3382500,94.87867
"793",95.790001,96.690002,92.650002,92.669998,3850300,90.17852
"794",90.639999,91.730003,87.559998,89.25,4238900,86.850479
"795",89.25,92.550003,89.209999,92.529999,2408900,90.04229
"796",92.529999,94.68,90,91.309998,2430900,88.855095
"797",92.519997,94.889999,90.959999,94.629997,2420200,92.085838
"798",92.489998,92.830002,89.93,90.919998,2171600,88.475571
"799",88.18,89.889999,87.029999,89.400002,2564200,86.996445
"800",84.309998,87.290001,83,83.699997,3776600,81.449692
"801",86.080002,87.019997,83.400002,86.779999,3464100,84.446884
"802",83.910004,84.099998,79.370003,80.970001,2783100,78.793083
"803",75.580002,82.339996,74.610001,78.449997,5272000,76.340836
"804",81.779999,82.25,75.860001,78.459999,3754400,76.350571
"805",70.949997,71.989998,67.080002,69.830002,4975500,67.952599
"806",71.300003,71.900002,60.950001,65.489998,6169800,63.729271
"807",61.970001,62.73,57.93,60.689999,5693200,59.058319
"808",59.48,66.690002,57.16,62.599998,4564500,60.916973
"809",64.040001,64.940002,57.709999,58.080002,4407700,56.518494
"810",57.240002,58.209999,54.950001,56.52,4522900,55.000439
"811",61.950001,70.169998,61.580002,69.660004,5277100,67.787163
"812",70.410004,76.43,65.669998,72.870003,5180800,70.910858
"813",74.139999,76.190002,71.790001,75.75,4876400,73.713432
"814",72.239998,72.629997,68.050003,68.529999,4e+06,66.687546
"815",68.120003,72,68,70.669998,4274600,68.770004
"816",70.129997,71.93,68.07,68.529999,3796100,66.687546
"817",65,68.18,64.25,67.650002,3316500,65.831207
"818",67.309998,68.940002,64.550003,66.050003,3399700,64.274231
"819",65.709999,66.089996,62.16,63.299999,2631400,61.598156
"820",66.550003,71.18,66.470001,70.5,3683700,68.604591
"821",73.989998,75.5,70,71.349998,3908500,69.431717
"822",72.220001,75.660004,70.860001,75.370003,3682000,73.343651
"823",77.589996,82.099998,77,80.370003,4199600,78.209221
"824",79.779999,80.129997,75.169998,77.059998,2014500,74.988213
"825",78.300003,80.410004,77.389999,79.889999,2502800,77.742119
"826",77.190002,78.480003,76.480003,77.639999,1907600,75.552612
"827",77.580002,80.190002,76.699997,80.110001,2376700,77.956215
"828",83.139999,84.970001,82.089996,84.169998,3326300,81.907059
"829",82.809998,84.129997,81.599998,82.07,1827500,79.863518
"830",80.089996,81.769997,79.900002,81.199997,2768700,79.016907
"831",83,87.470001,82.699997,86.790001,2923000,84.456612
"832",86.68,87.339996,84.550003,85.610001,2108900,83.308334
"833",85.779999,86.400002,84.230003,85.889999,2131900,83.580811
"834",87.099998,88.709999,86.980003,88.190002,1840100,85.818977
"835",90.120003,90.470001,87.209999,88.269997,2665900,85.89682
"836",90.529999,90.529999,86.25,87.459999,3261300,85.108604
"837",86.190002,88.779999,85.660004,86.43,2319500,84.1063
"838",84.389999,84.900002,82.75,83.809998,2130500,81.556725
"839",82.459999,83.660004,81.160004,83.089996,1892900,80.856087
"840",84.43,84.879997,82.68,83.279999,1929800,81.040985
"841",83.800003,84.360001,82.879997,83.169998,1440300,80.933937
"842",84.5,85.480003,84.040001,84.599998,1874000,82.325485
"843",86.040001,86.580002,85,86.18,1949200,83.863014
"844",85.620003,87.239998,85.32,86.370003,1785000,84.047913
"845",87.089996,87.629997,83.989998,84,1926400,81.741615
"846",83.389999,83.779999,79.269997,80.440002,2809100,78.277328
"847",79.199997,83.489998,77.580002,83.290001,2684200,81.050713
"848",82.580002,85.309998,82.099998,84.900002,3998200,82.617432
"849",87.760002,88.440002,85.980003,86.760002,2550100,84.427414
"850",86.209999,88.18,85.459999,86.860001,2066400,84.524734
"851",88.449997,88.449997,87.139999,88.089996,2653800,85.721649
"852",88.050003,88.269997,86.690002,88.010002,2235900,85.643822
"853",88.419998,88.470001,86.089996,87.25,2247700,84.904251
"854",89.800003,90.940002,87.879997,88.050003,3680800,85.682739
"855",89.43,90.639999,88.760002,90.239998,4590700,87.813866
"856",90.610001,91.309998,88.230003,90.849998,4065700,88.870323
"857",90.279999,90.919998,88.510002,89.730003,14610100,87.774727
"858",89.889999,91.349998,89.419998,90.519997,2014100,88.547508
"859",91.190002,92.5,90.800003,92.209999,2483900,90.200684
"860",93.25,95.860001,92.919998,94.559998,2667100,92.499481
"861",94.410004,95.639999,93.790001,94.989998,2537000,92.920105
"862",97.75,98.279999,95.519997,96.519997,3722800,94.416763
"863",96.5,96.870003,95.510002,95.989998,2748000,93.898315
"864",95,96.349998,93.910004,95.559998,2063200,93.477684
"865",95.43,95.720001,93.410004,94.089996,2418600,92.039719
"866",92.010002,92.919998,89.849998,90.669998,2540500,88.694244
"867",92.849998,92.989998,89.669998,91.279999,1806400,89.290947
"868",89.470001,91.900002,88.519997,91.440002,1631000,89.447472
"869",94.330002,94.330002,90.900002,91.860001,1842500,89.858315
"870",92.370003,92.480003,90.870003,91.260002,1384600,89.271393
"871",90.730003,91.010002,89.629997,90.129997,1428300,88.166
"872",91.480003,91.919998,87.900002,88.260002,4135900,86.336769
"873",88,88.489998,87.220001,87.82,2219700,85.906357
"874",88.959999,89.290001,87.720001,87.919998,2094100,86.004173
"875",87.440002,87.540001,84.949997,86.559998,2848200,84.673798
"876",86.32,86.68,84.849998,86,1611200,84.126015
"877",85.800003,86.470001,84.169998,84.790001,4644300,82.942375
"878",85.019997,87.18,84.32,86.980003,1292000,85.084663
"879",85.910004,87.410004,85.540001,86.910004,2046600,85.016197
"880",87.169998,87.669998,85.57,86.449997,1963300,84.5662
"881",87.739998,88.620003,86.360001,86.559998,1743100,84.673798
"882",87.650002,88.75,86.379997,88.510002,1286900,86.581314
"883",87.989998,88.190002,86.68,86.860001,1310700,84.967278
"884",86.93,87.459999,86.059998,86.550003,1464000,84.664024
"885",86.620003,87.25,85.690002,86.379997,1812100,84.497726
"886",86.199997,87.440002,85.699997,87.239998,1026700,85.338989
"887",87.68,89.589996,87.050003,87.43,2291100,85.524841
"888",87.110001,88.440002,86.800003,88.18,1461500,86.258507
"889",89.629997,90.690002,88.690002,90.349998,2272800,88.381218
"890",89.900002,90.400002,89.410004,89.690002,1798600,87.735603
"891",90.050003,91,89.43,90.57,1293900,88.59642
