"","HUM.Open","HUM.High","HUM.Low","HUM.Close","HUM.Volume","HUM.Adjusted"
"907",418.01001,423.850006,414.75,419.76001,639900,416.376862
"908",423.220001,425.459991,414.76001,415.769989,566300,412.418976
"909",419.149994,423.890015,417.309998,420.059998,543000,416.674408
"910",417.940002,419.929993,414.019989,419.5,322200,416.118958
"911",417.369995,422.019989,413.549988,422.019989,337800,418.618652
"912",420.910004,423.420013,418.640015,420.01001,366900,416.624878
"913",422.549988,422.549988,415.450012,417.170013,379100,413.80777
"914",415.73999,421.880005,415.079987,418,685800,414.631042
"915",417.079987,418.279999,412.160004,413.959991,335300,410.623596
"916",415.519989,419.019989,412.350006,418.790009,473500,415.414703
"917",420.029999,422.75,405.079987,406.079987,593900,402.807129
"918",408.970001,408.970001,401.839996,405.839996,527700,402.569092
"919",404.209991,405.089996,397.589996,403.730011,535000,400.476074
"920",404.519989,411.519989,401.679993,407.450012,650500,404.166077
"921",408.850006,413.209991,404.790009,408.040009,537400,404.751312
"922",407.75,416.279999,406.690002,415.170013,1035200,411.823853
"923",413.140015,418.51001,413.140015,414.850006,597400,411.506439
"924",417.320007,429.070007,415.369995,427.769989,736900,424.322296
"925",428.179993,431.119995,414.230011,421.279999,814800,417.884613
"926",421.209991,421.309998,409.75,413.190002,738900,409.859833
"927",411.459991,411.459991,401.549988,405.369995,630900,402.102814
"928",406.950012,411.980011,405.640015,408.220001,464600,404.929871
"929",409.119995,411,392.799988,393.369995,557200,390.199554
"930",395.779999,397.130005,386.329987,391.359985,731900,388.20575
"931",395.440002,406.23999,394.26001,403.630005,430300,400.376862
"932",404.73999,407,398.609985,399.98999,509400,396.766205
"933",403.480011,406.089996,398.640015,399.070007,420400,395.853607
"934",396.339996,399.299988,391.519989,397.5,559200,394.296295
"935",397.899994,405.51001,397.029999,402.630005,1275300,399.384918
"936",393.959991,395.26001,383.209991,394.51001,1151800,391.330353
"937",395.809998,398.559998,385.109985,386.76001,1087000,383.642853
"938",388.600006,391.399994,384.459991,385.420013,998300,382.313629
"939",383.809998,388.070007,382.720001,387,379100,383.88089
"940",384.399994,401.149994,384.399994,400.850006,684000,397.619263
"941",403.970001,409.470001,399.269989,400,697300,396.776123
"942",400.589996,404.23999,398.640015,401.5,847600,398.887299
"943",403.200012,419.059998,401.130005,413.890015,701700,411.196686
"944",415.920013,417.140015,409.690002,415.359985,541300,412.657074
"945",414.329987,415.279999,405.140015,408.309998,521400,405.652985
"946",412.799988,419.880005,410.640015,419.619995,356600,416.889374
"947",420.670013,421.559998,414.339996,416.200012,702900,413.491638
"948",418.26001,430.230011,417.640015,429.410004,492600,426.615692
"949",430.100006,434.070007,425.51001,427.320007,452400,424.539246
"950",429.589996,435.769989,429.040009,433.440002,348900,430.619446
"951",436.600006,440.350006,429.839996,430.519989,634500,427.718445
"952",427.640015,435.829987,426.01001,432.809998,359500,429.9935
"953",429.5,431.670013,422.290009,423,357900,420.247345
"954",419.200012,435.519989,418.209991,435.359985,537400,432.526917
"955",435.75,445.200012,434.230011,437.720001,455600,434.871552
"956",437.410004,442.440002,431.01001,433.079987,549200,430.26178
"957",434.549988,440.660004,431.5,436.410004,380800,433.570129
"958",435.570007,439.920013,433.679993,437.230011,878500,434.384796
"959",436.299988,443.700012,434.720001,441.160004,478000,438.289215
"960",444,449.429993,441.73999,444.309998,480000,441.418701
"961",441.570007,445,430.890015,435.130005,378400,432.298431
"962",433.230011,434.73999,429.799988,432.140015,434300,429.327911
"963",423.140015,427.48999,412.519989,413.25,652700,410.560822
"964",411.910004,414,396.48999,396.75,1255100,394.168182
"965",398.220001,402.119995,392.48999,399.279999,942600,396.681702
"966",404,413.019989,398.869995,408.579987,1079000,405.921173
"967",410.690002,430.440002,409.670013,423.429993,971000,420.67453
"968",445.01001,474.700012,445.01001,452.01001,1982100,449.068604
"969",459.98999,462.420013,438.980011,440.790009,1324400,437.9216
"970",439.549988,439.559998,428.26001,432.549988,681800,429.735199
"971",448.059998,453.959991,422.559998,422.98999,955100,420.237427
"972",422.309998,431.339996,408.890015,430.670013,1097400,427.867462
"973",433.48999,434.869995,421.640015,426,978600,423.227875
"974",426.799988,434.899994,423.01001,431.799988,755200,428.990112
"975",435.160004,436.339996,427.779999,433.399994,702400,430.579681
"976",434.670013,437.869995,423.859985,428.540009,652300,425.751343
"977",425.179993,426.75,418.040009,422.230011,571200,419.482391
"978",422.73999,424,413.720001,418.440002,545200,415.71701
"979",416.619995,419.329987,405.540009,407.170013,1489900,404.520416
"980",405.540009,410,401.670013,406.209991,743900,403.56662
"981",409.329987,412.570007,404.670013,409.290009,1093500,406.626617
"982",408.579987,417.98999,407.959991,408.190002,675200,405.533752
"983",410.769989,410.769989,400.059998,401.040009,750900,398.430267
"984",400.929993,408.23999,400.929993,406.48999,310100,403.844818
"985",404.01001,406.290009,395.100006,400.519989,1336700,397.913666
"986",405.01001,417.549988,403.01001,405.720001,1070800,403.079834
"987",407.040009,408.630005,403.420013,405.75,793300,403.109619
"988",406.019989,411.640015,401.640015,403.829987,701100,401.202087
"989",403.809998,413.040009,403,412.779999,522700,410.093903
"990",409.779999,412.799988,398.670013,403.73999,613600,401.112701
"991",402.799988,410.26001,401.619995,409.279999,731100,406.616608
"992",410,412,404.470001,408.140015,1072000,405.48407
"993",408.51001,408.73999,397.230011,397.480011,833600,394.893463
"994",397.730011,397.929993,388.48999,391.130005,798000,388.584778
"995",393.359985,395.529999,386.470001,388.230011,1197300,385.703644
"996",391,395.209991,385.76001,392.329987,971000,389.776978
"997",392,396.089996,386.230011,392.76001,762600,390.204193
"998",393.640015,398.660004,393.48999,396.339996,769500,393.760834
"999",396.170013,397.130005,387.26001,391.619995,1316400,389.071564
"1000",386.579987,390.149994,381.23999,389.01001,851000,386.478577
"1001",388.320007,390.119995,384.470001,388.440002,678300,385.912292
"1002",391.559998,408.049988,391,405.089996,1638500,402.453888
"1003",403.890015,407.25,403,404.829987,271100,402.195587
"1004",407.790009,412,403.519989,410.190002,993200,407.520752
"1005",412.369995,414.029999,406.380005,408.049988,591100,405.394653
"1006",405.839996,410.899994,404.769989,406.109985,531800,404.086182
"1007",407.600006,411.01001,403.299988,410.269989,558300,408.225464
