"","URI.Open","URI.High","URI.Low","URI.Close","URI.Volume","URI.Adjusted"
"439",168.210007,168.550003,163.580002,163.600006,1472400,163.600006
"440",164.279999,165.440002,161.979996,162.669998,1444000,162.669998
"441",162,163.369995,160.339996,160.399994,1078300,160.399994
"442",161.5,167.289993,161.490005,165.529999,1178500,165.529999
"443",165.160004,165.839996,161.119995,163.190002,910100,163.190002
"444",162.410004,163.919998,157.130005,159.220001,1370500,159.220001
"445",157.940002,158.860001,153.350006,156.070007,1382600,156.070007
"446",155.440002,155.710007,152.619995,152.740005,1177600,152.740005
"447",152.309998,152.580002,143.630005,144.839996,2359800,144.839996
"448",144.020004,147.970001,139.649994,139.839996,1971700,139.839996
"449",144.809998,144.809998,135.679993,137.880005,2478700,137.880005
"450",137.5,139.399994,136.369995,137.619995,1558900,137.619995
"451",138.210007,141.559998,136.25,141.220001,1792300,141.220001
"452",141.830002,141.880005,138.529999,139.039993,2601700,139.039993
"453",132.300003,133.610001,117.550003,118.129997,9440700,118.129997
"454",118.769997,123,116.879997,117.120003,4771800,117.120003
"455",118.32,119.199997,113.889999,114.910004,3394200,114.910004
"456",110.389999,115.620003,107.910004,114.410004,3645700,114.410004
"457",114.980003,116.970001,106.730003,106.989998,3411600,106.989998
"458",109.540001,113.160004,109.010002,111.330002,2323200,111.330002
"459",109,110.919998,106.480003,109.230003,2312800,109.230003
"460",110.959999,113.949997,107.419998,109.290001,2136800,109.290001
"461",108.300003,115.980003,108.019997,115.620003,2622600,115.620003
"462",119.290001,126.43,118.75,120.07,4268200,120.07
"463",122.339996,126.040001,120.550003,125.709999,3101100,125.709999
"464",126.620003,127.709999,122.800003,125.139999,2470800,125.139999
"465",125.860001,128.339996,122.379997,126.699997,1519700,126.699997
"466",126.150002,129.919998,126.050003,129.759995,1751200,129.759995
"467",132.860001,134.490005,129.850006,131.320007,2878100,131.320007
"468",132.25,133.169998,126.349998,126.720001,2085800,126.720001
"469",124.870003,127.599998,120.120003,126.669998,2131800,126.669998
"470",126.790001,127.349998,119.830002,121.160004,2027700,121.160004
"471",121.220001,123.610001,118.949997,119.57,1946900,119.57
"472",121.639999,123.660004,117.68,119.690002,1660900,119.690002
"473",118.970001,119.870003,114.699997,118.5,2120800,118.5
"474",117.5,118.059998,114.190002,114.970001,2379000,114.970001
"475",114.300003,116.279999,112.199997,112.540001,1974200,112.540001
"476",109.32,112.470001,107.25,109.849998,2356100,109.849998
"477",111.650002,115.330002,111.459999,113,1575100,113
"478",110.540001,111.959999,109.790001,109.879997,699200,109.879997
"479",111.300003,115.739998,111.300003,115.32,1341200,115.32
"480",113.879997,115.029999,111.400002,112.540001,1615400,112.540001
"481",113.32,117.480003,110.379997,117.25,1662500,117.25
"482",116.239998,117.300003,115,115.919998,1082100,115.919998
"483",115.330002,117.879997,114.760002,117.129997,1477300,117.129997
"484",121.5,124.230003,118,119.260002,1612800,119.260002
"485",118.209999,118.949997,105.949997,106.290001,3214400,106.290001
"486",103.440002,106.650002,102.089996,104.830002,2415800,104.830002
"487",106.089996,107.989998,103.220001,103.940002,2570000,103.940002
"488",103.07,104.57,99.5,101.860001,1975700,101.860001
"489",103.959999,107.190002,100.839996,101.860001,1606200,101.860001
"490",107.120003,112.07,107.029999,108.300003,3437900,108.300003
"491",110.25,112.900002,108.5,108.879997,2203700,108.879997
"492",106.550003,109.620003,105.360001,105.800003,1833800,105.800003
"493",105.050003,108.489998,102.949997,105.410004,1569200,105.410004
"494",106.300003,109.519997,102.860001,104.540001,1710400,104.540001
"495",104.239998,108.540001,100.07,100.900002,2404200,100.900002
"496",100.339996,103.160004,99.5,101.360001,2518600,101.360001
"497",102.239998,104.900002,99.029999,99.510002,2378800,99.510002
"498",98.470001,99.57,95.650002,95.900002,1007900,95.900002
"499",96.610001,103.239998,94.279999,103.120003,1553700,103.120003
"500",100.93,104.809998,99.480003,104.790001,1448300,104.790001
"501",105.43,105.43,100.839996,101.5,1832300,101.5
"502",102.779999,103.239998,98.779999,102.529999,1743500,102.529999
"503",100.309998,105.989998,99,105.620003,1729600,105.620003
"504",104.389999,104.389999,100.5,101.980003,1771300,101.980003
"505",104.419998,110.839996,103.470001,110.129997,2396900,110.129997
"506",110.849998,115.730003,108.110001,114.120003,2153200,114.120003
"507",116.279999,117.129997,114.010002,116.260002,2046600,116.260002
"508",118.239998,119.57,114.849998,118.470001,1641100,118.470001
"509",116.440002,119.940002,115.599998,118.779999,1576400,118.779999
"510",117.370003,118.849998,115.330002,117.449997,1355300,117.449997
"511",116,118,115.519997,116.739998,1202000,116.739998
"512",117.32,117.790001,114.599998,116.150002,1086500,116.150002
"513",116.739998,118.5,116.169998,117.5,1203000,117.5
"514",117.129997,120.629997,117,119.379997,1742600,119.379997
"515",120.959999,124.550003,119.300003,123.32,2275400,123.32
"516",121.099998,122.010002,117.029999,118.239998,2388700,118.239998
"517",119.339996,119.400002,114.059998,116.019997,3024300,116.019997
"518",121.519997,125,119.730003,123.32,4040600,123.32
"519",124.699997,127.660004,123.400002,127.260002,3089100,127.260002
"520",124.489998,126.760002,123,124.790001,1710400,124.790001
"521",125.589996,126.269997,124.010002,124.32,1335400,124.32
"522",125.669998,128,122.300003,127.970001,2009500,127.970001
"523",127.709999,127.709999,124.470001,125.260002,1497600,125.260002
"524",124.870003,127.239998,124.419998,126.339996,1750500,126.339996
"525",126.260002,129.460007,125.050003,129.389999,1389700,129.389999
"526",129.050003,131,128.029999,129.139999,1258800,129.139999
"527",128.619995,130.160004,128,128.899994,934700,128.899994
"528",127.75,128.350006,124.529999,125.980003,1401700,125.980003
"529",124.599998,126.379997,123.660004,126.290001,1137700,126.290001
"530",126.550003,128.729996,126.139999,127.889999,946300,127.889999
"531",129.550003,132.460007,129.199997,131.410004,1333000,131.410004
"532",132.729996,133.770004,132.089996,132.139999,1148900,132.139999
"533",131.410004,132.100006,130,131.699997,1178100,131.699997
"534",133.070007,136.050003,132.110001,134.860001,1630500,134.860001
"535",134.389999,135.399994,130.630005,134.289993,1710100,134.289993
"536",134.960007,137.649994,134.210007,136.259995,1254400,136.259995
"537",136,136.949997,133.830002,135.050003,1186000,135.050003
"538",136.039993,137.089996,135.380005,136.839996,1118300,136.839996
"539",137.880005,139.029999,135.699997,136.289993,1328400,136.289993
"540",135.449997,136.699997,134.149994,134.839996,1297200,134.839996
"541",134.919998,136.270004,133.419998,135.660004,916600,135.660004
"542",135.330002,136.059998,134.240005,134.589996,995400,134.589996
"543",136.639999,138.5,134.039993,135.690002,1108300,135.690002
"544",136.490005,137.160004,131.369995,132.490005,1470400,132.490005
"545",132.699997,132.779999,130.309998,130.440002,1715600,130.440002
"546",130.699997,130.779999,127.889999,128.050003,1170700,128.050003
"547",127.68,127.839996,123.75,126.580002,1934400,126.580002
"548",123.849998,124.730003,121.620003,123.239998,1491700,123.239998
"549",123.18,124.089996,122.550003,124.010002,1213800,124.010002
"550",124.519997,126,122.050003,125.300003,1553400,125.300003
"551",126.099998,127.059998,124.199997,124.339996,1011600,124.339996
"552",123.529999,123.75,121.620003,121.709999,1013700,121.709999
"553",121.75,122.879997,119.849998,120.139999,1919900,120.139999
"554",120.57,123.260002,120,122.989998,1208100,122.989998
"555",123.800003,124.5,120.330002,120.68,1385400,120.68
"556",120.269997,120.309998,114.059998,116.110001,3348200,116.110001
"557",115.660004,119.190002,115.379997,119.059998,1401000,119.059998
"558",118.110001,118.150002,110.889999,110.959999,2664000,110.959999
"559",110.629997,113.099998,110.25,111.120003,1642800,111.120003
"560",113.209999,113.650002,109.860001,111.599998,1405600,111.599998
"561",111.940002,112.550003,109.190002,110.720001,1342100,110.720001
"562",110.669998,112.690002,110.019997,112.57,1219600,112.57
"563",114,115.160004,113.309998,114.25,1355100,114.25
"564",115.589996,118.690002,114.379997,118.110001,2036900,118.110001
"565",118,120.050003,117.349998,118.529999,1147300,118.529999
"566",119.93,121.760002,119.790001,120.980003,1501400,120.980003
"567",121.580002,122.779999,121.300003,122.540001,1267400,122.540001
"568",123.809998,124.769997,123.110001,123.339996,1308100,123.339996
"569",122.75,124.120003,121.830002,124.080002,826200,124.080002
"570",122.629997,122.650002,119.150002,119.57,1522900,119.57
"571",119.940002,121.339996,118.690002,121.190002,897200,121.190002
"572",121.550003,126.120003,121.379997,124.75,2156400,124.75
"573",127.410004,128.75,125.139999,126.739998,1426500,126.739998
"574",127.019997,127.839996,125.040001,125.370003,2411000,125.370003
"575",126.669998,126.989998,123.720001,126.050003,1323600,126.050003
"576",126.629997,127.18,125.150002,125.760002,2116100,125.760002
"577",135.300003,138.490005,134.110001,136,4772800,136
"578",135.360001,137.149994,133.660004,135.460007,1644000,135.460007
"579",135.410004,139.320007,135.130005,138.380005,1587200,138.380005
"580",138.529999,140.600006,138,139.889999,1300700,139.889999
"581",139.300003,139.960007,136.770004,137.529999,1047200,137.529999
"582",138.009995,140.539993,137.389999,140.399994,1129900,140.399994
"583",141.050003,142.149994,140.279999,140.940002,845100,140.940002
"584",141.119995,141.389999,138.720001,140.919998,1193900,140.919998
"585",141.779999,142.690002,138.559998,138.639999,1221300,138.639999
"586",138.199997,139.380005,134.169998,137,1725100,137
"587",137.589996,141.25,137.490005,140.240005,1015300,140.240005
"588",135.740005,138.589996,134.399994,137.550003,1403900,137.550003
"589",134.929993,135.759995,132.440002,134.270004,1238000,134.270004
"590",134.080002,135.990005,133.360001,133.990005,839300,133.990005
"591",131.130005,134.220001,128.309998,133.789993,1242200,133.789993
"592",132.990005,133.389999,128.759995,132.509995,1104700,132.509995
"593",128.389999,128.910004,124.230003,126.190002,1489000,126.190002
"594",127.32,128.75,125.650002,127.089996,1079300,127.089996
"595",125.269997,129.270004,124.449997,128.669998,1065900,128.669998
"596",129.039993,130.610001,128.130005,128.460007,900600,128.460007
"597",126.650002,127.57,125.650002,126.330002,912300,126.330002
"598",124.260002,125.459999,122.93,124.050003,1522000,124.050003
"599",125.379997,126.940002,124.769997,126.730003,1126200,126.730003
"600",125.910004,126.389999,121.599998,122.389999,1375000,122.389999
"601",120.300003,120.510002,117.639999,118.489998,1309500,118.489998
"602",119.32,120.910004,116.910004,118.540001,623300,118.540001
"603",118.639999,119.470001,114.970001,115,1212300,115
"604",114.129997,116.080002,112.889999,115.830002,1327800,115.830002
"605",116.480003,118.099998,114.629997,115.190002,1368000,115.190002
"606",112.599998,112.940002,109.349998,110.099998,1615300,110.099998
"607",111.980003,115.099998,111.75,113.849998,1984400,113.849998
"608",115.550003,121.5,115.550003,121.339996,1822100,121.339996
"609",122.209999,122.389999,117.68,119.379997,1133400,119.379997
"610",119.230003,120.110001,116.610001,118.75,818200,118.75
"611",118.699997,122.809998,118.580002,122.230003,1277600,122.230003
"612",123.379997,125.879997,123.050003,123.589996,1032900,123.589996
"613",125.519997,125.650002,121.269997,122.25,997100,122.25
"614",121.339996,121.980003,119.919998,121.550003,739300,121.550003
"615",121.970001,123.839996,121.709999,123.779999,689500,123.779999
"616",123.440002,123.610001,120.940002,122.870003,684400,122.870003
"617",122.93,123.440002,120.690002,121.339996,1036400,121.339996
"618",123.959999,128.979996,123.419998,127.760002,1760200,127.760002
"619",127.559998,128.199997,125.75,126.279999,1074200,126.279999
"620",129.179993,131.580002,128.360001,130.75,1345800,130.75
"621",130.449997,131.580002,128.699997,129.869995,1056100,129.869995
"622",129.570007,132.410004,129.509995,129.610001,1128600,129.610001
"623",129.610001,130.25,127.910004,128.619995,744400,128.619995
"624",129.860001,131.949997,129.399994,130.570007,1144300,130.570007
"625",131.550003,132.380005,129.759995,131.970001,604900,131.970001
"626",132.830002,135.190002,132.139999,132.630005,1875700,132.630005
"627",136,137.800003,133.100006,134.300003,1280100,134.300003
"628",133.839996,134.089996,131.199997,131.800003,692500,131.800003
"629",132.520004,133.539993,131.919998,132.919998,454900,132.919998
"630",131.820007,133.399994,130,132.919998,644400,132.919998
"631",131.850006,134.039993,130.970001,131.919998,681500,131.919998
"632",130.350006,131.509995,129.619995,131.410004,734200,131.410004
"633",132.179993,132.320007,129.110001,130.479996,960000,130.479996
"634",130.550003,131.369995,128.770004,131.330002,823200,131.330002
"635",132.130005,136.75,131.830002,136.339996,1118300,136.339996
"636",136.789993,137.669998,134.580002,134.740005,810000,134.740005
"637",134.529999,137.899994,132.820007,137.589996,1519500,137.589996
"638",136.649994,136.899994,131.259995,131.490005,2476500,131.490005
"639",123.5,125.339996,120.82,121.110001,5509500,121.110001
"640",121.18,122.540001,118.870003,118.980003,3148900,118.980003
"641",119.900002,120.529999,117,118.110001,2424900,118.110001
"642",118.260002,122.300003,118.099998,121.860001,2062500,121.860001
"643",121.730003,127.239998,121.5,126.629997,1867400,126.629997
"644",126.639999,127.889999,124.900002,127.739998,1221900,127.739998
"645",127.910004,129.600006,127.050003,127.610001,1302600,127.610001
"646",127.550003,129.809998,126.300003,128.990005,1174700,128.990005
"647",127.910004,130.720001,126.589996,129.949997,1087000,129.949997
"648",129.660004,130.5,125.949997,126.550003,1270900,126.550003
"649",125.639999,126.209999,119.610001,120.879997,1609100,120.879997
"650",119.360001,119.720001,116.160004,117.279999,1611600,117.279999
"651",114.190002,114.440002,111.779999,113.349998,1858400,113.349998
"652",115.230003,115.790001,112.519997,114.379997,1221200,114.379997
"653",111.769997,113.57,110.559998,113.410004,1314400,113.410004
"654",114.68,118.260002,114.68,117.849998,1330900,117.849998
"655",117.080002,117.239998,114.5,115.57,1231400,115.57
"656",113.910004,114.059998,110.400002,110.839996,1092200,110.839996
"657",110.099998,116.660004,109.559998,112.519997,1391800,112.519997
"658",109.720001,109.989998,103.849998,105.360001,2139100,105.360001
"659",105.470001,105.949997,102.760002,104.57,1728000,104.57
"660",105.769997,108.800003,105.290001,107.989998,1553100,107.989998
"661",110.339996,111.379997,109.269997,110.639999,1205600,110.639999
"662",110,110.120003,109.040001,109.160004,738200,109.160004
"663",112.110001,112.440002,110.599998,111.260002,828100,111.260002
"664",112.059998,112.800003,109.330002,109.849998,960700,109.849998
"665",108.25,109.68,104.309998,104.959999,1466700,104.959999
"666",107.199997,107.309998,104.290001,106.260002,1187000,106.260002
"667",106.949997,107.75,103,103.800003,1159700,103.800003
"668",103.449997,107.620003,101.900002,106.32,1068000,106.32
"669",108.860001,112.07,108.25,111.32,1315700,111.32
"670",112.949997,114.43,111.879997,112.559998,1221300,112.559998
"671",110.5,111.730003,108.050003,109.669998,1338900,109.669998
"672",111.849998,113.089996,111.059998,112.800003,1270400,112.800003
"673",115,118.519997,114.800003,116.489998,1541800,116.489998
"674",116.610001,118.18,115.519997,116.889999,861300,116.889999
"675",118.059998,120.830002,117.519997,120.720001,1625200,120.720001
"676",120.339996,124.169998,119.580002,124.050003,1325300,124.050003
"677",126.559998,127.769997,123.629997,127.620003,1725200,127.620003
"678",125.949997,129.690002,125.949997,128,1503500,128
"679",129.800003,132.229996,128.610001,128.869995,1879500,128.869995
"680",128,131.210007,126.879997,128.350006,1143600,128.350006
"681",127.040001,128,124.629997,126.900002,1116300,126.900002
"682",124.800003,125.419998,122.82,124.709999,1999800,124.709999
"683",125.650002,126.730003,124.699997,125.099998,1291800,125.099998
"684",129.479996,130.169998,126.269997,126.440002,2224800,126.440002
"685",124.989998,129.550003,124.050003,128.399994,1323300,128.399994
"686",128.119995,129.139999,124.18,124.730003,1475600,124.730003
"687",124.709999,128.460007,124.599998,127.889999,1124900,127.889999
"688",127.260002,128.410004,126.209999,127.57,835200,127.57
"689",128.25,129.210007,123.779999,124.790001,1387900,124.790001
"690",124.540001,125.75,122.199997,124.639999,1220000,124.639999
"691",125.830002,127.07,119.150002,119.57,1537900,119.57
"692",117.300003,118.360001,114.129997,115.980003,1732800,115.980003
"693",115.18,116.480003,112.129997,116.389999,1626800,116.389999
"694",117.639999,118.790001,116.309998,117.209999,1231900,117.209999
"695",116.699997,117.620003,115.239998,115.660004,1137500,115.660004
"696",111.120003,112.849998,109.040001,109.199997,2316300,109.199997
"697",110.699997,112.639999,109.809998,111.480003,1398500,111.480003
"698",111.629997,114.459999,111.629997,113.32,952900,113.32
"699",116.769997,120.550003,116.169998,118.400002,1586500,118.400002
"700",117.32,119.139999,117,118.68,939000,118.68
"701",119.050003,121.489998,117.660004,120.68,1250300,120.68
"702",120,123.080002,119.830002,121.669998,2142200,121.669998
"703",123.470001,132.800003,122.5,127.900002,6025500,127.900002
"704",127.82,130.770004,127.5,128.660004,2138400,128.660004
"705",129.5,132.940002,129.380005,129.669998,1637900,129.669998
"706",129.419998,133.880005,128.449997,132.399994,1780600,132.399994
"707",131.899994,134.490005,130.009995,133.669998,1474400,133.669998
"708",134.479996,134.800003,130.380005,132,1038200,132
"709",131.199997,135.699997,131,135.380005,1242900,135.380005
"710",135.800003,137.350006,134.179993,136,1121700,136
"711",135.610001,138.759995,134.970001,137.039993,1104300,137.039993
"712",136.089996,136.429993,132.860001,135.940002,1287700,135.940002
"713",135.5,135.5,130.020004,133.570007,1361200,133.570007
"714",136,142,135.339996,141.860001,2098700,141.860001
"715",142.979996,147.5,142.970001,146.729996,2590400,146.729996
"716",147.720001,151.839996,146.419998,146.979996,2096100,146.979996
"717",146.860001,147.429993,143.830002,147.139999,1273400,147.139999
"718",149.419998,152.449997,149.179993,150.169998,1826700,150.169998
"719",150.460007,155.740005,150.289993,155.320007,1644500,155.320007
"720",153.309998,156.529999,152.899994,156.360001,1173200,156.360001
"721",156.360001,157.699997,153.080002,154.460007,1542600,154.460007
"722",152.339996,152.960007,150.270004,150.729996,1515900,150.729996
"723",150.789993,153.339996,150.639999,152.320007,863900,152.320007
"724",154.270004,155.240005,152.899994,154.339996,969300,154.339996
"725",154.259995,154.589996,151.690002,153.270004,1051200,153.270004
"726",154.190002,154.960007,151.210007,152.270004,742700,152.270004
"727",151.929993,151.970001,146.350006,148.520004,1780600,148.520004
"728",148.660004,152.639999,147.75,152.470001,1374400,152.470001
"729",152.25,155.490005,151.869995,154.509995,1053700,154.509995
"730",155.380005,157.850006,153.160004,157.020004,1146800,157.020004
"731",156.110001,157.160004,154.729996,156.289993,880300,156.289993
"732",157.089996,157.229996,154.470001,156.460007,528300,156.460007
"733",155.699997,156.179993,152.679993,153.050003,420400,153.050003
"734",153.210007,155.979996,151.619995,152.190002,975800,152.190002
"735",148.020004,150.080002,145.949997,149.369995,1200600,149.369995
"736",151.600006,153.850006,150.369995,150.529999,912600,150.529999
"737",151.740005,153.190002,151.050003,153.130005,768500,153.130005
"738",156.179993,159.389999,155.940002,157.259995,1368500,157.259995
"739",156.300003,158.210007,155.470001,155.860001,720100,155.860001
"740",155,155.300003,152.5,153.779999,864700,153.779999
"741",156.199997,157.169998,155.050003,156.970001,878000,156.970001
"742",157.440002,163.550003,156.690002,163.190002,1437300,163.190002
"743",162.259995,165.850006,160.169998,162.740005,933700,162.740005
"744",164.639999,166.270004,164.199997,165.160004,1130200,165.160004
"745",164.699997,165,162.699997,164.509995,923300,164.509995
"746",164.550003,166.649994,163.759995,166.199997,806000,166.199997
"747",166.529999,166.660004,163.600006,165.690002,942000,165.690002
"748",167.770004,168,165.429993,167.330002,1534700,167.330002
"749",167,169.740005,166.570007,168.919998,848300,168.919998
"750",169.720001,169.899994,167.970001,168.440002,217000,168.440002
"751",168.740005,169.880005,168.139999,169.820007,476400,169.820007
"752",169.740005,170.039993,168,168.529999,570800,168.529999
"753",168.699997,169.649994,167.210007,168.360001,4e+05,168.360001
"754",167.699997,169.369995,166.360001,166.770004,617500,166.770004
"755",168.410004,168.669998,164.410004,168.649994,861200,168.649994
"756",164.990005,166.559998,161.369995,165.710007,1089000,165.710007
"757",162.610001,165.690002,162.360001,165.380005,707500,165.380005
"758",165,165.970001,163.630005,165.080002,525200,165.080002
"759",165.309998,166.270004,163.610001,164.809998,688700,164.809998
"760",165.910004,165.919998,162.619995,163.229996,923200,163.229996
"761",163.229996,163.449997,158.649994,159.470001,993400,159.470001
"762",160.600006,160.860001,155.710007,157.440002,1537700,157.440002
"763",156.270004,157.070007,152.619995,154.339996,1419800,154.339996
"764",153.240005,156.050003,152.25,154.889999,924700,154.889999
"765",156.029999,157.789993,155.509995,157.649994,891800,157.649994
"766",158.460007,161.279999,158.139999,158.720001,1119300,158.720001
"767",157.899994,157.899994,154.789993,154.990005,1146400,154.990005
"768",156.429993,156.949997,154.630005,155.270004,742200,155.270004
"769",153.660004,155.350006,150.839996,155.149994,1107200,155.149994
"770",155.240005,155.820007,149.509995,151.649994,1232300,151.649994
"771",146.539993,149.720001,146.039993,146.270004,1521400,146.270004
"772",148.25,151.550003,147.309998,150.5,872400,150.5
"773",151.5,153.660004,150.559998,152.259995,1298100,152.259995
"774",150.050003,152.559998,140.070007,141.580002,2641700,141.580002
"775",139.839996,140.839996,135.259995,135.690002,2159300,135.690002
"776",137.190002,141.309998,136.720001,139.520004,1729600,139.520004
"777",142.270004,149.330002,141.610001,147.529999,1548000,147.529999
"778",151,155.279999,150.25,154.380005,1329100,154.380005
"779",155.259995,155.259995,150.360001,152.610001,770900,152.610001
"780",151.279999,151.559998,149.050003,149.75,820000,149.75
"781",149.270004,151.089996,148.259995,150.75,537500,150.75
"782",152.589996,156,151.899994,154.050003,1061200,154.050003
"783",156.949997,160.080002,156.020004,158.869995,1093700,158.869995
"784",157.470001,160.289993,157,160.080002,847400,160.080002
"785",159.990005,161.110001,154.899994,156.860001,601800,156.860001
"786",155.25,156.589996,151.520004,153.979996,847900,153.979996
"787",154.850006,156.490005,153.160004,153.550003,619500,153.550003
"788",152.759995,159.119995,152.550003,155.720001,821800,155.720001
"789",153.720001,154.470001,150.800003,151.410004,973000,151.410004
"790",143.729996,143.970001,139.429993,141.949997,1431300,141.949997
"791",142.660004,143.5,132.720001,134.639999,1736900,134.639999
"792",136.649994,137.690002,131.559998,131.720001,1450000,131.720001
"793",126.32,136.830002,123.629997,129.639999,1918300,129.639999
"794",124.540001,135.360001,124.099998,132.479996,2540600,132.479996
"795",134.520004,135.800003,127,135.800003,1979100,135.800003
"796",135.410004,138.610001,126.57,128.639999,1508500,128.639999
"797",131.059998,132.330002,126.379997,130.160004,1566600,130.160004
"798",125.360001,125.739998,118.669998,119.82,1923300,119.82
"799",114.050003,118.360001,111.650002,115.669998,2691400,115.669998
"800",100.989998,106.769997,97.900002,98.959999,3339800,98.959999
"801",104.970001,108.849998,97.959999,107.419998,2642200,107.419998
"802",102.339996,104.209999,98.379997,99.720001,2691200,99.720001
"803",91.019997,94.050003,83,83.230003,3399200,83.230003
"804",90.199997,91.559998,83.010002,91.010002,2487300,91.010002
"805",78,90.389999,76.089996,83.230003,2732400,83.230003
"806",85.099998,86.029999,74.620003,81.43,2620100,81.43
"807",73.940002,75.540001,58.849998,69.589996,3458200,69.589996
"808",67.809998,79.400002,63.580002,77.709999,2863700,77.709999
"809",79.529999,82.040001,69.970001,70.099998,2519700,70.099998
"810",69.160004,72.540001,63.77,70.889999,2183200,70.889999
"811",77.519997,89.68,77.330002,86.610001,2780300,86.610001
"812",89.32,101.18,82.540001,93.190002,2442700,93.190002
"813",95.129997,101.260002,90.290001,99.18,2516100,99.18
"814",92.099998,92.989998,86.449997,90.150002,2617400,90.150002
"815",88.43,95.489998,86,95.160004,2248800,95.160004
"816",95.120003,105.739998,94.639999,102.900002,3265600,102.900002
"817",96.940002,100.43,92.139999,95.980003,2112000,95.980003
"818",95.339996,103.5,93.25,96.160004,2132800,96.160004
"819",92.330002,93.760002,86.690002,91.07,2359000,91.07
"820",97.080002,104.25,97,103.18,2261300,103.18
"821",111.019997,111.989998,104.010002,107.93,2471500,107.93
"822",109.080002,114.940002,107.309998,111.639999,1520300,111.639999
"823",113.120003,114.839996,103.650002,107.709999,2607900,107.709999
"824",103.370003,104.900002,100.129997,103.760002,1531100,103.760002
"825",107,109.82,105.150002,108.639999,1340200,108.639999
"826",103.559998,104.959999,100.199997,103.790001,1652500,103.790001
"827",103.370003,103.970001,94.800003,98.550003,2726000,98.550003
"828",102.18,106.199997,100.510002,105.050003,2060800,105.050003
"829",101.889999,104.900002,98.32,100.599998,1951300,100.599998
"830",97.160004,99.25,96.18,97.669998,1228800,97.669998
"831",101.779999,101.790001,99.050003,100.620003,1170900,100.620003
"832",102.199997,105.050003,100.220001,103.730003,1417000,103.730003
"833",105.419998,107.300003,102.239998,106.050003,960100,106.050003
"834",105.540001,111.980003,105.019997,111.029999,1483500,111.029999
"835",115.730003,118.790001,112.790001,116.550003,2028500,116.550003
"836",121.110001,128.410004,120.029999,127.980003,2312800,127.980003
"837",126.220001,130.990005,120.5,128.5,2690600,128.5
"838",125.550003,125.93,118.349998,119.279999,1934800,119.279999
"839",116.139999,117.610001,112.010002,116.75,1291000,116.75
"840",119.410004,122.349998,113.629997,113.870003,1189500,113.870003
"841",114.330002,116.339996,110.709999,110.809998,878900,110.809998
"842",112.860001,115.75,111.629997,112.730003,1039200,112.730003
"843",115.160004,119.779999,113.5,119.580002,900600,119.580002
"844",117.080002,119.029999,114.800003,116.519997,900500,116.519997
"845",117.120003,117.300003,110.080002,110.18,997500,110.18
"846",109.949997,111.150002,106.5,108.769997,1166200,108.769997
"847",107.300003,116.239998,105.260002,116.059998,1728200,116.059998
"848",114.510002,118.949997,113.330002,118.57,1468800,118.57
"849",126.300003,133.009995,125.120003,129.330002,2404100,129.330002
"850",128.009995,129.460007,124.589996,124.75,1151300,124.75
"851",128.460007,129.580002,126.050003,128.020004,1217300,128.020004
"852",128.419998,129.889999,126.25,127.720001,672500,127.720001
"853",127.760002,131.610001,126.57,130.559998,914600,130.559998
"854",135.5,140.399994,135.25,137.169998,1634400,137.169998
"855",141.630005,143.699997,137.259995,140.479996,2192700,140.479996
"856",142.110001,142.110001,136.520004,137.619995,1330000,137.619995
"857",135.369995,141.300003,134.389999,138.889999,1540800,138.889999
"858",138.949997,141.910004,137.300003,139.960007,763600,139.960007
"859",142,144.279999,141.149994,143.130005,1062200,143.130005
"860",145.350006,150.869995,145.300003,149.789993,1228100,149.789993
"861",148.940002,153.949997,147.059998,151.380005,1509300,151.380005
"862",160.039993,165.869995,159.320007,161.360001,3124100,161.360001
"863",162.660004,165.800003,156.429993,158.279999,1931400,158.279999
"864",154.410004,161.600006,152.5,158.25,1435500,158.25
"865",158.220001,158.910004,153.600006,155.600006,1502700,155.600006
"866",144.139999,148,141.789993,142.050003,2002100,142.050003
"867",149.25,149.440002,139.369995,143.490005,1315400,143.490005
"868",136.850006,147.800003,136.509995,147.039993,1110200,147.039993
"869",157.5,161.059998,154.679993,158.289993,2592100,158.289993
"870",157.839996,158.039993,154.679993,155.559998,1251100,155.559998
"871",154.800003,156.589996,152.759995,153.809998,1407800,153.809998
"872",157.600006,158.470001,152.399994,155.509995,1981400,155.509995
"873",154.460007,157.529999,152.740005,157.110001,1235800,157.110001
"874",158.020004,158.679993,153.940002,153.979996,1146600,153.979996
"875",152.259995,152.279999,142.270004,142.429993,2151600,142.429993
"876",141.279999,144.979996,139.100006,144.339996,1348000,144.339996
"877",143.300003,144.020004,139.949997,140.399994,2392500,140.399994
"878",143.110001,148.360001,141.830002,147.720001,1164200,147.720001
"879",147.070007,149.720001,146.320007,149.039993,867000,149.039993
"880",150,151.669998,145.399994,145.800003,950900,145.800003
"881",149.309998,152.880005,147.080002,147.910004,1019300,147.910004
"882",150.839996,152.25,149.5,150.740005,769600,150.740005
"883",149.119995,151.960007,147.5,147.570007,935300,147.570007
"884",147.320007,149.360001,145.100006,148.649994,769800,148.649994
"885",149.029999,149.869995,142.009995,143.660004,848000,143.660004
"886",143.960007,148.929993,143.710007,147.830002,921400,147.830002
"887",151.130005,155.389999,149.160004,152.199997,1256500,152.199997
"888",151.160004,157.720001,149.639999,157.149994,953200,157.149994
"889",160.289993,161.949997,157.460007,160.800003,987400,160.800003
