"","ANTM.Open","ANTM.High","ANTM.Low","ANTM.Close","ANTM.Volume","ANTM.Adjusted"
"447",279.049988,279.529999,272.049988,272.649994,1997600,262.821075
"448",272.350006,274.589996,266.029999,268.519989,2016100,258.839935
"449",269.48999,272.910004,267.720001,271.410004,1326700,261.625763
"450",270.98999,271.929993,267.320007,267.380005,1305300,257.740997
"451",270.929993,279.079987,270,278.420013,1417800,268.383057
"452",276.920013,281.399994,275.700012,279.579987,1067900,269.501251
"453",279.679993,282.549988,277.910004,281.190002,903800,271.053253
"454",281.089996,283.059998,278.51001,279.149994,1054100,269.086731
"455",279.26001,280.51001,272.790009,275.730011,955100,265.79007
"456",271.920013,276.119995,268.51001,274.089996,1654900,264.209198
"457",273.529999,276.470001,265.100006,265.429993,1753600,255.861343
"458",266.440002,273.690002,263.890015,270.929993,1893000,261.163116
"459",269.709991,270,263.51001,265.75,1653700,256.16983
"460",267.920013,269.480011,259.720001,263.519989,2257600,254.020172
"461",264.339996,267.25,261.600006,265.48999,1904100,255.919205
"462",270,279.200012,266,275.570007,2621600,265.635773
"463",278.570007,279.649994,264.299988,265.929993,2286900,256.343323
"464",267.480011,275.279999,266.209991,268,1430800,258.338715
"465",268.959991,271.5,268.079987,269.179993,1066200,259.476135
"466",268.859985,273.380005,268.859985,272.01001,984400,262.204224
"467",274.679993,290.839996,274.209991,289.940002,2393500,279.487762
"468",289.01001,289.529999,285.079987,287.369995,1763400,277.010437
"469",287.720001,288.600006,284.679993,287.059998,918300,276.711609
"470",287.209991,288.23999,282.230011,282.670013,863300,272.479889
"471",282.899994,284.589996,278.320007,280.25,1109400,270.147095
"472",281.769989,283.910004,275.76001,280.100006,1537600,270.002533
"473",279.059998,284.890015,276.859985,284.140015,1945200,273.896912
"474",284.149994,288.940002,283.48999,286.329987,1378700,276.007904
"475",286.820007,287.859985,279.339996,281.790009,1579500,271.631653
"476",280,282.119995,276.480011,277.859985,1051700,267.843231
"477",278.230011,281.589996,277.279999,278.950012,924900,268.893951
"478",277.859985,282.269989,276.399994,280.73999,564700,270.619476
"479",283.730011,286.320007,281.070007,281.329987,1679100,271.188171
"480",279.660004,282.679993,276.290009,282.079987,1591300,271.911133
"481",283.019989,292.950012,283.019989,291.299988,1317800,280.798737
"482",290.940002,293.75,290.660004,292.170013,1289000,281.637421
"483",293.119995,294.410004,287.950012,290.070007,1707200,279.613159
"484",292.950012,297.230011,291.329987,296.25,2139600,285.570374
"485",296.200012,300.570007,291.570007,292.920013,2707600,283.077026
"486",289.670013,291.640015,274.970001,287.410004,2292500,277.752136
"487",285.869995,288.320007,278.809998,280.529999,1675500,271.103394
"488",280,280.98999,270.359985,276.660004,1696500,267.363373
"489",279.75,282.899994,274.779999,276.23999,1367700,266.957581
"490",280.329987,282.970001,278.179993,278.559998,1221900,269.199554
"491",280.070007,282.76001,278.640015,280.450012,1444900,271.026062
"492",279.609985,281.600006,271.679993,275.579987,1307400,266.319672
"493",268.209991,271.429993,265.049988,266.690002,2178900,257.728394
"494",267.25,268.910004,256,259.359985,2249300,250.644714
"495",259.149994,263.480011,255.470001,257.609985,1807800,248.953522
"496",257,257.709991,250.059998,252.110001,2777900,243.638367
"497",250.740005,259.130005,248.889999,251.960007,2980700,243.493423
"498",250.100006,251.679993,246.570007,249,1013600,240.632843
"499",249.490005,259.670013,248.199997,259.399994,1624400,250.68338
"500",256.950012,260.880005,250.710007,260.880005,1449600,252.113647
"501",262.23999,263.079987,258.019989,259.079987,1004200,250.37413
"502",259.690002,262.890015,258.209991,262.630005,978300,253.804871
"503",258.410004,258.929993,250.880005,255.020004,2180300,246.450577
"504",256.51001,256.880005,248.089996,248.419998,2156500,240.072327
"505",250.009995,253.639999,249.160004,249.910004,1787300,241.512253
"506",249.919998,253.119995,249.25,250.350006,1485300,241.937515
"507",252.860001,256.350006,241.179993,249.460007,3164700,241.077423
"508",250.949997,255,250.789993,251.350006,1458000,242.903915
"509",251.490005,254.039993,250.470001,252.270004,1705500,243.792969
"510",251.779999,256.940002,251.270004,256.640015,1432400,248.016159
"511",255.990005,257.600006,254.410004,255.119995,1569600,246.547211
"512",255,261.26001,253.690002,260.350006,1457300,251.601486
"513",260.399994,263,259.679993,261.920013,1283000,253.118729
"514",261.809998,263.769989,260.880005,261.890015,1199600,253.089752
"515",264.269989,266.850006,262.399994,266.119995,1581200,257.177612
"516",265.619995,267.790009,262.380005,264.570007,1344200,255.679596
"517",265.529999,268.429993,264.220001,268.100006,1307700,259.091064
"518",268.51001,269.329987,264.450012,265.600006,1746900,256.675079
"519",268.26001,272.980011,267.630005,272.679993,2004900,263.517151
"520",270.910004,271.540009,268.540009,270.01001,1316600,260.936859
"521",269.859985,273.429993,267.600006,272.709991,1442000,263.546173
"522",291.940002,305.98999,290.5,297.559998,4478000,287.561096
"523",297.709991,304.380005,297.119995,303,3410500,292.818298
"524",301.26001,304.73999,299.829987,303.290009,2444200,293.098541
"525",303.559998,304.320007,300.329987,304.209991,1181100,293.987579
"526",305,307.230011,302.410004,303.549988,1399900,293.349823
"527",302.869995,311.600006,302.329987,311.359985,1755300,300.8974
"528",310,310.450012,305.619995,308.049988,1075900,297.698608
"529",306.579987,307.440002,301.019989,304.25,1735500,294.026276
"530",304.630005,305.480011,299.609985,302.170013,1037600,292.016205
"531",303.660004,307.100006,301.51001,306.440002,1042300,296.1427
"532",306.869995,309.5,304.450012,305.700012,1149500,295.427551
"533",305.670013,309.269989,304.01001,308.170013,809700,297.814636
"534",310.869995,311.839996,308.779999,311.579987,1153600,301.109985
"535",311,312.579987,310.320007,311.600006,1021200,301.129303
"536",311.109985,313.679993,310.049988,312.950012,1092500,302.43399
"537",313.209991,313.209991,308.859985,311.299988,1024800,300.839447
"538",311.299988,317.209991,309.549988,316.790009,1247400,306.144897
"539",317.640015,317.98999,314.149994,314.399994,1665500,303.835236
"540",313.220001,317.559998,313.220001,317.420013,1496400,306.753723
"541",315.149994,315.970001,304.230011,306.070007,2618900,295.785156
"542",305.350006,309.589996,297.700012,300.730011,2766600,290.624573
"543",303.869995,308.809998,303.089996,307.679993,2124600,297.341095
"544",307.619995,308.98999,291.220001,292.589996,2751700,282.758118
"545",294.359985,300.600006,290.01001,298.690002,2481400,288.653168
"546",299.309998,299.309998,293.23999,294.459991,1558000,284.565277
"547",300.23999,301.299988,286.820007,291.420013,2409800,281.627441
"548",291,296.589996,290.070007,295.040009,1822900,285.125763
"549",295.209991,297,292.579987,295.970001,1404300,286.024536
"550",297,298.5,295.209991,296.980011,1018500,287.00058
"551",298.769989,304.850006,297.640015,303.609985,1144700,293.407867
"552",303.660004,306.459991,303.369995,305.450012,967800,295.186005
"553",304.649994,306.670013,301.910004,303,1632000,293.587219
"554",304,308.880005,303.640015,308.230011,1091400,298.654785
"555",308.329987,312.410004,306.359985,307.98999,1276100,298.42218
"556",307.769989,309.309998,300.829987,303.01001,1222300,293.596954
"557",301.160004,305.339996,301.160004,304.859985,943600,295.389465
"558",304.480011,306,301.070007,301.51001,1096100,292.143524
"559",301.570007,301.570007,293.519989,297.75,983900,288.500305
"560",299.220001,299.5,285.220001,288.299988,2394300,279.343903
"561",288.790009,291.540009,279.220001,283,2518600,274.208527
"562",285,285,279.600006,282.350006,1693600,273.578766
"563",284.73999,287.649994,281.700012,286.980011,1582100,278.064941
"564",289.799988,290.519989,284.570007,288.329987,1347400,279.372955
"565",289.429993,289.690002,285.390015,288.200012,1163200,279.247009
"566",289.730011,291,285.73999,287.660004,1015300,278.723816
"567",288.329987,292.079987,287.329987,291.200012,760600,282.153809
"568",291.220001,293.559998,289.209991,293.309998,1072900,284.198242
"569",293.140015,293.649994,288.920013,289.5,997800,280.506622
"570",288.25,291.290009,286.720001,290.100006,1095300,281.088013
"571",290.420013,291.190002,286.359985,288.040009,1008200,279.091919
"572",289.700012,290.940002,275.350006,276.290009,2381000,267.707031
"573",276.890015,276.890015,249.149994,252.850006,7352000,244.995132
"574",254.600006,264.649994,254.5,262.880005,4080000,254.713562
"575",266.429993,267.48999,241.190002,245.130005,6399600,237.514984
"576",243.399994,243.830002,227.160004,236.25,7072900,228.910843
"577",238.020004,241.440002,230.509995,239.619995,3977900,232.176163
"578",240.740005,245.240005,239.070007,244,3303000,236.420074
"579",245.25,252.160004,244.080002,250.639999,3763500,242.853806
"580",248.300003,253.990005,247.75,251,3264200,243.202637
"581",249,257.529999,248.25,255.910004,3185800,247.960083
"582",258,266.769989,257.429993,266.399994,4127700,258.124207
"583",266.700012,268.170013,262.540009,266.290009,2248300,258.017609
"584",266.329987,268.170013,260,263.029999,2341400,254.858932
"585",262.26001,264.910004,256.630005,260.720001,1854900,252.620651
"586",260.769989,262.01001,255.429993,261.589996,1604600,253.463623
"587",262.01001,263.339996,257.140015,261.700012,1231700,253.570267
"588",257.25,269.75,256.100006,268.700012,1686200,260.352753
"589",267.369995,269.399994,262.290009,264.890015,1473400,256.661072
"590",264.709991,266.890015,260.26001,264.649994,1228100,256.428558
"591",261.600006,267.890015,260.350006,266.049988,1471200,257.785065
"592",268.769989,269.820007,261.690002,268.309998,1467900,259.974884
"593",264.48999,266.019989,258.579987,261.200012,2501200,253.085754
"594",262.75,264.75,261.200012,261.329987,1281800,253.211685
"595",259.269989,262.950012,257.5,258.649994,2055800,250.61496
"596",259.320007,269.440002,259.140015,263.820007,1524900,255.624329
"597",261.350006,267.839996,261,265.070007,879500,256.835541
"598",264.98999,266.880005,262.579987,266.309998,1207700,258.036987
"599",269,278.290009,268.01001,277.059998,2404300,268.453094
"600",274.649994,280.25,274.390015,277.140015,1537900,268.530579
"601",275.079987,278.01001,273.410004,277.720001,1683100,269.09256
"602",277.190002,279.929993,275.019989,277.25,1386100,268.637146
"603",278.119995,279.100006,272.190002,272.26001,1621900,263.802155
"604",270.440002,276.920013,269.440002,275.570007,1672200,267.009308
"605",276.549988,279.26001,275.070007,277.820007,1113800,269.189453
"606",276.450012,279.769989,273.730011,277.980011,2056600,269.344543
"607",277.429993,281.589996,273.799988,276.440002,2270100,267.852325
"608",277.079987,281.149994,276.529999,279.809998,1722500,271.117584
"609",282.820007,282.820007,274.109985,276.920013,1487600,268.317444
"610",280,281.670013,277.140015,277.5,1612400,268.879395
"611",277.540009,279.850006,276.309998,278.130005,1377500,270.268982
"612",280,282.48999,277.929993,282.140015,1232700,274.16568
"613",282.140015,285.859985,281.869995,283.450012,1485600,275.438629
"614",282.890015,283.440002,278.679993,281.100006,1268600,273.15506
"615",281.200012,285.299988,280.76001,285.100006,1073900,277.041992
"616",286,286.950012,282.51001,285.320007,1426500,277.255798
"617",285.450012,288.049988,285.190002,287.450012,1085000,279.325562
"618",288.369995,290.190002,286.5,288.329987,1829500,280.180695
"619",288.109985,292.149994,286.519989,291.070007,1115100,282.843201
"620",292.459991,294.369995,289.380005,291.230011,1525800,282.998749
"621",292.369995,294.829987,289.429993,293.76001,1965600,285.457245
"622",293.790009,294.859985,286.609985,290.529999,1523800,282.318512
"623",289.980011,291.350006,284.070007,285.179993,1750100,277.11969
"624",285.179993,285.799988,277.109985,278.839996,1474600,270.958923
"625",279.48999,284.25,278.809998,282.420013,1116600,274.437744
"626",282.26001,282.390015,275.540009,282.209991,2629200,274.233643
"627",283.899994,284.660004,278.890015,282.720001,1300600,274.729279
"628",283.209991,283.209991,277.149994,280.660004,1380900,272.727509
"629",279.589996,284.480011,279.589996,282.779999,720100,274.787537
"630",282.730011,288.309998,282.279999,284.059998,979200,276.031372
"631",283.480011,285.649994,281.399994,284.73999,944800,276.692108
"632",282.779999,285.579987,281.910004,284.160004,841600,276.12854
"633",284.769989,289.049988,283.01001,287.920013,1227700,279.782288
"634",296.609985,304.079987,294.51001,303.880005,2581000,295.291138
"635",304.170013,312.480011,302.609985,310.480011,2029200,301.704681
"636",309.700012,310.779999,305.899994,306.850006,1780100,298.177246
"637",307.51001,307.76001,303.089996,305.410004,994400,296.777924
"638",304.5,306.890015,301.529999,304.690002,1249300,296.078278
"639",304.160004,305.040009,297.01001,304.570007,1324600,295.96167
"640",305.600006,306.369995,301.5,302.119995,938700,293.580994
"641",301.73999,303.76001,300.209991,301.779999,858000,293.250549
"642",300.880005,303.470001,296.649994,302.589996,1220100,294.037567
"643",293.480011,293.480011,280.059998,288.910004,3389200,280.744293
"644",289.269989,296.119995,288,293.950012,1985000,285.641876
"645",294.450012,300.01001,292.619995,299.980011,1123300,291.501465
"646",299.700012,302.070007,296.929993,298.320007,1119700,289.888306
"647",298.279999,299.98999,295.029999,299.640015,795700,291.171021
"648",300.809998,302.390015,294.450012,294.609985,1516700,286.283173
"649",294.420013,296.269989,290.410004,292.950012,1149800,284.670135
"650",292.579987,294.369995,288.320007,290.570007,909500,282.357422
"651",287.549988,290.420013,279.540009,283.619995,1347100,275.60379
"652",284.130005,291.299988,284.01001,291.040009,1290600,282.814087
"653",287.339996,288.399994,280.420013,286.5,1265500,278.402466
"654",287.109985,289.640015,285.75,288.649994,964000,280.491638
"655",288.119995,289.940002,285.200012,287.329987,1083800,279.208923
"656",285.5,286.619995,280.549988,282,1045100,274.029602
"657",281.109985,288.980011,281.109985,286.899994,1186600,278.791077
"658",283.390015,284.269989,272.529999,272.899994,1489900,265.186798
"659",273.309998,275.589996,270.959991,274.109985,1188800,266.36261
"660",276.869995,278.26001,275.049988,275.540009,776400,267.752197
"661",278,278.809998,273.079987,273.410004,1385900,265.682373
"662",271.790009,272.799988,266.329987,266.570007,1446400,259.035706
"663",268.209991,269.390015,266.5,267.880005,981100,260.308685
"664",268.26001,269.019989,260.820007,261.059998,1524300,253.681412
"665",261.350006,264.23999,259.290009,260.380005,1375100,253.020645
"666",262.359985,264.149994,259.839996,260.51001,1237000,253.147003
"667",261.119995,261.809998,251.009995,251.300003,2045400,244.197296
"668",250.850006,256.869995,250.190002,253.809998,1360000,246.636353
"669",256.329987,260.350006,254.669998,259.790009,1504200,252.447357
"670",260.98999,263.23999,260.51001,261.519989,1159200,254.128403
"671",259.809998,260.5,256.309998,258.100006,1038300,250.805115
"672",260.529999,261.959991,253.990005,254.229996,1292900,247.044479
"673",254.399994,255.369995,249.220001,251.220001,2881700,244.119553
"674",252.880005,255.970001,248.690002,249.380005,2241100,242.331589
"675",250.809998,252.229996,247.610001,250.449997,1303800,244.154572
"676",251.080002,254.210007,248.199997,252.589996,2220100,246.240784
"677",253,254.5,248.389999,249.809998,1382600,243.530655
"678",251.470001,253.279999,248.020004,248.160004,1827100,241.922119
"679",250.550003,256.579987,249.009995,253.080002,2052400,246.71846
"680",252.5,260.279999,252.460007,258.579987,1748400,252.0802
"681",258.48999,259.26001,255.820007,257.290009,1204100,250.822662
"682",255.899994,259.709991,251.389999,251.789993,1979700,245.460861
"683",252.580002,257.230011,251,255.449997,1818200,249.02887
"684",255.580002,256.140015,251.550003,252.089996,2174800,245.753342
"685",250.850006,252.429993,249.360001,251.399994,1250400,245.080688
"686",252.619995,252.970001,246.169998,248.190002,1889800,241.95137
"687",247.690002,250.470001,243.970001,244,1526200,237.866684
"688",243.789993,244.770004,235.449997,238.800003,2310100,232.797424
"689",240.270004,241.470001,237.100006,237.690002,1148700,231.715317
"690",237.220001,242.369995,236.029999,240.100006,1424200,234.064728
"691",241.350006,241.440002,235.119995,238.440002,1693700,232.446442
"692",237.660004,241.929993,236.369995,237.899994,1202600,231.919998
"693",237.279999,239.490005,235.899994,238.229996,1357300,232.241745
"694",238.720001,241.800003,238.669998,241.789993,913600,235.712219
"695",241.75,242.509995,240.419998,241.029999,1234600,234.971344
"696",239.070007,239.940002,234.910004,235.520004,1572800,229.599869
"697",237.600006,238.669998,236.110001,238.25,944300,232.26123
"698",237.399994,239.639999,235.679993,237.229996,1145900,231.266846
"699",239.809998,244.919998,236.970001,237.550003,1565700,231.578827
"700",237.610001,238.979996,234.690002,234.820007,1233500,228.91745
"701",240.729996,251.740005,240.509995,248.940002,2834000,242.682526
"702",247.130005,248.520004,244.339996,245.020004,1679900,238.861069
"703",245.979996,250.080002,245.229996,249.25,1372200,242.984711
"704",248.899994,250.360001,246.199997,249.399994,1534600,243.130951
"705",250.929993,254.300003,249.490005,253.070007,2391400,246.70871
"706",253.160004,264.959991,253.160004,260.25,2851800,253.708206
"707",252.679993,272.959991,251.639999,263.51001,2742300,256.886292
"708",264.790009,265.600006,257.350006,259.48999,1582100,252.967316
"709",258.910004,263.420013,258.100006,263.070007,1369200,256.457336
"710",264.600006,271.089996,263.01001,267.670013,1598900,260.941742
"711",266.679993,275.690002,266.320007,272.640015,1537900,265.786804
"712",271.790009,274.190002,270.5,273.459991,962800,266.586121
"713",272.459991,275.230011,266.630005,269.079987,1877400,262.316315
"714",269.320007,275.709991,268.690002,270.75,1432700,263.944305
"715",272.399994,273.519989,266.529999,271.720001,1175200,264.889923
"716",273.859985,275.809998,271.679993,273,1404500,266.137756
"717",272.51001,277.549988,272.5,277.320007,1603900,270.349152
"718",277.720001,281.029999,277.720001,279.769989,1614000,272.737549
"719",280.01001,283.440002,279.01001,282.089996,1229700,274.999237
"720",279.779999,281.220001,277.730011,279.149994,993000,272.133148
"721",278.529999,284.980011,278.529999,283.670013,1302600,276.539551
"722",281.799988,287.660004,280.829987,283.73999,1305700,276.607727
"723",283,284.480011,281.920013,282.01001,1186900,274.921234
"724",281.790009,298.619995,278.640015,297.820007,2661800,290.333862
"725",297.600006,307.380005,293.709991,294,2349500,286.609833
"726",294.480011,295.149994,290.119995,292.720001,2286900,285.36203
"727",293.540009,293.690002,288.049988,292.700012,1208800,285.34259
"728",292.859985,295.970001,289.279999,293.730011,1368500,286.34668
"729",294.01001,296.98999,290.059998,291.829987,1149400,284.494385
"730",291,294.290009,290.209991,293.890015,1452000,286.502655
"731",292.309998,293.880005,286.850006,287.23999,2464600,280.019806
"732",288.630005,291.600006,286.920013,289.450012,1189000,282.174255
"733",289.179993,290.75,287.5,288.660004,512500,281.404114
"734",289.619995,292.230011,287,287.429993,1262000,280.204987
"735",285.01001,286.970001,282.350006,286.190002,1093100,278.996185
"736",288.01001,289.109985,285.730011,287.380005,896000,280.94162
"737",286.720001,288.359985,284.230011,286.299988,970000,279.885773
"738",282.089996,285.609985,280.850006,285.269989,1618500,278.878845
"739",285.429993,285.429993,282.23999,282.329987,1209200,276.00473
"740",282.579987,284.359985,280.369995,283.850006,863400,277.490692
"741",283.100006,284.450012,279.649994,280.600006,1149700,274.313507
"742",281.829987,285.040009,280.399994,284.420013,1110600,278.047913
"743",285.059998,288.619995,283.549988,284.119995,897100,277.754608
"744",285.700012,297.350006,285.019989,291.779999,2021000,285.243042
"745",291,293.299988,289.01001,290.73999,1107500,284.226318
"746",290.940002,294.75,290.109985,293.179993,1105100,286.611664
"747",294.5,299.779999,293.899994,298.220001,1941200,291.538757
"748",301.720001,303.320007,297.679993,303,2823500,296.21167
"749",303.100006,304.609985,300.440002,303.179993,1308200,296.387573
"750",303.820007,304.769989,302.480011,304.5,333100,297.67804
"751",304.820007,305.23999,304.01001,304.76001,484600,297.932251
"752",305.059998,306.600006,304.630005,306.420013,604900,299.555054
"753",306.540009,306.570007,304.459991,305.309998,831700,298.46994
"754",305.299988,305.549988,300.170013,302.029999,916000,295.263367
"755",302.670013,302.820007,297.200012,300.869995,1200500,294.129395
"756",293.679993,299.529999,293.679993,296.880005,986800,290.22879
"757",295.75,300.559998,294.769989,300.450012,1308700,293.71875
"758",299.200012,300.279999,294.609985,299.540009,1313200,292.829193
"759",300.890015,308.76001,298.51001,307.480011,2067800,300.591278
"760",307.829987,309,305.790009,306.410004,1439900,299.545258
"761",307.940002,309.100006,306.429993,307.73999,1049900,300.845459
"762",306.880005,307,296.339996,296.73999,1756500,290.091858
"763",296.040009,298.049988,294.820007,296.880005,1067700,290.22879
"764",297.26001,304.799988,297.220001,301.549988,1401000,294.794128
"765",302.920013,305.23999,302.089996,305.049988,704200,298.215729
"766",305.070007,305.649994,300.079987,305.390015,1312600,298.548157
"767",303.940002,308.230011,303.170013,305.98999,992400,299.134674
"768",306.679993,306.679993,302.140015,303.51001,998000,296.710266
"769",303.459991,305.359985,301.290009,304.399994,1089300,297.580322
"770",304.839996,305.579987,295.420013,297.279999,1088700,290.619812
"771",293.630005,293.809998,278.950012,283.790009,2399600,277.432007
"772",285,293.619995,284.130005,290.320007,1985900,283.815735
"773",279.5,282.329987,272.160004,272.910004,4450400,266.795776
"774",269.26001,270.440002,261.690002,265.890015,2738500,259.933014
"775",265.679993,268.559998,264.01001,265.279999,2206900,259.336761
"776",266.109985,270.649994,262.790009,266.429993,1925500,260.460968
"777",269.899994,277.369995,269.899994,273.369995,1413800,267.245483
"778",275.359985,293.179993,275.359985,287.329987,2448900,280.892731
"779",288.779999,288.779999,280.029999,282.329987,1759800,276.00473
"780",279.700012,281.839996,276.279999,276.480011,1597500,270.285828
"781",275.880005,278.029999,274.019989,276.549988,1149200,270.354218
"782",277.040009,279.940002,273.779999,279.910004,1777100,273.638947
"783",286.269989,296.730011,286.269989,296,2763300,289.368439
"784",294.730011,299.519989,294.559998,298.869995,1931300,292.174194
"785",299.290009,300.859985,295.459991,297.820007,1433800,291.147675
"786",297.450012,304.339996,295.769989,302.450012,1972500,295.674011
"787",302.01001,304.519989,299.299988,304.059998,1338700,297.247925
"788",301.380005,301.679993,293.690002,293.940002,1889500,287.354614
"789",292.029999,296.790009,290.170013,294.709991,1111000,288.107361
"790",283.48999,283.5,276.579987,277.5,2518700,271.282928
"791",279.209991,279.480011,264.48999,267.399994,1954900,261.409241
"792",269.839996,274.029999,262.709991,268.149994,1733200,262.142426
"793",263.059998,268.079987,257.470001,257.859985,2328900,252.082932
"794",249.940002,260.549988,249.350006,257.089996,2983800,251.3302
"795",259.600006,272.190002,250.380005,271.269989,3317500,265.192474
"796",270.130005,280.720001,255.880005,256.380005,3017700,250.636124
"797",286.549988,297.519989,285.339996,296.420013,5162200,289.779114
"798",287.649994,288.269989,281.25,287.160004,2868600,280.726532
"799",278.179993,284.130005,268.929993,282.190002,3414600,275.867889
"800",264,276.359985,260.809998,269.820007,2712800,263.774994
"801",278.329987,288.109985,273,286.049988,2611600,279.641357
"802",278.600006,289.160004,275.140015,281.690002,3415900,275.379089
"803",262.029999,278.690002,253.460007,256.209991,3100200,250.46994
"804",267.5,271.359985,251.050003,270.339996,3027000,265.266907
"805",226.5,247.979996,216.270004,224.039993,2815300,219.835754
"806",229.759995,246.710007,224.919998,238.320007,3100800,233.847839
"807",224.449997,230,186.610001,206.960007,3649800,203.076309
"808",206.220001,212.619995,193.479996,200.869995,3322000,197.100555
"809",204.289993,217.940002,185.690002,191.589996,4780200,187.99472
"810",188.539993,189.580002,171.029999,174.679993,3236700,171.402039
"811",183.979996,201,181.119995,196.839996,3130500,193.14621
"812",190.089996,226.839996,187.039993,216.369995,3521300,212.309723
"813",221.279999,238.789993,215,235.669998,2705300,231.247543
"814",217.610001,228.5,217.160004,222.960007,2585300,218.776047
"815",224.660004,233.880005,220.160004,230.580002,2095800,226.253052
"816",235.279999,235.830002,223.899994,227.039993,2956400,222.779495
"817",217.009995,221.550003,210.410004,214.300003,2225900,210.278549
"818",210.529999,219.5,203.990005,211.389999,2625600,207.423172
"819",208.889999,210.929993,199.169998,203.300003,1777000,199.484985
"820",215.509995,227.520004,212.179993,225.720001,2648600,221.484268
"821",235.699997,236.570007,220.940002,224.050003,2450000,219.845581
"822",227.149994,248.830002,226.410004,247.020004,2415200,242.384567
"823",240.940002,248.059998,239.929993,242.460007,2191200,237.910141
"824",240.779999,243.490005,237.649994,240.529999,1036600,236.016342
"825",245.759995,254.190002,245.240005,252.009995,2145600,247.28093
"826",249.149994,254.350006,245.110001,250.470001,2424600,245.769821
"827",254.509995,273.390015,250.619995,271.839996,2717300,266.738831
"828",279.01001,279.899994,263.209991,267.820007,1954700,262.79425
"829",262.480011,273.209991,261.190002,263.200012,1597900,258.260956
"830",255,259.899994,249.300003,249.369995,1617900,244.69046
"831",255.089996,265.5,254.800003,262.959991,1174000,258.025421
"832",264.709991,266.23999,258.440002,261.549988,1587400,256.641876
"833",265.480011,267.230011,260.570007,264.119995,1390700,259.163635
"834",267.559998,271.73999,263.01001,270.059998,1794200,264.992218
"835",274.220001,276.799988,262,268.220001,1789900,263.186707
"836",280,282.350006,264,280.609985,2080800,275.344177
"837",278.73999,285.980011,276.200012,280.730011,2098700,275.462006
"838",275.339996,277,264.649994,269.570007,1240800,264.511383
"839",268,273.51001,265.049988,271,1241600,265.914551
"840",274.5,278.820007,269.809998,275.070007,1177000,269.908142
"841",276.269989,277.859985,270,270.619995,908800,265.541687
"842",273.869995,274.200012,265.01001,265.730011,1003400,260.743439
"843",270.5,274.76001,268.809998,274.329987,969000,269.182068
"844",270.940002,276.720001,270.910004,272.369995,1157400,267.25885
"845",275.880005,280.779999,272.959991,272.959991,1311800,267.837769
"846",271.079987,272.899994,262.23999,267.799988,1711400,262.774628
"847",265.170013,274.26001,263.290009,273.279999,1300700,268.151764
"848",271.059998,279.829987,270.579987,278.089996,1174100,272.87149
"849",284.970001,287.769989,278.899994,279.959991,1324500,274.706421
"850",280,286,277.98999,281.100006,1013100,275.825012
"851",285,285,278.160004,280,1122200,274.745636
"852",278.950012,283.140015,277.070007,278.679993,1084300,273.450409
"853",279.100006,279.73999,275.579987,277.109985,889800,271.909912
"854",283.769989,285.98999,280.559998,283.420013,1248100,278.101532
"855",286.25,287.640015,277.570007,287.25,1348400,281.859619
"856",290,296.690002,288.609985,291.369995,1303000,285.902252
"857",291.890015,294.880005,286.76001,294.109985,1859000,288.590851
"858",293.230011,293.98999,285.220001,290.029999,1470800,284.587463
"859",291.179993,296.399994,287.570007,294.200012,1219900,288.679199
"860",296,299.320007,287.910004,289.269989,1388700,283.841705
"861",286.839996,288.480011,279.540009,282.089996,1511500,276.796417
"862",283.350006,290.519989,282.119995,287.890015,1730100,282.48764
"863",286.350006,301.660004,286.100006,300.589996,1829800,294.949249
"864",300,300,290,291.01001,1356000,286.454407
"865",293,293.140015,286.529999,288.540009,1185400,284.023071
"866",283.899994,284.170013,262.269989,264.540009,2126600,260.398773
"867",272.559998,274.269989,259.299988,265.73999,1464400,261.579956
"868",257.829987,264.76001,250.880005,262.329987,2096600,258.223358
"869",273,273.179993,264.540009,267.429993,1428500,263.24353
"870",268.660004,269.529999,264.170013,265.720001,1181500,261.560272
"871",263.920013,265.910004,260.190002,265.529999,1062300,261.373291
"872",270.269989,272.649994,266.329987,266.429993,1824600,262.259186
"873",265,266.529999,261.579987,265.209991,997300,261.058258
"874",268.230011,270.609985,265.149994,268.98999,890200,264.779083
"875",265.079987,266,254.850006,257.309998,1497800,253.281952
"876",256.709991,261.359985,253.270004,261,1469600,256.914154
"877",259.850006,264.649994,254.429993,255.649994,1997400,251.647919
"878",258.149994,262.290009,257.359985,259.269989,1365800,255.211258
"879",259.75,264.600006,256.73999,262.980011,1195600,258.86319
"880",267.190002,270.100006,264.529999,268.679993,1110100,264.473938
"881",270.950012,273.929993,266.970001,267,1008000,262.820282
"882",271.369995,271.630005,267.109985,269,859600,264.78894
"883",266.519989,268.880005,264.420013,264.890015,862900,260.743286
"884",266.269989,266.929993,260.429993,262.540009,1110100,258.430115
"885",262.220001,264.040009,254.550003,255,1265600,251.008118
"886",256.929993,257,253.75,255,982200,251.008118
"887",256.390015,262.399994,256.01001,257.579987,1325500,253.547729
"888",256.440002,263.880005,256.089996,263.470001,1754100,259.34552
"889",263.25,268.390015,259.899994,267.279999,1557400,263.095856
"890",267.279999,269.220001,263.679993,264.089996,1131200,259.95578
"891",266.119995,268.329987,264.890015,266.369995,1036000,262.200104
"892",266.119995,267.369995,258.839996,259,1309800,254.94548
"893",260.529999,269.049988,259.839996,265.709991,1555900,261.550415
