"","AME.Open","AME.High","AME.Low","AME.Close","AME.Volume","AME.Adjusted"
"454",71.379997,71.5,70.099998,70.610001,1586900,69.167458
"455",70.870003,70.980003,70.269997,70.5,1527800,69.059708
"456",69.199997,69.199997,67.330002,68.010002,1712600,66.620575
"457",67.650002,68.190002,65.220001,65.379997,2277600,64.044296
"458",65.970001,67.040001,65.769997,66.43,1553600,65.072861
"459",65.389999,67.68,65.290001,66.730003,1649900,65.36673
"460",67.68,67.980003,64.910004,65.699997,1520900,64.357773
"461",65.510002,66.610001,65.190002,66.379997,1690800,65.023872
"462",67.199997,68.080002,66.949997,67.080002,1919200,65.709572
"463",69.82,71.949997,69.82,71.629997,2780100,70.166611
"464",72.459999,73.209999,71.650002,72.629997,2742500,71.146187
"465",72.989998,73.82,72.370003,73.510002,2659200,72.008217
"466",73.230003,74.919998,73.019997,74.639999,2348700,73.115112
"467",75.040001,75.550003,74.139999,75.239998,1938600,73.702858
"468",75.089996,75.43,74.709999,74.970001,1695500,73.438377
"469",74.5,74.940002,73.230003,74.449997,1556800,72.929001
"470",74.540001,74.580002,72.629997,72.739998,1931700,71.253937
"471",72.75,73.75,72.559998,72.809998,1678100,71.32251
"472",73.769997,74.629997,72.809998,72.970001,1568300,71.479248
"473",72.400002,74.690002,72.25,74.400002,1587500,72.880028
"474",73.940002,74.949997,73.860001,74.379997,1526900,72.860435
"475",74.239998,74.400002,72.360001,72.599998,1304900,71.116791
"476",71.980003,72.349998,70.800003,71.239998,1840300,69.784584
"477",71.82,72.879997,71.769997,72.25,1521100,70.773964
"478",71.440002,72.260002,71.360001,71.660004,324600,70.195999
"479",72.32,72.68,71.709999,72.160004,3050800,70.685799
"480",71.830002,72.239998,70.489998,71.379997,2139800,69.921722
"481",71.75,73.940002,71.449997,73.93,1350800,72.419609
"482",73.440002,73.730003,72.830002,73.220001,1230700,71.724136
"483",73.07,73.849998,72.800003,73.43,1486600,71.92984
"484",74.660004,76.32,74.660004,76.089996,1928300,74.535507
"485",75.879997,76,72,72.080002,2118600,70.60743
"486",70.690002,71.660004,68.739998,71.489998,2967800,70.165764
"487",71.389999,72.769997,70.68,70.849998,1619300,69.537605
"488",70.82,71.059998,69.239998,70.699997,1517400,69.390396
"489",72.019997,72.489998,70.150002,70.730003,1729700,69.419846
"490",71.849998,73.870003,71.720001,72.610001,1950200,71.265022
"491",72.599998,73.169998,71.449997,71.769997,1685800,70.440567
"492",70.849998,71.849998,70.080002,70.389999,1207600,69.086143
"493",70.349998,70.779999,68.769997,69.169998,1514600,67.888741
"494",69.82,70.480003,68.610001,68.870003,1755700,67.594284
"495",69.050003,70.25,67.169998,67.900002,1992400,66.642258
"496",67.610001,67.839996,65.25,66.110001,2272300,64.885422
"497",66.389999,67.540001,65.199997,65.209999,2620500,64.00209
"498",64.760002,65,63.32,63.349998,695400,62.17654
"499",63.790001,66.349998,63.139999,66.25,1297900,65.022812
"500",65.07,67.32,64.699997,67.309998,1385300,66.063179
"501",67.699997,67.839996,66.559998,66.730003,820400,65.493942
"502",67.059998,67.739998,66.900002,67.699997,819500,66.445953
"503",66.739998,67.559998,66.18,67.489998,1045300,66.239853
"504",66.809998,67.25,65.419998,65.57,1575900,64.355423
"505",66.660004,68.099998,66.290001,68.050003,1444000,66.78949
"506",68.099998,68.699997,67.559998,67.940002,1470100,66.681519
"507",69.040001,69.040001,67.529999,68.940002,1352700,67.662994
"508",69.610001,69.889999,69.129997,69.400002,1464200,68.114479
"509",68.919998,70.620003,68.849998,70.599998,1014000,69.292244
"510",70.019997,70.660004,69.989998,70.550003,875700,69.243179
"511",70.129997,70.459999,69.769997,70.209999,717000,68.909462
"512",70.129997,70.43,69.529999,69.879997,887400,68.585587
"513",69.739998,70.400002,69.580002,70.279999,1202100,68.978157
"514",70.139999,71.470001,69.940002,71.230003,974400,69.910561
"515",71.779999,72.660004,71.589996,72.360001,947700,71.019646
"516",71.730003,71.730003,69.870003,70.790001,1637600,69.478737
"517",70.959999,71.410004,69.970001,70.709999,1057800,69.4002
"518",70.709999,71.239998,70.449997,71.199997,1004500,69.881119
"519",72.169998,72.620003,70.989998,71.32,1211800,69.998917
"520",70.169998,70.699997,69.510002,70.150002,2027600,68.850578
"521",70.790001,71.790001,70.720001,71.769997,1481500,70.440567
"522",72.339996,72.910004,71.25,72.589996,758100,71.245377
"523",72.760002,72.949997,72.099998,72.900002,1003700,71.549652
"524",73.190002,73.779999,72.660004,73.410004,1000200,72.050194
"525",73.330002,73.699997,72.769997,73.699997,1605400,72.334816
"526",75.110001,76.330002,74.040001,74.900002,3157600,73.512589
"527",74.75,76.150002,74.559998,74.620003,2137500,73.237778
"528",74.150002,75.110001,74.050003,75.110001,1903800,73.718697
"529",74.410004,75.809998,74.410004,75.760002,1786000,74.356667
"530",75.730003,76.120003,75.709999,76.050003,1450900,74.641296
"531",76.57,77.889999,76.440002,77.339996,1929400,75.907402
"532",78.209999,79.379997,76.769997,78.769997,2595300,77.310898
"533",78.57,78.790001,77.879997,77.910004,1137200,76.466843
"534",78.639999,79.220001,78.43,79.010002,2697500,77.546463
"535",78.559998,79.459999,78.480003,79.040001,878100,77.575912
"536",79.209999,79.919998,78.830002,79.809998,967200,78.331642
"537",79.720001,79.949997,79.089996,79.260002,1076300,77.791832
"538",79.379997,79.75,79.080002,79.400002,1032300,77.929245
"539",79.949997,80.410004,79.580002,79.769997,1156500,78.292389
"540",79.459999,79.830002,79.040001,79.129997,996800,77.664246
"541",78.940002,79.779999,78.699997,79.639999,1025000,78.164787
"542",79.489998,79.82,79.010002,79.580002,1376300,78.105911
"543",79.959999,80.059998,79.040001,79.57,2015700,78.096085
"544",80,80.5,78.93,79.5,1792700,78.02739
"545",79.559998,79.75,79.110001,79.150002,938900,77.683868
"546",79.349998,79.610001,79.209999,79.260002,1023100,77.791832
"547",79.209999,79.220001,78.050003,78.93,1514600,77.467949
"548",78.160004,78.809998,77.910004,78.639999,895600,77.183319
"549",78.580002,80.18,78.339996,80.089996,1506600,78.606453
"550",80.459999,80.660004,80.07,80.139999,968300,78.655525
"551",80.599998,81.440002,80.32,81.089996,1411000,79.587936
"552",80.699997,81.050003,80.169998,80.650002,1124500,79.292992
"553",80.720001,81.099998,80.519997,80.809998,1868500,79.450279
"554",80.800003,81.760002,80.800003,81.760002,929500,80.384315
"555",82.160004,82.32,80.830002,81.089996,1311600,79.725563
"556",81,81.449997,80.18,80.860001,1110700,79.499443
"557",80.550003,82.169998,80.550003,82.139999,809300,80.757912
"558",82.150002,82.309998,79.360001,79.410004,1596000,78.07386
"559",79.519997,79.830002,79.120003,79.620003,1131800,78.280304
"560",80.25,80.739998,79.900002,80.650002,889800,79.292992
"561",80.739998,80.980003,80.110001,80.68,924500,79.322479
"562",81.050003,82.32,81.050003,82.230003,903100,80.846405
"563",82.75,83.120003,82.599998,82.970001,1286500,81.573952
"564",83.720001,84.07,83.410004,84,1188800,82.586617
"565",84,84.010002,83.410004,83.720001,1286900,82.311333
"566",84.199997,84.629997,83.860001,84.330002,1498700,82.911064
"567",84.589996,84.739998,83.610001,84.010002,979000,82.596443
"568",84.080002,84.32,83.879997,84.290001,644500,82.871735
"569",84.059998,84.660004,83.599998,84.620003,755700,83.196182
"570",84.169998,84.169998,83.419998,83.550003,642000,82.144173
"571",83.790001,84.129997,83.440002,84.040001,560600,82.625938
"572",84.129997,84.870003,83.959999,84.800003,487900,83.373161
"573",85.040001,85.919998,85,85.809998,1260000,84.366158
"574",85.93,86.209999,85.349998,85.620003,661800,84.179352
"575",86.010002,86.25,85.419998,85.910004,690400,84.464478
"576",86.730003,86.730003,85.699997,85.75,601700,84.307159
"577",86.199997,86.559998,85.769997,86.489998,954000,85.034698
"578",86.019997,86.730003,85.709999,86.620003,456200,85.162544
"579",86.519997,87.589996,86.419998,87.290001,753400,85.821259
"580",87.290001,87.769997,87.080002,87.099998,700600,85.634445
"581",86.489998,86.919998,85.470001,85.910004,1107100,84.464478
"582",85.989998,87.339996,85.720001,87.300003,1048200,85.831085
"583",87.790001,87.980003,87.089996,87.440002,1050000,85.968742
"584",87.860001,88.239998,87.389999,88.169998,1689100,86.686432
"585",88.5,88.760002,86.32,86.360001,1709100,84.906906
"586",86.449997,87.349998,86.120003,87.019997,973900,85.555794
"587",87.550003,87.720001,87.099998,87.349998,1048800,85.880249
"588",85.779999,86.580002,85.25,86.519997,953300,85.064209
"589",85.489998,86.529999,84.839996,85.459999,1461200,84.022041
"590",85.400002,86.120003,84.889999,85.489998,947000,84.051544
"591",84.440002,85.599998,83.959999,85.449997,608000,84.012199
"592",84.870003,85.849998,83.5,85.580002,749400,84.14003
"593",83.769997,84.489998,83.160004,84.110001,1241600,82.694763
"594",84.449997,85.860001,84.449997,85.019997,923400,83.589455
"595",84.57,86.139999,84,85.769997,943100,84.326828
"596",86.120003,86.739998,85.760002,86.589996,693800,85.133026
"597",85.68,86.559998,85.620003,85.900002,757900,84.454636
"598",85.32,85.910004,84.849998,85.160004,786400,83.727112
"599",85.760002,86.599998,85.639999,86.470001,1090400,85.015045
"600",86.120003,86.400002,85.589996,85.610001,1040500,84.169533
"601",84.639999,84.889999,84.099998,84.870003,1224100,83.441986
"602",85.330002,85.669998,84.43,84.489998,1031600,83.068359
"603",84.839996,85.150002,83.82,83.93,1544500,82.517799
"604",83.419998,83.910004,82.910004,83.389999,2141100,81.98687
"605",83.650002,84.279999,83.300003,83.809998,521600,82.399811
"606",82.239998,82.839996,81.830002,81.889999,1078900,80.512115
"607",81.879997,82.919998,81.620003,82.18,1372700,80.797234
"608",82.959999,83.800003,82.190002,83.669998,1379000,82.262161
"609",84.160004,84.43,82.800003,84.370003,1159900,82.950386
"610",84.440002,84.440002,83.25,83.940002,1153700,82.527618
"611",84.080002,86.07,83.970001,85.769997,973800,84.326828
"612",86.290001,87.110001,86.199997,86.480003,1308800,85.024879
"613",87.279999,87.660004,86.029999,86.300003,890900,84.847916
"614",86.120003,86.860001,85.339996,85.519997,1048300,84.081039
"615",85.839996,86.010002,84.989998,85.68,729600,84.376472
"616",85.339996,85.339996,84.5,84.989998,737800,83.696968
"617",85.190002,85.410004,84.389999,84.449997,1118300,83.165184
"618",85.080002,86.660004,84.93,86.510002,1325800,85.19384
"619",86.849998,86.959999,85.709999,86.800003,882600,85.479439
"620",87,88.739998,86.779999,88.580002,1159100,87.232353
"621",88.489998,89.82,87.75,87.760002,1715800,86.424828
"622",87.68,88.440002,87.459999,87.849998,650200,86.513458
"623",88.110001,88.139999,87.489998,87.559998,573900,86.227875
"624",87.68,88.120003,87.410004,87.830002,706100,86.493759
"625",88.129997,89.190002,87.82,88.260002,671700,86.917213
"626",88.790001,90.870003,88.400002,90.839996,4909400,89.45797
"627",91.760002,92.300003,90.75,92.110001,1684400,90.708656
"628",92.080002,92.129997,90.730003,91.220001,1288300,89.832199
"629",91.279999,91.910004,91,91.910004,452100,90.511688
"630",91.089996,91.389999,89.650002,91.089996,652200,89.704155
"631",90.779999,91.389999,90.480003,90.599998,1025700,89.221619
"632",89.93,90.589996,89.839996,90.370003,1992600,88.99511
"633",90.769997,91,89.550003,89.580002,1500800,88.217148
"634",89.650002,90.010002,88.910004,89.589996,1707800,88.22699
"635",90.18,91.18,90.18,91,1154300,89.615532
"636",91.190002,91.279999,90.650002,90.980003,1005500,89.595833
"637",91.099998,91.440002,90.650002,91.300003,978200,89.91098
"638",91.230003,91.279999,89.25,89.279999,1028100,87.9217
"639",89.300003,89.43,88.5,88.900002,1630800,87.547485
"640",89.220001,89.68,88.660004,88.709999,1169600,87.360374
"641",88.699997,89.199997,88.419998,88.610001,833100,87.261894
"642",89.099998,89.959999,88.82,89.800003,2048100,88.433792
"643",89.209999,90.110001,88.839996,89.980003,764100,88.611069
"644",89.860001,89.870003,88.910004,89.230003,970200,87.872459
"645",89.080002,89.43,88.589996,89.279999,1580400,87.9217
"646",89.209999,89.209999,88.25,88.550003,1606700,87.202827
"647",88.989998,92.139999,88.269997,90.75,1561900,89.369354
"648",91.309998,91.519997,88.660004,89.610001,1271200,88.246681
"649",89.300003,90.690002,88.139999,88.32,1379200,86.976311
"650",87.82,88.029999,86.169998,86.5,1662800,85.183998
"651",84.970001,84.970001,83.419998,84.080002,1536500,82.800819
"652",84.5,85.82,84.129997,85.739998,1072300,84.435562
"653",84.57,85.620003,83.809998,85.260002,1699600,83.962868
"654",85.620003,87.160004,85.510002,86.93,1113500,85.607452
"655",86.550003,86.720001,85.260002,85.330002,1281300,84.031799
"656",84.860001,85.529999,84.440002,85.040001,751100,83.746208
"657",84.910004,87.379997,84.599998,86.089996,907200,84.780235
"658",84.669998,84.879997,83.07,83.330002,1178700,82.062233
"659",83.440002,84.620003,83.129997,84.330002,1460300,83.04702
"660",84.839996,86.019997,84.669998,85.650002,1261500,84.346924
"661",86.709999,87.220001,86.339996,86.699997,982000,85.380951
"662",86.730003,87.110001,86,86.209999,1013200,84.898415
"663",87.160004,87.160004,86,86.330002,814400,85.016586
"664",86.669998,86.849998,85.279999,85.769997,718700,84.465096
"665",85.290001,85.68,83.230003,83.620003,1262200,82.347816
"666",84.150002,84.5,82.660004,82.959999,846600,81.697853
"667",83.660004,84.120003,83.029999,83.730003,1106700,82.456146
"668",83.220001,84.25,82.849998,84.110001,840000,82.83036
"669",85.07,86.349998,84.889999,86.110001,640700,84.79995
"670",86.879997,87.169998,85.449997,85.93,1052000,84.622665
"671",85.07,85.529999,82.760002,83.379997,905400,82.111465
"672",84.379997,85.239998,84.019997,85.169998,1284000,83.874237
"673",86.269997,88.389999,86.269997,88.330002,1922200,86.986168
"674",88.739998,89.57,88.269997,89.269997,1685400,87.911842
"675",89.800003,90,89.330002,89.769997,775500,88.404243
"676",90,90,87.720001,88.400002,1278400,87.055092
"677",88.290001,88.290001,86.959999,88.099998,1274700,86.759659
"678",88.540001,90.120003,87.720001,89.82,2001000,88.453476
"679",90.309998,91.07,89.849998,90.699997,773900,89.459526
"680",90.279999,91.019997,90.190002,90.860001,1480700,89.617348
"681",90.589996,90.739998,90.019997,90.389999,1043100,89.153763
"682",89.889999,90.220001,88.809998,90.019997,793700,88.788841
"683",90.010002,90.800003,89.739998,90.209999,1040100,88.976242
"684",90.690002,91.150002,89.160004,89.879997,2180300,88.650742
"685",89.370003,90.080002,88.800003,89.449997,1041600,88.226624
"686",89.739998,91.040001,89.370003,89.879997,1795500,88.650742
"687",89.5,90.68,88.650002,90.510002,778200,89.272133
"688",90.440002,90.699997,89.879997,90.169998,763100,88.936775
"689",91,91.870003,90.43,91.370003,1380400,90.120369
"690",91.190002,91.989998,90.82,91.82,1128400,90.564224
"691",92.239998,92.860001,88.559998,88.800003,2164300,87.585526
"692",87.349998,87.660004,85.18,86.300003,1492100,85.11972
"693",86,87.419998,85.190002,87.389999,791500,86.194809
"694",87.650002,88.900002,87.309998,88.830002,724700,87.615128
"695",88.68,89.029999,87.620003,88,837600,86.796463
"696",87.120003,87.120003,85.959999,85.980003,1029900,84.804108
"697",86.720001,87.32,86.269997,86.93,861000,85.741089
"698",86.870003,88.309998,86.730003,87.949997,675900,86.747147
"699",88.860001,90.07,88.419998,88.510002,1214600,87.299492
"700",87.949997,88.709999,87.68,88.360001,688800,87.151543
"701",88.620003,89.739998,88.110001,89.059998,714700,87.841965
"702",88.830002,89.32,88.190002,88.540001,666600,87.329086
"703",89.239998,90.370003,88.480003,88.510002,779200,87.299492
"704",88.480003,88.870003,88.059998,88.349998,1299700,87.141678
"705",88.82,89.330002,88.029999,88.230003,2047900,87.023331
"706",88.279999,89.199997,87.879997,88.379997,1883200,87.171265
"707",88.480003,89.019997,88.050003,89,928500,87.782791
"708",89.360001,89.510002,88.690002,89.120003,406700,87.901154
"709",89.25,90.760002,88.839996,89.959999,898900,88.72966
"710",90.480003,91.199997,90.389999,90.400002,1155200,89.163635
"711",89.959999,92.290001,89.959999,91.629997,1444000,90.376808
"712",91.629997,91.629997,90.449997,91.309998,1080400,90.061203
"713",93.800003,94,90.959999,91.650002,1998500,90.396538
"714",92.480003,94.199997,91.849998,94.199997,1109500,92.911667
"715",94.739998,95.82,94.449997,95.620003,1758600,94.312248
"716",95.519997,96.870003,95.510002,96.25,1624400,94.933624
"717",96.449997,96.480003,95.459999,96.370003,1198700,95.051994
"718",97.139999,97.300003,96.040001,96.199997,1032200,94.884308
"719",95.849998,96.57,95.550003,96.540001,606100,95.219666
"720",95.699997,96.489998,95.699997,96.360001,431000,95.042145
"721",96.57,97.07,96.160004,96.25,1456200,94.933624
"722",95.580002,96.620003,95.330002,96.050003,954300,94.736366
"723",95.809998,97.519997,95.790001,97,1113800,95.67337
"724",97.389999,98.25,97.330002,98.169998,1325400,96.82737
"725",97.830002,98.139999,97.019997,97.360001,897200,96.028458
"726",98.089996,99.230003,97.629997,99.18,1706700,97.823555
"727",98.690002,99.089996,97.32,98.489998,1367600,97.142982
"728",98.489998,98.730003,97.269997,97.870003,1342900,96.531494
"729",98.25,98.43,97.339996,97.900002,583900,96.561058
"730",98.040001,99.040001,97.650002,98.709999,1150100,97.359978
"731",98.760002,99.279999,98.239998,99.260002,1498100,97.902466
"732",99.43,99.739998,98.68,99.489998,532900,98.129318
"733",98.970001,99.419998,98.559998,99.010002,526200,97.655891
"734",99,99.160004,97.5,97.540001,1153500,96.205986
"735",96.519997,97.279999,95.849998,96.870003,1231700,95.545158
"736",97.669998,98.540001,96.669998,96.699997,976000,95.377472
"737",96.839996,97.720001,96.589996,97.68,1088900,96.483749
"738",98.68,98.959999,98.470001,98.550003,1074800,97.343124
"739",98.370003,98.989998,98.099998,98.330002,556400,97.125809
"740",98.330002,98.389999,97.660004,98.080002,742100,96.878868
"741",98.559998,98.709999,97.68,98.669998,822900,97.461639
"742",98.790001,99.839996,98.25,99.300003,761000,98.083923
"743",98.830002,99.459999,97.730003,98.559998,851500,97.352989
"744",99.389999,99.800003,99,99.260002,870100,98.044418
"745",99.610001,100.059998,99.019997,99.199997,1142500,97.985146
"746",99.559998,99.68,98.709999,98.959999,874900,97.748085
"747",98.519997,99.760002,98.370003,99.559998,906300,98.340729
"748",100.330002,100.589996,99.519997,99.779999,1536900,98.558044
"749",100.099998,100.339996,99.349998,100.139999,466300,98.913635
"750",100.089996,100.139999,99.449997,99.709999,180500,98.488907
"751",100.139999,100.139999,99.230003,100.07,621000,98.84449
"752",100.339996,100.879997,99.610001,99.949997,339400,98.72596
"753",100.110001,100.209999,99.519997,99.93,460900,98.706207
"754",99.879997,100.43,99.559998,99.739998,641100,98.518524
"755",100.150002,100.800003,99.440002,100.800003,1108200,99.565559
"756",99.290001,101.029999,99.190002,100.940002,785500,99.703842
"757",100.309998,101.089996,99.889999,101.050003,1157800,99.812492
"758",100.5,101.779999,100.309998,101.629997,1265600,100.385384
"759",101.540001,102.309998,101,101.860001,874000,100.612572
"760",101.82,101.970001,100.970001,101.360001,764200,100.11869
"761",101.610001,101.610001,100.589996,100.760002,840700,99.526047
"762",100.379997,101,99.980003,100.830002,1181900,99.595184
"763",100.720001,101.599998,100.379997,100.839996,1007400,99.605057
"764",100.839996,102,100.389999,100.660004,756600,99.427277
"765",100.160004,100.769997,99.839996,100.190002,1642600,98.963043
"766",100.470001,102.07,100.190002,101.779999,1532600,100.533554
"767",101.360001,101.989998,100.879997,101.260002,1176100,100.01992
"768",101.779999,102.300003,100.230003,100.269997,1143500,99.04203
"769",99.849998,100.93,99.290001,100.779999,1012000,99.545799
"770",101.160004,101.230003,99.199997,99.57,826700,98.350616
"771",97.639999,98.75,97.139999,97.779999,1301500,96.582535
"772",98.120003,99.970001,97.779999,99.330002,1120200,98.113548
"773",100.010002,100.330002,99.230003,99.629997,939200,98.409874
"774",98.629997,99.459999,97.980003,99.330002,1232700,98.113548
"775",98.650002,98.650002,96.540001,97.150002,1285800,95.960258
"776",97.629997,98.830002,97.290001,97.720001,1316900,96.52327
"777",99.239998,100.07,98.959999,99.110001,1633600,97.89624
"778",98,101.470001,96.699997,100.029999,2023400,98.804977
"779",100.349998,100.349998,97.639999,98.68,1755200,97.471519
"780",98.349998,99.910004,98.07,98.300003,1711000,97.096176
"781",98.07,98.610001,97.610001,98.599998,1407900,97.392494
"782",99,100.879997,98.790001,100.150002,1179800,98.923515
"783",101,102,100.660004,101.769997,1049300,100.523674
"784",101.18,101.830002,100.949997,101.440002,1025900,100.197708
"785",101.639999,101.779999,100.550003,101.339996,776800,100.098938
"786",101,101.690002,100.169998,100.470001,1757200,99.239586
"787",100.940002,100.940002,100.129997,100.169998,901500,98.943268
"788",99.769997,101.150002,99.07,100.550003,1437200,99.318611
"789",99.900002,100.139999,98.82,99.339996,3049900,98.123421
"790",96.300003,96.480003,94.339996,95.360001,2305600,94.192169
"791",95.809998,96.089996,91.57,91.75,1668500,90.626389
"792",92.190002,93.519997,91.050003,91.110001,1677800,89.994217
"793",89.300003,91.470001,87.339996,87.360001,1974500,86.290146
"794",84.5,86,83.239998,86,2982200,84.946793
"795",86.529999,90.43,86.07,90.019997,3211400,88.917564
"796",90.010002,91.919998,86.779999,87.32,2258400,86.250633
"797",88.809998,91.279999,87.629997,91.010002,1634700,89.895454
"798",88.559998,89.919998,87.790001,89.07,1935800,87.979202
"799",86.010002,88.900002,85.860001,88.519997,2763900,87.435936
"800",79.989998,84.730003,74.730003,76.260002,3613200,75.326088
"801",78.769997,82.309998,77.389999,82.260002,3053900,81.252602
"802",79.410004,80.199997,76.449997,77.25,2216300,76.303955
"803",70.760002,74.690002,66.75,67.519997,3500000,66.848885
"804",71.489998,74.699997,67.470001,74.599998,2459700,73.858498
"805",65.839996,67.209999,61.59,62.540001,2898600,61.918385
"806",64.040001,66.769997,60.25,65.900002,3188200,65.244995
"807",60.549999,67.32,54.82,65.650002,3772000,64.997475
"808",64.809998,70.209999,61.84,69.010002,3338000,68.324081
"809",70.709999,70.709999,63.099998,63.369999,3217800,62.740135
"810",62.5,62.900002,56.689999,58.209999,2527100,57.63142
"811",62.009998,69.459999,61.150002,67.940002,3162900,67.264717
"812",68.150002,74.489998,65.599998,71,3310200,70.294296
"813",72.370003,74.440002,69.720001,72.410004,2367500,71.690285
"814",68.75,73.639999,67.879997,71.010002,2148100,70.304207
"815",70.970001,74.099998,69.809998,73.720001,1410500,72.987259
"816",73.019997,73.709999,70.57,72.019997,2453600,71.304153
"817",68.449997,70.419998,68.019997,69.809998,2119800,69.116112
"818",69.309998,71.68,68.610001,71.089996,1765500,70.383392
"819",70.800003,72.360001,69.720001,71.290001,1802700,70.581406
"820",75.440002,76.279999,74.410004,75.43,1788700,74.680267
"821",80.110001,81.5,75.599998,75.790001,1623500,75.036682
"822",75.230003,77.739998,75.230003,77.230003,1350200,76.462379
"823",77.809998,80.639999,77.330002,78.230003,1537700,77.452438
"824",76.989998,77.43,75.269997,76.970001,968500,76.204956
"825",78.889999,81.010002,77.440002,78.080002,1214000,77.303925
"826",75.449997,76.519997,74.510002,76.050003,1224500,75.294113
"827",76.019997,77.410004,73.110001,76,1860300,75.244598
"828",78.410004,80.550003,78.389999,80.309998,1829500,79.511757
"829",78.669998,79.949997,77.160004,77.75,2028200,76.977211
"830",75.860001,76.580002,73.830002,73.910004,2503400,73.175369
"831",75.779999,76.589996,74.010002,75.889999,1181400,75.135681
"832",76.75,77.029999,75.059998,75.68,1370800,74.927773
"833",76.599998,77.300003,75.260002,77.059998,1015400,76.29406
"834",77.529999,79.830002,77.260002,79.279999,1134600,78.491997
"835",81.220001,82.389999,80.139999,80.760002,1366200,79.957283
"836",82.309998,84.959999,82,84.5,1427500,83.660103
"837",83.309998,84.629997,82.470001,83.870003,1466500,83.036362
"838",81.970001,82.339996,79.93,80.489998,1210300,79.689957
"839",79.68,79.940002,78.269997,79.669998,2081600,78.878113
"840",81.559998,83.620003,80.559998,81.190002,2052800,80.383011
"841",81.379997,82.470001,80.830002,81.720001,1303800,80.907745
"842",82.959999,84.129997,82.550003,83.309998,1386500,82.481934
"843",84.730003,85.089996,83.639999,84.32,1128600,83.481888
"844",83.610001,83.949997,82.550003,83.239998,921100,82.412628
"845",83.510002,83.760002,80.620003,80.82,1409900,80.016693
"846",80.57,80.730003,77.519997,77.970001,1604700,77.195015
"847",76.449997,79.099998,75.220001,78.75,1916900,77.967255
"848",77.989998,80.129997,77.370003,79.589996,2751800,78.798904
"849",83,83.959999,82.510002,83.279999,1289400,82.452232
"850",82.790001,84.809998,82.639999,84.010002,1556400,83.17498
"851",85.139999,85.849998,84.730003,84.830002,1027000,83.986832
"852",84.849998,85.389999,84.269997,84.860001,1004000,84.016533
"853",84.900002,86,84.459999,85.900002,1266400,85.046204
"854",89.010002,90.330002,88.230003,88.410004,1963400,87.53125
"855",90,91.830002,89.5,91.690002,1133300,90.778641
"856",92.5,93.199997,91.199997,91.879997,1545200,90.966743
"857",91.5,92.139999,89.910004,91.709999,1650200,90.798447
"858",91.309998,92.870003,90.489998,92.019997,1075400,91.105362
"859",92.349998,93.839996,91.5,92.940002,1091800,92.01622
"860",94.370003,95.550003,93.980003,95.010002,1409200,94.065643
"861",94.169998,94.690002,93.489998,94.209999,786400,93.27359
"862",97.610001,97.739998,95.730003,96.989998,1287100,96.025963
"863",97.099998,98,95.599998,95.949997,1351900,94.9963
"864",94.419998,95.870003,93.800003,94.790001,1054600,93.847847
"865",94.82,94.870003,92.629997,93.150002,924300,92.224136
"866",90.120003,90.43,87.830002,88.089996,1499900,87.383278
"867",90.059998,90.18,85.260002,87.660004,1757300,86.956741
"868",85.330002,89.230003,84.639999,88.279999,1274400,87.571762
"869",91.620003,91.959999,89.230003,90.739998,1159700,90.012024
"870",91.400002,91.580002,89.730003,89.980003,740400,89.258125
"871",89.43,90.360001,88.889999,89.199997,788700,88.484367
"872",91.050003,91.099998,88.059998,88.529999,1856800,87.819756
"873",88.300003,89.559998,87.330002,89.330002,740000,88.613335
"874",90.57,90.57,88.93,89.080002,949100,88.365334
"875",88.169998,88.260002,85.690002,85.839996,1875000,85.151329
"876",85.550003,87.25,84.529999,87.139999,1468700,86.44091
"877",86.849998,86.870003,85.059998,85.790001,5586200,85.10173
"878",87.25,88.139999,86.160004,88.110001,1256600,87.403122
"879",88.029999,89.699997,87.709999,89.370003,1029400,88.653023
"880",89.739998,89.980003,87.360001,87.589996,1138400,86.887299
"881",88.919998,90.089996,88.540001,88.959999,1029600,88.246307
"882",90.529999,91.279999,89.18,89.760002,888300,89.039886
"883",89.150002,89.949997,88.160004,88.379997,774800,87.670959
"884",88.610001,89.220001,87.099998,87.989998,964900,87.284081
"885",87.839996,88,85.760002,86.260002,1267900,85.567963
"886",86.190002,86.970001,85.739998,86.900002,811400,86.202835
"887",87.580002,89.589996,87.220001,88.470001,1749900,87.760239
"888",88.760002,91.879997,88.589996,91.790001,1604600,91.053604
"889",93.209999,93.900002,92.68,93.220001,1378600,92.47213
"890",92.860001,94.209999,92.339996,92.730003,1135900,91.986069
"891",93.269997,93.709999,92.769997,92.949997,2857800,92.204292
"892",92.349998,92.790001,91.110001,91.43,998000,90.696487
"893",91.510002,92.959999,91.510002,92.059998,1242900,91.321442
"894",92.010002,93.709999,92,93.620003,1093400,92.868927
"895",93.589996,94.169998,92.889999,93.32,918100,92.571327
"896",93.489998,93.769997,92.389999,92.900002,1011700,92.154701
"897",92.629997,93.860001,92.169998,93.050003,1086600,92.303497
"898",92.620003,93.010002,92.019997,92.080002,688500,91.341278
"899",92.43,94.660004,92.43,94.349998,1382300,93.593063
"900",93.209999,94.110001,92.290001,93.900002,839200,93.146683
"901",93.32,93.529999,91.480003,93.25,1151800,92.501892
"902",93.830002,95.849998,93.269997,94.949997,1333500,94.188248
"903",93.129997,95.989998,93.129997,94.489998,1197100,93.731934
"904",95.809998,97.050003,94.959999,96.419998,1003100,95.646454
