"","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
"905",192.979996,196.449997,186.229996,196.080002,1593700,188.479996
"906",194.610001,201.860001,194.610001,199.25,966500,191.527115
"907",200.100006,203.800003,199.660004,202.490005,645100,194.641556
"908",204.179993,204.460007,197.619995,198.990005,653500,191.277191
"909",199.529999,200.089996,195.259995,198.380005,509700,190.690842
"910",197.449997,199.779999,196.410004,197.300003,554500,189.652695
"911",197.559998,202.880005,197.559998,200.240005,642000,192.478775
"912",199.070007,200.160004,197.449997,200.020004,816600,192.267288
"913",200.029999,202.25,198.279999,200.940002,594000,193.151627
"914",201.759995,201.759995,196.429993,197.429993,769900,189.777664
"915",197.160004,203.419998,197.059998,203.259995,584400,195.381668
"916",204.350006,206.710007,202.960007,206.550003,752600,198.544144
"917",205.380005,206.570007,203.490005,206.559998,483800,198.553787
"918",206.589996,206.809998,204.580002,206.759995,469900,198.746017
"919",205.970001,208.690002,204.199997,208.509995,645400,200.428192
"920",209.199997,212.429993,208.809998,211.270004,499900,203.081223
"921",211.970001,213.649994,209.029999,213.440002,589900,205.167114
"922",212.899994,214.649994,211.520004,212.399994,869900,204.167435
"923",211.669998,213.610001,208.190002,213.399994,478800,205.128647
"924",212.270004,214.289993,210.300003,214.160004,1053800,205.859222
"925",214.919998,218.699997,211.759995,212.929993,997200,204.67688
"926",213.470001,215.880005,209.470001,212.139999,557600,203.917511
"927",212.270004,215.199997,209.529999,213.949997,849100,205.657364
"928",215.830002,222.050003,215.539993,216.720001,1033000,208.319992
"929",216.460007,219.509995,213.770004,218.139999,830600,209.684952
"930",218.820007,222.369995,217.860001,220.589996,666500,212.039978
"931",219.919998,225.449997,218.820007,224.740005,703000,218.005707
"932",224.960007,226.600006,220.759995,221.009995,663700,214.387466
"933",222.679993,226.309998,221.550003,224.509995,717300,217.782578
"934",223.059998,226.110001,220.100006,222.210007,749600,215.551514
"935",220.449997,222.210007,219.039993,221.009995,1218700,214.387466
"936",220.149994,223.970001,214.479996,216.289993,970200,209.808899
"937",216.179993,220.25,216.179993,219.369995,771600,212.796616
"938",218.570007,218.740005,212.570007,212.910004,830100,206.530167
"939",213.770004,217.690002,213.520004,214.639999,595200,208.208359
"940",212.910004,218.589996,212.479996,218.470001,602100,211.923569
"941",220.830002,223.100006,219.789993,221.130005,582800,214.503876
"942",221.149994,222.899994,218.470001,220.910004,557300,214.290451
"943",222.160004,223.479996,219.210007,222.720001,863500,216.046234
"944",222.710007,226.320007,222.009995,226.259995,854000,219.480133
"945",224.570007,231.960007,222.770004,230.589996,826500,223.680405
"946",231.800003,232.639999,226.600006,232.160004,585600,225.203354
"947",229.259995,230.649994,225.679993,228.289993,1007700,221.449326
"948",229.089996,231.529999,228.070007,230.039993,585500,223.146881
"949",230.839996,233.100006,230.309998,232.020004,596800,225.067551
"950",232.449997,234.25,230.660004,234.009995,426600,226.997925
"951",234.369995,236.339996,232.770004,235.080002,636600,228.035858
"952",235.240005,236.169998,232.119995,235.389999,606600,228.336578
"953",235.270004,236.520004,232.479996,233.5,664900,226.503204
"954",233.369995,237.5,232,234.339996,827600,227.318039
"955",233.690002,235.389999,232.169998,233,1677000,226.018173
"956",233.490005,234.149994,230.910004,231.190002,817600,224.262421
"957",232.169998,235.449997,230.279999,233.119995,501000,226.134583
"958",233.050003,235.149994,232.190002,233.009995,670900,226.027878
"959",232.789993,235.789993,231.789993,235.110001,439000,228.064972
"960",236.110001,236.809998,233.910004,235.720001,473100,228.656693
"961",234.380005,237.020004,233.389999,236.229996,980800,229.151398
"962",237.240005,239.399994,234.580002,234.610001,785500,227.579941
"963",231.970001,234.789993,229.100006,231.119995,1037900,224.194519
"964",232.130005,234.110001,230.639999,230.860001,908100,223.942307
"965",229.839996,232.240005,227.210007,229.070007,1009300,222.205948
"966",231.330002,234.639999,230.199997,232.809998,804600,225.833878
"967",234.089996,236.300003,232.179993,235.479996,719400,228.423859
"968",235.330002,240.75,234.779999,235.259995,892200,228.210449
"969",234.490005,236.289993,228.839996,230.660004,945200,223.748306
"970",231.339996,237.669998,229.800003,231.330002,668000,224.398224
"971",240.740005,240.740005,220.919998,222.080002,1464900,215.425385
"972",222.229996,234.179993,221.020004,234.039993,1035700,227.027023
"973",235.350006,237,232.320007,235.820007,776700,228.753693
"974",236.649994,236.649994,228.789993,231.809998,580100,224.863846
"975",232.699997,235.389999,231.440002,234.050003,561900,227.036713
"976",236.820007,236.820007,228.75,233.690002,581600,226.6875
"977",232.729996,236.669998,230.839996,234.539993,616500,227.512039
"978",234.020004,236.660004,229.789993,229.960007,920600,223.06929
"979",229.75,230.630005,227.190002,228.789993,931700,221.934326
"980",229.009995,229.179993,223.070007,223.639999,1252800,216.93866
"981",224.380005,226.699997,218.309998,219.130005,1560700,212.563797
"982",219.710007,222.720001,217.229996,222.070007,1323700,215.415695
"983",222.860001,224.559998,221.820007,223.300003,596800,216.608856
"984",223.369995,223.369995,219.25,220.029999,377400,213.436829
"985",220.070007,225.600006,219.809998,224.460007,1465900,217.7341
"986",224.880005,225.940002,222.210007,225.350006,614000,218.597412
"987",224.360001,228.570007,223.330002,224.520004,551300,217.792297
"988",224.440002,226.619995,223.699997,226.039993,652500,219.266724
"989",225.889999,227.309998,223.080002,224.5,752700,217.772888
"990",224,226.529999,223.970001,224.679993,641300,217.947495
"991",224.779999,224.990005,221.770004,221.880005,559300,215.2314
"992",222.039993,223.539993,217.539993,219.639999,714600,213.058517
"993",219.089996,221,216.199997,216.580002,929800,210.090195
"994",216.550003,220.929993,216.550003,220.059998,1537900,213.465942
"995",226,229.740005,222.460007,223.740005,2271500,219.026276
"996",224.259995,225.179993,219.550003,225.160004,1347800,220.416351
"997",225.160004,228,224.350006,225.960007,699300,221.199509
"998",227.800003,233.259995,227.080002,232.559998,932900,227.660446
"999",232.720001,232.940002,227.710007,228.929993,1421900,224.106918
"1000",227.580002,230.199997,226.110001,228.710007,707800,223.891571
"1001",228.970001,232.350006,228.169998,232.190002,783100,227.298248
"1002",231.529999,232.75,226.770004,227,720800,222.21759
"1003",227.440002,228.979996,227.070007,228.850006,154600,224.02861
"1004",229.779999,230.600006,227.220001,229.139999,569900,224.312515
"1005",230.089996,231.259995,226.419998,227.800003,677400,223.000748
"1006",227.360001,230.889999,227.360001,228.929993,559200,224.106918
"1007",229.210007,231.080002,226.520004,230.929993,495700,226.064789
