"","SBAC.Open","SBAC.High","SBAC.Low","SBAC.Close","SBAC.Volume","SBAC.Adjusted"
"649",245,247.940002,239.619995,246.789993,723800,242.645065
"650",247.580002,249.960007,244.929993,248.619995,708900,244.444336
"651",246.050003,249.160004,241.009995,244.979996,530600,240.865433
"652",245.559998,248.679993,244.729996,247.979996,569200,243.815048
"653",247.350006,249.710007,243.940002,247.729996,532800,243.56929
"654",248.850006,252.740005,247.389999,252.559998,468200,248.31813
"655",252.479996,254.679993,250.75,254.289993,315100,250.019089
"656",254,256,253.389999,254.839996,385500,250.55986
"657",255.610001,260.5,254.029999,259.769989,623100,255.407043
"658",258.809998,259.73999,254.679993,254.75,676700,250.471359
"659",255.509995,260.640015,254.020004,259.850006,457900,255.485733
"660",260.869995,261.730011,257.779999,260.290009,1251800,255.918335
"661",261,263.040009,258.309998,260.839996,642700,256.459045
"662",261.220001,262.950012,258.799988,260.049988,342600,255.682343
"663",260.649994,261.850006,259.480011,260.420013,384700,256.046143
"664",260.709991,261.149994,257.5,260.529999,414700,256.154266
"665",261.690002,263.910004,258.769989,260.799988,713500,256.4198
"666",261.350006,265,260,264.98999,480400,260.539398
"667",266.299988,266.579987,264.26001,264.839996,464600,260.755981
"668",264.01001,266.130005,261.339996,263.149994,409300,259.09201
"669",265,265,261.339996,262.519989,421100,258.471741
"670",264.559998,264.700012,261.630005,262.429993,497800,258.383179
"671",262.869995,266.350006,261.720001,265.869995,552100,261.77005
"672",266.899994,269.649994,265.589996,269.279999,610700,265.127533
"673",270,270.420013,262.850006,263.200012,632200,259.141266
"674",263.700012,264.720001,262.100006,262.380005,413200,258.333954
"675",261.76001,262.380005,251.610001,252,869100,248.113983
"676",250.350006,250.5,238.639999,241.089996,1373200,237.372253
"677",239.669998,244.5,237.570007,242.240005,1059800,238.504486
"678",243.320007,248.339996,243.100006,245.899994,858200,242.108063
"679",245.050003,246.070007,241.119995,243.520004,742500,239.764771
"680",243.559998,246.729996,242.509995,246.289993,512900,242.492035
"681",248.070007,253.729996,246.610001,252.990005,654800,249.08873
"682",252.699997,254.979996,249.029999,253.389999,647600,249.482559
"683",250.990005,252.5,249.080002,251.210007,737500,247.336166
"684",252.440002,257.51001,250.740005,256.769989,941900,252.81044
"685",256.890015,259.649994,255.460007,255.570007,517400,251.628937
"686",256.480011,259,254.339996,254.770004,781500,250.841309
"687",255.720001,255.910004,245.020004,246.009995,1238500,242.216354
"688",246.449997,248.199997,245.580002,245.970001,1075900,242.176971
"689",244.869995,246.399994,234.830002,236.830002,1157300,233.177933
"690",242.410004,242.410004,238.050003,241.149994,806900,237.43132
"691",240.839996,241.860001,236.960007,237.080002,704400,233.424072
"692",236.100006,237.529999,232.389999,233.779999,622900,230.174973
"693",233.419998,238.419998,233.339996,237.279999,818500,233.620987
"694",237.5,239.979996,236.399994,236.580002,449100,232.931793
"695",235.919998,237.080002,232.779999,236.350006,414700,232.705338
"696",236.270004,240.309998,234.679993,237.160004,740500,233.502838
"697",237.990005,238.910004,236.419998,238.639999,375900,234.960022
"698",237.160004,243.160004,235.160004,242.820007,599200,239.075546
"699",242.720001,244.759995,241.179993,241.470001,504500,237.746353
"700",241.960007,243.970001,239.119995,240.860001,298400,237.145767
"701",240.179993,240.759995,236.199997,239.009995,352900,235.324295
"702",238.770004,238.979996,229.289993,232.940002,839700,229.3479
"703",233.130005,241.369995,233.130005,240.039993,803300,236.338394
"704",239.470001,246.300003,239.470001,244.100006,931500,240.3358
"705",244.470001,246.080002,242.080002,245.830002,506600,242.039139
"706",247.309998,250.850006,244.839996,244.979996,788300,241.202225
"707",245.649994,248.410004,244.429993,247.979996,762900,244.15596
"708",247.720001,248.789993,245.229996,246.559998,728200,242.757889
"709",246.419998,246.419998,240.029999,244.149994,462100,240.38504
"710",243.729996,246.850006,241.860001,242.509995,723400,238.770325
"711",230.300003,242.460007,230.300003,238.679993,986300,234.99939
"712",239.309998,242.119995,238.190002,241.889999,448000,238.159897
"713",242.190002,242.610001,238.279999,240.649994,524700,236.938995
"714",240.649994,242.199997,234.339996,240.179993,539000,236.476242
"715",239.970001,239.970001,234.070007,234.600006,435200,230.9823
"716",233.899994,233.979996,226.820007,228.759995,924000,225.232361
"717",229.759995,232.75,228.589996,231.5,424000,227.93013
"718",230.100006,231.940002,225.210007,226.729996,619200,223.233688
"719",226.740005,231.179993,225,228.460007,377300,224.936996
"720",227.289993,230.770004,227.289993,228.619995,415100,225.094528
"721",228.619995,229.899994,225.710007,226.389999,637400,222.898911
"722",226.979996,231.990005,226.149994,231.320007,707900,227.752899
"723",231.869995,235.119995,230.350006,234.979996,519200,231.356445
"724",235.220001,237.479996,232.880005,237.259995,643700,233.601288
"725",237.210007,239.929993,235.850006,236.160004,406700,232.518265
"726",236.470001,240.830002,234.660004,239.990005,485800,236.2892
"727",239.779999,244.610001,238.720001,240.75,505700,237.403503
"728",240.320007,242.020004,236.880005,237.710007,452600,234.405762
"729",237.669998,238.100006,231.910004,232.350006,416800,229.120239
"730",233.210007,234.770004,231.229996,231.539993,738100,228.321503
"731",231.910004,238.089996,231.300003,237.089996,1335100,233.794342
"732",237.449997,237.809998,235.210007,237.539993,503400,234.238098
"733",237.429993,239.309998,236.289993,236.470001,239500,233.182968
"734",236.119995,236.470001,230.990005,232.139999,458500,228.913177
"735",232.100006,236.089996,232.100006,234.970001,341000,231.703842
"736",233.830002,237.300003,232.339996,235.360001,348300,232.088409
"737",235.029999,236.070007,233.369995,235.940002,277400,232.660339
"738",236.960007,237.419998,233.5,236.490005,399700,233.202698
"739",236.880005,237.979996,235.309998,237.75,324600,234.445206
"740",237.690002,238.490005,233.550003,235.600006,540000,232.325073
"741",235.809998,237.440002,233.5,235.770004,554500,232.492722
"742",236.339996,236.380005,227.75,228.050003,676800,224.880005
"743",227.740005,235.610001,227.630005,235.479996,749300,232.206741
"744",234.440002,237.289993,233.300003,234.679993,994800,231.417847
"745",234.559998,236.330002,227.399994,227.600006,1537400,224.43631
"746",227.529999,235.789993,227.529999,233.899994,1750600,230.648712
"747",233.619995,240.210007,233.570007,238.149994,882100,234.839615
"748",242.039993,243.949997,237.389999,241.220001,1202000,237.866974
"749",241.399994,243.160004,240.190002,240.610001,377800,237.265427
"750",240.850006,241.100006,238.899994,240.149994,203000,236.811844
"751",240.220001,242.199997,239.369995,241.259995,257300,237.906357
"752",241.389999,241.850006,239.899994,241.410004,312700,238.054337
"753",240.860001,241.279999,238.169998,238.490005,805300,235.174896
"754",239.029999,242.809998,238.130005,240.990005,787000,237.640152
"755",241.149994,242.270004,237.179993,238.869995,555800,235.549622
"756",237.710007,241.800003,237.710007,241.029999,787400,237.679581
"757",241.029999,242,238,241.25,810600,237.89653
"758",241.080002,241.5,235.5,237.449997,539300,234.149353
"759",237.820007,241.059998,237.460007,240.029999,547800,236.693497
"760",240.940002,242.679993,240.100006,241.199997,358900,237.847229
"761",242.119995,245.460007,240.820007,244.830002,387000,241.426773
"762",246.360001,250.270004,246.360001,250.050003,669000,246.574219
"763",249.320007,250.389999,246.460007,248.660004,526300,245.203537
"764",249.029999,251.289993,248.630005,249.5,352200,246.031876
"765",249.419998,250.899994,247.130005,250.729996,698000,247.244766
"766",250.699997,254.759995,250.009995,252.039993,533200,248.536545
"767",251.330002,254.820007,250.869995,254.440002,650200,250.903183
