"","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"893",85.07,88,84.120003,86.510002,2263300,85.893219
"894",86.349998,88.809998,85.620003,88.779999,2587700,88.147034
"895",88.540001,88.779999,86.849998,87.739998,2890100,87.114449
"896",87.669998,88.099998,85.949997,86.160004,2167600,85.545723
"897",85.919998,86.25,84.120003,85.120003,2380700,84.51313
"898",84.940002,86.540001,84.760002,85.879997,1814800,85.267708
"899",86.150002,88.959999,86,88.43,2371500,87.799538
"900",87.629997,89.300003,87.059998,88.949997,2524000,88.315819
"901",88.620003,89.779999,87.93,89.669998,3166100,89.030693
"902",89.199997,89.709999,87.400002,87.879997,2784100,87.253448
"903",87.830002,88.790001,87.199997,88.379997,2043700,87.749886
"904",88.839996,89.599998,88.230003,88.68,1894300,88.047752
"905",88.849998,88.849998,86.860001,86.970001,3282100,86.349937
"906",86.949997,89.440002,86.370003,89.440002,3321400,88.80233
"907",90,93.239998,89.809998,92.510002,2557800,91.850449
"908",93.470001,94.980003,92.379997,93.599998,1846200,92.932663
"909",93.620003,94.459999,92.349998,94.07,1780900,93.399323
"910",93.949997,93.959999,93.019997,93.07,1583500,92.406448
"911",93.199997,94.760002,92.629997,94.059998,1838900,93.389389
"912",96.120003,97.559998,95.120003,97.129997,3101800,96.4375
"913",96.779999,96.970001,93.279999,94.300003,2933900,93.627678
"914",90.5,91.199997,88.57,90.260002,4579100,89.616493
"915",88.879997,89.709999,87.230003,87.459999,3703200,86.836449
"916",87.599998,89.779999,86.370003,87.220001,4292800,86.59816
"917",87.010002,89.32,86.709999,89.309998,2981900,88.673256
"918",89.790001,92.379997,89.699997,91.25,2534100,90.599426
"919",91.129997,91.559998,89.730003,89.860001,1679600,89.219337
"920",90.699997,92.019997,90.25,90.860001,1958300,90.212204
"921",91.199997,93.93,90.879997,93.830002,1781500,93.161034
"922",93,93.480003,91.029999,91.080002,2057900,90.430634
"923",91.010002,91.709999,89.529999,91.269997,2415900,90.619286
"924",92.190002,94.989998,92.089996,94.559998,2181000,93.885818
"925",95.129997,95.639999,92.980003,93.790001,2331800,93.121323
"926",94.309998,94.989998,92.720001,93.32,1776600,92.654671
"927",92.239998,95.279999,91.690002,93.589996,2803200,92.922737
"928",93.5,94.269997,92.550003,93.470001,1895300,92.803604
"929",93.309998,94.589996,90.379997,90.709999,1858500,90.063271
"930",91.160004,91.379997,89.129997,90.220001,2264800,89.576767
"931",91.220001,94.059998,90.959999,93.769997,1708400,93.101456
"932",94.209999,94.5,92.790001,93.919998,1795600,93.250381
"933",94.93,97.849998,94.18,96.019997,1909500,95.335411
"934",94.010002,94.919998,92.220001,93.879997,1463700,93.21067
"935",93.889999,94.449997,91.199997,92.269997,2357300,91.612144
"936",90.949997,91.239998,87.629997,90.419998,2466800,89.775345
"937",90.709999,91.370003,89.389999,90.620003,1427100,89.973923
"938",91,92.449997,87.5,87.739998,2241700,87.114449
"939",86.870003,88.099998,85.120003,86.68,2016600,86.062004
"940",86.449997,88.190002,85.370003,87.93,1624500,87.303093
"941",89.790001,92.669998,88.82,92.260002,1499300,91.602226
"942",91.849998,92.139999,90.199997,91.029999,1711800,90.380989
"943",91.550003,94.629997,91.120003,93.32,2045700,92.654671
"944",94.110001,96.269997,93.949997,94.830002,1460200,94.1539
"945",93,96.720001,92.230003,96.220001,1923300,95.533997
"946",96.610001,97.300003,95.910004,97.080002,1086000,96.387863
"947",97.410004,97.5,94.220001,94.639999,1428100,93.965256
"948",95.919998,97.650002,95.540001,97.139999,1123700,96.447426
"949",97.269997,98.029999,96.199997,97.860001,904900,97.1623
"950",99.349998,99.660004,97.620003,98.410004,1517200,97.708382
"951",98.919998,99.860001,98.07,98.639999,1690700,97.936729
"952",99.330002,99.769997,97.510002,97.639999,1359600,96.943863
"953",97.610001,98.919998,96.120003,96.290001,1100100,95.603493
"954",95.370003,96.940002,94.879997,96.190002,1434200,95.504204
"955",95.910004,96.790001,95,95.120003,1657800,94.441833
"956",95.260002,95.660004,90.5,90.959999,2791200,90.311501
"957",91.959999,93.220001,90.809998,92.18,3316600,91.522797
"958",92.040001,92.860001,90.800003,92.169998,1624100,91.512863
"959",92.059998,94.120003,91.760002,93.160004,1917800,92.495819
"960",94.510002,95.459999,92.589996,95.43,1778300,94.749619
"961",94.099998,94.639999,90.379997,91.639999,2339900,90.986641
"962",91.739998,92.480003,90.879997,91.449997,1280100,90.797989
"963",89.620003,90.080002,85.190002,85.279999,3082000,84.671989
"964",85.330002,87.720001,84.720001,86.989998,1803100,86.369789
"965",86.029999,86.849998,84.68,85.169998,2634700,84.562767
"966",86.900002,88.790001,86.43,88.589996,2879700,87.958389
"967",88.949997,92.300003,88.949997,91.639999,1824100,90.986641
"968",92.330002,94.43,91.169998,92.199997,1980200,91.542648
"969",93.529999,95.400002,92.519997,94.940002,1841600,94.263115
"970",95.160004,95.160004,92.580002,93.300003,1728100,92.634811
"971",104.839996,117.769997,104.230003,107.82,6490400,107.051285
"972",107.519997,109.889999,106.260002,109.419998,3511800,108.639885
"973",108.980003,109.220001,103.290001,104.18,2482200,103.437241
"974",103.760002,105.459999,102.550003,104.610001,2417500,103.864174
"975",106.199997,108.489998,105.239998,108.129997,2586100,107.359077
"976",109.699997,110.970001,106.480003,110.839996,2428000,110.049751
"977",108.800003,111.349998,107.18,110.459999,2260200,109.672462
"978",110.470001,115.639999,110.449997,111.300003,3831400,110.506485
"979",109.75,111.690002,108.790001,110.199997,3665900,109.414314
"980",114.989998,115,108.800003,108.989998,5031300,108.212944
"981",110.220001,110.389999,106.370003,108.18,3852600,107.408722
"982",109.949997,113.540001,109.389999,113.410004,2925200,112.601433
"983",112.040001,112.230003,109.300003,110.919998,2301300,110.129189
"984",111.800003,111.919998,108.690002,109.540001,827600,108.759026
"985",108.440002,108.440002,106.650002,107.519997,5951000,106.753426
"986",108.629997,112,108,111.540001,2155400,110.744766
"987",110.07,111.809998,109.830002,111.580002,1072100,110.784477
"988",111.239998,113.449997,110.940002,113.059998,1526000,112.253922
"989",113.510002,115.32,113.209999,115.239998,1362700,114.418381
"990",114.440002,114.949997,113.059998,113.599998,1382400,112.790085
"991",112.510002,113.68,111.629997,113.470001,1523600,112.661003
"992",113.629997,114.690002,112.449997,113.800003,1381800,112.988655
"993",112.980003,114.25,112.18,113.32,1312300,112.512077
"994",112.059998,112.949997,110.459999,112.82,1636300,112.015633
"995",113.980003,114.32,110.489998,110.550003,1816600,109.761826
"996",111.660004,113.489998,110.25,113.089996,1364800,112.283707
"997",112.879997,115.349998,112.599998,113.43,1081300,112.621292
"998",114.269997,116.870003,113.379997,116.690002,1477800,115.858047
"999",116.709999,118.43,116.230003,117.660004,6004000,116.821136
"1000",114.160004,117.910004,113.980003,116.790001,1906300,115.957329
"1001",116.379997,117.620003,115.519997,116.739998,1640400,115.907692
"1002",117.220001,118.919998,117.220001,118.139999,961800,117.297707
"1003",118.290001,118.290001,116.839996,118.019997,608700,117.178566
"1004",119.459999,123,118.589996,122.620003,1597800,121.745773
"1005",122.589996,123.400002,121.260002,121.459999,1054100,120.59404
"1006",121.470001,123.32,121.360001,122.489998,786700,121.616692
"1007",122.449997,123.440002,121.709999,122.809998,849200,121.93441
