"","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"736",210.110001,213.710007,210.020004,213.360001,1276400,205.440674
"737",213.220001,214.130005,211.960007,213.529999,868200,205.604385
"738",213.759995,214,211.889999,212.199997,1206000,204.323746
"739",212.059998,213.990005,211.830002,212.649994,938500,204.75705
"740",213.350006,214.080002,209.199997,210,1414800,202.205399
"741",210.669998,212.300003,210,211.559998,1441000,203.707504
"742",211.649994,211.860001,208.610001,209.690002,1836000,201.906906
"743",209.110001,212.839996,208.25,212.520004,1988600,204.631897
"744",213,216.800003,212.520004,215.600006,1827300,207.59758
"745",216.309998,217.089996,211.029999,211.929993,2439900,204.063782
"746",212.800003,218.910004,212.429993,217.949997,2143300,209.860306
"747",217.520004,224.949997,217.440002,224.199997,2958000,215.878342
"748",226.800003,228.279999,224.5,227.740005,3333100,219.286972
"749",227.110001,229.979996,226.399994,226.970001,1096400,218.545532
"750",227.139999,228.039993,226.259995,227.080002,491900,218.651443
"751",226.690002,227.869995,225.570007,227.869995,1035300,220.392349
"752",228.520004,229.289993,227.550003,229.080002,749400,221.562683
"753",228.559998,229,227.229996,228.850006,1259800,221.34021
"754",228.970001,229.860001,227.490005,229.820007,1199100,222.278381
"755",229.679993,231.149994,228.009995,228.5,1426000,221.001694
"756",227.559998,229.830002,227,228.610001,1598900,221.108109
"757",228.479996,230,227.889999,228.550003,1526800,221.050064
"758",227.130005,227.570007,221.619995,223.679993,1463800,216.339859
"759",223.479996,226.490005,222.520004,225.619995,1433900,218.216202
"760",225.5,227.139999,225.360001,226.470001,1376700,219.038315
"761",228.089996,231.020004,227.440002,230.800003,1578900,223.226227
"762",231.25,235.419998,231.149994,235.410004,1840600,227.684967
"763",235.130005,235.940002,232.839996,233.949997,1217100,226.272873
"764",234.5,236.740005,234.5,235.380005,1152100,227.65596
"765",235,235.149994,231.940002,232.240005,1782900,224.618988
"766",232.889999,234.410004,232.589996,233.419998,2352900,225.760254
"767",233.919998,237.919998,233,236.729996,1827100,228.961639
"768",237.910004,238.169998,234.259995,235.160004,1294000,227.443146
"769",235.160004,238.490005,235.009995,237.830002,1485400,230.025574
"770",238,239.990005,236.720001,237.520004,1284800,229.725708
"771",236.320007,238.160004,235.679993,237.470001,1197200,229.677383
"772",237.110001,237.669998,236.330002,237.179993,1051800,229.396866
"773",237.429993,237.860001,232.860001,233.440002,1434400,225.779602
"774",232.419998,235.259995,231.309998,235.199997,1271400,227.481842
"775",234.360001,234.940002,230.850006,231.740005,1700900,224.135391
"776",232.979996,235.039993,232.110001,234.070007,1560200,226.388916
"777",234.419998,238.220001,233.020004,237.449997,1105700,229.658005
"778",237.5,237.979996,235.199997,236.380005,1338700,228.623123
"779",237.179993,238.570007,236.350006,237.809998,1257100,230.006195
"780",238.440002,239.520004,237.809998,238.75,1237500,230.915344
"781",239.679993,243.880005,238.789993,243.690002,1576800,235.693253
"782",246.550003,258.619995,246.550003,254.270004,3231900,245.926041
"783",254.279999,256.660004,252.080002,256.179993,1625400,247.773392
"784",255.619995,257.429993,254.429993,256.899994,1146600,248.469757
"785",257,258.320007,255.259995,256.25,1600700,247.84108
"786",255.300003,255.600006,252.679993,252.929993,1998500,244.63002
"787",251.240005,252.389999,247.850006,248.100006,2618500,239.958527
"788",247.979996,248.529999,244.720001,247.539993,2150300,239.416885
"789",247.940002,248.639999,246.800003,247.009995,2570200,238.904312
"790",244.820007,248.770004,243.610001,245.110001,2329800,237.06665
"791",247.919998,253.990005,244.160004,246.139999,2268600,238.062851
"792",246.139999,248.360001,240,242.669998,2024600,234.706726
"793",239.990005,244.889999,232.899994,232.929993,3168700,225.286331
"794",226.699997,228.710007,218.029999,226.800003,5188100,219.357498
"795",229.029999,240.880005,228.080002,240.75,2718500,232.849731
"796",240.75,246.839996,238.839996,242.649994,3502600,234.687347
"797",245.580002,251.970001,245.320007,251.660004,2350400,243.401703
"798",248.550003,250.889999,243.529999,246.940002,1969400,238.836594
"799",243.169998,247.580002,237.899994,246.320007,2693600,238.236938
"800",231.429993,239.610001,225,231.860001,3209200,224.251465
"801",236.740005,244.210007,229.850006,243.869995,2658300,235.86734
"802",237.369995,239.190002,228.679993,232.899994,3360600,225.257324
"803",216.289993,231.720001,204.139999,217.830002,4734500,210.681854
"804",225.529999,241.559998,220.020004,238.990005,4220300,231.147476
"805",206.649994,229.809998,201.369995,202.75,4093100,196.09671
"806",210.169998,234.899994,203.630005,227.529999,4527100,220.063538
"807",210,235.839996,206.169998,217.139999,4210000,210.014481
"808",217.570007,219.779999,201.520004,209,3847800,202.141617
"809",207,210,192.369995,195.389999,3940900,188.978226
"810",196,196.270004,174.320007,179.089996,3890100,173.213104
"811",187.789993,193.850006,179.25,190.270004,4221400,184.026245
"812",188.899994,208.539993,186.029999,199.259995,3201500,192.721222
"813",198.149994,226.289993,198,222.199997,3413500,214.908432
"814",216.190002,222.039993,211.729996,218.479996,3367100,211.310516
"815",222.679993,231.970001,221.339996,230.580002,2581600,223.013443
"816",228.460007,230,215.919998,217.75,4629900,210.604477
"817",205.809998,213.399994,202.029999,206.970001,3772000,200.178223
"818",207,221.089996,205.589996,220.75,3993100,213.506012
"819",219.160004,223.75,216.820007,222.800003,2858000,215.488739
"820",228.020004,236.220001,227,235.179993,3050300,227.462494
"821",241.110001,243.880005,227.029999,227.770004,2226100,220.29567
"822",229.639999,249.649994,228,249.25,3329400,241.07077
"823",248.5,260.429993,248.199997,259.600006,4331000,251.081177
"824",256.700012,257.350006,246.759995,249.759995,1830900,242.573196
"825",255.080002,257.660004,252.520004,255.100006,2011800,247.759567
"826",252.929993,252.979996,243.210007,247.490005,1909700,240.36853
"827",249.589996,252.720001,247.550003,251.779999,1640700,244.53508
"828",256.559998,257.769989,248.080002,254.059998,2328100,246.749496
"829",252.029999,253,248.509995,248.679993,1281800,241.524292
"830",245.210007,245.869995,239.100006,242,1925500,235.036514
"831",246.229996,255.110001,245.559998,252.979996,2041400,245.700546
"832",252.190002,254.809998,248.139999,248.600006,1419200,241.446609
"833",250.279999,251.490005,243.770004,244.610001,1775600,237.571396
"834",247,252.289993,245.240005,250.220001,1557500,243.019958
"835",255.25,255.800003,242.720001,243.529999,2091900,236.522476
"836",251.020004,251.020004,235.669998,236.809998,3505800,229.99585
"837",234.110001,239.089996,232.710007,238,3410300,231.151611
"838",233.240005,235.899994,232.589996,234.199997,1896800,227.460953
"839",237.389999,237.5,228.110001,236.630005,1642700,229.821014
"840",237.679993,243.550003,237.679993,240.259995,1421200,233.346558
"841",240.860001,242.240005,236.789993,237.259995,1441400,230.432892
"842",239.179993,239.669998,235.029999,235.25,2548900,228.480743
"843",237.649994,240.25,236.679993,238.360001,1879700,231.501236
"844",236.080002,242.929993,234.479996,238.229996,2040700,231.374985
"845",239.360001,240.25,230.740005,231.690002,1852500,225.023178
"846",231.259995,237.080002,229.389999,231.149994,2200600,224.498718
"847",229.380005,231,224.759995,229.619995,2112500,223.012726
"848",228.350006,229.970001,223.830002,229.580002,2246800,222.973892
"849",236.070007,238.139999,232.070007,236.029999,1792800,229.238297
"850",235.080002,236.850006,229.660004,229.970001,1542800,223.352676
"851",231.979996,232.660004,228.919998,230.139999,1346600,223.517761
"852",229.389999,230.479996,227.119995,228.160004,1263200,221.594757
"853",228.539993,242.600006,227.410004,242.429993,2812700,235.454147
"854",248.589996,248.679993,240.139999,243.929993,2833600,236.910965
"855",245.610001,252.940002,241.830002,252.009995,2311000,244.758453
"856",255.619995,259.470001,253.520004,258.119995,2190900,250.692642
"857",257.160004,258.970001,254.089996,258.170013,2138600,250.741226
"858",258.029999,266.779999,255.520004,264.309998,2035000,256.704559
"859",264.51001,265.589996,259.73999,263.589996,1809800,256.005249
"860",264.929993,269.25,263.600006,267.390015,1802200,259.695923
"861",264.089996,266.910004,256.51001,259.720001,1997600,252.246628
"862",263.730011,265.910004,260.579987,264.890015,2336800,257.267822
"863",265,269.119995,264.299988,266.880005,2095800,259.200592
"864",266.700012,267.079987,264.350006,265.76001,2691000,258.112823
"865",266.51001,269.029999,263.230011,265.339996,1603500,257.704865
"866",262.820007,263.589996,251.070007,251.509995,2548900,244.272842
"867",256.720001,259,253.960007,258.079987,1436500,250.653824
"868",252.110001,263.079987,252,262.48999,1532400,254.936874
"869",268.579987,268.799988,261,264.779999,1837500,257.161011
"870",267.149994,268.399994,263.779999,263.970001,1380100,256.374298
"871",260.51001,262.029999,256.540009,257.600006,1776100,251.234543
"872",261.51001,265.869995,256.420013,265.600006,6193100,259.036865
