"","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"1",117.379997,117.809998,115.82,116.459999,2351600,107.657791
"2",116.910004,117.800003,116.43,116.739998,2639800,107.916626
"3",116.980003,117.139999,114.949997,114.989998,3685400,106.298897
"4",114.989998,116.739998,114.339996,116.300003,4125300,107.50988
"5",116.139999,116.349998,114.919998,115,2550800,106.308151
"6",114.940002,115.989998,114.639999,115.059998,2550100,106.363594
"7",115.400002,116.260002,114.910004,116.120003,2845800,107.343506
"8",115.620003,115.970001,114.839996,115.779999,2110800,107.02919
"9",115.349998,117.440002,115.349998,116.949997,2665600,108.110748
"10",115.919998,116.360001,115.470001,116.029999,2374300,107.2603
"11",116.540001,116.949997,115.739998,115.949997,2262200,107.186348
"12",115.599998,116,115.269997,115.5,1647100,106.770355
"13",115.879997,116.25,114.809998,115.07,2781400,106.372856
"14",114.779999,115.269997,114.610001,114.82,2320000,106.141731
"15",115.199997,116.639999,114.839996,116.480003,2810100,107.676285
"16",116.900002,118.360001,116.699997,117.57,2905900,108.683899
"17",116.989998,117.440002,115.620003,115.93,2864600,107.167854
"18",116.199997,116.440002,115.07,115.349998,2545100,106.631683
"19",115.32,115.330002,113.410004,114.629997,2529700,105.966103
"20",113.970001,114.019997,112.610001,113.870003,2339000,105.263557
"21",113.800003,114.769997,112.309998,113.209999,2471600,104.653435
"22",113.150002,113.769997,112.709999,113.639999,2450500,105.050934
"23",114,114.830002,113.339996,114.489998,1663700,105.8367
"24",114.07,115.220001,113.379997,114.18,2019400,105.550125
"25",114.949997,116.169998,114.949997,115.919998,2538200,107.1586
"26",116.150002,116.150002,114.919998,115.43,2373700,106.705635
"27",115.43,117.459999,115.43,116.980003,2117100,108.138481
"28",116.699997,118.839996,116.519997,117.599998,2183000,108.711624
"29",117.900002,118.949997,117.730003,118.589996,1988400,109.626808
"30",118.470001,120,118.410004,120,2559400,110.930237
"31",119.610001,120.169998,119.300003,119.93,1951100,110.865517
"32",119.93,120.989998,119.529999,120.720001,1966900,111.595802
"33",120.510002,121.290001,120.099998,121.230003,1904900,112.067276
"34",120.629997,122.220001,120.57,122.099998,2117100,112.871513
"35",121.660004,122.879997,121.580002,122.209999,1557000,112.973206
"36",122.589996,122.709999,121.730003,122.480003,1439600,113.222794
"37",122,123.43,121.599998,123.43,1447700,114.10099
"38",123.010002,123.43,122.480003,122.790001,1679800,113.509346
"39",122.75,123.089996,121.93,122.5,1744900,113.241295
"40",123.239998,124.290001,122.459999,124.07,1879700,114.692612
"41",123.989998,124.43,123.559998,124.349998,1896600,114.951447
"42",124.199997,124.25,122.989998,123.639999,2123000,114.295128
"43",122.989998,123.43,122.529999,123.239998,1814100,113.925354
"44",123.629997,124.379997,123.120003,124.139999,2705300,114.757332
"45",124.110001,124.790001,123.779999,124.459999,2168600,115.053139
"46",124.370003,124.370003,122.650002,123.18,2338100,113.869888
"47",123.650002,124.330002,123.07,123.93,1931100,114.563194
"48",124.230003,124.75,123.470001,124.040001,2233700,114.664909
"49",124.169998,124.730003,123.629997,123.910004,1627800,114.544716
"50",123.410004,124.989998,123.029999,124.800003,2087700,115.367432
"51",124.889999,125.190002,123.610001,124.099998,2182000,114.720352
"52",124.709999,125.449997,123.830002,125.220001,4603600,115.755699
"53",125.220001,125.389999,124.169998,124.389999,2257400,114.988441
"54",125.080002,125.410004,123.629997,124.639999,3219900,115.219543
"55",125.029999,126.529999,124.470001,126.480003,4288600,116.920471
"56",122.709999,123.010002,120.540001,120.760002,7116800,111.632805
"57",120.779999,121.309998,118.760002,118.980003,3949800,109.98732
"58",118.730003,119.800003,118.300003,119.389999,3122800,110.366341
"59",119.82,122.339996,119.010002,121.349998,5516000,112.178177
"60",121.660004,121.709999,120.150002,120.980003,2438900,111.836151
"61",120.889999,121,120.050003,120.519997,2030200,111.410919
"62",120.709999,121.209999,119.839996,119.879997,2102800,110.819305
"63",118,118.169998,117,117.639999,3917500,108.748596
"64",117.279999,118.07,117.279999,118.040001,1690600,109.118385
"65",118.239998,119.089996,117.489998,117.639999,1902100,108.748596
"66",117.68,117.93,116.760002,116.809998,2049600,107.981339
"67",117,117.739998,116.5,117.440002,2408000,108.563713
"68",117.5,118.559998,117.370003,117.839996,2308300,108.933479
"69",116.18,116.800003,115.790001,116.080002,2295300,108.419792
"70",116.050003,116.400002,115.470001,115.580002,2087800,107.952774
"71",115.360001,115.889999,114.82,114.860001,1838900,107.280281
"72",114.879997,115.730003,114.879997,115.720001,1168300,108.083549
"73",115.5,116.360001,115.389999,116.239998,1978100,108.569229
"74",116.370003,117.360001,116,116.949997,2185400,109.232361
"75",117.650002,119.860001,117.379997,119.209999,3743500,111.343224
"76",119.739998,119.980003,119.029999,119.230003,2639000,111.361916
"77",119.940002,120.510002,119.110001,119.360001,2106800,111.483337
"78",119.379997,119.940002,118.68,118.690002,1947200,110.857552
"79",118.730003,119.459999,118.400002,118.980003,1581400,111.12841
"80",119.120003,120.620003,119.120003,120.489998,2008200,112.538773
"81",120.190002,121.349998,120.029999,121.300003,2476600,113.295311
"82",121.370003,121.690002,121.099998,121.25,1931900,113.248619
"83",121.290001,121.709999,120.209999,120.68,2697100,112.716225
"84",120.43,120.870003,119.669998,120.300003,1762100,112.361305
"85",120.75,120.989998,120.220001,120.82,1557500,112.846977
"86",120.910004,121.519997,120.769997,121.519997,1716900,113.500793
"87",121.099998,121.519997,120.760002,121.110001,1522100,113.117859
"88",121.300003,121.629997,120.910004,121.07,1094400,113.080498
"89",121.07,121.370003,120.559998,121.199997,1343600,113.201897
"90",120.75,120.900002,119.669998,120.800003,1835200,112.828316
"91",120.379997,121.5,120.379997,120.959999,2362300,112.977753
"92",120.959999,122.540001,120.760002,122.25,1772200,114.182625
"93",122.690002,123.309998,122.220001,123.139999,2180600,115.013885
"94",123.139999,123.139999,120.339996,120.440002,2277900,112.492065
"95",120.860001,121.029999,119.410004,120.400002,1968800,112.45472
"96",121.010002,121.209999,120.190002,120.980003,2190100,112.996429
"97",121.599998,122.839996,121.220001,122.709999,1912500,114.612259
"98",122.860001,123.07,121.800003,122.150002,1472300,114.089218
"99",120.43,122.150002,120.300003,121.949997,2026900,113.902397
"100",122.75,123.559998,122.199997,123.099998,1425500,114.976524
"101",122.940002,123.110001,122.519997,122.889999,1414500,114.78038
"102",122.610001,123.970001,122.349998,123.769997,1373000,115.602318
"103",124,124.599998,123.529999,124.470001,2655600,116.256119
"104",124.93,125.290001,123.860001,125.290001,1902600,117.022011
"105",125.370003,125.980003,124.889999,125.739998,1766000,117.442307
"106",126,126.980003,125.440002,126.580002,1950000,118.226883
"107",126.190002,127,126.010002,126.330002,1513600,117.993362
"108",126.080002,126.769997,125.529999,126.550003,1640400,118.198868
"109",126.550003,127,125.519997,126.169998,2128900,117.843933
"110",126,126.739998,124.980003,125.82,1929200,117.517029
"111",125.529999,126.300003,124.730003,126.300003,2355800,117.965363
"112",126.440002,127.559998,126.080002,127.07,2434100,118.68454
"113",127.800003,128,126.699997,127.25,1861200,118.852676
"114",126.279999,127.360001,124.5,127.029999,2196300,118.647179
"115",127.519997,128,126.529999,127.559998,2965400,119.142212
"116",128.470001,128.470001,127.389999,127.769997,2123000,119.338333
"117",127.330002,127.639999,126.379997,126.529999,2356400,118.180183
"118",127.07,127.18,126.029999,127.110001,3257900,118.721909
"119",122.970001,123.900002,119.099998,122.080002,8691100,114.023849
"120",122.139999,123.620003,121.720001,122.739998,3817800,114.640274
"121",123.150002,124.050003,122.279999,122.339996,2623000,114.26667
"122",122.5,122.839996,122,122.190002,2214800,114.126572
"123",122.779999,123.830002,122.190002,123.739998,1727500,115.574295
"124",123.5,123.5,122.610001,122.989998,2687300,114.873772
"125",123.300003,124.400002,123.150002,123.68,2290300,115.518257
"126",123.82,124.879997,123.790001,123.93,1236200,115.751762
"127",124,124.779999,123.989998,124.050003,1328600,115.863838
"128",123.349998,123.629997,122.029999,122.940002,1938100,114.82708
"129",123.550003,124.75,123.07,124.209999,1889400,116.013275
"130",124.050003,124.370003,123.589996,124.059998,1301500,115.873177
"131",124.059998,124.099998,123.199997,123.849998,1379800,115.677032
"132",124.300003,125.480003,124.120003,125.470001,2017900,117.190132
"133",125.699997,126.349998,125.440002,125.730003,1713700,117.432983
"134",126.190002,126.959999,125.730003,126.699997,1752900,118.338951
"135",126.769997,127.050003,126.150002,126.419998,2005600,118.077446
"136",126.25,127.57,125.480003,127.370003,1641400,118.96476
"137",127.5,128,126.720001,127.779999,2275300,119.347679
"138",127.900002,128.759995,127.650002,128.539993,1655300,120.057518
"139",128.539993,128.960007,128.009995,128.850006,1765400,120.347092
"140",128.270004,128.5,127.589996,128.009995,1763200,119.5625
"141",128.25,129.309998,127.68,128.949997,1600000,120.440475
"142",129,129.610001,128.740005,129.509995,1615300,120.963531
"143",129.699997,129.699997,127.419998,128.160004,2097000,119.702621
"144",127.980003,128.529999,127.309998,128.399994,1133900,119.926773
"145",128.5,129.160004,128.190002,128.820007,1584400,120.319061
"146",129.100006,129.889999,128.949997,129.860001,3465700,121.290428
"147",129.699997,129.839996,128.529999,128.619995,1318300,120.132248
"148",129.220001,130.279999,127.989998,130.020004,3559700,121.43988
"149",130.059998,130.669998,129.539993,130.199997,1283200,121.607979
"150",129.830002,130.350006,129.380005,129.679993,952900,121.122307
"151",129.320007,129.889999,128.940002,129.130005,1099500,120.60862
"152",129.009995,129.779999,128.919998,129.619995,1216900,121.066246
"153",129.220001,129.779999,128.190002,128.240005,1800900,119.777336
"154",128.669998,128.710007,128.119995,128.199997,1105500,119.739975
"155",128.880005,129.869995,128.630005,129.690002,1421600,121.131645
"156",129.410004,129.800003,128.740005,129.380005,1152500,120.84211
"157",129.660004,130.490005,129.399994,130.029999,1935500,121.449219
"158",129.880005,130.029999,127.559998,127.589996,1567200,119.170235
"159",127.730003,128.289993,127.269997,127.440002,1263500,119.030128
"160",127.489998,128.309998,127.260002,128.169998,1284500,119.71196
"161",128.559998,129.470001,127.989998,129.309998,959500,120.776718
"162",128.679993,129.139999,128.279999,128.360001,1543300,119.889427
"163",128.589996,129.080002,128.270004,128.669998,1099000,120.178955
"164",129.320007,129.779999,129.179993,129.389999,1252400,120.851433
"165",129.710007,129.899994,129.020004,129.240005,999900,120.711349
"166",128.470001,129.990005,128.289993,129.660004,1170800,121.103645
"167",129.649994,129.960007,129.089996,129.789993,1149100,121.225037
"168",130,130.919998,129.830002,130.759995,2003500,122.131035
"169",130.949997,130.949997,129.869995,130.100006,1528300,121.514587
"170",130.100006,130.389999,129.100006,129.770004,2442400,121.206383
"171",130.210007,131.380005,130.050003,131.119995,1549900,122.46727
"172",131.5,134.830002,131.360001,134.240005,2094800,125.381416
"173",134.410004,134.970001,133.649994,133.720001,2178800,124.895699
"174",134.619995,136.259995,133.610001,136.229996,1667200,127.240082
"175",136.559998,136.949997,136.009995,136.220001,1658800,127.230728
"176",135.910004,136.169998,134.210007,134.779999,3078600,125.885765
"177",134.5,135.240005,134,134.860001,3290500,125.960487
"178",135,135.649994,134.039993,135.350006,3713500,126.418167
"179",135.490005,137.350006,135.490005,136.940002,2496500,127.903214
"180",137,137.789993,136.710007,136.710007,2379600,127.688385
"181",136.009995,138.149994,136.009995,138.009995,1997700,128.902603
"182",137.949997,138.119995,136.570007,136.660004,2007000,127.641708
"183",136.679993,138,136.5,137.899994,1918500,128.79985
"184",137.940002,138.270004,137.259995,138.160004,2463200,129.042709
"185",138.5,138.699997,136.75,136.839996,2911500,127.809822
"186",137.320007,137.539993,136.119995,136.639999,3885500,127.622993
"187",132.789993,137.679993,132.270004,136.320007,4246400,127.324127
"188",136.910004,137.570007,134.839996,135.070007,3312000,126.156616
"189",135.229996,135.839996,134.619995,135.440002,2667500,126.502205
"190",134.839996,135.970001,133.660004,134.25,2534900,125.390724
"191",134.520004,135.679993,134.460007,135.160004,2193000,126.2407
"192",135.5,136.369995,135.270004,136.220001,1666100,127.230728
"193",136.160004,136.970001,135.720001,136.25,1275700,127.258759
"194",136.25,137,136.029999,136.990005,1012100,127.949921
"195",137,138,136.850006,137.520004,1804100,128.444946
"196",137.190002,137.520004,136.410004,136.910004,2648200,127.875191
"197",136.979996,139.649994,136.139999,139.199997,2872200,130.014084
"198",139.580002,140,138.199997,139.199997,1687200,130.014084
"199",139.429993,139.570007,138.119995,139.089996,1453100,129.911331
"200",138.910004,139.279999,138.279999,138.649994,1446700,129.500336
"201",138.229996,138.630005,137.360001,137.419998,1584800,129.594681
"202",137.449997,138.669998,136.839996,138.619995,1351700,130.726334
"203",139.169998,139.5,138.509995,139.490005,1368900,131.546783
"204",139.75,140.169998,139.050003,139.330002,1518200,131.39592
"205",139.339996,139.429993,138.050003,138.910004,1215000,130.999847
"206",139,141.240005,138.660004,141.160004,2354700,133.121689
"207",141.580002,142.910004,141.339996,141.970001,1965500,133.88559
"208",142.639999,143.610001,141.990005,143.279999,2367600,135.120972
"209",143.389999,143.779999,142.130005,143.289993,2145000,135.130371
"210",143.179993,143.289993,142.160004,142.360001,2255300,134.253372
"211",142.259995,143.190002,141.470001,142.960007,2060100,134.819199
"212",142.5,143.779999,141.929993,143.429993,1585200,135.262436
"213",143.429993,144.690002,143.100006,144.039993,1336000,135.837662
"214",143.119995,144.210007,142.289993,143.929993,1488700,135.733948
"215",144.479996,144.479996,142.940002,143.5,1284400,135.328445
"216",143.759995,145,143,144.889999,1208300,136.639297
"217",144.610001,144.729996,142.970001,143.830002,1288500,135.639633
"218",143.520004,144.070007,142.699997,143.889999,922500,135.696243
"219",143.610001,144.279999,143.160004,143.919998,1456200,135.724518
"220",143.410004,145.5,142.770004,144.960007,1811900,136.705307
"221",144.410004,145,143.679993,144.259995,1792800,136.045151
"222",144.960007,147.279999,144.600006,147.039993,2040100,138.66687
"223",146.389999,146.789993,144.75,145.449997,2557100,137.167419
"224",145.369995,146.850006,144.880005,146.570007,1602600,138.223648
"225",147,148.470001,146.410004,148.009995,1732000,139.581635
"226",147.850006,148.320007,147.029999,147.110001,1263700,138.732864
"227",148.169998,148.169998,146.800003,147.630005,601800,139.223267
"228",148,148.100006,147.429993,147.5,1352100,139.100662
"229",148.009995,148.490005,146.649994,148.039993,1925900,139.609894
"230",148.559998,148.559998,145.229996,146.949997,1973000,138.58197
"231",147,148.600006,146.800003,148.009995,2837100,139.581635
"232",147.699997,148.360001,145.75,146.570007,1971600,138.223648
"233",147.5,147.970001,146.080002,147.149994,2099800,138.770584
"234",147.240005,148.479996,146.789993,147.669998,1398900,139.260986
"235",147.979996,148.479996,147.270004,148.270004,1363400,139.826843
"236",148,148.660004,147.240005,148.600006,1526400,140.138016
"237",149.100006,150.589996,148.720001,150.529999,1736000,141.958145
"238",150.550003,151.139999,150.130005,150.690002,1983300,142.109024
"239",150.610001,152.800003,149.960007,152.100006,2317900,143.438721
"240",151.809998,152.75,150.410004,151.419998,1596800,142.79744
"241",151.839996,152.410004,151.149994,151.210007,1612500,142.599442
"242",152.539993,152.899994,150.660004,152.660004,3498800,143.966827
"243",153.050003,153.75,151.580002,151.720001,2277500,143.080383
"244",151.960007,152.789993,150.990005,152.220001,2063900,143.551895
"245",152.179993,152.869995,151.619995,151.75,3206200,143.108658
"246",156.300003,158.440002,153.910004,154.199997,4563600,145.419144
"247",155.779999,156,153.800003,153.889999,1818600,145.12677
"248",153.139999,153.470001,152.460007,152.990005,1514400,144.278046
"249",153.240005,153.759995,152.830002,153.320007,1690400,144.589279
"250",153.460007,153.910004,152.990005,153.570007,1124300,144.825027
"251",154.429993,154.580002,153.070007,153.089996,1452100,144.37236
"252",153.5,154.100006,152.779999,153.839996,3061900,145.079651
"253",152.990005,154.990005,152.990005,154.550003,2064200,145.749222
"254",155,156.860001,154.770004,156.380005,1777000,147.474991
"255",156.610001,157.720001,156.130005,157.669998,1597600,148.691528
"256",157.369995,159.009995,156.839996,158.929993,2616900,149.879776
"257",158.5,159.490005,157.449997,159.460007,3204700,150.379608
"258",158.949997,159.149994,157.729996,158.899994,1624100,149.851501
"259",158.899994,159.399994,158.050003,159.110001,1809200,150.049545
"260",159.5,160.639999,158.570007,160.110001,2048800,150.992615
"261",160.25,160.369995,157.910004,157.960007,2858700,148.965057
"262",159.100006,160.470001,158.809998,160.210007,2143100,151.086914
"263",160.130005,161.080002,159.820007,160.940002,1715500,151.77533
"264",161.600006,162.5,160.199997,161.75,2246700,152.5392
"265",161.210007,161.880005,160.820007,161.429993,1720000,152.237411
"266",161.289993,162.050003,160.639999,160.880005,1635800,151.718765
"267",161.199997,161.990005,160.539993,160.600006,1951900,151.454727
"268",161.119995,161.75,160.619995,160.789993,1327100,151.633881
"269",161.25,162.580002,160.330002,162.550003,1950700,153.293655
"270",162.330002,162.600006,160.970001,161.190002,1314800,152.011078
"271",160.960007,161.160004,159.110001,159.699997,1700000,150.605957
"272",160.089996,160.949997,159.729996,160.699997,1878300,151.548996
"273",160.160004,161.130005,159.539993,160.460007,1692600,151.322647
"274",159.979996,160.270004,156.630005,156.899994,2183600,147.965378
"275",156.119995,159.270004,150.729996,151.830002,3733700,143.184113
"276",150.289993,155.179993,149.429993,154.690002,4259600,145.881241
"277",154.220001,158.929993,153.070007,155.149994,2918700,146.315048
"278",155.309998,155.470001,150.369995,150.509995,2900900,141.939255
"279",151.690002,154.990005,148.789993,153.839996,3656800,145.079651
"280",154.669998,156.470001,153.899994,154.949997,2273700,146.126419
"281",154.199997,156.990005,153.990005,156.839996,2059500,147.908813
"282",156.009995,160.119995,155.149994,159.789993,2583200,150.690811
"283",160.389999,161.110001,158.110001,161.059998,1854900,151.888474
"284",160.960007,163.600006,160.850006,162.660004,1997900,153.3974
"285",162.380005,162.720001,161.070007,161.440002,1425700,152.246887
"286",161.589996,163.759995,160.419998,160.460007,1628600,151.322647
"287",161.080002,162,159.910004,160.320007,1511700,151.190643
"288",161.100006,163.050003,160.320007,162.949997,1577200,153.670883
"289",163.820007,164.830002,162.919998,164.740005,1782800,155.358932
"290",164.800003,165.580002,162.550003,162.550003,1820800,153.293655
"291",162.899994,164.389999,160.949997,161.009995,2002200,151.841339
"292",161.279999,161.589996,155.880005,156.149994,3005400,147.258102
"293",155.210007,157.630005,154.690002,157.5,2960100,148.531235
"294",157.169998,159.660004,156.990005,158.850006,1936800,149.804367
"295",159.169998,160.149994,156.979996,158.029999,2352500,149.031036
"296",156.979996,158.960007,156.520004,158.550003,3176200,149.521423
"297",159.009995,159.419998,158.039993,158.5,3093200,149.474289
"298",159.649994,161.830002,159.210007,161.509995,2988000,152.312851
"299",162,162.770004,161.020004,161.690002,2105000,152.482635
"300",162.119995,164.300003,162.059998,162.490005,2742200,153.237076
"301",162.759995,163.199997,160.419998,161,2214800,151.83194
"302",161.289993,163.490005,160.889999,162.860001,1840300,153.585999
"303",162.610001,163.289993,160.880005,160.889999,4018600,151.728195
"304",160.559998,161.5,159.369995,160.619995,1890000,151.473557
"305",160.949997,163.149994,160.949997,162.880005,2249400,153.604858
"306",163.199997,163.720001,161.929993,162.029999,3452600,152.803253
"307",156.75,157.940002,149.729996,150.229996,8203600,141.675201
"308",151.330002,152.470001,147.160004,147.350006,4039800,138.959229
"309",149,153.169998,149,152.850006,4231000,144.146072
"310",153.229996,153.660004,147.800003,148.860001,3212000,140.383224
"311",149.679993,150.350006,147.339996,147.410004,2965700,139.015808
"312",148.289993,153.5,147.820007,153.5,3595900,144.759018
"313",151.820007,151.820007,146.5,147.979996,2845800,139.553329
"314",148.490005,148.970001,146.050003,148.789993,2363300,140.3172
"315",146.690002,150.479996,146.059998,149.970001,2161100,141.430008
"316",151.100006,152.070007,150.009995,151.570007,3336300,142.938919
"317",149.899994,150.789993,146.190002,147.380005,1927200,138.987488
"318",148.259995,150.429993,148.009995,148.25,1465800,139.807983
"319",149.990005,152.740005,149.839996,152.050003,2257400,143.391571
"320",149.399994,149.869995,148.160004,148.399994,1734900,141.184372
"321",149.179993,151.130005,148.929993,150.089996,2005600,142.792221
"322",151,151.410004,149.460007,150.130005,1607800,142.830261
"323",151.449997,152.050003,150.479996,151.419998,2151600,144.057541
"324",152.649994,154.589996,152.080002,154.240005,2702300,146.740417
"325",154.350006,155.699997,153.339996,155.520004,1975700,147.95816
"326",155,155.210007,153.619995,154.589996,1512900,147.073425
"327",154.020004,154.75,151.910004,152.410004,2302000,144.999405
"328",153.229996,153.460007,152.110001,153.039993,1533000,145.59874
"329",153.570007,154.339996,149.850006,151.070007,1922600,143.724548
"330",151.5,151.5,148.429993,150.089996,2040200,142.792221
"331",150.929993,153.130005,150.600006,152.289993,1634600,144.885223
"332",152.289993,152.970001,151.190002,152.389999,1179500,144.980362
"333",153.169998,153.259995,151.179993,151.199997,1504700,143.848221
"334",151.089996,151.949997,150.119995,151.919998,1204800,144.533203
"335",151.720001,152.089996,150.410004,150.710007,1642100,143.38208
"336",150.300003,152.039993,149.139999,151.729996,1725000,144.352463
"337",150.710007,153.960007,150.350006,153.440002,1504100,145.979324
"338",152.949997,153.080002,151.839996,152.300003,2057000,144.894745
"339",151.350006,152.5,151.029999,151.940002,1770100,144.552246
"340",152.899994,154.979996,152.199997,154.619995,1515300,147.101944
"341",154.990005,157,154.429993,156.539993,1299400,148.928558
"342",156.539993,157.619995,155.820007,157.080002,1211600,149.442322
"343",157.320007,157.649994,155.309998,155.570007,1636700,148.005753
"344",154.729996,154.800003,153.380005,154.070007,1774500,146.578674
"345",154.5,155.050003,153.660004,154.080002,1946900,146.588196
"346",154.410004,155.720001,153.820007,154.929993,1615300,147.396866
"347",155,155.929993,154.619995,155.309998,1517400,147.758392
"348",156.020004,157.419998,156.020004,156.940002,1653000,149.309128
"349",156.970001,157.429993,155.149994,155.330002,1757100,147.777435
"350",155.289993,156.059998,154.089996,155.309998,1738000,147.758392
"351",155.830002,156.050003,154.690002,155.589996,1911100,148.024796
"352",155.389999,156.479996,155.050003,155.990005,1314900,148.405319
"353",154.960007,155.240005,152.660004,153.539993,2047300,146.074463
"354",154.800003,156.539993,154.529999,156.029999,1577800,148.443375
"355",156,156.779999,154.910004,155.740005,2767100,148.167511
"356",156.940002,159.279999,156.559998,158.889999,1808800,151.164307
"357",158.649994,160,158.059998,159.429993,1481800,151.678055
"358",159.160004,160.360001,159.050003,159.919998,1756500,152.144257
"359",160.570007,162.75,160.160004,162.710007,1771300,154.798584
"360",162.740005,162.850006,159.600006,160.610001,1841800,152.800674
"361",160.710007,162.330002,160.610001,162.169998,1725200,154.284851
"362",161.529999,163.630005,161.529999,162.75,1978400,154.836655
"363",163.440002,164.009995,162.449997,162.839996,2881300,154.922241
"364",163.089996,164.25,162.610001,163.020004,2357600,155.093536
"365",163.330002,163.949997,162.139999,162.759995,1914400,154.846115
"366",161.839996,163.699997,160.639999,163.479996,8561500,155.531128
"367",162,162.979996,160.860001,162.880005,1789800,154.960342
"368",162.119995,163.339996,161.300003,163.309998,2574400,155.369385
"369",163,163.369995,161.660004,161.770004,2026800,153.904282
"370",161.369995,161.929993,159.630005,160.029999,2034200,152.248886
"371",160.5,160.5,158.440002,159.630005,3623900,151.868332
"372",157.990005,158.059998,155.350006,156.160004,3134500,148.567047
"373",156.529999,157.589996,156.160004,156.860001,2164000,149.233047
"374",157.160004,158.699997,155.300003,155.339996,3191900,147.786926
"375",160.490005,165.559998,159.699997,164.5,5801100,156.501556
"376",164.190002,165.559998,163.029999,163.589996,3370000,155.635788
"377",161.899994,163.419998,161.300003,163.229996,2279400,155.293289
"378",163.910004,165.419998,163.020004,163.339996,1919100,155.397964
"379",163.699997,164.850006,163.160004,164.800003,2427900,156.786942
"380",164.770004,165.169998,163.009995,164.509995,1840400,156.511047
"381",165,166.259995,165,166.130005,1651600,158.052307
"382",166.5,167.770004,166.339996,166.460007,2071000,158.366241
"383",165.399994,167.100006,164.610001,166.309998,1307100,158.223526
"384",167.520004,168.149994,166.979996,168.029999,1717000,159.859909
"385",167.75,168.5,167.630005,168.089996,1420300,159.916992
"386",168.149994,168.470001,167.380005,167.639999,1522800,159.488876
"387",167.080002,168.949997,167,168.070007,2315300,159.897964
"388",167.470001,167.470001,165.970001,166.380005,2206500,158.290146
"389",166.210007,167.270004,165.509995,166.889999,2055100,158.775314
"390",166.589996,166.990005,166.320007,166.520004,1110200,158.42337
"391",165.929993,166.449997,165.509995,165.960007,1783300,157.890579
"392",166.330002,166.520004,164.309998,165.169998,2545500,157.138977
"393",165,167.119995,165,167.080002,2285200,158.9561
"394",167.399994,168.110001,165.059998,165.169998,2228000,157.138977
"395",165.360001,165.75,161.110001,162.020004,2704000,154.142151
"396",162.240005,162.419998,158.080002,159.419998,2553200,151.668549
"397",160.300003,161.300003,158.889999,159.330002,2722700,151.582916
"398",160.309998,161.389999,159.089996,159.710007,2060600,151.944458
"399",158.300003,160.300003,157.839996,160.149994,1774700,152.363052
"400",160.490005,160.940002,158.960007,160.369995,1478500,152.572342
"401",160.270004,161.009995,159.580002,160.580002,1135800,152.772141
"402",161.179993,161.910004,161,161.199997,1415700,153.362
"403",161.100006,161.649994,160.899994,161.139999,1123400,153.304932
"404",161.130005,161.740005,160.539993,160.639999,1722100,152.829224
"405",160.050003,161.470001,159.880005,160.679993,1354200,152.867294
"406",160.729996,161.899994,160.050003,160.229996,1590100,152.439163
"407",160.089996,161.630005,159.889999,161.240005,2083200,153.400055
"408",160.559998,161.440002,159.759995,160.410004,1669400,152.610397
"409",161.800003,163.25,161.509995,162.889999,1957000,154.969818
"410",163.470001,165.169998,163.059998,164.889999,2717500,156.872589
"411",165.339996,165.639999,164.800003,165.119995,1285800,157.091385
"412",165.5,165.899994,164.520004,164.610001,1291600,156.606216
"413",164.690002,165.860001,164.339996,164.919998,1184400,156.901123
"414",164.979996,166.479996,164.979996,165.199997,1299200,157.167511
"415",165.910004,166.789993,165.009995,165.880005,1768200,157.814438
"416",166.779999,167.25,166.139999,166.869995,1406800,158.756287
"417",167.380005,167.899994,166.580002,167.669998,1668500,159.517441
"418",167.550003,169.919998,167.550003,169.770004,1370800,161.515289
"419",169.559998,169.770004,168.130005,168.630005,1480000,160.430725
"420",168.710007,169.559998,168.199997,169.070007,2803300,160.84935
"421",168.759995,169.589996,167.880005,169.5,1676900,161.258423
"422",169.050003,169.289993,167.5,168.639999,1869000,160.440231
"423",168.279999,169.919998,167.839996,169.360001,1813000,161.125229
"424",168.869995,169.669998,168.460007,169.070007,1826600,160.84935
"425",169.860001,171,169.449997,169.550003,1888500,161.306
"426",169.710007,171.009995,169.229996,170.690002,1963400,162.390579
"427",170.690002,171.029999,169.509995,170.350006,1743300,162.067123
"428",171.160004,172.509995,170.850006,172.070007,1586500,163.703476
"429",171.740005,172.270004,171.029999,171.639999,2212900,163.294388
"430",171.449997,171.720001,170.759995,171.039993,1770900,162.723557
"431",171.139999,172.830002,171.059998,172.410004,2078400,164.026947
"432",172.820007,173.309998,171.850006,173.139999,1531100,164.721451
"433",173.899994,174.389999,173.259995,174.130005,1818900,165.663315
"434",174.75,175.639999,173.869995,174.190002,4743000,165.720413
"435",173.059998,173.25,172.240005,172.630005,2074700,164.236252
"436",173.539993,174.5,172.429993,172.820007,1979900,164.417007
"437",173.070007,174.550003,172.460007,172.970001,2623900,164.559692
"438",168.929993,173.929993,168.699997,170.050003,3112800,161.781723
"439",169.990005,170.800003,169.059998,170.199997,2384500,161.924423
"440",171.139999,174.179993,171.110001,173.509995,2336700,165.073456
"441",173.119995,173.559998,172.509995,173.149994,1762700,164.730927
"442",173.720001,174.820007,173.660004,174.139999,1655500,165.672821
"443",173.869995,174.139999,170.479996,171.860001,1779100,163.503662
"444",171.529999,172.149994,170.110001,171.229996,1485800,162.904327
"445",170.339996,171.740005,168.649994,169.899994,1693600,161.639008
"446",169.210007,169.880005,168.110001,168.800003,2027900,160.592453
