"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"887",154.350006,156.929993,154.160004,154.800003,2217800,148.608643
"888",154.800003,159.229996,153.919998,158.539993,3198900,152.199051
"889",159.979996,161.380005,159.25,159.330002,3472300,152.957489
"890",159.25,160.910004,158.039993,160.5,1801500,154.080673
"891",160.860001,161.559998,159.509995,159.830002,2551700,153.437454
"892",158.850006,158.869995,156.369995,156.369995,1790100,150.115845
"893",157,159.630005,156.990005,157.800003,2757200,151.488678
"894",157.429993,159.929993,157.020004,158.710007,1899600,152.362274
"895",159,159.649994,158.360001,159.289993,2695100,152.919052
"896",160.050003,161.600006,158.720001,159.839996,2524700,153.447083
"897",159.529999,163.380005,159.330002,163.240005,3198500,156.71109
"898",155.470001,157.479996,153.800003,155.330002,7738800,149.117447
"899",156.5,157.529999,154.919998,156.25,3322700,150.000641
"900",154.309998,154.720001,151.360001,152.119995,3113000,146.035843
"901",151.679993,151.75,148.800003,150.470001,3266400,144.451828
"902",151.089996,151.419998,149.309998,150.410004,2264900,144.394241
"903",149.899994,151.240005,149.660004,151.210007,1935500,145.162247
"904",152.160004,155.399994,152.100006,155.350006,2644400,149.136673
"905",155.929993,156.490005,154.679993,156,2885800,149.760651
"906",155.990005,158.419998,155.070007,158.330002,2184300,151.997467
"907",158.550003,161.600006,158.550003,161.440002,2272800,154.983078
"908",164.130005,166.639999,163.039993,163.380005,3764500,156.845474
"909",165,165.949997,163.350006,164.259995,2079200,157.690277
"910",165.520004,167.490005,164.75,165.860001,2884000,159.226303
"911",164.610001,166.300003,164.520004,166.100006,1607300,159.456711
"912",165.169998,166.369995,163.649994,164.710007,2068100,158.122299
"913",164.429993,165.440002,163.759995,164.380005,1519100,157.805496
"914",164.940002,165.690002,163.779999,163.970001,2012800,157.41188
"915",163.020004,163.660004,162.380005,162.970001,1990300,156.451889
"916",160.929993,162.690002,160.740005,161.710007,2005600,156.655334
"917",161.550003,163.949997,161.149994,163.529999,2604400,158.418427
"918",164.860001,165.25,162.419998,163.100006,1938500,158.001877
"919",162.869995,164.770004,161.690002,163.899994,2503400,158.77684
"920",164.5,165.360001,163.179993,164.080002,2325900,158.951248
"921",164.639999,166.169998,163.919998,165.660004,3046300,160.481842
"922",165.160004,165.75,162.089996,163.020004,2881100,157.924377
"923",162.169998,165.550003,161.639999,164.800003,2901100,159.648743
"924",165.160004,170,165.139999,169.509995,3943700,164.211517
"925",170,170.419998,164.990005,166.309998,3481300,161.111542
"926",168.179993,169.110001,163.899994,165.770004,3267000,160.588425
"927",165.580002,165.630005,161.880005,163.169998,2863900,158.069687
"928",164,167.339996,164,165.699997,2721700,160.520615
"929",166.240005,166.669998,162.75,163.149994,2054200,158.050308
"930",163.440002,166.699997,163.059998,166.169998,1698500,160.975906
"931",167.660004,169.429993,166.429993,168.460007,2264200,163.194336
"932",169.869995,169.929993,166.169998,166.570007,2056300,161.363419
"933",167.869995,171.100006,167.509995,169.509995,2931700,164.211517
"934",168,173.199997,167.190002,172.380005,2756100,166.991821
"935",172.059998,172.779999,169.470001,169.550003,4084500,164.250275
"936",165.979996,166.669998,159.639999,161.360001,3911700,156.316269
"937",161.059998,163.669998,160.419998,162.339996,2103800,157.265625
"938",162.520004,164.240005,159.119995,159.509995,2248200,154.524094
"939",159.399994,161.960007,158.070007,160.419998,1569700,155.405624
"940",159.309998,160.979996,158.860001,160.270004,1948900,155.260345
"941",162,164.139999,161.330002,161.660004,2098500,156.606888
"942",161.669998,161.949997,158.779999,159.809998,2006700,154.814697
"943",160.929993,163.100006,158.610001,160.179993,3056900,155.173141
"944",160.669998,161.899994,157.720001,158.789993,1989100,153.826584
"945",156.470001,161.940002,156.25,160.360001,1768600,155.347519
"946",162.25,163.5,161.759995,162.75,1457000,157.662811
"947",163.440002,165.699997,161.830002,162.229996,2021900,157.159073
"948",165.100006,167.75,164.410004,166.490005,2155400,161.285904
"949",167.300003,168.149994,166.130005,167.710007,1902600,162.467758
"950",168.880005,170.479996,167.949997,169.300003,2015500,164.008087
"951",169.470001,170.610001,168.119995,168.649994,1533600,163.378387
"952",168.300003,169.449997,166,166.630005,1575300,161.421539
"953",167.009995,169.539993,166.789993,168.399994,1435300,163.136215
"954",166.050003,169.679993,165.800003,169.080002,1638100,163.794968
"955",169.940002,172.070007,169.220001,170.970001,2478600,165.62587
"956",171.020004,172.350006,168.869995,169.550003,1909900,164.250275
"957",170.5,173.190002,169.990005,170.949997,1813000,165.606506
"958",170.339996,172.110001,169.070007,169.169998,1511100,163.882126
"959",169.639999,170.990005,168.389999,170.710007,1663200,165.374008
"960",171.919998,172.179993,169.020004,169.800003,2137500,164.492447
"961",167.679993,168.089996,164.389999,166.160004,3338800,160.966232
"962",164.5,164.979996,160.649994,161.029999,3894400,155.996567
"963",159.809998,162.850006,158.119995,158.529999,3065100,153.574722
"964",158.110001,160.179993,156.130005,158.479996,2680900,153.526291
"965",158.330002,159.960007,157,159.960007,2234500,154.960037
"966",162.190002,163.419998,160.929993,162.940002,2116600,157.846863
"967",164.860001,166.830002,163.740005,165.509995,1896900,160.336533
"968",162.75,165.300003,159.899994,160.160004,3140900,155.153763
"969",162.160004,164.410004,162.020004,163.199997,2178500,158.098724
"970",163.660004,164.300003,161.570007,163.020004,1685000,157.924377
"971",174.130005,175.429993,163.149994,163.429993,4418100,158.321548
"972",165.190002,169.270004,163.860001,169.139999,3500400,163.853058
"973",170.729996,170.740005,167.600006,169.210007,2884400,163.920898
"974",168.149994,169.190002,165.580002,167.050003,2216700,161.828415
"975",167.919998,170.259995,167.279999,169.789993,1812100,164.482758
"976",172.619995,173.889999,170.179993,173.860001,2434300,168.425537
"977",173.039993,174.5,170.860001,173.639999,2589900,168.212402
"978",174.5,174.699997,171.330002,171.399994,2615800,166.042435
"979",170.570007,171.880005,169.300003,171.610001,2986000,167.684006
"980",171.5,172.949997,170.960007,172.889999,2656900,168.934723
"981",173.759995,174.860001,173.449997,174.139999,2064300,170.156128
"982",175,177.220001,174.899994,177.080002,3086000,173.028854
"983",176.839996,177.339996,175.449997,177.119995,2052200,173.067932
"984",177.820007,179.630005,175.570007,176.889999,1267100,172.843216
"985",175.770004,176,172.699997,172.729996,6141300,168.778366
"986",174.220001,175.690002,170.009995,170.520004,3859600,166.618927
"987",170.259995,172.580002,170.220001,171.850006,2421800,167.918518
"988",171.039993,173.389999,171.039993,171.830002,2377800,167.898972
"989",172.130005,173.160004,171.539993,172.460007,2663600,168.514557
"990",171.720001,172.5,169.179993,170.149994,2526800,166.257401
"991",169.740005,172.830002,169.699997,172.460007,1730800,168.514557
"992",172.669998,175.639999,171.929993,175.289993,2790900,171.279816
"993",174.869995,175.399994,172.690002,173.490005,2228800,169.520996
"994",172.300003,174.649994,172.169998,174.020004,1875700,170.038864
"995",175.669998,176.199997,172.990005,173.080002,3700100,169.120377
"996",174.389999,175.059998,172.550003,174.679993,2270600,170.683762
"997",174.610001,175.850006,174.350006,175.410004,1949900,171.397064
"998",176,177.460007,175.389999,176.649994,2327800,172.608704
"999",176.759995,177.460007,175.110001,176.419998,4682000,172.383957
"1000",173.610001,176.130005,173.029999,175.660004,1704600,171.641342
"1001",175.050003,175.929993,174.179993,174.779999,1381200,170.781479
"1002",175.300003,175.809998,173.960007,173.990005,1762600,170.009567
"1003",174.419998,174.789993,173.419998,174.520004,656200,170.527451
"1004",175.309998,176.399994,174.389999,174.710007,1403000,170.713089
"1005",175.550003,175.639999,173.149994,173.850006,1218900,169.872772
"1006",173.880005,174.919998,173.380005,174.110001,1419100,170.126816
"1007",174.119995,174.869995,173.179993,174.789993,1841300,170.791245
