"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"890",198.619995,199.449997,197.389999,199.139999,938200,197.264435
"891",200.100006,200.229996,197.389999,198,1014100,196.135178
"892",196.979996,197.270004,195.199997,196.339996,648600,194.490814
"893",197.529999,197.910004,194.160004,194.470001,769900,192.638443
"894",194.339996,195.869995,193.259995,195.570007,624300,193.728088
"895",196.779999,197.649994,193.449997,194.100006,774600,192.271912
"896",192.679993,193.990005,190.289993,191.75,965300,189.944046
"897",192.339996,193.539993,191.050003,192.839996,855500,191.023788
"898",191.649994,193.210007,190.440002,192.600006,933100,190.786057
"899",192.600006,193.369995,190.320007,190.880005,1371300,189.08226
"900",189.589996,193.869995,187.75,193.029999,1640500,191.211975
"901",193.029999,197.789993,192.350006,197.539993,1557200,195.67952
"902",199.160004,199.679993,197.449997,198.169998,947100,196.303604
"903",198.229996,200,196.419998,199.419998,847500,197.541809
"904",200,202.399994,199.029999,201.240005,1226200,199.344681
"905",200.860001,200.860001,197.399994,199.240005,945000,197.363525
"906",198.869995,200.490005,198.229996,199.990005,1312000,198.10643
"907",199.550003,205,199.100006,204.490005,923800,202.564072
"908",206.070007,208.320007,205.639999,207.259995,1057300,205.307968
"909",208,212.800003,206.690002,211.5,1382400,209.508041
"910",214,217.320007,212.259995,213.369995,1192200,211.360428
"911",211.880005,212.75,211.380005,212.089996,851700,210.092484
"912",213.979996,214.520004,212.419998,213.970001,905700,211.954773
"913",213.149994,214.669998,212.610001,213.289993,964200,211.281158
"914",213.110001,214.350006,210.839996,212.5,1296400,210.498627
"915",197.860001,200,194.139999,198.270004,4320600,196.402649
"916",201.779999,207.929993,200.559998,207.009995,3228200,205.060333
"917",211.770004,215.690002,210.919998,212.570007,1727900,210.567978
"918",213.130005,215.559998,210.830002,215.429993,954200,213.401031
"919",215,217.850006,214.779999,216.679993,1469600,214.639236
"920",216.800003,217.979996,215.850006,216.410004,1018700,214.371811
"921",216.199997,223.539993,216.199997,222.929993,1372900,221.321274
"922",223.410004,224.229996,219.289993,221.720001,1917700,220.120026
"923",218.850006,222.619995,217.960007,220.990005,1710300,219.395279
"924",221.800003,223.149994,221.399994,221.960007,1539600,220.358276
"925",222.210007,223.279999,216.309998,218.059998,1523200,216.48642
"926",218.789993,218.789993,212.149994,216.220001,1567300,214.659698
"927",213.729996,216.940002,212.600006,216.020004,1531000,214.461166
"928",217.100006,220.220001,216.729996,218.509995,1387200,216.933167
"929",219.539993,220.559998,213.949997,214.600006,957400,213.051407
"930",216.190002,216.679993,213.279999,214.690002,851300,213.140732
"931",216.5,219.740005,216.080002,217.410004,683100,215.84111
"932",219.059998,220.279999,217.589996,217.759995,798500,216.188583
"933",218.279999,219.800003,217.179993,217.259995,693000,215.692169
"934",215.490005,218.089996,214.399994,215.710007,543900,214.153381
"935",213.979996,215.949997,211.389999,212.389999,1067000,210.85733
"936",209.5,211.360001,204.229996,207.830002,983000,206.330261
"937",209.029999,211.410004,207.729996,209.830002,767400,208.315811
"938",210.889999,211.720001,207.339996,207.630005,705800,206.131699
"939",206.779999,212.649994,205.380005,210.460007,1015600,208.941269
"940",209.199997,215.529999,208.860001,215.199997,1011400,213.647064
"941",217.110001,217.860001,214.970001,215.75,873900,214.193085
"942",217.869995,217.899994,212.729996,214.779999,957900,213.230103
"943",215.809998,219.970001,215.380005,218.25,1039800,216.675049
"944",219.690002,220.570007,217.330002,219.529999,897000,217.945831
"945",217.149994,220.759995,215.789993,218.759995,722900,217.181366
"946",221.660004,223.059998,220.139999,222.050003,819700,220.447632
"947",222,223.020004,216.839996,217.660004,892400,216.089294
"948",219.419998,222.139999,219.070007,221.479996,775500,219.881744
"949",222.240005,224.809998,221.300003,224.210007,778200,222.592056
"950",224.580002,226.270004,222.509995,224.600006,740200,222.979248
"951",226.429993,228.600006,224.600006,227.020004,817800,225.381775
"952",224.130005,225.220001,222.009995,223.020004,854200,221.410629
"953",225.820007,225.820007,221.470001,222.839996,855300,221.231918
"954",221.460007,223.649994,220.350006,221.880005,893800,220.27887
"955",223.460007,225.630005,222.589996,224.130005,936300,222.512634
"956",224.619995,226.300003,221.369995,222.339996,732200,220.735519
"957",223.949997,227.660004,222.710007,225.720001,587000,224.091156
"958",226.699997,233.820007,225.669998,232.649994,1220800,230.97113
"959",232.080002,234.759995,230.860001,232.619995,858200,230.94136
"960",234.020004,235.839996,232.460007,235.229996,685700,233.532516
"961",232.240005,233.020004,227.289993,232.169998,1183200,230.494614
"962",233.520004,233.520004,230.360001,231.050003,983100,229.382706
"963",226.809998,227.600006,220.399994,220.550003,1069400,218.958466
"964",220.550003,225.309998,219.119995,223.139999,1039900,221.52977
"965",221.5,224.899994,216.25,219.660004,1411700,218.07489
"966",233.539993,237.820007,220.419998,223.850006,2442300,222.234665
"967",226.059998,227.550003,221.460007,224.789993,1654800,223.167847
"968",226.830002,230.910004,225.470001,227.75,976500,226.106506
"969",231,237.630005,229.740005,236.860001,1397400,235.150772
"970",238.110001,239.860001,235.330002,238.639999,945500,236.917892
"971",248.970001,256.070007,246,246.210007,1912900,244.433304
"972",246.720001,250.229996,246.199997,247.350006,1478600,245.565079
"973",249.389999,251.080002,247.449997,248.229996,1251900,246.438705
"974",247.880005,250.779999,246.940002,249.490005,888300,247.689606
"975",250,255.600006,249.610001,255.110001,919500,253.269073
"976",258.75,259.769989,252.869995,258.339996,1291800,256.475769
"977",255.220001,259.470001,254.139999,256.950012,990500,255.095825
"978",257.420013,257.75,250.229996,250.320007,1160500,248.513626
"979",245.949997,246.869995,238.929993,241.919998,2594500,240.17424
"980",242.369995,244.369995,240.050003,240.559998,1327100,238.824066
"981",241.490005,241.940002,237.619995,239.699997,1677100,237.970261
"982",241.029999,246.710007,240.649994,245.809998,1424700,244.036194
"983",247.210007,248.830002,246.369995,246.850006,1074400,245.06868
"984",246.360001,247.050003,242.020004,245.940002,631300,244.690598
"985",243.830002,245.979996,240.25,245.320007,3488100,244.073746
"986",250.240005,250.850006,245.550003,247.169998,1523300,245.914352
"987",245.100006,247.350006,244.210007,245.320007,932300,244.073746
"988",244.380005,248.119995,244.119995,245.460007,1019200,244.213058
"989",245.929993,246.610001,241.559998,244.119995,1140000,242.879852
"990",242.889999,246.100006,242.009995,245.759995,1022900,244.51152
"991",244.779999,249.029999,244.220001,248.479996,1018600,247.217697
"992",248.089996,249.320007,245.330002,246.649994,1228400,245.397003
"993",246.919998,248.559998,245.339996,246.529999,1042600,245.277603
"994",245.759995,247.949997,243.990005,245.75,778900,244.501587
"995",248.399994,249.759995,246.869995,247.449997,1278500,246.192917
"996",250.059998,252.119995,247.5,250.399994,1260200,249.127945
"997",251.539993,259.170013,250.460007,258.679993,1659000,257.365875
"998",258.619995,265.549988,258.619995,263.829987,2341300,262.489716
"999",265.190002,267.040009,259.299988,261.309998,2868000,259.982513
"1000",256.720001,257.540009,250.789993,254.520004,1931100,253.22702
"1001",254.949997,258.959991,254.550003,257.459991,940700,256.152069
"1002",258.579987,261.809998,256.940002,259.630005,600500,258.311066
"1003",261.320007,261.630005,259.929993,260.950012,285500,259.62439
"1004",264.369995,264.850006,262.440002,263.820007,622500,262.479797
"1005",266.950012,267.200012,262.670013,262.75,732300,261.415222
"1006",263.410004,264.279999,261.850006,262.619995,555100,261.285858
"1007",262.920013,266.660004,262.01001,266.190002,700600,264.837738
