"","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"893",119,120.300003,118.82,119.040001,2054400,115.661659
"894",118.75,119.25,117.900002,118.720001,3508200,115.350739
"895",118.709999,119.400002,117.949997,118.139999,2349200,114.787193
"896",118.160004,119.480003,117.559998,118.349998,2539000,114.991226
"897",118.120003,121.779999,117.540001,121.010002,4446000,117.575745
"898",120.220001,120.739998,119.230003,119.620003,2497600,116.225197
"899",120.580002,124.300003,120.43,123.68,6769600,120.169968
"900",137.660004,145.5,135.149994,141.460007,30970900,137.445374
"901",141.820007,144.130005,139.699997,142.759995,7429900,138.708481
"902",143.470001,143.5,140.539993,142.179993,4317200,138.144943
"903",141.630005,145.940002,141.339996,144.720001,4841700,140.612854
"904",145.350006,146,143.279999,145.080002,3939300,140.962646
"905",144.970001,145.660004,144.440002,145.470001,2420900,141.341568
"906",145.679993,156.899994,145.589996,156.899994,10074200,152.447174
"907",157.470001,162.699997,157,159.589996,7396400,155.060837
"908",160.660004,161.259995,154.880005,155.850006,6071900,151.427002
"909",157.25,160.25,156.399994,157.789993,4247200,153.31192
"910",156.770004,159.720001,156.479996,159.289993,2848200,154.769363
"911",158.729996,162.429993,158.380005,160.740005,3479000,156.178238
"912",161.110001,162.139999,159.75,160.300003,2408900,155.750702
"913",160.389999,161.350006,159.050003,159.990005,2606600,155.449493
"914",160.550003,161.889999,159.860001,160.339996,2691600,155.789566
"915",159.160004,160.259995,157.309998,159.550003,2296700,155.021973
"916",158.759995,160.240005,157.520004,159.029999,4420700,155.501114
"917",159.720001,161.059998,159.070007,160.350006,4084000,156.79184
"918",161.559998,162.399994,158.050003,159.039993,2931500,155.510895
"919",159.009995,159.970001,157.860001,158.899994,2761700,155.373993
"920",159.740005,160.970001,158.720001,160.210007,2913400,156.654922
"921",160.520004,162.610001,159.339996,162.360001,2979800,158.757202
"922",161.729996,165.220001,161.259995,163.619995,3960900,159.989243
"923",163.130005,164.139999,161.550003,162.649994,3097000,159.040787
"924",163.25,166.199997,162.199997,165.779999,3778000,162.101318
"925",162.270004,163.449997,156.949997,158.020004,4759900,154.513535
"926",160.240005,161.850006,154.630005,160.779999,3601300,157.21228
"927",160.029999,160.059998,155.960007,156.449997,3176400,152.978348
"928",158.050003,160.960007,158.050003,159.800003,2317600,156.254013
"929",160.990005,161.259995,157.080002,157.889999,2450900,154.386398
"930",158.490005,160.610001,157.429993,158.869995,2466800,155.34465
"931",160.899994,162.160004,159.029999,160.139999,3617900,156.586472
"932",160.580002,161.770004,158.369995,161.529999,3238500,157.945633
"933",166.800003,167.360001,159.529999,159.869995,5736800,156.322464
"934",157.039993,160.270004,156.970001,159.75,3002200,156.205124
"935",160.139999,163.75,159.419998,159.660004,7274000,156.117142
"936",161.419998,162.949997,157.380005,161.059998,3894400,157.486069
"937",160.339996,162.139999,159.570007,161.889999,3051900,158.297638
"938",162.5,165.759995,161.339996,161.550003,3842400,157.96521
"939",161.119995,162.570007,157.990005,160.410004,2975100,156.850494
"940",159.270004,167,159.270004,166.119995,4399300,162.433777
"941",169.910004,171.979996,168.490005,168.899994,4338400,165.152084
"942",168.809998,170.470001,167.119995,168.5,3113700,164.760971
"943",169.289993,169.669998,165.5,166.630005,5426700,162.932465
"944",169.039993,170.800003,166.880005,167.649994,4934100,163.929825
"945",166.660004,168.5,165.75,166.960007,4482700,163.255142
"946",168.160004,169.960007,167.440002,169.160004,2739000,165.406342
"947",169.279999,172.050003,168.720001,169.350006,3671400,165.592102
"948",170.610001,175.440002,170.309998,174.990005,3847000,171.106949
"949",175.550003,175.979996,173.449997,174.210007,2797500,170.344284
"950",174.509995,175.380005,172.860001,174.690002,2861100,170.813614
"951",174.860001,176.800003,174.210007,176.539993,2274000,172.622559
"952",175.5,177.149994,174.889999,175.330002,3018000,171.439407
"953",175.720001,175.960007,173.800003,174.380005,3156900,170.510513
"954",172.669998,174.059998,172.009995,174.039993,3059700,170.17804
"955",175.070007,176.190002,174.259995,174.440002,3446000,170.569153
"956",174.759995,176.199997,171.110001,172.100006,2884600,168.281097
"957",173.139999,177.350006,172.360001,174.880005,2784700,170.99942
"958",176.429993,178.009995,172.649994,172.729996,4428700,168.897095
"959",174.360001,174.720001,171.649994,172.990005,3897700,169.151352
"960",172.419998,173.75,171.309998,171.899994,2763100,168.085526
"961",170.919998,170.919998,166.179993,168,4053900,164.272064
"962",170.889999,171.669998,168.610001,170.839996,5753900,167.049042
"963",163.160004,163.869995,155.600006,155.779999,11120900,152.323212
"964",158.070007,164.020004,157.740005,161.360001,5849600,157.779404
"965",160.009995,160.460007,155.25,157.110001,5240500,153.623734
"966",158.880005,161.190002,156.970001,159.550003,3924000,156.009567
"967",161.25,164.649994,160.350006,163.479996,3142200,159.852371
"968",163.729996,165.339996,160.559998,162.580002,3530000,158.972336
"969",165.600006,165.850006,162.210007,163.559998,3998300,159.930603
"970",164.080002,168.300003,163.070007,167.679993,2960000,163.959152
"971",164.100006,167.529999,158.710007,163.220001,9453000,159.598145
"972",163.729996,165.259995,161.029999,164.729996,3329800,161.074615
"973",166.369995,168.220001,165.179993,166.639999,3240200,162.94223
"974",165.339996,165.5,161.669998,163.110001,4070000,160.463135
"975",164.199997,165.100006,163.160004,163.669998,2628500,161.014038
"976",163.160004,168.479996,161.25,168.440002,4406300,165.70665
"977",168.630005,169.399994,165.5,168.880005,3627800,166.139496
"978",168.949997,171.570007,168.449997,168.449997,3393500,165.716492
"979",168,168,165.699997,166.479996,3143600,163.778442
"980",166.330002,166.800003,163.710007,163.759995,3988100,161.10257
"981",165.5,166.729996,163.910004,166.600006,3770900,163.896515
"982",167.960007,173.110001,167.570007,172.690002,5371700,169.88768
"983",172.110001,172.990005,169.380005,170.5,3497700,167.733215
"984",170.960007,171.429993,167.889999,168.889999,2216600,166.149338
"985",169.570007,171.229996,168.110001,171.070007,4708600,168.293961
"986",173.509995,174.199997,167.899994,167.960007,5371500,165.234451
"987",167.919998,168.960007,166.5,168.830002,3853300,166.090317
"988",169.119995,170.229996,167.419998,167.830002,2844200,165.106537
"989",168.070007,168.600006,166.339996,167.25,2766200,164.535965
"990",168.130005,168.289993,166.100006,167.470001,3117200,164.752396
"991",167.550003,168.240005,165.919998,166.389999,3885000,163.689911
"992",167.539993,169.850006,167.009995,169.179993,3327300,166.434631
"993",167.050003,167.460007,163.630005,164.240005,4708600,161.574799
"994",165.5,169.020004,165.350006,168.399994,4777500,165.667282
"995",171.779999,171.779999,166.589996,166.619995,3388700,163.916168
"996",167.100006,168.389999,166.139999,167.169998,2555300,164.457245
"997",167.399994,171.660004,167.399994,170.130005,3421600,167.369232
"998",170.740005,175.320007,170.039993,174.490005,4386900,171.658463
"999",173.050003,175.490005,171.139999,175.179993,8581300,172.337265
"1000",172.440002,174.440002,171.029999,172.589996,3180000,169.789291
"1001",172.330002,175.25,172.020004,174.559998,2489200,171.727341
"1002",174.380005,175.940002,172.619995,172.639999,2553800,169.83847
"1003",173.009995,173.350006,171.470001,172.190002,1006100,169.395782
"1004",172.600006,173.199997,170.899994,171.360001,1861700,168.579254
"1005",171.75,172.009995,168.399994,169.029999,2864600,166.287064
"1006",169.820007,169.820007,166.149994,166.229996,3107100,163.532501
"1007",166.789993,168.479996,165.440002,168.399994,2349400,165.667282
