"","ADBE.Open","ADBE.High","ADBE.Low","ADBE.Close","ADBE.Volume","ADBE.Adjusted"
"959",496.720001,496.859985,479.399994,483.600006,2613700,483.600006
"960",486.410004,488.51001,479.51001,488.5,1899300,488.5
"961",480.880005,488.779999,470.130005,475.200012,2337400,475.200012
"962",479.779999,481.890015,473.470001,478.559998,1896500,478.559998
"963",469.170013,470.970001,455.880005,456.970001,2677300,456.970001
"964",459.320007,464.730011,457.279999,461.109985,2125300,461.109985
"965",458.320007,459.5,442.51001,447.100006,3127000,447.100006
"966",451,456.190002,438.940002,444.940002,2479000,444.940002
"967",448.98999,457.839996,445.670013,454.019989,1758600,454.019989
"968",477.929993,494.940002,474.470001,487.230011,4524300,487.230011
"969",499.269989,502.529999,489.799988,496.470001,2401000,496.470001
"970",494.950012,498.720001,483,494.630005,1956300,494.630005
"971",494.700012,499.410004,470.76001,471.140015,3625300,471.140015
"972",466.720001,468.01001,446,452,4920300,452
"973",458.48999,470.119995,457.5,467.75,2634200,467.75
"974",473.48999,474.929993,461.149994,462.579987,2115000,462.579987
"975",467.450012,470.600006,459,469.339996,2965600,469.339996
"976",460.429993,469.529999,458.25,460.950012,2522200,460.950012
"977",461.660004,469.910004,460,467.950012,2407600,467.950012
"978",466.709991,467.899994,459.26001,459.470001,2063200,459.470001
"979",460,471.040009,459.26001,466.410004,3132700,466.410004
"980",465.160004,470,462.359985,462.920013,1849900,462.920013
"981",464.630005,467,456.170013,460.609985,2370000,460.609985
"982",461.410004,464.48999,456.679993,462.700012,2584900,462.700012
"983",466.290009,472.529999,464.850006,470.079987,2634500,470.079987
"984",476.899994,482.410004,474.859985,477.029999,1815500,477.029999
"985",480,480.859985,469.200012,478.470001,2787000,478.470001
"986",482.01001,482.01001,471.630005,479.149994,2531100,479.149994
"987",475.670013,481.320007,470.119995,481.26001,2107100,481.26001
"988",482.209991,492.809998,481.5,484.279999,3062700,484.279999
"989",485.670013,491.390015,484.359985,486,2749800,486
"990",487,499.290009,487,492.25,3441700,492.25
"991",492.290009,496.040009,486.200012,495.279999,2175700,495.279999
"992",496.029999,497,479.26001,483.73999,3449100,483.73999
"993",483.73999,488.290009,470.950012,476.869995,3922000,476.869995
"994",475.980011,478.890015,468.820007,475.910004,3561300,475.910004
"995",475.609985,488.410004,475.5,486.420013,3945200,486.420013
"996",489.049988,489.5,480.529999,482.640015,2558600,482.640015
"997",485,491.5,484.109985,489.899994,2555600,489.899994
"998",493,496.98999,490.630005,495.359985,2178400,495.359985
"999",497.609985,504.070007,493.570007,502.950012,4667400,502.950012
"1000",498.049988,502,491.5,498.390015,2412900,498.390015
"1001",498.359985,506.920013,495.829987,504.170013,1701500,504.170013
"1002",505.130005,505.459991,496.589996,496.910004,1428300,496.910004
"1003",499.160004,503.01001,497.279999,499.859985,589200,499.859985
"1004",505.609985,506.040009,496.820007,498.950012,1515400,498.950012
"1005",501.170013,505.350006,499.73999,502.109985,1434100,502.109985
"1006",503.049988,504.369995,496.329987,497.450012,1529900,497.450012
"1007",497.98999,500.660004,494.890015,500.119995,1462100,500.119995
