"","STE.Open","STE.High","STE.Low","STE.Close","STE.Volume","STE.Adjusted"
"915",156.139999,156.970001,154.589996,154.660004,241800,152.974579
"916",154.910004,155,152.389999,153.460007,362700,151.787674
"917",153.839996,154.869995,151.869995,153.119995,302600,151.451355
"918",154.300003,155.210007,153.75,154.589996,300600,152.905334
"919",153.679993,154.610001,151.789993,154.270004,325500,152.984665
"920",154.270004,157.710007,153.800003,156.929993,332200,155.622498
"921",157.75,158.580002,155.630005,157.639999,251900,156.326599
"922",157.839996,160.399994,157.600006,159.639999,395400,158.309937
"923",158.850006,160.229996,157.699997,158.770004,371700,157.447189
"924",160.25,164.160004,159.199997,163.550003,396400,162.187332
"925",163.550003,163.550003,158.470001,160.479996,371200,159.142929
"926",161.690002,162.149994,156.970001,157.919998,317400,156.604248
"927",157.100006,159.589996,155.990005,159.020004,611900,157.695084
"928",160.139999,163.740005,160.139999,163.020004,581300,161.661774
"929",163.600006,165.320007,161.25,162.089996,604000,160.739517
"930",162.899994,164.410004,161.619995,162.279999,552200,160.927917
"931",163.669998,167.850006,163.580002,167.169998,446500,165.777191
"932",167.169998,170.710007,166.970001,169.639999,636600,168.226608
"933",170.630005,171.710007,169.360001,170.160004,584600,168.742294
"934",169.169998,171.889999,168.020004,171.509995,464700,170.081024
"935",171.929993,176.059998,171.25,175.910004,1054700,174.444382
"936",173.949997,173.949997,168.550003,172.050003,744600,170.616547
"937",171.789993,172.210007,166.5,169.589996,500600,168.177017
"938",169.770004,170.440002,165.190002,165.669998,407100,164.289673
"939",165.279999,168.440002,164.190002,167.259995,402700,165.86644
"940",166.139999,170.669998,165.759995,170.210007,537800,168.79187
"941",172.970001,175.369995,172.470001,172.960007,449000,171.518936
"942",173.470001,174.729996,172.179993,172.820007,420900,171.380127
"943",173,177.75,173,176.190002,537600,174.722031
"944",177.110001,178.759995,173.220001,174.470001,476000,173.016388
"945",172.039993,174.179993,171.350006,172.669998,491200,171.231369
"946",173.429993,175.020004,173.190002,174.720001,426500,173.264282
"947",176.190002,184.990005,176.029999,181.009995,693500,179.501877
"948",182.679993,186.020004,181.380005,185.289993,473600,183.746231
"949",187,187,185.919998,186.75,306100,185.194061
"950",187.570007,189.350006,186.600006,188.449997,550400,186.879898
"951",189.199997,192.970001,188.440002,191.820007,335000,190.221817
"952",190.630005,191.190002,187.360001,187.679993,343600,186.116302
"953",187.919998,190.820007,185.610001,186.580002,361200,185.025452
"954",185.509995,188.419998,184.330002,187.330002,309100,185.769241
"955",187.520004,190.570007,187.520004,188.880005,236000,187.30632
"956",189.339996,191.520004,186.080002,186.429993,203900,184.876724
"957",186.869995,189.25,185.860001,186.339996,181600,184.78746
"958",186.229996,187.559998,185.660004,185.949997,181200,184.400711
"959",186.589996,189.580002,186.119995,188.190002,216400,186.62207
"960",189.270004,189.270004,185.860001,187.539993,176500,185.977463
"961",185.809998,186.580002,183.779999,186.419998,238800,184.866806
"962",186.830002,188.009995,184.839996,185.350006,268800,183.80574
"963",182.990005,182.990005,178.179993,178.619995,302500,177.131775
"964",178.059998,179.660004,175.5,177.330002,396400,175.852539
"965",176.729996,178.660004,172.899994,177.190002,352600,175.713715
"966",178.240005,182.729996,177.679993,181.570007,578900,180.05722
"967",182.149994,186.580002,174.179993,176.380005,618400,174.910477
"968",178.740005,181.770004,176.199997,177.619995,404700,176.140121
"969",179.059998,180.009995,177.949997,179.160004,254600,177.667297
"970",179.199997,182.660004,179.199997,181.669998,378500,180.156372
"971",190.229996,195.240005,190.050003,190.050003,676700,188.466553
"972",190.449997,190.449997,184.169998,189.479996,388000,187.901306
"973",190.330002,190.669998,187.279999,189.179993,239700,187.603806
"974",189.059998,190.089996,185.690002,189.020004,279600,187.445145
"975",189.779999,193.300003,189.779999,192.789993,248600,191.183716
"976",195,196.550003,192.139999,195.580002,388100,193.950485
"977",194.690002,195.690002,191.899994,195.210007,378600,193.583588
"978",195.210007,195.210007,190.539993,191.940002,315700,190.34082
"979",192.509995,195.380005,190.720001,194.729996,274500,193.107574
"980",194.460007,196.800003,193.419998,196.050003,453700,194.41658
"981",196.25,196.419998,188.369995,189.089996,445800,187.897934
"982",189.419998,191.850006,188.279999,190.630005,420800,189.428223
"983",191.139999,191.139999,188.440002,189.289993,235600,188.096664
"984",189.830002,191.949997,188.490005,191.690002,174000,190.481522
"985",191.690002,193.820007,190.369995,193.809998,564400,192.58815
"986",195,195,191.899994,193.929993,466800,192.707397
"987",192.539993,194.369995,191.720001,192.800003,273200,191.584534
"988",192.100006,193.080002,190.570007,192.690002,321900,191.47522
"989",192.300003,194.100006,192.169998,193.490005,355800,192.270187
"990",193.050003,194.419998,186.899994,187.630005,543200,186.447128
"991",186.860001,189.360001,185.529999,189.089996,437200,187.897934
"992",189.639999,190.089996,186.940002,188.25,362100,187.063232
"993",188,191.169998,186.970001,189.759995,233600,188.563705
"994",189.490005,190.110001,185.990005,186.220001,317900,185.046021
"995",186.929993,189.399994,185.940002,186.330002,409500,185.155334
"996",187.5,190.679993,186.559998,188.240005,433200,187.053284
"997",188.300003,188.429993,181.309998,181.759995,707000,180.61412
"998",182.399994,183.740005,180.589996,182.639999,712100,181.488571
"999",182.850006,185,181.729996,184.899994,965500,183.734329
"1000",182.639999,184.539993,178.089996,184.119995,326300,182.959244
"1001",183.389999,184.539993,181.669998,182.589996,372600,181.438904
"1002",183.139999,185.119995,182.350006,184.160004,273300,182.999008
"1003",184.669998,186.210007,184.070007,186.190002,97200,185.01622
"1004",188.149994,189.089996,185.529999,185.720001,230200,184.549179
"1005",186.520004,187.800003,184.429993,185.589996,173700,184.419983
"1006",186.440002,187.970001,185.460007,186.289993,169100,185.11557
"1007",187.270004,189.699997,184.889999,189.539993,234800,188.345062
