"","MSCI.Open","MSCI.High","MSCI.Low","MSCI.Close","MSCI.Volume","MSCI.Adjusted"
"912",357.470001,365.029999,356.769989,361.660004,536900,358.527222
"913",362.279999,368.23999,360.299988,366.200012,281100,363.027893
"914",366.25,373.429993,366.25,371.399994,558100,368.182861
"915",368.700012,373.170013,365.809998,368.73999,374500,365.545898
"916",369.119995,369.5,361.429993,363.690002,413800,360.539642
"917",368,369.779999,360.910004,363.98999,316500,360.837036
"918",364.059998,366.929993,362.320007,365.529999,289900,362.363678
"919",364.73999,374,361.950012,371.600006,247400,368.381104
"920",372.470001,374.670013,367.519989,369.890015,259700,366.685974
"921",372.769989,374.450012,369.600006,373.679993,225500,370.443115
"922",375.880005,377.420013,371.470001,373.269989,381700,370.036621
"923",374.5,378.890015,372.670013,377.559998,298200,374.28952
"924",379.589996,382.01001,376.549988,378.589996,576700,375.310577
"925",375.559998,375.809998,351.609985,360.459991,573300,357.337616
"926",360.01001,362,338.290009,348.179993,544700,345.164001
"927",338.790009,346.220001,336.940002,339.640015,437300,336.697998
"928",346.190002,352.149994,342.779999,348.690002,431200,345.669586
"929",349.980011,353.109985,342.130005,342.529999,360900,339.562927
"930",345.799988,348.019989,337.350006,339.25,529200,336.311371
"931",344.109985,347.119995,339.390015,342.369995,713200,339.404327
"932",346.839996,348.769989,344.579987,346,485900,343.002869
"933",349,350.829987,344.209991,344.470001,533200,341.486115
"934",338.779999,345.230011,338.049988,340.359985,572900,337.411713
"935",340.660004,348.109985,340.660004,344.959991,1030600,341.971893
"936",340.820007,351.959991,339.600006,351.730011,614800,348.683258
"937",353.079987,353.079987,343.559998,351.23999,543000,348.19751
"938",350.450012,353.049988,345.26001,345.459991,358700,342.46756
"939",345.920013,350.299988,342.73999,346.119995,399200,343.121826
"940",342.5,354.850006,341.290009,352.959991,429800,349.902557
"941",356.23999,360.190002,349.660004,354.470001,367800,351.399536
"942",354.880005,359.470001,354.019989,356.029999,345400,352.945984
"943",355.589996,362.450012,353.970001,356.779999,386300,353.689545
"944",361.23999,369,357.709991,359.540009,323300,356.425598
"945",355.679993,358.619995,347.410004,348.160004,277600,345.144165
"946",350.859985,353.100006,348.019989,351.309998,374900,348.266907
"947",355.48999,355.48999,345.230011,347.920013,416100,344.906219
"948",348.160004,351.51001,342.519989,342.809998,642400,339.840485
"949",343.970001,349.059998,342.609985,346.399994,475600,343.399414
"950",349.269989,354.899994,347.230011,352.329987,298200,349.278046
"951",354.76001,355.859985,350.230011,352.640015,254200,349.585388
"952",353.290009,361.179993,352.559998,359.970001,400300,356.851868
"953",360.899994,364.709991,357.160004,359.040009,345000,355.929901
"954",355.339996,363.100006,353.399994,361.619995,241600,358.487579
"955",363.609985,369.25,363.359985,365.609985,240500,362.443024
"956",367.209991,370.589996,362.200012,362.670013,296500,359.528473
"957",361.73999,363.070007,358.040009,358.570007,437500,355.46402
"958",360.450012,363.619995,349.649994,350.01001,412300,346.978119
"959",350.380005,353.149994,346.549988,347.630005,451500,344.618774
"960",348.019989,352,347.230011,350.549988,452700,347.513458
"961",345.98999,350.540009,345.380005,349.559998,455000,346.532043
"962",349.600006,360.839996,348.51001,356.899994,708500,353.808472
"963",349.98999,350.100006,338.910004,340.679993,621500,337.728943
"964",341.929993,348.480011,336.029999,345.48999,438800,342.497284
"965",344.149994,351.619995,344.149994,349.839996,587300,346.809601
"966",355.070007,365.799988,351.540009,356.850006,437800,353.758881
"967",360.540009,372.899994,359,369.470001,578300,366.269623
"968",371.100006,399.410004,371.100006,398.220001,908000,394.770569
"969",399.950012,418.720001,399.679993,417.730011,906200,414.111542
"970",418.100006,427.019989,407.01001,421.149994,637300,417.501923
"971",434.130005,437.350006,390.459991,390.459991,1245800,387.077759
"972",388.609985,391.570007,373.480011,379.820007,748000,376.529938
"973",381.720001,402.420013,381.709991,397.019989,572100,393.580902
"974",396.869995,397.940002,387.649994,389.480011,448200,386.866302
"975",390.559998,392.179993,386.420013,388.420013,421100,385.813416
"976",389.529999,398.309998,383.959991,397.600006,466400,394.931824
"977",395,404.690002,393.529999,403.640015,476300,400.931274
"978",403.98999,407.230011,399.75,399.950012,403000,397.266022
"979",399.98999,401.329987,395.910004,400.790009,295300,398.100433
"980",401.429993,409.619995,399.910004,400.299988,253600,397.613647
"981",401.820007,408.720001,398.730011,401.970001,227300,399.272491
"982",402,402.880005,395.690002,399.640015,443700,396.95813
"983",400.890015,404.040009,396.299988,403.950012,307900,401.239197
"984",406.130005,408.570007,400.839996,402.25,227700,399.550598
"985",400.480011,411.200012,400.480011,409.420013,672600,406.672516
"986",414.350006,417.049988,408.890015,414.5,472200,411.718414
"987",414.079987,418.369995,412.48999,416.160004,309200,413.367249
"988",416.200012,422.25,415.359985,419.299988,282400,416.486176
"989",419.299988,428.48999,419.299988,421.709991,660500,418.879974
"990",423.429993,427.899994,420,422.820007,440500,419.982574
"991",423.549988,429.769989,421.869995,426.399994,341500,423.538544
"992",424.929993,426.589996,411.700012,414.619995,428900,411.837616
"993",414.26001,423.070007,411.429993,422.600006,342300,419.764069
"994",420.929993,422.279999,415.700012,419.470001,227900,416.654999
"995",419.929993,430.790009,419.929993,423.899994,335000,421.055298
"996",428.190002,431.959991,423.899994,424,365900,421.154663
"997",426.529999,430.149994,422.51001,429.839996,351600,426.955444
"998",432.899994,438.570007,430.309998,436.779999,418700,433.848877
"999",437.149994,444.029999,435.220001,443.059998,771800,440.086731
"1000",438.619995,442.380005,427.339996,435.040009,328700,432.120605
"1001",435.5,438.420013,431.450012,437.579987,216400,434.643494
"1002",435,438.089996,428.630005,428.630005,227100,425.75354
"1003",429.059998,434.5,429.059998,432.459991,77600,429.557861
"1004",437.709991,442.390015,430.459991,436.369995,301100,433.441589
"1005",440.769989,440.769989,433.570007,434.570007,171200,431.653717
"1006",437.170013,438.799988,434.040009,436.98999,172600,434.057465
"1007",437.450012,446.899994,436.359985,446.529999,255600,443.533447
