"","FTV.Open","FTV.High","FTV.Low","FTV.Close","FTV.Volume","FTV.Adjusted"
"437",71.824265,72.493721,70.711296,71.154816,43196502,70.328743
"438",71.389122,71.556488,70.627617,70.828453,4591071,70.006165
"439",70.845184,70.878662,70.025108,70.460251,5996630,69.642235
"440",70.895393,71.121338,70.410042,70.652718,21657344,69.832466
"441",70.569038,70.569038,69.95816,69.974892,31060201,69.162514
"442",70.46862,70.652718,69.974892,70.075317,6968762,69.261787
"443",70.066948,70.54393,69.782425,70.251045,7819961,69.435471
"444",70.133888,70.635986,69.506279,70.276154,7019191,69.460274
"445",70.03347,70.47699,69.585777,70,5243780,69.187317
"446",69.673637,69.682007,68.728035,68.786613,6812337,67.988037
"447",68.485359,68.711296,67.129707,67.129707,6033914,66.350365
"448",66.970711,67.305443,65.623428,65.757324,6246863,64.993904
"449",66.803345,67.01255,65.430962,66.276154,2705361,65.506729
"450",66.092049,66.610878,65.439331,66.058578,2329055,65.291679
"451",66.560669,67.004181,66.108788,66.761505,3007098,65.986427
"452",66.669456,67.205025,66.133888,67.129707,3131856,66.350365
"453",66.878662,67.656906,66.728035,66.970711,3128510,66.193207
"454",66.98745,67.698746,66.401672,66.769875,4456036,65.994705
"455",67.004181,67.092049,64.97908,65.01255,4251332,64.257782
"456",63.874477,64.640167,63.205021,64.47699,3389020,63.728447
"457",64.610878,64.744766,61.924686,61.991631,3351258,61.271935
"458",62.359833,64.179916,62.351463,63.874477,4840348,63.132923
"459",61.271969,63.171547,57.874477,61.138077,12332639,60.428288
"460",61.799164,62.100418,59.882847,60.418411,6589828,59.71698
"461",60.418411,60.753139,59.246861,59.983265,6129753,59.28688
"462",60.769875,62.878662,60.661087,62.133892,4142348,61.412544
"463",62.376568,62.895397,61.690376,62.602509,2503406,61.875721
"464",63.230125,63.832638,62.343098,62.644352,2140723,61.917076
"465",62.74477,63.071129,62.008369,62.845188,1716379,62.115585
"466",62.836819,63.673641,61.95816,63.49791,1523506,62.760723
"467",64.108788,64.108788,63.138077,63.707111,1666906,62.967495
"468",63.690376,65.096237,63.447701,64.343094,2074281,63.596096
"469",63.991631,64.158997,62.644352,62.945606,1755097,62.214836
"470",62.920502,63.246861,62.430962,62.728031,1820463,61.999786
"471",62.669456,64.368202,62.669456,62.937237,2429913,62.206558
"472",63.071129,63.48954,61.414227,61.589958,2794269,60.87492
"473",61.238495,63.439331,60.870293,63.372383,2801558,62.636658
"474",62.97908,63.916317,62.866108,63.138077,2292966,62.405075
"475",63.188286,63.238495,61.439331,61.72385,1650893,61.007263
"476",61.146442,61.564854,60.50209,60.74477,1674076,60.039547
"477",61.205021,62.184101,60.97908,61.807529,1647786,61.089966
"478",61.188286,61.53138,60.870293,60.920502,1083985,60.213242
"479",61.481171,61.924686,60.543934,61.25523,2409359,60.544086
"480",60.870293,61.882847,60.167362,61.72385,2325112,61.007263
"481",61.924686,62.778244,60.803349,62.753139,2118138,62.024601
"482",62.627617,62.774059,61.439331,62.033474,2366220,61.370579
"483",61.907951,63.974895,61.782429,63.656902,3609020,62.976665
"484",64.51046,64.870293,63.205021,63.564854,2463254,62.885597
"485",63.556484,63.698746,60.828453,60.962341,3955211,60.310902
"486",60.016735,60.50209,58.953976,60.368202,3561817,59.723103
"487",60.393307,60.878662,58.209206,58.527199,2783992,57.901772
"488",58.343098,59.414227,57.916317,59.179916,2442819,58.547516
"489",60.050209,60.317993,58.343098,58.627617,1553142,58.00111
"490",59.556484,60.50209,59.179916,59.221756,1670969,58.588905
"491",59.389122,59.581589,58.368202,58.535564,1882364,57.910049
"492",58.066944,58.602509,57.372383,57.623432,1830621,57.007656
"493",57.221756,57.849373,56.443516,56.861923,3788389,56.254288
"494",57.53138,57.53138,56.334728,56.98745,2989890,56.378483
"495",56.903767,57.72385,55.405857,55.715481,2379126,55.120102
"496",55.188286,55.72385,53.305439,54.527199,3531345,53.944515
"497",54.527199,55.748955,53.974895,54.811714,7207523,54.225994
"498",54.251045,54.359833,52.694561,53.25523,1825721,52.686146
"499",53.422592,55.029289,52.627617,54.97908,1881886,54.391571
"500",54.309624,55.974895,53.857742,55.974895,1539638,55.376743
"501",56.225941,56.46862,55.062763,55.815899,1733228,55.219444
"502",55.991631,56.661087,55.882847,56.619247,1460290,56.014206
"503",55.748955,56.443516,55.49791,56.359833,1387634,55.757576
"504",55.430962,55.589958,53.882847,54.083683,2302526,53.505745
"505",55.01255,56.460251,54.778244,56.451881,1974021,55.848633
"506",56.359833,57.096233,56.263599,56.736401,1859898,56.130116
"507",57.464436,57.53138,56.292889,56.995815,1818432,56.386745
"508",56.995815,58.117153,56.970711,57.933056,1673717,57.313984
"509",57.53138,58.560669,57.338913,58.476986,1438422,57.852104
"510",57.933056,58.217571,57.631798,58.167362,1317727,57.54578
"511",57.824268,58.485355,57.75732,58.26778,1343061,57.645126
"512",58.343098,58.577408,57.740585,58.569038,1464592,57.943165
"513",58.46862,58.970711,58.334728,58.594143,1358715,57.96801
"514",58.292889,59.874477,58.292889,59.73222,1376282,59.093918
"515",60.083683,61.280334,60.083683,61.112972,2164982,60.459911
"516",60.619247,60.619247,59.577408,59.974895,1428025,59.333996
"517",60.217571,60.78661,59.129707,59.53138,1250329,58.895226
"518",59.556484,59.924686,59.338913,59.405857,1409144,58.771046
"519",60.066944,60.535564,59.807529,60.460251,1749719,59.814167
"520",59.589958,60.175732,59.221756,60.158997,1004876,59.51614
"521",60.309624,61.991631,60.309624,61.665272,2137258,61.006313
"522",62.083683,62.920502,61.29707,62.535564,1251882,61.867298
"523",62.518829,62.920502,61.857742,62.753139,1317966,62.082554
"524",62.853558,63.154812,62.025105,62.200836,1535934,61.536148
"525",62.384937,62.384937,61.673641,62.175732,2015487,61.511314
"526",62.317993,62.736401,61.966526,62.368202,2677876,61.701733
"527",62.133892,62.933056,62.075314,62.719666,2030783,62.049438
"528",62.092049,62.401672,61.564854,62.27615,2317703,61.610661
"529",63.096233,64.845184,62.259415,64.284515,3635310,63.597561
"530",64.234306,64.661087,63.514645,64.569038,2428121,63.879044
"531",65.01255,66.200836,64.686195,65.95816,2615138,65.253334
"532",66.192467,67.355652,66.008369,67.313805,3212758,66.594482
"533",67.096237,67.774055,66.694557,67.322174,2542841,66.602768
"534",68.03347,68.47699,67.740585,68.451881,2213379,67.72039
"535",67.924683,68.225945,67.05439,67.347282,2655888,66.627602
"536",67.49791,68.384933,67.49791,67.832634,3560264,67.107773
"537",67.656906,67.933052,66.991631,67.45607,2131044,66.792908
"538",67.832634,68.125526,67.52301,68.092049,1077173,67.422638
"539",68.51046,68.845184,67.899582,68.284515,2109175,67.613205
"540",68.100418,68.644348,68.016739,68.401672,2170359,67.72921
"541",68.317993,68.460251,67.878662,68.376572,1442843,67.704353
"542",68.276154,68.677826,67.841003,68.259415,2281375,67.588348
"543",68.669456,69.280334,68.52301,69.087868,1561268,68.408669
"544",69.364014,69.899582,68.577408,69.104607,2103200,68.42524
"545",69.213387,69.48954,68.828453,68.828453,1294663,68.151802
"546",68.861923,69.217575,68.577408,68.652718,1256065,67.977791
"547",68.610878,68.610878,67.514641,67.832634,1839822,67.165764
"548",67.146446,67.790794,66.602509,67.280334,1845319,66.618889
"549",67.389122,68.794975,67.389122,68.769875,1759877,68.093796
"550",68.903763,69.122177,68.443512,68.719666,1669774,68.044083
"551",69.138077,70.04184,68.97908,69.606697,1840778,68.922386
"552",69.364014,69.744766,69.071129,69.154816,1600464,68.474945
"553",69.104607,69.581589,68.97908,69.071129,2210033,68.39209
"554",69.129707,70.008369,69.05439,69.799164,1233599,69.112968
"555",69.933052,70.112968,69.246864,69.49791,2019431,68.814667
"556",69.598328,69.933052,68.861923,69.447701,1649339,68.764961
"557",69.347282,70.669456,69.271965,70.47699,1085419,69.784134
"558",70.125526,70.267784,68.794975,68.811714,1359074,68.135216
"559",68.811714,69.405861,68.619247,69.121338,790134,68.441803
"560",69.464432,70.251045,69.288704,69.941422,1699888,69.253838
"561",70.158997,70.242676,68.803345,68.903763,1546211,68.226372
"562",69.087868,69.807533,68.94561,69.405861,1439975,68.723534
"563",69.95816,70.334724,69.690376,70.200836,1491599,69.510712
"564",70.828453,71.297073,70.54393,71.188286,1394446,70.488441
"565",71.45607,71.807533,71.129707,71.698746,903181,70.993874
"566",72.200836,72.761505,72.025108,72.401672,1071676,71.689896
"567",72.51046,72.928871,72.133888,72.217575,1086255,71.507607
"568",72.485359,72.753136,72.234306,72.577408,1892163,71.863907
"569",72.376572,72.757324,71.899582,72.744766,1583734,72.029617
"570",72.251045,72.485359,71.824265,72.066948,894697,71.358459
"571",72.175735,72.200836,71.807533,71.991631,1727134,71.28389
"572",72.209206,72.861923,71.807533,72.677826,2301212,71.963333
"573",73.071129,73.49791,72.970711,73.355652,1082551,72.634483
"574",73.506279,73.941422,72.995819,73.48954,867929,72.767067
"575",73.640167,73.807533,73.112968,73.338913,1243159,72.617912
"576",73.949791,74.158997,73.305443,73.313805,1210416,72.593063
"577",73.673637,74.225945,73.430962,74.058578,1754380,73.330513
"578",73.581589,74.071129,73.305443,73.941422,1469372,73.214508
"579",73.949791,74.677826,73.782425,74.443512,1231209,73.711655
"580",74.686195,74.878662,74.326363,74.527199,1240530,73.794518
"581",74.016739,74.485359,72.995819,73.464432,2506632,72.742195
"582",68.083679,71.616737,67.707115,71.322174,3899166,70.621002
"583",71.615067,72.328873,71.405861,71.841003,2536149,71.134735
"584",71.866112,72.410042,71.506279,72.251045,1992185,71.540749
"585",72.317993,72.610878,71.364014,71.447701,1192969,70.745308
"586",71.430962,71.949791,70.970711,71.824265,984322,71.118164
"587",72.092049,72.518829,71.907951,72.443512,817500,71.731323
"588",71.213387,71.288704,70.594139,71.079498,1173251,70.380722
"589",70.184097,70.376572,69.556488,69.857742,1861571,69.170967
"590",69.112968,69.48954,68.702927,69.02092,2393107,68.342377
"591",68.334724,68.887032,68,68.836823,1193566,68.160088
"592",68.410042,69.213387,67.49791,69.146446,1121030,68.46666
"593",67.589958,67.765694,66.920502,67.364014,2467914,66.701759
"594",67.564857,68.451881,67.338913,67.372383,1640377,66.710037
"595",67.112968,68.451881,66.856064,68.083679,1211491,67.414352
"596",68.744766,68.811714,68.025108,68.075317,1245310,67.406075
"597",67.405861,68.050209,66.895393,67.380753,1595445,66.71833
"598",66.744766,66.912132,66.217575,66.393303,1528047,65.740585
"599",66.870293,67.146446,66.736404,66.861923,1324538,66.204613
"600",66.794975,67.150627,66.518829,66.602509,2061734,65.947746
"601",65.916321,66.301254,65.414223,65.690376,2124113,65.044571
"602",66.083679,66.326363,65.280334,65.305443,1379986,64.663429
"603",65.397491,65.589958,64.259415,64.267784,1925982,63.635967
"604",63.73222,64.368202,63.347279,64.100418,3293540,63.470245
"605",64.167366,64.728035,63.824268,64.301254,2778136,63.727341
"606",63.623432,63.933056,63.49791,63.72385,2381755,63.155094
"607",62.476986,63.682007,61.589958,63.397491,3067565,62.831654
"608",64.075317,65.146446,63.73222,65.079498,2332760,64.498642
"609",65.464432,66,64.928871,65.96653,1985373,65.377754
"610",66.050209,66.635986,65.698746,66.426781,1289047,65.8339
"611",66.803345,66.900421,66,66.083679,1317010,65.493866
"612",66.334724,66.435143,65.832634,66.04184,1345570,65.452393
"613",66.669456,66.98745,65.916321,66.242676,1560670,65.651443
"614",66.108788,66.192467,65.255234,65.422592,1366722,64.838661
"615",65.707115,65.887032,65.422592,65.698746,1206950,65.112366
"616",65.564857,65.598328,64.292885,64.711296,1973065,64.133736
"617",64.635986,64.845184,63.974895,64.142258,1912717,63.569767
"618",64.652718,65.774055,64.652718,65.556488,2116584,64.971382
"619",65.598328,66.046028,65.347282,65.974892,1650056,65.38604
"620",66.794975,67.682007,66.504601,67.631798,1506417,67.02816
"621",67.447701,67.707115,66.933052,67.297073,2355584,66.696419
"622",67.305443,67.698746,67.087868,67.49791,1197271,66.895462
"623",67.548119,67.974892,67.188286,67.472801,2158290,66.870583
"624",67.430962,67.774055,66.728035,66.828453,2540570,66.232002
"625",67.071129,67.364014,66.820084,67.271965,2041658,66.671532
"626",67.397491,68.560669,67.096237,68.217575,5773523,67.608719
"627",69.071129,69.606697,68.560669,69.179916,1752109,68.562462
"628",69.330544,69.330544,68.309624,68.585777,1118401,67.973625
"629",68.627617,69.104607,68.292885,69.104607,987668,68.487831
"630",68.460251,68.535568,66.861923,67.765694,1264310,67.160873
"631",67.598328,68.016739,67.079498,67.322174,1321790,66.721306
"632",67.146446,67.347282,66.887032,67.171547,1677302,66.572014
"633",67.271965,67.799164,66.389122,66.435143,1307330,65.842194
"634",66.435143,66.786613,66.192467,66.694557,1904950,66.099289
"635",67.154816,68.058578,67.154816,68.04184,1018140,67.43454
"636",68.117157,68.150627,67.263596,67.573219,918836,66.970116
"637",67.53138,68.259415,67.443512,68.125526,1143376,67.517487
"638",68,68.158997,66.619247,66.694557,1397194,66.099289
"639",66.54393,66.895393,65.891212,66.192467,2220908,65.601677
"640",66.451881,66.719666,65.656906,65.698746,3424870,65.112366
"641",65.606697,66.267784,65.606697,66.100418,1809469,65.510452
"642",66.518829,68.309624,66.51046,68.142258,2176095,67.534073
"643",67.882843,69.280334,67.723846,68.828453,1567721,68.214142
"644",68.861923,69.046028,68.133888,68.451881,1973423,67.840935
"645",62.083683,66.535568,62.083683,65.648537,6242561,65.062599
"646",65.422592,65.556488,63.774059,64.292885,3633159,63.719048
"647",63.916317,64.284515,63.598328,64.267784,2201429,63.694176
"648",64.142258,64.326363,63.029289,63.640167,2514639,63.072155
"649",63.49791,63.627617,61.281174,61.715481,2384025,61.164654
"650",61.673641,61.75732,60.125523,61.623432,2513444,61.073421
"651",59.288704,59.857742,58.686192,58.920502,2984154,58.394623
"652",59.188286,59.832638,58.577408,59.76569,2361918,59.232262
"653",58.887028,59.573223,58.284519,59.53138,2321168,59.000046
"654",59.891212,60.284519,59.523014,60.117153,1749241,59.580585
"655",59.966526,59.974895,58.778244,58.995815,1570230,58.469261
"656",58.543934,58.778244,57.76569,57.774059,1357042,57.258408
"657",58.025105,59.573223,57.656902,58.585773,1376879,58.062878
"658",57.631798,57.782429,56.058578,56.343098,2683731,55.840221
"659",56.50209,56.606693,55.799164,56.343098,1617313,55.840221
"660",56.870293,57.916317,56.72385,57.682007,2874453,57.167171
"661",58.50209,58.907951,58.259415,58.644352,1291915,58.120934
"662",58.46862,58.928871,58.025105,58.585773,2151956,58.062878
"663",59.305439,59.372383,58.652721,58.78661,1579193,58.261921
"664",59.112972,59.29707,58.334728,58.368202,1385005,57.847244
"665",58.025105,58.619247,56.928871,57.21339,1962190,56.70274
"666",57.75732,57.882847,56.78661,57.857742,2393824,57.341343
"667",58.351463,58.669456,57.665272,57.76569,1409742,57.250111
"668",57.372383,58.309624,57.263599,58.27615,1775770,57.75602
"669",58.97908,59.263599,58.384937,59.154812,1290481,58.685822
"670",59.615063,59.891212,59.221756,59.330544,1924787,58.860165
"671",58.70293,58.937237,57.690376,57.75732,1769437,57.299412
"672",57.715481,57.949791,54.828453,56.033474,8824597,55.589237
"673",56.677822,57.380753,56.485355,56.98745,5096436,56.535652
"674",57.322178,57.790794,57.087868,57.29707,3636863,56.842819
"675",57.29707,57.606693,56.728031,56.912132,3990583,56.46093
"676",56.98745,57.790794,56.912132,57.414227,2980450,56.959042
"677",57.631798,59.071129,57.096233,59.071129,2775627,58.602806
"678",59.205021,59.389122,58.071129,58.560669,1903994,58.096394
"679",58.560669,58.878662,58.435146,58.594143,1859420,58.129604
"680",58.343098,58.73222,58.117153,58.158997,1804928,57.697906
"681",58.016735,58.326359,57.49791,57.790794,1618867,57.33263
"682",57.464436,58.351463,57.112972,58.317993,1700963,57.855644
"683",58.309624,58.769875,57.564854,57.564854,1785569,57.108475
"684",57.615063,57.882847,56.845188,57.054394,7147773,56.602058
"685",56.736401,57.280334,56.610878,56.861923,2364308,56.411121
"686",56.828453,57.096233,55.640167,56.016735,3616429,55.572628
"687",56.066944,56.903767,55.924686,56.769875,2708229,56.319794
"688",56.761505,57.598328,56.301254,56.887028,2954040,56.436024
"689",57.238495,57.73222,56.761505,57.405857,2560407,56.950741
"690",57.715481,57.866108,57.104603,57.372383,2664611,56.917522
"691",57.707111,57.933056,55.397491,55.464436,3811572,55.024708
"692",54.769875,55.179916,53.280334,53.916317,5210439,53.488861
"693",53.740585,55.175732,53.146442,54.962341,2944122,54.526596
"694",54.97908,55.682007,54.585773,55.648537,1707536,55.207344
"695",55.439331,55.623432,54.887028,54.928871,1678975,54.493393
"696",54.259415,54.393307,53.640167,53.75732,1747090,53.331123
"697",54.401672,54.401672,53.48954,54.284519,1995053,53.854149
"698",54.133892,55.01255,54.133892,54.753139,1534022,54.31905
"699",55.447701,57.288704,55.447701,56.861923,3844435,56.411121
"700",56.560669,56.953976,56.301254,56.870293,1817715,56.419415
"701",56.828453,58.26778,56.769875,58.167362,2763318,57.706211
"702",58.033474,58.694561,57.815899,58.033474,2535790,57.573376
"703",58.393307,59.472801,58.230125,59.338913,2027079,58.868473
"704",58.945606,59.707111,58.836819,59.364017,2008317,58.893368
"705",59.748955,60.569038,59.539749,60.184101,2116943,59.706955
"706",59.916317,60.991631,59.439331,60.46862,1609307,59.98922
"707",60.401672,60.627617,59.945606,60.535564,1802060,60.055637
"708",60.518829,60.518829,58.962341,59.841003,2525872,59.366573
"709",59.707111,59.707111,56.493725,57.205021,4975622,56.751488
"710",57.221756,58.920502,57.221756,57.439331,3737482,56.983948
"711",57.246861,57.698746,56.569038,57.313808,5327310,56.859417
"712",57.163181,58.393307,56.928871,58.092049,2090294,57.631493
"713",57.916317,58.092049,57.188286,57.740585,1620181,57.282803
"714",58.26778,60.092049,58.100418,60.083683,2543438,59.607334
"715",60.50209,61.907951,60.083683,61.698746,2918907,61.209595
"716",61.849373,62.217571,61.071129,61.514645,1878421,61.026947
"717",61.405857,61.414227,60.807529,61.246861,1522550,60.761284
"718",61.548119,61.656902,60.384937,60.493725,1633087,60.014126
"719",60.443516,61.029289,60.179916,60.98745,1028537,60.503929
"720",60.435146,60.937237,60.192471,60.317993,1441648,59.839783
"721",60.26778,60.794979,60.050209,60.334728,1883201,59.856384
"722",59.815899,60.133892,59.372383,59.397491,1501637,58.926582
"723",59.707111,60.033474,59.380753,59.523014,1711599,59.051109
"724",59.799164,60.874477,59.690376,59.941422,2264167,59.466206
"725",59.774059,59.907951,59.372383,59.539749,1463039,59.067715
"726",59.707111,59.916317,59.188286,59.49791,1911522,59.026203
"727",59.263599,59.506275,58.652721,58.661087,3142611,58.196014
"728",58.811714,59.698746,58.368202,59.355648,2157334,58.885071
"729",59.648537,59.782429,58.878662,59.163181,1575966,58.69413
"730",59.188286,60.008369,59.01255,59.815899,2188404,59.341675
"731",59.95816,60.418411,59.891212,60.376568,1327765,59.8979
"732",60.334728,60.623432,60.04184,60.552299,1157238,60.130566
"733",60.552299,60.552299,60.200836,60.393307,910590,59.972683
"734",60.78661,61.071129,60.04184,60.066944,2361918,59.648598
"735",59.48954,59.648537,58.828453,59.506275,2263450,59.091835
"736",59.73222,60.78661,59.73222,59.75732,2400038,59.341129
"737",59.790794,60.828453,59.690376,60.50209,2387252,60.080715
"738",61.054394,61.548119,60.962341,60.97908,2044884,60.554382
"739",62.828453,63.707111,61.75732,62.04184,3511747,61.609737
"740",62.050209,62.23431,61.72385,61.790794,2122440,61.360439
"741",62.518829,63.397491,62.158997,62.736401,3030401,62.299461
"742",62.736401,63.849373,62.343098,63.740585,2655290,63.296654
"743",63.648537,64.249374,62.912132,62.920502,1836715,62.482281
"744",63.456066,64.184097,63.062763,63.73222,2182070,63.288342
"745",63.665272,64.276154,63.313808,64.217575,2058627,63.770317
"746",64.133888,64.301254,63.698746,64.133888,2335867,63.687214
"747",64.209206,64.418411,63.95816,64.142258,1895868,63.69553
"748",64.677826,64.677826,63.372383,63.380753,4283956,62.939327
"749",63.539749,64.326363,63.079498,64.309624,1797041,63.861729
"750",64.493721,64.686195,63.76569,63.924686,322770,63.479469
"751",64.133888,64.322174,63.53138,63.841003,992567,63.396374
"752",64.008369,64.158997,63.748955,64.083679,933654,63.637356
"753",64.125526,64.317993,63.615063,63.832638,773046,63.388065
"754",63.76569,64.050209,63.581589,63.924686,1034273,63.479469
"755",64.435143,64.903763,64.03347,64.895393,1939007,64.44342
"756",63.76569,64.728035,63.623432,64.627617,1366483,64.177498
"757",63.857742,64.427612,63.573223,64.292885,2373390,63.845108
"758",64.284515,64.518829,63.748955,64.50209,2004254,64.052849
"759",64.485359,64.686195,63.933056,64.443512,2733204,63.994682
"760",64.803345,65.824265,64.803345,65.255234,3328195,64.800743
"761",65.364014,65.799164,64.97908,65.271965,2523840,64.81736
"762",65.271965,66.008369,65.121338,65.941422,2808967,65.482162
"763",65.941422,66.439331,65.447701,65.556488,2290935,65.099922
"764",65.757324,66.100418,64.953972,65.271965,1425277,64.81736
"765",65.665276,66.058578,64.853554,65.48954,1280204,65.033424
"766",65.405861,66.259415,65.405861,65.924683,1734184,65.465538
"767",65.589958,65.648537,64.836823,65.422592,1768959,64.966949
"768",65.815903,66.029289,64.94561,64.98745,1676824,64.534836
"769",64.736404,65.154816,64.284515,64.928871,1119596,64.476654
"770",65.096237,65.221756,63.807529,64.359833,1378433,63.911587
"771",63.171547,63.460251,62.418411,62.443516,1670252,62.008621
"772",62.518829,63.280334,62.292889,62.78661,2179919,62.349316
"773",63.246861,63.573223,62.903767,63.02092,1668818,62.582005
"774",62.711296,63.832638,62.518829,63.76569,1921680,63.321583
"775",63.430962,63.548119,62.393307,62.70293,2395378,62.266224
"776",63.163181,63.690376,62.406696,62.577408,1934227,62.141575
"777",63.322178,64.188286,63.313808,64.008369,2503645,63.562576
"778",64.895393,65.004181,64.380753,64.903763,1392414,64.451721
"779",65.071129,65.297073,64.334724,65.129707,2365144,64.676102
"780",64.569038,67.45607,64.518829,66.125526,4393896,65.664978
"781",65.748955,66.418411,65.414223,66.393303,1810306,65.930893
"782",66.50209,66.870293,66.192467,66.443512,2198442,65.980751
"783",66.94561,67.029289,65.794975,66.108788,2087068,65.648369
"784",65.656906,65.841003,64.47699,64.635986,2501733,64.185814
"785",64.744766,65.163177,64.619247,65.112968,1396597,64.659477
"786",64.903763,65.263596,64.267784,64.97908,1326450,64.526527
"787",65.246864,65.255234,64.209206,64.317993,1585168,63.870045
"788",64.234306,64.719666,63.807529,64.259415,1693793,63.811867
"789",63.824268,64.025108,63.322178,63.439331,1348438,62.997498
"790",61.72385,61.740585,60.435146,60.711296,2160919,60.28846
"791",60.98745,61.096233,58.543934,58.811714,3128749,58.402111
"792",59.380753,60.175732,58.820084,59.205021,3787911,58.792671
"793",58.200836,60.577408,57.875313,58.820084,4851581,58.468266
"794",57.146442,58.01255,56.451881,57.874477,4595612,57.528316
"795",57.949791,59.196651,56.903767,59.121338,3045099,58.767723
"796",58.836819,60.794979,57.748955,58.058578,2666404,57.711315
"797",58.652721,60.376568,57.991631,60.309624,6441170,59.948898
"798",58.820084,59.008369,56.560669,57.037659,3008891,56.696503
"799",55.347279,56.435146,55.01255,55.907951,3259124,55.573555
"800",52.803349,53.271969,49.397491,51.974895,3944695,51.664017
"801",53.121338,53.556484,49.631798,52.26778,6993379,51.955154
"802",50.635983,51.263599,49.280334,49.73222,4220621,49.434761
"803",46.569038,48.418411,43.853558,46.635983,6211730,46.357048
"804",48.585773,50,45.966526,49.983265,3991539,49.684307
"805",44.635983,46.912132,42.51046,43.380753,3637700,43.121281
"806",44.23431,44.811714,41.355648,44.066944,4314189,43.803368
"807",41.129707,41.129707,31.221758,37.707111,7111445,37.481579
"808",37.380753,39.422592,35.564854,38.535564,5409885,38.30508
"809",39.539749,39.824268,36.736401,38.142258,4889104,37.91412
"810",37.104603,37.690376,34.006695,35.154812,4394015,34.944546
"811",37.121338,42.016735,36.651047,41.774059,3997873,41.5242
"812",42.209206,43.472801,40.518829,41.748955,4644009,41.499245
"813",42.451881,43.882847,41.221756,43.238495,4775459,42.979877
"814",41.25523,42.627617,39.916317,41.548119,4714634,41.299606
"815",41.004185,44.008369,40.97908,43.598328,4425922,43.337555
"816",43.154812,46.728031,43.154812,46.184101,3786119,45.907867
"817",44.719666,46.518829,43.974895,46,4563825,45.724865
"818",45.76569,47.263599,45.472801,46.861923,2817691,46.581631
"819",47.037659,48.794979,44.694561,45.422592,2777180,45.150909
"820",46.686192,48.518829,45.937237,47.907951,3206663,47.621403
"821",50,51.062763,48.811714,48.912132,2821037,48.619583
"822",48.962341,51.456066,48.552299,50.74477,2773117,50.441254
"823",51.338913,52.677822,50.569038,51.079498,1696422,50.773979
"824",50.97908,51.071129,49.037659,49.72385,1943190,49.426441
"825",50.694561,51.682846,50.552299,51.054394,2497072,50.749031
"826",49.73222,50.066944,48.025105,48.108788,3225066,47.821037
"827",47.589958,47.698746,46.451881,47.514645,2563036,47.23045
"828",48.794979,50.594143,48.736401,50.51046,2178724,50.208344
"829",49.782429,49.962341,48.527199,49.121338,2403026,48.827534
"830",47.481171,48.635983,46.639332,46.728031,2590402,46.44854
"831",47.841003,48.74477,47.004185,48.317993,1465548,48.028992
"832",48.736401,49.748955,48.418411,49.037659,2220191,48.744354
"833",49.372383,50.870293,49.01255,50.493725,1966731,50.191715
"834",50.920502,53.76569,50.627617,53.539749,2053847,53.219517
"835",54.527199,55.196651,53.556484,54.150627,2332401,53.826736
"836",55.564854,56.04184,54.619247,54.853558,2357496,54.525467
"837",53.832638,53.974895,52.711296,53.556484,2055400,53.236153
"838",53.347279,53.556484,50.217571,50.836819,3488564,50.532749
"839",49.849373,51.054394,49.673641,51.046024,3222079,50.740707
"840",50.309624,50.51046,48.694561,48.811714,5428168,48.51976
"841",48.853558,49.221756,48.083683,48.343098,2362157,48.053944
"842",49.096233,49.322178,48.305439,48.476986,2951531,48.187035
"843",48.995815,49.807529,48.635983,49.598328,3686097,49.301666
"844",49.029289,49.966526,48.384937,49.221756,2612748,48.927349
"845",49.439331,49.857742,46.98745,46.995815,2523123,46.714725
"846",46.861923,47.380753,45.004185,45.573223,2479267,45.30064
"847",44.912132,46.711296,43.899582,46.661087,2564231,46.381996
"848",46.175732,47.071129,45.966526,46.23431,2280419,45.957771
"849",47.548119,49.974895,47.548119,49.53138,3539949,49.235123
"850",49.439331,50.928871,49.129707,49.464436,2993714,49.168575
"851",49.380753,49.974895,49.29707,49.456066,3466934,49.160255
"852",49.372383,49.422592,48.46862,48.769875,2304199,48.478172
"853",48.912132,49.121338,48.025105,48.97908,1859540,48.686123
"854",50.51046,51.774059,50.430962,51.355648,1875433,51.048477
"855",52.644352,53.623432,52.405857,53.271969,2072130,52.953339
"856",53.623432,53.673641,51.397491,51.49791,2202505,51.246239
"857",51.246861,51.347279,50.556484,51.029289,2872541,50.779907
"858",51.029289,52.301254,50.51046,52.025105,2750293,51.770859
"859",52.518829,53.640167,52.075314,53.581589,2623623,53.31974
"860",54.393307,56.251045,54.209206,56.133892,3391649,55.859566
"861",55.53138,56.619247,55.456066,56.451881,2399919,56.176003
"862",58.794979,61.21339,58.669456,59.087868,4642097,58.799107
"863",59.941422,60.359833,58.066944,58.895397,4421381,58.607571
"864",57.933056,58.585773,57.129707,58.225941,3653235,57.941395
"865",58.025105,58.221756,55.891212,55.949791,1940680,55.676365
"866",53.640167,53.933056,52.408367,52.594143,3251356,52.337112
"867",54.543934,54.543934,51.807529,53.263599,2473650,53.0033
"868",51.75732,54.108788,51.205021,53.882847,2380560,53.619518
"869",55.916317,57.21339,54.317993,56.74477,4096221,56.467453
"870",57.389122,57.49791,56.602509,56.820084,3712268,56.542404
"871",56.175732,57.615063,56.175732,57.054394,3040080,56.775566
"872",58.435146,58.485355,56.728031,56.778244,5631199,56.500767
"873",56.259415,57.631798,55.899582,57.238495,2770488,56.958767
