"","BBWI.Open","BBWI.High","BBWI.Low","BBWI.Close","BBWI.Volume","BBWI.Adjusted"
"870",12.999192,13.01536,12.287793,12.497979,7879690,12.43901
"871",12.279709,12.821342,12.101859,12.627324,5547203,12.567744
"872",12.853678,12.894099,11.673403,11.70574,12778829,11.650508
"873",11.721908,12.085691,11.48747,11.843169,7168910,11.787289
"874",12.061439,12.061439,11.576395,11.875505,5971494,11.819472
"875",11.641067,11.641067,10.864996,11.204527,8079466,11.15166
"876",10.970089,11.56831,10.65481,11.422797,12486649,11.3689
"877",11.422797,11.681487,11.083266,11.204527,9449567,11.15166
"878",11.35004,12.271625,11.236863,12.22312,8823768,12.165446
"879",12.118027,12.231205,11.827001,12.101859,5665213,12.044758
"880",12.150364,12.643492,12.077607,12.206952,7752032,12.149356
"881",12.651576,12.780922,11.988682,12.215036,5527411,12.157401
"882",12.570736,12.934519,12.344382,12.627324,6057836,12.567744
"883",12.425222,12.554568,12.215036,12.247373,3954442,12.189586
"884",12.198868,12.683913,12.012935,12.667745,4936743,12.607974
"885",12.61924,12.780922,12.1827,12.546483,8089485,12.487284
"886",12.506063,12.886015,12.312045,12.87793,6277899,12.817166
"887",13.007276,13.589329,12.886015,13.249798,7515146,13.187281
"888",13.225546,13.532741,13.031528,13.468068,5884904,13.404521
"889",14.058205,14.648343,13.807599,14.58367,7447111,14.514859
"890",14.32498,14.947454,14.009701,14.923201,6242397,14.852787
"891",14.987874,15.076799,14.672595,14.955538,5476694,14.884973
"892",14.858529,14.890865,14.3654,14.777688,4412008,14.707961
"893",14.850445,15.578011,14.753436,15.254648,6247221,15.182672
"894",15.076799,15.731609,14.907033,15.691188,7365222,15.617151
"895",15.545675,16.038803,15.408246,15.650768,6561790,15.576922
"896",15.6346,15.974131,15.448666,15.513339,5123778,15.440142
"897",15.432498,15.586095,15.23848,15.489086,4196028,15.416003
"898",15.432498,15.747777,15.408246,15.45675,3709145,15.38382
"899",19.037994,21.552141,18.763138,20.921583,48272564,20.822866
"900",20.024252,20.339531,19.547293,19.83832,13065441,19.744717
"901",19.74131,20.137428,19.296686,19.733227,6950950,19.64012
"902",19.70089,19.919159,19.232014,19.708973,5829239,19.61598
"903",19.991917,20.460793,19.870655,20.169765,5841361,20.074596
"904",20.476959,21.067099,20.291027,20.630558,5034590,20.533215
"905",20.630558,20.776072,20.371866,20.420372,3501329,20.324022
"906",20.315279,21.083265,20.266773,21.05093,4238209,20.951603
"907",21.277285,22.384802,21.228779,22.22312,9114711,22.118263
"908",22.514147,22.772839,21.70574,21.770412,10840202,21.66769
"909",22.069523,22.069523,21.527889,21.827002,12161566,21.724014
"910",21.681486,21.883589,21.21261,21.455133,9425322,21.353901
"911",21.552141,21.738075,21.30962,21.455133,8876217,21.353901
"912",21.649151,23.556993,21.487471,23.282133,10331671,23.172279
"913",23.071947,23.31447,22.158447,22.780922,6975443,22.673433
"914",22.497978,23.144705,22.328213,23.01536,8762784,22.906765
"915",23.694422,25.327406,23.282133,23.904608,28449516,23.791819
"916",24.114794,24.260307,23.403395,24.22797,7842827,24.113655
"917",24.252222,24.62409,23.613581,23.953112,7285683,23.840094
"918",24.381569,25.036379,24.195635,24.753435,7235584,24.636641
"919",25.052546,25.052546,24.518997,24.866613,4352013,24.749285
"920",25.052546,25.11722,24.179466,24.195635,4237344,24.081472
"921",24.236055,24.446241,23.807598,23.985449,4956783,23.872278
"922",23.912691,24.236055,23.67017,23.767179,4704187,23.655039
"923",23.71059,25.513338,23.306387,25.497171,8935098,25.376867
"924",25.602264,25.812449,24.696848,25.262732,4373661,25.143534
"925",24.987873,25.165724,23.734842,23.945028,4433779,23.832047
"926",24.3654,24.7211,23.702505,24.3654,4305379,24.250435
"927",23.864187,24.211803,23.346807,23.379143,5108192,23.268831
"928",23.443815,23.476152,22.821342,23.11237,4329747,23.003317
"929",23.330639,23.726757,22.570736,22.643492,4582961,22.536652
"930",22.675829,22.87793,22.26354,22.635408,4277175,22.528606
"931",23.031528,23.540825,22.91835,23.484236,4526307,23.373428
"932",23.783346,23.96928,23.05578,23.435732,3613896,23.325153
"933",23.645918,24.486662,23.31447,24.122877,4661758,24.009056
"934",23.67017,24.955538,23.565077,24.510914,5466798,24.395264
"935",24.405821,24.769604,24.042036,24.381569,9970839,24.266529
"936",23.872272,24.139046,23.063864,23.807598,4924497,23.695265
"937",23.839935,24.866613,23.751011,24.696848,6844940,24.58032
"938",25.036379,25.586096,24.260307,24.333063,4508618,24.218252
"939",24.025869,24.527082,23.023443,23.945028,5757864,23.832047
"940",23.872272,24.664511,23.767179,24.518997,9779969,24.403309
"941",25.141472,25.691189,24.818108,25.489086,4945773,25.368818
"942",25.481003,25.481003,24.470493,24.543249,6195143,24.427446
"943",25.578011,26.774454,25.303152,25.715441,7506487,25.594107
"944",25.909458,27.049313,25.909458,26.855295,7228162,26.728582
"945",25.990299,27.025061,25.869038,26.782537,3481413,26.656168
"946",26.960388,27.065481,26.257074,26.847212,3572085,26.720537
"947",27.016977,27.138239,26.063057,26.111561,3977697,25.988358
"948",26.68553,26.992723,26.337914,26.669361,4033115,26.543526
"949",27.130154,27.210995,26.176233,26.337914,7100009,26.213642
"950",26.669361,26.750202,25.707357,26.079224,4840257,25.956173
"951",26.16815,26.750202,25.6346,25.909458,5686242,25.787209
"952",25.877123,26.467258,25.561844,25.820534,4325913,25.698704
"953",26.063057,26.248989,25.2789,25.852871,5315884,25.730888
"954",25.505255,27.243332,25.400162,27.170574,6628712,27.042374
"955",27.243332,27.47777,26.903799,26.919968,4222747,26.79295
"956",28.13258,28.625708,26.556185,26.782537,9690905,26.656168
"957",26.992723,27.590946,26.717867,26.72595,5076030,26.599848
"958",26.742119,26.839127,25.836702,26.014551,4258867,25.891806
"959",26.151981,27.582863,25.731609,27.405012,4753791,27.275705
"960",27.485853,28.124495,26.968472,28.100243,3484505,27.967657
"961",27.372677,27.898142,27.194826,27.615198,3293018,27.4849
"962",27.793049,27.99515,26.936136,27.162491,1967696,27.034328
"963",26.418755,26.734034,25.998383,26.087309,2236372,25.96422
"964",26.160065,26.871464,25.89329,26.572351,2439735,26.446974
"965",26.491512,26.782537,25.666937,25.877123,3123178,25.755026
"966",26.119644,27.113985,26.022635,26.693613,3319490,26.567663
"967",26.960388,27.437347,26.620857,27.267584,2909919,27.138926
"968",26.863379,28.03557,26.628941,27.243332,4006148,27.114788
"969",27.493937,27.849636,27.008892,27.518188,2773354,27.388348
"970",27.631367,28.084074,26.653193,26.936136,3239085,26.809042
"971",28.423605,28.496363,26.232821,26.28941,6771709,26.165365
"972",26.531933,27.526274,26.200485,27.526274,4083832,27.396395
"973",27.679871,27.881973,26.88763,27.59903,3583094,27.468807
"974",27.526274,27.623281,26.467258,26.72595,3504668,26.599848
"975",27.178658,28.019402,27.105902,27.760712,6299051,27.629726
"976",28.310429,28.375101,27.647533,28.100243,4694786,27.967657
"977",27.890057,28.779305,27.582863,28.658045,6360901,28.522827
"978",28.730801,29.037994,27.146322,27.170574,10820410,27.042374
"979",31.80275,32.295876,30.39612,31.972513,19442795,31.821655
"980",32.134197,32.974937,31.447048,32.312046,8894030,32.159588
"981",32.740501,32.999191,31.883589,32.320129,6766143,32.167629
"982",32.691998,32.789005,31.333872,32.08569,5137632,31.934298
"983",31.325788,31.843168,30.9135,31.487471,4561685,31.338902
"984",31.325788,31.592564,30.501213,31.398544,3649769,31.250395
"985",31.172192,31.430882,30.444624,31.374292,5301040,31.226257
"986",31.754244,31.988682,30.9135,31.447048,4278412,31.29867
"987",31.196444,32.328213,30.670979,31.261116,4615123,31.113615
"988",31.164106,31.30962,30.331448,31.002424,5098543,30.856144
"989",30.856913,31.083265,29.514956,30.921583,4846566,30.775684
"990",30.9135,32.805176,30.889248,32.530315,5118211,32.376823
"991",32.376717,33.338722,32.255459,33.11237,4279896,32.956135
"992",33.13662,34.090542,32.85368,33.613583,4409287,33.454983
"993",33.185123,33.516571,32.821342,33.160873,2928969,33.00441
"994",33.41148,33.41148,31.818916,31.96443,3847689,31.81361
"995",32.368633,32.368633,30.590137,30.881165,10885353,30.735456
"996",31.317703,31.786579,30.978172,31.786579,2849924,31.636599
"997",31.835085,32.08569,31.034761,31.285368,2264205,31.137753
"998",31.422796,31.681486,30.687145,31.681486,2958286,31.532001
"999",31.382378,31.746161,30.776072,31.228779,7290631,31.08143
"1000",30.582052,31.592564,30.363783,31.253033,2648664,31.10557
"1001",31.204527,31.358124,30.39612,30.719482,3958029,30.574537
"1002",30.670979,31.80275,30.468876,31.681486,3019764,31.532001
"1003",31.729992,31.729992,30.905416,31.495554,1293036,31.346947
"1004",31.584478,32.077606,31.333872,31.382378,2476350,31.234304
"1005",31.301537,31.301537,29.862572,30.388037,4020497,30.244656
"1006",30.517382,31.228779,30.234438,30.743734,3000591,30.598675
"1007",30.679062,30.759903,30.024252,30.064672,3111550,29.922817
