"","ABC.Open","ABC.High","ABC.Low","ABC.Close","ABC.Volume","ABC.Adjusted"
"1",78.510002,83.099998,78.309998,82.610001,4134200,75.750687
"2",82.599998,85.139999,82.470001,84.660004,2561900,77.630463
"3",84.379997,84.830002,82.620003,83.68,2136200,76.731827
"4",83.529999,85.779999,83.529999,84.800003,2132000,77.75885
"5",84.599998,86.07,84.599998,85.480003,2081600,78.38237
"6",85.099998,86.139999,84.300003,84.830002,1860900,77.786339
"7",85.150002,86.32,79.940002,81.529999,3994900,74.760338
"8",82.279999,84.940002,81.949997,83.860001,2771200,76.896881
"9",84.080002,85.120003,83.510002,84.620003,1397900,77.593765
"10",84.919998,86.470001,84.089996,85.989998,2103000,78.850029
"11",85.949997,86.18,85.190002,85.510002,2094000,78.409882
"12",85.279999,85.779999,84.82,85.470001,1574500,78.373199
"13",85.860001,86.269997,83.209999,83.75,3780100,76.796013
"14",83.720001,85.099998,83.309998,84.879997,1420100,77.832184
"15",84.699997,85.190002,84.059998,84.410004,1513500,77.401215
"16",84.900002,85.919998,84.580002,85.830002,1858200,78.703308
"17",81.040001,85.199997,81.040001,83.389999,3482900,76.465912
"18",83.68,83.68,82.07,82.43,1865400,75.585617
"19",82.550003,83.75,80.82,83.620003,2650000,76.676804
"20",86.620003,87.839996,83,87.279999,5827300,80.032906
"21",87.709999,88.699997,86.089996,88.610001,3362000,81.252472
"22",88.050003,88.779999,86.57,88.050003,3836300,80.738976
"23",88.57,89.610001,87.739998,89.279999,2990300,81.866844
"24",89.169998,91.650002,88.93,89.980003,2869800,82.508743
"25",89.849998,91.639999,89.709999,90.330002,2108500,82.829659
"26",90.18,91.110001,89.68,91.07,1469800,83.508202
"27",91.07,91.779999,90.160004,91.650002,1630300,84.040047
"28",91.540001,91.75,90.269997,91.169998,1527300,83.599915
"29",91.529999,94.5,89.419998,90.480003,3037800,82.967201
"30",90,91.089996,89.730003,90.82,2066300,83.278984
"31",90.650002,91.470001,89.660004,91.18,1944700,83.609077
"32",91,91.540001,89,90.32,2282900,83.153366
"33",90.239998,90.879997,89.720001,90.760002,1441200,83.558449
"34",90.739998,91.150002,89.559998,91.010002,2061200,83.788605
"35",91.190002,92.199997,91.010002,91.339996,1152900,84.092438
"36",91.449997,92.400002,90.959999,91.610001,2169800,84.340996
"37",91.510002,92.160004,90.529999,92.160004,1001700,84.847359
"38",92.309998,92.739998,91.300003,91.730003,1139600,84.451492
"39",91.900002,91.93,90.980003,91.510002,1915500,84.248924
"40",92.190002,92.809998,91.690002,92.230003,1393700,84.911789
"41",91.889999,92.730003,91.449997,91.940002,1438400,84.644814
"42",92.220001,92.669998,91.470001,92.230003,1405300,84.911789
"43",91.580002,91.870003,89.739998,89.989998,1808000,82.849525
"44",89.230003,89.800003,87.919998,88.480003,2612100,81.459366
"45",88.32,89.970001,88.32,89.080002,1847600,82.011734
"46",89.400002,89.400002,88.080002,88.610001,1125700,81.579041
"47",88.989998,89,87.760002,88.309998,1545600,81.302841
"48",88.760002,89.25,88.220001,89.139999,1673900,82.066971
"49",88.959999,89.199997,88.040001,88.809998,1243500,81.763153
"50",88.849998,89.57,88.139999,89.480003,1800400,82.380028
"51",89.580002,89.760002,87.889999,88,1520000,81.017441
"52",87.910004,88.330002,86.879997,87.529999,2296100,80.584724
"53",87.650002,87.889999,86.25,86.910004,1618700,80.013947
"54",87,87.290001,85.769997,85.910004,1988800,79.093285
"55",86.120003,86.279999,85.220001,85.879997,1189700,79.065651
"56",85.860001,86.75,85.790001,85.989998,1440200,79.166931
"57",85.989998,86.830002,85.720001,86.559998,1241000,79.691689
"58",86.139999,87.550003,86.120003,87.480003,1558600,80.538681
"59",87.120003,87.970001,87.120003,87.5,1199900,80.557106
"60",87.400002,89.769997,87.400002,89.510002,2280700,82.407631
"61",89.349998,89.879997,89.029999,89.139999,1395000,82.066971
"62",88.870003,89.650002,88.470001,88.5,1793100,81.47776
"63",88.410004,88.629997,86.800003,87.330002,1379300,80.400604
"64",87.059998,87.989998,86.709999,86.93,1372300,80.032341
"65",87.440002,88.260002,86.989998,87.18,1187100,80.262489
"66",87.260002,87.690002,86.849998,87.639999,1586000,80.685989
"67",87.57,88.07,87.290001,87.620003,933400,80.667595
"68",87.75,89.25,87.589996,88.440002,1007800,81.422523
"69",88.279999,88.349998,86.82,87.870003,1449600,80.897758
"70",87.150002,87.589996,86.139999,86.82,1887700,79.931076
"71",86.639999,87.290001,86.360001,86.669998,787500,79.792961
"72",86.639999,86.720001,86.209999,86.639999,1284400,79.765366
"73",83.169998,83.440002,81.129997,82.559998,4384100,76.009087
"74",82.639999,83.089996,81.620003,81.849998,1904900,75.355431
"75",82.230003,82.93,81.620003,82.370003,2058600,75.834167
"76",82.199997,82.290001,81.110001,81.260002,1138900,74.812233
"77",82.029999,82.110001,80.809998,80.940002,2300100,74.517632
"78",80.82,81.57,79.400002,81.489998,1988100,75.023979
"79",81.5,82.169998,81.199997,81.25,1219400,74.803017
"80",81.379997,82.190002,81.300003,82.120003,1671200,75.604004
"81",82.169998,82.400002,81.610001,82.050003,1476200,75.539558
"82",82.32,83.010002,81.860001,82.489998,1708800,75.944664
"83",82.760002,82.919998,81.07,82.660004,1825600,76.101151
"84",82.449997,83.110001,81.599998,82.669998,2920300,76.110367
"85",83.5,87.970001,83.5,86.529999,3767600,79.664085
"86",86.660004,86.970001,85.540001,85.889999,1707300,79.074852
"87",86.209999,86.980003,86.019997,86.589996,1791300,79.719307
"88",86.699997,88.209999,86.669998,87.540001,1923600,80.593941
"89",87.57,88.709999,87.559998,88.139999,1297300,81.146339
"90",87.839996,88.940002,87.800003,88.860001,2145800,81.809219
"91",88.610001,88.970001,88.440002,88.75,1202100,81.707916
"92",88.489998,90.989998,88.470001,89.919998,2107500,82.785095
"93",89.839996,89.839996,88.57,89.120003,1273200,82.048592
"94",89.120003,89.120003,86.129997,86.279999,1797000,79.433899
"95",86.260002,87.660004,86.120003,86.690002,1152100,80.150475
"96",87.620003,89.790001,87.050003,89.160004,1812800,82.434128
"97",89,90.199997,89,89.480003,1343300,82.729996
"98",89.730003,89.849998,89.029999,89.190002,1709800,82.461868
"99",89.379997,90.32,88.550003,89.970001,1260500,83.183037
"100",90,91.43,89.830002,91.110001,1047100,84.23703
"101",91.190002,91.5,90.910004,91,891900,84.135323
"102",90.660004,91.389999,90.529999,91.029999,1248400,84.163071
"103",91.330002,91.790001,90.75,91.769997,1870200,84.847244
"104",91.709999,93.300003,91.440002,93.139999,1326900,86.113884
"105",93.5,93.839996,92.709999,93.580002,1285000,86.520699
"106",93.199997,93.57,92.510002,93.32,1050800,86.280319
"107",93.190002,93.199997,91.459999,91.690002,1377400,84.773285
"108",91.949997,92.230003,91.449997,91.93,1182800,84.995186
"109",91.93,92.190002,91.209999,91.57,1113600,84.662338
"110",91.279999,92.309998,91.029999,92.099998,1157100,85.152359
"111",91.889999,92.629997,91.889999,92.360001,816500,85.392731
"112",92.510002,93,92.029999,93,636400,85.984467
"113",93,94.589996,92.900002,93.900002,901900,86.816551
"114",93.5,95.18,92.75,94.43,1733300,87.306572
"115",94.540001,94.559998,91.739998,92.529999,1880600,85.549889
"116",92.610001,94.019997,91.760002,93.75,1072900,86.677872
"117",93.75,93.900002,92.809998,93.25,1089100,86.215607
"118",93.339996,95.650002,92.949997,95.620003,1092700,88.406822
"119",95.699997,97.669998,95.5,96.370003,1730000,89.10025
"120",96.5,96.809998,95.300003,95.82,1624100,88.591728
"121",96.199997,96.720001,95.629997,95.989998,1171100,88.748894
"122",95.919998,96.699997,95.099998,95.529999,1253100,88.323608
"123",96.169998,97.110001,96.07,96.379997,897600,89.109474
"124",96.68,97.849998,95.389999,95.760002,1053300,88.536263
"125",94.940002,95.230003,93.349998,94.529999,1236100,87.399048
"126",94.860001,95.360001,94.400002,94.699997,527400,87.556198
"127",94.910004,95.68,94.25,95.220001,908900,88.036995
"128",94.690002,95.190002,92.239998,92.510002,951100,85.531425
"129",93.040001,94.260002,92.739998,93.910004,1158700,86.825821
"130",93.650002,94.540001,92.279999,92.489998,1255300,85.512932
"131",92.650002,92.650002,91.150002,92.18,911500,85.226311
"132",92.839996,93.699997,92.610001,93.209999,655100,86.178619
"133",93.550003,93.790001,92.32,92.860001,788800,85.855019
"134",93.059998,93.419998,92.529999,92.959999,859000,85.947479
"135",93.050003,93.370003,92.550003,92.709999,1017700,85.716316
"136",92.68,92.68,90.970001,91.370003,1299300,84.477417
"137",91.559998,91.669998,90.300003,91.169998,1331600,84.292503
"138",91.199997,92.349998,90.620003,91.949997,1136400,85.013657
"139",91.82,92.080002,91.440002,91.620003,604400,84.708557
"140",91.639999,93.660004,91.339996,93.129997,1273700,86.104637
"141",93.400002,95.110001,92.599998,94.650002,1413500,87.509995
"142",94.269997,94.730003,93.410004,94.209999,1366100,87.103172
"143",93.489998,93.669998,91.860001,92.779999,1493300,85.781059
"144",93,94.169998,92.379997,93.970001,869200,86.881294
"145",94.300003,94.419998,93.25,93.82,1062100,86.742599
"146",94.110001,94.169998,92.660004,92.980003,1256100,85.965958
"147",92.190002,92.190002,89.089996,91.269997,2300500,84.384964
"148",84.110001,85.330002,80.510002,81.709999,7434700,75.546135
"149",81.709999,81.970001,79.580002,80.830002,2882900,74.732513
"150",80.800003,81.029999,79.239998,80.580002,2287100,74.501366
"151",80.910004,82.339996,80.129997,80.330002,1742000,74.270241
"152",79.860001,79.949997,78.599998,79.800003,2620100,73.78022
"153",79.43,80.029999,78.129997,78.879997,2417100,72.929611
"154",78.830002,80.309998,78.730003,80.019997,2214800,73.983612
"155",80.309998,80.529999,79.660004,80.080002,2032900,74.039085
"156",80.25,80.43,79.779999,80,2126700,73.965134
"157",80.290001,80.580002,79.529999,80.029999,1599800,73.992867
"158",79.68,81.339996,79.68,79.940002,1727400,74.248291
"159",79.690002,79.889999,78.459999,78.599998,2091900,73.003693
"160",78.43,78.589996,77.900002,78.040001,1455100,72.483559
"161",78.239998,79.459999,78.089996,79.230003,1373000,73.588837
"162",78.980003,79,77.959999,78.139999,1455700,72.576424
"163",78.330002,78.900002,77.860001,78.400002,1191100,72.817932
"164",78.389999,78.949997,77.970001,78.099998,1154300,72.539299
"165",78.379997,78.879997,77.690002,78.660004,1210900,73.059425
"166",78.160004,79.080002,77.839996,78.559998,1279600,72.966537
"167",78.43,78.529999,77.790001,78.330002,1267000,72.752907
"168",78.650002,80.5,78.459999,80.25,1301200,74.536217
"169",80.459999,80.610001,79.220001,80.239998,1248400,74.526924
"170",79.809998,80.779999,79.050003,79.690002,1123800,74.01609
"171",80,80.940002,79.839996,80.720001,1308300,74.972748
"172",80.82,83.029999,80.650002,82.559998,1825300,76.681725
"173",82.540001,83.940002,82.330002,82.5,1936800,76.626007
"174",83.330002,84.559998,82.889999,84.389999,1230800,78.381454
"175",84.190002,84.809998,83.110001,83.900002,1809600,77.926323
"176",83.760002,84.339996,83.059998,84.32,1310900,78.316429
"177",82.32,82.32,80.440002,80.690002,2872100,74.944885
"178",80.470001,81.730003,80.019997,81.599998,2732300,75.790092
"179",81.800003,82.029999,80.540001,80.669998,1350600,74.9263
"180",80.529999,81.040001,79.129997,79.279999,1648500,73.635269
"181",79.470001,80.089996,78.339996,79.5,1325000,73.83963
"182",79.489998,80.940002,79.199997,80.379997,1035900,74.656944
"183",80.529999,81.199997,80.330002,81.050003,835900,75.279236
"184",80.230003,81.360001,80.139999,80.980003,717100,75.214233
"185",81.410004,82.650002,81.330002,82,1018500,76.161613
"186",82.169998,82.800003,81.019997,82.43,960900,76.560997
"187",81.849998,81.879997,80.269997,80.989998,1120300,75.223526
"188",81.709999,83.839996,81.419998,82.75,1629400,76.858215
"189",82.970001,83.629997,82.379997,83.300003,1933000,77.369064
"190",83.330002,83.730003,82.519997,82.879997,1141700,76.978951
"191",82.760002,84.139999,82.559998,82.739998,2206900,76.848923
"192",84.160004,85.290001,83.830002,84.120003,2136200,78.130661
"193",84.230003,84.5,80.040001,80.480003,2919900,74.74984
"194",80.209999,80.489998,77.870003,78.349998,2644100,72.771477
"195",79.489998,80.400002,79.010002,79.550003,1620300,73.886063
"196",79.449997,80.5,79.25,80.32,1004600,74.601227
"197",80.370003,81.300003,80.370003,80.800003,1195300,75.047058
"198",80.419998,81.410004,77.769997,79.440002,2469300,73.783867
"199",79.019997,81.040001,78.400002,79,2545500,73.375206
"200",78.889999,80.519997,78.400002,79.949997,1043900,74.257568
"201",80.129997,81.660004,80.129997,80.489998,1699300,74.759117
"202",80.82,82.550003,80.739998,82.199997,1436400,76.347374
"203",82.57,83.769997,82.349998,83.209999,1296800,77.285454
"204",83.169998,83.43,81.769997,82.529999,1115700,76.65387
"205",82.690002,82.980003,80.639999,81.849998,1166000,76.022285
"206",82,82.519997,81.410004,82.220001,1428600,76.365936
"207",83.970001,85.800003,77.470001,78.769997,4756200,73.161591
"208",78.589996,78.769997,75.660004,76.379997,4690500,70.941757
"209",76.010002,77.779999,76.010002,76.93,2164900,71.452576
"210",76.849998,78.989998,75.459999,76.949997,3132800,71.471169
"211",77.480003,77.5,76.309998,76.620003,2545700,71.164665
"212",77.019997,78.93,71.900002,73.230003,3840200,68.016014
"213",73.339996,75.300003,73.32,74.800003,2726000,69.474258
"214",74.800003,75.199997,73.190002,74.860001,3478300,69.529968
"215",74.919998,75.730003,74.559998,74.910004,1776800,69.576424
"216",74.870003,75.410004,73.349998,75.010002,1710100,69.669296
"217",75.07,76.629997,74.900002,75.269997,2576800,69.910789
"218",75.050003,76.68,74.050003,75,3005700,69.660004
"219",74.690002,77,74.309998,75.400002,2892600,70.031532
"220",75.099998,75.480003,74.449997,75.400002,1863300,70.031532
"221",75.32,77.660004,74.599998,77.529999,2731000,72.009872
"222",77.720001,80.709999,77.410004,80.309998,2986800,74.591919
"223",79.650002,80.029999,77.580002,78.839996,2196700,73.574715
"224",78.300003,78.760002,76.480003,77.459999,1688200,72.286888
"225",77.830002,79.57,77.57,79.459999,1598700,74.153328
"226",79.980003,81.989998,79.580002,81.400002,1927000,75.96376
"227",81.900002,81.980003,80.220001,81.230003,701800,75.805115
"228",81.07,81.779999,80.650002,81.120003,1181100,75.702461
"229",81.400002,83.190002,80.650002,83.150002,1549800,77.596886
"230",83.559998,85.629997,83.050003,84.660004,2380900,79.006058
"231",85,86.099998,83.889999,84.82,1808300,79.155357
"232",83.980003,85.25,81.209999,84.949997,3188400,79.27668
"233",85.730003,88.199997,85.440002,87.419998,2131900,81.581718
"234",87.489998,87.559998,85.07,85.889999,1906100,80.153885
"235",86.199997,86.790001,85.370003,85.989998,1524800,80.247223
"236",86.269997,86.839996,85.43,85.93,1763700,80.191231
"237",86.059998,86.830002,85.010002,86.699997,1734100,80.909798
"238",87.050003,87.5,86.290001,86.769997,1345800,80.975128
"239",87.370003,87.870003,86.790001,87.82,1398000,81.955002
"240",87.540001,89.239998,87.360001,88.480003,1391600,82.570946
"241",88.349998,90.800003,88.209999,89.309998,2920700,83.345505
"242",90.970001,94.059998,90.779999,93.169998,4153400,86.947716
"243",92.839996,92.949997,91.760002,92.400002,1880300,86.229134
"244",92.669998,94.440002,92.330002,93.790001,2013600,87.526306
"245",93.669998,94.239998,92.959999,93.739998,1442000,87.479645
"246",93.75,94.160004,92.449997,92.989998,1405400,86.779732
"247",93.410004,93.410004,91.5,92.459999,1331700,86.285118
"248",92.480003,93.879997,91.910004,93.25,734200,87.022369
"249",93.18,93.199997,92,92.599998,734800,86.415771
"250",92.879997,92.93,91.75,92.589996,1152500,86.406448
"251",92.889999,93.599998,91.760002,91.82,777800,85.687866
"252",92.150002,94.07,92.120003,94.040001,1138200,87.759605
"253",93.400002,94.730003,92.470001,94.389999,1034800,88.086243
"254",94.639999,94.830002,92.860001,94.18,1781300,87.890251
"255",93.769997,95.629997,93.769997,95.32,1342300,88.95414
"256",95.110001,97.809998,94.809998,96.900002,1731000,90.428612
"257",96.949997,97.860001,95.910004,97.519997,1783500,91.007195
"258",96.540001,97.309998,94.75,97.209999,1070100,90.717903
"259",97.400002,98.139999,96.519997,98.139999,780700,91.585793
"260",98.5,99,97.550003,99,1469300,92.388344
"261",99.099998,100.669998,98.970001,99.550003,1869700,92.901634
"262",99.769997,101.849998,99.769997,101.300003,1864700,94.534744
"263",101.529999,101.639999,99.75,100.860001,1895800,94.124123
"264",100.870003,101.580002,99.629997,100.059998,1371400,93.377563
"265",100.279999,102.730003,99.660004,102.660004,1313400,95.803932
"266",103,103.669998,102.099998,102.809998,1371500,95.943901
"267",103.290001,104.959999,102.900002,104.620003,2111700,97.633026
"268",104.669998,104.669998,103.440002,104.370003,992700,97.399727
"269",104.559998,105.730003,104.110001,105.480003,1453300,98.4356
"270",105.139999,106.269997,104.870003,105.089996,1423000,98.07164
"271",102,103.650002,100.029999,102.459999,3113900,95.617302
"272",102.980003,103.040001,99.059998,99.669998,2458600,93.013611
"273",97.739998,99.809998,95.730003,99.290001,2786600,92.658997
"274",99.089996,99.089996,95.910004,96.019997,1660300,89.607368
"275",95.620003,96.519997,91.690002,91.900002,2278500,85.762527
"276",92.580002,93.370003,86.940002,91.540001,4575000,85.426575
"277",91.599998,95.339996,91.099998,94.220001,2509500,87.927589
"278",94.559998,95.559998,91.459999,91.550003,1742100,85.43589
"279",92.540001,92.540001,85.800003,89.190002,3670800,83.233505
"280",89.849998,91.540001,88.760002,89.449997,2157400,83.476143
"281",101.669998,102,95.940002,97.769997,9725800,91.240517
"282",97.25,98.190002,95.599998,96.400002,3976900,89.962013
"283",96.93,97.620003,94.510002,97.599998,2884000,91.081848
"284",96.730003,100.059998,96.550003,99.400002,2787800,93.124229
"285",98.980003,100.050003,98.519997,99.940002,1683700,93.630135
"286",99.82,99.959999,98.339996,98.57,2815500,92.346626
"287",98.75,99.190002,96.650002,97.120003,3416700,90.988174
"288",97.57,98.489998,96.669998,98.419998,1127600,92.206078
"289",98.589996,100.959999,98.099998,100.580002,1551100,94.229713
"290",101.010002,101.559998,93.160004,97.639999,4738300,91.475334
"291",97.940002,99.75,95.150002,95.160004,1432300,89.151932
"292",94.839996,95.339996,92.510002,93.300003,2177800,87.409348
"293",92.699997,94.580002,92.559998,93.959999,1489900,88.027687
"294",93.010002,95.260002,92.839996,94.900002,1317600,88.908333
"295",95.489998,95.529999,94.080002,94.699997,1338200,88.720947
"296",93.779999,95.889999,93.120003,95.599998,1025400,89.564133
"297",96.260002,98.029999,95.209999,96.239998,1148300,90.163734
"298",96.889999,99.050003,96.760002,99,1037900,92.749474
"299",99.209999,101.019997,98.970001,100.290001,1586700,93.958038
"300",100.440002,101.389999,100.339996,100.599998,1509000,94.248451
"301",100.879997,101.120003,98.150002,98.580002,1287900,92.355995
"302",99.050003,99.25,97.330002,97.360001,1251200,91.21302
"303",97.43,98.230003,96.459999,96.610001,1597500,90.510368
"304",96.339996,96.339996,92.82,93,1127200,87.128296
"305",92.959999,93.190002,88.150002,89.190002,2602400,83.558853
"306",89.449997,91.459999,89.269997,89.5,1714500,83.849281
"307",88.400002,88.400002,84.660004,85,4618900,79.633385
"308",85.339996,86.459999,83.809998,84.029999,1629600,78.724632
"309",84.889999,85.080002,82.879997,84.949997,1649200,79.586548
"310",84.93,85.209999,83.379997,84.010002,1454600,78.705879
"311",84.449997,85.75,84.129997,85.110001,1969600,79.736443
"312",85.129997,86.620003,85.040001,86.209999,1528100,80.766975
"313",86.099998,86.589996,81.82,82.669998,1957700,77.4505
"314",83.190002,84.010002,81.580002,83.93,1318200,78.630943
"315",82.760002,86.68,82.720001,86.25,1485600,80.804459
"316",85.599998,88.57,85.139999,87.379997,3188200,81.863121
"317",86.290001,87.080002,84.620003,85.410004,1592700,80.017517
"318",85.809998,87.690002,85.339996,86.790001,1119600,81.310371
"319",87.620003,89.470001,87.349998,88.910004,1161700,83.296509
"320",87.949997,89.900002,87.82,89.089996,724700,83.465157
"321",89.550003,89.839996,87.889999,88.190002,649400,82.621979
"322",88.389999,88.779999,86.110001,86.82,1235700,81.338478
"323",86.82,89.669998,84.190002,88.769997,5103500,83.165352
"324",89.5,91.389999,89.440002,91.040001,2832600,85.292038
"325",91.669998,94.220001,91.400002,92.75,2130100,86.894081
"326",92.589996,92.589996,90.279999,91.690002,1075500,85.901009
"327",92,92.019997,89.120003,89.870003,886700,84.195915
"328",90.150002,90.82,89.839996,90.739998,959900,85.010994
"329",91.400002,91.980003,89.389999,90.139999,994200,84.448875
"330",89.919998,91.459999,89.300003,91.43,722400,85.657417
"331",91.849998,92.82,91.120003,92.080002,1059300,86.26638
"332",91.93,93.25,91.730003,93.07,1080600,87.193863
"333",93.279999,93.279999,90.529999,90.580002,1108200,84.861092
"334",90.449997,90.690002,87.690002,89.199997,1672700,83.568207
"335",88.559998,95,87.050003,92.18,3502300,86.360062
"336",89.25,89.489998,85.269997,85.370003,3482500,79.980042
"337",84.510002,87.300003,83.489998,86.370003,1962400,80.916878
"338",86.449997,87.480003,84.599998,84.690002,1285200,79.342979
"339",84.580002,85.470001,83.769997,84.690002,1593300,79.342979
"340",84.82,85.610001,84.279999,84.720001,2054200,79.371048
"341",85.410004,87.830002,85.410004,85.529999,1996500,80.129929
"342",85.599998,87.5,84.639999,86.879997,1853300,81.394684
"343",87.43,88.480003,86.910004,87.279999,1015000,81.769424
"344",86.599998,87.480003,85.43,85.669998,1028200,80.261093
"345",85.93,86.730003,85.309998,85.989998,1017400,80.56089
"346",85.940002,87.860001,85.330002,87.07,1531700,81.572708
"347",86.839996,87.029999,84.699997,84.769997,1309300,79.766022
"348",85.230003,85.610001,84.040001,84.339996,972500,79.36142
"349",84.589996,85.739998,84.260002,84.510002,1058200,79.521393
"350",83.879997,84.629997,83.349998,83.959999,923500,79.003845
"351",83.559998,85.230003,82.339996,84.089996,1224100,79.126175
"352",84.459999,86.129997,83.989998,85.489998,786200,80.443527
"353",84.57,84.849998,82.099998,82.57,1390600,77.695892
"354",82.82,84.580002,82.489998,84.129997,910900,79.163788
"355",84.43,84.43,81.970001,82.139999,1352600,77.291283
"356",82.660004,83.629997,82.139999,83.339996,1020500,78.420433
"357",82.870003,85.239998,82.739998,84.32,1037800,79.342598
"358",84.400002,85.449997,84.07,84.790001,976800,79.784859
"359",84.870003,87.190002,84.839996,87.150002,1080100,82.005539
"360",87.339996,87.709999,86.43,86.599998,1261000,81.487999
"361",86.599998,87.089996,85.129997,86.089996,1198700,81.00811
"362",86.25,87.860001,86.129997,87.279999,1595200,82.127876
"363",87.440002,88.050003,86.25,88.040001,1014100,82.84301
"364",88.610001,91.889999,88.550003,90.660004,2459200,85.308342
"365",90.849998,93.82,90.410004,93.349998,1903500,87.839554
"366",92.900002,94.879997,92,94.849998,2042700,89.250984
"367",94.269997,94.410004,91.309998,91.57,1265200,86.164635
"368",90.93,92.18,90.389999,92.169998,1159100,86.729218
"369",92.029999,93.580002,91.690002,93.230003,640300,87.726646
"370",93.669998,93.959999,92.860001,93.209999,962800,87.707832
"371",93.349998,94.339996,92.870003,93.5,974300,87.980698
"372",93.150002,93.809998,91.349998,92.220001,670900,86.776276
"373",91.910004,92.330002,90.230003,90.389999,959700,85.054268
"374",90.360001,91.529999,89.519997,89.82,811700,84.517937
"375",83.239998,86.760002,82.139999,86.099998,5020200,81.017517
"376",86.160004,86.559998,84.379997,85.269997,1401800,80.236504
"377",84.800003,85.739998,83.589996,85.720001,1260100,80.659958
"378",85.989998,87.139999,85.029999,86.68,619700,81.563286
"379",86.360001,87.269997,85.900002,87.199997,871600,82.052597
"380",87.610001,88.139999,86.830002,87.970001,1014800,82.777145
"381",88.300003,89.550003,87.970001,88.25,1436200,83.040604
"382",88.940002,89.010002,87.879997,88.139999,843300,82.937103
"383",87.110001,87.379997,85.620003,87.139999,1250900,81.996124
"384",87.760002,87.989998,86.190002,86.800003,1482100,81.676201
"385",86.970001,88.669998,86.459999,87.910004,1157600,82.72068
"386",88.239998,88.239998,86.779999,86.900002,926600,81.770294
"387",86.669998,87.580002,86.449997,86.82,1097300,81.695023
"388",86.849998,87.540001,86.080002,86.330002,813600,81.23394
"389",86.260002,86.379997,83.510002,85.559998,2193700,80.509392
"390",84.779999,85.529999,83.309998,84.699997,1217000,79.700165
"391",84.720001,85.720001,84.699997,84.75,670600,79.747223
"392",84.849998,85.580002,83.790001,83.93,920500,78.975632
"393",84.230003,85.199997,83.75,84.769997,1263700,79.766022
"394",84.830002,85.25,82.980003,83.239998,1634400,78.326347
"395",83.209999,84.370003,82.139999,82.919998,1276900,78.02523
"396",83.110001,84.489998,82.550003,82.910004,1668500,78.015839
"397",83.209999,83.489998,81.779999,81.830002,1500200,76.999565
"398",81.669998,82.839996,79.459999,79.489998,2357800,74.797707
"399",78,79.669998,77.279999,78.980003,3712200,74.317802
"400",78.980003,81.339996,78.220001,80.970001,1937500,76.190346
"401",80.25,82.720001,80.07,82.139999,1966800,77.291283
"402",82.010002,84.809998,81.519997,83.440002,1581600,78.514557
"403",83.239998,83.559998,81.480003,82.660004,1446700,77.780594
"404",82.720001,84.519997,82.349998,83.239998,1316400,78.326347
"405",83,83.080002,81.650002,81.980003,1255000,77.140732
"406",82,83.269997,81.900002,83.059998,1243500,78.156975
"407",83.150002,85.129997,83.120003,84.43,1182500,79.446106
"408",83.940002,85.150002,83.010002,85.120003,1377100,80.09536
"409",85.980003,87.290001,84.769997,86.82,1811900,81.695023
"410",86.379997,88.470001,86.379997,87.720001,1298900,82.904762
"411",87.709999,88.660004,87.709999,88.269997,868000,83.424561
"412",88.349998,88.830002,87.93,87.989998,769500,83.159935
"413",87.93,88.379997,87.029999,88.150002,550400,83.31115
"414",88.230003,88.589996,87.519997,88.279999,836000,83.434006
"415",88.599998,88.980003,87.919998,88.330002,626700,83.481277
"416",88.629997,89.650002,88.230003,88.459999,786700,83.604134
"417",88.809998,88.970001,87.900002,88.870003,578900,83.991638
"418",88.669998,89.43,87.779999,89.260002,792300,84.360229
"419",88.900002,90.389999,88.32,90.059998,1446400,85.116302
"420",89.699997,90.040001,89.169998,89.970001,886000,85.031258
"421",89.529999,89.599998,88.010002,89.169998,1021100,84.275177
"422",88.639999,89.540001,88.300003,89.440002,1063200,84.530334
"423",89.610001,89.919998,87.599998,88.379997,1342200,83.528534
"424",88.300003,89.260002,87.790001,88.639999,974100,83.774261
"425",88.709999,89.480003,88.199997,88.330002,1013700,83.481277
"426",87.25,87.809998,83.959999,84.099998,2498700,79.483475
"427",83.730003,85.43,83.389999,85.209999,1310100,80.532524
"428",85.720001,86.269997,85.150002,85.93,1096100,81.213013
"429",86.190002,87.379997,85.639999,85.839996,1166900,81.12796
"430",86.019997,87.389999,85.360001,86.760002,1010500,81.997459
"431",86.559998,88.059998,86.32,87.330002,1009500,82.536163
"432",87.449997,89.889999,87.129997,89.389999,1393000,84.483086
"433",89.790001,91.449997,89.790001,91.059998,1082900,86.061417
"434",91.160004,91.699997,89.620003,90.129997,1853200,85.182449
"435",89.629997,90.190002,88.440002,89.57,966700,84.653198
"436",89.68,90.580002,89.43,89.519997,975300,84.605927
"437",89.610001,91.480003,89.610001,90.309998,1301700,85.352585
"438",90.339996,91.489998,90.339996,91.150002,948800,86.146469
"439",91.120003,92.510002,90.529999,92.220001,1128400,87.157745
"440",92.75,93.940002,92.300003,92.790001,1232500,87.696449
"441",92.510002,93.160004,91.389999,91.400002,1197600,86.382751
"442",92.050003,92.709999,90.830002,91.029999,1405100,86.033066
"443",91.360001,92.57,90.809998,91.040001,1300400,86.042519
"444",91.010002,92.190002,89.910004,90.580002,1178600,85.607765
"445",90.599998,92.25,90.599998,91.290001,1163400,86.278801
"446",91.489998,91.800003,90.440002,90.919998,1157900,85.929108
"447",91.050003,92.830002,90.809998,90.839996,1781600,85.853477
"448",90.529999,90.790001,86.870003,87.309998,1590200,82.517258
