"","PXD.Open","PXD.High","PXD.Low","PXD.Close","PXD.Volume","PXD.Adjusted"
"885",96.18,97.120003,91.400002,91.480003,1354000,88.620438
"886",91.080002,92.720001,90.400002,92.440002,2154500,89.550423
"887",93.339996,93.540001,90.199997,91,1545200,88.155441
"888",90.269997,95.980003,90.019997,95.660004,1801200,92.669777
"889",96.949997,98.209999,95.629997,96.589996,1834500,93.570702
"890",96.150002,98.120003,94.769997,96.82,969100,93.79351
"891",97.330002,98.589996,96.410004,96.519997,1089000,93.502892
"892",96.410004,99.120003,95.449997,96.910004,1439600,93.880707
"893",98.709999,103.360001,98.709999,102.720001,2062900,99.509087
"894",100.919998,103.019997,99.239998,102.510002,1581400,99.305649
"895",101.480003,102.059998,99.830002,100.660004,1198100,97.513481
"896",101.110001,102.419998,99.110001,99.68,855900,96.56411
"897",99.68,100.019997,97.769997,98.519997,940500,95.440353
"898",97.629997,98.68,96.190002,96.550003,846500,93.531952
"899",96.790001,98.550003,96.080002,98.540001,1130600,95.45974
"900",96.029999,97.07,93.93,95.849998,1052500,92.853828
"901",94.839996,97.040001,94.5,96.919998,1223700,93.890381
"902",97.900002,99.300003,96.160004,97.839996,1208100,94.781624
"903",97.589996,100.379997,97.209999,99.519997,1614300,96.409111
"904",101.650002,103.989998,99.599998,102.650002,2167100,99.441269
"905",101.889999,103.870003,101.68,102.360001,1322300,99.160347
"906",101.25,104.620003,99.309998,104.279999,1554900,101.020317
"907",104.93,109.440002,104.540001,108.989998,1907300,105.583092
"908",111.010002,111.949997,106.209999,106.559998,1603900,103.229042
"909",109.220001,111.480003,107.800003,110.5,1463700,107.045883
"910",109.769997,111.709999,109.510002,109.940002,1719000,106.503403
"911",108.949997,110.900002,108.610001,110.730003,1032900,107.2687
"912",111,111.18,107.480003,108.610001,1272800,105.214981
"913",108.260002,109.230003,107.139999,107.699997,1334000,104.333412
"914",107.239998,107.900002,104.32,104.769997,1386600,101.495003
"915",103.129997,104.669998,102.620003,102.669998,1082500,99.46064
"916",102.580002,103.699997,101.980003,102.110001,1360000,98.918144
"917",102.839996,105.949997,102.529999,104.75,1492000,101.475632
"918",106.25,107.279999,105.089996,106.919998,1164600,103.577789
"919",106,106.900002,104.290001,104.410004,1045600,101.146255
"920",105.010002,105.839996,104.099998,105.379997,811000,102.08593
"921",106,106,103.959999,105.599998,792000,102.299057
"922",105.599998,105.809998,103.169998,103.93,1439500,100.681259
"923",103.419998,103.870003,102.089996,102.980003,1281000,99.760963
"924",102.790001,102.790001,100.599998,100.919998,1299600,97.76535
"925",100.309998,101.580002,97.870003,98.379997,1544600,95.304741
"926",99.360001,100.650002,97.459999,99.099998,917000,96.002251
"927",97.43,97.43,93.449997,94.360001,1664500,91.4104
"928",95.730003,97.730003,95.199997,96.599998,1146300,93.580383
"929",96.57,96.57,91.059998,91.449997,1630800,88.59137
"930",92.230003,92.940002,91.199997,92.07,1810400,89.191978
"931",92.540001,94.660004,91.25,93.349998,1655300,90.431976
"932",93.870003,95.699997,93.540001,94.629997,1286800,91.671967
"933",95.349998,99.32,95.080002,97.550003,2134600,94.500694
"934",95.779999,97.809998,94.809998,97.080002,1796200,94.045372
"935",96.300003,97.699997,94.830002,95.779999,2393300,92.786018
"936",93.25,93.809998,90.449997,91.919998,1804700,89.046677
"937",91.919998,93.68,91.279999,92.519997,1578500,89.62793
"938",92.25,92.959999,86.82,86.900002,1444700,84.183609
"939",86.470001,88.18,85.080002,86.559998,1652900,83.854225
"940",85.57,86.5,84.540001,85.900002,1219000,83.214859
"941",88.050003,89.199997,86.730003,88.309998,1749000,85.549515
"942",87.559998,87.730003,83.900002,86.400002,1402500,84.223778
"943",87.089996,87.449997,85.43,85.989998,1693000,83.824112
"944",84.830002,86.220001,83.989998,84.57,1529900,82.439873
"945",82.059998,87.559998,81.860001,86.540001,1874300,84.360252
"946",88,89.389999,86.419998,89.32,962900,87.070236
"947",90.980003,92.25,87.75,88.029999,1437200,85.812737
"948",88.010002,89.68,87.220001,88.940002,1050400,86.699814
"949",89.709999,90.169998,88.32,89.480003,1188500,87.226212
"950",90.07,90.550003,87.629997,88.07,1094800,85.851723
"951",88.290001,89.209999,86.559998,88.68,890100,86.446358
"952",88.440002,90.589996,87.709999,88.150002,771300,85.92971
"953",88.660004,92.629997,88.660004,90.089996,1627600,87.820839
"954",88.260002,92.370003,87.32,92.220001,854900,89.897194
"955",91.989998,92.300003,90.220001,90.260002,1013000,87.986557
"956",90.760002,91.139999,86.980003,87.050003,2034400,84.857422
"957",82.75,84.82,81.389999,83.529999,4188100,81.426064
"958",82.5,83.400002,78.120003,78.440002,4633400,76.464279
"959",78.470001,83.5,76.580002,83,5712900,80.909416
"960",83.800003,86.269997,83.18,85.540001,2868100,83.385445
"961",83.699997,84.540001,81.57,82.800003,3580600,80.714462
"962",83.160004,84.919998,82.559998,83.779999,2668500,81.669769
"963",81.169998,83.57,80.260002,80.330002,3865500,78.306671
"964",79.059998,81.660004,76.989998,81.419998,2347300,79.369202
"965",81.050003,81.5,77.449997,79.559998,2677200,77.556061
"966",80.800003,84.349998,79.050003,82.800003,2503700,80.714462
"967",84.489998,84.860001,81.25,82.199997,1779600,80.12957
"968",82.730003,85.93,80.120003,83.5,1984900,81.396828
"969",81.709999,85,79.470001,79.580002,2919400,77.575562
"970",79.93,81.370003,77.099998,77.339996,2205200,75.391983
"971",86.190002,90.580002,84.220001,88.370003,4540000,86.144165
"972",90.239998,92.190002,86.980003,91.75,2427600,89.439034
"973",93.360001,93.459999,89.800003,90.639999,1639800,88.356995
"974",89.269997,91.029999,85.68,86.269997,1849900,84.097054
"975",87.239998,91.160004,87.239998,90.669998,1427300,88.38623
"976",94.5,95.150002,92.43,94.709999,1944000,92.324471
"977",93.07,96.089996,92.029999,95.910004,1240200,93.494255
"978",96.580002,98.959999,94.57,94.610001,1552900,92.226997
"979",93.900002,96.800003,93,96.629997,1356400,94.196106
"980",96.239998,97.25,94.870003,95.809998,1851500,93.396751
"981",97.5,104.529999,97.300003,104.5,2153800,101.867882
"982",108.309998,111.43,107.650002,111.349998,3011800,108.545341
"983",110,111.190002,108.330002,109.959999,1690800,107.190361
"984",109.620003,111.540001,109.139999,110.07,1109200,107.2976
"985",108.589996,108.690002,100.269997,100.580002,3450500,98.046623
"986",103.540001,103.839996,99.099998,99.800003,1750900,97.286278
"987",99.190002,104.940002,98.589996,101.529999,1908800,98.972694
"988",101.949997,106.739998,100.720001,105.349998,1988800,102.69648
"989",107.599998,114.279999,107.5,114.059998,2576000,111.18708
"990",112.720001,112.720001,109.650002,110.279999,2052800,107.502304
"991",109.790001,115.099998,108.730003,114.269997,1952900,111.3918
"992",115.639999,116.230003,112.25,114.43,2038500,111.547768
"993",113.720001,119.519997,113.720001,118.790001,1991900,115.797951
"994",117.779999,118.269997,114.339996,115.57,1729700,112.65905
"995",118.040001,118.209999,111.910004,113.110001,1965800,110.261009
"996",114.5,117.769997,112.470001,117.440002,1855500,114.481956
"997",118,119.419998,115.760002,116.889999,2459500,113.945816
"998",117.580002,117.769997,113.550003,114.379997,1981800,111.499031
"999",114.559998,115.199997,112.620003,114.360001,3011100,111.47953
"1000",108.949997,113.639999,107.959999,110.889999,1657900,108.096939
"1001",111.5,111.629997,108.199997,108.440002,1579700,105.708649
"1002",109.779999,114.879997,109.440002,113.120003,1417000,110.270775
"1003",112.860001,112.860001,110.760002,112.489998,487800,109.656631
"1004",112.860001,113.900002,110.150002,110.650002,1010800,107.862976
"1005",111.010002,112.089996,109.110001,110.639999,1320100,107.853226
"1006",110.360001,114.919998,109.900002,114.57,1293800,112.24221
"1007",113.400002,114.809998,112.400002,113.889999,1444700,111.576027
