"","ATO.Open","ATO.High","ATO.Low","ATO.Close","ATO.Volume","ATO.Adjusted"
"912",104.510002,105.07,103.980003,104.120003,1075200,100.901077
"913",103.849998,104.290001,102.940002,103,846800,99.815704
"914",103.279999,103.709999,102.300003,102.639999,1088100,99.46682
"915",102.209999,103.010002,101.610001,101.699997,811700,98.555885
"916",101.18,101.199997,99.080002,100.839996,1912400,98.278122
"917",100.860001,101.919998,99.589996,101.910004,543300,99.320953
"918",102.239998,102.239998,99.720001,100.440002,463600,97.88829
"919",100.120003,100.120003,98.5,99.300003,570600,96.777252
"920",99.82,100.18,98.529999,98.980003,580900,96.465378
"921",99.389999,99.650002,98.059998,99.580002,582400,97.05014
"922",99.510002,100.209999,99.120003,99.82,636800,97.284042
"923",99.419998,99.419998,97.139999,97.43,839000,94.954758
"924",97.510002,99.029999,97.160004,98.43,1160100,95.929352
"925",98.949997,99.93,97.379997,98.089996,909800,95.597992
"926",98.5,98.629997,96.470001,97.220001,788900,94.750099
"927",97.629997,97.629997,95.120003,96.120003,939300,93.67804
"928",96.690002,97.709999,96.32,96.650002,681700,94.194572
"929",96.449997,96.449997,94.260002,94.269997,645500,91.875038
"930",94.559998,94.559998,92.75,93.209999,681600,90.841972
"931",93.959999,94.199997,93.040001,93.32,772900,90.949165
"932",93.639999,94.589996,91.900002,92.349998,1081100,90.003815
"933",92.5,94.5,92.110001,93.889999,1320200,91.504692
"934",93.830002,94.190002,92.959999,93.419998,690100,91.046631
"935",93.190002,93.669998,91.800003,92,1570700,89.662712
"936",91.239998,92.480003,90.489998,92.269997,1218700,89.92585
"937",92.330002,94.290001,92.230003,93.720001,929900,91.33902
"938",93.580002,94.160004,92.720001,92.870003,856800,90.510605
"939",92.809998,94.220001,92.510002,93.589996,716200,91.212311
"940",93.230003,95.510002,92.889999,95.25,956900,92.830139
"941",95.300003,95.760002,94.650002,95.040001,550200,92.625473
"942",95.169998,95.93,94.889999,95.099998,927300,92.683952
"943",95.82,95.949997,94.690002,95.589996,691000,93.161507
"944",95.610001,96.339996,94.82,95.470001,1124600,93.044556
"945",94.949997,97,94.589996,96.019997,1090700,93.580574
"946",96.589996,96.589996,94.949997,95.220001,1040800,92.800903
"947",95.360001,97.870003,95.360001,96.980003,863000,94.51619
"948",97.07,97.419998,95.620003,96.379997,955300,93.931435
"949",96.699997,97.279999,96.199997,96.790001,989900,94.331017
"950",97.400002,97.800003,95.989998,96.510002,1258800,94.058136
"951",96.309998,97.269997,96.110001,96.610001,896700,94.155586
"952",96.32,96.43,94.309998,95.410004,669400,92.986076
"953",95.32,96.050003,94.489998,95.040001,682500,92.625473
"954",94.410004,95.440002,93.43,94.5,967600,92.09919
"955",94.370003,95.07,93.419998,94.489998,923200,92.089447
"956",94.760002,95.010002,93.900002,94.239998,557100,91.845795
"957",94.410004,94.699997,93.110001,94.279999,658000,91.884781
"958",94.279999,96.900002,94.029999,95.540001,1079500,93.112778
"959",95.559998,97.099998,95.349998,96.639999,808400,94.184837
"960",97.260002,98.190002,96.959999,97.690002,593400,95.208153
"961",97.190002,97.809998,96.660004,97.480003,768000,95.003487
"962",97.660004,98.169998,97.029999,97.07,704000,94.603897
"963",96.07,96.650002,92.620003,92.690002,837600,90.33519
"964",92.400002,93.370003,90.660004,92.080002,704100,89.740677
"965",91.57,92.220001,91.050003,91.669998,1483000,89.341087
"966",92.510002,95.599998,92.370003,95.510002,865800,93.083534
"967",96.699997,98.400002,96.43,97.629997,759500,95.149673
"968",97,98.589996,95.489998,95.589996,672200,93.161507
"969",96.620003,97.550003,94.519997,95.019997,673400,92.605988
"970",95.459999,95.690002,93.32,93.639999,507200,91.26104
"971",98,99.610001,96.639999,97.790001,808500,95.305611
"972",98.239998,102.949997,97.919998,102.449997,1369300,99.847221
"973",102.68,102.68,99.82,100.739998,1077300,98.180664
"974",99.889999,100.730003,97.449997,98.720001,1243200,96.21199
"975",99.43,102.739998,99.239998,102.160004,958300,99.564598
"976",103.57,103.660004,100.900002,101.279999,1641800,98.706947
"977",100.559998,101.410004,99.889999,100.050003,1159400,97.508202
"978",100.610001,100.830002,95.830002,96.169998,1152400,93.726768
"979",96.550003,96.790001,93.040001,95.099998,1375200,92.683952
"980",95.209999,96.459999,94.360001,95.669998,1458100,93.239464
"981",96.160004,97.160004,95.980003,96.860001,935400,94.399246
"982",97.800003,101.300003,97.519997,100.279999,1486600,97.732353
"983",100.419998,100.419998,98.360001,99.410004,795200,96.88446
"984",98.720001,99.010002,96.639999,96.82,307900,94.95726
"985",96.849998,97.260002,95.269997,95.889999,2098200,94.045151
"986",96.190002,97.379997,96.190002,96.639999,1030100,94.780724
"987",96.5,97.110001,94.32,96.190002,1020400,94.339386
"988",96.190002,96.889999,95.519997,96.519997,822900,94.663033
"989",96.959999,98.010002,95.709999,97.269997,1123900,95.398605
"990",96.879997,98.25,96.879997,97.25,769600,95.378983
"991",97.019997,98.25,96.779999,97.589996,705100,95.712448
"992",97.669998,98.080002,96.900002,97.75,707000,95.86937
"993",97.900002,98.330002,96.900002,98.169998,857700,96.281288
"994",98.209999,99.269997,97.900002,99.07,1100900,97.163979
"995",99.82,101.07,99.389999,99.510002,1074700,97.595512
"996",100.089996,102.260002,99.830002,101.68,1351400,99.723763
"997",101.449997,101.68,99.25,99.349998,847700,97.438583
"998",99.559998,100.779999,99.050003,99.089996,795500,97.183586
"999",99.239998,99.699997,94.779999,95.110001,2443000,93.280159
"1000",94.120003,95.139999,91.349998,92.019997,1468100,90.249603
"1001",92.169998,92.870003,91.57,92.330002,821200,90.553642
"1002",92.550003,93.5,91.919998,92.029999,634700,90.259415
"1003",92.309998,92.800003,91.57,92.769997,331700,90.985176
"1004",92.93,94.199997,92.639999,93.410004,529400,91.612869
"1005",93.599998,94.25,92.580002,93.160004,706600,91.367676
"1006",93.470001,95.040001,93.059998,93.510002,947100,91.710945
"1007",93.269997,95.489998,93.019997,95.43,631500,93.594002
