"","AZO.Open","AZO.High","AZO.Low","AZO.Close","AZO.Volume","AZO.Adjusted"
"465",760.400024,768.590027,757.26001,766.349976,181700,766.349976
"466",771.909973,783.02002,771.909973,781.02002,259800,781.02002
"467",782.599976,792.900024,775.609985,790.5,186000,790.5
"468",791.25,802.219971,785.109985,798.940002,289200,798.940002
"469",799.049988,800,791.169983,793.869995,341300,793.869995
"470",795.049988,802,790.070007,792.599976,260600,792.599976
"471",805,819.049988,796,813.47998,315000,813.47998
"472",813.26001,832.299988,813.26001,823.299988,377900,823.299988
"473",823.299988,823.299988,801.130005,810.039978,428500,810.039978
"474",807.159973,832.669983,802.409973,827.98999,363500,827.98999
"475",829.900024,839.380005,827.419983,829.349976,320100,829.349976
"476",813.659973,822.609985,793.059998,793.109985,460200,793.109985
"477",801,822.01001,799.369995,819.210022,259300,819.210022
"478",815.219971,832.140015,815.219971,827.530029,136000,827.530029
"479",835.400024,842.099976,818.359985,820,431000,820
"480",820,837.159973,819.97998,835.22998,269500,835.22998
"481",835.380005,840.650024,826.599976,833.700012,349900,833.700012
"482",835.530029,836.73999,824.02002,825.830017,279200,825.830017
"483",827.090027,827.090027,804.570007,809.070007,602900,809.070007
"484",814.049988,829.710022,807.059998,824.460022,535700,824.460022
"485",867.099976,894.369995,854.5,880.070007,947400,880.070007
"486",865.469971,877.940002,852.109985,868.679993,593600,868.679993
"487",866.869995,881,861,870.159973,394600,870.159973
"488",874.070007,890.330017,864.440002,885.869995,374700,885.869995
"489",888.76001,896.030029,873.169983,878.340027,283700,878.340027
"490",882.01001,895.890015,877.51001,889.340027,325800,889.340027
"491",886.200012,895.710022,877.799988,883.47998,259600,883.47998
"492",885.830017,893.52002,868.039978,871.23999,369400,871.23999
"493",866.710022,870.97998,840.700012,854.179993,463000,854.179993
"494",865.130005,868.48999,853.01001,857.23999,337900,857.23999
"495",857,865.530029,831.650024,835.869995,411600,835.869995
"496",830.969971,833.179993,817.700012,826.219971,578300,826.219971
"497",817.950012,837.669983,803.849976,826.039978,691600,826.039978
"498",826,833.52002,817.72998,822.820007,163300,822.820007
"499",823.299988,839.369995,820.549988,839.059998,302300,839.059998
"500",831.75,843.039978,818.830017,843.039978,252400,843.039978
"501",847.580017,856,835.320007,839.01001,257500,839.01001
"502",844.190002,847.059998,825.700012,838.340027,258300,838.340027
"503",831.669983,844.559998,829.01001,838.47998,333400,838.47998
"504",838.929993,850.859985,834.289978,845.580017,361600,845.580017
"505",851.390015,856.700012,832.619995,835.630005,383800,835.630005
"506",834.679993,835.630005,816.51001,822.320007,495500,822.320007
"507",830,830,798.409973,811.369995,474700,811.369995
"508",817.609985,832.619995,813.72998,820.359985,323900,820.359985
"509",815.01001,828.549988,811,827.340027,305900,827.340027
"510",822.840027,829.039978,817.200012,822.880005,296900,822.880005
"511",823.02002,829.369995,813.27002,826.97998,356900,826.97998
"512",826.51001,831.359985,819.5,829.580017,287200,829.580017
"513",831.73999,835.070007,819.849976,832.960022,297400,832.960022
"514",832.580017,849,830.460022,842.309998,245900,842.309998
"515",844.73999,855.450012,834.830017,844.320007,299700,844.320007
"516",843.98999,848.280029,824.530029,829.200012,344900,829.200012
"517",832.48999,838.23999,824.52002,834.549988,253700,834.549988
"518",831.75,836.789978,811.030029,814.789978,341500,814.789978
"519",818.390015,822.049988,805.73999,814.640015,319700,814.640015
"520",812.090027,821.409973,803.280029,819.01001,274400,819.01001
"521",818.940002,831.900024,814.5,830.659973,258300,830.659973
"522",828.919983,847.130005,828.859985,843.169983,228600,843.169983
"523",844.669983,848.440002,832.619995,847.340027,494700,847.340027
"524",848,854.469971,838.530029,849.909973,253900,849.909973
"525",852.299988,869.909973,848.390015,869.440002,242700,869.440002
"526",873.73999,878.02002,863.590027,869.419983,281400,869.419983
"527",870.859985,873.97998,863.97998,868.080017,238800,868.080017
"528",874.880005,879.950012,860,878.77002,316100,878.77002
"529",873.159973,889.880005,868.75,874.080017,278800,874.080017
"530",875.380005,888.869995,871.330017,887.909973,276700,887.909973
"531",888.549988,899.98999,887.919983,890.900024,362700,890.900024
"532",890.440002,894.549988,882.869995,891.359985,289500,891.359985
"533",888.039978,908.77002,885.51001,904.960022,382000,904.960022
"534",910.830017,922.280029,909,919.75,293000,919.75
"535",920,926.75,910.01001,916.679993,293200,916.679993
"536",917,925,908.919983,921.140015,271200,921.140015
"537",921.960022,921.960022,905.390015,906.330017,244600,906.330017
"538",910.650024,914.23999,901.039978,911.659973,240000,911.659973
"539",913.400024,914.830017,886.950012,889.599976,364300,889.599976
"540",959.890015,964.390015,932.390015,935,781400,935
"541",900,925.849976,900,911.929993,430600,911.929993
"542",910.159973,938.969971,910.159973,938.969971,667900,938.969971
"543",945.390015,946,919.580017,929.320007,465700,929.320007
"544",934.409973,939,916.849976,932.950012,298300,932.950012
"545",935,948,930.419983,939.830017,288700,939.830017
"546",944.219971,952.98999,934.780029,935.349976,299000,935.349976
"547",933.909973,943.619995,932.130005,940.549988,445900,940.549988
"548",939.119995,942,929.340027,934.72998,252000,934.72998
"549",948.109985,948.700012,937.659973,940.030029,288300,940.030029
"550",942.820007,942.820007,924.25,934.609985,249700,934.609985
"551",936.580017,942.72998,932.909973,940.580017,301200,940.580017
"552",943.700012,952.710022,938.289978,950.219971,375100,950.219971
"553",950.710022,962.460022,943.869995,962.22998,359100,962.22998
"554",961.840027,984.72998,961.840027,975.590027,418900,975.590027
"555",980,988.23999,976.380005,978.98999,315300,978.98999
"556",976.090027,982.97998,970.799988,980.97998,323600,980.97998
"557",984.5,1003.73999,983.460022,1001.090027,292400,1001.090027
"558",999.969971,1015.780029,979.25,981.27002,299000,981.27002
"559",982.469971,1002,982.469971,995.859985,197100,995.859985
"560",999.309998,1004.619995,987.280029,997.309998,262300,997.309998
"561",996.419983,1007.580017,989.530029,1003.200012,271300,1003.200012
"562",1004.909973,1011.460022,1003.650024,1005.169983,240000,1005.169983
"563",1010.140015,1028.099976,1005.02002,1024.119995,322000,1024.119995
"564",1039.329956,1048.530029,1018.219971,1029.709961,332400,1029.709961
"565",1032,1044.380005,1029.790039,1041.97998,202700,1041.97998
"566",1046.560059,1049.579956,1041.839966,1045.530029,187100,1045.530029
"567",1044.469971,1048.869995,1033.949951,1040.689941,219200,1040.689941
"568",1045,1049.72998,1037.27002,1048.52002,252000,1048.52002
"569",1048.160034,1058.310059,1044,1052.540039,290100,1052.540039
"570",1050,1054.410034,1037.660034,1040.400024,276700,1040.400024
"571",1046.880005,1062.52002,1042.319946,1060.170044,324900,1060.170044
"572",1063.670044,1070.920044,1058.72998,1068.569946,261400,1068.569946
"573",1069.849976,1072.219971,1055.02002,1060.300049,247400,1060.300049
"574",1064.310059,1074.670044,1057.329956,1064.589966,324100,1064.589966
"575",1069.339966,1069.959961,1057.959961,1061.589966,245900,1061.589966
"576",1067,1069.469971,1040.5,1051.369995,230700,1051.369995
"577",1048.930054,1050.27002,1032.069946,1045.050049,268800,1045.050049
"578",1045,1047.109985,1035,1035.199951,234100,1035.199951
"579",1035.47998,1060.76001,1032.089966,1047.76001,308400,1047.76001
"580",1048.660034,1056.939941,1040.630005,1042.599976,206800,1042.599976
"581",1034.959961,1046.619995,1023.080017,1042.349976,370200,1042.349976
"582",1023.289978,1043.22998,1023.289978,1033.550049,278500,1033.550049
"583",1032.780029,1035.859985,1021.650024,1022.5,198300,1022.5
"584",1019.940002,1030.449951,1015.460022,1028.310059,255100,1028.310059
"585",1029.709961,1045.890015,1023.070007,1023.900024,236900,1023.900024
"586",1024.920044,1039.430054,1024.290039,1038.310059,195500,1038.310059
"587",1043,1048.939941,1026.01001,1033.380005,253900,1033.380005
"588",1023.98999,1038.98999,1018.429993,1030.640015,228000,1030.640015
"589",1030.089966,1033.640015,1010.299988,1015.359985,233500,1015.359985
"590",1015.690002,1019.469971,1001.01001,1005.599976,231000,1005.599976
"591",1000.47998,1008.099976,994.419983,1004.47998,238800,1004.47998
"592",1000.030029,1005.549988,984.049988,1000.590027,250000,1000.590027
"593",990.150024,993.530029,980.619995,982.559998,269200,982.559998
"594",985.23999,992.809998,979.700012,989.799988,274500,989.799988
"595",987.369995,988.700012,975.590027,978.359985,203600,978.359985
"596",979.109985,992.719971,970.340027,981.340027,274600,981.340027
"597",976.369995,993.179993,976.369995,984.090027,279600,984.090027
"598",984.380005,991.52002,974.669983,977.830017,427300,977.830017
"599",1007,1037.52002,980.719971,1032.25,697700,1032.25
"600",1021.400024,1047.189941,1021,1043.930054,318000,1043.930054
"601",1037.219971,1037.219971,1020.25,1034.819946,284900,1034.819946
"602",1039.069946,1055.97998,1036.719971,1052.189941,375800,1052.189941
"603",1055.25,1081.579956,1049.47998,1051.140015,521500,1051.140015
"604",1042.920044,1045.339966,1021.52002,1027.540039,357000,1027.540039
"605",1032.959961,1047.459961,1031.300049,1045.290039,204900,1045.290039
"606",1030.5,1033.040039,1010.01001,1027.109985,498800,1027.109985
"607",1027.119995,1050.449951,1027.119995,1037.650024,357200,1037.650024
"608",1044.310059,1049.98999,1031.390015,1036.27002,296000,1036.27002
"609",1045.099976,1069.040039,1041.949951,1068.890015,307700,1068.890015
"610",1074.099976,1094.98999,1058.040039,1090.540039,345700,1090.540039
"611",1094.569946,1111.109985,1094.569946,1099.140015,333700,1099.140015
"612",1105.050049,1119.76001,1096.72998,1111.22998,188100,1111.22998
"613",1114.22998,1119,1092.969971,1095.390015,279700,1095.390015
"614",1095.900024,1109.02002,1090.280029,1106.77002,213300,1106.77002
"615",1115.530029,1120,1107.459961,1113.949951,200100,1113.949951
"616",1116.530029,1121.369995,1108.060059,1119.869995,192500,1119.869995
"617",1124.040039,1127.579956,1119.130005,1124.359985,213500,1124.359985
"618",1128.550049,1135.22998,1123.869995,1126,279500,1126
"619",1124.130005,1132.97998,1105.719971,1122.650024,276500,1122.650024
"620",1124.97998,1135.390015,1113.400024,1128.199951,219200,1128.199951
"621",1125.97998,1125.97998,1110.26001,1118.469971,267400,1118.469971
"622",1121.98999,1121.98999,1103.209961,1110.949951,220300,1110.949951
"623",1109.180054,1109.400024,1096.359985,1097.829956,261800,1097.829956
"624",1096.099976,1099.810059,1079.01001,1086.599976,244300,1086.599976
"625",1090.670044,1092.5,1077.359985,1084.079956,204700,1084.079956
"626",1094.930054,1102.290039,1085.22998,1099.469971,360700,1099.469971
"627",1109,1116.829956,1091.819946,1098.790039,200900,1098.790039
"628",1102.790039,1117.410034,1100.140015,1115.47998,175300,1115.47998
"629",1119.709961,1135.339966,1116.660034,1130.380005,107500,1130.380005
"630",1129.650024,1136.050049,1124.060059,1130.310059,129800,1130.310059
"631",1131.790039,1145.51001,1129.579956,1144.219971,163500,1144.219971
"632",1143.380005,1155.069946,1139.849976,1143.089966,181000,1143.089966
"633",1147.119995,1152.900024,1139.72998,1148.469971,155700,1148.469971
"634",1148.969971,1154.609985,1144.290039,1148.910034,190500,1148.910034
"635",1147.180054,1166.900024,1147.180054,1164.709961,142800,1164.709961
"636",1169.329956,1179.910034,1163.719971,1178.380005,179700,1178.380005
"637",1179.609985,1186.599976,1169.670044,1180,201500,1180
"638",1182.619995,1182.619995,1158.550049,1160,221100,1160
"639",1152,1163.130005,1123.140015,1162.849976,319500,1162.849976
"640",1166.27002,1181.02002,1161.72998,1172.25,205700,1172.25
"641",1172.47998,1179.300049,1166.130005,1175.160034,177400,1175.160034
"642",1175.290039,1176.400024,1157.030029,1171.310059,180100,1171.310059
"643",1171.300049,1175.089966,1162.339966,1172.939941,162400,1172.939941
"644",1167.439941,1171.910034,1142.109985,1146.209961,311700,1146.209961
"645",1146,1149.910034,1142.48999,1146.180054,233900,1146.180054
"646",1143.140015,1150.97998,1139.719971,1148.819946,191900,1148.819946
"647",1146.780029,1147.51001,1139.589966,1144.199951,170400,1144.199951
"648",1142.420044,1142.430054,1108.329956,1123.040039,275000,1123.040039
"649",1124.170044,1124.439941,1094.540039,1102.819946,328100,1102.819946
"650",1097.339966,1101.810059,1086.829956,1096.119995,250700,1096.119995
"651",1082.349976,1084.609985,1054.619995,1062.920044,391500,1062.920044
"652",1062.589966,1084.869995,1054.459961,1082.26001,232600,1082.26001
"653",1076.800049,1078.5,1057.060059,1074.77002,196600,1074.77002
"654",1077.660034,1094.560059,1077.660034,1088.170044,198900,1088.170044
"655",1087.130005,1107.98999,1084.369995,1088.660034,204100,1088.660034
"656",1085.459961,1085.76001,1065.349976,1072.660034,275100,1072.660034
"657",1050,1085.640015,1032.599976,1081.280029,432500,1081.280029
"658",1070.060059,1075.319946,1058.910034,1059.680054,386300,1059.680054
"659",1062.47998,1087.619995,1053.449951,1083.540039,375900,1083.540039
"660",1086.219971,1097.310059,1080,1091.73999,262100,1091.73999
"661",1099.709961,1105.939941,1088.339966,1095.5,218300,1095.5
"662",1099.349976,1109.650024,1090.780029,1091.109985,213100,1091.109985
"663",1099.280029,1102.310059,1084.76001,1087.969971,249900,1087.969971
"664",1086.040039,1092.920044,1074.319946,1081.550049,205300,1081.550049
"665",1079.439941,1088.25,1062.189941,1065.280029,300900,1065.280029
"666",1072.099976,1073.310059,1059.920044,1066.959961,164500,1066.959961
"667",1071.47998,1078.839966,1061.469971,1064.790039,312400,1064.790039
"668",1064,1105.459961,1060.5,1097.689941,338600,1097.689941
"669",1102.810059,1122.290039,1101.670044,1113.709961,236200,1113.709961
"670",1123.839966,1124.48999,1095.569946,1101.689941,297800,1101.689941
"671",1097.969971,1107.329956,1087.569946,1102.829956,175700,1102.829956
"672",1112.22998,1125.089966,1100.829956,1122.719971,200900,1122.719971
"673",1128.01001,1144.52002,1128.01001,1134.540039,203700,1134.540039
"674",1141.650024,1154.329956,1137.699951,1143.339966,206200,1143.339966
"675",1148.920044,1156.920044,1122.839966,1127.189941,407800,1127.189941
"676",1126.680054,1154.890015,1116.910034,1152.550049,284400,1152.550049
"677",1155.219971,1163.890015,1135.150024,1156.920044,294400,1156.920044
"678",1157.699951,1164.420044,1126.170044,1129.069946,372000,1129.069946
"679",1131.75,1150.800049,1129.449951,1149.26001,207000,1149.26001
"680",1147.069946,1150.619995,1126.920044,1130.660034,181000,1130.660034
"681",1136.170044,1162.089966,1130.670044,1156,206900,1156
"682",1157.599976,1168.680054,1156,1162.530029,206600,1162.530029
"683",1168.060059,1180.48999,1155.780029,1157.790039,259500,1157.790039
"684",1172.5,1174.949951,1157.01001,1159.369995,280900,1159.369995
"685",1160.939941,1167.300049,1147.26001,1147.26001,303600,1147.26001
"686",1160,1164.849976,1082.109985,1096.630005,669000,1096.630005
"687",1096.819946,1100.119995,1082.040039,1093.060059,317200,1093.060059
"688",1091.449951,1094.76001,1070.310059,1085.689941,248300,1085.689941
"689",1089.170044,1093.439941,1078.130005,1085.650024,258900,1085.650024
"690",1084.390015,1093.420044,1078.5,1084.619995,231700,1084.619995
"691",1081.800049,1090.25,1075.48999,1083.670044,236200,1083.670044
"692",1078.890015,1078.890015,1049.150024,1052.859985,238200,1052.859985
"693",1054.060059,1055.75,1039.73999,1052.329956,207900,1052.329956
"694",1052.599976,1060.859985,1044.150024,1060.329956,189500,1060.329956
"695",1057.400024,1069,1054.530029,1060.810059,185300,1060.810059
"696",1053.380005,1060.099976,1049.280029,1049.5,146000,1049.5
"697",1060.140015,1063.23999,1049.530029,1058.550049,135200,1058.550049
"698",1060.900024,1079.22998,1060.900024,1077.22998,180600,1077.22998
"699",1084.689941,1095.780029,1082.5,1085.969971,152500,1085.969971
"700",1083.640015,1089,1074.920044,1086.640015,168700,1086.640015
"701",1087.52002,1111.22998,1087.52002,1104.439941,206600,1104.439941
"702",1104.02002,1110.589966,1096.920044,1106.97998,163000,1106.97998
"703",1107.689941,1116.98999,1100.880005,1105.109985,197600,1105.109985
"704",1107.5,1115,1102.550049,1110,156800,1110
"705",1112.579956,1112.579956,1098.619995,1109.920044,148800,1109.920044
"706",1110.790039,1117.189941,1099.01001,1100.109985,140700,1100.109985
"707",1100,1102.849976,1090.780029,1093.47998,186100,1093.47998
"708",1110,1126.640015,1109.689941,1123.780029,246700,1123.780029
"709",1122.969971,1135.079956,1120.449951,1129.469971,238300,1129.469971
"710",1129.459961,1155.109985,1129.459961,1149.77002,194800,1149.77002
"711",1148.050049,1152.469971,1138.859985,1145.640015,157300,1145.640015
"712",1142.900024,1149.569946,1134.160034,1148.5,132900,1148.5
"713",1143.109985,1149.98999,1136.150024,1144.380005,177000,1144.380005
"714",1148.030029,1156.280029,1140.650024,1156.280029,172700,1156.280029
"715",1164.51001,1167.869995,1139.290039,1150.069946,191400,1150.069946
"716",1150.069946,1163.630005,1145.699951,1151.060059,181500,1151.060059
"717",1152.180054,1163,1144.119995,1161.47998,160400,1161.47998
"718",1166.609985,1170.23999,1160.109985,1165.609985,157400,1165.609985
"719",1166.589966,1169.439941,1155.900024,1165.859985,137000,1165.859985
"720",1163.209961,1184.98999,1163.209961,1177.050049,151700,1177.050049
"721",1161.890015,1173,1156.170044,1166.969971,206600,1166.969971
"722",1161.569946,1175.359985,1154.150024,1174.76001,176900,1174.76001
"723",1168.589966,1176.719971,1167.01001,1174.900024,106600,1174.900024
"724",1175.810059,1175.810059,1161.390015,1171.880005,222300,1171.880005
"725",1172.01001,1187.920044,1166.170044,1187.650024,200800,1187.650024
"726",1186.079956,1188.02002,1165.780029,1173.97998,172000,1173.97998
"727",1172.800049,1172.800049,1152.01001,1159.650024,127100,1159.650024
"728",1164.660034,1171.959961,1157.02002,1162.449951,154900,1162.449951
"729",1159.300049,1170.97998,1157.880005,1163.869995,124800,1163.869995
"730",1167.25,1175.839966,1166.339966,1167.949951,134300,1167.949951
"731",1169.130005,1181.540039,1167.73999,1177.790039,287500,1177.790039
"732",1177.550049,1183.72998,1175.569946,1182.880005,170900,1182.880005
"733",1184.98999,1188.180054,1176.280029,1177.920044,99200,1177.920044
"734",1181.540039,1181.540039,1169.23999,1177.650024,167900,1177.650024
"735",1171,1171,1144.569946,1152.300049,262900,1152.300049
"736",1152.01001,1169.969971,1150.069946,1163.089966,223100,1163.089966
"737",1164.689941,1168.660034,1157.76001,1162.660034,279000,1162.660034
"738",1167,1181.780029,1166.439941,1172.660034,213300,1172.660034
"739",1175.650024,1186.359985,1167.469971,1169,262600,1169
"740",1240,1274.410034,1225.22998,1250,601300,1250
"741",1266.560059,1268.98999,1231.959961,1244.829956,382000,1244.829956
"742",1239.170044,1253.560059,1227.689941,1230.920044,301300,1230.920044
"743",1242.339966,1242.339966,1225.459961,1235.319946,187900,1235.319946
"744",1234,1235.920044,1221.430054,1225.219971,290100,1225.219971
"745",1232.150024,1235,1220.099976,1221.829956,206300,1221.829956
"746",1222.27002,1229.290039,1214.26001,1228.050049,236700,1228.050049
"747",1222.160034,1225.560059,1212.469971,1219.079956,245100,1219.079956
"748",1228.47998,1228.47998,1219.280029,1226.73999,360500,1226.73999
"749",1225.420044,1226.73999,1213.849976,1213.869995,178500,1213.869995
"750",1213.400024,1224.089966,1213.400024,1219.310059,77200,1219.310059
"751",1217.26001,1220.380005,1209.439941,1210.719971,147000,1210.719971
"752",1211.969971,1213.329956,1200.22998,1202.589966,140600,1202.589966
"753",1205.829956,1205.829956,1179.51001,1183.25,202500,1183.25
"754",1184.219971,1193.48999,1182.77002,1191.310059,191500,1191.310059
"755",1194.859985,1197.579956,1179.609985,1189.73999,212200,1189.73999
"756",1175.73999,1190.310059,1175.73999,1187.97998,188800,1187.97998
"757",1167.01001,1177.73999,1147.140015,1165.709961,296800,1165.709961
"758",1160.670044,1168.130005,1141.390015,1145.380005,269100,1145.380005
"759",1141.630005,1157.420044,1137.349976,1147.48999,207900,1147.48999
"760",1152.069946,1154.109985,1144.150024,1145.390015,206000,1145.390015
"761",1151,1151,1130.540039,1132.219971,208100,1132.219971
"762",1128.97998,1134.040039,1118.790039,1128.369995,219900,1128.369995
"763",1125.430054,1136.959961,1115.469971,1136.599976,332900,1136.599976
"764",1129.829956,1148.689941,1129.829956,1134.290039,186400,1134.290039
"765",1143.939941,1147.079956,1136.349976,1142.119995,196600,1142.119995
"766",1144.530029,1155.469971,1140,1154.579956,310000,1154.579956
"767",1152.099976,1165.01001,1149.359985,1155,300200,1155
"768",1155.77002,1162.890015,1146.089966,1157.329956,227300,1157.329956
"769",1151.560059,1168.300049,1149,1166,250300,1166
"770",1166.349976,1167.160034,1136.780029,1140.22998,250100,1140.22998
"771",1123.219971,1127.660034,1112.699951,1114.48999,212000,1114.48999
"772",1116.630005,1119,1104.130005,1107.579956,207600,1107.579956
"773",1108.199951,1118.22998,1096.079956,1096.51001,181300,1096.51001
"774",1089.75,1092.630005,1079.920044,1086.579956,326300,1086.579956
"775",1080.920044,1094.530029,1056.109985,1057.959961,311000,1057.959961
"776",1062.130005,1069.319946,1050.170044,1050.449951,262500,1050.449951
"777",1058.160034,1063.959961,1042.920044,1050.209961,280300,1050.209961
"778",1056.339966,1077.02002,1050.72998,1073.25,302100,1073.25
"779",1075.26001,1081.839966,1061.689941,1062.310059,278500,1062.310059
"780",1057.060059,1066.790039,1047.869995,1058.910034,218500,1058.910034
"781",1061.23999,1066.650024,1052.290039,1053.719971,191600,1053.719971
"782",1052.369995,1056.199951,1048.51001,1051.219971,164700,1051.219971
"783",1054.640015,1066.400024,1048.089966,1063.569946,191300,1063.569946
"784",1057.689941,1071.849976,1057.689941,1066.550049,240200,1066.550049
"785",1068.23999,1073.579956,1047.430054,1053.209961,198700,1053.209961
"786",1075,1079.319946,1066.359985,1073.849976,243400,1073.849976
"787",1074.910034,1077,1066.060059,1066.790039,166500,1066.790039
"788",1065.48999,1085.849976,1065.48999,1082.52002,219100,1082.52002
"789",1077.170044,1082.410034,1062.650024,1068.030029,212200,1068.030029
"790",1051.900024,1062.98999,1043,1056.640015,333800,1056.640015
"791",1059.72998,1063.339966,1031.380005,1032.689941,307800,1032.689941
"792",1039.540039,1045.27002,1010.77002,1014.059998,295300,1014.059998
"793",998.900024,1033.5,994.549988,1004.97998,322700,1004.97998
"794",983.090027,1037.050049,977.059998,1032.51001,597800,1032.51001
"795",1042,1051.290039,1013.340027,1046.890015,487800,1046.890015
"796",1003.98999,1082.300049,997.890015,1024.709961,828100,1024.709961
"797",1040,1063.25,1008.669983,1058.23999,501200,1058.23999
"798",1037.719971,1043.25,1006.619995,1029.869995,347900,1029.869995
"799",1008.5,1066.709961,1002.030029,1060.310059,375800,1060.310059
"800",1013.580017,1126,1011.77002,1113.689941,576400,1113.689941
"801",1137.579956,1166.209961,1112.400024,1148.300049,612700,1148.300049
"802",1133.469971,1133.469971,1073.130005,1089.030029,424400,1089.030029
"803",1040.130005,1045.800049,976.900024,978.190002,422800,978.190002
"804",1020.659973,1020.659973,939.640015,1012.72998,458600,1012.72998
"805",910,945.150024,840.909973,851.330017,435100,851.330017
"806",870.51001,927.02002,846.679993,913.919983,438900,913.919983
"807",867,873.75,756.030029,808.5,421500,808.5
"808",799.469971,834.780029,730,827.289978,463100,827.289978
"809",830.25,831.650024,720.880005,728.130005,470100,728.130005
"810",711.650024,741.869995,684.909973,723.219971,435100,723.219971
"811",755.640015,824.98999,751.849976,808.429993,416900,808.429993
"812",821.359985,884.059998,805.23999,844.429993,360000,844.429993
"813",870.179993,895.419983,857.030029,884.98999,362600,884.98999
"814",852.27002,882.130005,827.5,851.630005,251000,851.630005
"815",834.900024,883.640015,832.919983,873.98999,265300,873.98999
"816",861.070007,878.030029,835.359985,846,509300,846
"817",809.780029,834.179993,774.909973,776.859985,414000,776.859985
"818",776.859985,797.130005,757.179993,794.650024,358000,794.650024
"819",783.48999,793.97998,764.440002,790.559998,362000,790.559998
"820",829.849976,892.349976,811.01001,875.099976,625700,875.099976
"821",933.429993,937.580017,874.299988,899.640015,455500,899.640015
"822",893.570007,944.52002,891.190002,915.219971,302700,915.219971
"823",940,963.719971,924,940.830017,287800,940.830017
"824",940,950,906.380005,942.190002,219000,942.190002
"825",953.039978,990,945.080017,977.140015,268800,977.140015
"826",934.26001,967.929993,932,932.659973,255100,932.659973
"827",944.849976,997.929993,937.210022,978.52002,484000,978.52002
"828",1006.140015,1026.050049,965.25,991.799988,282300,991.799988
"829",994.440002,1001.909973,972.929993,988.150024,185800,988.150024
"830",975,990,973.059998,978.849976,196100,978.849976
"831",988.679993,1004.98999,980.01001,999.549988,222700,999.549988
"832",1012.320007,1024,1005.02002,1005.710022,259900,1005.710022
"833",1017.640015,1050.569946,1008.590027,1047.040039,200100,1047.040039
"834",1054.76001,1067.27002,1049.310059,1060.52002,177200,1060.52002
"835",1063.77002,1080,1051.800049,1055.449951,207800,1055.449951
"836",1078,1082.310059,1051.27002,1054.150024,233200,1054.150024
"837",1040.839966,1049.800049,1017.950012,1020.320007,327400,1020.320007
"838",1001.049988,1017.409973,984,994.450012,251000,994.450012
"839",985.710022,1023.130005,982.299988,1009.940002,226900,1009.940002
"840",1021.52002,1032.140015,1014.880005,1023.159973,228600,1023.159973
"841",1029.089966,1049.300049,1007.919983,1032.359985,192700,1032.359985
"842",1042.560059,1063.76001,1007.169983,1012.159973,349500,1012.159973
"843",1032.339966,1059.689941,1017.26001,1057.900024,203800,1057.900024
"844",1051.390015,1062.800049,1036.48999,1053.880005,315800,1053.880005
"845",1061,1068.98999,1044.640015,1046.579956,275200,1046.579956
"846",1048.76001,1058.02002,1024.23999,1044.099976,318000,1044.099976
"847",1029.689941,1061.650024,1023.059998,1055.579956,229300,1055.579956
"848",1049.25,1083.060059,1049.25,1074.97998,235500,1074.97998
"849",1097.51001,1124.079956,1083,1083,309400,1083
"850",1117.670044,1117.670044,1091.829956,1104.410034,286900,1104.410034
"851",1116.369995,1142.98999,1105.02002,1113.01001,317400,1113.01001
"852",1111.829956,1113.25,1094.76001,1104.469971,187200,1104.469971
"853",1106.689941,1124.939941,1088.130005,1122.939941,246300,1122.939941
"854",1167.569946,1178.189941,1115,1123.199951,531000,1123.199951
"855",1140,1165.670044,1110.01001,1164.420044,325500,1164.420044
"856",1171.400024,1171.400024,1138.420044,1147.550049,288600,1147.550049
"857",1141.280029,1160,1137.199951,1147.859985,330300,1147.859985
"858",1145.47998,1153.23999,1135.650024,1138.199951,175400,1138.199951
"859",1138.76001,1140.02002,1120,1125.98999,290300,1125.98999
"860",1127.390015,1165.050049,1127.390015,1150.459961,183300,1150.459961
"861",1141.339966,1149.619995,1124.23999,1134.800049,339300,1134.800049
"862",1155.219971,1157.97998,1133.699951,1153.930054,215000,1153.930054
"863",1140.449951,1163.380005,1136.150024,1143.800049,182900,1143.800049
"864",1138.189941,1150.219971,1131.790039,1144.76001,182100,1144.76001
"865",1144.02002,1150.47998,1122,1126.880005,210700,1126.880005
"866",1109.170044,1127.26001,1090.969971,1095.699951,277500,1095.699951
"867",1119,1119,1082.02002,1100.51001,284100,1100.51001
"868",1077.410034,1124.449951,1074.449951,1118.660034,217800,1118.660034
"869",1145.280029,1160,1121.839966,1139.699951,291900,1139.699951
"870",1144.97998,1156.27002,1129.949951,1147.359985,247900,1147.359985
"871",1140.849976,1148.079956,1128.189941,1140.060059,238500,1140.060059
"872",1159.369995,1159.369995,1121.73999,1130.599976,330200,1130.599976
"873",1130,1146.670044,1120.02002,1139.680054,217800,1139.680054
"874",1144.660034,1149.170044,1133.319946,1135.02002,173500,1135.02002
"875",1129.01001,1129.01001,1098.819946,1100.209961,229500,1100.209961
"876",1096.709961,1108.099976,1081.540039,1103.300049,168000,1103.300049
"877",1099.900024,1111.199951,1097.859985,1104.930054,335800,1104.930054
"878",1116.130005,1129.709961,1098.72998,1127.920044,199000,1127.920044
"879",1128.099976,1135.800049,1111.579956,1128.119995,174100,1128.119995
"880",1125.219971,1139,1108,1130.47998,251200,1130.47998
"881",1139.819946,1152.959961,1135.349976,1148.969971,249700,1148.969971
"882",1157.569946,1160,1133.619995,1137.380005,230300,1137.380005
