"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"445",111.949997,114.870003,111.879997,114.269997,1451000,103.87072
"446",114.379997,115.589996,113.879997,114.110001,1481500,103.725288
"447",111.690002,115.190002,111,112.940002,2526800,102.661766
"448",113.129997,113.910004,108.050003,108.129997,3433300,98.289505
"449",108.849998,109.57,107.519997,109.139999,2237100,99.207588
"450",109.089996,111.389999,108.949997,110.290001,1389800,100.252937
"451",110.419998,110.639999,109.559998,110.07,1529100,100.052963
"452",109.510002,110.279999,107.699997,108.82,2733400,98.91671
"453",108.910004,110.010002,108.379997,109.480003,1856500,99.516647
"454",112.059998,113.330002,110.129997,110.230003,4250700,100.198418
"455",111.129997,112.400002,104.860001,106.400002,4258300,96.716949
"456",105.389999,105.830002,103.720001,104.139999,4400100,94.662636
"457",104.43,107.730003,104.309998,105.209999,3426400,95.635254
"458",105.470001,106.68,104.300003,104.57,2931500,95.053497
"459",103.900002,104.269997,100.32,102.309998,3785900,92.999161
"460",102.849998,103.800003,101.279999,102.300003,2380400,92.990089
"461",103.089996,106.550003,103.010002,106.230003,2894400,96.562416
"462",105.809998,106,103.419998,104.300003,2501300,94.80806
"463",104.110001,106.220001,104.110001,106.029999,1828700,96.380623
"464",106.660004,106.860001,104.529999,105.480003,1666900,95.880676
"465",105.849998,107.150002,105.209999,106.870003,1567800,97.14418
"466",106.550003,107.559998,106.360001,106.980003,1632400,97.244171
"467",107.220001,107.650002,106,107.489998,1639300,97.707748
"468",107.169998,107.800003,106.440002,107.209999,1187700,97.453247
"469",107.68,109.769997,107.400002,109.449997,2234200,99.48938
"470",109.379997,111.279999,109.209999,110.379997,2141500,100.334755
"471",110.370003,111.279999,109.199997,109.970001,1423200,99.962074
"472",110.019997,111.889999,109.959999,110.980003,1452400,100.88015
"473",110.660004,110.940002,109.410004,110.790001,1610200,100.707451
"474",111.150002,112.169998,110.339996,111.269997,1394900,101.143745
"475",110.800003,112.480003,109.839996,110.449997,1672100,100.398369
"476",110.860001,112.699997,110.080002,111.599998,1790300,101.443718
"477",111.300003,111.970001,110.290001,110.669998,1432100,100.598351
"478",110.839996,113.82,110.400002,112.82,1111000,102.552704
"479",112.629997,113.260002,111.5,113.019997,1865200,102.734482
"480",113.07,115.589996,113.019997,115.449997,2311700,104.943352
"481",115.059998,115.790001,113.779999,114.029999,1921100,103.65258
"482",114.050003,115.379997,113.650002,114.949997,1329000,104.488838
"483",114.57,115.57,114.199997,115.370003,2237000,104.870628
"484",115.410004,115.410004,112.150002,113.190002,2177900,102.889015
"485",113.830002,114.279999,112.089996,112.510002,2532000,102.270897
"486",111.449997,112.959999,110.160004,112.910004,2123100,103.554916
"487",113.040001,113.839996,112.389999,113.5,2327100,104.096024
"488",113.860001,114.059998,111.269997,113.690002,2570700,104.270279
"489",113.959999,116.239998,113.849998,115.760002,2033500,106.168762
"490",115.739998,116.279999,113.610001,113.919998,2667400,104.481224
"491",114.699997,118.580002,114.239998,118.400002,2746000,108.59005
"492",117.940002,118.389999,116.629997,117.419998,2226200,107.691238
"493",117.339996,117.919998,113.459999,114.18,1742400,104.719681
"494",114.57,115.870003,112.660004,113.440002,1711900,104.040993
"495",113.589996,116.169998,112.949997,113.879997,2855600,104.444534
"496",113.879997,114.870003,112.5,114.07,3202800,104.618805
"497",113.650002,117.050003,112.230003,115.949997,5489600,106.343025
"498",115.18,115.18,106.839996,106.849998,2668900,97.997002
"499",107.620003,110.769997,106.589996,110.75,2265500,101.573868
"500",110.089996,112.93,108.5,112.870003,1922800,103.518227
"501",113.25,114.860001,112.339996,113.209999,1695700,103.830048
"502",113.440002,114.290001,112.07,113.940002,1876200,104.499565
"503",112.800003,113.050003,111.010002,111.790001,2634400,102.52771
"504",111.269997,112.769997,110.209999,110.639999,3264800,101.472992
"505",110.809998,112.360001,109.730003,111.879997,2257400,102.61026
"506",112.080002,114.089996,111.849998,113.389999,1729700,103.995132
"507",114.349998,115.18,112.599998,114.949997,2753800,105.42588
"508",114.940002,115.470001,113.459999,114.010002,1982200,104.563774
"509",114.220001,116.730003,113.629997,116.660004,2358400,106.994209
"510",116.830002,117.260002,116.190002,117.199997,1688900,107.489464
"511",116.339996,116.949997,115.510002,116.25,3143400,106.618179
"512",116.230003,117.629997,116,116.699997,2000800,107.030891
"513",116.190002,116.93,114.489998,114.739998,2878700,105.233276
"514",114.580002,114.970001,113.400002,114.370003,2400100,104.893944
"515",116.550003,117.970001,116.150002,116.870003,2683200,107.186821
"516",116.879997,117.110001,114.019997,115.230003,2886400,105.682686
"517",111.07,114.510002,109.410004,112.150002,4922000,102.85788
"518",112.120003,112.75,110.68,111.440002,3128000,102.206718
"519",111.43,112.220001,108.07,108.120003,3053800,99.161797
"520",108,109.510002,107.779999,108.050003,2571400,99.097588
"521",108.230003,109.080002,107.440002,108.150002,2460200,99.189285
"522",108.529999,108.970001,107.489998,107.870003,2305300,98.932495
"523",107.690002,111.830002,107.629997,111.379997,4330900,102.15168
"524",111.589996,112.519997,111.32,111.739998,2203000,102.48185
"525",112.099998,112.790001,111.839996,112.769997,1895000,103.426498
"526",112.730003,112.959999,111.510002,112.220001,2021900,102.922081
"527",111.980003,114.360001,111.589996,114.160004,2173200,104.701347
"528",113.839996,114.099998,112.559998,113.360001,1735800,103.967628
"529",113.269997,115.709999,113.059998,115.690002,2204600,106.104568
"530",115.5,116.830002,115.5,116.790001,1955200,107.113434
"531",117,117.190002,115.68,116,2118900,106.388893
"532",115.730003,116.699997,115.699997,116.089996,1765400,106.471436
"533",115.550003,117.480003,115.010002,116.849998,1511900,107.168465
"534",117.489998,118.739998,117.059998,118.440002,1854000,108.626732
"535",118.410004,119.889999,117.720001,119.57,1964800,109.663094
"536",119.610001,119.779999,118.190002,118.580002,2270900,108.755127
"537",118.629997,119.849998,117.889999,119.730003,1540300,109.809837
"538",118.870003,119.610001,117.940002,119.099998,1571600,109.23204
"539",119.550003,119.550003,117.43,117.779999,1696200,108.0214
"540",117.970001,118.300003,117.519997,117.769997,1192700,108.012253
"541",117.150002,117.709999,116.550003,116.669998,1349800,107.00338
"542",116.879997,117.199997,116.220001,116.830002,1663600,107.150124
"543",116.830002,117,115.07,115.68,1790700,106.095406
"544",116.099998,116.690002,115.129997,116.440002,1644300,106.792427
"545",116.650002,117.389999,116.349998,116.68,1389100,107.012558
"546",116.43,116.5,115.419998,116.129997,1139600,106.50811
"547",115.5,116.699997,114.620003,115.18,1456500,106.582138
"548",115.010002,115.949997,114.919998,115.879997,1255300,107.229889
"549",115.93,117.650002,115.709999,117.589996,1248000,108.812241
"550",117.650002,118.620003,117.510002,117.779999,1021700,108.98806
"551",118.010002,118.769997,117.709999,118.470001,1043400,109.626564
"552",118.660004,119.190002,118.040001,118.449997,1296700,109.608032
"553",118.260002,120.25,118.260002,120.190002,2872100,111.218163
"554",119.910004,120.379997,119.120003,119.57,988800,110.644455
"555",119.5,120.07,119.059998,119.940002,1387100,110.986832
"556",120.260002,120.260002,118.510002,119.57,1487800,110.644455
"557",119.32,121.599998,119.32,121.459999,1220700,112.393372
"558",121.400002,122.889999,120.989998,122.050003,1393400,112.939323
"559",122,122.379997,121.43,121.910004,1555300,112.809769
"560",122.279999,124.099998,122.220001,123.080002,1064000,113.892433
"561",122.610001,123.370003,122.190002,123.349998,1245800,114.142288
"562",123.800003,124.5,123.589996,123.889999,999100,114.641975
"563",123.839996,124.290001,123.050003,123.900002,1872300,114.651207
"564",123.790001,123.949997,121.510002,122.769997,1776200,113.605568
"565",122.510002,123.239998,122.07,122.650002,1167400,113.49453
"566",122.360001,122.419998,121,121.769997,1115200,112.680206
"567",122.160004,122.300003,121.650002,121.989998,673400,112.883797
"568",121.800003,122.199997,120.970001,121.919998,1259400,112.819016
"569",121.610001,121.910004,121.129997,121.639999,1171100,112.559921
"570",121.339996,121.629997,120.769997,121.339996,1314300,112.282318
"571",121.110001,121.889999,121.110001,121.660004,895600,112.578438
"572",122.370003,122.699997,121.459999,122.57,1307000,113.420502
"573",122.599998,123.260002,122.040001,123.18,928000,113.984978
"574",123.07,123.489998,122.720001,123,1004600,113.818405
"575",123.349998,123.5,121.949997,123.32,1225100,114.114502
"576",123.400002,123.860001,122.919998,123.449997,1174500,114.23481
"577",123.690002,124.760002,122.410004,123.550003,1405000,114.327354
"578",127.93,132.470001,127.93,130.25,6569300,120.527214
"579",130,130.5,125.410004,125.620003,5403900,116.242821
"580",125.559998,125.739998,124.370003,124.400002,2602200,115.113892
"581",123.660004,124.330002,122.82,124.010002,1875300,114.753014
"582",124.629997,125.739998,124.25,125.739998,1722100,116.353874
"583",125.360001,126.18,124.889999,125.25,1124300,115.900444
"584",125.400002,128.559998,125.32,128.380005,1934200,118.796814
"585",127.900002,128.25,125.470001,125.470001,1526800,116.104019
"586",125.419998,127.339996,125.040001,127.260002,1013800,117.760406
"587",127.220001,127.709999,126.919998,127.5,1073900,117.982498
"588",127.029999,128.309998,126.160004,127.900002,1821000,118.352631
"589",127.220001,128.259995,125.389999,126.18,1174300,116.761017
"590",126.260002,127.760002,125.519997,126.889999,1047100,117.418022
"591",127.019997,127.199997,125.709999,126.400002,1184200,116.964607
"592",125.910004,127.690002,125.18,127.440002,942100,117.926964
"593",126.370003,128.389999,126,128.020004,1538500,118.463676
"594",127.610001,128.949997,127,127.550003,1272300,118.028763
"595",128,128.880005,127.309998,128.669998,1138200,119.065155
"596",129,129.589996,128.080002,128.720001,1248100,119.111427
"597",128.110001,129.600006,127.82,128.929993,1028100,119.305748
"598",128.800003,130.600006,128.520004,130.110001,1495100,120.397667
"599",130.330002,130.619995,129.75,130.080002,1427600,120.369904
"600",130.520004,131.460007,129.880005,130.979996,1049600,121.202713
"601",130.5,131.369995,130.059998,130.910004,1187400,121.137932
"602",131.020004,131.75,130.529999,130.630005,871900,120.878853
"603",130.919998,131.690002,128.449997,128.619995,1720900,119.01889
"604",128.690002,128.720001,127.529999,128.419998,1243400,118.833817
"605",128.699997,130.649994,128.479996,130.220001,889300,120.499466
"606",129.919998,129.919998,127.760002,127.889999,1474900,118.343384
"607",128.410004,131.119995,128,131.029999,1793700,121.248993
"608",131.190002,132.25,130.820007,131.429993,2108000,121.619125
"609",131.889999,133.990005,131.089996,133.5,1504700,123.534622
"610",132.800003,134.100006,132.559998,133.580002,1193500,124.569763
"611",134.25,135.779999,134,134.910004,1813600,125.810013
"612",134.949997,135.009995,133.440002,134.710007,899000,125.623535
"613",134.699997,135.710007,134.039993,134.610001,1148300,125.530258
"614",135.679993,136.5,135.059998,136.309998,1244900,127.115585
"615",136.580002,137.389999,135.75,137.320007,1464900,128.05748
"616",137.320007,138.419998,136.929993,137.649994,1374700,128.365204
"617",137.470001,137.899994,136.009995,137.199997,2083200,127.945549
"618",138.440002,138.979996,134.990005,136.080002,1780100,126.901108
"619",135.809998,136.240005,134.190002,135.880005,2401000,126.714584
"620",136.429993,136.869995,135.279999,136.309998,1853000,127.115585
"621",136.679993,136.789993,135.110001,135.589996,2792500,126.444153
"622",136.479996,137.979996,136.100006,137.789993,1468400,128.495773
"623",137.369995,137.880005,136.660004,136.830002,1212800,127.600525
"624",136.360001,136.389999,133.270004,133.410004,1306200,124.411209
"625",133.529999,134.649994,133.220001,133.919998,1286700,124.886803
"626",134.330002,135.220001,133.279999,133.279999,5526900,124.28997
"627",134.220001,135.679993,133.550003,135.419998,1950000,126.285622
"628",135.350006,136.600006,135.050003,136.070007,1182600,126.8918
"629",137.100006,138.649994,137.020004,138.350006,1358900,129.01799
"630",137.839996,138,135.610001,137.059998,872500,127.814972
"631",136.929993,138.690002,136.929993,138.490005,1443800,129.14856
"632",138.240005,138.240005,135.960007,136.869995,1175700,127.63781
"633",137.5,138.75,137.240005,137.800003,1291000,128.505081
"634",137.75,137.910004,136.160004,137.419998,921700,128.150726
"635",138,138.899994,137.490005,138.759995,1079100,129.400314
"636",138.949997,139.649994,138.309998,139.25,975200,129.8573
"637",139.779999,140.619995,138.360001,138.520004,1421700,129.176514
"638",138.660004,138.679993,137.360001,138.029999,1604400,128.719574
"639",137.100006,137.610001,136.419998,137.539993,2152600,128.26265
"640",137.990005,138.110001,135.639999,135.740005,1496900,126.584045
"641",135.910004,136.229996,133.710007,134.259995,2559300,125.203865
"642",136.5,137.389999,133.029999,135.050003,4423100,125.94059
"643",135.979996,136.589996,134.009995,134.649994,1833800,125.567574
"644",133.809998,136.360001,133.25,135.389999,1518300,126.257652
"645",135.789993,137.539993,134.759995,137.169998,1834300,127.917587
"646",137.649994,139,137.300003,138.25,1186300,128.924744
"647",138.619995,140,137.960007,138.300003,1493100,128.971359
"648",137.990005,138.320007,134.149994,135.649994,1838700,126.500122
"649",135.160004,137.110001,134.619995,135.240005,1480900,126.117767
"650",135.449997,136.940002,134.720001,135.869995,1407800,126.705276
"651",135.800003,136.300003,132.75,133.630005,1614000,124.616386
"652",133.649994,135.089996,132.919998,134.520004,1498400,125.446327
"653",134.059998,137.050003,132.320007,136.130005,1751900,126.947731
"654",136.429993,138.880005,135.809998,138.539993,1329800,129.195175
"655",138.929993,139.75,137.149994,138.369995,1380900,129.036652
"656",138.360001,139.630005,137.679993,138.130005,881800,128.812836
"657",138.410004,140.649994,137.729996,139.419998,2010700,130.015839
"658",138.369995,140.619995,136.570007,136.710007,1888500,127.488609
"659",137.679993,139.949997,137.270004,139.270004,1307600,129.875946
"660",140.020004,141.710007,139.880005,140.720001,1660500,131.228104
"661",140.949997,143.160004,140.789993,142.740005,1678200,133.111877
"662",143.100006,143.110001,139.929993,140.149994,2087600,130.696564
"663",140.960007,142.320007,140.669998,141.910004,1144300,132.33786
"664",142.210007,142.809998,141.020004,141.779999,989200,132.216629
"665",141.520004,142.059998,137.570007,138.410004,1427500,129.073959
"666",139.389999,140.820007,138.910004,140.25,1111500,130.789841
"667",141.179993,141.580002,140.339996,141.139999,1346500,131.619812
"668",141.179993,142.169998,140.600006,141.949997,860400,132.375168
"669",142.789993,142.990005,140.429993,141.839996,1057800,132.272583
"670",142.539993,142.570007,140.580002,141.110001,1316700,131.591827
"671",141.020004,141.850006,139.690002,141.509995,1526900,131.964828
"672",141.759995,142.720001,141.539993,142.679993,1295100,133.055923
"673",141.75,142.660004,139.279999,139.479996,2360100,131.017578
"674",139.669998,140.039993,137.380005,138.050003,2134500,129.674332
"675",138.860001,138.860001,132.059998,133.270004,3430900,125.184334
"676",132.119995,132.419998,130.539993,131.149994,3040400,123.19297
"677",131.039993,131.960007,129.210007,131.910004,2624700,123.906845
"678",132.830002,134.720001,132.399994,133.580002,1728600,125.475563
"679",132.089996,133.869995,131.800003,132.410004,1672000,124.376511
"680",131.539993,131.929993,128.289993,128.779999,2265600,120.966759
"681",128.660004,132.070007,128.660004,131.919998,1925700,123.916252
"682",132.440002,133.330002,131.589996,133.089996,1547900,125.015244
"683",133.339996,134.940002,133.039993,134.119995,1501400,125.982758
"684",134.559998,135.330002,134,135.039993,2773500,126.846954
"685",136.910004,137.699997,136.009995,136.830002,2271100,128.528366
"686",137.479996,138.830002,136.630005,137.800003,1518800,129.439499
"687",137.949997,138.889999,136.889999,137.580002,1894100,129.232834
"688",138.139999,140.339996,137.970001,140.110001,1684000,131.609375
"689",142.029999,142.389999,140.800003,142.059998,1546000,133.441055
"690",141.619995,143.5,141.539993,142.050003,1399800,133.431641
"691",141.669998,142.339996,140.199997,141.660004,1169600,133.065323
"692",141.509995,142.339996,137.899994,139.789993,1864000,131.308762
"693",140.119995,140.720001,138.830002,139.720001,1098900,131.243027
"694",139.75,141.619995,139.75,141.600006,1294500,133.008972
"695",141.490005,141.729996,140.020004,140.160004,1212500,131.656311
"696",139.729996,140.130005,136.990005,137.110001,1593200,128.791367
"697",137.710007,138.139999,136.369995,137.350006,1409400,129.016815
"698",136.919998,138.5,136.389999,137.889999,1140500,129.524048
"699",137.740005,138.589996,137.020004,137.630005,1154600,129.279816
"700",137.899994,137.899994,134.589996,135.100006,1275600,126.903328
"701",135.559998,135.779999,133.130005,133.869995,1621500,125.74794
"702",134.259995,134.729996,133.110001,134.699997,1513900,126.527565
"703",134.639999,135.899994,134.639999,135.619995,1082000,127.391762
"704",135.460007,137.779999,134.460007,137.220001,1765800,128.894699
"705",136.990005,139.550003,136.679993,139.190002,2447100,130.745163
"706",137,137.25,129.380005,129.380005,4576800,121.530357
"707",130.559998,134.610001,129.910004,134.289993,2992700,126.142471
"708",134.699997,136.070007,134.509995,135.190002,1761100,126.987846
"709",135.199997,136.229996,134.179993,134.199997,1891900,126.057907
"710",134.429993,135,131.25,131.880005,1940600,123.878685
"711",131.690002,133.649994,131.070007,132.940002,1252300,124.874382
"712",134.199997,134.839996,132.619995,133.669998,1122200,125.560066
"713",133.320007,134.050003,132.070007,132.880005,1477900,124.818016
"714",132.910004,133.679993,131.630005,132.039993,1008400,124.028976
"715",131.899994,132.570007,129.009995,129.360001,1697800,121.511581
"716",129.309998,131.050003,129.190002,130.369995,1557600,122.460304
"717",130.979996,132.419998,130.830002,131.720001,1602300,123.728386
"718",131.589996,132.350006,130.800003,131.759995,1224600,123.765961
"719",131.789993,133.039993,130.639999,131.460007,1092500,123.484184
"720",131.479996,132.119995,130.880005,131.199997,610400,123.239906
"721",131.259995,132.080002,130.889999,131.350006,1271100,123.380836
"722",131.929993,133.160004,131.75,132.419998,1164600,124.385925
"723",132.169998,133.429993,131.940002,132.389999,936400,124.35775
"724",131.740005,132.240005,131.199997,131.630005,1190300,123.643852
"725",131.429993,134.389999,131.429993,132.520004,1810900,124.479843
"726",132.630005,133.110001,132.149994,132.940002,1697900,124.874382
"727",133.300003,134.850006,132.899994,134.600006,1200100,126.43367
"728",134.300003,134.899994,133.139999,133.360001,1148800,125.26889
"729",133.630005,134.570007,131.800003,133.529999,1136900,125.428589
"730",134.160004,134.190002,132.619995,133.350006,1382000,125.259506
"731",133.740005,134.610001,133.009995,134.570007,2000600,126.405487
"732",134.729996,136.529999,134.729996,136.259995,1179800,127.99292
"733",136.529999,136.759995,135.839996,136.339996,1107400,128.068085
"734",136.020004,137.259995,135.570007,136.300003,1523100,128.030502
"735",136.039993,136.720001,135.160004,136.029999,1280800,127.776894
"736",135.529999,137.610001,135.429993,137.490005,1502800,129.148315
"737",136.220001,136.669998,135.850006,136.520004,1689700,129.205109
"738",136.679993,138.320007,136.679993,136.979996,1046700,129.640442
"739",137.009995,137.289993,136.020004,136.979996,1617300,129.640442
"740",136.960007,137.210007,135.970001,136.119995,976700,128.826553
"741",136.139999,137.419998,136.070007,136.899994,1324400,129.564728
"742",137.179993,137.490005,135.639999,135.919998,1011100,128.637268
"743",135.279999,136.679993,134.899994,135.940002,1168100,128.656174
"744",136.490005,137.110001,135.729996,135.820007,2118900,128.542603
"745",135.449997,135.869995,134.589996,135.210007,1132700,127.965302
"746",135.240005,136,134.619995,135.190002,1057700,127.94635
"747",135.559998,136.800003,135.029999,136.740005,1139100,129.4133
"748",137.369995,138.660004,136.509995,138.009995,2433800,130.61525
"749",137.809998,138.339996,136.759995,136.970001,1310900,129.631012
"750",136.800003,137.529999,136.460007,137.229996,342000,129.87706
"751",137.100006,137.789993,136.869995,137.229996,889600,129.87706
"752",137.5,138.210007,137.270004,138.070007,1121300,130.672089
"753",137.789993,137.809998,136.300003,136.889999,729800,129.555283
"754",137,137.660004,135.960007,137.550003,972500,130.179901
"755",137.399994,137.570007,135.009995,135.830002,1421300,128.552094
"756",134.979996,136.770004,134.619995,135.789993,1352900,128.514221
"757",135.839996,136.479996,135.330002,136.089996,1181300,128.798126
"758",135.490005,136.729996,135.289993,135.970001,1608500,128.684586
"759",136.350006,138.059998,135.929993,137.289993,1741300,129.933838
"760",137.550003,139.589996,136.919998,139.460007,1727500,131.987595
"761",139.289993,140.779999,138.649994,140.229996,1270000,132.716309
"762",140.270004,141.580002,140.100006,140.899994,1216100,133.350418
"763",140.809998,141.050003,140.160004,140.990005,2187500,133.435593
"764",141.169998,142.449997,141.169998,142.160004,1245100,134.542923
"765",142.460007,143.429993,142.220001,143.429993,1610800,135.744827
"766",143.520004,144.740005,143.410004,144.5,1640000,136.757523
"767",144.600006,144.839996,143.059998,144.589996,1493600,136.842697
"768",144.889999,145.820007,144.339996,144.389999,2088200,136.653427
"769",140.110001,149.229996,138.300003,144.649994,3703300,136.899475
"770",145.509995,146.600006,143.119995,143.419998,2107600,135.735397
"771",142.869995,145.080002,142.110001,143.960007,2425900,136.246475
"772",144.130005,145.460007,143.970001,144.889999,1203300,137.126648
"773",144.839996,145.169998,143,143.199997,1107800,135.527176
"774",143.389999,144.830002,142.880005,144.630005,990300,136.880569
"775",145.149994,147.660004,143.199997,143.240005,1712000,135.565048
"776",143.699997,144.559998,143.139999,143.779999,1240200,136.076096
"777",144.210007,145.470001,143.110001,143.380005,1334600,135.69754
"778",143.539993,145.089996,143.240005,145.070007,1214300,137.296997
"779",145.160004,146.080002,144.509995,144.529999,1063400,136.785919
"780",144.729996,145.229996,144.429993,144.820007,1005200,137.060394
"781",145.070007,146.529999,145.009995,146.210007,1241700,138.3759
"782",146.059998,146.649994,144.860001,145.25,1070700,137.467331
"783",144.539993,145.229996,143.899994,144.289993,954200,136.558777
"784",144.490005,145.589996,144.179993,144.740005,1100100,136.98468
"785",144.880005,145.630005,144.259995,145.559998,941400,137.760727
"786",144.970001,145.080002,143.520004,143.839996,1381800,136.132904
"787",143.880005,144.990005,143.380005,143.770004,1047800,136.06665
"788",143.369995,143.850006,141.820007,142.169998,1364300,134.552368
"789",141.639999,142.610001,141.119995,141.350006,1562200,133.776321
"790",140.729996,142,139.679993,140.119995,2669800,132.612198
"791",139.949997,141.389999,138.639999,138.979996,1387500,131.533279
"792",139.25,141.369995,137.869995,138.259995,1703300,130.851868
"793",137.649994,139.259995,133.949997,134.009995,2804200,126.829582
"794",131.110001,132.639999,126.860001,131.190002,4069200,124.160706
"795",132.130005,141.179993,132.130005,141.100006,3094700,133.539734
"796",141.660004,143.740005,138.210007,140.789993,2939600,133.246292
"797",143.330002,149.100006,142.929993,148.25,3070500,140.306595
"798",144.559998,146.979996,141.850006,143.309998,2588300,136.617325
"799",139.139999,147.339996,138.639999,146.460007,3375700,139.620224
"800",139.600006,147.529999,138.949997,141.320007,3688100,134.720276
"801",143.419998,144.229996,134.529999,141.020004,3858200,134.43428
"802",138,139.289993,131.839996,134.160004,2985600,127.894638
"803",127.080002,131.639999,121.779999,122.309998,3817000,116.598038
"804",127.919998,134.949997,125.230003,134.179993,4477400,127.913696
"805",122.290001,139.679993,122.290001,134.710007,4316200,128.418976
"806",137.419998,146.850006,133.559998,144.070007,5317100,137.341843
"807",138.839996,145.009995,132.169998,134.350006,4329400,128.07576
"808",135.779999,136.570007,123.559998,126.410004,4362300,120.506569
"809",125.860001,127.43,117.650002,118.279999,3866100,112.756241
"810",117.970001,121.769997,111.150002,112.339996,3541000,107.093643
"811",116.230003,118.129997,110.660004,117.379997,3076800,111.89827
"812",117.589996,121.690002,113.610001,116.360001,3060600,110.925911
"813",117.199997,124.660004,116.68,124.010002,3381700,118.218651
"814",122.010002,129.889999,121.540001,124.889999,2288300,119.057549
"815",128.960007,132.960007,126.360001,132.429993,2413500,126.245415
"816",131.270004,132.160004,127.279999,127.870003,2394600,121.898376
"817",124.879997,126.769997,122.760002,125.660004,1951000,119.791595
"818",124.43,130.270004,124.190002,129.279999,2494100,123.242531
"819",128.610001,131.399994,127.209999,129.919998,1398400,123.852638
"820",132.309998,134.339996,129.649994,133.149994,2270100,126.931793
"821",134.929993,135.440002,130.919998,131.389999,2132700,125.25399
"822",132.759995,133.399994,130.449997,132.639999,1929800,126.445625
"823",132.169998,136.330002,130.520004,131.490005,2256900,125.349327
"824",131.149994,133.520004,130.350006,132.710007,1858100,126.512352
"825",136.229996,140.630005,135.220001,140.089996,2554000,133.547699
"826",138.710007,140,136.740005,137.669998,1857200,131.240723
"827",138.789993,140.619995,136.910004,139.729996,1577000,133.204498
"828",140.720001,142.070007,137.259995,141.940002,1949200,135.31131
"829",141.119995,141.440002,139.309998,139.720001,1814600,133.194962
"830",137.940002,140.820007,137.679993,139.470001,2020200,132.95665
"831",140.949997,143.339996,137.300003,142.800003,3091100,136.131149
"832",142.699997,144.600006,139.610001,140.360001,2415000,133.805115
"833",140.179993,141.949997,139.479996,141.660004,1511900,135.044388
"834",142.020004,142.25,139.770004,140.360001,1318900,133.805115
"835",141.100006,141.860001,138.770004,141,1513800,134.415222
"836",140.410004,140.630005,137.529999,138.960007,2495800,132.47049
"837",138.800003,140.279999,137.600006,138.479996,3357900,132.012894
"838",137.979996,139.550003,136.169998,136.779999,1454200,130.392288
"839",137.270004,137.600006,135.449997,135.729996,2393300,129.391312
"840",136.210007,138.509995,135.699997,137.130005,1992300,130.725952
"841",137.009995,137.729996,134.550003,134.770004,1729100,128.476151
"842",136.360001,138.270004,135.929993,136.699997,1861600,130.31601
"843",138.789993,139.089996,137.429993,138.509995,1138100,132.041473
"844",138.449997,139.600006,137.550003,138.570007,1428700,132.098679
"845",139,139.869995,137.520004,137.820007,1231900,131.383728
"846",137.449997,139.479996,136.5,137.009995,1398600,130.611542
"847",136.940002,137.660004,134.220001,136.589996,1396200,130.211136
"848",136.649994,138.699997,135.940002,138.639999,1928100,132.165405
"849",139.169998,139.639999,136.309998,137.729996,1740600,131.297897
"850",136.75,137.169998,135.119995,135.270004,1104900,128.952805
"851",135.679993,137.449997,134.25,136.850006,1523300,130.45903
"852",136.729996,137.929993,135.809998,137.460007,1597500,131.040527
"853",137.369995,140.240005,136.339996,139.740005,1442500,133.214066
"854",140.360001,140.910004,135.770004,136,2003200,129.648712
"855",136.179993,138.429993,134.529999,138.419998,1904200,131.955688
"856",139.800003,141.369995,138.800003,140.800003,1961600,134.224548
"857",141.020004,141.809998,139.570007,141.440002,1945500,134.834656
"858",141.5,142.690002,140.649994,141.279999,846400,134.682114
"859",140.649994,142.089996,140.199997,142.050003,1215700,135.416168
"860",143.360001,143.360001,141.339996,141.660004,1417800,135.044388
"861",140.059998,140.779999,137.419998,137.720001,1515600,132.287598
"862",137.889999,140.669998,135.449997,139.279999,2427300,133.786057
"863",137.220001,139.279999,137.080002,138.919998,1959700,133.440247
"864",139.179993,139.300003,136.899994,138.580002,1595200,133.113647
"865",138.830002,139.550003,137.850006,138.509995,1470500,133.046417
"866",139.720001,140.449997,136.520004,136.970001,2108200,131.567184
"867",137.289993,138.360001,135.220001,135.940002,1634400,130.577789
"868",134.860001,139.520004,133.770004,139.110001,1893700,133.622772
"869",140.740005,141.410004,139.160004,140.639999,1450700,135.092407
"870",141.080002,143.100006,140.639999,142.050003,1381300,136.446793
"871",142.059998,142.869995,141.589996,142.410004,1137300,136.792587
"872",144.539993,144.860001,141.679993,143.960007,5321200,138.281464
"873",142.710007,143.429993,141.050003,142.059998,1098900,136.456406
"874",142.529999,143.339996,140.169998,140.559998,1775800,135.015564
"875",140,140.720001,137.820007,137.910004,1622300,132.470093
"876",138.509995,138.869995,136.880005,138.789993,1306200,133.315369
"877",138.990005,139.949997,136,136.889999,2516200,131.490326
"878",138.100006,140.039993,137.149994,139.449997,1073300,133.949341
"879",139.860001,141.809998,139.759995,141.350006,1504600,135.774399
"880",141.160004,142.740005,141.009995,141.889999,954600,136.293106
"881",143.130005,144.039993,142.399994,143.199997,1049900,137.551407
"882",143.789993,144.429993,141.779999,142.729996,1076400,137.09996
"883",142.309998,143.889999,141.729996,142.520004,1313200,136.898239
"884",142.389999,143.5,142.110001,143.350006,1210100,137.695511
"885",143.009995,143.860001,141.960007,142.220001,1209600,136.610077
"886",142.679993,143.779999,141.800003,143.240005,1073400,137.589874
"887",143.100006,144.679993,141.699997,142.139999,1473600,136.533234
