"","AXP.Open","AXP.High","AXP.Low","AXP.Close","AXP.Volume","AXP.Adjusted"
"890",96.5,97.790001,95.669998,96.32,2666000,94.814056
"891",96.349998,96.529999,95.010002,95.18,2861600,93.691879
"892",94.800003,95.360001,93.580002,94,3560100,92.530319
"893",95.25,97.459999,94.730003,96.330002,4227100,94.823891
"894",95.809998,97.410004,95.379997,96.540001,4360300,95.030617
"895",95.510002,97.779999,95.510002,96.669998,4239800,95.158577
"896",95.300003,97.150002,93.300003,95.330002,4790300,93.839539
"897",94.639999,95.980003,93.639999,95.790001,3501800,94.292336
"898",95.760002,96.290001,94.18,94.419998,3567400,92.943756
"899",94.709999,96.75,94.440002,96.690002,2791700,95.178276
"900",94.68,94.779999,92.5,94.650002,3856300,93.170166
"901",94.309998,94.449997,92.230003,93.32,4088200,91.860962
"902",93.309998,94.400002,92.440002,93.540001,2869000,92.077522
"903",93.489998,93.800003,92.489998,93.190002,2415100,91.732994
"904",93.82,95.580002,93.809998,95.389999,2844900,93.89859
"905",95.18,96.269997,94.480003,95.919998,2698800,94.420303
"906",95.290001,99.300003,94.949997,99.160004,4690700,97.60965
"907",99.489998,102.650002,99.260002,101.620003,5254800,100.031189
"908",103.989998,105.699997,102.959999,103.260002,4744000,101.645538
"909",104.760002,104.800003,100.68,101.68,3407800,100.09024
"910",100.529999,101.830002,99.5,100.419998,3265400,98.849945
"911",99.660004,101.290001,99.269997,100.410004,1956500,98.840111
"912",99.919998,100,97.440002,97.550003,7488500,96.024826
"913",98.190002,98.830002,96.470001,96.669998,3337300,95.158577
"914",96.82,97.910004,95.889999,96.889999,3079600,95.375145
"915",95.739998,97.580002,95.68,96.720001,3102500,95.207802
"916",96.489998,97.650002,95.959999,96.150002,2845100,94.646713
"917",96.68,99.370003,96.389999,99.330002,4141100,97.777
"918",100.620003,100.790001,98.029999,99.050003,2946600,97.501373
"919",98.559998,99.139999,97.809998,98.400002,2936500,96.861534
"920",98.760002,102.139999,98.529999,101.529999,3992100,99.942604
"921",102.150002,102.900002,100.739998,102.540001,4382900,100.936798
"922",102.900002,102.900002,101.360001,101.589996,4665800,100.001648
"923",100.540001,102.779999,100.160004,102.470001,3142500,100.867897
"924",102.580002,104.870003,102.290001,104.400002,3536900,102.767723
"925",104.970001,109.029999,103.849998,104.459999,6747900,102.826782
"926",106.349998,108.279999,104.480003,105.669998,5235100,104.01786
"927",104.419998,105.080002,103.300003,103.669998,4517000,102.049133
"928",104.57,104.709999,102.690002,103.779999,2474700,102.15741
"929",104.190002,105.110001,102.309998,102.769997,3288900,101.163208
"930",102.910004,103.849998,102.010002,103.360001,2604400,101.74398
"931",104.650002,107.690002,104.220001,107.269997,3620100,105.59285
"932",107.839996,108.120003,106.239998,106.68,3371500,105.012077
"933",106.730003,107.489998,104.690002,105.980003,5798900,104.323021
"934",104.269997,105.349998,103.32,104.660004,3215300,103.023659
"935",104.459999,106.120003,103.309998,103.440002,6630300,101.822739
"936",100.599998,100.629997,96.220001,98.169998,8339900,96.635124
"937",98.010002,99.779999,96.410004,98.480003,4884400,96.940285
"938",95.760002,97.099998,95.089996,95.559998,9427200,94.065933
"939",95.339996,96.900002,93.709999,95.449997,4249000,93.957657
"940",94.68,96.849998,94.459999,96.260002,2775600,94.754982
"941",99,99.730003,98.629997,98.82,3930900,97.274963
"942",98.739998,99.349998,97.230003,97.75,3200400,96.221695
"943",98.230003,101.519997,98.230003,100.25,5060900,98.68261
"944",100.330002,101.480003,99.370003,101.330002,4179300,99.74572
"945",99.779999,103.139999,98.629997,101.610001,3783300,100.021347
"946",103.330002,104.080002,102.269997,103.889999,2863200,102.265701
"947",105.010002,105.290001,101.32,101.760002,3309200,100.168999
"948",102.809998,104.150002,102.389999,103.379997,3048400,101.763664
"949",104.330002,106.139999,104.059998,106.059998,2922600,104.83783
"950",105.989998,107.209999,105.239998,106.339996,3511300,105.114594
"951",106.459999,107.010002,106,106.610001,2626700,105.381493
"952",105.889999,106.589996,104.760002,105.010002,2602600,103.799927
"953",105.379997,106.269997,104.760002,104.809998,2826300,103.602226
"954",103.440002,104.889999,103.019997,104.43,2699300,103.226616
"955",104.650002,105.68,104.199997,104.910004,2394300,103.701088
"956",105.129997,105.220001,102.25,102.470001,3196500,101.2892
"957",102.940002,104.610001,102.830002,103.139999,2954700,101.951469
"958",103.169998,103.389999,101.360001,101.43,2588400,100.261185
"959",101.699997,104.860001,101.57,104.790001,3748800,103.582474
"960",100.629997,103.639999,100,100.980003,8921200,99.816368
"961",99.769997,100.099998,95.779999,96.879997,5731500,95.763611
"962",97.620003,97.699997,94.900002,94.93,3780300,93.836082
"963",91.959999,93.57,91,91.599998,7037800,90.544456
"964",91.410004,92.230003,90.129997,91.07,5419500,90.020561
"965",90.800003,91.32,89.110001,91.239998,4736300,90.188599
"966",92.959999,94.129997,92.269997,93.400002,3572900,92.323715
"967",94.75,96.849998,94.400002,96.290001,4004300,95.18042
"968",94,97.82,92.860001,96.400002,4545500,95.289154
"969",97.209999,98.32,96.839996,98.110001,4197300,96.979439
"970",98.519997,98.639999,96.269997,96.690002,3126300,95.575813
"971",110.540001,119.809998,110.190002,117.370003,17261700,116.017502
"972",118.589996,119.889999,115.120003,115.949997,7056800,114.613861
"973",115.93,116,110.300003,111.120003,5642700,109.839531
"974",109.82,112.120003,109.550003,111.099998,4941200,109.819748
"975",112.339996,115.639999,112.209999,114.989998,4811500,113.664925
"976",119.099998,120.389999,116.75,118.669998,5339100,117.302521
"977",116.970001,117.790001,114.139999,116.480003,4023200,115.137756
"978",116.940002,118.760002,114.190002,114.239998,3264300,112.923569
"979",113.779999,114.800003,112.529999,114.139999,3249800,112.824715
"980",113.739998,114.540001,111.900002,112.580002,3702300,111.2827
"981",114.239998,116.779999,113.720001,116.089996,3022900,114.752251
"982",119,120.839996,117.889999,120.389999,6163400,119.002701
"983",119.5,120.980003,118.25,120.580002,4646600,119.190521
"984",120.529999,121.690002,119.790001,120.589996,2447700,119.200394
"985",120.029999,121.480003,118,118.589996,3517700,117.223442
"986",120.32,122.57,119.849998,119.93,3583400,118.548004
"987",119.279999,122.849998,118.900002,122.330002,3271900,120.920349
"988",122.849998,123.949997,122.120003,123.120003,4285100,121.701241
"989",124.349998,125.32,123.849998,125.040001,5048600,123.599113
"990",124.510002,124.870003,122.629997,123.940002,4253700,122.511803
"991",122.470001,124.550003,122.019997,123.519997,3623000,122.096634
"992",123.279999,123.959999,121.010002,121.690002,3622800,120.28772
"993",120.720001,122.129997,119.699997,121.839996,2818800,120.435982
"994",120.110001,120.5,118.839996,120.230003,2942800,118.844543
"995",121.730003,121.790001,116.650002,117.360001,5336300,116.007622
"996",118.790001,119.309998,115.559998,119.099998,4528900,117.72757
"997",118.93,119.589996,118.279999,119,2943700,117.628723
"998",119.410004,119.669998,118.459999,118.980003,3746700,117.608955
"999",118.589996,119.360001,116.650002,117.510002,8394100,116.155899
"1000",115.769997,118,113.720001,116.410004,4528300,115.068565
"1001",116.190002,116.260002,114.379997,114.550003,3632300,113.230003
"1002",115.779999,118.190002,115.779999,116.949997,2725200,115.602341
"1003",116.93,117.440002,115.82,117.349998,707000,115.997726
"1004",118.050003,119.349998,117.599998,118.360001,1878700,116.996086
"1005",119.239998,119.349998,118,118.139999,1860400,116.778625
"1006",118.25,119.949997,118.150002,119.43,1954200,118.053764
"1007",119.709999,121.059998,119.160004,120.910004,1747800,119.516708
