"","GL.Open","GL.High","GL.Low","GL.Close","GL.Volume","GL.Adjusted"
"457",83.760002,83.830002,80.720001,80.93,723400,78.881584
"458",82.220001,83.970001,80.339996,83.07,856400,80.967422
"459",83,83.540001,82.099998,82.690002,906000,80.597038
"460",83.43,84.459999,82.389999,83.040001,627600,80.938187
"461",83.519997,84.910004,83.190002,84.779999,621700,82.63414
"462",85.589996,86.410004,84.599998,84.660004,723700,82.517189
"463",85.139999,85.459999,84.559998,85.339996,533400,83.179962
"464",86.169998,87.059998,84.410004,84.730003,475800,82.585403
"465",84.849998,85.940002,84.849998,85.870003,403300,83.696556
"466",85.589996,86.75,85.519997,86.699997,385900,84.505554
"467",87.330002,87.860001,86.25,87.699997,495600,85.480232
"468",86.970001,87.900002,86.93,87.489998,533400,85.275558
"469",87.260002,87.910004,86.559998,86.919998,567900,84.719963
"470",86.919998,87.510002,85.769997,85.879997,331200,83.706299
"471",85.980003,87.480003,85.889999,86.800003,519200,84.603012
"472",87.470001,88.190002,85.5,86.449997,505300,84.261856
"473",85.730003,86.760002,84.949997,86.519997,650100,84.330101
"474",85.849998,86.690002,84.870003,86.400002,952700,84.213158
"475",86.419998,87.239998,85.980003,86.989998,440300,84.788193
"476",86.419998,86.959999,85.370003,85.669998,664000,83.501602
"477",85.75,87.57,85.489998,86.099998,428300,83.920731
"478",85.410004,86.980003,85.080002,86.059998,223900,83.881737
"479",87.150002,87.690002,86.160004,86.82,477000,84.622513
"480",86.43,86.959999,85,85.120003,709800,82.965538
"481",84.970001,87.900002,84.809998,87.889999,810100,85.665428
"482",87.120003,88.010002,87.059998,87.32,540900,85.109856
"483",87.32,87.709999,86.379997,86.410004,813600,84.222878
"484",87.089996,89.239998,86.120003,86.550003,538300,84.359344
"485",86.330002,86.330002,82.110001,82.220001,780900,80.138947
"486",81.059998,81.519997,79.370003,81,1093600,78.949829
"487",80.900002,82.300003,79.93,80.25,782800,78.218796
"488",80.150002,80.279999,77.370003,78.919998,629000,76.92247
"489",79.849998,80.209999,77.839996,78.050003,861400,76.074493
"490",79.370003,79.610001,78.18,78.550003,907300,76.561836
"491",78.720001,79.209999,77.57,78.019997,1047300,76.045242
"492",77.410004,77.75,76.889999,77.139999,847700,75.187515
"493",76.889999,77.730003,75.620003,75.889999,1111300,73.969147
"494",76.059998,77.190002,75.610001,75.830002,685100,73.910667
"495",75.739998,76.940002,74.110001,74.440002,839900,72.55587
"496",73.940002,74.720001,73.040001,73.82,716600,71.951538
"497",73.510002,75.099998,72.379997,72.529999,1127800,70.694191
"498",71.980003,72.470001,70.599998,70.610001,262100,68.822792
"499",70.75,73.480003,69.68,73.440002,553000,71.581169
"500",72.419998,74.300003,71.919998,74.300003,527200,72.419411
"501",74.480003,74.959999,73.639999,73.849998,447700,71.980789
"502",74.099998,74.760002,73.760002,74.529999,455600,72.643578
"503",73.709999,76.5,73.519997,76.370003,939100,74.437004
"504",75.879997,76.580002,74.940002,75.010002,677600,73.264923
"505",76.239998,77.989998,75.809998,77.669998,784100,75.863029
"506",77.379997,78.510002,76.620003,77.959999,642100,76.146286
"507",78.330002,78.860001,77.459999,78.860001,651800,77.025352
"508",78.779999,79.959999,78.779999,79.709999,525100,77.855568
"509",79.57,80.089996,79.339996,79.82,354400,77.963013
"510",79.419998,80.169998,78.989998,80.080002,383300,78.21698
"511",79.370003,80.519997,79.370003,80.019997,431500,78.158363
"512",79.910004,80.519997,79.620003,80.5,341900,78.627205
"513",81.029999,81.610001,80.480003,81.260002,610300,79.369522
"514",80.779999,81.82,80.5,81.699997,554500,79.799278
"515",82.279999,82.300003,81.470001,81.980003,752300,80.072777
"516",81.699997,82.190002,80.82,81.07,670200,79.183937
"517",81.400002,81.769997,80.660004,81.669998,535200,79.769989
"518",81.529999,82.730003,81.5,82.510002,406500,80.590439
"519",83.32,83.889999,82.730003,83.269997,427900,81.332756
"520",82.610001,83.300003,82.099998,82.940002,426500,81.010429
"521",82.870003,83.18,82.290001,82.360001,338400,80.443939
"522",82.410004,83.300003,81.379997,82.809998,423100,80.883461
"523",82.309998,83.889999,82.050003,83.760002,469100,81.811363
"524",84.010002,84.32,83.489998,84.050003,422700,82.094604
"525",83.989998,84.160004,83.089996,83.480003,582400,81.537872
"526",83.699997,83.699997,82.730003,83.480003,585200,81.537872
"527",82.860001,84.510002,81.540001,82.150002,740500,80.238808
"528",81.650002,82.459999,80.709999,81.519997,695300,79.623459
"529",81.089996,81.580002,79.699997,81.019997,474600,79.135094
"530",81.410004,81.480003,80.160004,81.389999,347500,79.49649
"531",82.07,83.050003,82.019997,82.739998,525900,80.815079
"532",82.989998,83.620003,82.459999,82.580002,398800,80.658806
"533",81.830002,82.370003,81.360001,81.830002,463000,79.926277
"534",82.620003,83.410004,82.440002,83.360001,642800,81.42067
"535",83.050003,83.720001,82.620003,83.639999,431700,81.694153
"536",83.650002,84.040001,83.190002,84.010002,386200,82.055542
"537",84.059998,84.239998,83.010002,83.199997,462100,81.264381
"538",83.43,83.43,82.75,82.940002,486800,81.010429
"539",83.440002,83.440002,82.480003,82.620003,423300,80.697876
"540",82.279999,83.18,82.279999,82.610001,326700,80.688103
"541",82.510002,83.029999,82.43,82.739998,345600,80.815079
"542",82.690002,83.080002,82.389999,82.559998,503500,80.639267
"543",83.110001,83.68,82.769997,82.870003,591000,80.942078
"544",83.010002,83.540001,81.699997,82.43,516400,80.512306
"545",82.669998,83.07,81.769997,82.550003,405100,80.629517
"546",82.43,82.660004,81.779999,81.790001,307100,79.887184
"547",81.489998,81.5,80.449997,81.25,545300,79.359764
"548",80.68,81.239998,80.5,81.150002,517100,79.262085
"549",81.440002,82.139999,81.269997,82.089996,578300,80.180206
"550",82.330002,82.620003,82.150002,82.32,495500,80.404854
"551",82.75,83.160004,82.160004,82.559998,571000,80.639267
"552",82.510002,82.720001,82.019997,82.68,521800,80.756485
"553",82.620003,83.349998,82.410004,83.110001,932500,81.176483
"554",83.419998,84.540001,83.349998,84.010002,592200,82.055542
"555",84.400002,84.650002,83.290001,83.410004,509100,81.469505
"556",83.410004,83.459999,81.800003,81.919998,686400,80.014175
"557",81.470001,82.550003,80.919998,82.370003,464100,80.453697
"558",81.639999,81.790001,80.25,80.309998,772700,78.441605
"559",80.349998,81.379997,80.139999,80.849998,438200,78.969063
"560",81.459999,81.970001,81.190002,81.870003,361000,79.965324
"561",81.75,82.419998,81.690002,81.949997,395900,80.043465
"562",82.07,82.489998,81,81.800003,477700,79.896973
"563",82.400002,82.660004,81.730003,81.949997,603200,80.043465
"564",82.419998,84.230003,82.419998,84.160004,685300,82.202049
"565",84.089996,84.559998,83.57,83.870003,633400,81.918793
"566",84.580002,85.040001,84.360001,84.690002,548700,82.719719
"567",84.559998,85.32,84.309998,84.57,294300,82.771591
"568",84.589996,85.339996,84.230003,85.32,606700,83.505646
"569",85.139999,85.559998,85.080002,85.459999,408300,83.64267
"570",84.940002,84.970001,84.099998,84.220001,376000,82.429039
"571",84.279999,85.150002,84.099998,85.019997,350500,83.212013
"572",85.309998,86.129997,84.959999,85.449997,423800,83.632889
"573",86.519997,87.129997,86.059998,86.839996,370500,84.993317
"574",86.629997,87.160004,85.949997,86.120003,351000,84.288651
"575",86.470001,87.309998,86.389999,87.099998,397100,85.247803
"576",87.489998,87.489998,86.209999,86.260002,703000,84.425659
"577",86.510002,91.279999,86.510002,88.739998,1051900,86.852913
"578",88.849998,88.870003,86.43,87.059998,710900,85.208633
"579",86.949997,87.230003,86.519997,86.809998,611300,84.963966
"580",86.629997,86.739998,86.089996,86.349998,526200,84.513733
"581",85.730003,86.839996,85.25,86.550003,406200,84.709496
"582",86.709999,87.019997,86.120003,87,282600,85.149918
"583",87.190002,88.040001,87.080002,87.709999,447300,85.844818
"584",87.809998,87.809998,86.769997,87.660004,465700,85.795891
"585",87.57,88.029999,87.089996,87.309998,435300,85.453316
"586",87.389999,87.959999,86.919998,87.5,390800,85.639297
"587",87.730003,88.32,87.470001,87.900002,284300,86.030785
"588",86.610001,88.230003,86.360001,87.940002,250700,86.069939
"589",87.400002,87.790001,85.980003,86.559998,328400,84.719276
"590",86.279999,87.480003,86.029999,86.870003,426100,85.02269
"591",86.080002,87.400002,85.900002,87.139999,338900,85.286942
"592",86.769997,88.349998,86.379997,88.239998,331700,86.363548
"593",86.82,87.269997,85.849998,86.300003,481300,84.464813
"594",86.449997,87.870003,86.449997,87.309998,415900,85.453316
"595",86.510002,87.239998,86.07,86.75,356900,84.905235
"596",87.160004,87.82,87.120003,87.389999,442300,85.531631
"597",86.519997,88.150002,86.5,87.389999,507100,85.531631
"598",87.279999,88.410004,87.209999,88.300003,589900,86.422272
"599",88.779999,89.410004,88.510002,88.82,473500,86.931229
"600",88.459999,88.75,88.160004,88.449997,500700,86.569092
"601",87.449997,87.599998,86.120003,86.660004,565000,84.817146
"602",86.889999,87.330002,86.449997,87.190002,443800,85.335892
"603",87.040001,87.239998,86.190002,86.279999,649200,84.445236
"604",86.029999,86.949997,85.739998,86.809998,532400,84.963966
"605",86.809998,87.620003,86.400002,86.489998,308900,84.65078
"606",85.57,86.139999,85.330002,85.510002,412900,83.691612
"607",85.43,86.839996,85.309998,86.809998,436200,84.963966
"608",87.849998,88.300003,87.25,88.230003,526800,86.35376
"609",88.370003,88.650002,87.519997,88.300003,536300,86.422272
"610",88.489998,89.099998,88.18,88.93,309900,87.038864
"611",88.809998,89.529999,88.809998,88.870003,329900,86.980148
"612",89.620003,89.720001,88.779999,88.800003,354800,86.911644
"613",89.260002,89.510002,88.379997,88.419998,422800,86.539726
"614",88.330002,88.739998,87.900002,88.449997,430500,86.569092
"615",88.470001,88.949997,88.260002,88.629997,386700,86.745255
"616",88.699997,89.260002,88.330002,89.169998,335500,87.273758
"617",89.220001,89.480003,88.230003,88.32,275900,86.441849
"618",88.370003,89.040001,87.970001,88.790001,330800,86.901855
"619",88.730003,89.5,88.43,88.599998,378000,86.715889
"620",89.209999,89.489998,88.059998,89.370003,378300,87.469528
"621",89.489998,89.589996,88.050003,88.080002,1055800,86.206947
"622",88.139999,89.300003,88.139999,88.339996,450000,86.461418
"623",88.419998,88.5,87.809998,88.25,371500,86.373344
"624",88.389999,88.629997,87.580002,87.580002,384300,85.717606
"625",87.82,88.57,87.769997,88.440002,343700,86.559311
"626",89.029999,89.669998,89.029999,89.459999,913500,87.557617
"627",90.07,91.269997,90.07,91.129997,460600,89.192093
"628",91.169998,91.290001,89.989998,90.510002,400800,88.585274
"629",90.650002,91.769997,90.639999,91.629997,255200,89.85321
"630",91.660004,91.830002,90.989998,91.769997,408600,89.990486
"631",91.32,91.620003,90.809998,90.870003,451200,89.107948
"632",90.309998,91.57,90.309998,91.540001,463900,89.764946
"633",91.540001,91.839996,90.989998,91.120003,485500,89.353088
"634",91.480003,91.699997,90.769997,91.68,565500,89.902245
"635",91.849998,92.18,91.330002,92.050003,452800,90.265068
"636",92.339996,92.360001,91.709999,92.260002,375900,90.470993
"637",92.419998,92.419998,91.769997,91.910004,504600,90.127777
"638",91.760002,92.029999,90.959999,91.309998,348400,89.539413
"639",91.220001,91.980003,91.040001,91.830002,367700,90.049332
"640",91.940002,92.209999,91,91.040001,341800,89.274635
"641",91.029999,91.419998,90.849998,91.099998,374900,89.333481
"642",91.110001,91.629997,90.580002,91.32,358100,89.549217
"643",91.18,91.440002,90.349998,90.879997,556000,89.11776
"644",92.080002,93.260002,91.389999,92.150002,673200,90.363121
"645",92.419998,92.959999,91.690002,92.93,629800,91.128006
"646",93.080002,93.150002,91.57,91.900002,478000,90.117966
"647",91.5,92.150002,91.279999,91.720001,351200,89.94146
"648",91.709999,92.150002,90.940002,91.32,613500,89.549217
"649",91.099998,91.190002,87.75,88.610001,718000,86.891769
"650",88.540001,88.599998,87.129997,87.650002,558800,85.950378
"651",86.309998,86.32,84.120003,84.709999,614400,83.067383
"652",85.199997,86.43,84.57,86.379997,535300,84.705002
"653",84.910004,86.43,83.669998,85.989998,540000,84.322571
"654",86.860001,88.220001,86.419998,88.099998,526400,86.391655
"655",88.989998,88.989998,86.68,88.010002,280800,86.303398
"656",87.349998,89,87.080002,87.300003,391400,85.607178
"657",86.870003,89.25,86.709999,88.5,367200,86.783905
"658",87.339996,87.589996,85.019997,85.07,511800,83.420418
"659",85.419998,86.18,85.080002,85.809998,317700,84.146065
"660",86.239998,87.57,86.209999,87.169998,593000,85.479706
"661",88.620003,88.620003,86.209999,87.699997,277300,85.999413
"662",87.470001,87.519997,86.449997,86.559998,316200,84.881516
"663",87.239998,87.75,86.480003,87.709999,307700,86.009216
"664",88.139999,88.709999,87.339996,88.32,387200,86.607391
"665",88.150002,88.720001,85.730003,86.129997,383400,84.459854
"666",86.900002,87.370003,86.339996,87.120003,267400,85.430664
"667",87.68,87.809998,85.949997,86.519997,331900,84.842293
"668",85.910004,87.25,85.910004,87.080002,302800,85.391441
"669",86.919998,88.650002,86.919998,88.07,477200,86.362236
"670",88.889999,89.410004,88.540001,89.260002,658600,87.52916
"671",88.25,88.57,87.110001,88.139999,609900,86.430885
"672",89.019997,89.059998,88.309998,88.760002,367200,87.038872
"673",89.800003,91.57,89.800003,90.839996,367500,89.078522
"674",90.959999,91.93,90.449997,91.68,463700,89.902245
"675",92.230003,93.330002,91.809998,93.099998,571700,91.294708
"676",93.300003,94.410004,93.239998,94.269997,533600,92.442017
"677",94.32,95.139999,92.75,95.129997,637400,93.285339
"678",94.760002,95.339996,94.279999,94.730003,513800,92.893089
"679",95.389999,96.099998,94.709999,95.349998,581300,93.501076
"680",94.839996,94.93,93.57,93.720001,352600,91.902695
"681",93.389999,94.360001,93.010002,94.339996,359200,92.510658
"682",93.769997,95,93.220001,94.940002,382800,93.099037
"683",94.800003,95.349998,94.18,94.32,259800,92.491043
"684",95.68,96.029999,94.32,94.650002,775700,92.814651
"685",93.870003,95.559998,93.68,95.349998,318800,93.501076
"686",96.050003,96.089996,94.849998,95.040001,418200,93.19709
"687",95.019997,96.169998,94.830002,95.440002,278700,93.589333
"688",95.379997,96.209999,95.099998,96.059998,266600,94.197304
"689",96.599998,96.919998,95.699997,96.199997,249400,94.334595
"690",96.360001,96.720001,95.620003,95.760002,513800,93.903122
"691",96.260002,96.620003,94.209999,94.290001,328000,92.461639
"692",93.389999,93.669998,92.139999,92.489998,509800,90.696526
"693",91.989998,92.650002,90.669998,92.650002,468400,91.023682
"694",92.940002,94.540001,92.75,94.510002,232200,92.851028
"695",94.040001,94.550003,93.75,93.800003,340900,92.153503
"696",93.129997,93.129997,92.190002,92.360001,450500,90.738785
"697",93.089996,93.580002,92.650002,92.849998,341300,91.220169
"698",92.540001,94,92.540001,93.209999,339400,91.57386
"699",94.790001,95.389999,94.150002,94.25,397100,92.595604
"700",93.75,94.32,93.459999,94.080002,245900,92.428589
"701",95.440002,96,94.75,95.150002,466000,93.479805
"702",94.809998,95.040001,93.980003,94.269997,394800,92.615257
"703",94.959999,95.419998,94.339996,94.529999,286200,92.870674
"704",94.400002,95.07,94.110001,94.68,386100,93.018059
"705",95.400002,95.760002,94.980003,95.68,314600,94.000496
"706",95.82,96.339996,95.610001,95.93,325000,94.246117
"707",95.699997,96.510002,95.43,95.669998,386200,93.990669
"708",96.730003,97.790001,96.129997,96.470001,567300,94.776634
"709",95.980003,96.800003,95.099998,96.389999,440300,94.698036
"710",96.760002,97.68,96.760002,96.839996,263500,95.140137
"711",96.57,97.809998,96.57,97.800003,447400,96.083282
"712",97.629997,97.629997,96.339996,97.25,268100,95.542946
"713",96.75,97.360001,96.239998,97.330002,516700,95.621536
"714",97.639999,98.459999,97.559998,98.099998,268700,96.378021
"715",98.620003,98.900002,97.169998,97.959999,601300,96.240479
"716",97.970001,99.290001,97.790001,98.129997,361400,96.407494
"717",97.93,98.540001,97.699997,98.519997,375600,96.790642
"718",98.769997,99.620003,98.769997,98.940002,312400,97.203278
"719",98.980003,99.199997,98.120003,98.93,393200,97.193443
"720",98.410004,99.199997,98.019997,98.709999,339100,96.97731
"721",98.989998,99.660004,98.519997,99.360001,298000,97.615906
"722",98.760002,99.599998,98.18,99.57,393900,97.822205
"723",99.300003,100.209999,99.239998,100.139999,413400,98.38221
"724",100.349998,100.830002,99.120003,99.230003,800200,97.48819
"725",98.839996,99.57,98.449997,99.529999,449200,97.782913
"726",99.809998,100.25,99.220001,99.389999,464000,97.645386
"727",99.18,100.470001,99,100.089996,602900,98.333084
"728",100.279999,100.529999,99.599998,100.339996,392800,98.578705
"729",100.669998,101.010002,100.010002,100.940002,325000,99.168175
"730",101.040001,101.620003,100.699997,101.370003,402700,99.590614
"731",101.239998,102.400002,101.07,102.349998,1211500,100.553421
"732",102.779999,103.529999,102.419998,103.129997,440200,101.319717
"733",103.080002,103.279999,102.669998,102.760002,265800,100.95623
"734",103.309998,103.620003,102.410004,102.410004,655400,100.612373
"735",101.32,101.32,100.230003,100.730003,483100,98.961868
"736",100.830002,102,100.830002,101.620003,463900,99.836235
"737",101.639999,102.230003,101.540001,102.089996,346200,100.297989
"738",103.110001,103.589996,102.849998,103.300003,357500,101.486755
"739",104,104.279999,103.510002,103.910004,368300,102.086029
"740",104.410004,104.43,103.589996,104.349998,463900,102.518318
"741",104.5,105.139999,104.290001,104.889999,361000,103.048828
"742",105.010002,106.629997,105.010002,106.349998,765200,104.483208
"743",106.279999,106.519997,104.82,105.620003,443500,103.766029
"744",106.43,106.82,106.050003,106.139999,542100,104.276878
"745",106.129997,106.93,106.050003,106.449997,504800,104.581451
"746",106.559998,106.779999,105.779999,106.059998,466500,104.198288
"747",106.040001,106.040001,105.440002,105.760002,404500,103.903564
"748",106.360001,107.279999,105.970001,106.629997,995700,104.758286
"749",106.870003,106.870003,105.68,105.779999,434400,103.92321
"750",106.279999,106.279999,105.540001,106.139999,254600,104.276878
"751",106.449997,106.639999,105.709999,105.970001,200500,104.109879
"752",106.239998,106.239998,105.550003,105.860001,262600,104.001808
"753",106.029999,106.190002,105.169998,105.190002,324200,103.343575
"754",105.190002,105.660004,104.910004,105.25,548300,103.402519
"755",105.330002,105.860001,104.339996,105.559998,837100,103.877823
"756",104.639999,104.639999,103.730003,104.300003,392700,102.637901
"757",103.489998,103.870003,103.080002,103.75,571100,102.096657
"758",103.370003,104.019997,103.029999,103.650002,311400,101.99826
"759",103.82,104.690002,103.129997,103.599998,367600,101.949051
"760",104.400002,104.660004,103.900002,104.650002,311200,102.982323
"761",104.610001,105.010002,103.989998,104.25,270400,102.588699
"762",104.209999,104.5,103.879997,104.089996,772200,102.431244
"763",104.010002,104.239998,103.650002,103.93,396600,102.273781
"764",103.510002,103.989998,103.339996,103.720001,440300,102.067139
"765",104.199997,104.540001,103.739998,104.449997,577500,102.785515
"766",104.82,105.360001,104.059998,104.449997,613800,102.785515
"767",103.940002,104.68,103.610001,103.849998,381600,102.195076
"768",104.239998,104.800003,103.57,103.660004,433600,102.008102
"769",103.019997,105,102.790001,104.769997,386200,103.100403
"770",104.889999,105.5,103.93,104.790001,3e+05,103.120087
"771",102.82,103.790001,102.660004,103.239998,366200,101.59478
"772",103.800003,105.650002,103.360001,104.989998,474800,103.316902
"773",105.239998,106.25,105.239998,105.959999,299900,104.271439
"774",105.199997,107.370003,105.199997,107.290001,329500,105.580246
"775",106.370003,106.699997,103.860001,104.260002,506700,102.598549
"776",105.209999,106.099998,105.07,105.410004,436400,103.730217
"777",106.540001,107.669998,106.540001,107.129997,454400,105.422791
"778",105.589996,108.650002,104.610001,108.400002,652300,106.672569
"779",108.980003,109.099998,107.480003,108.080002,370300,106.357658
"780",107.919998,109,107.760002,108.580002,383000,106.849701
"781",108.040001,108.949997,107.889999,108.790001,241500,107.056351
"782",109,109.830002,108.919998,109.440002,424300,107.696007
"783",109.790001,110.400002,109.279999,109.389999,236900,107.646782
"784",109.150002,110.669998,108.980003,110.589996,334400,108.82766
"785",110.620003,111,110.110001,110.949997,288500,109.181915
"786",110.589996,111.07,109.709999,110.330002,298700,108.571815
"787",110.809998,111.080002,110.239998,110.57,215000,108.807968
"788",110.269997,111.43,109.349998,111.160004,414100,109.388588
"789",110.709999,111.120003,109.629997,110.139999,428800,108.384842
"790",107.690002,108.480003,106.220001,106.669998,371800,104.970139
"791",106.910004,106.910004,102.690002,103.080002,454500,101.437347
"792",103.5,104.190002,100.669998,100.739998,676000,99.134636
"793",99,100.489998,95.440002,95.480003,744300,93.958458
"794",92.470001,93.809998,90.269997,92.660004,1402400,91.183395
"795",93.160004,96.160004,92.080002,96.139999,773200,94.607933
"796",95.68,96.809998,90.980003,91.18,822600,89.726967
"797",92.769997,95.129997,90.330002,95.050003,787800,93.535301
"798",92,92.459999,88.529999,89.650002,639200,88.221367
"799",86.059998,87.629997,84.730003,86.599998,990300,85.219963
"800",79,80.160004,74.160004,74.970001,1235900,73.775291
"801",77.25,78.779999,73.860001,78.730003,959600,77.47538
"802",76.459999,77.230003,72.879997,73.370003,1029400,72.20079
"803",67.989998,68.690002,62.57,63.779999,1134700,62.763615
"804",68.18,71.650002,63.799999,71.580002,1003300,70.439316
"805",62.57,67.639999,61.599998,61.950001,947300,60.962772
"806",63.290001,67.790001,60.73,67.629997,928600,66.552261
"807",63.919998,69.010002,62.009998,67.059998,1512500,65.991348
"808",65.660004,67.089996,62.380001,64.5,804800,63.472141
"809",64.620003,66.980003,61.029999,61.41,1224500,60.431381
"810",61.5,61.5,56.740002,58.150002,720100,57.223331
"811",60.57,65.599998,60.509998,65.379997,660300,64.33812
"812",64.900002,71.650002,63.669998,67.82,978300,66.739235
"813",68.730003,73,67.07,72.309998,1027100,71.157684
"814",70.129997,72.989998,68.919998,71.230003,631200,70.094902
"815",70.980003,74.639999,68.959999,74.220001,808400,73.037254
"816",73.190002,74.779999,71.290001,71.970001,869100,70.823105
"817",68.07,69.68,65.040001,66.019997,857100,64.967903
"818",65.050003,67.839996,64.910004,66.959999,768600,66.081116
"819",65.809998,66.720001,63.080002,63.93,816700,63.090889
"820",67.809998,72.5,67.339996,71.870003,715200,70.926674
"821",75.68,76.599998,71.040001,71.300003,727700,70.364151
"822",71.580002,75.629997,70.639999,75.209999,614500,74.222832
"823",76.07,81.269997,75.940002,80.400002,668400,79.344719
"824",78.75,80.239998,77.529999,79.709999,517200,78.663757
"825",81.5,81.669998,78.629997,80.019997,834700,78.969688
"826",77.190002,77.269997,74.57,75,698300,74.015579
"827",74.190002,75.150002,72.550003,72.800003,610400,71.844475
"828",76.129997,77.82,74.900002,77.25,646600,76.236046
"829",75.82,76.699997,74.07,75.599998,723400,74.607697
"830",73.559998,74.75,72.889999,73.510002,599000,72.545143
"831",75.669998,75.669998,73.199997,73.220001,503700,72.258942
"832",72.889999,77.110001,71.650002,74.860001,871200,73.877419
"833",75.690002,76.209999,73.889999,76.07,599900,75.071541
"834",76.370003,82.489998,76.339996,82.230003,863700,81.150688
"835",84.440002,86.080002,82.82,83.07,759700,81.979652
"836",85.699997,86.410004,83.660004,85.389999,439500,84.269218
"837",83.099998,84.57,82.25,82.339996,485900,81.259239
"838",80.800003,81.040001,79.059998,79.989998,532200,78.940086
"839",78.989998,79.709999,77.459999,78.559998,641300,77.528854
"840",80.400002,80.610001,77.5,77.540001,475900,76.52224
"841",78.07,78.32,74.089996,74.190002,529200,73.216217
"842",75.040001,77.849998,75.040001,75.730003,661700,74.736008
"843",77.449997,77.75,75.519997,77.75,614900,76.729485
"844",76.470001,77.279999,75,75.110001,612500,74.124138
"845",74.980003,75.389999,71.610001,71.610001,574200,70.670074
"846",70.809998,70.809998,65.900002,66.550003,821800,65.676498
"847",65.290001,67.550003,62.75,67.370003,754400,66.485733
"848",66.480003,69.029999,65.309998,68.760002,2836500,67.857483
"849",72.489998,75.040001,71.599998,73.940002,1604300,72.969498
"850",73.68,73.830002,70.739998,70.75,487900,69.821365
"851",71.809998,73.620003,71.57,72.599998,447500,71.647095
"852",72.120003,73.849998,72.120003,73.379997,397300,72.41684
"853",73.360001,73.449997,71.669998,72.540001,546900,71.587875
"854",75.82,78.230003,75.269997,76.830002,472000,75.821564
"855",80.349998,81.059998,78.139999,78.440002,578300,77.410431
"856",79.18,79.18,76.730003,77.080002,516500,76.068283
"857",76.040001,77.809998,75.25,77.019997,878100,76.009079
"858",77.330002,79.949997,76.379997,79.25,696200,78.209808
"859",80.669998,81.010002,78.510002,78.940002,620500,77.90387
"860",80.940002,82.769997,80.339996,80.860001,521300,79.79866
"861",80.25,82.68,79.540001,82.639999,651300,81.55529
"862",87.360001,88.43,85.690002,85.919998,611800,84.792252
"863",86.32,88.529999,86.220001,87.239998,649800,86.094933
"864",84.629997,85.940002,83.769997,85.010002,441700,83.894203
"865",84.410004,84.910004,82.309998,82.489998,551600,81.407272
"866",78.139999,79.690002,73.919998,74,591800,73.028702
"867",77.269997,77.75,73.690002,75.900002,511800,74.903778
"868",72.949997,77.400002,72.82,76.860001,537500,75.851173
"869",81,81,76.720001,78.220001,605100,77.193314
"870",78.43,78.639999,76.110001,76.480003,897100,75.476166
"871",75.419998,77.43,75.330002,76.639999,394200,75.634056
"872",78.639999,78.639999,74.599998,76.199997,1027200,75.199829
"873",75.809998,75.809998,74.32,75.449997,499600,74.459671
"874",77.040001,77.25,74.769997,74.82,647800,73.837944
"875",73.830002,73.830002,71.129997,71.190002,978500,70.255592
"876",70.650002,72.800003,70.459999,72.660004,651100,71.706299
"877",71.540001,72.029999,70.190002,70.849998,888600,69.920052
"878",72.129997,73.019997,71.139999,72.349998,501400,71.400368
"879",72.18,74.760002,72.18,74.230003,631500,73.255692
"880",74.599998,74.629997,72.269997,72.800003,583500,71.844475
"881",74.610001,75.040001,72.290001,72.529999,424200,71.763329
"882",74.400002,75.18,73.059998,73.919998,537600,73.138634
"883",72.790001,73.080002,71.379997,71.5,760600,70.744217
"884",71.82,73.099998,71.199997,72.199997,846800,71.436813
"885",72.150002,72.150002,69.470001,70.190002,426700,69.448067
"886",70.370003,72.349998,70.32,72.32,661300,71.555542
"887",73.349998,73.68,71.980003,72.519997,379900,71.753426
"888",72.25,73.650002,71.779999,73.379997,387500,72.604332
"889",75.050003,75.790001,74.120003,75.309998,344400,74.513939
"890",74.559998,77.32,74.400002,75.970001,380300,75.166962
"891",76.190002,76.190002,74.739998,75.32,423400,74.523834
"892",74.779999,75.120003,73.529999,74.139999,354900,73.356308
"893",74.309998,76.150002,74.220001,75.209999,502200,74.415001
"894",74.559998,75.860001,74.440002,75.68,469600,74.880035
"895",78.970001,80.889999,78.029999,80.32,999500,79.470978
"896",81.18,81.260002,78.940002,80.370003,773300,79.520462
"897",79.610001,80.220001,78.720001,79.57,716900,78.728912
"898",79.120003,80.099998,78.309998,78.389999,334400,77.561386
"899",78.139999,81.099998,78.139999,80.739998,505600,79.886551
"900",78.879997,80.110001,78.470001,79.739998,608000,78.897118
"901",79.629997,80.410004,78.93,79.599998,678300,78.758598
"902",79.839996,80.190002,78.940002,79.550003,503800,78.709122
"903",79.220001,79.580002,78.559998,78.68,339700,77.84832
"904",79.449997,80.709999,79.300003,80.300003,617700,79.451202
"905",80.050003,81.099998,79.919998,80.330002,580700,79.480873
"906",79.910004,82.800003,79.809998,82.68,431400,81.806038
"907",82.82,85.080002,82.760002,84.790001,431200,83.893738
"908",86.57,87.510002,85.410004,85.760002,487900,84.853485
"909",87.279999,87.279999,84.620003,85.540001,330100,84.635803
"910",84.5,85.540001,83.839996,84.980003,267100,84.081734
"911",84.370003,85.940002,84.370003,85.480003,250500,84.576447
"912",85.169998,85.410004,83.279999,83.410004,358800,82.52832
"913",83.370003,83.860001,82.260002,82.660004,473200,81.786247
"914",82.68,83.559998,82.43,82.610001,271000,81.736786
"915",81.349998,82.120003,81.010002,81.160004,283900,80.302101
"916",81.040001,81.660004,80.290001,80.730003,317900,79.876648
