"","ETR.Open","ETR.High","ETR.Low","ETR.Close","ETR.Volume","ETR.Adjusted"
"596",96,97.230003,95.830002,96.910004,752500,88.70462
"597",96.339996,98.010002,96.339996,97.889999,1073700,89.601639
"598",98,98.510002,97.459999,97.949997,1339500,89.656555
"599",97.849998,98.559998,97.379997,97.68,1297700,89.409431
"600",97.760002,98.519997,97.389999,98.489998,898900,90.150841
"601",98.669998,99.370003,98.459999,99.349998,927000,90.938026
"602",99.349998,99.839996,98.940002,98.989998,1188100,90.608505
"603",99.019997,99.050003,96.919998,96.93,1670000,88.722931
"604",97.120003,97.349998,95.5,95.660004,1868300,87.560455
"605",96.040001,96.43,95.629997,96.160004,1968700,88.01812
"606",96.269997,97.389999,95.910004,97.07,2995900,88.851067
"607",97.269997,98.029999,96.419998,98.019997,2241900,89.720627
"608",97.949997,97.949997,95.419998,97.440002,2572300,89.189743
"609",97.839996,100.760002,97.709999,100.239998,2699900,91.752663
"610",100.339996,101.529999,100.290001,100.980003,1691700,92.430008
"611",101.900002,102.43,100.529999,100.599998,1876000,92.082176
"612",100.290001,100.739998,99.419998,99.849998,2335600,91.395691
"613",99.519997,100.029999,98.860001,99.5,1728100,91.075325
"614",100.239998,101.75,100,101.309998,1628300,92.732079
"615",101.389999,101.830002,100.529999,101.019997,1353500,92.466621
"616",101.260002,102.470001,101.260002,102.040001,1429100,93.400261
"617",102.220001,102.779999,101.110001,101.760002,2088200,93.143967
"618",102.190002,102.330002,100.599998,101.300003,1038800,92.722931
"619",100.809998,102.849998,100.809998,102.480003,1353400,93.803017
"620",103,103.790001,102.529999,103.440002,1763800,94.681725
"621",103.5,104.410004,102.620003,104.260002,2815300,95.432297
"622",104.32,104.480003,103.440002,103.690002,1264200,94.910553
"623",103.470001,103.849998,102.989998,103.239998,1818500,94.498657
"624",103.220001,103.309998,101.089996,101.209999,2325500,92.640541
"625",101.400002,102.07,100.870003,101.660004,1153700,93.052444
"626",101.510002,103.07,101.489998,102.93,3015700,94.214912
"627",102.809998,102.93,101.129997,102,2360700,93.363647
"628",102.470001,104.089996,102.349998,103.690002,1863600,94.910553
"629",103.790001,105.139999,103.790001,104.540001,1454500,95.688591
"630",103.489998,104.43,102.610001,104.339996,1159400,95.505516
"631",104.459999,104.889999,103.68,104.370003,1470400,95.532974
"632",104.269997,104.489998,103.349998,104.239998,2149500,95.413994
"633",104.660004,105.550003,104.169998,104.669998,1193400,95.807571
"634",104.330002,105.25,103.550003,104.449997,1317000,95.606194
"635",104.709999,104.709999,103.400002,103.870003,1107700,95.07531
"636",104.129997,104.839996,103.400002,104.839996,1612100,95.963173
"637",104.699997,104.989998,103.959999,104.879997,1250800,95.999794
"638",105.300003,105.919998,105.050003,105.540001,963000,96.60392
"639",105.610001,106.779999,104.959999,106.75,1059900,97.711456
"640",106.620003,107.349998,105.589996,105.599998,1583400,96.658836
"641",106.059998,106.059998,104.989998,105.400002,1343500,96.475761
"642",105.419998,105.550003,104.669998,104.860001,1148800,95.981491
"643",105.389999,105.57,103.889999,104.660004,1141900,95.798416
"644",104.290001,104.800003,103.470001,104.019997,1369800,95.212608
"645",104,104.139999,103.309998,103.690002,2150200,94.910553
"646",104,104.959999,103.68,104.940002,1006600,96.054718
"647",104.75,104.970001,103.300003,103.879997,1031100,95.084473
"648",104.900002,106.07,104.610001,105.620003,3236100,96.677155
"649",105.160004,107.809998,105.160004,106.959999,1681800,97.903664
"650",107.019997,107.540001,106.190002,106.720001,1130800,97.684006
"651",107,107.449997,104.449997,104.910004,1236300,96.02726
"652",104.980003,106.949997,103.919998,106.550003,1372300,97.528397
"653",105.949997,106.720001,104.339996,105.919998,1295400,97.786888
"654",105.839996,107.529999,105.470001,107.040001,901800,98.8209
"655",107.209999,107.959999,106.93,107.43,1305600,99.180939
"656",107.5,108.230003,107.169998,107.739998,982800,99.467148
"657",107.830002,108.25,106.970001,107.82,1028900,99.541008
"658",108.129997,108.529999,106.599998,107,955700,98.783981
"659",107.019997,109.400002,104.959999,109,1515700,100.630394
"660",109.059998,109.650002,108.790001,109.190002,905200,100.805794
"661",109.25,110.339996,108.580002,109.790001,989500,101.359726
"662",110.400002,110.559998,109.459999,110.209999,1312300,101.74749
"663",110.160004,111.68,109.949997,111.669998,996300,103.095375
"664",111.68,111.779999,110.550003,111.309998,1050600,102.763031
"665",111.410004,112.120003,109.330002,109.839996,1299500,101.405899
"666",110.040001,111.559998,110.040001,111.540001,833700,102.975357
"667",112.040001,112.580002,111.580002,112.099998,918000,103.492363
"668",112.339996,112.599998,111.5,112.32,946200,103.695465
"669",112.779999,113.199997,111.959999,113.019997,758100,104.341713
"670",113.260002,113.459999,112.389999,112.839996,890600,104.175529
"671",113.089996,115.309998,112.849998,115.18,2036600,106.335854
"672",115.440002,115.900002,114.709999,115.57,882800,106.695915
"673",114.739998,115.18,113.589996,114.5,1788200,105.708084
"674",114.139999,114.639999,113.410004,113.550003,1780700,104.831024
"675",113.900002,113.919998,112.300003,112.589996,1414300,103.944733
"676",112.300003,112.32,111.099998,112.25,1433100,103.630844
"677",112.25,113.199997,111.660004,112.910004,1378200,104.240166
"678",113.830002,114.720001,112.940002,113.889999,1066700,105.144905
"679",113.269997,114.110001,112.720001,113.519997,1325100,104.803329
"680",113.669998,113.860001,112.769997,113.529999,1030500,104.812553
"681",114.099998,115.199997,113.959999,114.459999,1064800,105.67115
"682",114.870003,115.129997,113.849998,114.650002,1037300,105.846565
"683",115.25,115.279999,114.440002,115.080002,1126700,106.243546
"684",115.93,116.57,114.629997,115.209999,4099200,106.363548
"685",115.309998,115.830002,114.699997,115.629997,1242500,106.751312
"686",116.059998,117.489998,116.019997,117.089996,1452400,108.099205
"687",116.870003,117.18,116.129997,116.879997,1189100,107.905319
"688",117.199997,118.099998,116.940002,117.550003,1095200,108.523888
"689",117.669998,117.790001,116.589996,117.5,863000,108.47773
"690",117.43,118.339996,117.139999,117.360001,1134700,108.348457
"691",117.040001,117.389999,116.389999,117.32,755700,108.311523
"692",117.279999,117.699997,116,116.449997,1064500,107.508339
"693",116.68,116.970001,116.010002,116.5,1224400,107.554504
"694",116.769997,118.860001,116.419998,118.769997,1126400,109.6502
"695",118.32,118.43,117.650002,117.790001,1096400,108.745445
"696",117.989998,118.529999,117.239998,117.620003,1427100,108.588509
"697",117.660004,118.550003,117.620003,118.059998,890200,108.994713
"698",117.650002,118.209999,116.900002,117.790001,731400,108.745445
"699",117.730003,118.019997,116.779999,117.230003,794500,108.228455
"700",117.5,117.860001,116.269997,116.610001,776300,107.656067
"701",116.610001,117.110001,115.510002,115.550003,966200,106.677452
"702",115.470001,116.059998,114.839996,116.040001,1459900,107.129822
"703",118.559998,119.169998,116.589996,117.279999,2888400,108.274605
"704",116.989998,118.43,116.839996,118.150002,1524400,109.07782
"705",117.93,119.160004,117.910004,119.019997,1326100,109.881004
"706",119.290001,119.849998,119.010002,119.410004,1222700,110.241066
"707",119.68,120.690002,119.43,120.650002,1878000,111.385834
"708",120.519997,121.449997,120.519997,121.25,994200,111.939766
"709",121.410004,121.410004,119.739998,120.269997,1526200,111.035011
"710",119.580002,119.989998,117.970001,118.120003,2920100,109.05011
"711",118.5,119.040001,118.019997,119.040001,1542100,109.899467
"712",118.949997,121.620003,118.260002,121.559998,1717500,112.225975
"713",121.440002,121.75,120.519997,121.480003,1577200,112.152115
"714",121.599998,122.089996,119.459999,119.660004,1728000,110.471878
"715",119.529999,119.660004,118.040001,118.589996,1801100,109.484024
"716",117.980003,118.559998,116.529999,116.580002,1755100,107.628357
"717",115.970001,116.550003,115.629997,116.349998,1918600,108.2798
"718",115.879997,116.120003,113.839996,114.730003,2173900,106.772171
"719",114.589996,115.050003,113.620003,114.900002,1395200,106.930389
"720",114.970001,115.300003,113.959999,114.089996,1203600,106.176552
"721",114.309998,114.989998,113.849998,114.860001,1463100,106.893166
"722",115.339996,117.650002,115.339996,117.519997,2318300,109.36866
