"","TXN.Open","TXN.High","TXN.Low","TXN.Close","TXN.Volume","TXN.Adjusted"
"446",101.93,103.150002,101.550003,102.870003,6041500,94.158829
"447",100.559998,101.639999,98.809998,99.239998,11243700,90.83622
"448",100.5,102.010002,99.010002,99.529999,10100300,91.101677
"449",102.449997,102.449997,99.629997,101.089996,6889100,92.529564
"450",99.699997,100.489998,98.629997,99.43,6637400,91.010117
"451",100.32,102.360001,99.690002,102.150002,5894100,93.499802
"452",102.900002,103.169998,100.980003,101.540001,5061400,92.941467
"453",101.5,101.5,98.75,99.540001,9668300,91.110832
"454",99.150002,100.419998,97.300003,98.260002,10492500,89.939232
"455",98.650002,100.470001,98.410004,99.720001,6881500,91.275589
"456",97.18,100.470001,95.209999,100.25,13925900,91.760719
"457",93.25,96.980003,91.5,92.010002,25121700,84.218475
"458",92.260002,93.480003,90.800003,91.769997,21038900,83.998795
"459",89.690002,92.07,87.900002,90.559998,15855200,82.891251
"460",93.080002,93.510002,88.519997,90.18,9869400,82.543442
"461",90.089996,93.139999,89.720001,92.989998,8734300,85.848495
"462",94,94.43,92.760002,92.830002,10301100,85.70079
"463",93.379997,97.989998,93,97.599998,10972500,90.104462
"464",97.760002,97.900002,93.849998,95.059998,10088000,87.759529
"465",94.910004,96.019997,94.25,95.660004,6189400,88.313461
"466",95.470001,97.239998,95,97.139999,5413100,89.679787
"467",97.800003,97.970001,96.349998,97.199997,5525700,89.735176
"468",96.260002,98.790001,96.239998,98.480003,5948300,90.916878
"469",98.110001,98.129997,95.839996,96.099998,6256400,88.71965
"470",95.040001,95.139999,93.07,93.470001,8688700,86.291634
"471",94.110001,96.169998,93.900002,94.480003,5930800,87.224075
"472",95.82,96.269997,94.040001,94.699997,4975200,87.42717
"473",94.510002,98.43,94.169998,97.959999,7689000,90.436821
"474",96.629997,98.110001,96.150002,97.849998,6767000,90.335251
"475",97.5,97.720001,94.550003,94.620003,8265300,87.353325
"476",92.910004,97.900002,92.910004,96.839996,8230200,89.40284
"477",97.75,98.07,95.849998,96.129997,6437700,88.747353
"478",95.370003,96,95.080002,95.099998,2066200,87.796455
"479",96.410004,96.669998,95.32,96.379997,4687400,88.978165
"480",95.489998,96.989998,95.389999,96.279999,5044700,88.885826
"481",96.699997,98.290001,95.18,98.260002,5659300,90.713776
"482",97.989998,98.480003,97.330002,97.43,5938000,89.947525
"483",97.779999,99.889999,96.919998,99.849998,8685900,92.181656
"484",102.5,102.580002,100.449997,101.169998,7828500,93.400276
"485",100.760002,101.080002,95.959999,96.110001,7487100,88.728882
"486",94.110001,97.370003,93.68,97.32,7329300,89.845978
"487",96.669998,97.029999,92.239998,92.379997,8837800,85.285339
"488",92.440002,94.349998,91.970001,93.800003,7549500,86.596291
"489",95.760002,96.599998,94.5,94.540001,9942500,87.279472
"490",96.790001,97.370003,95.599998,95.809998,4945000,88.451927
"491",96.239998,96.610001,95.099998,95.839996,3647500,88.479622
"492",94.660004,95.989998,94.230003,94.260002,6318300,87.020966
"493",94.279999,94.730003,91.480003,91.919998,8260200,84.860664
"494",92.849998,95.980003,92.720001,94.540001,7675500,87.279472
"495",94.339996,94.910004,89.540001,90.529999,9854500,83.577423
"496",90.769997,91.379997,89.199997,90.089996,9235000,83.171211
"497",90.449997,93.32,89.870003,90.410004,14349200,83.466644
"498",90,90.550003,87.760002,87.800003,5621600,81.057091
"499",88.800003,93.029999,87.699997,92.980003,8075200,85.839272
"500",91.360001,93.879997,90.550003,93.809998,5882300,86.605537
"501",94.059998,95.75,93.080002,93.809998,5022200,86.605537
"502",94.510002,95.18,93.720001,94.5,4113200,87.242531
"503",92.760002,95.25,92.459999,94.449997,6478800,87.196388
"504",91.830002,92.790001,88.68,88.879997,11667500,82.054153
"505",89.93,93.379997,89.470001,92.900002,7707600,85.765404
"506",92.800003,95.220001,92.360001,94.5,5023900,87.242531
"507",95.260002,95.639999,93.029999,94.379997,5863500,87.131737
"508",95.050003,96.489998,94.720001,96.239998,6909400,88.8489
"509",95.760002,97.940002,95.470001,97.720001,6748500,90.21524
"510",97.029999,99.07,96.809998,98.589996,4738800,91.018433
"511",97.309998,97.82,95.989998,96.330002,5060100,88.932007
"512",96.989998,98.040001,96.639999,97.629997,4690800,90.132156
"513",97.68,98.110001,97.029999,97.169998,4559500,89.707474
"514",96.120003,98.440002,95.849998,97.540001,6872300,90.049065
"515",98.440002,99.980003,97.940002,99.419998,6677500,91.784691
"516",98.43,98.43,95.82,96.620003,11068600,89.199722
"517",96.870003,97.370003,94.809998,95.489998,10298700,88.156487
"518",97.959999,102.510002,97.800003,102.089996,14260300,94.249626
"519",102.82,104.870003,102.720001,104.410004,11041700,96.391464
"520",101.879997,104.129997,101.760002,102.68,7292700,94.794327
"521",102.860001,103.470001,101.309998,101.349998,6153100,93.566467
"522",101.68,102.629997,100.18,102.139999,6430200,95.017677
"523",101.019997,101.790001,100.169998,100.68,8272300,93.659508
"524",100.550003,102.059998,100.260002,101.989998,5615000,94.878143
"525",101.980003,102.339996,101.07,101.800003,5761200,94.701401
"526",102.209999,102.400002,100.980003,102.32,6372200,95.185127
"527",104.260002,106.889999,104.050003,106.480003,9907800,99.055061
"528",105.099998,105.580002,103.139999,103.860001,7045700,96.617744
"529",102.449997,104.809998,102.139999,104.550003,5392400,97.259651
"530",104.709999,105.449997,104.25,104.760002,4553000,97.455002
"531",105.93,106.580002,105.75,106.440002,5316800,99.017845
"532",106.790001,108.120003,106.660004,107.150002,5965200,99.678337
"533",106.779999,108.389999,106.43,106.970001,3438800,99.510887
"534",107.830002,107.870003,106.690002,107.57,3604300,100.069046
"535",107.110001,107.889999,106.610001,107.279999,3188000,99.799271
"536",107.720001,108.459999,107.239998,107.940002,3692800,100.413246
"537",106.970001,107.75,106.199997,106.639999,3933500,99.203911
"538",107.900002,108.379997,106.650002,107.309998,4392900,99.827171
"539",109,109.489998,107.830002,108.190002,5750200,100.645813
"540",108.150002,108.169998,106.830002,107.269997,3740100,99.789963
"541",106.419998,106.419998,104.709999,105.709999,4395800,98.338737
"542",105.18,105.839996,104.809998,105.779999,5465800,98.40387
"543",106.860001,107.089996,105.779999,106.760002,4164200,99.315536
"544",107.459999,108.129997,106,107.400002,3278500,99.910896
"545",107.669998,107.790001,106.519997,106.57,4008600,99.138779
"546",106.599998,106.75,105.260002,105.419998,3568000,98.068954
"547",104.849998,105.720001,103.68,104.949997,5431000,97.631744
"548",103.690002,105.110001,103.349998,104.860001,5180800,97.548019
"549",105.160004,106.900002,105,106.449997,3319800,99.027145
"550",106.849998,107.050003,105.760002,106.519997,3047200,99.092262
"551",107.160004,108.290001,106.660004,107.580002,3911100,100.078354
"552",107.260002,107.68,105.970001,107.099998,5393700,99.631821
"553",108,110.800003,107.989998,110.739998,13932300,103.017998
"554",110.050003,111.139999,108.919998,109.809998,4408900,102.15284
"555",110.580002,110.800003,109.550003,110.019997,3592100,102.348213
"556",110.139999,110.900002,109.029999,109.629997,3829400,101.985397
"557",110.010002,112.980003,109.949997,112.220001,5772700,104.394798
"558",111.720001,112.410004,109.529999,109.68,3773500,102.031921
"559",108.129997,109.220001,106.260002,107.110001,5479100,99.641121
"560",108.279999,108.75,107.389999,108.330002,3085500,100.776054
"561",108.389999,108.830002,105.449997,105.970001,4797200,98.580635
"562",105.989998,106.400002,103.629997,104.910004,5386400,97.594536
"563",106.050003,106.629997,105.360001,106.07,4327700,98.67366
"564",107.989998,108.959999,106.93,108.639999,5349800,101.064445
"565",108.970001,110.43,108.18,110.279999,7005500,102.59008
"566",111.879997,114.150002,111.400002,112.75,7036700,104.887856
"567",112.379997,114.269997,112.360001,113.239998,5035600,105.343666
"568",113.809998,114.120003,113.309998,113.629997,3318300,105.706474
"569",113.800003,115.419998,113.32,115.220001,4580800,107.185623
"570",114.550003,114.669998,113.25,113.940002,4648200,105.994865
"571",113.879997,115.190002,113.540001,114.919998,3013300,106.906532
"572",115.059998,115.43,114.129997,114.879997,2799300,106.869308
"573",115.779999,117.029999,115.779999,116.760002,4881100,108.618233
"574",116.610001,117.370003,114.019997,115.089996,4265100,107.064667
"575",115.839996,116.849998,115.629997,116.370003,4133700,108.255417
"576",116.970001,117.849998,114.910004,115.599998,6227500,107.539101
"577",116.18,116.18,115.129997,115.510002,4195800,107.455383
"578",114.529999,115.150002,113.650002,114.949997,3691200,106.934433
"579",115.400002,116.529999,114.519997,116.379997,7547400,108.264717
"580",115,119.32,114.849998,118.43,14483900,110.171768
"581",117.839996,118.419998,115.650002,117.169998,5315400,108.999626
"582",116,117.25,115.309998,117.209999,3582600,109.036842
"583",116.730003,117.339996,116,116.699997,3407600,108.562393
"584",116.879997,118.370003,116.660004,117.830002,4533200,109.613609
"585",118.059998,118.919998,116.199997,116.290001,3335800,108.181007
"586",116.400002,118.57,116.279999,117.459999,4532200,109.269409
"587",117.459999,117.970001,116.110001,117.470001,3689000,109.999825
"588",114.120003,116,113.5,115.860001,3974300,108.49221
"589",114,114.43,112.25,113.93,5928100,106.684921
"590",112.82,114.75,112.480003,112.559998,4819300,105.402046
"591",110.879997,112.839996,110.199997,112.150002,4817500,105.018127
"592",111.860001,113.129997,109.360001,112.599998,4189900,105.439507
"593",109.169998,110.349998,106.730003,107.110001,7867600,100.298622
"594",108.209999,109.849998,107.879997,109.040001,4068200,102.105896
"595",108,110.870003,107.709999,110.290001,4803600,103.276405
"596",108.93,110.629997,108.099998,109.209999,4690600,102.265083
"597",108.18,109.480003,106.110001,106.790001,6944000,99.998978
"598",103.089996,105.889999,103.089996,104.730003,7519900,98.069969
"599",106.900002,108,106.269997,107,4977200,100.19561
"600",106.589996,107.889999,106.400002,106.779999,3297000,99.989609
"601",105.779999,105.989998,104.349998,105.830002,4828000,99.100021
"602",106.529999,107.489998,104.919998,105.059998,2786400,98.37899
"603",105.889999,105.949997,103.150002,103.209999,5707100,96.646629
"604",102.660004,104.900002,101.57,104.150002,4923400,97.526871
"605",104.480003,106.099998,104.129997,105.440002,3365700,98.734833
"606",104.32,106.120003,104,104.309998,4463100,97.676682
"607",105.040001,106.980003,104.589996,105.169998,4504500,98.481995
"608",107.160004,109.25,106.349998,109.120003,4924700,102.180801
"609",110,110.290001,107.779999,109.480003,3977400,102.517914
"610",109.510002,110.669998,108.790001,110.190002,4734100,103.182762
"611",111.139999,111.830002,110.589996,111.169998,5408600,104.100433
"612",111.760002,113.510002,111,112.629997,4656800,105.46759
"613",114.309998,114.339996,111.970001,112.93,4775700,105.748512
"614",112.480003,112.790001,109.980003,110.339996,4105400,103.323227
"615",110.760002,111.360001,110.32,111.18,3392000,104.10981
"616",106.839996,109.050003,106.800003,107.309998,7137800,100.485901
"617",107.300003,108,106.550003,106.720001,3655300,99.933426
"618",108.300003,111.57,107.580002,111.040001,5207900,103.978714
"619",111.800003,112.300003,110.690002,111.300003,2745900,104.222176
"620",113.870003,114.349998,111.709999,112.709999,2789900,105.542511
"621",111.870003,113.370003,111.660004,112.32,5124900,105.177307
"622",112.169998,113.089996,111.82,112.730003,3356200,105.561218
"623",112.910004,113.239998,111.339996,111.480003,3426200,104.390732
"624",113.410004,115.019997,112.769997,114.43,5308200,107.153122
"625",115.220001,116.660004,115.019997,115.860001,4163800,108.49221
"626",116.419998,116.830002,114.5,114.760002,6129800,107.462151
"627",117.599998,118.980003,116.239998,117.190002,6123700,109.737617
"628",116.989998,117,115.110001,116.059998,3818600,108.679459
"629",116.190002,116.400002,114.919998,115.940002,2321700,108.567101
"630",114.82,116.07,114.370003,115.75,2915400,108.389198
"631",115.190002,115.82,114.68,114.93,2974500,107.621338
"632",114.599998,115.919998,114.389999,115.779999,2754000,108.417274
"633",116.620003,118.449997,116.190002,116.639999,3531800,109.22258
"634",116.599998,116.980003,115.889999,116.720001,3044700,109.297501
"635",117.650002,118.400002,116.660004,118.32,2292500,110.795746
"636",118.5,120,118.489998,119.839996,4020600,112.219101
"637",118.5,119.050003,117.540001,118.68,4588800,111.132866
"638",118.440002,118.489998,116.760002,117.18,4027700,109.728249
"639",117.489998,118.720001,117.010002,118.57,2913000,111.029861
"640",118.75,119,117.040001,117.260002,5596300,109.803177
"641",117.980003,118.489998,117.57,118.18,3862700,110.664665
"642",119.199997,120.349998,118.550003,120.07,7146900,112.434464
"643",126.5,129.800003,125.959999,129,16553300,120.796585
"644",128.589996,128.800003,126.57,127.349998,8504500,119.251511
"645",127.82,128.929993,127.309998,128.160004,5282300,120.010002
"646",128.199997,130.369995,127.93,129.970001,6070100,121.704903
"647",128.190002,128.970001,127.489998,128.539993,3487300,121.083183
"648",127.82,128.570007,123.040001,125.010002,6601600,117.757988
"649",125.599998,128.729996,123.230003,123.449997,7979300,116.288467
"650",123.190002,124.349998,121.07,121.82,7368400,114.753029
"651",119.220001,119.290001,116.220001,116.93,8689800,110.146713
"652",118.360001,119.349998,117.029999,119,4783900,112.096626
"653",117.290001,120.989998,117.050003,120.720001,7726600,113.716843
"654",121.980003,124.580002,121.379997,124.309998,6226400,117.098572
"655",123.970001,124.32,120.599998,120.610001,5777500,113.61322
"656",119.610001,121.07,119.470001,120.080002,3728400,113.113983
"657",120.360001,124.449997,119.279999,123.339996,6285300,116.184853
"658",120.699997,122.209999,120.160004,120.599998,4531700,113.603821
"659",121.269997,121.610001,118.730003,119.849998,3352600,112.897331
"660",121.279999,123.209999,119.849998,122.82,3675100,115.695023
"661",125.550003,126.360001,124.010002,124.599998,3244500,117.371758
"662",124.230003,125.220001,123.410004,124.309998,2706400,117.098572
"663",125.5,126.080002,124.699997,126.040001,3866100,118.728218
"664",126.110001,126.599998,124.190002,125.209999,2997800,117.946365
"665",124.120003,125.089996,119.839996,120.290001,6515900,113.31179
"666",122.459999,122.470001,120.510002,121.669998,3294000,114.611748
"667",122.93,123.580002,121.529999,122.18,3679700,115.092155
"668",121.370003,122.980003,120.529999,122.739998,2470800,115.619659
"669",124.18,125.309998,123.389999,123.57,3454600,116.40152
"670",124.830002,125.239998,123.440002,123.75,2747100,116.571075
"671",123.050003,123.480003,120.669998,121.739998,3913200,114.677666
"672",123.949997,124.940002,123.849998,124.589996,3858200,117.362343
"673",126.75,129.009995,126.150002,126.809998,5330400,119.453545
"674",127.099998,127.910004,126.589996,127.089996,2457500,119.717308
"675",127.940002,127.940002,125.68,127.099998,3813700,119.72673
"676",126.010002,127.059998,124.900002,127.040001,4725600,119.670204
"677",127,128.649994,126.400002,128.580002,4286100,121.12088
"678",129.199997,130.919998,128.369995,130.220001,4472900,122.665741
"679",130.470001,130.889999,129.559998,129.610001,3110800,122.091125
"680",128.759995,129.479996,128.089996,128.360001,3065800,120.913651
"681",128.300003,129.699997,127.620003,129.559998,2673600,122.044014
"682",129.559998,129.559998,127.199997,129.309998,2328000,121.808533
"683",129.5,130.259995,128.5,128.830002,2608100,121.356384
"684",128.300003,128.75,126.220001,126.669998,7471500,119.321678
"685",126.669998,128.350006,126.309998,127.769997,3946200,120.357857
"686",128.770004,128.809998,124.900002,125.809998,4694600,118.511566
"687",125.300003,128.330002,124.529999,127.739998,3293400,120.329605
"688",128.279999,128.669998,126.639999,128.110001,3297700,120.678131
"689",129.520004,129.639999,125.860001,127.139999,5263500,119.764404
"690",127.690002,129.399994,127.57,129.240005,4233400,121.742584
"691",130,131.800003,127.589996,128.589996,5093900,121.130295
"692",127.260002,127.779999,126.220001,126.839996,5334600,119.481812
"693",127.269997,129.25,125.860001,128.699997,5199700,121.233917
"694",129.309998,130.309998,128.990005,130.139999,3893000,122.59037
"695",130.039993,130.490005,128.740005,128.850006,2426200,121.375221
"696",127.419998,127.870003,123.629997,124.980003,4769100,117.729713
"697",126.75,128.179993,126.32,127.440002,2884800,120.047005
"698",127.860001,129.369995,127.099998,127.730003,2679300,120.320198
"699",130.100006,131.759995,129.559998,130.089996,4717200,122.543266
"700",129.580002,129.940002,129.070007,129.75,2292900,122.223
"701",130.279999,132.199997,129.789993,131.690002,2955400,124.050476
"702",130.830002,131.449997,129.190002,129.5,4537600,121.987511
"703",130.899994,131.389999,128.809998,130.130005,3003500,122.580971
"704",129.789993,130.419998,128.550003,129.460007,4126000,121.949829
"705",130.740005,131.020004,129.649994,130.929993,3355100,123.334526
"706",130.270004,131.100006,128.229996,128.570007,5518900,121.111465
"707",116.800003,121.620003,115.870003,118.949997,18450000,112.049522
"708",118.809998,120.290001,117.32,118.410004,6205400,111.540855
"709",118.510002,120.690002,118.510002,120.510002,4788200,113.519028
"710",121.059998,122.099998,119.239998,120,6492900,113.038605
"711",120.519997,120.919998,119.519997,120.290001,4622200,113.31179
"712",119.730003,120.07,117.580002,117.790001,5276200,111.793251
"713",117.650002,118.309998,116.489998,117.989998,4778400,111.983063
"714",119.190002,119.589996,117.870003,118.040001,4430100,112.030525
"715",119.919998,121.410004,119.480003,120.970001,5175400,114.811348
"716",121.099998,121.730003,119.660004,119.860001,3994500,113.757866
"717",119.669998,120.550003,118.860001,120.360001,3904700,114.232407
"718",120.940002,121.860001,119.080002,119.919998,4271200,113.814812
"719",119.699997,120.139999,118.82,120.110001,3804900,113.995132
"720",119.07,119.699997,117.970001,118.080002,5165300,112.068489
"721",118.18,119.910004,118.18,119.019997,4761100,112.960632
"722",118.059998,118.959999,117.610001,118.419998,4928800,112.391167
"723",118.190002,118.360001,116.779999,117.57,4568500,111.58445
"724",118.57,118.760002,117.559998,118,4496800,111.992554
"725",117.919998,118.290001,117.169998,117.889999,5337700,111.888153
"726",118.480003,118.480003,116.980003,117.839996,3860600,111.840691
"727",117.25,117.699997,115.489998,116.230003,4368600,110.31266
"728",116.199997,116.349998,114.589996,116.099998,5447700,110.189285
"729",116.730003,117.529999,116.550003,117.010002,3008900,111.052956
"730",117.790001,119.470001,117.709999,119.010002,3726400,112.951141
"731",119.040001,119.5,117.889999,119.129997,7099700,113.065033
"732",119.910004,121.809998,119.5,121.730003,4876200,115.532661
"733",121.150002,121.639999,119.989998,120.209999,3498900,114.090034
"734",120.120003,120.190002,117.910004,118.790001,4733500,112.74234
"735",117.150002,117.970001,116.059998,117.75,5307100,111.755287
"736",119.980003,121.470001,119.410004,120.279999,4537600,114.156487
"737",120.57,120.809998,119.769997,120.739998,3260400,114.593063
"738",121.949997,122.699997,121.879997,122.370003,3815900,116.140083
"739",122.260002,122.489998,121.870003,122,2801300,115.788925
"740",122.190002,122.989998,121.169998,121.370003,4043400,115.191002
"741",121.279999,123.839996,121.199997,123.720001,2959800,117.421356
"742",123.800003,126.980003,123.029999,126.07,5412700,119.651703
"743",125.959999,127.470001,125.389999,126.639999,3451500,120.192688
"744",127.580002,128.669998,127.07,127.07,4973100,120.600815
"745",127.839996,128,125.970001,127.089996,4354200,120.619774
"746",127.389999,127.389999,126,126.349998,5776200,119.917458
"747",126.339996,126.480003,125,126.400002,3961500,119.964905
"748",127.25,129.039993,125.849998,128.949997,9321400,122.385078
"749",129,129.169998,128.160004,128.550003,3095000,122.005447
"750",128.729996,128.850006,127.889999,128.529999,1403400,121.986465
"751",128.710007,128.75,128.050003,128.479996,2339900,121.939018
"752",128.860001,128.919998,128.089996,128.570007,1800600,122.024445
"753",128.199997,128.470001,127.040001,127.660004,2283700,121.160759
"754",127.25,128.389999,127.059998,128.289993,2813300,121.758675
"755",129.130005,129.610001,127.769997,129.570007,4614000,122.973518
"756",127.459999,129.25,127.230003,127.849998,4057200,121.341095
"757",127.059998,127.330002,125.900002,126.959999,4345400,120.496407
"758",129.149994,130.899994,128.419998,129.410004,7184100,122.821671
"759",129.339996,130.570007,129.059998,129.759995,3546900,123.153839
"760",130.699997,131.740005,130.240005,131.330002,3526600,124.643921
"761",131.809998,131.809998,129.820007,130,3234000,123.381622
"762",130.570007,130.740005,129.770004,129.949997,4313200,123.334175
"763",129.949997,131.860001,129.830002,130.669998,4626200,124.017525
"764",130.429993,130.429993,128.860001,129.169998,3392300,122.593887
"765",130,130.229996,129.350006,130.160004,5475900,123.533478
"766",130.759995,132.039993,130.440002,131.699997,5487100,124.995064
"767",131.089996,132.190002,130.580002,130.860001,8631500,124.197838
"768",132.020004,135.699997,131.820007,133.339996,8899700,126.55159
"769",131.419998,134.410004,129.649994,134.25,8598700,127.415276
"770",134.800003,135.440002,129.75,130.520004,5606800,123.875153
"771",128.649994,129.25,126.239998,126.309998,5890900,119.879494
"772",127.150002,128.309998,126.760002,128.039993,4397500,121.521408
"773",127.550003,128.509995,125.440002,125.489998,4535000,119.101242
"774",123.220001,124.669998,122.220001,124.419998,5521300,118.938721
"775",123.360001,123.639999,119.959999,120.650002,5782500,115.334816
"776",121.059998,123.68,121.059998,123.400002,5396400,117.963661
"777",126,127.32,125.360001,126.470001,4434700,120.898415
"778",128.660004,132.910004,128.660004,132.440002,7281800,126.6054
"779",133,133,131.479996,132.520004,3686600,126.681885
"780",131.25,131.25,128.509995,128.699997,4331700,123.030174
"781",127.550003,129.699997,127.300003,129.649994,2882500,123.938324
"782",130.470001,131.979996,130.130005,130.699997,2986800,124.94207
"783",131.649994,132.940002,131.639999,132.419998,2839100,126.586296
"784",131.880005,133.389999,131.160004,132.809998,4268700,126.959099
"785",133.479996,133.619995,131.270004,132.210007,2605200,126.385544
"786",131.100006,131.779999,130.589996,131.240005,3094400,125.45829
"787",132.899994,134.300003,132.210007,133.130005,3931600,127.264999
"788",132.610001,133.259995,130.339996,131.470001,2487800,125.678146
"789",130.759995,130.830002,127.959999,128.520004,4121000,122.858101
"790",124.010002,125.260002,121.25,121.440002,7483800,116.090004
"791",122.900002,123.029999,118.019997,118.379997,6347200,113.164818
"792",119.290001,120.639999,117.629997,118.790001,5778000,113.556763
"793",116.349998,118.489998,113.07,113.129997,8687300,108.146088
"794",109.449997,116.120003,108.610001,114.139999,11431100,109.11161
"795",115.160004,119.07,113.32,118.970001,7207500,113.728828
"796",118.379997,120.120003,112.209999,113.809998,9217300,108.796143
"797",115.769997,119.089996,114.339996,119.050003,5556500,113.805305
"798",115.169998,117.209999,113.709999,114.720001,6162300,109.666046
"799",111.089996,113.870003,110.139999,113.160004,6386200,108.174789
"800",105.110001,110.080002,104.419998,105.040001,8454600,100.412514
"801",108.830002,112.139999,104.75,112.120003,9206200,107.180595
"802",109.540001,111.440002,105.790001,106.5,9636500,101.808182
"803",99.419998,104.730003,96.550003,97.529999,15158500,93.233345
"804",103.309998,107.470001,98.459999,106.040001,16040100,101.368446
"805",95.879997,104.5,93.089996,93.5,12389200,89.38089
"806",96.029999,107.639999,95.110001,106.150002,16243500,101.473602
"807",100.050003,105.82,94.150002,100,16413900,95.594543
"808",99.389999,105,97.120003,101.57,9298500,97.095375
"809",104.5,105.5,97.099998,97.599998,10253200,93.30027
"810",97.349998,101.959999,94.919998,98.440002,9680700,94.103271
"811",102.150002,105.68,99.459999,105.360001,9385700,100.718407
"812",104.330002,105.830002,98.510002,99.160004,11862100,94.791557
"813",99.400002,108.839996,99.010002,107.760002,10441400,103.012672
"814",104,105,100.07,100.5,7579200,96.07251
"815",100.400002,103.440002,100.300003,102.019997,6950800,97.525536
"816",102.019997,103.190002,99.480003,99.93,8968000,95.527626
"817",96.099998,100.370003,96.07,96.889999,8229700,92.621552
"818",96.260002,102.220001,96.099998,102.019997,8353400,97.525536
"819",102.440002,103.639999,98.849998,99.980003,6587300,95.575424
"820",104.580002,109.559998,103.510002,108.959999,7189500,104.159813
"821",111.690002,112.93,105.830002,106.260002,7762200,101.578758
"822",108.190002,110.669998,106.220001,110.169998,5426500,105.316505
"823",111,112.209999,107.080002,107.690002,5902300,102.945755
"824",105.5,108.449997,105.300003,107.669998,5209400,102.926643
"825",109.519997,111.43,108.970001,110.949997,8142400,106.062141
"826",109.080002,109.139999,106.760002,107.980003,5381300,103.222977
"827",109.419998,111.910004,107.809998,111.389999,5777700,106.482758
"828",111.610001,114.059998,110.730003,113.550003,6100000,108.5476
"829",111.519997,115.120003,111.300003,111.529999,7957200,106.616585
"830",110.199997,110.75,106.5,106.839996,8799800,102.133202
"831",109.68,112.459999,108.610001,111.980003,10961000,107.046768
"832",111.739998,113.900002,110.18,110.459999,5374000,105.593727
"833",111.349998,114,111.040001,113.93,5570200,108.910851
"834",114,116.239998,113.019997,115.779999,4728000,110.679359
"835",118.120003,119.809998,114.07,114.239998,5762300,109.207207
"836",115.93,119.68,115.870003,119.400002,4936900,114.139877
"837",117.540001,117.989998,115.190002,116.07,5781000,110.956589
"838",112.379997,113.25,109.449997,109.709999,5839800,105.696342
"839",108.919998,110.660004,107.839996,110.5,4987000,106.457443
"840",111.5,113.190002,110.800003,111.540001,5242400,107.459389
"841",112.400002,113.849998,111.980003,112.419998,3701300,108.30719
"842",113.889999,114.93,112.620003,113.650002,3601300,109.492195
"843",113.959999,115.540001,112.75,115,4331200,110.792801
"844",113.410004,115.769997,113.410004,114.879997,2723600,110.677193
"845",115.139999,115.870003,111.339996,111.690002,3547100,107.603905
"846",112.919998,112.919998,107.379997,109.07,4653000,105.079758
"847",109,110.440002,106.419998,110.349998,4396100,106.31292
"848",106.540001,108.370003,105.449997,108.239998,7237700,104.280121
"849",111.18,115.150002,110.260002,114.419998,6527200,110.234016
"850",114.019997,115.339996,112.529999,112.68,4594800,108.557678
"851",115.139999,118.830002,114.639999,117.480003,4961600,113.182083
"852",116.440002,117.330002,113.379997,113.459999,4381700,109.309143
"853",113.529999,113.870003,112.32,113.43,3061600,109.280243
"854",115.809998,117.610001,115.510002,115.730003,4822000,111.496101
"855",116.43,117.970001,115.540001,117.82,4079400,113.509636
"856",117.760002,118.690002,115.510002,115.870003,3798200,111.630981
"857",116.809998,119.260002,115.660004,118.739998,5953600,114.395966
"858",117.769997,118.400002,116.830002,117.860001,2842500,113.548172
"859",118.599998,122.93,117.839996,122.669998,7277700,118.182205
"860",126.669998,128.470001,125.639999,127.209999,7650600,122.556099
"861",126.379997,129,126.290001,128.580002,5052500,123.875992
"862",130.960007,135.679993,130.550003,131.440002,7788500,126.631355
"863",130.660004,133.289993,129.630005,132.860001,5602500,127.999428
"864",131.350006,132.910004,130.149994,132.119995,4450000,127.286469
"865",132.449997,132.789993,130.990005,131.399994,4005700,126.592804
"866",129.050003,129.220001,124.330002,124.610001,6013700,120.051231
"867",127.269997,127.739998,122.400002,123.970001,5950800,119.434647
"868",121.57,124.529999,120.800003,124.230003,5152800,119.685135
"869",128.270004,129.130005,124.480003,126.110001,3529000,121.496346
"870",127.059998,127.870003,125.790001,126.220001,2934000,121.602333
"871",125.730003,126.629997,125.089996,125.980003,3062500,121.371117
"872",128.059998,128.240005,123.970001,124.889999,10377200,120.320984
"873",124.769997,125.459999,123.110001,125.230003,3677600,120.648552
"874",126.629997,128.100006,126,126.620003,4679000,121.987701
"875",125.290001,126.800003,123.129997,123.989998,4747100,119.453911
"876",124,125.339996,122.349998,125.059998,2617200,120.484772
"877",124.629997,124.889999,122.400002,123.370003,9870700,118.85659
"878",123.849998,124.949997,122.419998,124.769997,3540100,120.205376
"879",124.400002,127.699997,124.349998,126.970001,5572400,122.32489
"880",126.599998,126.860001,124.669998,124.800003,4022000,120.234283
"881",126.389999,127.169998,125.019997,125.809998,4799000,121.207329
"882",127.510002,130.529999,126.199997,129.529999,4957000,124.791229
"883",128.729996,129.470001,128.25,128.600006,3778200,123.895264
"884",129.669998,129.740005,127.690002,129.259995,3584300,124.531113
"885",128.789993,131.990005,126.900002,130.429993,4977300,125.65831
"886",130.220001,131.240005,128.960007,130.529999,2659200,125.754646
"887",132,133.589996,128.490005,128.820007,4861600,124.107224
"888",127.790001,132.229996,126.709999,131.889999,4247500,127.064896
"889",131.429993,132.449997,130.089996,132.149994,3625100,127.315376
"890",130.850006,132.690002,130.509995,132.179993,3337600,127.344284
"891",133.509995,135,132.25,133.889999,4666100,128.991714
"892",134.199997,137,133.190002,136.580002,4623100,131.583313
