"","TMUS.Open","TMUS.High","TMUS.Low","TMUS.Close","TMUS.Volume","TMUS.Adjusted"
"456",69.080002,69.769997,67.790001,69.279999,3113000,69.279999
"457",69.050003,69.370003,65.589996,65.709999,5758800,65.709999
"458",66.339996,67,65.099998,66.32,6795200,66.32
"459",64.550003,65.559998,64.279999,65.110001,7111300,65.110001
"460",66.139999,66.660004,63.48,64.910004,4654800,64.910004
"461",64.529999,65.489998,63.610001,63.919998,6077300,63.919998
"462",67.370003,69.599998,67.25,68.550003,9212400,68.550003
"463",68.959999,69.599998,68.610001,68.879997,4194700,68.879997
"464",69.389999,69.449997,67.550003,68.510002,2606400,68.510002
"465",68.959999,69.669998,68.57,68.889999,2743100,68.889999
"466",68.849998,69.279999,68.269997,68.769997,3891400,68.769997
"467",69.239998,70.779999,69.050003,70.339996,3639600,70.339996
"468",70.07,70.75,69.519997,69.75,2763700,69.75
"469",69.419998,69.699997,67.980003,68.68,2263600,68.68
"470",68.690002,69.160004,67.779999,67.889999,2471500,67.889999
"471",68.540001,69.410004,68.260002,68.410004,4005100,68.410004
"472",68.660004,69.220001,67.550003,68.120003,3665500,68.120003
"473",67.860001,68.360001,67.550003,68.080002,2826800,68.080002
"474",67.230003,69.699997,67,69.139999,5257200,69.139999
"475",68.529999,69.599998,67.919998,68,3387500,68
"476",67.739998,67.779999,66.209999,66.57,5081100,66.57
"477",66.790001,67.510002,66.629997,66.779999,3274200,66.779999
"478",66.389999,67.459999,66.080002,67.07,1215200,67.07
"479",67.760002,67.889999,67.18,67.489998,3285100,67.489998
"480",67.239998,68.120003,66.940002,67.489998,2393800,67.489998
"481",67.75,68.980003,67.510002,68.919998,3272000,68.919998
"482",68.400002,68.940002,68.080002,68.68,2814600,68.68
"483",68.879997,69.209999,68.080002,68.449997,3470700,68.449997
"484",68.5,69.019997,66.970001,67.800003,3641200,67.800003
"485",67.459999,68.540001,65.470001,66.57,5329700,66.57
"486",65.68,67.550003,65.019997,67.300003,4899100,67.300003
"487",66.68,68.470001,65.370003,65.690002,3340800,65.690002
"488",65.669998,65.959999,64.339996,65.730003,3012500,65.730003
"489",66.620003,67.339996,65.440002,65.529999,2475300,65.529999
"490",66.769997,67.080002,66.059998,66.099998,3279600,66.099998
"491",66.209999,66.849998,65.470001,66.360001,3209600,66.360001
"492",65.830002,66.690002,65.389999,65.650002,2872700,65.650002
"493",65.730003,65.940002,64.279999,64.809998,3999300,64.809998
"494",64.809998,65.629997,63.950001,64.779999,4068400,64.779999
"495",64.639999,66.57,64.480003,64.870003,4204100,64.870003
"496",64.620003,65.309998,63.41,64.260002,5126900,64.260002
"497",64.580002,65.370003,61.700001,61.93,7669100,61.93
"498",61.509998,61.720001,59.959999,60.799999,2581800,60.799999
"499",60.919998,63.029999,59.959999,63.009998,5088100,63.009998
"500",62.349998,62.66,60.889999,62.650002,4353500,62.650002
"501",62.700001,63.75,62.610001,63.240002,4098300,63.240002
"502",63.32,63.650002,62.41,63.610001,3112500,63.610001
"503",62.869999,65.330002,62.549999,65.260002,4418600,65.260002
"504",64.550003,66.239998,64.110001,65.019997,3390700,65.019997
"505",65.879997,67.559998,65.550003,67.489998,5490200,67.489998
"506",67.370003,68.610001,67.010002,68.440002,4786900,68.440002
"507",68.669998,68.68,67.370003,67.769997,6052700,67.769997
"508",68.650002,68.669998,67.120003,67.720001,4498600,67.720001
"509",67.440002,68.860001,67.220001,67.959999,3230800,67.959999
"510",67.830002,69.059998,67.400002,69,4177300,69
"511",68.410004,68.519997,67.419998,67.910004,2691000,67.910004
"512",67.809998,68.559998,66.699997,67.139999,5366700,67.139999
"513",67.510002,67.610001,66.379997,66.690002,3261000,66.690002
"514",66.720001,66.75,65.639999,66.25,3357400,66.25
"515",67.110001,68.050003,66.370003,66.959999,4766500,66.959999
"516",66.75,67.190002,66.199997,66.830002,2971200,66.830002
"517",66.800003,67.849998,66.57,67.800003,1979500,67.800003
"518",67.720001,68.660004,67.220001,68.660004,2849800,68.660004
"519",68.93,69.269997,68.199997,68.480003,4940400,68.480003
"520",67.870003,68.489998,67.059998,67.620003,2958100,67.620003
"521",67.660004,67.940002,66.629997,67.779999,2340100,67.779999
"522",67.739998,68.690002,67.089996,68.32,2318300,68.32
"523",68.410004,70.120003,68.029999,69.620003,5816100,69.620003
"524",69.459999,69.779999,69.080002,69.629997,3117900,69.629997
"525",69.410004,69.629997,68.879997,69.410004,1926200,69.410004
"526",69.699997,69.699997,66.800003,66.849998,5001100,66.849998
"527",66.800003,67.300003,66.540001,66.940002,4334500,66.940002
"528",68,68.459999,65.559998,68.279999,7554600,68.279999
"529",67.639999,68.470001,66.949997,68.379997,4129500,68.379997
"530",68.169998,69.18,68,68.440002,2644100,68.440002
"531",69,69.669998,68.5,69.599998,2630700,69.599998
"532",69.610001,69.959999,68.860001,69.07,4742400,69.07
"533",69.099998,70.519997,69.010002,70.5,3200300,70.5
"534",70.650002,72.07,70.43,72.050003,5711300,72.050003
"535",72.010002,72.860001,71.760002,72.519997,3672800,72.519997
"536",72.459999,73.080002,72.169998,72.75,4476900,72.75
"537",72.57,73.760002,72.389999,73.410004,4561200,73.410004
"538",73.800003,74.059998,72.970001,73.199997,2522000,73.199997
"539",73.370003,73.529999,72.620003,73.050003,2400400,73.050003
"540",71.440002,72.970001,71.25,72.529999,2915400,72.529999
"541",72.129997,72.529999,71.769997,72.120003,2742600,72.120003
"542",72.080002,72.699997,71.919998,72.209999,3072600,72.209999
"543",72.389999,72.599998,71.779999,72.339996,1883600,72.339996
"544",72.239998,72.339996,71.279999,71.650002,2439400,71.650002
"545",71.75,71.980003,71.279999,71.410004,1725600,71.410004
"546",71.410004,71.599998,69.989998,70.779999,4375400,70.779999
"547",70.620003,71.379997,70.519997,71.32,2309300,71.32
"548",70.93,71.25,70.18,70.650002,3573400,70.650002
"549",70.830002,71.580002,70.410004,71.470001,2493100,71.470001
"550",71.470001,72.129997,71.25,71.699997,2773200,71.699997
"551",72.120003,72.480003,71.68,72.25,1920400,72.25
"552",72.25,72.440002,71.940002,72.339996,1653300,72.339996
"553",72.760002,73.5,72.099998,73.459999,2806200,73.459999
"554",73.279999,73.910004,72.949997,73.68,2945300,73.68
"555",74,74.059998,72.410004,72.589996,4188100,72.589996
"556",72.800003,72.93,72.010002,72.059998,3136200,72.059998
"557",72.080002,72.739998,71.989998,72.260002,2329200,72.260002
"558",71.93,72.470001,71.809998,71.900002,3265900,71.900002
"559",71.849998,72.410004,71.639999,72.309998,1972400,72.309998
"560",72.580002,73.360001,72.370003,73.339996,2857200,73.339996
"561",73.389999,73.790001,71.959999,72.239998,4989700,72.239998
"562",71.980003,72.25,68.919998,69.150002,5866500,69.150002
"563",69.330002,69.489998,68.160004,69.099998,5051900,69.099998
"564",69.540001,70.040001,69.269997,69.970001,3808300,69.970001
"565",69.809998,70.160004,69.220001,69.730003,3913300,69.730003
"566",69.82,70.019997,68.699997,69,3077500,69
"567",69.080002,70.129997,69,70.050003,3037100,70.050003
"568",70.480003,70.75,70.050003,70.349998,3483100,70.349998
"569",70.139999,71.239998,69.769997,71.230003,4035400,71.230003
"570",70.959999,71.660004,70.269997,71.419998,2866800,71.419998
"571",71.550003,72.330002,71.190002,72.160004,2629900,72.160004
"572",72.150002,73.010002,71.839996,73,2535700,73
"573",73.190002,73.879997,72.870003,73.709999,2858700,73.709999
"574",73.709999,73.860001,73.190002,73.790001,2194500,73.790001
"575",74,74.269997,73.519997,74.099998,2834500,74.099998
"576",72.720001,74.309998,71.300003,72.459999,7576000,72.459999
"577",73.220001,73.779999,72.57,73.75,2746800,73.75
"578",73.760002,73.860001,73.010002,73.720001,1912400,73.720001
"579",73.559998,74,73.050003,73.75,2180400,73.75
"580",73.389999,73.870003,72.720001,73.330002,2373500,73.330002
"581",72.699997,73.580002,72.510002,72.709999,3365800,72.709999
"582",74.730003,74.730003,72.599998,72.919998,3561900,72.919998
"583",72.940002,73.82,72.5,73.599998,2631300,73.599998
"584",73.470001,73.739998,72.550003,72.989998,3064900,72.989998
"585",73.139999,74.110001,73.040001,73.580002,2941100,73.580002
"586",73.779999,73.949997,72.660004,73.610001,2269300,73.610001
"587",73.709999,74.779999,73.400002,74.739998,2588800,74.739998
"588",73.879997,74.510002,73.339996,74.459999,1875700,74.459999
"589",73.800003,74.449997,73.540001,74,2594800,74
"590",73.959999,73.959999,72.480003,72.629997,2849200,72.629997
"591",72.300003,74.400002,72.25,74.25,3319800,74.25
"592",74,75.32,73.540001,75.230003,3360500,75.230003
"593",74.379997,74.739998,73.25,73.419998,3476800,73.419998
"594",73.419998,73.870003,73.040001,73.599998,2987100,73.599998
"595",73.370003,74.779999,73.050003,74.629997,3798200,74.629997
"596",74.480003,77.129997,74.25,75.379997,4946400,75.379997
"597",75.389999,76.32,75.019997,75.370003,3619000,75.370003
"598",79.870003,80.93,75.720001,78.290001,20102700,78.290001
"599",78.160004,78.290001,76.779999,77.150002,6339000,77.150002
"600",76.489998,77.129997,76.139999,76.349998,3287300,76.349998
"601",76.260002,77,75.25,76.010002,3887000,76.010002
"602",76.5,77.449997,75.629997,77.269997,3579500,77.269997
"603",77.550003,77.980003,75.889999,75.910004,5391300,75.910004
"604",75.82,76.650002,75.290001,76.129997,3540700,76.129997
"605",76.040001,76.57,75.019997,76.029999,4111900,76.029999
"606",74.809998,75.25,73.279999,73.440002,5147800,73.440002
"607",73.620003,74.639999,73.370003,74.199997,2941000,74.199997
"608",74.629997,75.739998,74.519997,75.690002,3144700,75.690002
"609",75.940002,76.550003,75.669998,76.290001,1970200,76.290001
"610",76.139999,76.440002,74.610001,75.949997,2671000,75.949997
"611",76.550003,77.139999,76.309998,77.029999,2256600,77.029999
"612",77.059998,77.379997,76.379997,76.669998,3096000,76.669998
"613",77.129997,77.459999,74.629997,75.459999,3822500,75.459999
"614",75.830002,75.900002,74.650002,75.379997,3296200,75.379997
"615",75.169998,75.279999,74.010002,74.449997,4279700,74.449997
"616",74.669998,78,74.279999,74.900002,4813600,74.900002
"617",75.080002,75.43,74.540001,75.269997,2929000,75.269997
"618",75.940002,77.129997,75.550003,76.440002,4995900,76.440002
"619",76.339996,78.5,76.339996,78.279999,3377800,78.279999
"620",79.110001,79.260002,77.150002,77.93,3339500,77.93
"621",77.709999,77.75,75.199997,75.699997,5223900,75.699997
"622",76.019997,76.550003,75.379997,75.540001,2123000,75.540001
"623",75.470001,75.5,74.449997,74.580002,2593900,74.580002
"624",74.279999,74.400002,72.769997,73.040001,4393300,73.040001
"625",73.449997,73.720001,72.919998,73.290001,2319600,73.290001
"626",73.290001,74.489998,72.900002,74.139999,4117800,74.139999
"627",74.669998,74.669998,73.919998,74.150002,2226100,74.150002
"628",74.400002,75.779999,73.919998,75.480003,2871700,75.480003
"629",75.889999,77.029999,75.599998,75.82,2080900,75.82
"630",75.830002,76.43,75.629997,76.230003,1318500,76.230003
"631",76.370003,76.389999,75.43,75.629997,1667300,75.629997
"632",75.349998,75.830002,75.080002,75.150002,3553000,75.150002
"633",77.959999,78.949997,77.57,78.629997,14441200,78.629997
"634",78.730003,78.879997,76.949997,78.260002,10108700,78.260002
"635",78.199997,79.730003,78.010002,79.449997,63068400,79.449997
"636",79.669998,80,78.589996,79.309998,6189800,79.309998
"637",79.349998,79.589996,78.830002,79.040001,5234900,79.040001
"638",79.230003,79.459999,78.900002,78.93,3238100,78.93
"639",78.779999,79.07,77.269997,77.970001,6372500,77.970001
"640",77.989998,77.989998,76.940002,77.43,5311800,77.43
"641",77.800003,78.660004,77.269997,77.660004,4694700,77.660004
"642",77.739998,78.160004,76.949997,78.139999,3507800,78.139999
"643",79.199997,81.57,78.830002,80.610001,10198400,80.610001
"644",81.360001,81.410004,79.709999,79.910004,5501600,79.910004
"645",81.099998,85.220001,80.949997,84.25,12333200,84.25
"646",84.629997,84.790001,81.919998,82.379997,5858900,82.379997
"647",81.699997,82.330002,81.019997,81.300003,5285000,81.300003
"648",81.220001,81.650002,78.949997,79.730003,4596600,79.730003
"649",79.989998,80.309998,78.769997,79.309998,4761400,79.309998
"650",79.389999,79.389999,76.790001,77.730003,5428000,77.730003
"651",76.849998,77,75.620003,76.190002,4046200,76.190002
"652",76.510002,77.32,75.970001,77.279999,4010400,77.279999
"653",76.489998,76.800003,75.269997,76.480003,3492700,76.480003
"654",76.940002,78.059998,76.830002,77.900002,3023400,77.900002
"655",77.599998,78.209999,77.010002,77.519997,2698600,77.519997
"656",77.07,77.610001,76.769997,76.940002,1888200,76.940002
"657",76.93,78.260002,76.779999,77.620003,2541600,77.620003
"658",76.769997,77.379997,76.110001,76.93,2900800,76.93
"659",76.470001,77.800003,76.199997,77.269997,2582100,77.269997
"660",77.989998,78.25,77.459999,77.75,3094600,77.75
"661",78.260002,78.5,77.720001,78.230003,1697300,78.230003
"662",77.980003,78.239998,77.639999,77.68,1856000,77.68
"663",78.07,78.309998,77.769997,78.18,1221500,78.18
"664",78.309998,78.419998,77.510002,77.790001,2010900,77.790001
"665",77.639999,78.25,76.120003,76.480003,2883800,76.480003
"666",77,78.07,76.68,78.059998,1735900,78.059998
"667",77.699997,78.099998,77.019997,77.120003,1871900,77.120003
"668",76.93,77.370003,76.279999,77.059998,2035600,77.059998
"669",77.870003,78.410004,77.400002,78.010002,1389900,78.010002
"670",78.379997,78.379997,77.790001,78.050003,1701100,78.050003
"671",77.900002,77.940002,77,77.129997,1752700,77.129997
"672",77.510002,77.839996,77.019997,77.610001,1876500,77.610001
"673",78.220001,78.57,77.559998,77.830002,1963000,77.830002
"674",77.959999,79.169998,77.849998,79.150002,2930500,79.150002
"675",79.330002,79.470001,78.589996,79.129997,2514400,79.129997
"676",78.779999,78.779999,77.940002,78.379997,2254200,78.379997
"677",78.389999,79.769997,78.209999,79.739998,2412200,79.739998
"678",79.879997,80.599998,79.389999,79.690002,2005900,79.690002
"679",80.089996,80.089996,79.029999,79.400002,1737700,79.400002
"680",78.959999,79.639999,78.739998,79.559998,2178800,79.559998
"681",79.730003,80.550003,79.059998,80.209999,2851800,80.209999
"682",80.209999,80.550003,79.580002,80.120003,2200400,80.120003
"683",80.720001,81.150002,80.540001,81,2257200,81
"684",80.559998,80.849998,79.080002,80.589996,7141600,80.589996
"685",80.019997,80.779999,79.809998,79.959999,2361200,79.959999
"686",80.489998,80.489998,79.029999,79.360001,3631000,79.360001
"687",79.529999,80.029999,78.860001,79.809998,1957600,79.809998
"688",79.970001,80.010002,78.959999,79,1902600,79
"689",79.059998,79.150002,76.769997,77.559998,3373400,77.559998
"690",77.870003,79.089996,77.620003,78.769997,2191100,78.769997
"691",78.879997,79.370003,78,78.199997,2803500,78.199997
"692",77.599998,77.970001,75.82,76.410004,3282000,76.410004
"693",76.599998,77.410004,76.019997,77.029999,2321600,77.029999
"694",76.959999,78.07,76.959999,77.989998,1838400,77.989998
"695",77.629997,78.68,77.629997,78.480003,1908200,78.480003
"696",77.779999,78.139999,77.360001,77.610001,2308700,77.610001
"697",78.110001,78.279999,77.309998,77.790001,1967200,77.790001
"698",77.720001,78.489998,77.029999,78.300003,2393300,78.300003
"699",78.660004,80.029999,78.550003,79.529999,2070000,79.529999
"700",79.529999,79.529999,78.57,78.629997,1982300,78.629997
"701",78.949997,79.940002,78.800003,79.739998,1805000,79.739998
"702",79.739998,80.18,79.599998,80.010002,2261500,80.010002
"703",80.449997,81.18,79.169998,81.050003,3903800,81.050003
"704",81.139999,82.330002,80.779999,81.599998,3197200,81.599998
"705",81.769997,82.529999,81.709999,82.089996,2899400,82.089996
"706",82.529999,82.57,81.650002,81.669998,2141800,81.669998
"707",81.440002,81.75,81.07,81.360001,1256200,81.360001
"708",81.25,81.629997,81.019997,81.480003,1884900,81.480003
"709",81.68,82.18,81.510002,81.620003,2006100,81.620003
"710",82.010002,83.120003,81.760002,82.389999,3054300,82.389999
"711",81.239998,82.370003,79.720001,81.769997,4154800,81.769997
"712",81.57,83.849998,81.540001,83.269997,4150000,83.269997
"713",83.349998,83.5,81.779999,82.660004,2548900,82.660004
"714",83.089996,83.190002,82,82.470001,2585800,82.470001
"715",82.699997,82.809998,80.449997,80.919998,3055800,80.919998
"716",81.059998,81.849998,80.849998,81.470001,1622800,81.470001
"717",81.599998,81.949997,81.290001,81.860001,2705600,81.860001
"718",82.400002,83.029999,81.57,81.860001,2674200,81.860001
"719",81.800003,81.839996,80.830002,80.940002,1614800,80.940002
"720",80.589996,81.139999,77.550003,79.620003,6388500,79.620003
"721",79.620003,79.650002,77.199997,77.43,4346000,77.43
"722",77.629997,78.07,76.800003,77.970001,2715800,77.970001
"723",77.379997,77.82,76.489998,76.839996,2881500,76.839996
"724",77.559998,79.5,77.330002,78.07,3941400,78.07
"725",76.870003,78.449997,76.330002,78.190002,4235800,78.190002
"726",78.199997,78.300003,76.919998,77.160004,2332900,77.160004
"727",76.849998,77.68,76.720001,77.639999,2779400,77.639999
"728",77.839996,77.940002,77.360001,77.699997,1694800,77.699997
"729",77.949997,78.779999,77.790001,78.589996,2896100,78.589996
"730",78.739998,78.870003,77.589996,78,2978200,78
"731",77.910004,78.690002,77.589996,78.449997,2832200,78.449997
"732",78.470001,79.300003,78.470001,78.980003,2081500,78.980003
"733",78.879997,79.279999,78.5,78.550003,872900,78.550003
"734",78.580002,78.839996,76.860001,77.639999,2881400,77.639999
"735",77.449997,78.059998,76.809998,78.010002,1956600,78.010002
"736",78.050003,78.529999,77.440002,78.339996,1905500,78.339996
"737",78.07,78.199997,76.900002,76.940002,2820400,76.940002
"738",77.540001,78,76.629997,77.739998,2900300,77.739998
"739",77.699997,77.900002,75.300003,75.870003,4364300,75.870003
"740",75.790001,75.910004,74.93,75.019997,3080600,75.019997
"741",75.080002,75.410004,74.309998,74.620003,3374000,74.620003
"742",75.230003,75.25,74.459999,74.889999,2845600,74.889999
"743",74.970001,75.540001,74.650002,75.470001,2725400,75.470001
"744",75.529999,75.849998,75.230003,75.470001,3487900,75.470001
"745",75.449997,75.699997,75.019997,75.489998,3603800,75.489998
"746",75.620003,76.419998,75.459999,76.309998,4106300,76.309998
"747",76.040001,77.550003,76,77.220001,2991900,77.220001
"748",77.93,77.93,77.019997,77.400002,5944300,77.400002
"749",77.470001,77.559998,76.919998,76.959999,1709400,76.959999
"750",77.050003,77.410004,76.919998,77.32,470100,77.32
"751",77.459999,77.540001,77.309998,77.400002,1240900,77.400002
"752",77.32,77.5,77.010002,77.239998,1310000,77.239998
"753",77.470001,78.099998,77.18,78.080002,2342000,78.080002
"754",77.940002,78.440002,77.779999,78.419998,1714900,78.419998
"755",78.879997,78.889999,77.93,78.589996,3392700,78.589996
"756",78.059998,78.43,77.470001,78.169998,1831900,78.169998
"757",78.129997,78.849998,77.970001,78.620003,2675300,78.620003
"758",78.57,79.510002,78.150002,78.919998,3262400,78.919998
"759",79.220001,79.790001,78.080002,79.419998,3037400,79.419998
"760",79.769997,80.330002,79.400002,79.809998,2981900,79.809998
"761",80.209999,80.209999,78.849998,79,2224800,79
"762",79.169998,79.559998,78.889999,79.400002,2283400,79.400002
"763",79.169998,79.949997,78.860001,79.800003,2050100,79.800003
"764",79.860001,80.480003,79.620003,80.269997,1612300,80.269997
"765",80.269997,81.519997,80.269997,81.440002,3109300,81.440002
"766",81.949997,82.239998,81.57,82.150002,3559600,82.150002
"767",81.989998,82.949997,81.800003,82.029999,3612000,82.029999
"768",82.139999,83.029999,82.07,82.489998,1672500,82.489998
"769",82.300003,82.370003,81.949997,82.18,1754900,82.18
"770",82.290001,82.589996,81.330002,81.580002,1596500,81.580002
"771",80.889999,81.550003,80.379997,80.720001,1934600,80.720001
"772",81.080002,82.300003,80.93,81.660004,2395000,81.660004
"773",81.870003,81.889999,80.089996,80.260002,2602400,80.260002
"774",79.589996,81.050003,79.580002,80.940002,2352700,80.940002
"775",80.589996,80.790001,79.160004,79.190002,2863600,79.190002
"776",80.360001,80.760002,79.330002,79.459999,2873600,79.459999
"777",80.150002,81.889999,79.230003,81.510002,4597800,81.510002
"778",81.959999,82.709999,81.75,81.790001,2758800,81.790001
"779",82.129997,83.080002,82,82.769997,2976200,82.769997
"780",83.370003,85.790001,82.260002,85.440002,6740600,85.440002
"781",85.410004,85.650002,84.379997,84.529999,3423100,84.529999
"782",93.699997,95.230003,92.660004,94.489998,25874400,94.489998
"783",94,96.269997,93.919998,95.669998,8915500,95.669998
"784",95.120003,96.150002,94.800003,95.139999,5490500,95.139999
"785",95.260002,96.620003,95.019997,96.480003,3045900,96.480003
"786",96.849998,100.019997,96.279999,99.879997,7460100,99.879997
"787",101.160004,101.349998,99.639999,100.489998,6091300,100.489998
"788",100.099998,100.419998,98.230003,99.5,6350400,99.5
"789",98.970001,99.489998,96.620003,98.57,12101000,98.57
"790",96.129997,97.309998,95.879997,96.370003,4700900,96.370003
"791",96.559998,97,94.449997,94.580002,5117500,94.580002
"792",94.68,95.660004,93.440002,93.650002,4371300,93.650002
"793",92.830002,93.32,91.160004,91.239998,5856400,91.239998
"794",89.440002,90.5,87.480003,90.160004,6957600,90.160004
"795",90.279999,93.360001,88.980003,93.290001,5160600,93.290001
"796",92.629997,93.919998,88.769997,89.370003,5702000,89.370003
"797",90.43,93.959999,90.25,93.809998,5222200,93.809998
"798",91.610001,93.160004,89.190002,89.860001,4941300,89.860001
"799",86.099998,88.279999,85.419998,87.860001,5978500,87.860001
"800",83.269997,84.889999,79.580002,79.75,7946600,79.75
"801",81.980003,85.010002,80.209999,84.980003,6713600,84.980003
"802",82.860001,87.830002,82.849998,86.449997,8840300,86.449997
"803",82.019997,85,76.410004,76.760002,9075300,76.760002
"804",80.150002,85.519997,76.610001,85.389999,7401700,85.389999
"805",78.339996,80.550003,74.839996,76.529999,6787700,76.529999
"806",77.599998,80.400002,75.449997,78.349998,7609100,78.349998
"807",74.599998,76.099998,63.5,74.32,11114200,74.32
"808",74.769997,81.989998,73.610001,79.449997,8906200,79.449997
"809",80,82,73.160004,74.550003,6836600,74.550003
"810",74.980003,76.660004,70.830002,75.699997,8328800,75.699997
"811",78.5,79.709999,75.830002,78.650002,5929100,78.650002
"812",77.769997,85.470001,77.75,79.169998,6252700,79.169998
"813",80,84.989998,79.730003,84.629997,4821300,84.629997
"814",82.540001,83.900002,81.019997,81.720001,4309600,81.720001
"815",82.290001,83.860001,81.239998,83.120003,5625200,83.120003
"816",83.040001,84.75,81.980003,83.900002,6920600,83.900002
"817",82.989998,86.709999,82.699997,85.129997,11018800,85.129997
"818",85.050003,88.519997,84.019997,84.410004,22956100,84.410004
"819",84.559998,84.989998,81.040001,81.980003,8378500,81.980003
"820",84.489998,86.489998,82.989998,86.089996,5256300,86.089996
"821",87.660004,87.910004,85.169998,86.510002,4410100,86.510002
"822",86.599998,87.639999,86,86.849998,3831600,86.849998
"823",86.879997,87.75,84.93,85.900002,5770900,85.900002
"824",84.589996,87.279999,84.470001,86.169998,3955700,86.169998
"825",87.190002,89.940002,86.400002,89.620003,4787100,89.620003
"826",87.919998,89.389999,87.099998,88.540001,5804000,88.540001
"827",89.110001,90.580002,88.07,90.269997,4796400,90.269997
"828",92.75,93.300003,89.860001,90.989998,3847500,90.989998
"829",89.580002,91.730003,89.050003,89.940002,3508700,89.940002
"830",89.25,89.889999,86.099998,87.220001,3946400,87.220001
"831",89.879997,90.650002,88.279999,90.160004,4261100,90.160004
"832",90.68,91.879997,89.290001,90.339996,4537100,90.339996
"833",90.389999,91,89.010002,90.800003,3564100,90.800003
"834",91.32,91.379997,89.019997,90.910004,3726300,90.910004
"835",91.239998,91.410004,87.889999,87.940002,3356500,87.940002
"836",89.040001,90.029999,87.970001,89.309998,3110700,89.309998
"837",88.900002,89.019997,87.300003,87.800003,3938100,87.800003
"838",87.739998,88.110001,85.809998,86.199997,3162000,86.199997
"839",86.769997,88.970001,86.059998,88.959999,4212200,88.959999
"840",88.779999,89.769997,88.440002,88.970001,3020100,88.970001
"841",89.220001,89.730003,86.410004,86.589996,3840900,86.589996
"842",90.349998,95.400002,90.230003,95.290001,10442000,95.290001
"843",96.639999,98.769997,95.029999,98.519997,4851100,98.519997
"844",96.480003,97.459999,95.980003,96.720001,3732800,96.720001
"845",96.18,96.669998,94.550003,94.610001,3773600,94.610001
"846",94.389999,94.529999,91.5,92.779999,3256900,92.779999
"847",92.540001,95.07,92.160004,94.910004,3990100,94.910004
"848",95.019997,97.669998,93.730003,97.32,6715500,97.32
"849",98.160004,102.730003,98.07,101.900002,6383600,101.900002
"850",98.410004,99.760002,96.150002,98.599998,21394500,98.599998
"851",99.139999,99.800003,97.800003,98.139999,5978700,98.139999
"852",98.75,98.75,93,94.389999,5586900,94.389999
"853",94.540001,96.720001,94.349998,95.800003,4849300,95.800003
"854",96.919998,97.239998,94.459999,95.57,5007200,95.57
"855",95.660004,98.169998,95.059998,97.199997,4540400,97.199997
"856",97.519997,99.830002,97.150002,99.220001,5457700,99.220001
"857",99.269997,100.400002,97.32,100.040001,9777300,100.040001
"858",99.959999,101,99.32,99.699997,2903300,99.699997
"859",98.660004,100.5,98.510002,100.410004,4720200,100.410004
"860",100.910004,102.349998,100.440002,101.209999,3756300,101.209999
"861",101.540001,101.690002,99.790001,100.169998,2534100,100.169998
"862",101.300003,102.970001,100.5,101.129997,3957900,101.129997
"863",100.739998,105.110001,100.440002,104.459999,5043500,104.459999
"864",102.18,103.540001,101.769997,103.190002,5037000,103.190002
"865",102.809998,106.720001,102.809998,105.790001,6273500,105.790001
"866",104.510002,105.309998,100.739998,100.889999,7689300,100.889999
"867",104.25,105.050003,100.260002,102.309998,5289300,102.309998
"868",101.32,105.190002,100.730003,104.68,3842000,104.68
"869",104,104,100.110001,102.889999,5766100,102.889999
"870",103,104.800003,102.339996,102.629997,3757400,102.629997
"871",103.82,106.839996,103.25,106.389999,4698900,106.389999
"872",107.339996,109,106.389999,106.900002,9268300,106.900002
"873",106.860001,108.699997,106.029999,106.599998,5090500,106.599998
"874",103.699997,110.459999,103.5,107.160004,22929100,107.160004
"875",105.459999,109.139999,104.57,108.43,66903100,108.43
"876",109.779999,111.580002,108.510002,110.190002,55407300,110.190002
"877",109.150002,109.849998,104.730003,105.199997,25367800,105.199997
"878",105.790001,106.260002,103.949997,105.959999,9096800,105.959999
"879",105.900002,106.199997,104,104.150002,10833800,104.150002
"880",105.68,106.25,103.849998,106.129997,9599900,106.129997
"881",106.949997,107.339996,105.349998,106.010002,6411900,106.010002
"882",106.599998,107.68,106.199997,106.779999,5256500,106.779999
"883",106.440002,107.589996,105.550003,105.800003,5572500,105.800003
"884",106.25,106.629997,105.370003,106.610001,4300400,106.610001
"885",106.660004,106.720001,105.050003,106.169998,3956600,106.169998
"886",105.82,107.190002,105.290001,107.050003,4557900,107.050003
"887",106.889999,107.550003,104.230003,104.519997,5752500,104.519997
"888",103.57,106.540001,103.57,105.389999,7881900,105.389999
"889",105.510002,106.080002,104.529999,104.919998,4476300,104.919998
"890",104.5,104.860001,103.43,104.489998,5751200,104.489998
"891",104.870003,105.730003,104.089996,105.349998,4009300,105.349998
"892",105.400002,106.279999,105.029999,106.139999,3632400,106.139999
"893",106.349998,106.480003,105.25,105.580002,3602400,105.580002
"894",105.660004,106.339996,104.739998,104.93,4655300,104.93
"895",105.209999,105.279999,104.360001,104.510002,6640800,104.510002
"896",104.519997,105.230003,104.230003,104.93,4990000,104.93
"897",104.529999,106.269997,104.349998,105.620003,7958900,105.620003
"898",105,105.5,104,104.519997,3670000,104.519997
"899",105.220001,106.370003,104.540001,105.779999,3606200,105.779999
"900",104.720001,105.949997,104.589996,105.480003,2689400,105.480003
"901",105.629997,107.419998,105.050003,107.379997,4119200,107.379997
"902",107.980003,108.739998,106.82,106.879997,4548000,106.879997
"903",106.629997,108.419998,106.379997,108.389999,2991200,108.389999
