"","BDX.Open","BDX.High","BDX.Low","BDX.Close","BDX.Volume","BDX.Adjusted"
"772",280.26001,283.690002,279.829987,282.26001,1194800,275.705933
"773",283.049988,283.950012,281.390015,282.200012,927600,275.647369
"774",280,282.01001,279.549988,281.149994,1372100,274.621735
"775",279.540009,280.980011,274.48999,275.179993,1736400,268.790344
"776",277.230011,281.75,276.859985,279.309998,1782100,272.824432
"777",283.279999,286.410004,282.48999,284.450012,1268600,277.845093
"778",286.329987,286.720001,283.549988,285.98999,1401900,279.349335
"779",253,262.700012,241.75,252.25,10053900,246.392761
"780",251.600006,251.720001,246.479996,246.910004,3712600,241.176773
"781",247.220001,252.860001,246.539993,252,2603600,246.148544
"782",253.660004,259.25,253.080002,256.410004,2605000,250.456177
"783",256.76001,257.380005,250.070007,252.229996,2383400,246.37323
"784",252.059998,256.440002,250.860001,254.350006,1897100,248.444016
"785",255.029999,260.339996,253.630005,260.220001,2320500,254.177704
"786",260.75,261.790009,255.669998,256,1842100,250.055679
"787",257.200012,258.410004,255.619995,256.070007,1540200,250.124084
"788",255.309998,257.75,252.029999,253.460007,1132000,247.574677
"789",252.559998,258.790009,252.380005,257.350006,1867700,251.374359
"790",250.619995,252.860001,249.309998,250.529999,1637800,244.712692
"791",251.309998,252.199997,243.149994,245.429993,2223500,239.731125
"792",247.350006,249.820007,245.110001,246.149994,2056000,240.434402
"793",244.619995,250.410004,242.410004,242.690002,2637600,237.054749
"794",237.009995,238.889999,231.619995,237.820007,3588300,232.297852
"795",237.839996,245.320007,234.050003,245.320007,2234200,239.623688
"796",245.839996,249.360001,235.350006,239.5,1948600,233.938843
"797",244.300003,247.880005,243.199997,247.110001,1954900,241.372131
"798",241.639999,244.820007,239.770004,244.139999,2274700,238.471085
"799",237.399994,239.889999,230.589996,239.119995,4224000,233.567627
"800",225.550003,234.660004,223,230.779999,2589800,226.168503
"801",236.770004,239.119995,229.929993,237.309998,2627600,232.568008
"802",231.169998,234.399994,229.160004,231.910004,1983200,227.27594
"803",223.300003,234.880005,220.539993,220.570007,3731500,216.162521
"804",227.990005,239.020004,216.089996,236.5,3459200,231.774216
"805",216,234.539993,208.649994,223.139999,2908600,218.681168
"806",230.539993,248.940002,223.339996,248.520004,3872900,243.554031
"807",239.100006,251.970001,228,234.720001,3687900,230.029755
"808",236.5,237.660004,220.559998,220.960007,2641800,216.544754
"809",217.809998,224.720001,216.220001,220.119995,3699600,215.721527
"810",219.259995,223.389999,197.75,200.580002,4464400,196.57196
"811",209.410004,211.770004,199.5,202.850006,3490600,198.796631
"812",205.539993,209.270004,199.149994,203.600006,3489300,199.531631
"813",204.800003,219.550003,204.369995,219.350006,2663000,214.966919
"814",212.570007,221.509995,211.440002,216.580002,2251500,212.252258
"815",220.050003,223.710007,217.330002,222.869995,1925900,218.416565
"816",222.059998,231.050003,219,229.770004,2696200,225.178696
"817",221.710007,229.770004,220,225.399994,2003200,220.896011
"818",225.059998,233.610001,224.419998,233.279999,1557500,228.61853
"819",231.009995,232.860001,222.789993,226.729996,1263700,222.199432
"820",231.089996,239.179993,229.429993,237.690002,2254300,232.94043
"821",240,243,235.059998,237.550003,2351900,232.803223
"822",239.149994,251.710007,235.320007,250,2504300,245.00444
"823",250,250.580002,243.529999,247.449997,2389800,242.505402
"824",245.520004,248.839996,241.600006,248.059998,1309000,243.10321
"825",251.990005,251.990005,247.559998,249.529999,2150500,244.543823
"826",247.550003,253.770004,245.589996,252.529999,1832200,247.483887
"827",254.759995,262.619995,252.559998,261.609985,1649400,256.382446
"828",265.690002,266.040009,255.789993,261.399994,2030800,256.176605
"829",261.899994,266.769989,259.549988,263.440002,1370300,258.175903
"830",259.869995,261.329987,254.460007,256.5,2455600,251.374573
"831",258.869995,267.899994,257.98999,266.76001,2008000,261.429565
"832",268.190002,270.690002,264.309998,265.079987,1221100,259.783112
"833",266.660004,268.670013,262.5,268.170013,1836300,262.811371
"834",269.359985,271.450012,267.549988,270,1490400,264.604828
"835",270.589996,271.950012,261.149994,261.920013,2163500,256.68631
"836",263,263,257.130005,257.850006,1726700,252.697571
"837",256.279999,263.769989,251.630005,252.529999,2858500,247.483887
"838",250.800003,253.889999,247.789993,251.869995,1423200,246.837082
"839",252.389999,256.390015,249.229996,255.270004,1126600,250.169144
"840",258.269989,263.600006,256.200012,261.700012,940700,256.470703
"841",260.790009,262.5,258.440002,259.130005,1045400,253.951996
"842",266.019989,266.019989,255.509995,256.25,1266000,251.129578
"843",259.220001,259.76001,254.009995,254.479996,1417400,249.394913
"844",253.529999,263.76001,253.139999,262.049988,1490300,256.81366
"845",262.98999,266.73999,261.829987,262.089996,1222500,256.852844
"846",262.679993,264.350006,258.339996,261.920013,1208900,256.68631
"847",259.440002,259.970001,255.039993,258.700012,1279900,253.530624
"848",257.640015,262.480011,255.970001,258.25,1988000,253.0896
"849",264,268.420013,262.359985,264.769989,1025500,259.479279
"850",265.079987,265.440002,262.350006,263.200012,828600,257.940704
"851",255.740005,258.459991,242.559998,242.990005,3981300,238.134537
"852",243.240005,243.600006,234.509995,238.940002,8333200,234.165451
"853",241.520004,244.660004,238.559998,239.25,11783300,234.469269
"854",240.990005,243,231.839996,233.139999,3585800,228.481339
"855",231.130005,234.899994,227.410004,234.800003,3733100,230.108185
"856",239.410004,244.279999,237.350006,241.5,1788400,236.674301
"857",243.860001,247.059998,239.600006,246.929993,1925300,241.995804
"858",246.630005,249.399994,242.789993,244.850006,1164000,239.957352
"859",245.059998,245.059998,241.470001,244.5,1268000,239.614349
"860",243.210007,243.899994,239.610001,243.039993,1785700,238.183502
"861",242,245.350006,240,243.550003,1824700,238.68335
"862",243.779999,244.399994,240.839996,242.009995,3480900,237.174118
"863",240.449997,247.240005,239.490005,247.240005,3554300,243.09314
"864",247.350006,250.320007,237.190002,237.279999,2360300,233.300186
"865",238.440002,241.050003,236.600006,237.139999,2375300,233.162537
"866",235.929993,236.570007,229.410004,230.190002,2378100,226.329102
"867",234.550003,236.649994,229,230.880005,2011500,227.007553
"868",228.740005,236.100006,227.059998,234.149994,2004500,230.222672
"869",237.809998,240.5,235.179993,236.460007,1483000,232.493958
"870",237.190002,240.119995,235.729996,237.270004,1310800,233.290359
"871",236.380005,238.350006,235,236.229996,1129100,232.267792
"872",238.550003,239.369995,235.139999,237.589996,2403600,233.604996
"873",236.929993,236.929993,232.059998,235.190002,1445900,231.245255
"874",236.809998,240,236.419998,237.830002,1482600,233.840973
"875",236.070007,236.990005,227.789993,232.809998,2201700,228.905151
"876",231.800003,231.800003,225.300003,228.940002,2480200,225.100082
"877",229.649994,234.809998,228.979996,233.570007,2569700,229.652435
"878",234.039993,234.539993,228.729996,232.970001,2087800,229.0625
"879",232.589996,240.820007,231.059998,239.270004,2312900,235.256821
"880",239.039993,242.970001,238.759995,241.529999,1439600,237.478912
"881",242.179993,246.080002,240.520004,245.029999,1884500,240.920197
"882",248.419998,253.720001,247.589996,250.470001,3197500,246.268982
"883",248.380005,252.270004,247.559998,251.380005,1826400,247.163712
"884",251.940002,256.929993,251.229996,252.729996,2346800,248.491043
"885",255.259995,260.339996,253.960007,258.609985,1769400,254.2724
"886",258.019989,259.790009,254.770004,257.369995,887100,253.053223
"887",257.320007,262.230011,255.860001,257.410004,1342200,253.09256
"888",257.040009,263.799988,256.779999,263.399994,1263500,258.982086
"889",265,268.149994,264.109985,266.959991,1357000,262.482361
"890",266.899994,268.380005,264.869995,265.049988,1286900,260.604401
"891",266.730011,269.089996,264.140015,266.980011,1279200,262.502045
"892",267.980011,268.529999,265.040009,267.850006,1003500,263.357452
"893",269.730011,276.420013,269,271.309998,1446200,266.75943
"894",271.709991,274.76001,270.910004,273.440002,1110800,268.853668
"895",274.100006,276.160004,271.709991,272.709991,841400,268.135925
"896",272.540009,272.980011,269,271.890015,618600,267.329651
