"","GOOGL.Open","GOOGL.High","GOOGL.Low","GOOGL.Close","GOOGL.Volume","GOOGL.Adjusted"
"808",1088.219971,1152.609985,1055.550049,1111.670044,3703200,1111.670044
"809",1130.900024,1138.47998,1062.099976,1068.209961,4143900,1068.209961
"810",1056.369995,1066.910034,1008.869995,1054.130005,4183600,1054.130005
"811",1103.97998,1133.329956,1086.430054,1130.01001,3623400,1130.01001
"812",1124.579956,1146.170044,1083.01001,1101.619995,4516200,1101.619995
"813",1114.719971,1171.47998,1092.030029,1162.920044,3828100,1162.920044
"814",1127.469971,1151.050049,1104,1110.26001,3139700,1110.26001
"815",1132.640015,1151,1098.48999,1146.310059,2936800,1146.310059
"816",1148.72998,1173.400024,1136.719971,1161.949951,3261400,1161.949951
"817",1124,1129.420044,1093.48999,1102.099976,2598500,1102.099976
"818",1100,1122.77002,1093.130005,1117.030029,2820500,1117.030029
"819",1114.709961,1118.790039,1075.079956,1092.699951,2568700,1092.699951
"820",1133,1190.75,1125,1183.189941,3166000,1183.189941
"821",1217.01001,1220.780029,1177.25,1182.560059,3081000,1182.560059
"822",1203.099976,1214.900024,1183.949951,1207,2016700,1207
"823",1218.180054,1221.98999,1192.420044,1206.569946,2701400,1206.569946
"824",1201.5,1214.52002,1182.329956,1210.410034,1935100,1210.410034
"825",1239.969971,1275.75,1228.540039,1265.22998,3167900,1265.22998
"826",1246.51001,1275.109985,1234,1257.300049,2111800,1257.300049
"827",1267.140015,1273.359985,1238.199951,1257.430054,2894800,1257.430054
"828",1281.699951,1290,1266,1279,2552500,1279
"829",1269.890015,1276.819946,1256.439941,1261.150024,1764600,1261.150024
"830",1242.709961,1250,1205,1212.160034,2482400,1212.160034
"831",1241.109985,1279.880005,1237.199951,1258.410034,2314800,1258.410034
"832",1265.73999,1288.150024,1260.530029,1271.170044,1710100,1271.170044
"833",1255,1277.709961,1244,1276.599976,1870100,1276.599976
"834",1292,1294.099976,1265.060059,1270.859985,2209300,1270.859985
"835",1283.199951,1284.76001,1230.380005,1232.589966,4035000,1232.589966
"836",1345,1360.150024,1326.72998,1342.180054,5417900,1342.180054
"837",1331.359985,1350,1321.5,1346.699951,2792100,1346.699951
"838",1324.089966,1351.430054,1309.660034,1317.319946,2443600,1317.319946
"839",1308.130005,1324.469971,1296.01001,1322.900024,1540300,1322.900024
"840",1337.5,1371.01001,1335.030029,1349.02002,1983300,1349.02002
"841",1358,1368.689941,1345.130005,1345.430054,1586600,1345.430054
"842",1361.310059,1376,1352.540039,1369.280029,1532600,1369.280029
"843",1381.819946,1396.640015,1372.01001,1384.339966,1666300,1384.339966
"844",1376.790039,1415.530029,1375.5,1403.589966,1635900,1403.589966
"845",1408.219971,1414.329956,1374.51001,1375.180054,1695900,1375.180054
"846",1376.160034,1385.329956,1328.01001,1348.329956,2018400,1348.329956
"847",1333.52002,1357.369995,1323.300049,1356.859985,1833000,1356.859985
"848",1348.26001,1374.579956,1339,1373.060059,2077200,1373.060059
"849",1361.579956,1392.76001,1354.199951,1385.180054,2354700,1385.180054
"850",1385.47998,1392.48999,1373.76001,1374.400024,1579300,1374.400024
"851",1389.160034,1412.030029,1387.420044,1409.160034,1913100,1409.160034
"852",1410.98999,1416.459961,1394.390015,1406.75,1544700,1406.75
"853",1403.900024,1417,1395.949951,1413.23999,1427200,1413.23999
"854",1441.959961,1445.109985,1419.400024,1421.369995,2229500,1421.369995
"855",1420,1425.349976,1394.599976,1420.280029,1584200,1420.280029
"856",1400,1444.459961,1399.079956,1418.23999,1758500,1418.23999
"857",1420.430054,1436.72998,1415.97998,1433.52002,1852200,1433.52002
"858",1425.699951,1441.579956,1422.280029,1434.869995,1258100,1434.869995
"859",1435,1443,1421.609985,1442.310059,1172100,1442.310059
"860",1442.699951,1449.01001,1431.619995,1439.25,1386600,1439.25
"861",1436.780029,1441.319946,1406.01001,1414.300049,1349100,1414.300049
"862",1415.640015,1446.300049,1407.619995,1440.02002,2132100,1440.02002
"863",1426.280029,1449,1424.47998,1448.040039,1693900,1448.040039
"864",1445.23999,1467.800049,1442.359985,1452.079956,1681200,1452.079956
"865",1461.51001,1472.77002,1454.359985,1464.699951,1588100,1464.699951
"866",1441.030029,1451.599976,1398.410034,1401.900024,2357200,1401.900024
"867",1425.859985,1434.51001,1385.800049,1412.920044,1833800,1412.920044
"868",1389.48999,1425,1387.199951,1420.73999,1523400,1420.73999
"869",1449,1457.170044,1428.98999,1446.469971,1532400,1446.469971
"870",1452.939941,1462.199951,1435.130005,1452.540039,1530500,1452.540039
"871",1449.849976,1452.969971,1426.23999,1434.119995,1743100,1434.119995
"872",1440,1444.5,1419,1424.640015,2639200,1424.640015
"873",1425.01001,1450.949951,1419.189941,1450.660034,1472100,1450.660034
"874",1452,1475.199951,1445,1463.97998,1887600,1463.97998
"875",1463.280029,1475.790039,1430,1432.699951,1579600,1432.699951
"876",1431.219971,1442.319946,1419.540039,1441.099976,1197900,1441.099976
"877",1432.630005,1437.02002,1355,1362.540039,4882000,1362.540039
"878",1360.339966,1398,1351.650024,1397.170044,2253700,1397.170044
"879",1396.880005,1424,1386.930054,1418.050049,2014300,1418.050049
"880",1419.170044,1448.47998,1414.180054,1442,2109100,1442
"881",1451.839966,1488.52002,1451.069946,1469.930054,2860900,1469.930054
"882",1488.150024,1510,1476.97998,1499.650024,2235600,1499.650024
"883",1496.130005,1521.319946,1489.699951,1489.920044,2118200,1489.920044
"884",1500.800049,1511.170044,1492.300049,1503.599976,1588300,1503.599976
"885",1509.930054,1529.140015,1495.589966,1518.660034,2091800,1518.660034
"886",1513.25,1541.339966,1500.719971,1539.01001,1795900,1539.01001
"887",1549.939941,1576.359985,1506.560059,1512.22998,2147700,1512.22998
"888",1492.790039,1522.800049,1485.930054,1520.859985,1905400,1520.859985
"889",1523.22998,1536.329956,1497.829956,1516.880005,1551300,1516.880005
"890",1501.5,1515.910034,1488.27002,1514.920044,1324200,1514.920044
"891",1516.910034,1523.430054,1498.099976,1516.849976,1713200,1516.849976
"892",1515,1569.01001,1502.699951,1563.839966,1508300,1563.839966
"893",1585.030029,1587.050049,1552.619995,1555.920044,1374300,1555.920044
"894",1555.709961,1566.97998,1543.22998,1564.849976,1224100,1564.849976
"895",1565.930054,1570.349976,1508.589966,1516.75,1695500,1516.75
"896",1499.189941,1515.430054,1487.589966,1508.209961,1495100,1508.209961
"897",1513.26001,1537.560059,1512.329956,1529.430054,1356200,1529.430054
"898",1525,1526.01001,1500.52002,1503.650024,1545500,1503.650024
"899",1505,1533.329956,1503.01001,1523.51001,1133800,1523.51001
"900",1497.969971,1540.890015,1495.170044,1538.369995,1802100,1538.369995
"901",1497.050049,1505.02002,1454,1487.949951,4573400,1487.949951
"902",1491,1497.72998,1471.719971,1482.76001,2274100,1482.76001
"903",1486.709961,1493.109985,1464.030029,1473.300049,1860600,1473.300049
"904",1476.819946,1490,1471.219971,1479.089966,1456700,1479.089966
"905",1476.150024,1506.27002,1471.900024,1504.949951,1665300,1504.949951
"906",1509.040039,1520.089966,1486.27002,1498.369995,1385900,1498.369995
"907",1490.800049,1507.150024,1477.48999,1496.819946,1027300,1496.819946
"908",1494,1510.439941,1478.189941,1480.540039,1554900,1480.540039
"909",1487.119995,1511.670044,1485,1507.23999,1125600,1507.23999
"910",1508.209961,1536.969971,1508.209961,1516.650024,1119400,1516.650024
"911",1513.609985,1519.790039,1499,1504.630005,1097100,1504.630005
"912",1515.969971,1523.780029,1505,1516.23999,999500,1516.23999
"913",1526.119995,1557.369995,1521.670044,1555.780029,1418900,1555.780029
"914",1552.48999,1568.859985,1540,1544.609985,1523600,1544.609985
"915",1539.969971,1580.170044,1534.459961,1576.25,1319100,1576.25
"916",1571.800049,1591.880005,1562.310059,1575.569946,1741900,1575.569946
"917",1592.469971,1608.780029,1575.040039,1585.150024,1281900,1585.150024
"918",1580.099976,1608.880005,1577.880005,1605.849976,1257500,1605.849976
"919",1606.300049,1652.790039,1600.97998,1644.130005,2609400,1644.130005
"920",1646.609985,1647.98999,1618.810059,1628.52002,1567500,1628.52002
"921",1629.469971,1641.349976,1625.609985,1639.430054,1120900,1639.430054
"922",1643.569946,1644.5,1625.329956,1629.530029,1321100,1629.530029
"923",1632.160034,1659.219971,1629.530029,1655.079956,1132600,1655.079956
"924",1668.01001,1726.099976,1660.189941,1717.390015,2476100,1717.390015
"925",1699.52002,1700,1607.709961,1629.51001,3186300,1629.51001
"926",1609,1634.98999,1537.969971,1581.209961,2792500,1581.209961
"927",1525,1555.550049,1516.5,1523.599976,2701600,1523.599976
"928",1548.900024,1558.719971,1525.170044,1547.22998,1962100,1547.22998
"929",1550.180054,1573.660034,1520,1526.050049,1651200,1526.050049
"930",1528.150024,1538.699951,1493.02002,1515.76001,1535300,1515.76001
"931",1531.650024,1557,1505.109985,1508.829956,2133000,1508.829956
"932",1527.890015,1550.98999,1522.099976,1535.119995,1152100,1535.119995
"933",1542.47998,1554.369995,1511.589966,1512.089966,1106400,1512.089966
"934",1485.810059,1498.660034,1462.459961,1487.040039,2000400,1487.040039
"935",1488.300049,1495.199951,1431.619995,1451.089966,3152800,1451.089966
"936",1431.619995,1440.060059,1402.680054,1430.140015,2845400,1430.140015
"937",1450.319946,1463.969971,1429.5,1459.819946,1697500,1459.819946
"938",1452.089966,1453.079956,1402.680054,1409.390015,1886300,1409.390015
"939",1402.680054,1437.98999,1402.150024,1422.859985,1727600,1422.859985
"940",1425.050049,1445.939941,1407.680054,1439.060059,1516300,1439.060059
"941",1471.98999,1472.98999,1446.280029,1458.660034,1539200,1458.660034
"942",1463.910034,1472,1454,1466.02002,1590800,1466.02002
"943",1460.939941,1486.199951,1455.76001,1465.599976,2046200,1465.599976
"944",1483.660034,1495.069946,1476.800049,1487.900024,1644200,1487.900024
"945",1459.630005,1479.030029,1447.349976,1455.599976,1561100,1455.599976
"946",1462.650024,1484.699951,1460.089966,1482.829956,1080100,1482.829956
"947",1475.5,1484.52002,1445.01001,1451.02002,1304800,1451.02002
"948",1459.310059,1468.969971,1433.22998,1459.140015,1805400,1459.140015
"949",1465.449951,1488.030029,1465.449951,1483.430054,1303800,1483.430054
"950",1492.859985,1511.849976,1487,1510.449951,1648300,1510.449951
"951",1538,1588.420044,1529.300049,1564.589966,2767200,1564.589966
"952",1577.01001,1585.160034,1558.630005,1567.069946,1953600,1567.069946
"953",1574.599976,1583.849976,1545.900024,1563.439941,1658700,1563.439941
"954",1544.5,1571.400024,1541.130005,1555.469971,1560500,1555.469971
"955",1561.829956,1577.709961,1557.660034,1567.699951,1709700,1567.699951
"956",1575.930054,1583.930054,1522.920044,1529.949951,1486700,1529.949951
"957",1523.109985,1573.839966,1520.5,1551.079956,2083500,1551.079956
"958",1569.849976,1615.140015,1567.140015,1585.98999,3016100,1585.98999
"959",1585,1613.420044,1577.47998,1606.660034,1525600,1606.660034
"960",1615.050049,1634.119995,1611.910034,1632.97998,1527400,1632.97998
"961",1615,1629.579956,1567.780029,1584.290039,1791300,1584.290039
"962",1588.930054,1602,1576.98999,1598.880005,1295100,1598.880005
"963",1550.01001,1553.810059,1508.47998,1510.800049,2258700,1510.800049
"964",1517.02002,1588.73999,1516.550049,1556.880005,2770300,1556.880005
"965",1667.439941,1681.319946,1601.569946,1616.109985,4993900,1616.109985
"966",1623.540039,1658.23999,1614.23999,1624.319946,2211400,1624.319946
"967",1630.76001,1659,1612.109985,1645.660034,1571600,1645.660034
"968",1705.579956,1770.030029,1703,1745.849976,3567100,1745.849976
"969",1770.449951,1791.819946,1741.030029,1762.5,1987900,1762.5
"970",1751.339966,1768.5,1736.680054,1759.72998,1431100,1759.72998
"971",1795.97998,1816.890015,1757.550049,1761.420044,2672000,1761.420044
"972",1729.77002,1759.380005,1716.119995,1737.719971,2151100,1737.719971
"973",1748.400024,1762.900024,1743.060059,1747.22998,1591900,1747.22998
"974",1742,1764.97998,1737.969971,1742.819946,1323700,1742.819946
"975",1748,1777.130005,1735.97998,1772.26001,1487200,1772.26001
"976",1764.140015,1794.339966,1761.329956,1774.030029,1273400,1774.030029
"977",1767.859985,1777.140015,1759.48999,1761.660034,1065700,1761.660034
"978",1756.640015,1765,1738.569946,1740.640015,1005400,1740.640015
"979",1733.22998,1763.48999,1730.02002,1758.569946,1005300,1758.569946
"980",1762,1768.359985,1735,1736.380005,1384700,1736.380005
"981",1740.219971,1745.98999,1710.180054,1727.560059,1126500,1727.560059
"982",1727.5,1766.47998,1720.72998,1763.900024,1399200,1763.900024
"983",1767.810059,1770.380005,1748.359985,1764.130005,980000,1764.130005
"984",1764.540039,1797.01001,1764.540039,1787.02002,739500,1787.02002
"985",1775.650024,1780.339966,1747.839966,1754.400024,1620900,1754.400024
"986",1766.660034,1821.719971,1763.030029,1795.359985,1867500,1795.359985
"987",1795.359985,1832.73999,1785.170044,1824.969971,1471200,1824.969971
"988",1820.540039,1843.829956,1817,1821.839966,1236400,1821.839966
"989",1820.219971,1829.5,1813.589966,1823.76001,1027200,1823.76001
"990",1815.550049,1829.290039,1803.040039,1817.030029,1114400,1817.030029
"991",1808.52002,1815.969971,1791.280029,1811.329956,996800,1811.329956
"992",1810.359985,1828.369995,1762,1777.859985,1586400,1777.859985
"993",1762.599976,1774.98999,1733.530029,1767.650024,1434400,1767.650024
"994",1760,1777.310059,1752.73999,1774.800049,931400,1774.800049
"995",1770.719971,1789.800049,1749.130005,1752.26001,1652500,1752.26001
"996",1759.859985,1764,1741.670044,1761.079956,1067600,1761.079956
"997",1769.109985,1769.109985,1749.060059,1757.189941,1233800,1757.189941
"998",1763.930054,1766.709961,1731.150024,1740.51001,1744000,1740.51001
"999",1746.170044,1748.359985,1715,1726.219971,4262800,1726.219971
"1000",1709.130005,1737,1694,1734.560059,1698700,1734.560059
"1001",1729.329956,1732.609985,1705.780029,1720.219971,1018500,1720.219971
"1002",1723.930054,1744.109985,1721.199951,1728.22998,1148700,1728.22998
"1003",1729,1742.410034,1724.349976,1734.160034,465600,1734.160034
"1004",1744.910034,1787,1741.819946,1773.959961,1382500,1773.959961
"1005",1787.22998,1788.469971,1755.109985,1757.76001,986300,1757.76001
"1006",1765,1767.76001,1728,1736.25,1051300,1736.25
"1007",1737.27002,1757.5,1736.089966,1752.640015,1053500,1752.640015
