"","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"897",173.25,174.960007,171.580002,174.289993,1194500,173.317642
"898",173.429993,175.660004,171.740005,171.869995,1363000,170.911163
"899",173.580002,177.800003,173.240005,177.360001,1410300,176.370544
"900",174.5,176.820007,172.100006,176.080002,2051400,175.097672
"901",177.169998,178.199997,173.589996,178.020004,2797900,177.026855
"902",181.5,185.470001,176.669998,179.039993,4521900,178.041153
"903",179,180.419998,172.619995,174.229996,2578600,173.257996
"904",175.399994,176.990005,173.589996,174.339996,2065600,173.367401
"905",174.320007,177.5,173.509995,176.5,1324400,175.51532
"906",174.970001,175.320007,172.139999,174.830002,1541200,173.854645
"907",174.240005,175.300003,168.929993,170.259995,2160100,169.310135
"908",171.630005,173.869995,168.820007,170.929993,1805700,169.976379
"909",172.259995,174.460007,172.259995,173,1707800,172.034866
"910",172.399994,174.789993,172.139999,173.399994,1107100,172.432602
"911",172.75,174.279999,171.979996,172.5,1195000,171.537643
"912",173.020004,174.600006,171.979996,172.270004,1557900,171.308914
"913",172.199997,172.410004,167.339996,170.100006,2387700,169.151047
"914",172.110001,172.110001,168.509995,169.449997,1622600,168.504654
"915",167.869995,170.100006,167.020004,167.759995,1794300,166.824081
"916",167.960007,168.649994,166.350006,168.179993,1977900,167.24173
"917",169.330002,172.399994,167.520004,172.320007,2268800,171.358658
"918",172.839996,174.570007,172.309998,173.889999,2668600,172.919891
"919",174.169998,175.880005,172,175.179993,1874800,174.202698
"920",175.75,176.240005,173.779999,174.630005,1740100,173.655762
"921",174.660004,177.860001,173.600006,177.270004,1441000,176.281036
"922",178.210007,178.210007,176.330002,176.619995,1962900,175.634659
"923",176.839996,180.389999,175.789993,179.669998,2126100,178.667648
"924",180.039993,185.259995,178.419998,184.850006,2165700,183.818741
"925",184.009995,184.339996,175.75,177.240005,3336300,176.251205
"926",176.889999,178.889999,169.580002,172.559998,2673400,171.597321
"927",168.929993,171.979996,166.240005,167.089996,1990800,166.157822
"928",169.130005,170.940002,165.990005,169.149994,1048900,168.402863
"929",169.949997,173.960007,167.809998,168.190002,1297800,167.447113
"930",169.089996,169.360001,164.570007,166.270004,1116100,165.535583
"931",168.470001,171.919998,168.039993,170.190002,1017300,169.438278
"932",171.5,175.490005,171.460007,173.149994,1701800,172.385208
"933",174.850006,177.059998,174.029999,175.789993,1438600,175.013535
"934",173.940002,181.639999,173.520004,181.479996,2548400,180.678421
"935",182.580002,184,179.029999,179.199997,2692600,178.408478
"936",176.160004,176.570007,171.630005,175.559998,1610600,174.784546
"937",176.259995,180.369995,174.940002,179.860001,1361000,179.065552
"938",179.429993,180.240005,174.160004,174.779999,1308800,174.007996
"939",174,175.5,171.729996,172.429993,1173800,171.668365
"940",171.710007,175.919998,170.5,175,2402300,174.227036
"941",177.470001,180.100006,176.809998,178.559998,1558100,177.771301
"942",179.179993,179.470001,177.160004,177.5,1012400,176.715973
"943",178.020004,180.649994,175.550003,177.580002,1390700,176.795624
"944",179.110001,182.600006,176.710007,179.240005,1118400,178.448318
"945",175.929993,180.149994,175.199997,178.429993,1270400,177.641891
"946",181.289993,181.289993,174.820007,176.520004,1239600,175.740326
"947",176.899994,180.210007,174.520004,174.919998,1032100,174.147385
"948",176.649994,177.669998,175.520004,176.809998,8e+05,176.029022
"949",177.460007,181.690002,177.449997,181.550003,1006400,180.748093
"950",182.759995,184.860001,182.259995,183.779999,1073900,182.968262
"951",184.479996,184.940002,181.860001,183.139999,1622800,182.33107
"952",183.110001,183.75,179.75,180.029999,877100,179.234818
"953",180.580002,181.309998,175.75,177.190002,1239200,176.407364
"954",175.160004,176.369995,173.330002,176.020004,2271600,175.242538
"955",176.880005,179.940002,176.839996,177.059998,1279500,176.277924
"956",177.259995,177.910004,171.419998,171.970001,1308100,171.210419
"957",172.820007,176.649994,172.130005,174.300003,1296700,173.530106
"958",174,176.389999,173.429993,174,1136200,173.231445
"959",174.550003,176.860001,170.949997,175.919998,1197800,175.14296
"960",177.770004,177.899994,175.809998,176.990005,1340300,176.208237
"961",174.550003,174.550003,167.720001,168.800003,1466100,168.054428
"962",168.75,169.600006,164.429993,164.759995,2362000,164.032257
"963",162,163.25,158.410004,159.100006,2451300,158.397263
"964",154,161.160004,154,156.169998,3398000,155.480194
"965",155.330002,157.809998,153.330002,157.740005,3181100,157.043274
"966",159.910004,162.130005,158.550003,160.360001,2756400,159.651703
"967",162.100006,166.330002,161.259995,165.899994,2112200,165.167236
"968",169,173.479996,168.119995,170.860001,2251400,170.105316
"969",173.880005,176.110001,172.529999,174.240005,1371200,173.470383
"970",173.889999,174.979996,172.25,173.880005,1109500,173.111984
"971",189.490005,199.690002,189.300003,193.660004,4822000,192.804611
"972",193.449997,196.020004,191.429993,193.470001,2697600,192.615448
"973",195.059998,195.089996,186.550003,189.279999,1974200,188.443954
"974",188.699997,188.699997,181.820007,184.429993,1877700,183.615372
"975",185.470001,190.190002,185.470001,188.410004,1854300,187.577805
"976",190,194.25,189.300003,189.940002,2239600,189.101059
"977",188.789993,190.259995,185.710007,189.830002,1806500,188.991516
"978",190.179993,192.130005,187.729996,187.919998,1253900,187.089966
"979",187.440002,191.759995,184.5,190.550003,1339400,189.708328
"980",191.610001,192.889999,189.139999,190.699997,1494300,189.857681
"981",192.539993,193.669998,189.520004,192.149994,1327700,191.30127
"982",193.830002,199.039993,192.300003,198.830002,1977300,197.951782
"983",197.119995,198.360001,194.740005,197.009995,1306800,196.139801
"984",198,198,195.779999,197.029999,679400,196.159714
"985",196.029999,196.800003,191.270004,195.190002,1575200,194.32785
"986",197.289993,198.729996,195.529999,195.979996,1356600,195.114349
"987",195,195.789993,193.210007,195.380005,1131700,194.517014
"988",195.289993,197.380005,193.869995,195.75,920800,194.885376
"989",196.639999,200.089996,195.990005,200.070007,1124000,199.186295
"990",198.880005,200.350006,198.25,199.229996,977100,198.350006
"991",197.990005,198.699997,196.779999,198.580002,1264700,197.702881
"992",199,199,195.350006,195.660004,1685600,194.795776
"993",194.490005,197.029999,192.910004,194.169998,1352300,193.312363
"994",192.350006,194.710007,191.520004,192.059998,1109200,191.21167
"995",193.300003,196.550003,191.779999,191.880005,1213300,191.032471
"996",192.429993,194.440002,191.320007,193.570007,1788900,192.714996
"997",193.369995,195.479996,192.039993,194.669998,1134200,194.005569
"998",195.350006,197.460007,195.320007,195.419998,1353400,194.753006
"999",195.009995,197.309998,193.559998,196.330002,2580600,195.659927
"1000",203.889999,209.660004,199.990005,200.419998,3786400,199.735962
"1001",200.520004,200.779999,196.880005,197.830002,2216800,197.1548
"1002",198.759995,200.919998,196.919998,200.259995,1332900,199.576492
"1003",200.190002,205.919998,200.190002,205.550003,954100,204.848465
"1004",206.479996,209.889999,206.380005,208.979996,2014700,208.266724
"1005",210,211.119995,208.570007,209.770004,2663200,209.054047
"1006",210.729996,213.399994,210.020004,210.139999,1555100,209.422791
"1007",210.080002,215.699997,209.729996,215.419998,1226300,214.684769
