"","PM.Open","PM.High","PM.Low","PM.Close","PM.Volume","PM.Adjusted"
"894",76.25,76.32,74.040001,76,4904900,71.022308
"895",75.879997,76.389999,75.230003,76.300003,5116900,71.302666
"896",77,77.879997,76.269997,76.849998,5695000,71.81662
"897",76.800003,78.699997,76.610001,78.540001,7595800,73.395943
"898",78.540001,79.349998,77.889999,77.970001,4312300,72.863274
"899",77.849998,78.690002,77.160004,78.389999,4635800,73.255768
"900",77.760002,78.169998,77.190002,77.449997,3422600,72.377335
"901",77.760002,77.760002,76.110001,76.809998,4995100,71.779251
"902",76.529999,76.849998,75.93,76.529999,3171600,71.517593
"903",76.040001,77.379997,76,77.099998,3399100,72.050255
"904",77.199997,77.510002,76.459999,76.959999,4204000,71.919426
"905",76.400002,77.199997,76.25,77.120003,2440100,72.068954
"906",76.580002,77.510002,76.279999,77.5,2912300,72.424057
"907",77.360001,78.459999,77.260002,78.370003,4291400,73.237083
"908",79.400002,79.910004,78.419998,78.720001,4574400,73.564156
"909",79.309998,80.059998,79,79.690002,4922200,74.470627
"910",78.860001,78.989998,77.849998,78.139999,3925900,73.022148
"911",77.769997,78.300003,77.370003,77.709999,2829700,72.6203
"912",77.459999,78.540001,77.059998,78.260002,2542800,73.134277
"913",78.650002,79.419998,78.25,79.18,2590700,73.994026
"914",79.330002,79.769997,78.589996,78.699997,4483900,73.545464
"915",78.360001,78.779999,78.010002,78.220001,2690700,73.096901
"916",78.309998,78.589996,77.389999,78.059998,2790000,72.94738
"917",78.290001,79.900002,78.040001,79.629997,2484400,74.414551
"918",80.309998,80.459999,79.260002,79.620003,3365500,74.405212
"919",78.769997,80.089996,78.239998,79.980003,3648600,74.741631
"920",80.080002,81.220001,79.550003,80,3502000,74.760315
"921",79.730003,80.800003,79.160004,80.739998,3119200,75.451843
"922",80.510002,80.730003,79.75,79.790001,3582800,74.564079
"923",79.139999,79.5,78.639999,79.040001,3285500,73.863205
"924",78.879997,80.410004,78.839996,79.980003,3321800,74.741631
"925",80.57,81.610001,78.739998,79.32,4024000,74.12487
"926",79.970001,80.419998,78.349998,79.150002,4107100,73.965996
"927",79.43,79.589996,77.889999,79.029999,4235200,73.853851
"928",79.75,81.470001,79.559998,80.470001,4483800,75.199539
"929",80.400002,81.230003,79.769997,80.410004,3402800,75.143471
"930",80.760002,81.5,80.32,81.230003,3007800,75.909767
"931",81.620003,82.589996,81.309998,81.940002,3989600,76.573265
"932",82.32,82.519997,81.370003,81.400002,3199200,76.068626
"933",81.760002,82.239998,80.540001,80.599998,4103700,75.321014
"934",80.389999,80.669998,79.160004,79.470001,5257000,74.26503
"935",78.75,79.57,77.989998,78.080002,8811100,72.966072
"936",78.099998,78.300003,76.360001,77.830002,5570000,72.732452
"937",78.050003,78.790001,76.879997,77.010002,4908500,71.966164
"938",76.540001,77.349998,75.290001,75.5,5012500,71.671875
"939",75.57,77.080002,74.919998,76.349998,3597200,72.478767
"940",75.68,76.010002,75.120003,75.400002,3836600,71.576942
"941",76.300003,77.660004,76.169998,76.309998,3832600,72.440804
"942",75.779999,76.120003,74.300003,74.339996,4060200,70.570679
"943",74.540001,75.290001,74.349998,74.989998,5410400,71.187737
"944",74.699997,74.970001,73.510002,74.139999,3934400,70.380829
"945",73.580002,75.129997,73.449997,74.459999,2974500,70.684593
"946",74.779999,76.059998,74.519997,75.910004,3703400,72.061089
"947",76.230003,76.739998,75.309998,75.5,3323800,71.671875
"948",76.849998,79.699997,76.559998,79.050003,6691300,75.04187
"949",78.93,79.379997,77.849998,78.330002,6433400,74.358383
"950",79.059998,79.75,78.68,78.879997,3120800,74.880486
"951",79.089996,79.620003,78.519997,79.32,2842800,75.298187
"952",79.290001,79.580002,78.07,79.209999,4414300,75.193764
"953",78.559998,79.889999,77.830002,78.910004,3488200,74.908966
"954",77.870003,79.32,77.849998,79.139999,2406000,75.127312
"955",79.349998,79.870003,79.029999,79.269997,3033600,75.250717
"956",78.980003,79.360001,77.690002,77.839996,4671600,73.893219
"957",77.75,77.849998,73.300003,73.330002,9405900,69.611908
"958",73.93,75.209999,73.68,73.82,7273500,70.077057
"959",74.760002,75.080002,73.919998,74.860001,4733500,71.064316
"960",75.260002,75.370003,74.309998,74.449997,3823000,70.67511
"961",73.860001,73.919998,72.809998,73.650002,5055900,69.915672
"962",73.349998,73.529999,71.190002,71.330002,5377700,67.713318
"963",70.040001,71.120003,69.540001,70.040001,5709000,66.488716
"964",69.660004,71.110001,68.93,70.639999,6457600,67.058296
"965",70.120003,71.150002,69.940002,71.019997,6155900,67.419022
"966",71.940002,72.25,70.919998,71.629997,4315600,67.998093
"967",71.980003,73.059998,71.68,71.82,5043800,68.178459
"968",72.239998,73.190002,71.449997,71.540001,4771200,67.912659
"969",72.120003,72.480003,70.809998,70.900002,5811000,67.305115
"970",71.019997,71.43,70.129997,70.449997,5465400,66.87793
"971",72.800003,73.309998,71.580002,71.629997,8327700,67.998093
"972",72.639999,74.970001,72.129997,74.75,7138400,70.9599
"973",74.860001,75.18,73.550003,75.110001,4586400,71.301651
"974",74.470001,74.699997,73.169998,74.5,4866200,70.722572
"975",75,76.040001,74.75,75.889999,4887000,72.042099
"976",77.370003,78.720001,76.629997,78.629997,5408400,74.643173
"977",78.089996,78.970001,77.5,78.379997,3942100,74.405846
"978",78.730003,79.209999,77.290001,77.470001,3703500,73.541985
"979",76.760002,77.830002,76.389999,77.510002,3730300,73.579964
"980",77.080002,77.510002,76.519997,76.730003,4877000,72.8395
"981",76.040001,76.82,75.709999,76.629997,3975000,72.744576
"982",77.040001,78.300003,76.93,78.019997,4430200,74.064095
"983",77.809998,78.209999,76.870003,76.889999,3498400,72.991394
"984",76.589996,77,75.75,75.900002,2523800,72.05159
"985",75.699997,76.089996,75.419998,75.75,5539100,71.909195
"986",76.019997,77.129997,75.690002,77.029999,6791700,73.12429
"987",77.290001,78.110001,77.019997,78.07,5415000,74.111565
"988",78.25,78.669998,77.699997,78.5,4313400,74.51976
"989",78.529999,80.830002,78.529999,80.75,4678200,76.655678
"990",81.010002,82.139999,80.550003,81.68,5224200,77.538521
"991",81.279999,83.120003,80.879997,82.639999,5712800,78.449844
"992",83.18,84.980003,82.839996,84.610001,6900000,80.319962
"993",84.040001,85.410004,83.949997,84.970001,8787800,80.661713
"994",84,85.199997,83.110001,85,4869000,80.690186
"995",85.720001,85.779999,84.360001,84.400002,12877400,80.120613
"996",84.82,85.199997,84.150002,84.290001,8624900,80.016182
"997",84.290001,86.269997,84.209999,85.629997,9049500,81.288239
"998",85.82,86,85.139999,85.669998,5799900,81.32621
"999",85.379997,86.610001,85.099998,86.089996,12918200,81.724922
"1000",84.769997,84.769997,83.059998,84.169998,7672100,79.90226
"1001",82.669998,82.739998,81.269997,82.190002,5109300,79.151115
"1002",82.449997,82.720001,82.029999,82.199997,3702800,79.160736
"1003",82.160004,82.599998,82.029999,82.510002,1128500,79.459282
"1004",82.940002,83.57,82.07,82.489998,4528900,79.44001
"1005",83.110001,83.230003,81.660004,81.870003,2417300,78.842941
"1006",81.970001,82.199997,81.309998,81.480003,2886400,78.467361
"1007",81.459999,82.919998,81.290001,82.790001,2892300,79.728928
