"","TSN.Open","TSN.High","TSN.Low","TSN.Close","TSN.Volume","TSN.Adjusted"
"896",60.93,61.529999,60.360001,60.82,1194400,58.944664
"897",60.560001,61.060001,59.959999,60.98,1108200,59.099728
"898",60.549999,61.32,60.369999,60.740002,1255400,58.86713
"899",61.119999,62,60.34,62,1554900,60.088272
"900",61.330002,61.639999,60.299999,61.57,1493100,59.671535
"901",61.389999,61.790001,60.610001,61.450001,2036100,59.555237
"902",62.900002,63.470001,61.34,62.43,5171500,60.50502
"903",63.099998,65.129997,62.52,65.120003,5640800,63.11208
"904",64.449997,64.830002,62.700001,62.93,4045200,60.989601
"905",62.549999,63.209999,62.110001,62.459999,3140500,60.534092
"906",62.200001,63.400002,62.080002,62.799999,2653800,60.863609
"907",63.34,65.029999,63.119999,64.559998,2644900,62.56934
"908",65.330002,66.110001,65.010002,65.209999,2494100,63.199295
"909",66.379997,66.519997,65.290001,65.709999,1462900,63.683887
"910",65.260002,65.580002,64.589996,64.599998,1871500,62.608109
"911",64.300003,64.970001,63.91,63.939999,2907800,61.968456
"912",63.799999,64.059998,63.080002,63.68,1528000,61.716476
"913",63.689999,64.089996,62.790001,63.669998,1388100,61.706779
"914",63.560001,63.959999,63.220001,63.48,1039200,61.522644
"915",63.139999,63.549999,62.720001,62.900002,1712400,60.960529
"916",62.900002,63.299999,62.610001,62.919998,1586300,60.979908
"917",63.049999,63.919998,62.599998,63.549999,2522100,61.590481
"918",64.139999,64.139999,62.84,63.540001,1666800,61.580795
"919",63.669998,63.84,62.919998,63.450001,1767200,61.493568
"920",63.720001,64.790001,63.529999,63.959999,2123600,61.987843
"921",64.059998,64.400002,63.150002,63.91,1753400,61.939381
"922",63.310001,63.459999,62.540001,62.799999,2048800,61.266235
"923",62.869999,62.869999,61.52,62.639999,1730700,61.110146
"924",62.16,63.580002,61.650002,63.389999,4824500,61.841824
"925",63.93,64.660004,61.209999,61.639999,3187800,60.134567
"926",61.880001,62.68,61.400002,62.419998,3191100,60.895519
"927",62.360001,62.450001,61.029999,61.57,2825300,60.066273
"928",61.82,62.169998,60.529999,61.240002,4607100,59.744335
"929",62.060001,64.68,61.810001,63.450001,4495600,61.90036
"930",63.610001,64.160004,62.919998,63.720001,5104800,62.163773
"931",63.919998,65.440002,63.919998,65.309998,2195700,63.714931
"932",65.309998,65.690002,64.800003,65.25,2965800,63.656403
"933",65.389999,66.489998,65.089996,65.209999,2847600,63.617374
"934",64.809998,64.989998,63.380001,63.75,2916000,62.193035
"935",63.66,64.010002,61.82,62.029999,3826600,60.515045
"936",61.110001,61.549999,59.41,59.849998,3029900,58.388283
"937",59.759998,60.400002,59.029999,59.389999,2841900,57.939522
"938",59.889999,60.16,56.889999,57.09,2804200,55.695694
"939",56.91,57.5,56.27,56.900002,7799500,55.510334
"940",56.560001,59.200001,56.560001,59.18,2640100,57.73465
"941",60.049999,60.82,59.59,59.759998,2406100,58.300484
"942",59.75,59.970001,58.59,58.959999,1156400,57.52002
"943",58.990002,60.09,58.990002,59.48,1563600,58.027321
"944",59.41,59.82,58.84,59.220001,1314100,57.77367
"945",58.68,60.549999,58.59,59.310001,2321000,57.861477
"946",59.990002,60.299999,58.720001,59,3921400,57.559048
"947",59.23,59.889999,58.18,58.610001,1999700,57.17857
"948",59.099998,59.25,58.150002,58.77,1750200,57.334663
"949",59,59.540001,58.689999,58.990002,2093400,57.54929
"950",59.209999,59.48,57.919998,57.98,2455600,56.563953
"951",58.139999,59.610001,57.189999,58.970001,2019800,57.529781
"952",58.889999,59.240002,58.220001,58.959999,1756700,57.52002
"953",58.959999,59.849998,58.950001,59.279999,1404300,57.832203
"954",58.380001,60.52,58.310001,60.490002,1674800,59.012657
"955",60.57,61.330002,59.639999,59.709999,1687300,58.251701
"956",59.77,59.91,58.099998,58.310001,1711300,56.885895
"957",58.860001,58.869999,57.84,57.860001,1630200,56.446888
"958",57.619999,59.810001,57.150002,59.169998,3395100,57.724892
"959",58.919998,59.57,58.330002,59.439999,2101900,57.988297
"960",59.82,60.189999,59.16,60.049999,1320100,58.583397
"961",59.490002,59.490002,57.060001,57.459999,2212600,56.056652
"962",57.740002,58.880001,57.650002,57.669998,1843000,56.261528
"963",57.060001,57.549999,56.610001,56.759998,1991200,55.373753
"964",56.720001,58,56.27,57.240002,2140300,55.84203
"965",56.849998,57.25,56.369999,57.23,2488700,55.832275
"966",57.849998,58.369999,57.110001,57.630001,1638500,56.222507
"967",58.040001,58.349998,56.48,56.490002,2466300,55.110344
"968",56.380001,57.5,55.82,56.540001,2727500,55.159126
"969",56.990002,58.549999,56.860001,57.709999,1612400,56.300549
"970",57.810001,58.470001,56.91,57.330002,1528900,55.929832
"971",60.810001,62.07,59.529999,60.349998,3378100,58.876072
"972",61.27,61.27,60.349998,60.459999,2034200,58.983383
"973",61,61.400002,60.759998,61.110001,2621000,59.617508
"974",61.139999,61.689999,60.099998,60.830002,3045800,59.344353
"975",61.040001,62.529999,61.040001,62.349998,1838000,60.827225
"976",63.849998,65.019997,62.060001,64.739998,4746800,63.158852
"977",63.490002,64.610001,62.860001,63.779999,2329100,62.222301
"978",63.93,64.800003,63.450001,63.450001,1682900,61.90036
"979",62.720001,63,60.84,62.34,3569700,60.817471
"980",61.950001,62.240002,60.52,60.740002,2865400,59.256554
"981",61,63.450001,60.860001,63.130001,2763500,61.588177
"982",64.110001,64.830002,63.419998,64.800003,2949100,63.217396
"983",64.82,66.059998,64.25,64.989998,2997700,63.402756
"984",65.150002,65.559998,64.5,65,1329300,63.412506
"985",64.550003,65.199997,64.050003,65.199997,5085800,64.046089
"986",65.480003,67.190002,65.389999,66.760002,3449300,65.578484
"987",66.75,67.580002,66.019997,66.099998,3895100,64.930153
"988",67.610001,69.169998,66.699997,69.129997,3534600,67.906532
"989",69.120003,70.209999,68.510002,70.099998,2808500,68.859367
"990",69.629997,69.779999,68,68.699997,2849700,67.484138
"991",68.300003,68.830002,68,68.410004,2186300,67.199287
"992",68.800003,69.25,68.209999,69.160004,1986200,67.936012
"993",68.800003,69.720001,68.800003,69.410004,1638500,68.181587
"994",69.160004,69.779999,69.050003,69.290001,1776400,68.063705
"995",69.660004,70.480003,69.5,69.779999,3153700,68.545029
"996",70.029999,70.139999,68.010002,68.25,2226600,67.042107
"997",67.480003,68,65.209999,65.239998,4096300,64.085373
"998",65.75,65.809998,64.580002,65,3315000,63.849625
"999",65,66.290001,64.349998,64.949997,4710000,63.800507
"1000",64.160004,64.160004,63.150002,63.849998,2145800,62.719982
"1001",63.849998,63.849998,62.470001,62.48,2602000,61.374229
"1002",62.970001,64.769997,62.830002,64.550003,2315000,63.4076
"1003",64.800003,64.949997,64.220001,64.790001,1074300,63.643341
"1004",64.970001,65.239998,64.059998,64.379997,1594500,63.240601
"1005",64.599998,64.82,63.130001,63.5,1452900,62.376179
"1006",63.610001,63.970001,63.5,63.59,1173400,62.464588
"1007",63.380001,64.629997,62.509998,64.440002,1906700,63.299541
