"","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
"447",96.199997,96.779999,93.510002,93.57,2803900,88.746368
"448",93.089996,93.68,90.889999,90.940002,2957800,86.251923
"449",92.900002,93.269997,89.339996,90.790001,3555300,86.10968
"450",90.589996,91.370003,89.900002,90.550003,2461600,85.882042
"451",91.010002,91.809998,89.970001,91.629997,1851400,86.906364
"452",91.550003,92.290001,90.370003,91.480003,2393100,86.764114
"453",91.25,92.300003,90.099998,90.349998,2089200,85.692337
"454",90.400002,92.269997,90.07,91.629997,2299800,86.906364
"455",91.07,91.870003,88.510002,88.540001,2656000,83.97567
"456",86.809998,87.449997,85.510002,87.040001,6864400,82.552986
"457",88.489998,90.300003,85.669998,85.860001,6766200,81.43383
"458",86.639999,89.050003,86.099998,88.269997,4032900,83.719582
"459",87.25,87.489998,84.940002,85.75,3918000,81.329475
"460",86.760002,88.160004,85.139999,86.459999,4185200,82.002876
"461",86.849998,87.93,85.949997,87.839996,2824700,83.311752
"462",88.860001,90.230003,88.620003,89.300003,3450300,84.69648
"463",89.309998,89.860001,88.769997,89.300003,2128800,84.69648
"464",89.300003,89.849998,86.860001,87.269997,4372900,82.771141
"465",87.690002,88.610001,87.690002,88.050003,4166800,83.510918
"466",87.849998,89.440002,87.650002,89.18,2894800,84.582672
"467",89.739998,90.690002,88.580002,90.540001,2045400,85.872559
"468",89.900002,91.480003,89.800003,90.860001,1814400,86.558464
"469",90.269997,90.989998,89.870003,90.400002,1755400,86.120262
"470",90.449997,90.889999,88.93,89.120003,1749800,84.900856
"471",89.580002,90.959999,89.330002,89.900002,2026300,85.643936
"472",90.769997,91.440002,88,88.919998,2414700,84.71032
"473",88.239998,89.489998,87.529999,89.160004,2886000,84.938965
"474",88.519997,88.769997,87.43,87.639999,3519700,83.490913
"475",87.919998,88.190002,86.830002,87.730003,2202000,83.576645
"476",87.230003,87.360001,85.510002,86.010002,2790400,81.938087
"477",86.220001,87.730003,85.709999,86.440002,1859700,82.34774
"478",85.75,86.480003,85.32,85.629997,723000,81.576065
"479",86.860001,88.339996,86.610001,87.970001,2682900,83.805298
"480",87.800003,88.610001,87.480003,88.190002,1806000,84.014877
"481",88.529999,90.410004,87.650002,90.410004,2448300,86.129776
"482",89.580002,89.93,88.440002,88.870003,2118400,84.662689
"483",88.510002,89.870003,88.410004,89.68,2488400,85.434334
"484",90.669998,91.599998,89.120003,90.470001,2360400,86.186943
"485",90.110001,90.190002,84.309998,84.889999,3617600,80.871117
"486",83.18,84.68,81.849998,84.610001,3904400,80.60437
"487",84.540001,85.639999,81.889999,82.669998,2660900,78.756203
"488",83.110001,83.260002,80.32,82.449997,3234600,78.546623
"489",83.620003,83.849998,80.889999,81.360001,2243800,77.508217
"490",82.559998,83.32,81.720001,82.040001,2151300,78.156029
"491",82.089996,82.389999,80.010002,80.389999,2261500,76.584152
"492",79.57,81.230003,78.529999,78.730003,3657600,75.002747
"493",78.309998,78.849998,76.459999,76.910004,4669300,73.268898
"494",77.790001,78.139999,75.290001,76.209999,3592700,72.602043
"495",76.019997,77.449997,74.080002,74.669998,3585000,71.134949
"496",74.279999,75.349998,73.760002,74.489998,4242800,70.963463
"497",74.169998,75.959999,72,72.389999,4942500,68.962891
"498",71.279999,72.889999,70.75,70.779999,1749800,67.4291
"499",71.050003,74.410004,69.900002,74.410004,3156200,70.887253
"500",73.110001,74.989998,72.080002,74.989998,3261300,71.439804
"501",75.440002,75.989998,74.230003,74.660004,2481000,71.125412
"502",74.989998,75.699997,74.379997,75.589996,2542900,72.011398
"503",74.489998,77.360001,74.389999,77.260002,3290800,73.602333
"504",76.599998,77.480003,75.980003,76.160004,3599200,72.554405
"505",77.68,79.610001,77.660004,79.540001,2851300,75.774384
"506",79.190002,80.5,78.650002,79.980003,2665400,76.193565
"507",80.669998,81.160004,78.900002,80.019997,3117700,76.231667
"508",80.699997,80.93,79.790001,80.57,1903900,76.75563
"509",80,80.379997,79.57,79.949997,3485200,76.164978
"510",79.370003,81.029999,79.040001,80.940002,1832300,77.108109
"511",80.209999,81.650002,79.919998,81.400002,2452900,77.546333
"512",81,81.629997,80.519997,81.519997,2829300,77.660645
"513",82.400002,84.309998,82.160004,83.620003,3767800,79.66124
"514",83.199997,84.059998,82.230003,83.650002,2312200,79.689812
"515",83.889999,85.25,82.940002,84.970001,2671600,80.947319
"516",84,84.160004,82.800003,83.400002,4800800,79.45166
"517",79.769997,80.580002,77.709999,78.199997,8586700,74.497826
"518",78.199997,80.839996,78.199997,80.18,5529200,76.384087
"519",80.980003,81.300003,79.540001,79.620003,3486900,75.850601
"520",78.739998,79.550003,78.440002,79.480003,3848600,75.717247
"521",79.599998,80,78.879997,79.559998,2454200,75.793442
"522",79.900002,81.25,79.190002,80.879997,2720900,77.050957
"523",80.279999,80.809998,79.900002,80.589996,3220200,76.774681
"524",80.940002,81.339996,80.43,80.879997,2438600,77.050957
"525",80.849998,81.620003,80.300003,81.389999,3282300,77.536797
"526",81.559998,81.599998,80.5,80.860001,2305700,77.031898
"527",80.68,81.199997,79.589996,80.139999,3552900,76.345978
"528",79.910004,80.029999,78.360001,79.029999,3395600,75.288528
"529",77.910004,78.589996,76.82,77.830002,3187500,74.522545
"530",78.080002,78.400002,77.75,78.040001,2649200,74.723618
"531",78.82,80.32,78.760002,79.790001,2113800,76.399239
"532",80.080002,80.639999,79.75,79.989998,1809800,76.590729
"533",79.449997,80.470001,78.519997,79.610001,2087800,76.226906
"534",80.269997,81.709999,80.059998,81.57,2704700,78.1036
"535",81.550003,82.580002,81.139999,82.199997,2952500,78.706825
"536",82.410004,82.82,81.82,82.720001,2167500,79.204727
"537",82.980003,82.980003,81.620003,82.07,1736900,78.582352
"538",82.07,82.440002,81.019997,81.199997,2096600,77.749313
"539",81.989998,82.629997,81.389999,81.419998,2514300,77.959969
"540",81.160004,81.669998,80.25,80.900002,2682600,77.462067
"541",80.709999,82.330002,80.5,82.260002,2676400,78.764282
"542",82.43,83.870003,81.910004,83.580002,4649900,80.028191
"543",84,85.480003,83.809998,84.260002,3081600,80.679283
"544",84.290001,84.919998,82.510002,83.309998,2918400,79.769653
"545",83.300003,83.57,81.660004,82.970001,1963800,79.444107
"546",82.760002,83.459999,82.489998,82.510002,1713300,79.003647
"547",82.220001,82.290001,80.809998,81.279999,3035600,77.825912
"548",80.440002,81.43,80.080002,81.370003,2111600,77.912102
"549",81.959999,83.260002,81.860001,82.849998,2926600,79.329208
"550",82.989998,84.029999,82.739998,82.949997,2153200,79.42495
"551",83.360001,84.330002,83.199997,83.739998,1779500,80.181396
"552",83.620003,83.949997,83.190002,83.209999,1794900,79.673904
"553",83.110001,84.519997,82.93,84.330002,2993500,80.746307
"554",84.540001,85.620003,84.370003,84.900002,2529600,81.292084
"555",85.379997,85.870003,84.160004,84.410004,2342100,80.822929
"556",84.129997,84.230003,82.790001,82.949997,2462100,79.42495
"557",82.199997,83.510002,81.480003,82.889999,2569500,79.3675
"558",82.139999,82.269997,79.68,80,3119800,76.600319
"559",79.860001,80.489998,78.449997,79.360001,2327500,75.987518
"560",80,80.68,79.419998,80.660004,1668600,77.232285
"561",80.379997,80.970001,79.82,80.07,1902000,76.667343
"562",80.330002,81.059998,80.050003,80.959999,1268600,77.519516
"563",81.739998,82.330002,81.419998,81.690002,2945600,78.218498
"564",82.349998,84.879997,82.269997,84.480003,3036500,80.889938
"565",84.5,85.57,84.010002,84.68,2342100,81.081436
"566",85.110001,86.199997,84.93,85.309998,2852600,81.684654
"567",85.519997,86.739998,85.120003,86.699997,2137200,83.015594
"568",87,87.25,85.900002,86.540001,1554000,82.862396
"569",85.800003,86.139999,85.290001,86.040001,2023200,82.383659
"570",85.5,85.709999,84.589996,85.099998,1212100,81.483582
"571",85.269997,85.779999,84.529999,85.629997,1413200,81.991066
"572",86.120003,86.690002,85.620003,86.25,1390900,82.584717
"573",87.349998,88.690002,86.940002,87.830002,1637100,84.09758
"574",87.809998,87.949997,86.550003,86.879997,1215400,83.187935
"575",87.449997,88.349998,87.029999,87.910004,1888400,84.174179
"576",88.099998,88.25,87.300003,87.919998,2337000,84.183754
"577",87.709999,88.290001,87.5,88.110001,1413900,84.365669
"578",87.870003,88.230003,87.309998,87.610001,1060800,83.886932
"579",87.809998,88.639999,87.400002,88.190002,1789000,84.442284
"580",88,88.610001,87.529999,87.790001,1759900,84.059273
"581",87.709999,88.760002,87.370003,88.050003,2135600,84.308228
"582",90.699997,94.139999,90.699997,93.730003,4310300,89.746849
"583",93.849998,94.379997,92.279999,92.379997,2466400,88.454201
"584",93.019997,93.260002,91.580002,92.830002,2211300,88.885094
"585",92.559998,93.489998,92.239998,92.580002,2210800,88.645721
"586",92.660004,93.260002,92.150002,92.919998,2062700,88.97126
"587",93.220001,94.300003,93.120003,94.260002,1694500,90.254326
"588",92.050003,94.080002,91.879997,93.610001,2208400,89.63195
"589",92.410004,92.610001,90.900002,91.599998,1901500,87.707359
"590",91.18,91.650002,90.169998,90.220001,2183300,86.386017
"591",89.120003,90.349998,88.370003,90.199997,2240800,86.366852
"592",89.650002,90.769997,88.32,90.389999,1348800,86.934296
"593",88.489998,88.879997,87.32,87.540001,1819400,84.193268
"594",88.239998,90.050003,88.099998,89.260002,1640700,85.847496
"595",88.300003,90.059998,87.239998,89.379997,1900000,85.962906
"596",89.870003,91.559998,89.870003,90.980003,1631000,87.50174
"597",90.029999,91.379997,89.93,90.540001,1518100,87.07856
"598",90.410004,91.879997,90,91.379997,1460100,87.886459
"599",91.970001,92.269997,91.599998,92.199997,1859200,88.67511
"600",91.660004,92.160004,91.25,91.260002,1117200,87.771042
"601",90.410004,90.410004,88.599998,89.25,1584300,85.837883
"602",89.870003,90.879997,89.730003,90.779999,1175700,87.309387
"603",90.360001,90.910004,88.690002,88.75,2016500,85.357002
"604",88.220001,89.559998,87.550003,89.440002,1605000,86.02063
"605",89.550003,90.199997,87.669998,88.349998,1376400,84.97229
"606",87.220001,87.580002,85.720001,85.870003,2785100,82.587105
"607",85.980003,87.419998,85.870003,87.080002,2050000,83.750839
"608",88.370003,89.940002,87.989998,89.919998,2047400,86.482269
"609",90,90.199997,88.519997,89.900002,1666600,86.463051
"610",89.800003,90.669998,89.610001,90.360001,1474500,86.905441
"611",90.160004,90.949997,90.040001,90.260002,1296200,86.80928
"612",90.919998,91.739998,90.360001,90.43,1402800,86.972778
"613",91.309998,92.239998,90.980003,91.339996,1194400,87.847984
"614",91.379997,91.709999,90.010002,90.550003,1011000,87.088188
"615",90.599998,91.440002,90.489998,90.769997,1313300,87.299767
"616",91,91,89.580002,90.57,1310000,87.107407
"617",90.57,91.050003,89.739998,89.949997,1416800,86.511101
"618",90,91.870003,89.900002,91.290001,2205600,87.799904
"619",91.419998,92.040001,90.220001,90.480003,1715500,87.020859
"620",91.559998,91.940002,90.5,91.629997,1365300,88.1269
"621",91.730003,92.360001,90.839996,91.519997,3195400,88.021103
"622",91,91.18,87.989998,88.720001,3038200,85.328148
"623",88.57,89.720001,88.07,88.82,1859200,85.424309
"624",89,89.709999,88.650002,89.379997,1559000,85.962906
"625",89.589996,90.389999,88.989998,89.330002,1439600,85.914818
"626",90.209999,91.089996,89.339996,90.739998,3156300,87.270897
"627",92.300003,92.830002,91.230003,92.040001,1732900,88.521217
"628",91.800003,91.970001,90.629997,91.099998,1637900,87.617142
"629",91.779999,93,91.550003,92.989998,1297000,89.434883
"630",93,93.129997,91.949997,92.540001,1106900,89.002106
"631",92.07,92.459999,91.480003,91.800003,1409800,88.290405
"632",91.019997,92.459999,91.010002,92.290001,1982500,88.761658
"633",92.220001,92.650002,90,90.160004,2495500,86.713097
"634",90.610001,91.220001,90.169998,90.709999,1492000,87.24205
"635",91.110001,91.360001,90.57,91.07,1499800,87.588303
"636",91.379997,91.379997,89.389999,89.75,2104800,86.318771
"637",90.150002,90.519997,89.540001,89.93,2270400,86.49189
"638",89.550003,89.849998,88.150002,88.190002,1875000,84.818413
"639",88.290001,89.18,87.839996,88.760002,2881700,85.366608
"640",92.029999,92.139999,90.230003,90.650002,4118000,87.184357
"641",90.519997,92.209999,90.339996,91.720001,2917100,88.213455
"642",91.93,94.5,91.800003,94.339996,2275600,90.733276
"643",94.260002,97.129997,93.739998,96.919998,3945000,93.214653
"644",96.849998,96.870003,95.550003,95.900002,2427700,92.23365
"645",95.989998,98.620003,95.589996,98.080002,3221300,94.330299
"646",98.029999,98.279999,96.589996,96.919998,2427900,93.214653
"647",91.480003,92,89.290001,91.209999,12268200,87.722954
"648",91.300003,93.410004,90.940002,92.419998,5102800,88.886696
"649",92.419998,93.650002,91.07,91.300003,3517000,87.809509
"650",90.699997,90.699997,88.279999,89.849998,2802100,86.795212
"651",88.18,88.580002,85.849998,86.620003,3189100,83.675026
"652",87.150002,88.419998,85.889999,88.300003,2810000,85.29792
"653",86.529999,88.199997,85.360001,87.949997,2824500,84.959801
"654",88.400002,89.470001,87.940002,88.760002,2597700,85.742264
"655",88.370003,88.599998,87.220001,87.709999,2000800,84.727974
"656",86.650002,87.089996,85.309998,85.690002,1983000,82.776642
"657",85.510002,87.949997,85.330002,87.209999,3063400,84.244965
"658",85.209999,85.769997,83.400002,83.449997,3022600,80.612801
"659",83.940002,85.080002,83.269997,83.669998,2113900,80.825333
"660",84.510002,85.769997,83.269997,85.5,1797000,82.593109
"661",86.849998,87.449997,86.25,86.970001,2066400,84.013123
"662",86.529999,86.650002,85.110001,85.220001,1838000,82.322617
"663",86.360001,86.580002,85.779999,86.019997,1073200,83.095421
"664",86.239998,86.800003,85.239998,85.730003,2074700,82.815292
"665",85.120003,85.889999,82.68,83.110001,2172400,80.284355
"666",83.550003,84.32,83.150002,84.279999,1428900,81.414581
"667",84.82,85.029999,82.629997,83.110001,1927800,80.284355
"668",82.760002,84.860001,82.669998,84.589996,1818500,81.714043
"669",85.629997,86.620003,85.550003,86.220001,1861600,83.288628
"670",86.889999,87.269997,86.209999,86.620003,1879100,83.675026
"671",85.75,86,84.470001,85.349998,2647500,82.448204
"672",86.25,86.470001,85.349998,85.959999,2334300,83.037468
"673",86.980003,88.900002,86.82,88.32,1872600,85.317215
"674",88.419998,88.68,87.790001,88.190002,1594200,85.19165
"675",88.980003,91.349998,88.769997,90.959999,2531200,87.867462
"676",91.349998,92.459999,90.800003,91.830002,2184500,88.707886
"677",91.830002,92.099998,90.120003,92.089996,1921800,88.959045
"678",91.849998,93.209999,91.010002,92.910004,3212000,89.751167
"679",93.919998,94.660004,93.120003,93.620003,1787700,90.437042
"680",92.889999,94.389999,92.650002,94.339996,2402100,91.132545
"681",94.120003,94.190002,92.769997,93.830002,1887900,90.6399
"682",93.440002,94.260002,92.510002,93.900002,1450300,90.707512
"683",93.860001,94.730003,93.25,93.269997,1373500,90.098946
"684",93.330002,94.190002,92.730003,92.739998,2808200,89.586952
"685",92.07,93.18,91.720001,92.849998,1696800,89.693214
"686",93.220001,93.32,90.919998,91.349998,3304700,88.244202
"687",91.239998,91.949997,90.230003,91.290001,2124000,88.186264
"688",91.419998,91.940002,90.800003,91.129997,1621600,88.031685
"689",91.800003,92.260002,90.760002,91.339996,1357200,88.234558
"690",91.849998,91.849998,90.860001,90.980003,1619300,87.886787
"691",91.68,92.099998,88.870003,89.07,1491600,86.041733
"692",88.120003,88.150002,85.919998,86.25,2300100,83.317604
"693",86.099998,86.290001,83.730003,85.830002,2507000,82.911888
"694",85.93,87.379997,85.669998,87.32,2008800,84.351219
"695",86.989998,87.949997,86.860001,86.879997,1330800,83.92617
"696",85.699997,86.5,84.360001,84.400002,1895700,81.530502
"697",85.169998,86.150002,85.019997,85.690002,1645700,82.776642
"698",85.900002,87.809998,85.739998,87.029999,1648100,84.071091
"699",88.510002,90.400002,88.269997,88.82,2472300,85.800217
"700",88.519997,89.32,88.300003,88.610001,1836600,85.597366
"701",89.040001,90.75,88.279999,90.129997,1542200,87.065689
"702",90.110001,91.139999,89.790001,89.940002,2181300,86.882156
"703",90.540001,91.089996,89.580002,90.010002,1385100,86.949768
"704",89.919998,90.519997,89.57,89.800003,2182300,86.746918
"705",90.709999,91.720001,90.57,91.32,1301900,88.21524
"706",91.129997,92.559998,90.739998,92.160004,2162500,89.02668
"707",91.900002,92.860001,91.809998,92.790001,1986800,89.635262
"708",92.849998,93.129997,91.290001,91.980003,2205600,88.852791
"709",91.5,93.440002,90.459999,93.25,2764600,90.079605
"710",93.360001,95.389999,93.360001,95.169998,2846100,91.934326
"711",94.730003,95.639999,93.970001,94.459999,2367700,91.248474
"712",94.639999,94.830002,93.32,94.529999,1802900,91.316101
"713",93.949997,94.68,92.480003,93.25,2472300,90.079605
"714",94.349998,95.400002,93.940002,95.25,2315000,92.011604
"715",95.790001,96.18,95.360001,96.169998,2160800,92.90033
"716",96.75,97.519997,96.440002,97.300003,2509000,93.991913
"717",97.32,97.489998,96.720001,97.040001,2462100,93.740768
"718",97.919998,99.620003,97.480003,97.699997,3205800,94.378319
"719",97.260002,97.489998,96.120003,97.260002,2094000,94.339516
"720",96.519997,97.309998,96.470001,97.010002,1921000,94.097038
"721",97.110001,97.410004,96.580002,97.209999,2581100,94.291008
"722",96.370003,96.889999,95.870003,96.309998,1267800,93.418045
"723",96.110001,96.870003,96.019997,96.639999,1368400,93.738136
"724",97.309998,97.629997,96.860001,97.379997,1758300,94.455917
"725",97.43,97.43,96.82,97.199997,2575500,94.281319
"726",97.599998,97.690002,96.709999,97.07,1769300,94.155228
"727",96.5,97.349998,95.93,96.510002,2526900,93.612045
"728",96.910004,97.209999,96,96.769997,1646600,93.864227
"729",97.25,98.330002,96.919998,98.099998,2515200,95.154305
"730",98.279999,99.989998,98.239998,99.860001,2201000,96.86145
"731",99.540001,99.809998,98.360001,99.220001,2553700,96.240677
"732",99.129997,100.290001,99.129997,100.25,1402800,97.239738
"733",99.830002,100.349998,99.519997,100.010002,1115500,97.00695
"734",100.330002,100.639999,99.099998,99.230003,1750200,96.250366
"735",98.099998,98.349998,96.629997,98.169998,2905500,95.222198
"736",98.110001,99.489998,98.019997,99.25,2046800,96.269768
"737",99.5,100.25,99.139999,99.57,1795800,96.580154
"738",100.849998,101.839996,100.650002,101.379997,1996400,98.335808
"739",101.389999,102.559998,101.25,102.209999,2036800,99.140884
"740",102.019997,102.57,101.800003,102.419998,3155100,99.344574
"741",102.5,102.900002,101.279999,101.43,1990800,98.384308
"742",101.349998,104.540001,101.309998,104.029999,2237200,100.906235
"743",103.910004,104.949997,102.959999,104.370003,1858500,101.236031
"744",105,105.699997,103.330002,103.330002,2756900,100.227257
"745",103.900002,104.629997,103.550003,104.339996,1655800,101.206932
"746",104.599998,104.599998,103.839996,104.18,2300700,101.051743
"747",104.080002,104.339996,103.129997,103.379997,2134500,100.275742
"748",104.089996,104.489998,103.190002,103.370003,3070000,100.266052
"749",103.370003,103.370003,102.470001,102.93,1333800,99.839264
"750",103.059998,103.25,102.529999,102.949997,326200,99.858658
"751",103.160004,103.510002,102.879997,103.480003,1124300,100.372765
"752",103.629997,103.739998,102.790001,103,840300,99.907166
"753",103.389999,103.449997,102.489998,102.639999,961100,99.557968
"754",102.459999,103.059998,102.379997,102.910004,1472800,99.81987
"755",103.410004,103.620003,102.300003,103.610001,1603000,100.498848
"756",101.980003,102.519997,101.32,102,1450100,98.937195
"757",100.879997,101.129997,100.059998,101.080002,1526300,98.044823
"758",100.199997,100.699997,99.830002,100.080002,1978200,97.074852
"759",100.510002,101.550003,100.269997,101.139999,2194600,98.103012
"760",101.989998,102.779999,101.419998,102.510002,1825500,99.431877
"761",102.449997,102.620003,101.160004,101.550003,1167900,98.50071
"762",101.690002,102.050003,101.300003,101.910004,1159900,98.849899
"763",101.900002,103.57,101.860001,102.559998,2251900,99.480377
"764",101.779999,102.82,101.449997,102.339996,1745400,99.266983
"765",102.989998,103.480003,102.32,102.919998,4126500,99.829552
"766",103.099998,104.470001,103.010002,104.129997,2680100,101.003235
"767",103.300003,103.739998,102.190002,102.190002,3077400,99.121483
"768",105,107.589996,104.550003,106.760002,5725700,103.55426
"769",106.419998,106.550003,105.199997,106.029999,2110400,102.846176
"770",105.379997,105.959999,103.389999,104.300003,2528100,101.168129
"771",101.43,102.110001,100.589996,101.160004,2447500,98.122421
"772",102.089996,103.330002,101.339996,102.040001,1990500,98.976006
"773",102.360001,102.830002,101.129997,101.199997,1883900,98.161201
"774",100.160004,102.290001,99.610001,102.169998,2176700,99.102081
"775",101.279999,101.690002,99.209999,99.800003,2637300,96.803261
"776",100.57,101.699997,99.459999,99.75,2113500,96.754753
"777",101.580002,102.550003,101.379997,101.699997,1556900,98.64621
"778",103.099998,104.839996,103.099998,104.739998,2396400,101.594917
"779",105.529999,106,103.419998,103.519997,1807700,100.411545
"780",102.379997,102.870003,101.529999,101.800003,1640600,99.126221
"781",101.290001,101.949997,100.900002,101.949997,1434000,99.272293
"782",102.599998,103.739998,102.309998,102.400002,2132100,99.710464
"783",103.230003,103.620003,102.480003,102.800003,1767900,100.099968
"784",102.650002,102.989998,102.029999,102.779999,2019500,100.080482
"785",102.870003,103.230003,102.220001,102.639999,1271700,99.944153
"786",102.129997,103.279999,101.809998,103.029999,2009900,100.323906
"787",103.389999,104.360001,102.839996,104.139999,2059600,101.404747
"788",101.25,104.610001,101.25,103.540001,2262900,100.820511
"789",102.510002,102.809998,100.720001,101.150002,2764400,98.493294
"790",97.57,99.089996,97,98.239998,2522800,95.659714
"791",98.519997,98.540001,92.18,92.779999,4499600,90.343117
"792",94.269997,95.25,92.779999,92.82,2762300,90.382088
"793",90.029999,93.110001,88.589996,89.169998,4273500,86.827942
"794",85.839996,88.300003,84.620003,88.260002,6114300,85.941849
"795",88.559998,91.519997,86.93,91.470001,4111800,89.067543
"796",90.900002,92.550003,85.309998,86.419998,4685800,84.150177
"797",87.959999,89.480003,85.760002,89.330002,2888100,86.983742
"798",86.010002,87.050003,83.900002,85.080002,3484700,82.84536
"799",81.669998,83.389999,80.559998,82.290001,4154900,80.128654
"800",75.169998,77.139999,71.059998,73.07,4879500,71.150818
"801",76.519997,78.349998,73.620003,78.349998,6218100,76.29213
"802",75.959999,76.370003,70.589996,71.419998,5369900,69.544144
"803",65.959999,68.32,61.080002,63.630001,7039800,61.958752
"804",69,72.989998,66.290001,72.839996,5763900,70.926857
"805",61.009998,64.150002,55.439999,55.450001,6562300,53.993603
"806",56.439999,57.150002,51.310001,53.919998,10475200,52.503792
"807",49.689999,50.34,38,44.299999,12148700,43.136456
"808",43.080002,47.830002,39.779999,46.259998,9057800,45.044979
"809",48,48.299999,43.59,45.009998,8038300,43.827812
"810",43.389999,44.939999,42.029999,42.869999,6720900,41.744019
"811",46.459999,51.34,46.009998,50.91,5553300,49.572845
"812",52.610001,55,50.049999,52.34,5469000,50.965282
"813",55.57,61.400002,54.459999,57.869999,6026300,56.350044
"814",54.619999,57.080002,52.689999,55.299999,4392100,53.847542
"815",54.59,54.990002,52.32,53.869999,3843500,52.455097
"816",52.970001,53.77,50,50.419998,5284000,49.095718
"817",46.43,46.630001,44,44.68,7349300,43.506477
"818",43.75,45.860001,43.080002,43.93,5459500,42.776176
"819",43.779999,43.889999,39.900002,42.27,6421500,41.159775
"820",46.279999,50.169998,45.790001,49.419998,5842700,48.121979
"821",54.689999,58.369999,52.75,52.91,6081300,51.520325
"822",54.41,57.080002,53.630001,56.720001,5221200,55.230244
"823",60.759998,62.98,59.220001,60.110001,7632800,58.531208
"824",60,60.049999,55.68,56.5,4653500,55.016022
"825",58,58.650002,54.25,55.34,4794200,53.886494
"826",51.509998,52.849998,49.77,52.599998,6020400,51.21846
"827",52.34,52.34,49.41,50.009998,4931400,48.696484
"828",52.970001,55.16,52.799999,54.630001,5264200,53.195145
"829",52.380001,55.509998,51.439999,53.869999,3987800,52.455097
"830",51.389999,53.43,50.84,51.16,5193200,49.816284
"831",53.16,53.43,51.009998,51.52,4830900,50.166824
"832",51.5,53.549999,51.5,52.610001,5260100,51.228199
"833",54.779999,57.279999,54.009998,56.150002,9179600,54.67522
"834",56.880001,59.459999,56.880001,59.189999,6070200,57.635376
"835",62.889999,64.919998,62.16,63.75,7833400,62.075607
"836",69.620003,71.470001,67.040001,69.75,13347000,67.918015
"837",67.160004,68.269997,64.709999,64.760002,8421700,63.059082
"838",62.169998,62.169998,60.16,61.580002,6249100,59.962605
"839",59.5,62.380001,58.27,61.59,8373700,59.97234
"840",64.379997,64.93,60.57,60.959999,8940200,59.358891
"841",61.52,61.880001,58.299999,58.490002,4269000,56.953758
"842",59.599998,62.529999,59.599998,60.82,4215000,59.222565
"843",61.919998,62.470001,61.099998,62.200001,3004600,60.967289
"844",61.009998,61.009998,58.529999,59.5,4423100,58.320793
"845",60,61.220001,58.029999,58.099998,5475900,56.948536
"846",57.02,57.389999,53.630001,53.970001,5644400,52.900394
"847",52.599998,59.16,51.91,59.16,8392800,57.987534
"848",58.130001,59.450001,57.25,58.029999,3359600,56.879925
"849",62.41,63.98,61.52,63.400002,4731400,62.143501
"850",62.52,63.009998,60.169998,60.25,4657500,59.055927
"851",61.75,62.849998,60.91,61.48,4952200,60.261555
"852",61.389999,62.040001,60.34,60.919998,2788200,59.71265
"853",60.82,61.360001,59.619999,60.209999,3645800,59.01672
"854",64.25,66.75,64.029999,65.800003,5171900,64.495941
"855",70.269997,71.370003,67.82,70.879997,5951500,69.47525
"856",71.919998,72.040001,67.879997,68.540001,6160400,67.181641
"857",67,69,65.82,68.040001,9175700,66.691544
"858",68.589996,70.279999,67.879997,68.989998,4604000,67.622711
"859",70.209999,72.480003,69.339996,70.900002,5559600,69.494858
"860",72.970001,75.169998,72.360001,74.339996,5698000,72.866684
"861",73.970001,77.160004,72.720001,77.150002,4369200,75.621002
"862",84.870003,85.220001,78.300003,79.019997,7549500,77.453926
"863",81.230003,82.150002,78.940002,80,7022200,78.414513
"864",77.010002,79.339996,76.449997,78.470001,3873000,76.914833
"865",77.830002,78.379997,71.800003,71.800003,7791100,70.377037
"866",66.709999,70.160004,66.019997,66.120003,6429500,64.809586
"867",70.260002,70.699997,67.080002,70.629997,5173000,69.230209
"868",66.5,72.199997,66.150002,71.169998,4043200,69.759499
"869",75.080002,75.360001,70.419998,73.599998,5360100,72.14135
"870",73.580002,73.949997,71.220001,71.470001,2951700,70.053574
"871",70.470001,71.669998,69.419998,69.980003,3581900,68.593102
"872",71.68,71.68,67.309998,68.07,6015800,66.720947
"873",68.580002,70.150002,67.900002,68.300003,3798300,66.946396
"874",69.57,70.190002,68.830002,69.57,2367100,68.191223
"875",68.440002,68.440002,64.989998,65.459999,3728800,64.162682
"876",64.860001,67.389999,64.040001,67.040001,4257400,65.711365
"877",65.540001,65.540001,60.84,61.16,8718700,59.947891
"878",61.84,62.98,60.759998,62.380001,3461800,61.143719
"879",62.080002,63.369999,61.650002,62.59,4061400,61.349556
"880",62.849998,64.25,60.169998,60.700001,3404500,59.497017
"881",62.27,63.25,60.720001,61.150002,3376200,59.938091
"882",63.080002,63.540001,61.59,62.650002,2644800,61.408367
"883",61.91,61.91,59.740002,59.91,3036000,58.722664
"884",59.759998,61.459999,59.200001,61.389999,3087700,60.173332
"885",60.990002,61.200001,57.299999,58.349998,4076400,57.193584
"886",58.18,60.84,57.869999,60.799999,3138000,59.595032
"887",61.580002,63.110001,59.759998,61.560001,3808500,60.339973
"888",61.169998,61.959999,60.060001,60.68,4071400,59.477409
"889",62.41,63.810001,61.580002,63.68,3185300,62.41795
"890",62.759998,64.540001,62.41,63.360001,2960300,62.10429
"891",63.360001,63.389999,61.66,61.990002,2485400,60.761448
"892",61.419998,61.990002,60.470001,60.84,3063200,59.634232
"893",61.509998,63.060001,61.200001,62.869999,4416500,61.624004
"894",60.490002,64.959999,60.299999,64.050003,10854700,62.780621
