"","CHTR.Open","CHTR.High","CHTR.Low","CHTR.Close","CHTR.Volume","CHTR.Adjusted"
"448",310.23999,311.890015,298.660004,301.920013,1955400,301.920013
"449",305.339996,310.380005,303.399994,308.73999,1664500,308.73999
"450",309.679993,317.51001,308.589996,313.890015,1351500,313.890015
"451",316.070007,322.839996,314.269989,321.040009,1191600,321.040009
"452",320.959991,321.51001,315,319.829987,1115400,319.829987
"453",320.100006,320.459991,314.040009,318.100006,1732300,318.100006
"454",319.100006,324.559998,316.470001,321.339996,1110200,321.339996
"455",322.769989,325,318.26001,319.609985,885000,319.609985
"456",315.670013,319.799988,311.98999,317.890015,1070600,317.890015
"457",318.119995,321.690002,305.179993,306.049988,1331900,306.049988
"458",312.230011,318.25,305.429993,314.809998,1820400,314.809998
"459",297,302.549988,284.350006,295.01001,4569700,295.01001
"460",299.130005,310.380005,296.049988,300.850006,1933300,300.850006
"461",302.359985,316.940002,301.850006,316.220001,1524500,316.220001
"462",318.359985,325.869995,317.23999,320.369995,1973500,320.369995
"463",319.779999,330.450012,317,324.579987,1440900,324.579987
"464",325.929993,329.570007,309.519989,317.869995,1374900,317.869995
"465",319.480011,325.970001,318.339996,323.350006,787100,323.350006
"466",325.290009,326.980011,317.809998,320.670013,835700,320.670013
"467",324.559998,329.869995,322.570007,328.359985,886500,328.359985
"468",326.190002,329.910004,322.320007,324.649994,1075300,324.649994
"469",322.98999,327.679993,316.630005,321.109985,756800,321.109985
"470",320.359985,326.329987,319.76001,323.350006,866500,323.350006
"471",323.480011,330.970001,323.480011,324.559998,835300,324.559998
"472",326.320007,329.049988,320.190002,320.799988,948900,320.799988
"473",319.269989,321.040009,309.959991,318.480011,1178600,318.480011
"474",317.279999,330.570007,317.140015,328.540009,1225500,328.540009
"475",329.459991,331.170013,321.570007,323.600006,1488100,323.600006
"476",319.98999,322.130005,303.649994,305.01001,2836200,305.01001
"477",305.350006,311.420013,304.779999,305.540009,1096500,305.540009
"478",302.929993,311.700012,302.459991,309.429993,671400,309.429993
"479",313.540009,314.130005,308.779999,313.230011,1240000,313.230011
"480",312.279999,320.170013,311.51001,317.640015,690600,317.640015
"481",317.769989,329.089996,316,328.679993,1239500,328.679993
"482",325.540009,334.76001,325.540009,330.329987,1084700,330.329987
"483",331.279999,333.23999,324.950012,329.200012,1784500,329.200012
"484",331.709991,334.309998,323.529999,326.700012,1159400,326.700012
"485",326.959991,330.859985,318.329987,321.839996,1391800,321.839996
"486",318.579987,326.970001,313.829987,326.779999,1311900,326.779999
"487",323.910004,326.940002,312.329987,315.700012,1164400,315.700012
"488",316.339996,316.910004,308.839996,315.640015,1002000,315.640015
"489",319.570007,321.019989,310.070007,312.540009,947400,312.540009
"490",317.700012,323.679993,315.829987,316.779999,958500,316.779999
"491",318.640015,321.179993,308.25,311.480011,1063100,311.480011
"492",308.549988,313.899994,307.51001,309.420013,959300,309.420013
"493",310,311.959991,307.119995,309.279999,1829100,309.279999
"494",311.869995,313.410004,302.619995,305.929993,1911800,305.929993
"495",305.309998,311.029999,296.730011,297.600006,1937200,297.600006
"496",296.380005,298.920013,289.709991,290.450012,2488200,290.450012
"497",287.980011,296.440002,282.730011,283.929993,3593100,283.929993
"498",283.690002,284.980011,273.309998,273.519989,1009000,273.519989
"499",275.339996,285.850006,272.910004,285.700012,1359800,285.700012
"500",281.779999,284.75,274.079987,284.730011,1242500,284.730011
"501",287.700012,290.519989,274.709991,285.079987,1035400,285.079987
"502",286.730011,287.940002,280.75,284.970001,1075300,284.970001
"503",279.890015,289.519989,279.109985,287.98999,1296300,287.98999
"504",284.619995,294,284.619995,287.5,1176300,287.5
"505",291.109985,305.119995,288.619995,302.73999,2336600,302.73999
"506",301.130005,304.109985,299.26001,301.470001,1308400,301.470001
"507",300.399994,305.720001,300.119995,300.709991,1051100,300.709991
"508",301.929993,301.940002,295.5,297.640015,1241400,297.640015
"509",295.470001,297.100006,291.01001,292.670013,1701100,292.670013
"510",291.019989,295.029999,290.829987,294.540009,906800,294.540009
"511",292.98999,298.200012,290.76001,291.559998,1219500,291.559998
"512",291.670013,294.119995,290.5,294,1152400,294
"513",293.190002,295.829987,290.940002,293.809998,1005300,293.809998
"514",292.320007,295.600006,290.76001,294.410004,841400,294.410004
"515",297.23999,297.23999,289.570007,291.399994,1617600,291.399994
"516",288.660004,290.920013,283.019989,284.970001,2404100,284.970001
"517",287.359985,291.350006,279.329987,284.529999,1593500,284.529999
"518",281.070007,288,281.070007,287.579987,1439400,287.579987
"519",290,291.609985,286.799988,291.410004,1323200,291.410004
"520",289.380005,291.730011,287.309998,290.859985,1136600,290.859985
"521",290.700012,292.970001,287.579987,289.779999,782200,289.779999
"522",289.570007,293.100006,288,289.910004,1725800,289.910004
"523",320.01001,338.309998,319.299988,331.049988,5176000,331.049988
"524",331.869995,343.140015,330.920013,340.950012,1998500,340.950012
"525",338.649994,343.899994,336.390015,337,1224800,337
"526",337.709991,341,332.769989,340.700012,1498500,340.700012
"527",340,343.790009,338.910004,343.51001,1217000,343.51001
"528",340.179993,344.649994,337.720001,344.51001,1190900,344.51001
"529",341.359985,344.640015,338.869995,344.160004,809300,344.160004
"530",343.320007,344.720001,335.709991,337.820007,1251600,337.820007
"531",341.040009,342,339.109985,340.399994,977800,340.399994
"532",340.600006,343.320007,336.380005,338.48999,1124200,338.48999
"533",336.359985,343.269989,335.220001,341.600006,863300,341.600006
"534",344.690002,349.769989,341.920013,349.059998,1132000,349.059998
"535",347.670013,350.779999,347.01001,348.429993,1231300,348.429993
"536",349.299988,351.390015,347.859985,349.76001,2112300,349.76001
"537",348.279999,350.279999,343.850006,349.540009,933700,349.540009
"538",350.920013,353.5,348.76001,350.079987,1261600,350.079987
"539",352.339996,353.75,347.880005,348.899994,1094400,348.899994
"540",348.829987,348.829987,345.559998,346.320007,1118100,346.320007
"541",344.589996,345.850006,342.910004,345.029999,1354700,345.029999
"542",345.160004,347.429993,344.309998,344.910004,1035000,344.910004
"543",347.519989,347.519989,344.959991,346.579987,1219000,346.579987
"544",348.880005,349.839996,343.549988,346.100006,1386700,346.100006
"545",345.220001,346.98999,337.040009,343.75,1000900,343.75
"546",344.779999,344.779999,339.75,340.559998,990100,340.559998
"547",339.809998,341.670013,337.01001,340.029999,842600,340.029999
"548",337.399994,339.779999,335.529999,337.540009,701500,337.540009
"549",337.690002,341.880005,336.040009,341.079987,1401900,341.079987
"550",342.399994,342.660004,339.700012,342.51001,1572400,342.51001
"551",343.98999,350.059998,342.519989,348.130005,1916400,348.130005
"552",348.970001,354.470001,346.220001,352.709991,1131300,352.709991
"553",352.359985,356.899994,350.850006,355.920013,2486500,355.920013
"554",356.519989,359.720001,355.470001,357.350006,1086100,357.350006
"555",359.480011,363.25,357.549988,360.450012,1205500,360.450012
"556",360.579987,365.640015,358.690002,362.440002,1194700,362.440002
"557",361.799988,368.019989,360.850006,366.269989,1100000,366.269989
"558",365.700012,366.48999,360.380005,360.779999,5241900,360.779999
"559",360.75,362.51001,355.769989,356.839996,1365600,356.839996
"560",356.799988,358.720001,354.589996,356.029999,1150200,356.029999
"561",356.390015,360.26001,354.769989,355.51001,1372200,355.51001
"562",356.170013,358.609985,352.220001,352.869995,834200,352.869995
"563",352.119995,354.600006,345.670013,346.910004,1410800,346.910004
"564",349.809998,350.600006,343.700012,346.220001,1153100,346.220001
"565",346.75,347.51001,344.359985,346.630005,1233100,346.630005
"566",348.660004,349.100006,343.149994,345.369995,1195900,345.369995
"567",346.25,347,343.950012,345.720001,1214700,345.720001
"568",345.790009,352.200012,344.98999,351.440002,1247200,351.440002
"569",350.529999,355.119995,350.529999,354.140015,830900,354.140015
"570",351.890015,355.559998,350.540009,354.559998,808800,354.559998
"571",353.480011,355.470001,353.040009,354.350006,574000,354.350006
"572",356.350006,356.589996,353.25,355.25,689100,355.25
"573",355.890015,356.950012,354,356.049988,734000,356.049988
"574",356.589996,358.380005,355.519989,357.339996,749600,357.339996
"575",359.01001,359.670013,356.970001,358.049988,472400,358.049988
"576",360,362.25,358.51001,361.690002,842100,361.690002
"577",367.200012,367.200012,356.790009,359.369995,640800,359.369995
"578",358.540009,359.910004,356.459991,358.049988,610300,358.049988
"579",356.5,361.320007,355.329987,358.630005,762400,358.630005
"580",358.040009,361.98999,355.279999,360.5,817100,360.5
"581",357.910004,368.779999,357.320007,366.76001,1190900,366.76001
"582",368.190002,370.329987,364.690002,370.149994,782400,370.149994
"583",370,371.630005,368.579987,370.970001,924500,370.970001
"584",371.440002,375,368.369995,371.190002,1322600,371.190002
"585",373.130005,378.359985,370.720001,371.040009,1079100,371.040009
"586",370.970001,371.630005,365.899994,370.410004,678200,370.410004
"587",372.119995,377.929993,369.609985,377.679993,917100,377.679993
"588",372.670013,376.970001,372.579987,376.279999,1059900,376.279999
"589",372.309998,375.309998,368.200012,374.73999,896700,374.73999
"590",374.640015,375.51001,370.140015,372.320007,787700,372.320007
"591",369.459991,375.320007,368.329987,374.329987,733600,374.329987
"592",372.369995,378.299988,369.799988,377.890015,594000,377.890015
"593",372.309998,375.540009,367.350006,368.890015,1094700,368.890015
"594",369.380005,376.660004,368.779999,373.149994,846500,373.149994
"595",370.380005,378.339996,368.920013,377.190002,935200,377.190002
"596",378.190002,384,378.190002,382.190002,981800,382.190002
"597",381.829987,387.410004,381.829987,386.410004,882500,386.410004
"598",378.429993,380,375.26001,377.290009,1140000,377.290009
"599",379.390015,381.980011,376.459991,379.209991,889400,379.209991
"600",378.209991,380.51001,376.820007,378.079987,665400,378.079987
"601",375.429993,377.459991,374,375.51001,867000,375.51001
"602",376.73999,379.140015,374.890015,375,597200,375
"603",377.200012,379.920013,375.079987,377,1748800,377
"604",375.980011,376.609985,372.230011,375.369995,1326600,375.369995
"605",377.690002,379.929993,375.73999,379.220001,995700,379.220001
"606",376.160004,380,373.040009,376.799988,1552000,376.799988
"607",376.339996,379.549988,375.23999,377.649994,1315400,377.649994
"608",380.940002,392.140015,378.51001,387.670013,1748100,387.670013
"609",389.059998,389.290009,382.410004,384.959991,1573000,384.959991
"610",384.619995,388.529999,384.01001,387.309998,479900,387.309998
"611",389,395.299988,387.579987,394.040009,1310800,394.040009
"612",395.890015,396.890015,392.98999,395.410004,890600,395.410004
"613",397.679993,397.679993,388.630005,391.640015,918500,391.640015
"614",391.429993,394.5,389.940002,391.160004,1188000,391.160004
"615",392.910004,392.910004,387.899994,389.720001,657400,389.720001
"616",390.320007,393.209991,386.660004,392.079987,730500,392.079987
"617",393.73999,397.179993,391.299988,394.070007,623100,394.070007
"618",397.519989,400,394.670013,395.209991,1011800,395.209991
"619",395.630005,398.170013,394.359985,397.75,572600,397.75
"620",400.480011,401.380005,395.880005,398.769989,792100,398.769989
"621",400,400,390.670013,394.690002,1402200,394.690002
"622",396.01001,396.01001,391.01001,392.440002,801700,392.440002
"623",391.179993,392.470001,385.75,390.910004,1121800,390.910004
"624",391.48999,392.51001,385.23999,388.23999,949700,388.23999
"625",389.75,393.630005,387.170013,391.410004,552900,391.410004
"626",391.459991,398,390.380005,395.179993,1454500,395.179993
"627",400,400,396.019989,397.73999,743000,397.73999
"628",398.839996,399.809998,395.299988,398.690002,673100,398.690002
"629",399.579987,401.970001,397.679993,400,406400,400
"630",397.369995,402.619995,397.369995,401.679993,648100,401.679993
"631",399.869995,402.470001,398.100006,399.399994,472000,399.399994
"632",397.920013,402.670013,396.690002,401.220001,472600,401.220001
"633",404.339996,408.26001,402.700012,407.209991,1335800,407.209991
"634",408.149994,411.700012,406.98999,410.25,1193600,410.25
"635",411.5,415.140015,409.019989,414.309998,1229800,414.309998
"636",415.730011,415.730011,411.679993,414.630005,1142800,414.630005
"637",414.790009,417.029999,412.779999,414.839996,637900,414.839996
"638",416.589996,416.950012,412.549988,414.559998,460000,414.559998
"639",410.119995,416.049988,409.140015,415.619995,696800,415.619995
"640",417.130005,417.130005,409.380005,409.790009,820500,409.790009
"641",411,411.720001,405.76001,407.859985,666400,407.859985
"642",408.970001,409.600006,403.929993,407.529999,764000,407.529999
"643",407.450012,410.980011,404.820007,409.670013,634600,409.670013
"644",407.220001,410.320007,404.579987,405.5,1233500,405.5
"645",380,399.130005,375.059998,398.790009,1608400,398.790009
"646",398.779999,402.890015,390.779999,393.649994,738000,393.649994
"647",391.670013,398.619995,391.220001,394.559998,916400,394.559998
"648",390.980011,390.98999,382,385.380005,2197100,385.380005
"649",385.940002,392.850006,383.980011,384.380005,1389600,384.380005
"650",383.119995,385.75,379.75,384.660004,1382400,384.660004
"651",380.070007,382.799988,376.149994,379.73999,1796300,379.73999
"652",379.769989,384.790009,377.480011,381.98999,1168600,381.98999
"653",376.399994,377.390015,371.299988,375.029999,2552400,375.029999
"654",378.190002,382.369995,370.779999,380.029999,2052200,380.029999
"655",380.51001,382.070007,376.600006,379.570007,1207300,379.570007
"656",378.799988,379.790009,372.899994,376.279999,1412600,376.279999
"657",376.230011,384.079987,374.079987,379.369995,1745400,379.369995
"658",375.859985,377.880005,372.579987,375.179993,1442200,375.179993
"659",376.190002,381.899994,375.440002,380.940002,1320200,380.940002
"660",385.329987,386.390015,381.940002,384.51001,1188100,384.51001
"661",388.179993,391.559998,387.049988,388.420013,1219900,388.420013
"662",386.950012,394.200012,386.769989,391.549988,1098200,391.549988
"663",393.299988,393.940002,389.519989,392.130005,973300,392.130005
"664",392.679993,393.130005,387.429993,391.040009,891900,391.040009
"665",388.839996,395.369995,384.429993,385.51001,1333600,385.51001
"666",387.850006,399.070007,387.130005,396.779999,1460500,396.779999
"667",397.429993,401.399994,395.040009,398.48999,1014000,398.48999
"668",398.649994,403.5,395.670013,400.5,806400,400.5
"669",404.619995,410.089996,403.070007,407.23999,892000,407.23999
"670",409.119995,412.5,407.429993,409.589996,1140400,409.589996
"671",408.079987,413.160004,407.26001,411.809998,977800,411.809998
"672",415.380005,420.26001,415.220001,419.470001,1492900,419.470001
"673",424.75,428.950012,420.309998,422.049988,1113400,422.049988
"674",423.119995,427.899994,421.019989,425.720001,973800,425.720001
"675",425.98999,427.109985,417.660004,419.779999,1192900,419.779999
"676",418.970001,423.920013,415.970001,421.339996,1367700,421.339996
"677",420.179993,425.790009,420.179993,425,751400,425
"678",427.670013,431.429993,423.549988,425,1233700,425
"679",425.059998,426.649994,421.910004,425.519989,890800,425.519989
"680",425.190002,427,419.149994,423.25,908900,423.25
"681",423.309998,425.359985,419.049988,425.149994,736600,425.149994
"682",424.23999,425.709991,419.070007,425.420013,808600,425.420013
"683",426.779999,429.880005,425.100006,427.420013,831500,427.420013
"684",426.01001,427.290009,419.649994,420.350006,2848400,420.350006
"685",421.690002,423.51001,420.140015,421.51001,1036800,421.51001
"686",422.540009,424.589996,416.690002,417.529999,1291000,417.529999
"687",417.200012,418.570007,414.51001,416.660004,1836900,416.660004
"688",418.450012,418.75,406.160004,411,2118300,411
"689",411.829987,411.829987,401.839996,406.209991,1255000,406.209991
"690",408.209991,413.769989,406.890015,412.119995,838400,412.119995
"691",412.529999,415.480011,405.019989,405.600006,1062300,405.600006
"692",409.910004,412.920013,405.799988,410.75,1148800,410.75
"693",409.01001,416.959991,406.700012,416.670013,798300,416.670013
"694",422.170013,429.399994,420.899994,427.720001,1074500,427.720001
"695",425.529999,432.160004,425.290009,430.040009,969800,430.040009
"696",426.910004,430.940002,423.049988,428.070007,1226000,428.070007
"697",431.230011,431.51001,427.480011,429.279999,624400,429.279999
"698",428.970001,430.299988,424.880005,426.929993,693800,426.929993
"699",430.220001,430.720001,422.880005,423.160004,1235400,423.160004
"700",423.890015,424.690002,421.920013,422.959991,690000,422.959991
"701",423.600006,435.450012,422.790009,432.920013,1282900,432.920013
"702",432.850006,440.269989,430.26001,438.100006,906000,438.100006
"703",439.549988,445,437.320007,441.929993,723500,441.929993
"704",443.790009,444.410004,439.600006,440.049988,821700,440.049988
"705",442.220001,444.98999,437.26001,438.160004,746100,438.160004
"706",437.040009,441.01001,435.869995,437.230011,1081300,437.230011
"707",436.25,439.390015,434.119995,435.559998,911700,435.559998
"708",435.109985,439.049988,432.640015,435.070007,1033100,435.070007
"709",460.869995,469.570007,442.25,462.190002,2254100,462.190002
"710",465.829987,470.309998,465.230011,467.089996,1072600,467.089996
"711",464.01001,468.98999,463.190002,464.070007,1054100,464.070007
"712",464.100006,469.309998,462.309998,468.779999,1597300,468.779999
"713",468.26001,469.450012,462.350006,467.859985,1432000,467.859985
"714",469.970001,478.070007,469.049988,476.480011,1144300,476.480011
"715",477.700012,479.179993,471.369995,473.5,1011700,473.5
"716",474.429993,474.429993,467.51001,473.25,1043600,473.25
"717",472.720001,472.720001,462.98999,469.029999,1228400,469.029999
"718",468.619995,471.070007,463.959991,468.440002,1067600,468.440002
"719",467.26001,474.299988,465.410004,469.75,770200,469.75
"720",468.399994,474.600006,467.019989,473.5,777600,473.5
"721",473.410004,475.640015,472.220001,474.070007,693000,474.070007
"722",474.329987,482.619995,472.440002,480.160004,1288600,480.160004
"723",479.269989,480.290009,476.51001,479.970001,861000,479.970001
"724",482.440002,485.98999,473.209991,475.600006,842300,475.600006
"725",475.170013,477.450012,471.440002,474.070007,1150900,474.070007
"726",475.910004,480.519989,471.279999,478.970001,794800,478.970001
"727",475.929993,483.549988,474.850006,479.079987,1148200,479.079987
"728",479.950012,479.950012,474.220001,474.649994,674200,474.649994
"729",474.51001,477.119995,467.459991,468.5,987700,468.5
"730",471.380005,472.910004,464.679993,466.059998,1013500,466.059998
"731",467.299988,469.470001,463.940002,467.309998,1555400,467.309998
"732",467.23999,475.869995,466.329987,473.779999,703700,473.779999
"733",473.440002,473.570007,468.869995,470.01001,554900,470.01001
"734",469.320007,473.200012,467.420013,470.329987,898200,470.329987
"735",469.820007,470.51001,465.390015,469.859985,807700,469.859985
"736",466.640015,469.279999,460.959991,462.049988,1041000,462.049988
"737",462.149994,468.269989,461.910004,467.269989,1098200,467.269989
"738",470.579987,473.220001,467.100006,467.850006,848400,467.850006
"739",469.51001,475.5,467.200012,468.660004,842900,468.660004
"740",467.100006,469.700012,460.470001,461.709991,979900,461.709991
"741",462.519989,467.320007,461.429993,465.869995,884500,465.869995
"742",466.700012,472.929993,464.880005,469.600006,1013600,469.600006
"743",467.279999,478.070007,465.850006,475.269989,1258600,475.269989
"744",477.869995,478.829987,468.059998,470.230011,1341000,470.230011
"745",471.029999,476.26001,469.230011,471.130005,1494300,471.130005
"746",472.640015,476.179993,466.140015,466.519989,1081200,466.519989
"747",466.519989,475.890015,466.200012,475.670013,1063200,475.670013
"748",479.959991,480.850006,473.48999,476.220001,2831200,476.220001
"749",476.720001,483.079987,475.459991,480.720001,1225600,480.720001
"750",482.220001,482.940002,480.26001,480.859985,463700,480.859985
"751",480.950012,487.179993,480.950012,485.730011,752900,485.730011
"752",487.519989,487.519989,481.890015,483.690002,507500,483.690002
"753",483.73999,484.929993,478.390015,483.079987,702500,483.079987
"754",482.299988,487.079987,481.970001,485.079987,757100,485.079987
"755",487.410004,491.410004,480.48999,490.429993,1378800,490.429993
"756",485.529999,496.589996,485.529999,494.470001,974100,494.470001
"757",492.660004,498.149994,490.929993,497.450012,829900,497.450012
"758",497.130005,500.649994,495.549988,499.160004,1050800,499.160004
"759",499,509.98999,498.549988,500.769989,1063200,500.769989
"760",501.5,508.859985,501.5,507.279999,924300,507.279999
"761",507.790009,509.029999,503.519989,505.029999,912700,505.029999
"762",506.040009,512.650024,504.890015,510.149994,933700,510.149994
"763",508.470001,512.700012,506.23999,509.619995,1656100,509.619995
"764",510.149994,517.070007,507.049988,515.400024,611200,515.400024
"765",507,513.710022,506.160004,508.779999,1104100,508.779999
"766",512.030029,512.030029,501.329987,502.730011,2252900,502.730011
"767",501.279999,506.730011,498.940002,503.589996,1041000,503.589996
"768",505.540009,512.789978,504.609985,510.5,1878600,510.5
"769",509.630005,516.700012,505.450012,513.140015,1182300,513.140015
"770",512.630005,514.26001,503.899994,504.670013,1183000,504.670013
"771",499.140015,507.359985,497.420013,504.079987,1930900,504.079987
"772",501.730011,507.450012,498.809998,499.339996,1326700,499.339996
"773",498.320007,499.070007,487.820007,490.73999,1208800,490.73999
"774",486.880005,494.329987,484.959991,492.980011,1067200,492.980011
"775",504.76001,521.690002,495,517.460022,2053600,517.460022
"776",522.840027,537.539978,522.690002,532.049988,1666700,532.049988
"777",528.849976,532.650024,519.849976,531.75,1596200,531.75
"778",522,530.530029,521.030029,522.179993,1819300,522.179993
"779",524.859985,529.460022,522.919983,526.559998,830700,526.559998
"780",526.109985,526.549988,521.340027,525.210022,753600,525.210022
"781",525.75,531.75,524.419983,530.340027,1252900,530.340027
"782",531,532.299988,524.01001,530.940002,1098100,530.940002
"783",531.48999,535.419983,528.630005,534,891300,534
"784",534.119995,536.25,532.549988,534.72998,709400,534.72998
"785",532.48999,536.25,532.200012,534.890015,658200,534.890015
"786",535.25,538.700012,533.380005,537.599976,739500,537.599976
"787",539.72998,546.539978,536.940002,542.460022,1041500,542.460022
"788",542.01001,544.090027,532.090027,539.219971,1049400,539.219971
"789",537.340027,538.429993,529.23999,535.340027,1243500,535.340027
"790",529.799988,534,525.590027,528.700012,1410600,528.700012
"791",530.840027,534.830017,517.01001,517.98999,1698000,517.98999
"792",524.780029,527.5,516.679993,518.090027,1617800,518.090027
"793",513.210022,520.48999,507.51001,508.549988,2609100,508.549988
"794",500.700012,509.880005,485.459991,493.170013,3589100,493.170013
"795",494.470001,500.700012,490.339996,497.130005,2951700,497.130005
"796",489.179993,505.5,489.179993,495.029999,2884900,495.029999
"797",502.380005,524.650024,498.809998,522.840027,2014000,522.840027
"798",514.340027,522.76001,501.230011,505.140015,4485300,505.140015
"799",486.839996,498.619995,480.649994,496.720001,2145300,496.720001
"800",466.579987,478.619995,460.73999,463.209991,2565900,463.209991
"801",467.799988,477.869995,460.359985,476.76001,2660500,476.76001
"802",466.820007,477,443.920013,450.649994,3023500,450.649994
"803",434,446.73999,421.859985,427.540009,3459100,427.540009
"804",446.480011,454.519989,413.660004,454.190002,3147600,454.190002
"805",414.980011,418.380005,388.130005,389.109985,3274200,389.109985
"806",397.470001,406.630005,388.230011,393.019989,3736000,393.019989
"807",374.779999,390.75,345.670013,381.519989,4954800,381.519989
"808",379.570007,414.399994,372.940002,393.059998,2466800,393.059998
"809",394.809998,404.559998,370,371.700012,3322200,371.700012
"810",371,399.98999,364.670013,381.779999,2462500,381.779999
"811",396.519989,421.209991,396.519989,419.399994,2817600,419.399994
"812",416.01001,441,408.540009,420.769989,2222800,420.769989
"813",424.470001,460.540009,422.049988,454.170013,2182700,454.170013
"814",439.01001,456.399994,434.899994,439.700012,1909800,439.700012
"815",440.73999,454.51001,440.73999,450.779999,2043900,450.779999
"816",443.769989,449.170013,432.059998,436.309998,2072800,436.309998
"817",418.299988,434.829987,413.390015,424.029999,1360900,424.029999
"818",420.26001,436.880005,418.01001,435.660004,1377200,435.660004
"819",433.23999,440.619995,425.98999,433.799988,1027900,433.799988
"820",451.970001,464.5,442.75,459.549988,1627400,459.549988
"821",472.829987,475.149994,449.829987,451.75,1632600,451.75
"822",461.619995,466.140015,450.970001,463.929993,1070800,463.929993
"823",465.649994,476.149994,456.190002,466.640015,1634300,466.640015
"824",468.970001,473.200012,462.160004,469.700012,988100,469.700012
"825",473.480011,495.920013,473.130005,489.570007,1366600,489.570007
"826",477.709991,497.980011,474.540009,496.320007,1041200,496.320007
"827",499.940002,507.769989,493.5,496.350006,1158400,496.350006
"828",504.350006,509.119995,486.070007,499.420013,1487900,499.420013
"829",495.98999,506.26001,490.450012,498.670013,947600,498.670013
"830",493.380005,497.589996,486.769989,490.779999,1178400,490.779999
"831",500.390015,501.350006,490.23999,496.079987,878300,496.079987
"832",498.5,508.059998,495.609985,499.119995,713800,499.119995
"833",501.529999,508.859985,494.109985,508.549988,767800,508.549988
"834",511.809998,515.630005,505.779999,508.440002,933000,508.440002
"835",514.72998,514.72998,494.329987,497.160004,963900,497.160004
"836",501.910004,505.570007,492.420013,494.670013,1117000,494.670013
"837",492.670013,511.329987,490.350006,495.230011,2353600,495.230011
"838",511,517.909973,495.51001,509.640015,1671400,509.640015
"839",514.119995,521.799988,508.869995,515.72998,1153500,515.72998
"840",517.01001,518.419983,508.880005,513.440002,939600,513.440002
"841",516.559998,517.869995,496.619995,503.959991,806900,503.959991
"842",511.809998,520,507.609985,514.25,862800,514.25
"843",521.460022,521.460022,513.130005,515.280029,607700,515.280029
"844",510.660004,515.650024,507.200012,510.73999,835900,510.73999
"845",507.309998,514.590027,501.369995,501.929993,776000,501.929993
"846",500.089996,503,487.670013,498.299988,1078900,498.299988
"847",499.089996,502.059998,489.269989,497.440002,831200,497.440002
"848",491.359985,503.470001,485.01001,503.390015,905300,503.390015
"849",511.149994,524.659973,505.799988,517.789978,1194900,517.789978
"850",512.929993,523.289978,512.400024,520.440002,1082900,520.440002
"851",519.349976,525.77002,510.899994,512.799988,1089500,512.799988
"852",511.25,519.640015,510,516.960022,788200,516.960022
"853",513.710022,519.099976,509.23999,512.900024,714400,512.900024
"854",515,517.690002,508.200012,509.850006,977600,509.850006
"855",512.76001,528.059998,511.01001,525.109985,1479400,525.109985
"856",528.539978,539.880005,528.539978,534.669983,1577400,534.669983
"857",535.5,545.630005,531.080017,544,1606100,544
"858",545.039978,548.039978,540.02002,541.299988,849200,541.299988
"859",541.690002,549,540.830017,545.219971,960600,545.219971
"860",545.469971,548.809998,542.26001,547.299988,674500,547.299988
"861",544.469971,548.909973,534.659973,540.030029,1109500,540.030029
"862",538.650024,546.070007,528.02002,530.719971,1394800,530.719971
"863",524,540.400024,522.080017,540.359985,1225300,540.359985
"864",541.090027,542.359985,529.429993,531.570007,892900,531.570007
"865",536.349976,536.349976,528.5,533.809998,951800,533.809998
"866",532.710022,535.669983,517.150024,517.169983,1485400,517.169983
"867",524.349976,530.719971,515.289978,522.570007,1043600,522.570007
"868",514.049988,526.75,511.549988,526.02002,910400,526.02002
"869",528,538.02002,525.890015,532.450012,976600,532.450012
"870",535.369995,539.109985,532.820007,534.22998,953300,534.22998
"871",531.940002,538.969971,530.419983,535.109985,886100,535.109985
"872",540,540.900024,524.469971,536.669983,2643800,536.669983
"873",532.450012,534.01001,523.400024,527.669983,886700,527.669983
"874",532.059998,532.059998,516.099976,521.039978,1199400,521.039978
"875",512.119995,517.840027,505.570007,507.98999,1380500,507.98999
"876",507.459991,512.549988,500.160004,510.019989,792900,510.019989
"877",510.5,510.5,500.5,502.269989,1615500,502.269989
"878",509.730011,513.559998,499.51001,509.220001,1009900,509.220001
"879",509.630005,511.959991,498.079987,510.040009,1256400,510.040009
"880",510.040009,525.780029,505.450012,521.909973,1112600,521.909973
"881",522.099976,528.869995,517.02002,517.690002,785800,517.690002
"882",525.559998,527.169983,520.47998,526.289978,814900,526.289978
"883",522.73999,532.340027,521.97998,528.02002,852800,528.02002
"884",527.97998,530.169983,523,528.309998,773600,528.309998
"885",529.590027,532.25,520.669983,530.190002,792900,530.190002
"886",530.390015,540.440002,527.5,537.919983,789900,537.919983
"887",536.630005,544.450012,532.859985,533.780029,958400,533.780029
"888",530.429993,543.97998,525.869995,542.950012,706000,542.950012
"889",543.75,552.539978,542.530029,552.01001,936500,552.01001
"890",552.820007,558.099976,547.780029,558.030029,1061200,558.030029
"891",562.450012,569.869995,560.01001,564.659973,1420700,564.659973
"892",564.659973,571.599976,562.580017,565.51001,728000,565.51001
"893",567.960022,570.909973,563.400024,564.679993,719600,564.679993
"894",566.960022,568.200012,561.299988,565.119995,540400,565.119995
"895",567.369995,569.150024,556.190002,560.419983,540600,560.419983
"896",558.619995,562.969971,554.359985,561.719971,587700,561.719971
"897",562.539978,563.099976,555.27002,559.909973,733600,559.909973
"898",558.799988,566.460022,557.02002,561.409973,522600,561.409973
