"","DLR.Open","DLR.High","DLR.Low","DLR.Close","DLR.Volume","DLR.Adjusted"
"902",159.850006,161.570007,159.550003,160.660004,1513300,154.406799
"903",159.529999,161.490005,159.020004,161.100006,1674600,154.829681
"904",161.429993,161.5,158.710007,159.610001,966700,153.397675
"905",158.899994,160,156.839996,157,867700,150.889236
"906",156.550003,159.050003,156.220001,158.610001,971700,152.4366
"907",158.589996,159.110001,155.570007,158.240005,1520400,152.080978
"908",158.539993,158.539993,151.449997,151.630005,1422000,145.728287
"909",151.919998,154.869995,151.5,154.440002,953000,148.428894
"910",154.089996,155.089996,152.039993,152.139999,968800,146.218414
"911",152.369995,155.139999,152.270004,153.320007,1294900,147.352493
"912",153.339996,157,153.309998,156.520004,1098600,150.427933
"913",156.550003,157.199997,154.809998,156.460007,762300,150.37027
"914",157.199997,157.330002,151.410004,151.979996,1185400,146.064636
"915",151.479996,156.039993,151.119995,155.149994,1055300,149.111267
"916",155.759995,155.759995,152.779999,154.559998,757100,148.54422
"917",154.25,154.740005,150.309998,152.850006,844400,146.900772
"918",153.929993,155.809998,152.669998,154.75,1312800,148.726837
"919",153.759995,154.089996,152.339996,153.960007,815600,147.96759
"920",154.669998,155.580002,153.449997,153.699997,870000,147.717697
"921",153.949997,154.350006,151.619995,154.289993,1049000,148.284729
"922",154.910004,157,154.470001,155.649994,1328200,149.591782
"923",155.110001,155.240005,152.100006,153.559998,735500,147.58313
"924",152.339996,155.240005,151.309998,155,2040800,148.967102
"925",154.770004,155.460007,146.660004,148.160004,1350000,142.393326
"926",148.199997,148.990005,142.029999,145.179993,2312300,139.529312
"927",144.600006,145.460007,140.339996,144.309998,2021800,138.693176
"928",145.619995,149.759995,145.190002,147.580002,2120200,141.835907
"929",147.110001,148.539993,145.449997,145.630005,928100,139.961807
"930",146.580002,147.470001,145.110001,145.600006,1532200,139.932968
"931",145.009995,146.339996,143.220001,144.279999,1745700,139.739258
"932",144.860001,148.470001,144.839996,147.279999,1881900,142.644836
"933",150,152.979996,149.369995,150.429993,2125400,145.695694
"934",148.830002,149.690002,145.539993,146.729996,1855000,142.112152
"935",145.690002,147.080002,144.029999,144.880005,2608700,140.320389
"936",144.320007,144.649994,141.350006,141.860001,2085400,137.395416
"937",141.600006,144.970001,141.089996,143.410004,1770700,138.896652
"938",142.449997,143.25,138.710007,139.190002,2067300,134.809464
"939",139.529999,143.110001,139.479996,141.25,1166500,136.804611
"940",141.25,142.080002,139.75,142.020004,1225500,137.550369
"941",144.179993,146.139999,143.839996,145.940002,1414600,141.347031
"942",146,148.169998,145.740005,147.520004,1017500,142.877304
"943",148.139999,148.789993,145.440002,146.759995,1656400,142.14122
"944",146.889999,148.25,145.199997,147.25,1482900,142.615799
"945",146.399994,149.779999,145.399994,149.350006,1726000,144.649719
"946",149.070007,152.419998,147.139999,151.979996,1339300,147.19693
"947",151.979996,153.479996,150.179993,153.029999,1222200,148.213867
"948",153.580002,154.199997,152.190002,152.580002,1438100,147.778046
"949",153.259995,158,153.139999,156.850006,1000800,151.913666
"950",157.589996,158.699997,156.820007,158.339996,1205400,153.356766
"951",158.270004,159.580002,156.929993,159.059998,1320700,154.054123
"952",158.619995,159.509995,157.410004,157.979996,1120200,153.008087
"953",157.990005,158.279999,155.389999,156.360001,1044500,151.439072
"954",155.589996,158.660004,155,156.669998,1038600,151.739334
"955",156.539993,158.990005,155.889999,157.699997,1336500,152.736908
"956",158.160004,158.699997,154.529999,155.179993,1021000,150.296204
"957",155.770004,156.639999,154.520004,155.600006,705900,150.703003
"958",154.619995,156.389999,153.729996,154.869995,1025100,149.995972
"959",154.789993,155,151.960007,152.300003,1223600,147.506866
"960",152.5,152.869995,150.25,152.600006,743000,147.797424
"961",151.759995,152.729996,150.460007,152.669998,878900,147.865204
"962",152.979996,153.559998,150.660004,150.660004,737700,145.918457
"963",148.729996,151.160004,148.160004,149.880005,995500,145.16304
"964",149.869995,150.330002,147.559998,148.720001,1118100,144.039536
"965",147.580002,147.580002,140.910004,144.300003,1855300,139.758636
"966",146.259995,148.289993,145,145.949997,1175800,141.356705
"967",147.479996,147.910004,145.339996,145.889999,1404600,141.298599
"968",146.5,151.229996,146.160004,148.009995,2445200,143.351852
"969",150.529999,151.399994,147.410004,147.509995,1874500,142.867599
"970",148.339996,148.339996,146.429993,146.679993,2211100,142.063721
"971",149.869995,150.830002,138,138.220001,3239100,133.86998
"972",138.559998,138.949997,134.419998,135.820007,2867600,131.545517
"973",138.190002,141.690002,137.270004,140.990005,2579100,136.552811
"974",141.399994,142.610001,140.149994,141.399994,1263300,136.949905
"975",142.610001,144.990005,141.009995,144.649994,1500900,140.09761
"976",145,145.149994,140.410004,142,1875600,137.531021
"977",141.860001,143.279999,140.389999,142.419998,1131600,137.937805
"978",142.229996,145.110001,141.660004,142.399994,1812200,137.918411
"979",141.970001,143.449997,140.410004,143,1229600,138.499557
"980",143,144.320007,142.009995,142.699997,1457800,138.208969
"981",142.649994,143.970001,139.729996,139.970001,1230700,135.564896
"982",139.75,140.440002,131.910004,132.600006,3999800,128.426865
"983",133.949997,135.940002,132.710007,135.75,3046600,131.477722
"984",136.279999,136.820007,135.210007,136.729996,487100,132.426849
"985",137,137.070007,134.270004,134.75,2116500,130.509186
"986",135.839996,137.75,134.789993,135.130005,2106100,130.877213
"987",134.75,135.220001,132.080002,132.160004,1680000,128.000702
"988",133.649994,135.350006,133.020004,133.649994,1672800,129.443802
"989",133.770004,135.800003,132.710007,135.470001,1805600,131.206528
"990",135.229996,137.559998,134.789993,135.229996,1556900,130.97406
"991",135.369995,136.389999,133.080002,133.369995,1927900,129.172607
"992",133.449997,133.610001,129.720001,129.75,2580200,125.666542
"993",130,131.169998,128.679993,129.660004,2774900,125.579376
"994",129.220001,130.880005,128,130.270004,1767000,126.170181
"995",129.160004,131.059998,128,128.089996,1847600,125.134636
"996",128.270004,129.199997,126.790001,128.800003,2529300,125.828262
"997",129.240005,130.779999,128.039993,129.580002,1494600,126.590263
"998",130.199997,134.910004,130.199997,133.929993,2303000,130.83989
"999",134.070007,134.949997,132.190002,134.020004,5403600,130.927811
"1000",131.979996,134.740005,131.279999,134.649994,2065700,131.543289
"1001",134.339996,138.600006,134.190002,138.539993,2023300,135.343521
"1002",139.229996,139.960007,136.789993,136.789993,1959300,133.633911
"1003",136.880005,138.169998,136.529999,137.429993,460100,134.25914
"1004",137.720001,138.880005,137.369995,138.610001,1140600,135.411926
"1005",139,139.570007,137.720001,138,1009200,134.815979
"1006",138.210007,139.779999,137.720001,138.350006,1032800,135.157913
"1007",138.190002,139.720001,137,139.509995,1019000,136.291138
