"","LH.Open","LH.High","LH.Low","LH.Close","LH.Volume","LH.Adjusted"
"455",172.660004,173.660004,168.850006,169.350006,774100,169.350006
"456",165,169.460007,162.660004,168.600006,1122700,168.600006
"457",163.75,164.229996,155.139999,155.300003,2478500,155.300003
"458",154.990005,159.309998,150.520004,156.639999,1416100,156.639999
"459",154.869995,157.059998,152.490005,154.529999,950700,154.529999
"460",155.919998,159.5,155.880005,158.110001,1009400,158.110001
"461",156.710007,158.649994,156.149994,158.419998,783500,158.419998
"462",158.990005,161.880005,158.649994,160.550003,849100,160.550003
"463",160.929993,164.970001,160.929993,164.380005,892800,164.380005
"464",165.059998,166.5,161.039993,162.479996,549500,162.479996
"465",162.479996,163.710007,162.25,163,747700,163
"466",162.610001,165.570007,162.610001,164.729996,565800,164.729996
"467",166.809998,171.589996,166.339996,170.990005,954000,170.990005
"468",170.369995,171.919998,170.050003,171.460007,980700,171.460007
"469",171.350006,171.940002,168.830002,170.149994,691000,170.149994
"470",169.600006,170.529999,166.990005,167.5,636100,167.5
"471",167.880005,168.619995,163.619995,164.440002,803800,164.440002
"472",165.699997,166.580002,162.550003,163.869995,565100,163.869995
"473",163.039993,166.509995,159.630005,164.300003,671500,164.300003
"474",163.529999,165.990005,162.639999,164.300003,787100,164.300003
"475",164.149994,164.729996,160.800003,161.699997,634500,161.699997
"476",160.899994,163.979996,160.179993,161,610800,161
"477",161.669998,162.5,160.690002,160.690002,458900,160.690002
"478",160.130005,162.729996,159.270004,161.699997,392600,161.699997
"479",162,162.919998,161.339996,162.229996,857700,162.229996
"480",162.139999,163,158.929993,160.529999,1398400,160.529999
"481",161.179993,165.820007,160.559998,165.089996,1181300,165.089996
"482",162.940002,162.940002,157.589996,161.809998,1313400,161.809998
"483",153,154.25,142.399994,145.639999,3802300,145.639999
"484",144.740005,148.130005,144,148.070007,1557900,148.070007
"485",148.399994,149.100006,143.009995,143.330002,1075900,143.330002
"486",141.289993,143.639999,139.179993,143.589996,1262200,143.589996
"487",142.970001,145.259995,141.690002,141.960007,1346000,141.960007
"488",141.710007,141.710007,136.149994,139.550003,1356200,139.550003
"489",139.880005,143.320007,139.880005,140.970001,1177000,140.970001
"490",142.229996,143.889999,140.759995,140.850006,852800,140.850006
"491",141.720001,141.889999,138.979996,139.710007,1134600,139.710007
"492",138.75,141.190002,136.960007,137.410004,1099100,137.410004
"493",136.320007,137.830002,132.899994,133.800003,1329800,133.800003
"494",134.910004,134.979996,129.660004,130.479996,1541400,130.479996
"495",130.619995,132.199997,127.800003,128.399994,1673600,128.399994
"496",128.339996,129.460007,124.540001,125.589996,1173500,125.589996
"497",126.010002,128.949997,123.599998,124.120003,1415900,124.120003
"498",123.220001,123.379997,119.650002,120.82,583400,120.82
"499",120.82,124.610001,119.379997,124.540001,870500,124.540001
"500",122.510002,124.610001,120.300003,124.599998,1208600,124.599998
"501",125.379997,126.300003,122.940002,124.510002,897900,124.510002
"502",124.970001,126.790001,124.839996,126.360001,635500,126.360001
"503",125.25,127.139999,123.779999,126.43,1043000,126.43
"504",123.980003,125.470001,122.269997,123.699997,956100,123.699997
"505",125.25,129.289993,124.889999,127.959999,1296300,127.959999
"506",128.389999,130.589996,126.099998,126.980003,1642100,126.980003
"507",128.119995,129.100006,127.089996,128.360001,1223200,128.360001
"508",129.190002,131.539993,129.020004,129.690002,844600,129.690002
"509",129.070007,131.100006,129.070007,130.899994,740600,130.899994
"510",130.080002,131.990005,130.080002,131.919998,682500,131.919998
"511",131.039993,132.5,130.800003,131.149994,1459600,131.149994
"512",130.800003,132.850006,130.660004,132.639999,680000,132.639999
"513",132.369995,133.929993,131.880005,132.029999,1073800,132.029999
"514",132.429993,135.699997,131.259995,135.259995,1476100,135.259995
"515",136.660004,137.820007,136.080002,137.699997,1180800,137.699997
"516",137.009995,137.009995,134.789993,135.699997,789500,135.699997
"517",136,137.710007,135.089996,136,721300,136
"518",135.779999,137.009995,135.210007,136.360001,673800,136.360001
"519",137.539993,138.839996,136.830002,137.399994,686900,137.399994
"520",136.449997,136.979996,135.190002,136.5,629700,136.5
"521",136.800003,137.25,135.619995,136.619995,568300,136.619995
"522",136.910004,138.429993,136.050003,138.369995,760500,138.369995
"523",138.149994,140.179993,137.520004,139.350006,785100,139.350006
"524",138.970001,141.179993,138.449997,140.990005,740500,140.990005
"525",140.899994,141.25,139.619995,140.970001,557700,140.970001
"526",141.729996,142.740005,140.949997,141.910004,869000,141.910004
"527",141.550003,142.100006,140.309998,141.240005,1332700,141.240005
"528",144.699997,149.5,143.630005,147.460007,1624800,147.460007
"529",146.490005,147,142.570007,144.830002,1094600,144.830002
"530",144.699997,145.389999,143.929993,144.289993,743900,144.289993
"531",144.869995,147.350006,144.089996,146.589996,573500,146.589996
"532",147,148.580002,146.559998,147.190002,693900,147.190002
"533",145.25,147.089996,144.279999,146.759995,796000,146.759995
"534",147.789993,150.649994,147.369995,150.169998,1663400,150.169998
"535",150.070007,150.990005,149.479996,149.789993,1065000,149.789993
"536",149.740005,150.339996,148.809998,149.75,625700,149.75
"537",149.960007,149.960007,147.660004,148.320007,481600,148.320007
"538",148.309998,148.850006,147.460007,148.759995,534100,148.759995
"539",149.570007,149.889999,147.020004,147.089996,492700,147.089996
"540",147.089996,148.279999,146.380005,146.919998,414400,146.919998
"541",146.630005,147.729996,145.839996,147.119995,521900,147.119995
"542",147.130005,148.479996,146.820007,148.240005,534700,148.240005
"543",149.160004,150.119995,148,148.729996,660400,148.729996
"544",149.330002,149.929993,145.399994,147.020004,557500,147.020004
"545",147.25,148.220001,145.789993,147.369995,570000,147.369995
"546",147.289993,147.5,144.080002,145.210007,735900,145.210007
"547",145.229996,146.419998,144.839996,145.809998,606500,145.809998
"548",144.929993,146.699997,144.929993,146.509995,746100,146.509995
"549",146.949997,149.100006,146.220001,149.009995,503100,149.009995
"550",149.830002,151.710007,149.5,151.410004,808400,151.410004
"551",152.449997,155.380005,151.690002,154.929993,1010900,154.929993
"552",154.759995,154.759995,152.669998,152.820007,957900,152.820007
"553",152.850006,155.080002,152.759995,154.360001,979100,154.360001
"554",154.919998,155.440002,154.050003,154.889999,846400,154.889999
"555",155.110001,157.050003,155.110001,155.960007,572500,155.960007
"556",155.580002,156.089996,153.339996,154.110001,541900,154.110001
"557",153.419998,156.940002,153.070007,156.300003,410800,156.300003
"558",155.979996,158.070007,153.330002,154.320007,584500,154.320007
"559",154.100006,154.100006,152.089996,152.919998,574600,152.919998
"560",153.210007,154.050003,150.330002,151.139999,853300,151.139999
"561",150.479996,151.440002,148.770004,150.910004,866700,150.910004
"562",150.960007,151.75,148.979996,150.619995,385500,150.619995
"563",151.240005,153.360001,151.240005,152.979996,494400,152.979996
"564",154.050003,155.070007,153.220001,154.789993,605200,154.789993
"565",157.729996,158.570007,156.270004,157.580002,1092800,157.580002
"566",158.369995,159.130005,155.779999,156.679993,1166400,156.679993
"567",156.880005,157.570007,156.360001,157.449997,442900,157.449997
"568",157.970001,159.639999,157.610001,158.979996,593800,158.979996
"569",158.759995,158.990005,157.169998,158.770004,415700,158.770004
"570",158.649994,159.309998,157.440002,157.639999,533100,157.639999
"571",157.820007,159.770004,157.25,159.610001,572600,159.610001
"572",160,160.240005,157.309998,157.869995,422000,157.869995
"573",158.630005,160.429993,157.389999,157.449997,609200,157.449997
"574",157.919998,159.740005,157.309998,159.070007,615400,159.070007
"575",160.190002,160.190002,152.320007,152.610001,1064200,152.610001
"576",153.110001,153.699997,140.529999,144.160004,2374600,144.160004
"577",144.199997,147.770004,142.929993,145.220001,1374000,145.220001
"578",145.220001,146.850006,143.839996,144.25,946400,144.25
"579",145.190002,152.649994,145.190002,151.289993,1122400,151.289993
"580",151.130005,155.130005,150.889999,153.960007,791000,153.960007
"581",153.229996,155.130005,151.75,154.720001,558200,154.720001
"582",154.889999,155.039993,153.259995,154.619995,1123600,154.619995
"583",155.179993,155.75,153.399994,155.479996,775100,155.479996
"584",155.070007,162.130005,155.070007,159.919998,1800100,159.919998
"585",161.009995,162.380005,157.210007,161.160004,1193800,161.160004
"586",161.080002,166.199997,159.899994,165.630005,1382700,165.630005
"587",166.300003,167.929993,162.410004,164.949997,1381400,164.949997
"588",162.199997,165.75,162,165.440002,708000,165.440002
"589",164.330002,165.279999,160.759995,162.220001,677700,162.220001
"590",161.899994,164.830002,160.220001,163.5,763600,163.5
"591",161.940002,166.75,161.940002,165.919998,965000,165.919998
"592",165.559998,166.970001,162.889999,166.339996,748200,166.339996
"593",163.289993,163.470001,161.190002,162.020004,642300,162.020004
"594",162.279999,165.410004,162.029999,163.330002,860900,163.330002
"595",161.830002,166.130005,161.720001,165.360001,782700,165.360001
"596",165.830002,168.130005,164.619995,164.990005,892300,164.990005
"597",163.139999,166.649994,162.910004,164.410004,704600,164.410004
"598",164.360001,166.740005,164.009995,165.589996,909700,165.589996
"599",166.179993,168.259995,165.910004,166.369995,735900,166.369995
"600",165.970001,167.660004,165.380005,167.460007,587900,167.460007
"601",166.399994,166.649994,164.25,166.240005,763500,166.240005
"602",166.550003,167.279999,165.380005,166.800003,646700,166.800003
"603",166.559998,167.210007,165.070007,165.25,2195500,165.25
"604",165,165,162.600006,163.699997,595800,163.699997
"605",164.020004,164.970001,162.169998,163.369995,405900,163.369995
"606",161.990005,163.580002,160.740005,162.610001,749400,162.610001
"607",162.880005,166.009995,162.880005,163.679993,520700,163.679993
"608",165,166.720001,163.029999,166.429993,629600,166.429993
"609",167.600006,167.600006,161.380005,166.839996,806100,166.839996
"610",166.899994,168.610001,165.470001,167.229996,704800,167.229996
"611",168.330002,168.75,166.240005,166.979996,481400,166.979996
"612",167.669998,169.5,167.050003,167.440002,495000,167.440002
"613",168.639999,169.309998,165.600006,166.610001,494900,166.610001
"614",166.279999,166.660004,163.830002,166.470001,683300,166.470001
"615",166.5,168.089996,165.419998,168.009995,578500,168.009995
"616",168.5,168.5,165.729996,166.389999,725400,166.389999
"617",166.910004,167.860001,166.080002,166.130005,483700,166.130005
"618",167.610001,168.470001,165.919998,166.089996,513600,166.089996
"619",167.059998,169.639999,166.009995,169.5,526800,169.5
"620",170,170.470001,166.990005,167.990005,552600,167.990005
"621",169.660004,171.740005,169.179993,170.800003,1327200,170.800003
"622",170.960007,171.149994,168,169.320007,707000,169.320007
"623",169.309998,170.539993,168.009995,169.410004,568200,169.410004
"624",170,170,167.190002,168.169998,621800,168.169998
"625",169.320007,171.210007,168.589996,170.970001,496400,170.970001
"626",171.110001,173.050003,170.479996,172.899994,924100,172.899994
"627",174.809998,177.839996,173.899994,175.029999,848900,175.029999
"628",174.789993,176.25,173.199997,176.179993,471200,176.179993
"629",176.809998,177.800003,175.669998,176.220001,476100,176.220001
"630",175.929993,177.830002,175.080002,177.779999,423800,177.779999
"631",176.75,177.759995,174.529999,175.880005,761300,175.880005
"632",174.809998,176.279999,172.649994,174.699997,673300,174.699997
"633",175.25,175.699997,173.830002,174.309998,463400,174.309998
"634",176.059998,176.869995,172.919998,174.949997,509800,174.949997
"635",174.5,176.039993,173.330002,175.449997,790100,175.449997
"636",176.149994,176.149994,173.070007,174.600006,527400,174.600006
"637",175.600006,176.440002,174.369995,175.050003,609900,175.050003
"638",174.770004,174.770004,172.940002,173.869995,522100,173.869995
"639",173.820007,175.339996,172.839996,174.970001,421800,174.970001
"640",175.089996,175.5,173.169998,173.240005,441400,173.240005
"641",173.619995,174.460007,172.059998,172.149994,461700,172.149994
"642",174,176.639999,172.649994,175.970001,770200,175.970001
"643",175.559998,178.440002,175.449997,178.100006,693500,178.100006
"644",175.369995,175.369995,169,171.770004,2056200,171.770004
"645",172.520004,172.610001,165.410004,166.529999,1476000,166.529999
"646",165.899994,168.259995,164.970001,167.300003,1105200,167.300003
"647",166.029999,170.669998,164.240005,170.619995,775400,170.619995
"648",170.770004,170.770004,164.479996,167.520004,1465800,167.520004
"649",168.009995,168.940002,165.139999,166,612000,166
"650",165.770004,166.889999,163.809998,164.770004,587000,164.770004
"651",162.910004,164.160004,156.850006,159.770004,1058600,159.770004
"652",160.5,161.770004,157.529999,161.649994,762000,161.649994
"653",160.320007,162.110001,157.979996,161.929993,573700,161.929993
"654",162.600006,164.729996,162.309998,164.440002,573200,164.440002
"655",164.440002,165.449997,163.179993,164.940002,477600,164.940002
"656",164.289993,165.339996,163.130005,163.919998,425100,163.919998
"657",164.75,166.729996,164.139999,166.199997,455300,166.199997
"658",164.809998,165.240005,163.190002,163.630005,566200,163.630005
"659",163.830002,164.350006,162.690002,163.630005,427000,163.630005
"660",164.419998,166.660004,164.130005,166.149994,617200,166.149994
"661",167.520004,169.089996,166.979996,168.619995,450900,168.619995
"662",169.029999,169.970001,166.779999,167.009995,509600,167.009995
"663",168.039993,169.429993,167.669998,168.580002,489000,168.580002
"664",169.029999,169.119995,167.160004,167.940002,414600,167.940002
"665",168.270004,169.580002,165.039993,165.860001,633200,165.860001
"666",166.770004,167.339996,164.520004,165.220001,470300,165.220001
"667",165.910004,166.529999,163.050003,163.929993,622600,163.929993
"668",163.350006,164.600006,162.320007,164.220001,446100,164.220001
"669",165.830002,168.240005,165.350006,167.850006,364100,167.850006
"670",168.580002,170.240005,167.270004,167.559998,682000,167.559998
"671",166.119995,168.759995,165.779999,167.589996,524400,167.589996
"672",168.589996,169.330002,166.309998,168.190002,304700,168.190002
"673",170.020004,170.600006,168.889999,170.490005,671500,170.490005
"674",170.509995,174.740005,169.690002,172.929993,729700,172.929993
"675",173.789993,173.940002,169.169998,172.479996,605800,172.479996
"676",172.259995,174.75,171.009995,174.119995,482200,174.119995
"677",174,174.240005,170.990005,174.160004,476300,174.160004
"678",175.089996,175.899994,172.679993,172.800003,418800,172.800003
"679",172.919998,174.419998,171.729996,172.320007,513100,172.320007
"680",171.389999,173.289993,170.940002,172.75,337900,172.75
"681",172.660004,172.679993,170.919998,171.380005,356200,171.380005
"682",171.330002,171.800003,170.279999,171.25,401400,171.25
"683",172,172.75,171.050003,171.110001,471800,171.110001
"684",171.169998,173.800003,170.910004,172.690002,722000,172.690002
"685",171.850006,172.320007,170.309998,172.080002,1073000,172.080002
"686",172.770004,173.669998,169.470001,170.429993,562100,170.429993
"687",169.869995,169.869995,167.649994,167.949997,633400,167.949997
"688",168.470001,168.770004,165.360001,167,519900,167
"689",167.839996,168.119995,164.179993,165.429993,497300,165.429993
"690",165.630005,168.789993,165.509995,168,436700,168
"691",168.009995,171.139999,167.630005,167.960007,567200,167.960007
"692",166.619995,166.649994,164.160004,164.440002,567000,164.440002
"693",164.330002,164.990005,161.009995,164.429993,1087100,164.429993
"694",164.660004,167.229996,164.660004,167.149994,496400,167.149994
"695",166.410004,169.089996,165.490005,166.979996,515000,166.979996
"696",165.910004,165.910004,163.279999,163.479996,406200,163.479996
"697",164.350006,166.509995,163.509995,165.360001,288100,165.360001
"698",164.940002,166.289993,164.119995,164.5,512100,164.5
"699",165.899994,167.919998,165.639999,165.759995,508400,165.759995
"700",165.630005,167.210007,165.300003,165.449997,373900,165.449997
"701",166.720001,168.410004,165.429993,167.779999,339900,167.779999
"702",168.149994,170.300003,167.779999,169.979996,537100,169.979996
"703",170.419998,172.020004,170.080002,170.5,429800,170.5
"704",170.259995,170.460007,165.800003,167.460007,691900,167.460007
"705",167.919998,169.259995,166.570007,168.039993,654600,168.039993
"706",168.490005,170.580002,167.410004,167.619995,593600,167.619995
"707",167.330002,169.460007,167.199997,169.050003,451300,169.050003
"708",167.539993,167.539993,160.020004,164.259995,1594500,164.259995
"709",164.009995,166.360001,163.779999,165.690002,554400,165.690002
"710",166.029999,166.5,163.660004,163.820007,565800,163.820007
"711",163.960007,165.720001,163.600006,165.089996,337900,165.089996
"712",165.380005,166.5,164.539993,166.279999,322800,166.279999
"713",165.889999,166.690002,164.080002,164.770004,430100,164.770004
"714",165.789993,167.669998,165.479996,166.529999,382900,166.529999
"715",167.350006,167.350006,165.139999,166.039993,345500,166.039993
"716",166.100006,167.910004,164.309998,165.139999,766900,165.139999
"717",164.419998,165.270004,163.660004,165.270004,542200,165.270004
"718",166.309998,167.300003,165.009995,165.800003,407500,165.800003
"719",166.220001,168.570007,165.529999,168.410004,497400,168.410004
"720",167.039993,167.970001,165.429993,165.830002,334400,165.830002
"721",165.190002,166.729996,164.679993,166.119995,586600,166.119995
"722",166.029999,168.050003,165.860001,167.179993,447300,167.179993
"723",167.440002,169.479996,166.809998,169.399994,658600,169.399994
"724",169.820007,172.229996,168.889999,171.550003,825800,171.550003
"725",171.699997,171.979996,167.869995,168.429993,848800,168.429993
"726",168.880005,171.929993,167.169998,171.240005,713700,171.240005
"727",171.139999,172,169.389999,170.869995,539100,170.869995
"728",170.550003,171.110001,168.710007,169.699997,494300,169.699997
"729",170,171.75,169.380005,169.759995,538000,169.759995
"730",170.369995,172.869995,169.350006,172.779999,926200,172.779999
"731",173.029999,174.369995,172.5,173.470001,615100,173.470001
"732",174.160004,174.350006,172.550003,173.610001,447700,173.610001
"733",173.190002,173.350006,171.639999,172.289993,224000,172.289993
"734",172.220001,173.910004,171.729996,172.600006,637100,172.600006
"735",171.419998,171.740005,169.440002,170.289993,442800,170.289993
"736",170.539993,172.550003,169.800003,171.820007,500200,171.820007
"737",172.399994,172.399994,170.229996,170.970001,893400,170.970001
"738",172.279999,173.130005,171.559998,171.679993,548700,171.679993
"739",171.190002,171.330002,168.990005,169.080002,458000,169.080002
"740",165,168.619995,163.449997,167.539993,688100,167.539993
"741",167.869995,168.130005,166.380005,167.419998,557200,167.419998
"742",167.979996,170.169998,167.580002,169.160004,587100,169.160004
"743",169.309998,169.5,166.240005,166.589996,434100,166.589996
"744",167.639999,168.25,166.240005,167.309998,550200,167.309998
"745",167.289993,169.190002,167.289993,167.5,576200,167.5
"746",167.860001,168.259995,166.639999,167.889999,596800,167.889999
"747",168.660004,170.25,168.570007,169.100006,645000,169.100006
"748",169.5,169.759995,167.779999,167.800003,978700,167.800003
"749",167.830002,169.220001,167.25,169.100006,775700,169.100006
"750",169.339996,170.080002,168.679993,168.990005,163700,168.990005
"751",169.139999,169.630005,167.470001,168.139999,207800,168.139999
"752",168.270004,169.529999,167.619995,169.339996,345300,169.339996
"753",169.199997,169.220001,167.380005,168.350006,323600,168.350006
"754",168.020004,169.220001,167.460007,169.169998,388600,169.169998
"755",169.960007,170.199997,165.320007,167.479996,814900,167.479996
"756",164.970001,167.610001,164.169998,167.229996,556600,167.229996
"757",167.020004,169.440002,166.639999,169.419998,579300,169.419998
"758",168.410004,169.470001,168.279999,169.160004,526600,169.160004
"759",170,174.259995,168.940002,173.839996,857500,173.839996
"760",174.350006,176.949997,174.149994,174.910004,827600,174.910004
"761",175.179993,178,174.949997,177.580002,729600,177.580002
"762",177.850006,179.350006,177.520004,179.220001,728000,179.220001
"763",178.919998,181.449997,177.869995,180.389999,996900,180.389999
"764",180.320007,181.490005,177.910004,178.229996,790300,178.229996
"765",179.059998,180.160004,176.710007,177.740005,1123400,177.740005
"766",177.649994,178.220001,175.559998,177,1029200,177
"767",176.850006,179.960007,176.550003,179.630005,647600,179.630005
"768",180.149994,180.360001,179.179993,179.559998,592600,179.559998
"769",179.279999,179.820007,177.649994,179.770004,566000,179.770004
"770",180.199997,180.369995,176.899994,177.179993,557000,177.179993
"771",175.080002,178.029999,174.619995,177.490005,677800,177.490005
"772",178.25,180.740005,177.5,180.580002,713100,180.580002
"773",180.889999,181.720001,179.759995,179.979996,495200,179.979996
"774",179.119995,180.789993,175.660004,179.039993,514800,179.039993
"775",177.710007,178.080002,174.539993,175.399994,529100,175.399994
"776",176.550003,179.619995,176.509995,178.580002,681100,178.580002
"777",180.199997,182.940002,180.029999,182.509995,797800,182.509995
"778",183.339996,184.869995,183.339996,184.320007,496900,184.320007
"779",185.5,185.5,183.110001,183.880005,483500,183.880005
"780",183.740005,184.029999,182,182.330002,449000,182.330002
"781",181.990005,183.839996,181.990005,183.570007,443900,183.570007
"782",184.350006,187.110001,183.440002,186.119995,518700,186.119995
"783",186.419998,188.199997,185.710007,187.509995,747100,187.509995
"784",188.490005,196.360001,188.259995,194.729996,1629600,194.729996
"785",193.979996,195.570007,191.449997,195.279999,649500,195.279999
"786",193.809998,194.429993,189.110001,190.940002,791600,190.940002
"787",191.320007,191.949997,189.429993,189.899994,564500,189.899994
"788",189.259995,191.320007,188.460007,188.809998,641400,188.809998
"789",187.970001,189.899994,187.679993,189.559998,445000,189.559998
"790",185.889999,189.289993,185.630005,187.550003,875000,187.550003
"791",188.729996,189.369995,182.639999,184.509995,939500,184.509995
"792",185.809998,188.199997,182.880005,183.600006,584700,183.600006
"793",181.589996,187.350006,179.779999,182.589996,922400,182.589996
"794",178.490005,180.759995,171.089996,175.690002,1776200,175.690002
"795",176.600006,188.419998,176.600006,187.960007,1390800,187.960007
"796",187.199997,189.020004,180.25,181.039993,959600,181.039993
"797",185.699997,192.119995,185.699997,191.229996,1780800,191.229996
"798",187.270004,194.559998,184.809998,187.029999,1734300,187.029999
"799",182.839996,183.75,175.009995,179.710007,1551000,179.710007
"800",179.839996,179.839996,169.169998,176.089996,1780000,176.089996
"801",180.179993,180.830002,166.259995,170.710007,1455800,170.710007
"802",167.210007,167.699997,154.490005,158.990005,1891800,158.990005
"803",149.5,150.75,136.529999,136.889999,1912800,136.889999
"804",145.929993,151.190002,134.130005,151.020004,2088800,151.020004
"805",140.979996,142.350006,121.57,121.910004,1827900,121.910004
"806",126.050003,127.459999,113.540001,124.43,1782700,124.43
"807",116.559998,119.529999,101.260002,107.760002,1563000,107.760002
"808",106.440002,118.099998,98.019997,114.510002,1187300,114.510002
"809",116.940002,121.389999,106.449997,107.239998,1672700,107.239998
"810",106.650002,108.489998,100.330002,104.32,1119100,104.32
"811",110.470001,118.620003,108.610001,117.769997,1299900,117.769997
"812",118.720001,126.910004,116.349998,122.82,1129800,122.82
"813",123.620003,138.440002,123.139999,137.050003,1589800,137.050003
"814",131.869995,133.289993,126.360001,128.710007,1058600,128.710007
"815",128,132.580002,123.349998,131.949997,971200,131.949997
"816",130.75,131.270004,123.059998,126.389999,1273700,126.389999
"817",119.809998,120.370003,114.309998,116.169998,1361500,116.169998
"818",115.900002,118.760002,111.790001,116.010002,897100,116.010002
"819",115.110001,115.790001,110.400002,113.309998,931800,113.309998
"820",120.379997,127.93,119.040001,126.410004,918400,126.410004
"821",133.75,141.630005,130.210007,133.449997,1705500,133.449997
"822",135.339996,145.199997,134.589996,141.160004,1130100,141.160004
"823",144.669998,149.660004,142,146.800003,1515800,146.800003
"824",147.910004,148.190002,139.020004,140.449997,537800,140.449997
"825",142.929993,145,141.380005,144.679993,630100,144.679993
"826",141,142.589996,138.410004,141.479996,655600,141.479996
"827",142.449997,142.449997,136.380005,138.529999,915100,138.529999
"828",142.559998,149,141.320007,148.520004,1394900,148.520004
"829",145.289993,148.149994,143.080002,145.610001,961300,145.610001
"830",153,153,145.610001,148.179993,1922000,148.179993
"831",159.440002,159.460007,150.639999,154.130005,2123400,154.130005
"832",155.5,163.410004,155.5,159.669998,1822400,159.669998
"833",161.5,165.589996,156.830002,163.720001,1783700,163.720001
"834",173.490005,180.050003,170.100006,178.490005,2519500,178.490005
"835",185.009995,187.699997,174.649994,175.960007,1909500,175.960007
"836",165,179.789993,158.809998,173.479996,2232600,173.479996
"837",168.669998,170.520004,164.25,164.449997,1681700,164.449997
"838",160.75,161.350006,153.720001,159.029999,1479100,159.029999
"839",156.850006,158.979996,155.630005,157.649994,1035900,157.649994
"840",159.690002,164.910004,159.369995,162.75,871200,162.75
"841",163.800003,164.869995,158.860001,159.100006,612000,159.100006
"842",160.619995,162.440002,159.479996,160.179993,518700,160.179993
"843",162.399994,167.419998,160.600006,167.259995,664300,167.259995
"844",165,170,163.429993,168.869995,931900,168.869995
"845",170.679993,172.429993,163.320007,163.330002,1246300,163.330002
"846",167.160004,167.160004,156.429993,158.690002,1353100,158.690002
"847",155.929993,164,155.190002,163.75,1131400,163.75
"848",164.75,168.770004,163.089996,167.429993,923200,167.429993
"849",171.679993,172.75,167.080002,167.089996,956800,167.089996
"850",166.020004,169.210007,164.110001,167.009995,628600,167.009995
"851",170.570007,173.929993,169.660004,170.520004,819000,170.520004
"852",170.860001,174.110001,169.570007,172.320007,586300,172.320007
"853",172.690002,173.009995,169.330002,170.160004,544900,170.160004
"854",175.279999,175.279999,168.149994,168.570007,831600,168.570007
"855",170.559998,175,166.759995,174.860001,859700,174.860001
"856",176.210007,179.169998,173.240005,175.660004,811800,175.660004
"857",175.660004,177.699997,172.160004,175.320007,1134800,175.320007
"858",174.070007,179.119995,174.070007,177.020004,527000,177.020004
"859",178.190002,180.179993,176.690002,179.820007,1012100,179.820007
"860",182.5,183.169998,179.009995,179.190002,569800,179.190002
"861",179.149994,183.259995,178.009995,180.639999,1030800,180.639999
"862",183.860001,185.820007,179.110001,179.740005,667600,179.740005
"863",179.699997,184.550003,179.229996,182.440002,768400,182.440002
"864",182,183.570007,178.580002,178.940002,565600,178.940002
"865",178.710007,179.940002,174.649994,175.100006,659200,175.100006
"866",170.190002,170.899994,163.399994,163.550003,975900,163.550003
"867",170.169998,170.169998,162.539993,167.729996,766500,167.729996
"868",163.059998,171.740005,162.529999,170.509995,616000,170.509995
"869",175.089996,175.589996,169.169998,173.720001,775300,173.720001
"870",174.669998,174.669998,169.860001,170.220001,579200,170.220001
"871",169,169.929993,167.570007,168.429993,515000,168.429993
"872",172.270004,172.270004,162.350006,162.350006,1782100,162.350006
"873",162.399994,165.630005,161.419998,165.100006,989800,165.100006
"874",166.75,166.75,162.059998,162.270004,836100,162.270004
"875",160.330002,161.850006,155.649994,157.089996,971100,157.089996
"876",157.080002,161.470001,155.720001,161.320007,1018900,161.320007
"877",161.050003,163.639999,160.350006,161.960007,1088500,161.960007
"878",163,163.119995,159.240005,162.029999,593200,162.029999
"879",162.270004,166.880005,160.880005,166.110001,904500,166.110001
"880",165.979996,168.039993,163.25,167.029999,749500,167.029999
"881",169.169998,171.179993,168.259995,170.270004,1071400,170.270004
"882",172.619995,173.979996,171,172.589996,675500,172.589996
"883",171.869995,174.509995,171.75,173.119995,992000,173.119995
"884",173.119995,174.770004,171.949997,174.460007,763400,174.460007
"885",173.820007,174.619995,170.309998,173.119995,621900,173.119995
"886",173.399994,174.529999,170.800003,172.679993,562500,172.679993
"887",178,182.949997,175.580002,178.259995,1222500,178.259995
"888",181.490005,187.970001,179.119995,187.839996,1279000,187.839996
"889",190,190.869995,186.169998,188.75,865900,188.75
"890",188.25,194,187.259995,190.449997,548100,190.449997
"891",191.679993,194.820007,191.679993,193.649994,673900,193.649994
"892",194,196.289993,192.389999,195.479996,585900,195.479996
"893",195.880005,197.830002,195.610001,196.809998,579900,196.809998
"894",197.550003,200.679993,197.059998,200.070007,801400,200.070007
"895",199.300003,201.880005,197.169998,198.759995,680600,198.759995
"896",197.990005,199.199997,194.080002,198.740005,811300,198.740005
"897",197.940002,201.639999,197.100006,201.300003,903300,201.300003
"898",203.020004,206.740005,195.039993,196.539993,1436600,196.539993
"899",198.199997,199.5,194.179993,194.610001,1036300,194.610001
"900",193.389999,195.330002,191.470001,194.839996,750200,194.839996
"901",194.550003,195.089996,189.559998,192.919998,640400,192.919998
"902",192.429993,198.050003,192.279999,196.020004,523400,196.020004
"903",195.190002,196.389999,192.990005,194.770004,469600,194.770004
"904",195.809998,196.570007,193,193.520004,586500,193.520004
"905",193.240005,194.380005,188.399994,189.770004,797300,189.770004
"906",189.130005,193.130005,189.130005,193.110001,807800,193.110001
"907",192.710007,193.369995,187.179993,187.380005,762000,187.380005
"908",187.600006,189.720001,182.059998,186.130005,903900,186.130005
"909",187.080002,189.199997,185.660004,188.100006,529700,188.100006
"910",187.169998,190.699997,185.919998,190.589996,504800,190.589996
