"","XYL.Open","XYL.High","XYL.Low","XYL.Close","XYL.Volume","XYL.Adjusted"
"1",49.950001,50.25,49.209999,49.650002,1596700,46.866146
"2",49.709999,50.450001,49.709999,50.389999,1703000,47.564663
"3",50.18,50.5,49.68,49.93,1846000,47.130451
"4",50.009998,50.130001,49.560001,49.580002,1561600,46.800068
"5",49.549999,49.599998,49.16,49.369999,1090400,46.601849
"6",49.310001,49.509998,49.07,49.139999,1642500,46.384747
"7",49.25,49.5,49.009998,49.400002,1974100,46.630161
"8",49.259998,49.369999,47.970001,48.299999,1784600,45.591843
"9",48.169998,49.150002,48.07,48.759998,2811300,46.026047
"10",48.700001,48.700001,47.919998,48.200001,1228600,45.497452
"11",48.27,48.66,48.110001,48.43,1438500,45.714554
"12",48.669998,49.220001,48.669998,49.049999,1966400,46.299789
"13",49.200001,49.380001,48.869999,49.060001,867700,46.309223
"14",49.02,49.110001,48.279999,48.5,660300,45.780621
"15",48.650002,49.27,48.59,49.07,2637900,46.318668
"16",49.400002,50.549999,49.389999,50.150002,2138900,47.338108
"17",50.110001,50.509998,49.830002,50.09,1067400,47.281475
"18",50.290001,50.66,49.939999,50.049999,1321100,47.243713
"19",49.869999,49.990002,49.09,49.5,1114800,46.72456
"20",49.209999,49.369999,48.5,49.310001,1421700,46.545219
"21",49.049999,49.66,48.450001,49.150002,2180300,46.394184
"22",49.150002,50.16,48.52,48.799999,2546600,46.063805
"23",49.369999,49.549999,48.82,49.25,2139000,46.488571
"24",49.049999,49.049999,46.669998,47.18,3267700,44.534641
"25",47.27,47.84,46.779999,47.220001,1841500,44.572395
"26",47.16,47.220001,46.860001,47,1608600,44.364727
"27",47,47.75,46.860001,47.619999,1606100,44.949966
"28",47.810001,48.279999,47.48,47.880001,1409900,45.195389
"29",48.150002,48.470001,47.759998,48.279999,1606100,45.572952
"30",48.02,48.220001,47.32,47.650002,1747700,45.146606
"31",47.52,47.939999,47.369999,47.669998,1303200,45.165558
"32",47.700001,47.93,47.459999,47.75,1183000,45.241352
"33",47.549999,47.810001,47.169998,47.799999,2819400,45.288723
"34",47.82,48.470001,47.549999,48.330002,1450500,45.790882
"35",47.59,48.310001,47.59,48.25,2005200,45.71508
"36",48.630001,48.849998,47.189999,47.52,1227100,45.023438
"37",46.950001,48.130001,46.950001,47.900002,1744400,45.383469
"38",47.810001,48.959999,47.810001,48.950001,2046300,46.3783
"39",48.759998,49.080002,48.099998,48.119999,1711700,45.591919
"40",48.700001,49.700001,48.650002,49.549999,1657100,46.946777
"41",49.5,49.549999,48.759998,48.889999,1856400,46.321453
"42",48.91,49.119999,48.549999,48.73,1658900,46.169865
"43",48.290001,48.889999,48.259998,48.529999,1300100,45.980373
"44",48.450001,49.009998,48.32,48.779999,1614900,46.217232
"45",48.709999,48.91,47.5,47.549999,2220800,45.051853
"46",47.48,48.099998,47.369999,47.669998,1026300,45.165558
"47",48.130001,48.470001,47.75,48.259998,1911000,45.724556
"48",48.27,48.720001,48.259998,48.52,1333800,45.970901
"49",48.299999,48.43,47.73,48.049999,920000,45.525593
"50",48.32,48.900002,48.27,48.560001,1532200,46.008789
"51",48.720001,48.869999,48.189999,48.75,1187300,46.188812
"52",48.880001,49.299999,48.639999,49.16,1855900,46.577271
"53",49.25,49.27,48.799999,48.830002,951800,46.26461
"54",49.029999,49.209999,47.950001,48.060001,1611400,45.535072
"55",48.16,49.369999,47.919998,49.279999,1719800,46.690971
"56",49.299999,49.389999,48.700001,48.889999,1142200,46.321453
"57",49.139999,49.610001,48.970001,49.220001,1336200,46.634125
"58",48.48,49.259998,48.130001,49.099998,878900,46.520424
"59",49,49.950001,48.77,49.669998,995200,47.060486
"60",49.549999,49.790001,49.290001,49.389999,1046700,46.795181
"61",49.43,50.110001,49.18,49.900002,969200,47.278397
"62",49.790001,50.5,49.77,50.220001,1230100,47.581585
"63",50.220001,50.330002,49.169998,49.450001,2097500,46.852043
"64",50.009998,50.860001,50,50.369999,2379800,47.723705
"65",50.73,51.330002,50.360001,50.43,2417600,47.780552
"66",50.529999,51.400002,50.369999,50.919998,1288400,48.244808
"67",50.880001,51.25,50.68,50.830002,1355700,48.159538
"68",50.799999,51.25,50.400002,50.740002,1099300,48.074268
"69",50.650002,50.779999,50.279999,50.669998,980700,48.007946
"70",50.57,50.700001,49.279999,49.380001,2104500,46.785713
"71",49.27,49.560001,48.810001,48.880001,1039800,46.311985
"72",49.110001,49.490002,48.860001,49.459999,790100,46.861511
"73",49.150002,49.57,48.970001,49.130001,1116400,46.548843
"74",49.41,49.490002,49.049999,49.330002,1292200,46.738338
"75",49.66,50.369999,49.57,50.220001,1191300,47.581585
"76",50.279999,50.77,50,50.650002,1499700,47.988991
"77",51.639999,51.689999,51.09,51.470001,1796500,48.765915
"78",51.73,52.029999,51.299999,51.810001,1366400,49.088055
"79",51.759998,51.98,51.450001,51.450001,1197400,48.746964
"80",51.540001,51.77,51.349998,51.619999,755100,48.908039
"81",51.66,51.790001,51.25,51.41,1225300,48.709061
"82",51.459999,51.459999,51,51.32,1140200,48.623791
"83",51.779999,52.439999,50.279999,50.41,2205700,47.761604
"84",50.34,50.509998,49.709999,49.959999,1265500,47.335243
"85",50.040001,51.599998,49.810001,51.52,2264300,48.813293
"86",51.73,52.369999,51.619999,52.299999,1235700,49.552296
"87",52.169998,52.77,52.110001,52.200001,1436600,49.457561
"88",52.150002,52.43,51.599998,51.849998,1187800,49.125942
"89",51.790001,51.990002,50.869999,51.040001,1054100,48.358509
"90",50.82,50.970001,50.119999,50.880001,929000,48.206902
"91",50.860001,51.200001,50.560001,50.98,982900,48.301659
"92",51.759998,52.790001,51.759998,52.290001,1637800,49.542835
"93",52.330002,52.799999,51.369999,51.77,1109000,49.050148
"94",51.77,51.810001,51.110001,51.549999,1073400,48.841705
"95",51.470001,51.75,51.029999,51.48,968700,48.775387
"96",51.75,52.34,51.540001,52.009998,711000,49.277542
"97",52.16,52.560001,52.060001,52.27,961400,49.523884
"98",52.150002,52.939999,51.869999,52.799999,1291100,50.198906
"99",52.689999,52.970001,52.290001,52.610001,675900,50.018265
"100",52.700001,52.869999,51.889999,52.130001,1972300,49.561909
"101",52.029999,52.189999,51.349998,51.41,1000600,48.87738
"102",51.400002,52,51.290001,51.790001,802000,49.238659
"103",51.849998,52.400002,51.639999,52.139999,1600500,49.571426
"104",52.439999,52.950001,52.16,52.439999,1467000,49.856644
"105",52.220001,53.169998,52.200001,53,929300,50.389057
"106",53,53.5,52.889999,53.200001,1119100,50.579205
"107",52.939999,53.240002,52.540001,52.689999,882100,50.094322
"108",52.830002,53.630001,52.709999,53.459999,2016900,50.826389
"109",53.459999,53.599998,52.860001,53.580002,1929500,50.940483
"110",53.650002,54.02,53.610001,53.970001,1149700,51.311268
"111",54,54.09,53.610001,54.02,1065000,51.358803
"112",53.959999,54.099998,53.400002,53.790001,996300,51.140144
"113",53.73,53.889999,53.330002,53.66,1068000,51.016548
"114",53.43,53.959999,53.23,53.959999,825000,51.301762
"115",54.009998,54.290001,53.630001,54.049999,1606300,51.387329
"116",54.25,54.389999,53.810001,54.169998,605300,51.501415
"117",53.990002,54.240002,53.689999,53.880001,704700,51.225697
"118",53.950001,54.09,53.279999,53.540001,1027600,50.902451
"119",53.549999,53.990002,53.299999,53.849998,1012400,51.197178
"120",53.830002,54.529999,53.779999,54.330002,1151600,51.653538
"121",54.389999,54.84,54.16,54.68,2000800,51.986282
"122",54.68,54.82,54.34,54.5,1234800,51.815155
"123",54.75,55.029999,54.349998,54.970001,1321100,52.262001
"124",55.02,55.450001,54.540001,54.900002,2108700,52.195454
"125",54.970001,55.68,54.900002,55.43,1814300,52.699341
"126",55.77,55.880001,55.16,55.450001,619800,52.718357
"127",55.41,55.59,54.52,54.939999,2073000,52.233486
"128",54.889999,55.07,54.32,54.380001,2193600,51.701073
"129",54.560001,55.16,54.34,54.950001,1347500,52.242996
"130",54.779999,55.07,54.52,54.610001,2410600,51.91975
"131",54.59,54.66,54.080002,54.34,898200,51.66304
"132",54.830002,55.639999,54.810001,55.32,1249000,52.594757
"133",55.509998,55.889999,55.200001,55.84,1226400,53.089146
"134",55.869999,56.18,55.799999,56.099998,935500,53.336334
"135",55.950001,56.93,55.900002,56.720001,1165200,53.925804
"136",56.57,56.619999,56.18,56.419998,954500,53.640564
"137",56.57,57.09,56.509998,57.07,704600,54.258545
"138",57.080002,57.099998,56.68,56.93,756300,54.12545
"139",56.790001,57.66,56.650002,57.619999,1169800,54.781456
"140",57.470001,57.849998,57.209999,57.720001,1093700,54.876534
"141",58.220001,58.23,57.189999,57.209999,1203900,54.391663
"142",57.310001,57.509998,56.889999,56.889999,773200,54.087418
"143",56.880001,57.130001,56.330002,56.869999,1304600,54.068405
"144",56.75,57.130001,56.580002,56.93,1099800,54.12545
"145",57.049999,57.310001,56.549999,56.73,2195600,53.935307
"146",57.619999,59.77,57.619999,59.299999,2588800,56.3787
"147",59.459999,60.709999,59.369999,59.919998,1351900,56.968155
"148",59.77,59.799999,59.139999,59.560001,1090700,56.625893
"149",59.869999,60.139999,59.349998,60.02,1361800,57.063229
"150",59.93,60.139999,59.66,60.040001,870300,57.082241
"151",59.740002,60.25,59.66,59.84,908500,56.892094
"152",59.830002,60.32,59.630001,59.709999,1134000,56.768494
"153",59.619999,59.869999,58.889999,58.98,598300,56.074467
"154",58.779999,59.360001,58.580002,59.119999,506100,56.207565
"155",59.57,60.279999,59.389999,59.880001,720800,56.930115
"156",59.849998,60.330002,59.709999,59.860001,706700,56.91111
"157",59.880001,60.029999,59.810001,59.93,420600,56.977654
"158",59.720001,59.950001,58.93,58.950001,613700,56.045929
"159",58.700001,59.330002,58.619999,59.029999,630900,56.12199
"160",58.959999,59.369999,58.869999,59.310001,498700,56.388206
"161",59.349998,59.98,59.290001,59.959999,514400,57.00618
"162",59.630001,60.150002,59.529999,59.990002,838800,57.03471
"163",59.990002,60.209999,59.959999,60.099998,790300,57.13929
"164",60.380001,60.73,60.27,60.48,555500,57.500561
"165",60.759998,61.389999,60.700001,61.16,941700,58.14706
"166",60.68,61.220001,60.439999,61.110001,712500,58.271034
"167",61.049999,61.59,61,61.549999,675900,58.690578
"168",61.849998,62.150002,61.5,62.07,814500,59.186428
"169",62.18,62.41,61.880001,61.970001,572400,59.091076
"170",61.900002,62.490002,61.619999,61.900002,927200,59.024323
"171",62.130001,62.34,61.540001,62.02,721400,59.138752
"172",62.060001,62.59,61.91,62.48,608500,59.577374
"173",62.369999,63.150002,62.34,62.779999,722900,59.863441
"174",63.07,63.439999,62.650002,62.970001,981000,60.044617
"175",63.09,63.419998,62.709999,62.93,644200,60.006477
"176",62.84,63.040001,62.490002,63.009998,614600,60.082756
"177",62.650002,63.119999,62.509998,63.009998,754500,60.082756
"178",62.939999,63.560001,62.810001,63.299999,1277000,60.359287
"179",63.439999,63.759998,63.369999,63.66,669600,60.702564
"180",63.790001,64.489998,63.66,63.830002,725800,60.86467
"181",63.790001,64.080002,63.59,64.040001,715700,61.064903
"182",64.099998,64.379997,63.91,63.93,794100,60.960022
"183",64.010002,64.800003,63.950001,64.75,776100,61.741928
"184",64.629997,64.800003,64.25,64.459999,765700,61.465393
"185",64.559998,64.690002,63.27,63.34,1570800,60.397427
"186",63.450001,63.560001,62.84,63,1528400,60.073223
"187",62.91,63.040001,62.240002,62.450001,1348100,59.548771
"188",62.380001,62.810001,62.189999,62.630001,1030600,59.720409
"189",62.82,63.34,62.639999,63.32,937100,60.378357
"190",63.389999,63.93,62.869999,63.93,1170600,60.960022
"191",63.990002,64.660004,63.73,64.519997,1024600,61.522606
"192",64.580002,64.610001,64,64.470001,758200,61.474926
"193",64.330002,64.650002,64.160004,64.559998,806100,61.560749
"194",64.629997,64.860001,64.410004,64.650002,598100,61.646572
"195",64.839996,64.93,64.410004,64.629997,392300,61.627487
"196",64.610001,64.75,64.199997,64.309998,540800,61.322365
"197",64.209999,64.889999,64.050003,64.879997,880900,61.865883
"198",65.099998,65.419998,64.620003,64.709999,548000,61.703789
"199",65.07,66.279999,64.889999,65.959999,1360600,62.895706
"200",65.43,65.699997,62.240002,63.23,3114600,60.292545
"201",63.349998,63.799999,63.02,63.68,1116800,60.721634
"202",63.540001,63.93,63.139999,63.889999,605400,60.921871
"203",64.290001,64.379997,64.019997,64.230003,815500,61.24609
"204",64.120003,64.610001,63.43,63.68,916600,60.721634
"205",64.129997,64.900002,63.810001,64.830002,1051700,61.818214
"206",64.830002,64.879997,64.129997,64.529999,809900,61.532131
"207",64.800003,65.099998,64.459999,64.809998,1056600,61.799126
"208",64.940002,64.940002,64.330002,64.860001,668200,61.846817
"209",64.699997,65.059998,64.410004,64.639999,782000,61.637039
"210",65.010002,67.639999,64.800003,66.529999,1919700,63.439232
"211",67.019997,67.480003,65.980003,66.150002,776600,63.248005
"212",66.269997,67.089996,65.410004,67.059998,1198600,64.118088
"213",66.980003,67.040001,66.459999,66.57,632700,63.649574
"214",66.660004,67.199997,66,66.540001,654700,63.620884
"215",66.589996,66.82,66.160004,66.610001,518000,63.687836
"216",66.610001,67.029999,66.290001,66.550003,487800,63.630474
"217",66.120003,66.480003,65.68,66.279999,391100,63.372292
"218",66.279999,66.459999,65.809998,66.25,504000,63.343609
"219",66.110001,66.370003,65.889999,66.029999,480700,63.133278
"220",65.910004,66.43,65.910004,66.339996,610900,63.429665
"221",65.959999,66.18,65.690002,65.900002,493600,63.008972
"222",65.900002,66.739998,65.739998,66.480003,465600,63.563526
"223",66.169998,66.650002,65.68,66.419998,561000,63.506161
"224",66.5,67.010002,66.199997,66.989998,330800,64.05114
"225",67.330002,67.5,67.040001,67.410004,1119400,64.452728
"226",67.410004,67.900002,67.019997,67.349998,420300,64.39537
"227",67.510002,67.989998,67.32,67.690002,195900,64.720474
"228",67.480003,67.800003,67.410004,67.639999,492400,64.67263
"229",67.870003,68.540001,67.389999,68.519997,691200,65.514023
"230",68.599998,68.790001,67.989998,68.199997,899700,65.208069
"231",68.199997,69.690002,68.080002,69.339996,1524600,66.29805
"232",69.379997,69.669998,67.860001,69.010002,674800,65.982536
"233",69.5,69.879997,68.660004,68.769997,825600,65.753075
"234",68.75,69.120003,67.699997,67.839996,738300,64.863861
"235",67.839996,68.25,67.400002,67.980003,1079900,64.997726
"236",67.93,68.779999,67.639999,68.379997,744500,65.380157
"237",68.510002,68.519997,68.080002,68.190002,681300,65.198509
"238",68.379997,68.400002,67.129997,67.279999,721200,64.328445
"239",67.529999,67.959999,66.800003,67.540001,999000,64.577034
"240",67.660004,68.019997,67.309998,67.489998,979600,64.529228
"241",67.5,67.589996,66.650002,66.699997,997400,63.773888
"242",67.25,68,67.209999,67.57,1818800,64.605713
"243",68.040001,68.440002,67.599998,67.900002,1088100,64.921234
"244",68.190002,68.290001,67.690002,67.860001,739200,64.883003
"245",68.239998,68.370003,67.769997,67.82,543100,64.844734
"246",68.209999,68.629997,67.629997,67.75,650000,64.777809
"247",67.940002,67.949997,67.199997,67.580002,335900,64.61528
"248",67.68,67.75,67.400002,67.5,219200,64.538773
"249",67.739998,68.400002,67.660004,68.230003,517300,65.236763
"250",68.209999,68.330002,67.769997,68.25,466300,65.255882
"251",68.529999,68.800003,67.919998,68.199997,1046700,65.208069
"252",68.209999,68.209999,67.5,68.07,877800,65.083786
"253",67.989998,68.910004,67.970001,68.900002,778800,65.87738
"254",69.029999,69.639999,69.029999,69.360001,796500,66.317177
"255",69.5,69.540001,69.040001,69.230003,666800,66.192894
"256",69.199997,69.589996,68.849998,69.480003,554700,66.431931
"257",69.559998,69.870003,69.379997,69.5,687600,66.451042
"258",69.309998,69.400002,68.650002,69,784900,65.972984
"259",68.82,69.980003,68.599998,69.970001,880900,66.900429
"260",70.110001,70.790001,70.050003,70.459999,847700,67.368942
"261",70.879997,71.489998,70.120003,70.540001,940100,67.445404
"262",71,71.239998,70.699997,71.019997,957200,67.904366
"263",70.839996,71.279999,70.739998,71.110001,1022100,67.99041
"264",71.540001,75.160004,71.230003,71.910004,1222000,68.755333
"265",71.949997,72.660004,71.5,72.650002,794700,69.462852
"266",72.5,72.769997,72.190002,72.610001,856000,69.424599
"267",72.75,73.150002,72.120003,72.57,620100,69.386345
"268",72.919998,73.550003,72.360001,73.239998,709400,70.02697
"269",73.5,74.440002,73.379997,74.410004,804400,71.14563
"270",74.07,74.480003,73.230003,73.410004,791500,70.189507
"271",72.839996,73.519997,72.599998,73.07,835900,69.864426
"272",73.260002,73.989998,72.089996,72.260002,1638300,69.089973
"273",72.5,75.68,72.5,74.839996,1817600,71.55677
"274",74.949997,76.809998,74.650002,75.660004,2171800,72.340813
"275",75.220001,76.169998,72.610001,72.660004,2214300,69.472404
"276",71.650002,71.849998,69.690002,71.330002,2295200,68.200752
"277",71.269997,72.860001,71.120003,71.790001,1748800,68.640579
"278",71.739998,72.150002,70.209999,70.239998,1495000,67.158577
"279",70.980003,71.300003,68.379997,70.82,1725200,67.71312
"280",71.269997,72.599998,71,71.93,1040500,68.774437
"281",71.449997,72.949997,71.43,72.769997,987200,69.577583
"282",72.169998,73.510002,71.959999,73.309998,1369000,70.296768
"283",73.889999,74.830002,73.18,74.730003,1302700,71.658401
"284",74.540001,75.900002,74.370003,75.230003,955500,72.137856
"285",75.029999,75.910004,74.510002,74.730003,1170000,71.658401
"286",75.019997,76.349998,74.900002,75.18,1011400,72.089897
"287",75.57,76.040001,74.870003,75.050003,704600,71.965248
"288",75.129997,75.959999,74.800003,75.93,443500,72.809074
"289",76.25,76.610001,75.550003,76.260002,1014100,73.125519
"290",76.370003,76.620003,75.730003,75.75,813700,72.636467
"291",75.779999,76.68,74.559998,74.580002,1001300,71.514572
"292",74.5,74.709999,72.440002,73.269997,1520100,70.258408
"293",72.75,73.75,72.279999,73.510002,910100,70.488556
"294",73.209999,74.089996,72.550003,73.860001,1023100,70.824158
"295",74.239998,75.360001,74.230003,75.279999,907500,72.185791
"296",74.449997,76.540001,74.360001,76.379997,1229500,73.240555
"297",76.790001,77.260002,75.82,77.190002,1092900,74.017273
"298",77.699997,79.519997,77.589996,79.480003,1202300,76.213158
"299",79.5,79.669998,77.809998,78.089996,882900,74.880295
"300",78.349998,79.029999,77.690002,77.980003,700400,74.774803
"301",78.43,78.43,76.980003,77.110001,831800,73.940575
"302",77.43,78.080002,77.059998,77.639999,628200,74.448792
"303",77.93,78.690002,77.669998,78.449997,1056500,75.225494
"304",78.019997,78.5,77.410004,78.169998,878000,74.957001
"305",78.309998,79.449997,78.190002,79.019997,671000,75.772057
"306",79.040001,79.830002,78.720001,79.339996,845000,76.078918
"307",78.620003,79.300003,77.290001,77.379997,839800,74.199478
"308",77.57,78.029999,75.529999,75.690002,981700,72.578949
"309",76.739998,77.949997,76.239998,77.879997,927800,74.678917
"310",78.139999,78.550003,75.959999,76.32,789100,73.183044
"311",76.529999,76.910004,75.339996,75.809998,949600,72.694
"312",76.339996,77.529999,76.040001,76.919998,894800,73.758377
"313",76.919998,77.160004,74.410004,75.099998,944100,72.013191
"314",75.260002,76.800003,74.669998,76.699997,1245500,73.547417
"315",75.419998,76.82,75.040001,76.760002,1022500,73.604958
"316",77.160004,78.120003,77.059998,77.599998,839900,74.410423
"317",76.900002,77.260002,74.57,75.400002,1176500,72.30085
"318",75.860001,76.980003,75.610001,75.709999,567200,72.598114
"319",76.669998,77.300003,76.260002,76.779999,832100,73.62413
"320",76.089996,76.709999,75.730003,76.190002,982700,73.05838
"321",76.639999,77.389999,76.510002,77.120003,747100,73.950157
"322",77.5,77.779999,76.440002,76.830002,625000,73.672089
