"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"1",179.089996,182.619995,176.869995,182.619995,2751200,143.09465
"2",182.910004,184.130005,181.539993,184.080002,1991700,144.238602
"3",179.690002,184.729996,178.169998,184.399994,2186400,144.489395
"4",183.550003,188.100006,182.600006,186.830002,2251400,146.393448
"5",186.490005,187.789993,185.289993,185.910004,1954000,145.672546
"6",185.119995,185.899994,183.649994,184.190002,2666100,144.324844
"7",183.699997,184.479996,181.570007,181.990005,2151700,142.600998
"8",181.610001,183.220001,181.110001,183.089996,1243200,143.462875
"9",182.869995,184.970001,182.479996,184.009995,1740400,144.183792
"10",184.369995,186.759995,184.139999,185.330002,1888500,145.218094
"11",185,187.169998,184.720001,186.570007,1330300,146.189713
"12",185.520004,185.660004,182.729996,182.919998,1939700,143.329681
"13",182.830002,185.039993,181.100006,184.529999,2673600,144.591248
"14",184.380005,185.210007,183.809998,185,2150200,144.959503
"15",185.190002,185.369995,183.419998,184.139999,2315200,144.28566
"16",183.899994,184.220001,182.089996,182.399994,2063800,142.922241
"17",182.910004,183.419998,181.869995,182.089996,1891300,142.679321
"18",182.570007,182.679993,178.529999,179.509995,2194000,140.657761
"19",179.960007,179.979996,176.619995,177.740005,1716100,139.270828
"20",179.009995,184.070007,179.009995,183.770004,3403200,143.995743
"21",185.380005,186,181.490005,181.529999,2925100,142.240509
"22",181.309998,183.520004,181.309998,182.960007,1535100,143.361053
"23",184.100006,185.410004,183.770004,185.330002,1805300,145.218094
"24",184.240005,185.5,181.75,182.070007,1179400,142.663651
"25",182.130005,183.360001,178.520004,179.059998,1812900,140.305161
"26",179.259995,181.139999,178.660004,180.619995,1406100,141.527481
"27",181.009995,182.869995,180.789993,181.990005,1298500,142.600998
"28",180.369995,182.679993,180.050003,182.100006,1193500,144.072556
"29",182.830002,183.789993,180.529999,181.669998,1250600,143.732376
"30",181.080002,182.389999,179.850006,180.940002,1079700,143.154831
"31",180.429993,180.830002,176.839996,178.539993,1954900,141.255951
"32",178.880005,180.860001,178.550003,179.179993,1373100,141.762329
"33",179.360001,182.050003,178.389999,181.089996,1657800,143.273468
"34",181.529999,185.619995,181.039993,185.160004,1521200,146.493546
"35",184.830002,185.690002,183.600006,184.699997,1469200,146.129608
"36",184.699997,185.789993,183.630005,184.990005,1043700,146.359039
"37",184.690002,184.710007,181.899994,184.289993,1213100,145.805206
"38",185.039993,187.350006,184.300003,186.330002,1313800,147.41922
"39",185.669998,186.369995,182.789993,184.399994,1841800,145.892273
"40",184.270004,184.880005,182.220001,182.520004,1845900,144.404846
"41",182.520004,182.559998,179.600006,181.139999,1566500,143.313049
"42",181.509995,181.720001,178.809998,179.399994,1729600,141.936386
"43",178.729996,180.130005,177.529999,178.800003,1104200,141.4617
"44",178.490005,179.089996,175.919998,177.289993,1379700,140.267014
"45",176.539993,176.899994,173.660004,174.690002,3275700,138.209991
"46",174.660004,174.770004,169.169998,169.320007,4031600,133.961334
"47",169.320007,171.800003,167.589996,168.169998,3101200,133.051559
"48",169,169.759995,166.889999,168.690002,2719600,133.462921
"49",168.110001,169.389999,166.649994,167.229996,2718900,132.3078
"50",168.009995,172.979996,167.5,170,2657100,134.499405
"51",170,170.580002,169,169.399994,1110200,134.024673
"52",168.929993,169.720001,167.009995,168.020004,2846800,132.932861
"53",168.449997,169.220001,167.759995,168.110001,1076000,133.004059
"54",168.570007,169.720001,166.919998,168.960007,2042000,133.676544
"55",168.710007,169,163.550003,165.399994,2554700,130.859955
"56",165.600006,169.589996,165.479996,167.559998,1459700,132.568924
"57",167.899994,168.350006,166.5,167.949997,1545900,132.877487
"58",166.919998,168.360001,165.570007,166.149994,1598200,131.453354
"59",166.149994,168.119995,165.25,168.050003,1980600,132.956589
"60",167.820007,169.889999,167.070007,169.860001,1916500,134.388611
"61",169.179993,171,167.350006,170.039993,1548100,134.531021
"62",170.360001,172.490005,170.220001,172.029999,2052000,136.105453
"63",172.279999,174.880005,171.809998,174.059998,2526500,137.711502
"64",174.050003,175.710007,170.429993,170.559998,2966100,134.942413
"65",171,171.600006,170.059998,170.289993,1725000,134.728821
"66",170.080002,170.630005,169.039993,169.800003,1819800,134.341141
"67",169.619995,170.910004,168.949997,169.809998,1501100,134.349014
"68",169.669998,171.600006,169.169998,171.490005,1379400,135.678192
"69",171.410004,173.970001,171.289993,173.350006,1807600,137.149826
"70",172.820007,174.830002,172.149994,173.279999,1913900,137.094421
"71",173.320007,174.229996,172.789993,173.839996,1043300,137.537476
"72",174.369995,176.169998,173.830002,174.570007,1215700,138.115036
"73",173.820007,174.830002,173.389999,174.729996,1190200,138.241592
"74",174.399994,175.830002,173.759995,174.429993,1367000,138.004272
"75",174.759995,174.970001,173.130005,174.729996,1145900,138.241592
"76",174.600006,174.979996,171.300003,171.979996,2003800,136.065887
"77",173.020004,173.160004,167.539993,168.940002,2407300,133.660736
"78",169.320007,169.550003,167.419998,168.039993,1754600,132.948685
"79",167.619995,167.729996,164.880005,165.039993,2025600,130.575165
"80",165.039993,170,165.039993,167.869995,2388200,132.814178
"81",167.649994,167.820007,164.830002,165.259995,1838300,130.749207
"82",166.220001,170.240005,164.830002,168.610001,2955500,133.399643
"83",168.75,169.729996,167.389999,168.789993,1954800,133.542053
"84",169.460007,169.779999,165.199997,165.589996,1520500,131.0103
"85",164.610001,165.710007,163.300003,165.419998,2223200,130.875793
"86",165.449997,165.889999,164.059998,164.520004,1665000,130.163742
"87",164.839996,165,160.449997,162.839996,2399600,128.834564
"88",163,163,160.660004,162.460007,2041000,128.53392
"89",162.460007,165.75,162.190002,165.649994,2429300,131.05777
"90",163.309998,163.490005,159.669998,161.779999,2684400,127.995934
"91",161.449997,161.660004,157.309998,157.479996,2834800,124.593895
"92",155.720001,157.649994,155.509995,156.160004,2108400,124.937927
"93",156.160004,156.229996,153.220001,154.130005,3241200,123.313789
"94",153.929993,156.050003,152.089996,154.259995,3276400,123.417793
"95",153.690002,154.759995,152.509995,154.009995,2319600,123.217789
"96",154.229996,159.160004,153.300003,157.869995,4364900,126.30603
"97",158.389999,160.119995,156.940002,157.600006,2106100,126.090004
"98",157.600006,158.259995,156.839996,157.25,1802000,125.809967
"99",157.369995,159.979996,156.830002,159.779999,1619600,127.834137
"100",160.070007,162.25,159.080002,160.699997,1777800,128.570221
"101",160.740005,160.759995,156.970001,157.259995,1475500,125.817986
"102",158.039993,158.279999,154.949997,154.979996,1767500,123.993851
"103",155.089996,156.25,153.919998,154.25,3560300,123.409798
"104",154,155.259995,152.639999,154.830002,2096500,123.873833
"105",155.380005,156.25,152.100006,152.639999,1903100,122.121674
"106",152.25,152.910004,150.149994,152.259995,1609000,121.81765
"107",152.429993,153.970001,150.649994,153.089996,1836000,122.481712
"108",153.020004,156.119995,152.820007,155.270004,2070300,124.22583
"109",155.270004,156.539993,153.699997,154.570007,1790400,123.665794
"110",154.5,156.559998,152.539993,155.600006,1217500,124.489891
"111",155.539993,160.869995,155.399994,159.740005,2386400,127.802139
"112",159.309998,160.820007,157.089996,158.809998,1940400,127.058067
"113",159.649994,160.789993,158.809998,159.639999,1793000,127.722153
"114",158.850006,161.740005,158.059998,160.729996,1647400,128.594208
"115",161.179993,162.889999,158.25,160.259995,4639200,128.218201
"116",159.770004,159.770004,157.210007,158.970001,2150500,127.186127
"117",160.589996,161.339996,157.630005,158.979996,1829000,127.194092
"118",159.429993,159.919998,157.550003,158.779999,1749600,127.034073
"119",158.600006,159.759995,157,159.130005,1903000,127.314125
"120",159.479996,160.440002,158.410004,158.899994,1967900,127.130096
"121",159.770004,163.169998,159.690002,160.449997,1801400,128.370193
"122",159.940002,163.449997,159.800003,162.369995,1819200,129.906296
"123",163.25,164.690002,162.729996,163.800003,2014300,131.050385
"124",163.5,165.380005,162.529999,162.580002,2008500,130.074326
"125",163.600006,164.869995,160.199997,161.759995,1568800,129.418243
"126",162.360001,165.389999,162.300003,165.179993,1057100,132.154495
"127",164.979996,165.350006,158.179993,158.229996,2456900,126.59404
"128",157.910004,159.059998,155.429993,155.779999,1594500,124.633873
"129",156.179993,156.960007,155.429993,156.639999,1343800,125.321953
"130",156.860001,157.139999,155.380005,155.440002,1140400,124.36187
"131",155.729996,155.729996,153.139999,153.940002,1668400,123.161751
"132",155.240005,158.960007,155.169998,155.520004,1861400,124.425896
"133",156.130005,158.460007,155.809998,158.050003,1331000,126.450027
"134",157.309998,160.929993,157.309998,160.729996,1365400,128.594208
"135",160.630005,162.820007,160.020004,162.130005,1246900,129.714294
"136",161.720001,162.479996,159.639999,159.830002,1268700,127.874153
"137",159.789993,160.649994,159.5,160.270004,1185700,128.226166
"138",160.690002,162.050003,160.059998,161.009995,1241300,128.818207
"139",160.889999,161.289993,159,160.580002,1321500,128.474197
"140",160.619995,161.970001,159.149994,160.039993,1221000,128.042145
"141",160.550003,162.059998,159.199997,161.570007,1362300,129.266296
"142",162,164.300003,161.419998,163.770004,1090500,131.026398
"143",162.929993,166.960007,161.570007,166.330002,1498800,133.074585
"144",163.820007,165.690002,160.229996,160.520004,2031700,128.426208
"145",160.600006,160.850006,157.779999,158.5,3627000,126.810066
"146",165.25,165.5,159.179993,164.580002,3144100,131.674454
"147",162.460007,165.350006,160.309998,161.369995,2486400,129.106232
"148",160.940002,163.550003,160.130005,161.949997,1919500,129.570251
"149",162.210007,164.770004,161.770004,164.529999,1647200,131.634445
"150",164.460007,167.119995,163.479996,166.369995,1534200,133.106583
"151",165.759995,166.979996,162.300003,164.089996,1387900,131.282425
"152",164.070007,164.389999,161.619995,163.410004,1194800,130.738373
"153",163.149994,163.149994,161.009995,161.149994,1191500,128.930237
"154",160.350006,160.929993,156,157.889999,1839300,126.322029
"155",158.580002,160.960007,158.070007,160.339996,1644600,128.282196
"156",157.940002,158.520004,155.380005,157.490005,2024300,127.432587
"157",158.25,159.610001,157.350006,157.949997,2043300,127.804764
"158",157.75,158.789993,157.199997,157.199997,1302700,127.197922
"159",155.770004,156.160004,152.509995,153.580002,2131500,124.268776
"160",153.919998,155.490005,152.550003,154.580002,1145800,125.077934
"161",154.830002,155.679993,152.919998,153.229996,1052100,123.985603
"162",153.100006,157.759995,152.970001,157.570007,1731200,127.497299
"163",158.669998,161.070007,156.380005,156.660004,2289900,126.760986
"164",157.169998,159.990005,155.850006,159.039993,1501200,128.686737
"165",159.199997,159.690002,156.110001,156.830002,1100900,126.898537
"166",156.419998,157.559998,155.669998,156.25,1068500,126.429237
"167",156.699997,157.119995,154.449997,157.020004,909100,127.052315
"168",157.529999,158.589996,156.479996,156.850006,2279500,126.914711
"169",157.520004,159.520004,157,158.190002,1043200,127.998955
"170",158.190002,159.179993,156,156.880005,1397800,126.938972
"171",157.570007,159.869995,157.100006,158.729996,1676600,128.435913
"172",158.839996,161.639999,158.229996,160.800003,1456800,130.11084
"173",160.5,160.860001,159.520004,159.559998,915800,129.107513
"174",160.169998,161.309998,159.479996,160.320007,736600,129.722443
"175",160.399994,161.770004,157,157.550003,1302400,127.481125
"176",157.839996,160.429993,157.699997,160.429993,1540600,129.811493
"177",160.460007,163.860001,160.179993,163.75,1770300,132.497849
"178",164.490005,165.190002,163.210007,164.770004,2811600,133.323181
"179",164.490005,164.729996,161.169998,161.520004,1718200,130.693436
"180",161.220001,161.419998,158.800003,159.729996,1733700,129.245041
"181",159.889999,160.630005,159.080002,159.899994,1637000,129.382599
"182",159.759995,161.100006,159.169998,159.580002,1231100,129.123703
"183",159.429993,160.199997,158.490005,158.809998,855100,128.500641
"184",159.020004,162.100006,158.979996,160.479996,933200,129.851913
"185",161.169998,164.179993,160.759995,163.509995,1706500,132.303665
"186",163.100006,163.699997,159.669998,160.110001,1478300,129.552551
"187",160.470001,161.919998,159.429993,161.589996,1168600,130.750076
"188",160.770004,162,159.809998,161.009995,1611000,130.280762
"189",161.179993,161.380005,159.5,159.690002,1335600,129.212708
"190",159.550003,160.350006,157.910004,159.039993,1168400,128.686737
"191",158.419998,160.240005,158.130005,159.839996,1661700,129.334076
"192",160.410004,162.570007,159.910004,161.259995,1371200,130.483063
"193",160.279999,161.119995,158.770004,160.240005,1161900,129.65773
"194",160.199997,161.259995,160.139999,160.759995,551500,130.078461
"195",161.559998,163.660004,161.110001,162.910004,1076700,131.818146
"196",163.160004,165.110001,162.619995,165.080002,1414900,133.57399
"197",164.559998,165.919998,162.699997,164.539993,1385500,133.137054
"198",165.410004,167.820007,164.380005,166.309998,1446500,134.569229
"199",166.449997,167.279999,165.029999,165.330002,1092800,133.776291
"200",165.190002,167.740005,164.820007,167.100006,1366200,135.208481
"201",166.720001,167.600006,164.169998,164.490005,1092700,133.096619
"202",164.759995,166.479996,164.160004,165.520004,1518300,133.930023
"203",165.509995,165.800003,163.080002,164.720001,1300000,133.282715
"204",165.229996,166.190002,164.220001,165.440002,965400,133.865295
"205",165.289993,165.740005,163.550003,163.869995,1507700,132.59494
"206",163.059998,163.880005,161.080002,163.679993,1220700,132.441177
"207",164.190002,164.830002,161.639999,163.759995,1868200,132.505905
"208",161.25,162,153.710007,156.660004,3493800,126.760986
"209",156.570007,158.270004,156.139999,157.740005,1371900,127.63488
"210",157.399994,157.610001,154.050003,155.330002,2357300,125.684822
"211",155.990005,157.729996,155.289993,157.089996,1539800,127.108902
"212",156.979996,160.270004,156.740005,159.360001,1690100,128.945679
"213",156.369995,157.720001,154.699997,155,2114200,125.417801
"214",154.979996,155.399994,153.740005,154.990005,2230300,125.409698
"215",155.240005,160.380005,154.660004,159.050003,2481300,128.694839
"216",159.089996,160.139999,155.679993,157.029999,2289400,127.060356
"217",156.5,163.5,156.490005,161.259995,2798300,130.483063
"218",163.149994,164.5,161.619995,163.75,2832400,132.497849
"219",164.300003,165.830002,160.110001,160.309998,2945900,129.714355
"220",160.600006,161.830002,159.850006,160.509995,2085100,129.876205
"221",158,160.440002,157,159.380005,1726300,130.465591
"222",158.869995,160.360001,157.779999,159.869995,1601700,130.866684
"223",160.5,164.169998,160.5,161.949997,2209600,132.569321
"224",161.389999,161.699997,158.929993,159.009995,1440200,130.16272
"225",158.979996,159.389999,157.399994,159.149994,1407900,130.277283
"226",158.910004,160.050003,158.240005,158.330002,1152200,129.606064
"227",159.110001,159.889999,157.490005,158,589500,129.335907
"228",158,158.259995,155.350006,156.389999,1377800,128.018005
"229",156.179993,156.570007,154.529999,156.119995,2312400,127.796974
"230",156.050003,159.979996,155.509995,158.729996,2627300,129.933487
"231",159.350006,162.320007,158.860001,161.75,2655100,132.405594
"232",162.199997,162.789993,160.979996,162.350006,1725100,132.896774
"233",163.199997,164.199997,162.289993,163.669998,2498800,133.977295
"234",164.240005,164.240005,162.070007,162.75,2010500,133.224228
"235",162.860001,163.929993,161.779999,162.759995,1310800,133.232391
"236",162.070007,163.130005,161.699997,162.070007,1137900,132.667557
"237",161.860001,162.740005,160.740005,162.25,1423800,132.81488
"238",162.300003,163.330002,161.660004,162.259995,1122300,132.82309
"239",166,167.300003,163.479996,166.350006,4140500,136.171082
"240",166.770004,168.339996,165.199997,165.830002,1878300,135.745422
"241",166,167.779999,165.289993,165.630005,1342800,135.581711
"242",166.399994,169.110001,166.240005,167.809998,3053300,137.366211
"243",168.149994,170.929993,167.899994,169.820007,1689000,139.011597
"244",169.850006,170.470001,167.259995,168.419998,1569500,137.865555
"245",168.320007,169,163.899994,163.979996,2263500,134.231064
"246",164.490005,164.919998,163.800003,164.699997,1098500,134.82045
"247",164.490005,167.809998,164,167.070007,2015600,136.760468
"248",167.25,169.990005,166.660004,169.360001,1103000,138.635025
"249",169.820007,171.25,169.130005,170.770004,1617700,139.789185
"250",170.839996,171.429993,169.919998,171.149994,995000,140.100281
"251",171.320007,172.350006,170.360001,171.740005,1190900,140.583252
"252",172.339996,173.020004,170.339996,172.419998,1442900,141.139862
"253",172.100006,172.610001,169.850006,171.619995,1849300,140.485016
"254",171.490005,171.490005,166.539993,166.600006,2159500,136.375748
"255",167.050003,168.369995,166.369995,168.149994,2126500,137.644547
"256",168.960007,170.169998,168.339996,169.25,1874900,138.544968
"257",168.910004,169.410004,165.130005,165.529999,1720900,135.499847
"258",164.679993,165.119995,162.770004,164.979996,1339500,135.049606
"259",165.25,165.490005,164.059998,164.830002,1494600,134.926819
"260",165.009995,165.970001,164.369995,165.509995,1238100,135.483475
"261",165.919998,168.100006,164.899994,165.039993,1448900,135.09874
"262",165.720001,167.960007,164.619995,167.399994,1699300,137.030594
"263",167.029999,167.630005,163.75,164.25,1947600,134.452057
"264",164.910004,165.289993,163.029999,164.240005,1805200,134.443878
"265",164.279999,166.830002,164.070007,166.100006,1751600,135.966431
"266",166.929993,169.279999,165.589996,166.330002,2864000,136.154709
"267",166.649994,167.160004,164.770004,166.100006,1802200,135.966431
"268",165.580002,166.229996,162.600006,164.199997,1476900,134.411133
"269",164.850006,165.360001,163.020004,163.710007,1574700,134.01004
"270",163.429993,163.789993,161.830002,162.919998,1678600,133.363342
"271",162.809998,163.470001,161.259995,162.610001,2145000,133.109589
"272",159.970001,163.669998,158.559998,163.369995,3259500,133.731705
"273",163.610001,164.830002,159.300003,159.649994,2652400,130.6866
"274",159.190002,160,155.699997,156.520004,3166200,128.12442
"275",155.679993,159.179993,154.360001,155.119995,2678600,126.978416
"276",154.160004,156.089996,152.130005,155.979996,3469700,127.682381
"277",155.789993,158.5,154.759995,154.860001,2055700,126.765572
"278",154.389999,156.869995,152.139999,152.179993,2940100,124.571747
"279",152.889999,158.470001,151.270004,157.199997,3211700,128.681076
"280",157.330002,157.839996,152.360001,156.800003,2338500,128.353622
"281",154.559998,156.100006,153.5,155.490005,1481900,128.884125
"282",154.660004,155.029999,151.309998,154.089996,2092500,127.723663
"283",154.570007,156.669998,153.860001,156.149994,1692400,129.431168
"284",156.009995,157.539993,155.490005,156.089996,1909900,129.381454
"285",155.970001,157.399994,155.529999,155.589996,1516600,128.967026
"286",155,155.690002,151.279999,151.300003,1657100,125.411041
"287",152.039993,155.960007,152.039993,154.029999,1602800,127.673927
"288",154.440002,156.660004,153.880005,156.660004,1071000,129.853912
"289",157.149994,159.149994,156.5,159.070007,1451800,131.851578
"290",160.110001,161.080002,153.929993,153.929993,1944300,127.591057
"291",154.679993,155.820007,153.380005,153.509995,2076100,127.242905
"292",153.300003,156.889999,152.889999,154.940002,1655200,128.428223
"293",154.770004,155.740005,153.119995,155.520004,1565900,128.909012
"294",154.369995,158.669998,154.369995,157.460007,1610300,130.517044
"295",156.75,158.179993,156.029999,157.630005,1472000,130.657944
"296",156.679993,158.490005,155.259995,155.919998,1461900,129.240524
"297",156.179993,157.050003,155.169998,156.279999,1201700,129.538956
"298",156.139999,156.789993,154.149994,156.570007,1376300,129.779312
"299",156.720001,157.800003,156.110001,156.740005,2259700,129.920227
"300",157.130005,159.270004,156.039993,157.470001,1409100,130.525314
"301",158.259995,159.320007,157.020004,158.490005,2498200,131.370789
"302",158.520004,159.169998,155.789993,156.600006,1792800,129.804214
"303",156.5,158.050003,156.050003,157.130005,2092600,130.2435
"304",157.309998,157.309998,154.149994,155.429993,1269300,128.834381
"305",155.690002,156.800003,154.190002,154.580002,1318200,128.129837
"306",154.860001,155.649994,153.320007,154.339996,1401000,127.930885
"307",153.940002,155.210007,152.410004,152.529999,1797300,126.430611
"308",152.800003,154.630005,151.380005,151.729996,1785000,125.767494
"309",152.789993,153.539993,151.770004,153.320007,1485000,127.085434
"310",151.509995,151.809998,147.279999,150.460007,3576100,124.714851
"311",151.240005,156.119995,151.199997,155.910004,2420800,129.232269
"312",156.350006,157.289993,153.300003,154.350006,1761500,127.939186
"313",154.570007,155.5,151.979996,153.080002,1680700,126.88649
"314",153.330002,155.339996,152.199997,154.229996,1429700,127.839706
"315",153,156.889999,152.899994,156.279999,2066900,129.538956
"316",155.979996,156.419998,154.220001,155.550003,1477800,128.933868
"317",155.539993,157.25,153.580002,154.100006,1198800,127.731972
"318",154.169998,154.979996,153,153.419998,1310500,127.168335
"319",154.490005,155.410004,153.399994,154.929993,1409200,128.419952
"320",154.190002,155.710007,153.539993,153.610001,1269800,127.325813
"321",153.639999,154.119995,149.639999,149.919998,1892600,124.267197
"322",150.080002,151.850006,149.699997,151.729996,1284300,125.767494
"323",152.830002,153.070007,151.380005,152.279999,1357600,126.223381
"324",152.580002,154.949997,151.529999,153.240005,1630400,127.019104
"325",153.570007,153.889999,152.309998,152.550003,995500,126.447189
"326",152.389999,152.389999,148.580002,150.279999,1368500,124.565605
"327",150.789993,151.440002,146.899994,147.25,2333300,122.054062
"328",147.389999,148.419998,145.960007,146.899994,1494700,121.763939
"329",147.029999,148.139999,145.889999,147.800003,1674900,122.509933
"330",147.389999,148.419998,145.779999,146.740005,1899900,121.631332
"331",147.410004,151.479996,146.889999,150.160004,2048700,124.466148
"332",148.910004,157.5,148.910004,156.139999,2371100,129.422913
"333",156.520004,156.949997,154,156.339996,2580900,129.588669
"334",158.25,160.740005,157.649994,159.740005,3064700,132.406906
"335",158.630005,159.979996,156.270004,159.190002,2483800,131.951004
"336",158.649994,159.690002,157.869995,159.039993,1635900,131.826706
"337",158.899994,160.130005,158.660004,159.339996,1710600,132.075348
"338",160.039993,160.210007,158.509995,159.770004,1650800,132.431793
"339",160.419998,160.600006,158.089996,158.75,2265300,131.586319
"340",158.649994,160.550003,158.210007,159.940002,1212900,132.572678
"341",160.5,161.610001,160.149994,161.220001,1319200,133.633667
"342",161.520004,162.110001,159.660004,159.889999,1151200,132.53125
"343",159.679993,160.490005,156.800003,158.020004,1764000,130.981201
"344",157.169998,157.580002,154.169998,154.649994,2298300,128.187866
"345",153.600006,155.619995,153.600006,154.309998,1253600,129.539413
"346",154.610001,155.220001,153.259995,153.679993,1064800,129.010544
"347",153.039993,154.860001,152.5,154.179993,1239400,129.430267
"348",154.940002,157.720001,152.889999,157.039993,1354900,131.831177
"349",157,159.199997,156.369995,158.220001,1624900,132.821762
"350",158.380005,159.699997,158.339996,159.259995,1495300,133.694794
"351",159.240005,159.979996,157.630005,158.779999,1026300,133.291855
"352",159.330002,159.869995,158.729996,159.490005,981700,133.887894
"353",159.070007,160.869995,158.210007,159.75,1605800,134.106155
"354",159.820007,162.440002,158.669998,161.589996,1676400,135.650787
"355",160,161.630005,159.190002,160.220001,3009100,134.500702
"356",160.559998,161.410004,159,160.800003,1540900,134.98761
