"","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"452",78.940002,79.220001,78.220001,79.059998,1135100,79.059998
"453",79,79.589996,78.110001,78.5,1586100,78.5
"454",78.489998,79.830002,78.400002,78.529999,1923900,78.529999
"455",78.889999,80,78.730003,79.400002,1876500,79.400002
"456",78.349998,79.989998,77.730003,79.360001,2239700,79.360001
"457",79.199997,79.550003,77.010002,77.169998,2446100,77.169998
"458",77.889999,79.290001,77.160004,78.889999,2159100,78.889999
"459",76.800003,78.68,76.540001,77.900002,2170400,77.900002
"460",78.769997,79.349998,76.220001,77.18,2923600,77.18
"461",77.419998,78,76.720001,77.940002,3257700,77.940002
"462",78.769997,79.730003,78.290001,79.300003,3374400,79.300003
"463",74.089996,77.720001,73.510002,74.910004,5988600,74.910004
"464",75.470001,75.779999,73.959999,74.989998,3272200,74.989998
"465",75.400002,76.940002,75.339996,76.709999,2196700,76.709999
"466",76.75,77.709999,76.75,77.510002,2237000,77.510002
"467",78.199997,79.279999,77.970001,79.209999,2630600,79.209999
"468",78.989998,79.82,78.660004,79.800003,1424000,79.800003
"469",79.269997,80.480003,79.129997,80.239998,2076500,80.239998
"470",79.980003,80.5,78.470001,78.589996,1970800,78.589996
"471",78.93,79.220001,77.5,77.660004,1680500,77.660004
"472",78.279999,78.690002,77.339996,77.75,2704700,77.75
"473",77.559998,79.709999,77.139999,79.709999,1640900,79.709999
"474",79.019997,80.620003,78.669998,80.279999,1757300,80.279999
"475",80.419998,80.589996,78.209999,78.559998,1683800,78.559998
"476",77.879997,78.099998,75.839996,76.080002,2670000,76.080002
"477",76.629997,77.379997,75.980003,76.839996,1590600,76.839996
"478",76.160004,77.650002,76.160004,76.870003,810100,76.870003
"479",77.620003,77.800003,76.709999,77.410004,2080100,77.410004
"480",77.269997,77.480003,76.440002,77.169998,1561400,77.169998
"481",77.300003,79.449997,77.220001,79.400002,1642700,79.400002
"482",79.050003,79.43,78.400002,78.440002,1716400,78.440002
"483",78.639999,79.32,78.379997,79.129997,2597100,79.129997
"484",79.580002,80.040001,79.190002,79.669998,2151400,79.669998
"485",79.5,80.07,76.550003,76.910004,2887900,76.910004
"486",75.550003,76.160004,74.040001,76.07,3567300,76.07
"487",75.559998,76.57,74.32,74.739998,2403100,74.739998
"488",74.879997,76.360001,74.190002,76.139999,2216700,76.139999
"489",77.980003,78,76.519997,76.760002,1881700,76.760002
"490",77.849998,78.760002,77.389999,77.639999,1670100,77.639999
"491",77.699997,78.209999,76.959999,77.739998,1660200,77.739998
"492",77.07,77.43,76.239998,76.279999,1840500,76.279999
"493",76.290001,76.529999,73.940002,74.43,2198200,74.43
"494",75.18,75.709999,72.339996,73.010002,2832400,73.010002
"495",73,75.150002,71.980003,72.839996,3030900,72.839996
"496",72.650002,73.370003,71.559998,72.5,3315500,72.5
"497",72.160004,73.730003,70.190002,70.919998,5012700,70.919998
"498",70.75,71.010002,68.919998,69,1591900,69
"499",69.379997,71.980003,68.550003,71.910004,2146600,71.910004
"500",70.339996,73.080002,70,73.07,2110700,73.07
"501",73.190002,73.959999,72.489998,72.959999,1744200,72.959999
"502",73.379997,73.620003,72.620003,73.489998,1538300,73.489998
"503",72.209999,73.489998,71.82,72.209999,2278600,72.209999
"504",71.379997,71.989998,69.970001,70.110001,2542300,70.110001
"505",71.07,73.459999,70.889999,73.220001,1782700,73.220001
"506",73.150002,74.360001,72.620003,73.07,1837600,73.07
"507",73.449997,74.290001,72.489998,73.550003,1930600,73.550003
"508",73.739998,73.830002,73.010002,73.32,1749300,73.32
"509",73.18,74.449997,72.989998,74.379997,1367400,74.379997
"510",73.949997,74.139999,73.519997,74.099998,1360100,74.099998
"511",73.220001,74.279999,73.120003,73.879997,1178400,73.879997
"512",74,75.349998,73.879997,75.040001,1093900,75.040001
"513",70.550003,72.779999,68.449997,72.57,49523600,72.57
"514",72.07,75.57,72.07,74.5,19092000,74.5
"515",75.110001,77.910004,75.059998,77.82,13493600,77.82
"516",77.309998,78.309998,77.010002,78.190002,11480700,78.190002
"517",78.550003,80.669998,78.209999,80.589996,10606500,80.589996
"518",80.68,82.879997,80.580002,82.790001,10378200,82.790001
"519",82.93,85.120003,82.220001,85.07,10138500,85.07
"520",84.669998,85.650002,83.82,85.209999,8740300,85.209999
"521",85.019997,85.059998,83.099998,83.629997,5510700,83.629997
"522",84.199997,84.879997,83.800003,84.660004,6490300,84.660004
"523",84.790001,84.790001,82.650002,82.93,8094700,82.93
"524",82.629997,83.660004,82.290001,82.919998,6008600,82.919998
"525",82.879997,84.099998,82.43,84.089996,4238500,84.089996
"526",83.800003,85.209999,83.550003,85.110001,5839900,85.110001
"527",84.82,85.120003,83.900002,84.610001,3858400,84.610001
"528",84.120003,84.339996,83,84.010002,5825300,84.010002
"529",83.889999,85.730003,82.900002,85.699997,5768100,85.699997
"530",86.260002,86.290001,84.279999,84.559998,5971800,84.559998
"531",85.300003,85.300003,83.870003,84.379997,4156300,84.379997
"532",84.57,84.860001,83.93,84.389999,5343500,84.389999
"533",84.279999,84.769997,83.809998,84.349998,3541200,84.349998
"534",85.029999,86.120003,84.550003,85.779999,6187800,85.779999
"535",85.589996,85.879997,85.419998,85.620003,3371300,85.620003
"536",85.470001,85.470001,84.459999,84.730003,2884500,84.730003
"537",84.489998,85.43,84.080002,84.75,4173200,84.75
"538",84.940002,85.449997,84.75,85.029999,2206700,85.029999
"539",85.459999,85.5,84.18,84.239998,3975500,84.239998
"540",84.32,84.949997,84.089996,84.720001,3071500,84.720001
"541",84.269997,85.139999,84.199997,85.050003,2595200,85.050003
"542",84.889999,85.379997,84.660004,84.690002,2595400,84.690002
"543",85.110001,86.669998,84.940002,86.389999,3614600,86.389999
"544",87.029999,87.220001,85.099998,85.550003,3128300,85.550003
"545",85.629997,85.940002,85.25,85.610001,1958800,85.610001
"546",85.699997,86.089996,84.949997,85.370003,2133600,85.370003
"547",85.209999,85.650002,84.529999,85.010002,3320900,85.010002
"548",84.25,85.160004,84.019997,84.879997,2230300,84.879997
"549",84.989998,86.260002,84.919998,86.029999,2948500,86.029999
"550",86.360001,86.419998,85.5,86.080002,3561800,86.080002
"551",86.480003,87,85.730003,86.080002,3577700,86.080002
"552",86.239998,86.32,85.190002,85.5,4654200,85.5
"553",85.57,87.260002,85.57,86.239998,5868400,86.239998
"554",86.809998,87.029999,84.580002,85.089996,5706300,85.089996
"555",85.269997,85.489998,84.129997,84.599998,5084200,84.599998
"556",84.449997,84.629997,83.309998,83.730003,6127000,83.730003
"557",83.650002,86.110001,83.529999,86.07,5076700,86.07
"558",85.779999,86.290001,85.150002,85.580002,4052400,85.580002
"559",85.370003,85.620003,84.860001,85.260002,2078800,85.260002
"560",85.639999,86.940002,85.419998,86.93,3296800,86.93
"561",87.010002,88.029999,86.629997,87.650002,4381100,87.650002
"562",87.809998,88.089996,87.010002,87.779999,2413500,87.779999
"563",88.449997,88.650002,87.550003,88.279999,4295200,88.279999
"564",88.980003,89.480003,88.120003,89.309998,2821600,89.309998
"565",89.540001,90.18,89.269997,89.779999,3517900,89.779999
"566",90.360001,91.190002,89.699997,90.639999,3156100,90.639999
"567",90.669998,90.839996,89.410004,90.080002,2671600,90.080002
"568",90.389999,90.599998,89.620003,89.860001,1924900,89.860001
"569",89.629997,89.629997,87.980003,88.330002,7082300,88.330002
"570",87.849998,88.559998,87.68,88.230003,4726300,88.230003
"571",88.120003,88.379997,86.300003,86.75,6478400,86.75
"572",87.089996,87.169998,85.32,85.540001,9136600,85.540001
"573",86.040001,86.82,85.25,86.300003,5758600,86.300003
"574",86.449997,87.059998,85.650002,86.550003,3938500,86.550003
"575",86.660004,86.709999,84.949997,85.010002,5085400,85.010002
"576",85.260002,85.580002,84.959999,85.290001,2984300,85.290001
"577",85.919998,85.919998,85.010002,85.059998,3588600,85.059998
"578",84.610001,85.790001,84.519997,85.730003,3857000,85.730003
"579",85.760002,87.349998,85.260002,87.080002,3410300,87.080002
"580",86.919998,87.080002,85.870003,86.529999,2621600,86.529999
"581",86.540001,86.760002,85.669998,86.300003,3051200,86.300003
"582",86.410004,86.739998,84.959999,85.370003,2587600,85.370003
"583",85.370003,85.599998,84.32,85.050003,7410300,85.050003
"584",86.25,89.209999,86.18,87.239998,6439900,87.239998
"585",85.75,87.809998,84.779999,85.93,7909900,85.93
"586",85.690002,86.290001,84.629997,85.459999,3011500,85.459999
"587",85.889999,86.970001,85.440002,86.739998,3254900,86.739998
"588",85.82,88.029999,85.110001,87.800003,3896600,87.800003
"589",87.129997,87.360001,84.989998,85.540001,4073500,85.540001
"590",85.300003,85.82,84.910004,85.419998,2378200,85.419998
"591",81.910004,84.93,81.620003,84.690002,11169300,84.690002
"592",84.449997,85.25,83.129997,85.230003,2647100,85.230003
"593",83.599998,84.25,83.050003,83.360001,3511000,83.360001
"594",83.690002,85.360001,83.43,84.459999,3314900,84.459999
"595",84.120003,86,83.800003,85.870003,4041200,85.870003
"596",86.720001,87.839996,85.989998,87.779999,3647400,87.779999
"597",87.330002,87.589996,86.910004,87.300003,2876600,87.300003
"598",86.550003,87.849998,86.339996,87.18,4299000,87.18
"599",88.139999,89,87.779999,88.410004,3323700,88.410004
"600",88.410004,89.660004,88.120003,89.599998,3459700,89.599998
"601",88.82,88.970001,86.370003,87.199997,3393200,87.199997
"602",87.720001,88.160004,86.5,86.900002,2573200,86.900002
"603",87.330002,87.879997,86.739998,86.970001,4511100,86.970001
"604",86.650002,86.910004,85.949997,86.809998,2442900,86.809998
"605",86.959999,87.709999,86.610001,87.129997,2112000,87.129997
"606",86.300003,86.769997,85.190002,85.860001,3794600,85.860001
"607",86.089996,86.459999,82.239998,82.68,5528800,82.68
"608",84.230003,86.230003,83.529999,86.160004,4355000,86.160004
"609",87.449997,88.449997,87.040001,88.360001,2841800,88.360001
"610",88.269997,89.440002,88.010002,89.410004,4204100,89.410004
"611",90,90.720001,89.599998,89.739998,3776800,89.739998
"612",90.099998,91.089996,89.43,90.580002,2392300,90.580002
"613",91.269997,91.379997,88.139999,89.639999,2773700,89.639999
"614",89.709999,90.099998,88.900002,89.769997,2789100,89.769997
"615",90.080002,90.489998,88.330002,88.660004,2044000,88.660004
"616",88.699997,89.339996,88.349998,89.199997,1806900,89.199997
"617",89.169998,89.589996,88.18,88.970001,1936400,88.970001
"618",89.360001,90.089996,88.279999,89.099998,2680800,89.099998
"619",89.779999,90.099998,88.480003,90,2726000,90
"620",90.790001,91.790001,90.290001,91.690002,3103400,91.690002
"621",92.160004,92.290001,91.040001,91.480003,4128100,91.480003
"622",91.860001,92.089996,90.629997,90.809998,2318100,90.809998
"623",90.870003,91.019997,89.730003,90.279999,2415600,90.279999
"624",91.220001,92.199997,90.139999,90.190002,2594000,90.190002
"625",90.339996,91.279999,90.120003,90.830002,3188800,90.830002
"626",91.029999,91.379997,90.470001,91.160004,4179200,91.160004
"627",92.300003,92.690002,91.330002,92.510002,3006700,92.510002
"628",92.540001,93.610001,92.150002,93.589996,2902500,93.589996
"629",94.370003,94.440002,93.660004,94.230003,1460400,94.230003
"630",93.339996,94.480003,92.510002,94.459999,1593100,94.459999
"631",94.099998,94.599998,93.519997,93.580002,2547900,93.580002
"632",92.82,93.900002,92.279999,93.839996,3104200,93.839996
"633",94.360001,94.889999,93.300003,93.860001,2582100,93.860001
"634",93.800003,94.300003,93.169998,93.690002,3118200,93.690002
"635",93.870003,94.639999,93.330002,94.510002,2322300,94.510002
"636",94.940002,95.419998,94.400002,94.75,2398400,94.75
"637",94.720001,95.220001,93.660004,93.910004,2051100,93.910004
"638",94.110001,94.699997,93.599998,94.110001,2769300,94.110001
"639",94.169998,96.980003,94,96.870003,10758200,96.870003
"640",96.720001,97.25,94.900002,95.389999,6020700,95.389999
"641",95.830002,96.160004,95.199997,95.300003,3724500,95.300003
"642",95.769997,95.769997,94.330002,95.300003,3284200,95.300003
"643",95.07,95.290001,92.860001,94.169998,3579300,94.169998
"644",95.470001,97.18,94.5,96.360001,7095300,96.360001
"645",98.970001,104.309998,98.510002,102.300003,22063400,102.300003
"646",102.709999,105.019997,102.489998,104.639999,41146400,104.639999
"647",102.779999,104.220001,102.779999,103.910004,11513700,103.910004
"648",104.839996,106.879997,103.970001,105.43,8796200,105.43
"649",107.059998,107.059998,104.18,104.660004,6432800,104.660004
"650",103.900002,104.830002,103.25,104.32,4358200,104.32
"651",102.730003,103.360001,99.550003,100.449997,7151800,100.449997
"652",101.18,103.300003,101.139999,103.019997,5443200,103.019997
"653",101.790001,105.5,101.169998,104.970001,5600900,104.970001
"654",105.919998,106.199997,105.010002,105.43,4645000,105.43
"655",105.080002,105.550003,104.050003,105.300003,4169300,105.300003
"656",104.93,105.730003,103.5,104.209999,5054600,104.209999
"657",104.25,105.82,103.849998,105.779999,8441800,105.779999
"658",104.639999,105.25,101.669998,102.400002,3841500,102.400002
"659",102.519997,105.93,101.989998,105.489998,5205900,105.489998
"660",106.419998,107.480003,105.540001,107.260002,5758400,107.260002
"661",108.099998,108.57,106.669998,107.75,5335700,107.75
"662",107.540001,108,106.849998,106.989998,4713500,106.989998
"663",107.769997,108,106.93,107.559998,2552600,107.559998
"664",107.989998,108.540001,106.949997,108.160004,2818800,108.160004
"665",107.809998,108.190002,104.339996,104.68,4545600,104.68
"666",105.510002,106.410004,105.040001,106.379997,3320100,106.379997
"667",107.190002,107.339996,106.089996,106.980003,3451900,106.980003
"668",106.379997,106.959999,105.760002,106.75,1491300,106.75
"669",107.849998,108.279999,107.32,107.639999,1990900,107.639999
"670",108.050003,108.32,106.32,106.940002,4353300,106.940002
"671",107.089996,107.209999,105.620003,105.839996,2529100,105.839996
"672",106.360001,106.660004,105.760002,106.290001,3608400,106.290001
"673",107.629997,108.82,106.879997,108.699997,4913800,108.699997
"674",108.669998,109.919998,108.559998,108.620003,4046900,108.620003
"675",108.809998,109.199997,105.919998,106.68,4541700,106.68
"676",105.720001,106.190002,101.900002,103.690002,4909200,103.690002
"677",103.300003,103.720001,101.339996,102,4683300,102
"678",103.290001,104.809998,102.93,103.889999,4468600,103.889999
"679",103.760002,103.959999,102.059998,102.599998,2856000,102.599998
"680",101.779999,104.32,101.5,103.620003,2489700,103.620003
"681",104.550003,105.25,104.059998,104.82,2501100,104.82
"682",105,105,102.669998,104.339996,4558600,104.339996
"683",104.019997,105.839996,104.010002,104.910004,4901700,104.910004
"684",105.059998,106.089996,103.879997,104.080002,6540000,104.080002
"685",103.379997,105.239998,103.379997,105.040001,4122700,105.040001
"686",105.339996,106.760002,103.540001,103.760002,6810300,103.760002
"687",104.18,104.580002,102.330002,103.940002,3422600,103.940002
"688",104.190002,105.330002,103.809998,105.07,3610100,105.07
"689",105.709999,105.790001,102.120003,102.610001,3023500,102.610001
"690",102.699997,103.809998,102.669998,103.589996,2206300,103.589996
"691",103.93,104.580002,102.720001,103.150002,1978700,103.150002
"692",102.269997,102.339996,99.75,100.959999,3657500,100.959999
"693",101.029999,103.230003,100.18,103.050003,2618300,103.050003
"694",103.660004,105.860001,103.639999,105.699997,3355400,105.699997
"695",105,105.309998,104.019997,104.589996,2504100,104.589996
"696",103.739998,104.5,102.169998,103.110001,2397600,103.110001
"697",103.519997,105.089996,103.220001,104.699997,1964800,104.699997
"698",104.040001,105.559998,103.639999,105.139999,2065100,105.139999
"699",106.089996,106.760002,105.43,105.68,1929900,105.68
"700",105.809998,106.660004,105.599998,106.019997,3337700,106.019997
"701",106.849998,107.099998,105.919998,106.889999,2694700,106.889999
"702",106.019997,106.709999,105.019997,106.550003,2345600,106.550003
"703",106.529999,107.110001,105.910004,106.190002,1999900,106.190002
"704",107.160004,107.230003,104.589996,105.669998,4536700,105.669998
"705",106.730003,106.830002,103.209999,104.440002,2655700,104.440002
"706",104.25,104.660004,100.029999,100.790001,4292900,100.790001
"707",100.489998,101.559998,100.290001,101.099998,3532100,101.099998
"708",101.709999,103.580002,101.279999,103.449997,2627300,103.449997
"709",102.739998,103.43,101.769997,102.510002,2602200,102.510002
"710",103.029999,103.379997,102.010002,102.459999,1612600,102.459999
"711",102.389999,106.860001,102.120003,105.349998,3882000,105.349998
"712",105.269997,106.529999,104.370003,106.300003,2204200,106.300003
"713",106.410004,107.440002,105.669998,106.139999,3296800,106.139999
"714",106.800003,107.029999,105.709999,106.849998,2006300,106.849998
"715",107.57,107.589996,105.129997,105.290001,2165500,105.290001
"716",105.300003,105.82,102.839996,104,3028000,104
"717",103.900002,105.040001,103.440002,104.910004,2911900,104.910004
"718",108,111.459999,106.610001,109.650002,8463600,109.650002
"719",109.010002,110.660004,108.800003,110.610001,4201100,110.610001
"720",110.470001,111.260002,108.68,110.25,3503300,110.25
"721",110.580002,111.32,109.919998,110.650002,2448900,110.650002
"722",110.389999,111.75,110.339996,111.330002,3382300,111.330002
"723",112.32,114.290001,110.809998,114.099998,3653600,114.099998
"724",114.879997,115,112.199997,113.910004,3246500,113.910004
"725",114.32,115,113.720001,114.5,2221700,114.5
"726",114.900002,116.239998,114.230003,116.040001,2181200,116.040001
"727",115.610001,116.760002,114.82,115.349998,2354100,115.349998
"728",115.779999,116.199997,113.839996,114.080002,2608100,114.080002
"729",114.040001,114.389999,112.629997,113.919998,2486700,113.919998
"730",114.029999,115.099998,114.029999,114.739998,2463600,114.739998
"731",114.739998,116.949997,114.510002,116.220001,8239200,116.220001
"732",116.169998,116.349998,114.540001,116.32,2030400,116.32
"733",116.120003,117.040001,115.860001,116.239998,1193300,116.239998
"734",116.139999,116.370003,112.970001,114.279999,2681500,114.279999
"735",114.589996,114.970001,113.349998,114.419998,2962600,114.419998
"736",114.580002,115.25,114.230003,114.790001,2114100,114.790001
"737",115.110001,115.540001,114.099998,114.790001,2037100,114.790001
"738",115.550003,115.889999,114.290001,114.489998,2264900,114.489998
"739",114.389999,115.489998,114.150002,114.75,3281300,114.75
"740",114.099998,114.980003,113.519997,113.839996,1743700,113.839996
"741",113.900002,114.730003,112.599998,114.610001,2808700,114.610001
"742",114.32,115.459999,113.910004,115.18,1934800,115.18
"743",114.830002,116.889999,113.599998,116.75,2346200,116.75
"744",117.099998,118,115.580002,116.510002,2271700,116.510002
"745",116.949997,117.150002,115.660004,116.779999,2434700,116.779999
"746",116.620003,117.150002,115.760002,115.889999,2120200,115.889999
"747",116.139999,116.699997,115.75,116.5,2574100,116.5
"748",117.080002,117.199997,115.889999,116.669998,5097300,116.669998
"749",116.589996,117.010002,115.830002,116.330002,1451400,116.330002
"750",116.040001,116.629997,115.629997,116.629997,532100,116.629997
"751",116.5,116.779999,115.540001,116.029999,1888900,116.029999
"752",116.309998,117.220001,115.290001,117.080002,1563700,117.080002
"753",116.610001,116.709999,115.129997,115.470001,1656000,115.470001
"754",115.370003,115.760002,114.650002,115.629997,2370900,115.629997
"755",116,116.339996,115.019997,115.519997,5197700,115.519997
"756",115.029999,116.730003,114.5,116.370003,2834000,116.370003
"757",115.18,116.970001,114.860001,116.93,2114800,116.93
"758",115.949997,117.330002,115.190002,116.480003,2397800,116.480003
"759",116.559998,117.690002,116.559998,116.800003,3323100,116.800003
"760",117.540001,118.010002,117.120003,117.800003,3434200,117.800003
"761",118.480003,118.699997,116.949997,117.129997,2077200,117.129997
"762",117,118.610001,116.860001,118.529999,3094300,118.529999
"763",118.309998,118.529999,117.279999,117.550003,2662600,117.550003
"764",117.93,119.309998,117.709999,118.510002,2015100,118.510002
"765",119.5,120.269997,118.93,120.209999,2011100,120.209999
"766",120.790001,120.860001,119.769997,120.68,4086600,120.68
"767",120.599998,121.610001,120.339996,120.610001,2426700,120.610001
"768",121.300003,122.519997,121.279999,122.040001,2922900,122.040001
"769",122.050003,122.510002,121.040001,122.230003,2105300,122.230003
"770",122.580002,122.93,120.529999,120.839996,1736200,120.839996
"771",118.699997,120.370003,118.220001,119.300003,1651200,119.300003
"772",119.300003,121.139999,119.059998,120.43,3917500,120.43
"773",120.849998,121.050003,119.690002,120.040001,2088000,120.040001
"774",119,121.339996,118.269997,121.230003,2094300,121.230003
"775",120.589996,120.82,118.110001,118.610001,3428500,118.610001
"776",119.959999,122.080002,119.510002,121.940002,2986000,121.940002
"777",123.620003,125.050003,123,123.889999,4570700,123.889999
"778",122.639999,124.239998,119.669998,121.669998,5650300,121.669998
"779",120.75,122,120.419998,121.669998,3494300,121.669998
"780",120.699997,122.129997,120.290001,121.860001,2374000,121.860001
"781",121.419998,123.550003,121.169998,123.209999,2742900,123.209999
"782",123.809998,124.610001,120.540001,120.709999,3231200,120.709999
"783",120.480003,121.07,119.010002,119.139999,4050300,119.139999
"784",118.849998,122.339996,118.709999,121.059998,3207600,121.059998
"785",121.120003,122.360001,120.699997,122.32,2796500,122.32
"786",122.949997,123.720001,121.669998,122.25,2899500,122.25
"787",122.650002,123.779999,122.400002,123.550003,3636700,123.550003
"788",123.300003,123.480003,120.25,121.839996,3285100,121.839996
"789",121.519997,121.790001,118.639999,119.489998,3563700,119.489998
"790",116.580002,118.879997,116.040001,116.589996,3706400,116.589996
"791",116.790001,117.279999,113.050003,113.25,4117500,113.25
"792",113.800003,115.260002,112.07,112.870003,3917900,112.870003
"793",110.790001,112.739998,108.160004,108.540001,6824500,108.540001
"794",105.120003,109.510002,104.580002,109.360001,7131800,109.360001
"795",108.639999,114.290001,107.18,114.230003,5516400,114.230003
"796",113,114.949997,108.389999,109.370003,5171100,109.370003
"797",111,112.910004,109.379997,112.18,5787500,112.18
"798",109.150002,111.529999,107.639999,109.25,4642100,109.25
"799",103.980003,107.379997,103.07,106.809998,4426400,106.809998
"800",99.870003,103,98.110001,100.029999,5444700,100.029999
"801",102.75,107.089996,99.099998,107.029999,8579600,107.029999
"802",103.800003,108.040001,101.879997,102.419998,8777800,102.419998
"803",95.199997,101.110001,93.580002,94.919998,13496000,94.919998
"804",100.160004,103.650002,95.360001,103.419998,8218100,103.419998
"805",93.690002,94.809998,84.760002,86.18,11294700,86.18
"806",88.449997,91.169998,83.910004,90.889999,8093500,90.889999
"807",84.669998,86.919998,75.910004,80.949997,9787900,80.949997
"808",80.5,85.989998,73.5,84.459999,9574600,84.459999
"809",87.110001,89.589996,81.139999,81.769997,9676600,81.769997
"810",81.419998,81.730003,74.849998,77,9240500,77
"811",81.620003,87.379997,80.739998,86.650002,6874900,86.650002
"812",86.599998,94.589996,85.089996,91.199997,5645400,91.199997
"813",92.230003,98.349998,90.5,97.690002,5698400,97.690002
"814",94.540001,96.790001,92.019997,93.949997,7067600,93.949997
"815",93.949997,98.739998,93.739998,98.330002,4787700,98.330002
"816",95.879997,97.989998,94.080002,94.989998,8472200,94.989998
"817",91,92,87.440002,88.010002,4128000,88.010002
"818",85.919998,89.410004,85,88.75,3913700,88.75
"819",88.269997,89.720001,84.370003,86.190002,3740000,86.190002
"820",91.580002,96.529999,90.129997,95.860001,7687700,95.860001
"821",99.900002,100.43,94.470001,94.620003,3622400,94.620003
"822",95.68,98.830002,94.529999,98.370003,3847300,98.370003
"823",100.099998,101.82,97.910004,99.220001,3830500,99.220001
"824",97.989998,98.400002,94.610001,96.970001,3721400,96.970001
"825",98.800003,98.800003,95.360001,96.849998,6404900,96.849998
"826",94.760002,95.389999,92.830002,93.660004,6378200,93.660004
"827",95.110001,96.050003,93.019997,95.730003,4143500,95.730003
"828",98.889999,100.769997,98,100.629997,4171900,100.629997
"829",98.830002,99.779999,96.830002,97.239998,3060800,97.239998
"830",94.870003,95.599998,91.400002,91.760002,3795300,91.760002
"831",94.290001,96.459999,93.330002,95.400002,3742600,95.400002
"832",94.949997,96.650002,93.790001,94.610001,2496300,94.610001
"833",95.290001,96.690002,93.620003,96.290001,3279300,96.290001
"834",97.489998,99.379997,96.480003,99.18,3202500,99.18
"835",100.839996,101.199997,99.010002,99.779999,4735100,99.779999
"836",102,105.580002,101.68,104.730003,4935200,104.730003
"837",103.93,104.260002,102.089996,103.059998,3281900,103.059998
"838",101.190002,102.150002,99.669998,100.25,2984500,100.25
"839",99.43,101.699997,99,101.540001,3496300,101.540001
"840",102.129997,105.120003,102.059998,103.830002,3330700,103.830002
"841",105,107.059998,104.419998,105.489998,3864600,105.489998
"842",105.489998,108.370003,105.050003,107.32,4234700,107.32
"843",106.690002,108.830002,103.419998,104.779999,8497200,104.779999
"844",104.120003,104.339996,101.5,101.730003,6577300,101.730003
"845",101.959999,102.540001,100.07,100.269997,7032200,100.269997
"846",99.480003,101.190002,97.5,98.860001,6212300,98.860001
"847",99.690002,99.870003,96.940002,99.32,5780000,99.32
"848",99.290001,100.639999,98.190002,100.019997,3755600,100.019997
"849",102.150002,106.510002,101.800003,105.050003,5025600,105.050003
"850",104.589996,106.160004,101.889999,102.480003,6305600,102.480003
"851",104.040001,106.040001,103.440002,105.800003,4425100,105.800003
"852",105.489998,105.550003,103.07,103.580002,2951900,103.580002
"853",103.559998,104.489998,102.93,103.93,3035500,103.93
"854",106.610001,106.879997,104.330002,105.239998,4137400,105.239998
"855",105.760002,106.32,102.940002,105.349998,3381600,105.349998
"856",105.800003,107.690002,104.970001,106.190002,3772900,106.190002
"857",106.559998,107.07,104.709999,106.769997,5371500,106.769997
"858",106.330002,109.089996,106.330002,108.870003,3407400,108.870003
"859",108.940002,109.5,106.790001,107.82,3752600,107.82
"860",108.790001,109.25,106.910004,108.839996,3924600,108.839996
"861",108.470001,108.839996,105.040001,105.75,4265100,105.75
"862",107.480003,109.839996,106.220001,109.550003,6215500,109.550003
"863",109.139999,109.709999,106.32,106.879997,5069000,106.879997
"864",106.980003,108.760002,106.75,107.389999,4525100,107.389999
"865",107.550003,108.410004,105.129997,106.669998,4297700,106.669998
"866",105.25,105.400002,98.830002,99.849998,6983100,99.849998
"867",102.400002,102.620003,98.449997,100.339996,4836900,100.339996
"868",99.150002,100.93,97.599998,99.940002,4434700,99.940002
"869",102.739998,104.25,101.419998,103.32,3928000,103.32
"870",103.639999,104.309998,102.169998,103.150002,3143800,103.150002
"871",103.449997,104.360001,102.379997,104.029999,3445100,104.029999
"872",105.339996,105.339996,99.209999,100.050003,7948500,100.050003
"873",99.790001,102.5,99.489998,101.290001,4970500,101.290001
"874",102.330002,103.199997,101.099998,101.959999,3608200,101.959999
"875",101.019997,101.599998,96.349998,96.610001,5705000,96.610001
"876",96.629997,97.739998,96.050003,97.43,3708600,97.43
"877",97.239998,97.900002,94.5,94.919998,20213300,94.919998
"878",95.160004,97.040001,93.75,97.010002,5012400,97.010002
"879",96.279999,98.019997,96.010002,97.620003,4393400,97.620003
"880",97.879997,98.980003,96.959999,98.5,4013100,98.5
"881",100,100.720001,98.059998,98.25,2663400,98.25
"882",99.43,99.870003,97.839996,98.110001,2960400,98.110001
"883",97.959999,99.849998,96.459999,96.809998,4228700,96.809998
"884",96.989998,97.690002,95.889999,97.099998,3535700,97.099998
"885",97.099998,97.629997,93.900002,94.82,4720300,94.82
"886",94.809998,96.209999,94.360001,95.980003,4769700,95.980003
"887",96.760002,97.18,94.190002,94.360001,4305700,94.360001
"888",93.849998,97.690002,93.620003,97.540001,5134700,97.540001
"889",98.959999,102.019997,98.599998,100.739998,5643700,100.739998
"890",100.25,100.690002,98.82,99.379997,3571000,99.379997
"891",100.910004,102.989998,99.419998,102.599998,5067400,102.599998
"892",102.550003,103.629997,101.790001,102.07,4117800,102.07
"893",102.690002,102.980003,101.349998,101.610001,3179900,101.610001
"894",101.610001,102.660004,101.459999,102.440002,2517800,102.440002
"895",102.730003,104.290001,101.510002,102.190002,4905100,102.190002
"896",101.790001,102.169998,99.870003,100.629997,2095100,100.629997
"897",100.169998,101.529999,99.5,101.150002,2737500,101.150002
"898",100.860001,101.309998,99.18,99.900002,3800000,99.900002
"899",100.300003,101.709999,99.690002,101.370003,2144500,101.370003
"900",99.699997,100.68,98.839996,100.449997,3604400,100.449997
