"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"891",96.987503,97.147499,95.839996,96.327499,92186800,95.400406
"892",96.417503,98.5,96.0625,98.357498,90318000,97.410866
"893",99.172501,99.25,96.7425,97,103433200,96.066437
"894",96.692497,97.974998,96.602501,97.272499,89001600,96.336304
"895",96.997498,97.077499,92.010002,92.845001,197004400,91.951416
"896",90.987503,92.970001,89.144997,92.614998,185438800,91.72364
"897",93.709999,94.904999,93.480003,94.809998,121214000,93.897507
"898",94.3675,94.550003,93.247498,93.252502,103625600,92.355003
"899",93.75,95.230003,93.712502,95.040001,90329200,94.125298
"900",94.1875,96.297501,93.767502,96.190002,158130000,95.264221
"901",102.885002,106.415001,100.824997,106.260002,374336800,105.23732
"902",108.199997,111.637497,107.892502,108.9375,308151200,107.889053
"903",109.1325,110.790001,108.387497,109.665001,173071600,108.609535
"904",109.377502,110.392502,108.897499,110.0625,121776800,109.003204
"905",110.404999,114.412498,109.797501,113.902496,202428800,112.806252
"906",113.205002,113.675003,110.292503,111.112503,198045600,110.241524
"907",112.599998,113.775002,110,112.727501,212403600,111.843864
"908",111.970001,112.482498,109.107498,109.375,187902400,108.517632
"909",110.497498,113.275002,110.297501,113.010002,165598000,112.124138
"910",114.43,116.042503,113.927498,115.010002,210082000,114.108459
"911",114.830002,115,113.044998,114.907501,165565200,114.006767
"912",116.0625,116.087502,113.962502,114.607498,119561600,113.709129
"913",114.352501,116,114.0075,115.5625,105633600,114.656639
"914",115.982498,117.162498,115.610001,115.707497,145538000,114.800491
"915",115.75,118.392502,115.732498,118.275002,126907200,117.34787
"916",119.262497,124.8675,119.25,124.370003,338054800,123.395103
"917",128.697495,128.785004,123.9375,125.857498,345937600,124.870926
"918",124.697502,125.18,123.052498,124.824997,211495600,123.846527
"919",126.18,126.9925,125.082497,126.522499,163022400,125.530724
"920",127.142502,127.485001,123.832497,125.010002,155552400,124.030075
"921",126.012497,126.442497,124.577499,124.807503,187630000,123.829178
"922",127.580002,131,126,129.039993,225702700,128.028488
"923",132.759995,134.800003,130.529999,134.179993,151948100,133.12822
"924",137.589996,137.979996,127,131.399994,200119000,130.369995
"925",126.910004,128.839996,120.5,120.879997,257599600,119.932449
"926",120.07,123.699997,110.889999,120.959999,332607200,120.011818
"927",113.949997,118.989998,112.68,112.82,231366600,111.935638
"928",117.260002,119.139999,115.260002,117.32,176940500,116.400368
"929",120.360001,120.5,112.5,113.489998,182274400,112.60038
"930",114.57,115.230003,110,112,180860300,111.122055
"931",114.720001,115.93,112.800003,115.360001,140150100,114.455727
"932",118.330002,118.830002,113.610001,115.540001,184642000,114.634308
"933",115.230003,116,112.040001,112.129997,154679000,111.25103
"934",109.720001,112.199997,108.709999,110.339996,178011000,109.475075
"935",110.400002,110.879997,106.089996,106.839996,287104900,106.002502
"936",104.540001,110.190002,103.099998,110.080002,195713800,109.21711
"937",112.68,112.860001,109.160004,111.809998,183055400,110.933548
"938",111.620003,112.110001,106.769997,107.120003,150718700,106.280319
"939",105.169998,110.25,105,108.220001,167743300,107.371704
"940",108.43,112.440002,107.669998,112.279999,149981400,111.399864
"941",115.010002,115.32,112.779999,114.959999,137672400,114.058861
"942",114.550003,115.309998,113.57,114.089996,99382200,113.195679
"943",113.790001,117.260002,113.620003,115.809998,142675200,114.902191
"944",117.639999,117.720001,115.830002,116.790001,116120400,115.874519
"945",112.889999,115.370003,112.220001,113.019997,144712000,112.134056
"946",113.910004,116.650002,113.550003,116.5,106243800,115.586784
"947",115.699997,116.120003,112.25,113.160004,161498200,112.272972
"948",114.620003,115.550003,114.129997,115.080002,96849000,114.177917
"949",116.25,116.400002,114.589996,114.970001,83477200,114.068779
"950",115.279999,117,114.919998,116.970001,100506900,116.053108
"951",120.059998,125.18,119.279999,124.400002,240226800,123.424866
"952",125.269997,125.389999,119.650002,121.099998,262330500,120.150726
"953",121,123.029999,119.620003,121.190002,150712000,120.240013
"954",118.720001,121.199997,118.150002,120.709999,112559200,119.763786
"955",121.279999,121.550003,118.809998,119.019997,115393800,118.087029
"956",119.959999,120.419998,115.660004,115.980003,120639300,115.070869
"957",116.199997,118.980003,115.629997,117.510002,124423700,116.588875
"958",116.669998,118.709999,116.449997,116.870003,89946000,115.953888
"959",117.449997,118.040001,114.589996,115.75,101988000,114.842659
"960",116.389999,116.550003,114.279999,115.040001,82572600,114.138229
"961",114.010002,116.550003,112.879997,115.050003,111850700,114.148148
"962",115.489998,117.279999,114.540001,116.599998,92276800,115.685997
"963",115.050003,115.43,111.099998,111.199997,143937800,110.328323
"964",112.370003,116.93,112.199997,115.32,146129200,114.416031
"965",111.059998,111.989998,107.720001,108.860001,190272600,108.006676
"966",109.110001,110.68,107.32,108.769997,122866900,107.917381
"967",109.660004,111.489998,108.730003,110.440002,107624400,109.574287
"968",114.139999,115.589996,112.349998,114.949997,138235500,114.048935
"969",117.949997,119.620003,116.870003,119.029999,126387100,118.096954
"970",118.32,119.199997,116.129997,118.690002,114457900,117.962799
"971",120.5,121.989998,116.050003,116.32,154515300,115.607307
"972",115.550003,117.589996,114.129997,115.970001,138023400,115.259453
"973",117.190002,119.629997,116.440002,119.489998,112295000,118.757881
"974",119.620003,120.529999,118.57,119.209999,103162300,118.479599
"975",119.440002,119.669998,117.870003,119.260002,81581900,118.529297
"976",118.919998,120.989998,118.150002,120.300003,91183000,119.56292
"977",119.550003,120.669998,118.959999,119.389999,74271000,118.658485
"978",118.610001,119.82,118,118.029999,76322100,117.306824
"979",117.589996,119.059998,116.809998,118.639999,74113000,117.913086
"980",118.639999,118.769997,117.290001,117.339996,73604300,116.621048
"981",117.18,117.620003,113.75,113.849998,127959300,113.152443
"982",113.910004,115.849998,112.589996,115.169998,113874200,114.464355
"983",115.550003,116.75,115.169998,116.029999,76499200,115.319077
"984",116.57,117.489998,116.220001,116.589996,46691300,115.875648
"985",116.970001,120.970001,116.809998,119.050003,169410200,118.32058
"986",121.010002,123.470001,120.010002,122.720001,127728200,121.968086
"987",122.019997,123.370003,120.889999,123.080002,89004200,122.32589
"988",123.519997,123.779999,122.209999,122.940002,78967600,122.186745
"989",122.599998,122.860001,121.519997,122.25,78260400,121.500977
"990",122.309998,124.57,122.25,123.75,86712000,122.991783
"991",124.370003,124.980003,123.089996,124.379997,82225500,123.61792
"992",124.529999,125.949997,121,121.779999,115089200,121.033852
"993",120.5,123.870003,120.150002,123.239998,81312200,122.484901
"994",122.43,122.760002,120.550003,122.410004,86939800,121.659988
"995",122.599998,123.349998,121.540001,121.779999,79184500,121.033852
"996",124.339996,127.900002,124.129997,127.879997,157243700,127.096481
"997",127.410004,128.369995,126.559998,127.809998,98208600,127.026901
"998",128.899994,129.580002,128.039993,128.699997,94359800,127.911446
"999",128.960007,129.100006,126.120003,126.660004,192541500,125.883957
"1000",125.019997,128.309998,123.449997,128.229996,121251600,127.444328
"1001",131.610001,134.410004,129.649994,131.880005,168904800,131.071976
"1002",132.160004,132.429993,130.779999,130.960007,88223700,130.157593
"1003",131.320007,133.460007,131.100006,131.970001,54930100,131.161407
"1004",133.990005,137.339996,133.509995,136.690002,124486200,135.852524
"1005",138.050003,138.789993,134.339996,134.869995,121047300,134.04364
"1006",135.580002,135.990005,133.399994,133.720001,96452100,132.900696
"1007",134.080002,134.740005,131.720001,132.690002,99116600,131.876999
