"","NUE.Open","NUE.High","NUE.Low","NUE.Close","NUE.Volume","NUE.Adjusted"
"574",58.5,58.5,57.790001,57.900002,1993800,53.757206
"575",58.119999,58.389999,57.830002,58.220001,1754900,54.054321
"576",58.84,59.299999,57.939999,58,2260900,53.85006
"577",58.02,58.189999,57.34,57.5,3601400,53.385834
"578",57.529999,57.650002,56.77,56.98,2421900,52.903046
"579",57.68,58.970001,56.790001,58.619999,4806300,54.425697
"580",58.369999,59.189999,58.080002,58.32,2805900,54.14716
"581",58.279999,58.700001,57.200001,57.400002,2598400,53.292984
"582",57.380001,57.529999,56.310001,56.389999,2260300,52.355259
"583",56.200001,56.939999,55.990002,56.880001,2300000,52.810196
"584",56.790001,57.349998,56.369999,57.07,2729500,52.986603
"585",56.959999,57.220001,55.75,55.849998,2237600,51.853886
"586",55.599998,56.380001,55.310001,55.900002,2404700,51.900314
"587",56.400002,57.919998,56.380001,57.650002,2104800,53.525105
"588",56.34,56.950001,56.139999,56.68,1680200,52.624504
"589",56.200001,56.52,55.450001,56.18,2182400,52.160282
"590",55.880001,57.18,55.830002,56.419998,2770100,52.38311
"591",55.490002,56.740002,54.990002,56.560001,2146400,52.513096
"592",56.380001,56.93,55.779999,56.799999,1950900,52.735916
"593",55.400002,55.799999,54.040001,54.689999,3261900,50.77689
"594",54.91,55.52,54.630001,55.18,1837600,51.231827
"595",54.150002,55.110001,53.880001,54.869999,1409600,50.944016
"596",55.18,55.439999,54.630001,54.98,1173000,51.046139
"597",53.959999,54.220001,52.509998,53.290001,2709800,49.477058
"598",52.93,53.25,52.549999,52.619999,1939900,48.855003
"599",53.099998,53.91,52.939999,53.68,1771000,49.839153
"600",53.240002,53.5,52.5,52.880001,2003400,49.096401
"601",51.900002,51.91,51,51.389999,2553000,47.713005
"602",52,52.349998,51.119999,51.16,1836700,47.499462
"603",51.16,51.470001,50.560001,51.009998,3851400,47.360191
"604",50.439999,51,50.169998,50.759998,2870800,47.128086
"605",50.110001,50.75,49.119999,49.279999,2921300,45.753975
"606",47.73,48.540001,47.130001,48,3610000,44.565563
"607",48,49.82,47.990002,49.779999,3432400,46.218204
"608",50.25,50.43,49.580002,50.150002,3760100,46.561729
"609",50.299999,50.599998,49.560001,50.59,2824200,46.970249
"610",50.700001,50.970001,50.029999,50.419998,3471400,46.812412
"611",50.459999,51.049999,49.849998,50.84,2243900,47.202366
"612",51.110001,51.66,50.790001,50.939999,4174400,47.2952
"613",52.119999,52.290001,51.459999,51.740002,2211700,48.037971
"614",51.580002,51.82,51.049999,51.130001,1674700,47.471603
"615",51.41,52.439999,51.349998,52.139999,1973500,48.409344
"616",51.91,52.150002,51.540001,51.700001,1553600,48.000824
"617",51,51.560001,50.299999,50.75,2588500,47.118801
"618",51.299999,53.18,51.299999,52.619999,2863200,48.855003
"619",53.740002,54.790001,53.529999,54.25,5546800,50.368374
"620",54.990002,55.41,53.419998,53.810001,3689600,49.95985
"621",53.98,54.380001,53.669998,53.939999,4127000,50.080555
"622",53.779999,54.220001,53.139999,53.740002,2439600,49.894867
"623",54.029999,55.209999,53.790001,54.290001,3280500,50.40551
"624",54.830002,55.43,54.279999,55.119999,3326900,51.176117
"625",54.990002,55.110001,54.360001,54.57,1593900,51.035839
"626",54.900002,55.150002,54.41,55.099998,2259300,51.531509
"627",55.59,55.830002,55.18,55.669998,1697200,52.064594
"628",55.369999,55.400002,55,55.139999,1831000,51.568924
"629",55.299999,55.48,55.060001,55.290001,910600,51.709213
"630",54.75,55.509998,54.459999,55.310001,1822700,51.727909
"631",55.049999,55.380001,54.23,54.549999,2001400,51.017136
"632",54.119999,54.619999,53.580002,54.52,3120900,50.989071
"633",54.970001,55.189999,54.130001,54.169998,1529300,50.661739
"634",53.98,54.25,53.360001,54.099998,2035600,50.596275
"635",54.400002,55.279999,54.25,55.169998,1906600,51.596981
"636",55.540001,55.709999,54.720001,55.23,1478100,51.653095
"637",55.369999,56.380001,55.099998,55.560001,2215800,51.961723
"638",55.34,55.540001,54.470001,54.700001,2043900,51.157413
"639",55.080002,55.27,54.139999,54.689999,2432000,51.148064
"640",55.470001,56.91,54.93,56.709999,4016600,53.037247
"641",57.049999,57.169998,55.41,56.27,2922100,52.625736
"642",56.599998,57,55.650002,56.580002,1914900,52.915665
"643",56.049999,56.709999,55.990002,56.580002,1497400,52.915665
"644",56.689999,56.759998,56.040001,56.200001,1723900,52.560276
"645",56.049999,56.290001,55.779999,56.16,1916300,52.522865
"646",55.900002,56.110001,55.439999,55.73,1552400,52.120712
"647",55.369999,56.259998,55.110001,56.25,1693200,52.607029
"648",56.279999,56.389999,54.200001,54.380001,2888500,50.858147
"649",53.849998,54.740002,52.52,53.060001,2882200,49.623634
"650",52.900002,53.27,51.830002,52.57,1805600,49.165367
"651",51.52,51.720001,50.349998,50.75,2128100,47.463238
"652",50.93,51.43,50.200001,51.34,1470500,48.015022
"653",50.75,51.43,50.450001,51.25,1920800,47.930851
"654",51.759998,52.389999,51.43,52.169998,1374500,48.791267
"655",51.709999,51.91,50.599998,51.060001,1500800,47.753159
"656",50.82,50.82,49.080002,49.360001,1983100,46.163258
"657",49.200001,51.18,48.950001,50.169998,2508000,46.920803
"658",49.279999,49.689999,48.470001,48.490002,2185400,45.349602
"659",48.700001,48.860001,47.349998,47.709999,1651300,44.620117
"660",48.009998,49.189999,47.91,48.759998,1381200,45.602112
"661",49.68,50.369999,49.619999,49.91,1962900,46.677639
"662",49.240002,49.849998,48.939999,49.029999,1506400,45.85463
"663",49.669998,49.849998,49.150002,49.189999,1673200,46.004265
"664",49.43,49.450001,48.650002,48.93,1352100,45.761105
"665",48.310001,48.610001,46.759998,46.950001,2143300,43.90934
"666",47.419998,47.73,46.990002,47.400002,1330700,44.330193
"667",47.720001,47.84,46.57,46.610001,1274800,43.591347
"668",46.419998,47.380001,46.099998,47.299999,1309600,44.236668
"669",47.959999,48.889999,47.91,48.810001,2092800,45.648876
"670",49.259998,49.630001,48.73,48.98,2361400,45.807869
"671",48.360001,48.580002,47.759998,48.560001,1645400,45.415066
"672",49.16,49.48,48.650002,49.299999,2005500,46.107147
"673",50,50.669998,49.830002,50.349998,1871500,47.089138
"674",50.48,50.57,49.529999,50.16,1676600,46.911446
"675",50.470001,51.34,50.459999,51.23,1731900,47.912151
"676",51.509998,52.630001,51.16,52.630001,1984000,49.221478
"677",52.639999,53.349998,51.66,53.259998,1968200,49.810669
"678",53.419998,53.849998,52.259998,53.689999,2763400,50.212826
"679",54.389999,54.560001,53.529999,53.599998,1960800,50.128654
"680",52.299999,53.959999,52.209999,53.16,2167000,49.717152
"681",52.220001,53.189999,51.639999,53.09,1829300,49.651688
"682",52.799999,53.23,52.299999,52.889999,2869900,49.464642
"683",52.09,53.150002,52.049999,52.720001,2835700,49.305653
"684",52.779999,53.400002,52.330002,52.619999,3932900,49.212128
"685",51.689999,53.07,51.380001,52.860001,3037600,49.436588
"686",52.540001,52.700001,50.16,50.630001,3657300,47.351013
"687",50.5,51.900002,50.279999,51.68,3538800,48.333008
"688",50.639999,50.91,49.040001,49.34,2939000,46.504498
"689",49.830002,50.330002,49.48,50.009998,1809300,47.13599
"690",49.860001,51.139999,49.68,50.91,1829200,47.984272
