"","AMZN.Open","AMZN.High","AMZN.Low","AMZN.Close","AMZN.Volume","AMZN.Adjusted"
"821",2017.109985,2035.719971,1997.619995,2011.599976,5114000,2011.599976
"822",2021,2044,2011.150024,2043,3977300,2043
"823",2044.300049,2053,2017.660034,2042.76001,4646500,2042.76001
"824",2040,2180,2038,2168.870117,6716700,2168.870117
"825",2200.469971,2292,2186.209961,2283.320068,8087200,2283.320068
"826",2257.679932,2333.370117,2245,2307.679932,6866600,2307.679932
"827",2346,2461,2335,2408.189941,12038200,2408.189941
"828",2372.330078,2400,2316.02002,2375,7930000,2375
"829",2389.949951,2444.97998,2386.050049,2393.610107,5770700,2393.610107
"830",2416.610107,2428.310059,2279.659912,2328.120117,7476700,2328.120117
"831",2369,2394,2351,2363.48999,4212200,2363.48999
"832",2399.97998,2424.219971,2382.080078,2399.449951,5066600,2399.449951
"833",2417,2420.429932,2382,2410.219971,3824900,2410.219971
"834",2443.199951,2444.879883,2363,2376,5645600,2376
"835",2372.100098,2373.5,2306,2314.080078,5269400,2314.080078
"836",2330.01001,2391.889893,2310,2372.709961,4591600,2372.709961
"837",2419.840088,2475,2396.01001,2474,9534600,2474
"838",2336.800049,2362.439941,2258.189941,2286.040039,9772600,2286.040039
"839",2256.379883,2326.97998,2256.379883,2315.98999,4865900,2315.98999
"840",2340,2351,2307.129883,2317.800049,3242500,2317.800049
"841",2329.439941,2357.449951,2320,2351.26001,3117800,2351.26001
"842",2374.780029,2376,2343.110107,2367.610107,3396400,2367.610107
"843",2372.139893,2387.23999,2357,2379.610107,3206600,2379.610107
"844",2374.699951,2419.669922,2372.110107,2409,3259200,2409
"845",2411.850098,2419,2355,2356.949951,3074900,2356.949951
"846",2366.800049,2407.699951,2337.800049,2367.919922,4782900,2367.919922
"847",2361.01001,2391.370117,2353.209961,2388.850098,3648100,2388.850098
"848",2368.52002,2411,2356.370117,2409.780029,4235000,2409.780029
"849",2404.350098,2433,2384.01001,2426.26001,4357200,2426.26001
"850",2429.830078,2485,2428.969971,2449.330078,4320500,2449.330078
"851",2477.870117,2500.01001,2467.27002,2497.939941,3998100,2497.939941
"852",2500,2525.449951,2442.540039,2446.73999,5114400,2446.73999
"853",2455.01001,2469.850098,2430.129883,2436.879883,2867100,2436.879883
"854",2458,2462,2414.060059,2421.860107,3568200,2421.860107
"855",2404.98999,2413.580078,2330,2410.389893,5056900,2410.389893
"856",2384.330078,2436.969971,2378.22998,2401.100098,3190200,2401.100098
"857",2415.939941,2442.370117,2398.199951,2442.370117,3509900,2442.370117
"858",2448,2476.929932,2444.169922,2471.040039,2928900,2471.040039
"859",2467,2473.530029,2445.310059,2472.409912,2529900,2472.409912
"860",2468.01001,2488,2461.169922,2478.399902,2671000,2478.399902
"861",2477.429932,2507.540039,2450.01001,2460.600098,2948700,2460.600098
"862",2444.51001,2488.649902,2437.129883,2483,3306400,2483
"863",2500.199951,2530,2487.340088,2524.060059,3970700,2524.060059
"864",2529.439941,2626.429932,2525,2600.860107,5176000,2600.860107
"865",2645,2722.350098,2626.26001,2647.449951,4946000,2647.449951
"866",2603.5,2671.379883,2536.22998,2557.959961,5800100,2557.959961
"867",2601.209961,2621.47998,2503.350098,2545.02002,5436100,2545.02002
"868",2526.600098,2584,2508,2572.679932,3865100,2572.679932
"869",2620,2620,2576,2615.27002,3585600,2615.27002
"870",2647.5,2655,2631.820068,2640.97998,2959300,2640.97998
"871",2647.01001,2659.639893,2636.110107,2653.97998,2487800,2653.97998
"872",2678.080078,2697.429932,2659,2675.01001,5777000,2675.01001
"873",2684.5,2715,2669,2713.820068,3208800,2713.820068
"874",2726.02002,2783.110107,2718.040039,2764.409912,4231700,2764.409912
"875",2780,2796,2721,2734.399902,4526600,2734.399902
"876",2739.550049,2756.22998,2712.139893,2754.580078,2968700,2754.580078
"877",2775.060059,2782.570068,2688,2692.870117,6500800,2692.870117
"878",2690.01001,2696.800049,2630.080078,2680.379883,4223400,2680.379883
"879",2685.070068,2769.629883,2675.030029,2758.820068,3769700,2758.820068
"880",2757.98999,2895,2754,2878.699951,6363400,2878.699951
"881",2912.01001,2955.560059,2871.100098,2890.300049,6593400,2890.300049
"882",2934.969971,3059.879883,2930,3057.040039,6880600,3057.040039
"883",3058.550049,3069.550049,2990,3000.120117,5257500,3000.120117
"884",3022.610107,3083.969971,3012.429932,3081.110107,5037600,3081.110107
"885",3115.98999,3193.879883,3074,3182.629883,6388700,3182.629883
"886",3191.76001,3215,3135.699951,3200,5486000,3200
"887",3251.060059,3344.290039,3068.389893,3104,7720400,3104
"888",3089,3127.379883,2950,3084,7231900,3084
"889",3080.22998,3098.350098,2973.179932,3008.870117,5788900,3008.870117
"890",2971.060059,3032,2918.22998,2999.899902,6394200,2999.899902
"891",3009,3024,2948.449951,2961.969971,4761300,2961.969971
"892",3000.199951,3201.360107,2994.02002,3196.840088,7598200,3196.840088
"893",3232.48999,3240.580078,3105.719971,3138.290039,6121300,3138.290039
"894",3125,3150,3065.26001,3099.909912,4104200,3099.909912
"895",3098.27002,3098.27002,2970,2986.550049,5656900,2986.550049
"896",2930,3031.580078,2888,3008.909912,5632400,3008.909912
"897",3062,3098,3015.77002,3055.209961,4170500,3055.209961
"898",3054.27002,3077.090088,2995.76001,3000.330078,3126700,3000.330078
"899",3030.98999,3039.159912,2996.77002,3033.530029,2974100,3033.530029
"900",3014,3092,3005,3051.879883,6128300,3051.879883
"901",3244,3246.820068,3151,3164.679932,8085500,3164.679932
"902",3180.51001,3184,3104,3111.889893,5074700,3111.889893
"903",3101.209961,3167.23999,3101.209961,3138.830078,4694300,3138.830078
"904",3143.77002,3213.590088,3127.300049,3205.030029,3916500,3205.030029
"905",3194.360107,3247.469971,3165.429932,3225,3940600,3225
"906",3224.01001,3240.810059,3140.669922,3167.459961,3936100,3167.459961
"907",3170.310059,3172.51001,3101.52002,3148.159912,3167300,3148.159912
"908",3113.199951,3159.219971,3073,3080.669922,3718100,3080.669922
"909",3108,3174.389893,3101.419922,3162.23999,3522100,3162.23999
"910",3182.98999,3217.52002,3155,3161.02002,3149000,3161.02002
"911",3178.179932,3178.23999,3120,3148.02002,2751700,3148.02002
"912",3173.120117,3194.969971,3154.179932,3182.409912,2691200,3182.409912
"913",3212,3320,3205.820068,3312.48999,5346000,3312.48999
"914",3303.01001,3315.899902,3256,3260.47998,4185100,3260.47998
"915",3252,3312.620117,3238,3297.370117,3332500,3297.370117
"916",3295,3314.399902,3275.389893,3284.719971,3575900,3284.719971
"917",3310.149902,3380.320068,3257.560059,3307.459961,4666300,3307.459961
"918",3294.98999,3357.399902,3267,3346.48999,3992800,3346.48999
"919",3351.110107,3451.73999,3344.570068,3441.850098,6508700,3441.850098
"920",3450.050049,3453,3378,3400,4264800,3400
"921",3423,3433.370117,3386.5,3401.800049,2897000,3401.800049
"922",3408.98999,3495,3405,3450.959961,4185900,3450.959961
"923",3489.580078,3513.870117,3467,3499.120117,3432200,3499.120117
"924",3547,3552.25,3486.689941,3531.449951,3931500,3531.449951
"925",3485,3488.409912,3303,3368,8161100,3368
"926",3318,3381.5,3111.129883,3294.620117,8781800,3294.620117
"927",3144,3250.850098,3130,3149.840088,6094200,3149.840088
"928",3202.98999,3303.179932,3185,3268.610107,5188700,3268.610107
"929",3307.219971,3349.889893,3170.550049,3175.110107,5330700,3175.110107
"930",3208.689941,3217.340088,3083.97998,3116.219971,5094000,3116.219971
"931",3172.939941,3187.389893,3096,3102.969971,4529600,3102.969971
"932",3136.159912,3175.02002,3108.919922,3156.129883,4021500,3156.129883
"933",3179.98999,3187.23999,3074.149902,3078.100098,4512200,3078.100098
"934",3009.25,3029.429932,2972.550049,3008.72998,6449100,3008.72998
"935",3031.73999,3037.800049,2905.540039,2954.909912,8892600,2954.909912
"936",2906.5,2962,2871,2960.469971,6117900,2960.469971
"937",3033.840088,3133.98999,3000.199951,3128.98999,6948800,3128.98999
"938",3120.429932,3127,2992.379883,2999.860107,5652700,2999.860107
"939",2977.790039,3069.300049,2965,3019.790039,5529400,3019.790039
"940",3054.860107,3101.540039,2999,3095.129883,4615200,3095.129883
"941",3148.850098,3175.040039,3117.169922,3174.050049,4224200,3174.050049
"942",3175.389893,3188.26001,3132.540039,3144.879883,3495800,3144.879883
"943",3141.139893,3212.879883,3133.98999,3148.72998,4896100,3148.72998
"944",3208,3224,3172,3221.26001,4971900,3221.26001
"945",3153.629883,3195.800049,3123,3125,5613100,3125
"946",3145.840088,3202.530029,3140.850098,3199.199951,3775300,3199.199951
"947",3165,3182,3090,3099.959961,5086900,3099.959961
"948",3135,3200,3132.389893,3195.689941,4309400,3195.689941
"949",3224.98999,3233.290039,3174.98999,3190.550049,3174100,3190.550049
"950",3210,3288.98999,3197.830078,3286.649902,4907900,3286.649902
"951",3349.939941,3496.23999,3339.550049,3442.929932,8364200,3442.929932
"952",3467.98999,3492.379883,3424.219971,3443.629883,5744700,3443.629883
"953",3447,3464.879883,3340,3363.709961,5812700,3363.709961
"954",3292.01001,3355.879883,3280,3338.649902,5223400,3338.649902
"955",3363.22998,3399.659912,3160,3272.709961,6474400,3272.709961
"956",3299.610107,3329,3192.73999,3207.209961,5223600,3207.209961
"957",3222.280029,3266,3192.01001,3217.01001,4509700,3217.01001
"958",3212.5,3233.879883,3160,3184.939941,4592700,3184.939941
"959",3189.870117,3198.75,3121.939941,3176.399902,4212000,3176.399902
"960",3191,3205.330078,3140,3204.399902,3466700,3204.399902
"961",3198.73999,3282.97998,3153.300049,3207.040039,5901200,3207.040039
"962",3224.939941,3291.659912,3211.300049,3286.330078,4291000,3286.330078
"963",3249.300049,3264.02002,3162.469971,3162.780029,5588300,3162.780029
"964",3201.27002,3257.25,3164,3211.01001,6596500,3211.01001
"965",3157.75,3167,3019,3036.149902,8386400,3036.149902
"966",3061.73999,3079.709961,2950.120117,3004.47998,7257400,3004.47998
"967",3018.530029,3074.899902,2980.97998,3048.409912,4897900,3048.409912
"968",3159.98999,3244.850098,3139.72998,3241.159912,6839000,3241.159912
"969",3319.969971,3366.800049,3288.879883,3322,5789300,3322
"970",3304.639893,3322,3232,3311.370117,4647300,3311.370117
"971",3231.030029,3289,3112.110107,3143.73999,7190400,3143.73999
"972",3095.02002,3114,3019.47998,3035.02002,6591000,3035.02002
"973",3061.780029,3139.149902,3050,3137.389893,4366900,3137.389893
"974",3159.949951,3175.879883,3086.050049,3110.280029,4362000,3110.280029
"975",3122,3141.719971,3085.389893,3128.810059,3756200,3128.810059
"976",3093.199951,3142.699951,3072.689941,3131.060059,3808700,3131.060059
"977",3183.540039,3189.25,3135.26001,3135.659912,3444700,3135.659912
"978",3134,3140,3105.100098,3105.459961,2916800,3105.459961
"979",3105.310059,3125,3080.919922,3117.02002,3010300,3117.02002
"980",3117.02002,3132.889893,3098.050049,3099.399902,3374400,3099.399902
"981",3116.699951,3139.75,3065.459961,3098.389893,4708900,3098.389893
"982",3100.5,3134.25,3086.26001,3118.060059,3602100,3118.060059
"983",3141.870117,3198,3140.26001,3185.070068,3790400,3185.070068
"984",3211.26001,3216.189941,3190.050049,3195.340088,2392900,3195.340088
"985",3208.47998,3228.389893,3125.550049,3168.040039,4063900,3168.040039
"986",3188.5,3248.949951,3157.179932,3220.080078,4537000,3220.080078
"987",3221.649902,3232,3173.26001,3203.530029,3129300,3203.530029
"988",3205.459961,3228.639893,3181.310059,3186.72998,2892000,3186.72998
"989",3198.209961,3198.209961,3158.76001,3162.580078,2913600,3162.580078
"990",3156.47998,3180.76001,3141.689941,3158,2751300,3158
"991",3158.899902,3184.129883,3120.02002,3177.290039,3286300,3177.290039
"992",3167.889893,3174.429932,3088,3104.199951,4100800,3104.199951
"993",3088.98999,3142.100098,3076,3101.48999,3030200,3101.48999
"994",3096.659912,3118.669922,3072.820068,3116.419922,3064700,3116.419922
"995",3143,3190.469971,3126,3156.969971,4155800,3156.969971
"996",3181.01001,3188.5,3130.48999,3165.120117,3319500,3165.120117
"997",3176.01001,3247,3163.679932,3240.959961,4427600,3240.959961
"998",3250,3263.51001,3221,3236.080078,3474300,3236.080078
"999",3243.98999,3249.419922,3171.600098,3201.649902,5995700,3201.649902
"1000",3200.01001,3226.969971,3166,3206.179932,3836800,3206.179932
"1001",3202.840088,3222,3180.080078,3206.52002,2369400,3206.52002
"1002",3205,3210.129883,3184.169922,3185.27002,2093800,3185.27002
"1003",3193.899902,3202,3169,3172.689941,1451900,3172.689941
"1004",3194,3304,3172.689941,3283.959961,5686800,3283.959961
"1005",3309.939941,3350.649902,3281.219971,3322,4872900,3322
"1006",3341,3342.100098,3282.469971,3285.850098,3209300,3285.850098
"1007",3275,3282.919922,3241.199951,3256.929932,2957200,3256.929932
