"","IT.Open","IT.High","IT.Low","IT.Close","IT.Volume","IT.Adjusted"
"916",127.639999,128.300003,126.650002,128.139999,275600,128.139999
"917",129.009995,132.399994,128.729996,131.649994,473600,131.649994
"918",132.5,134.259995,130.5,132.059998,365700,132.059998
"919",132.100006,132.100006,129.960007,131.509995,251600,131.509995
"920",131.679993,132.789993,129.800003,130.720001,194400,130.720001
"921",130.800003,131.539993,129.610001,131.479996,300100,131.479996
"922",131.479996,131.479996,129.5,129.820007,278400,129.820007
"923",129.360001,130.309998,128.660004,130.059998,264700,130.059998
"924",130.449997,134.330002,130.119995,134,248100,134
"925",133.5,133.929993,130.5,131.580002,494100,131.580002
"926",132.300003,132.880005,128.940002,131.179993,429900,131.179993
"927",129.059998,129.979996,127.720001,128.600006,322700,128.600006
"928",129.589996,132.699997,128.520004,131.279999,357400,131.279999
"929",131.449997,132.559998,127.800003,127.919998,328200,127.919998
"930",128.270004,128.270004,125.57,126.639999,257800,126.639999
"931",127.839996,132.649994,127.839996,132.559998,473300,132.559998
"932",132.979996,134.580002,132.479996,134.190002,307000,134.190002
"933",135,136.089996,132.279999,132.970001,399000,132.970001
"934",131.949997,133.990005,130.559998,132.320007,323400,132.320007
"935",132.240005,133.470001,129.899994,131.130005,544000,131.130005
"936",128.830002,129.559998,125.129997,126.410004,367900,126.410004
"937",126.300003,127.139999,123.720001,126.709999,407300,126.709999
"938",126.739998,128.179993,123.900002,124,344800,124
"939",123.419998,124.589996,121.800003,123.059998,358600,123.059998
"940",122.510002,125.739998,121.160004,125.650002,350100,125.650002
"941",127.519997,127.959999,126.330002,126.529999,325200,126.529999
"942",126.389999,127.919998,125.110001,125.230003,291400,125.230003
"943",125.919998,127.220001,124.589996,124.949997,366500,124.949997
"944",125.839996,127.279999,124.629997,125.720001,302900,125.720001
"945",123.82,126.440002,123.260002,125.339996,295600,125.339996
"946",126.739998,126.949997,125.330002,125.980003,300800,125.980003
"947",126.43,127.970001,123.660004,124.209999,396600,124.209999
"948",124.5,126,123.860001,125.620003,482000,125.620003
"949",126.970001,128.600006,126.449997,126.830002,553000,126.830002
"950",128.119995,128.570007,126,126.400002,653700,126.400002
"951",127.199997,127.889999,125.059998,126.809998,406800,126.809998
"952",125.989998,128.820007,125.519997,128,1005200,128
"953",128,129.880005,124.589996,124.769997,558200,124.769997
"954",123.220001,130.369995,123.220001,129.589996,741400,129.589996
"955",130.270004,131.710007,129.119995,130.070007,465800,130.070007
"956",130.740005,131.520004,123.629997,124.339996,499800,124.339996
"957",125.18,126.870003,124.330002,125.440002,400300,125.440002
"958",125.360001,128.720001,125.360001,127.879997,371100,127.879997
"959",127.470001,128.300003,125.360001,127.519997,216000,127.519997
"960",128.720001,128.770004,126.669998,128.130005,203300,128.130005
"961",126.5,126.5,122,124.029999,346700,124.029999
"962",123.900002,124.639999,121.769997,121.940002,277500,121.940002
"963",119.300003,120.230003,116.559998,117.449997,517600,117.449997
"964",116.68,119.309998,115.860001,118.279999,265300,118.279999
"965",117.68,120.349998,117.129997,120.099998,580900,120.099998
"966",121.440002,125.889999,121.260002,125.019997,591100,125.019997
"967",137.690002,143.440002,137.490005,140.800003,1162800,140.800003
"968",141.600006,144.869995,139.199997,142.259995,767500,142.259995
"969",144.149994,146.470001,143.720001,146.25,558800,146.25
"970",145.399994,149,144.369995,147.979996,497300,147.979996
"971",156.690002,162.940002,155.649994,155.850006,967000,155.850006
"972",156.360001,159.940002,154.410004,157.440002,638800,157.440002
"973",157.139999,158.639999,155.940002,156.800003,320500,156.800003
"974",155.660004,156.110001,151.960007,153,264500,153
"975",154.429993,159,154.429993,157.979996,440100,157.979996
"976",160.100006,160.880005,157.779999,159.020004,419300,159.020004
"977",158.070007,159.210007,157.449997,158.710007,452500,158.710007
"978",158.800003,159.259995,154.020004,154.020004,365600,154.020004
"979",153.179993,154.160004,151.190002,152.270004,359900,152.270004
"980",153.300003,153.570007,151.649994,152.559998,351000,152.559998
"981",153,154.029999,151.929993,152.610001,250000,152.610001
"982",154.350006,156.289993,153.429993,154.679993,482900,154.679993
"983",154.350006,154.720001,153.259995,153.869995,200800,153.869995
"984",154.25,154.589996,152.410004,152.550003,153800,152.550003
"985",152.259995,153.720001,150.369995,152,557000,152
"986",152.970001,155.600006,152.600006,153.949997,430200,153.949997
"987",153.699997,154.679993,152.910004,154.100006,255100,154.100006
"988",153.259995,155.270004,152.350006,152.699997,306900,152.699997
"989",153.199997,156.699997,153.089996,154.919998,290300,154.919998
"990",154.119995,156.550003,153.619995,155.539993,357100,155.539993
"991",154.899994,156.539993,153.139999,153.619995,295000,153.619995
"992",154.25,156.350006,153.929993,154.580002,373100,154.580002
"993",153.470001,156.320007,151.759995,156.009995,362400,156.009995
"994",154.880005,156.869995,153.259995,154.770004,330900,154.770004
"995",155.479996,156.789993,154.520004,154.589996,319500,154.589996
"996",155.619995,157.929993,154.770004,157.809998,295500,157.809998
"997",158.100006,158.509995,156.039993,157.309998,307500,157.309998
"998",158.699997,159.149994,156.660004,157.050003,351300,157.050003
"999",157.199997,158.369995,154.699997,157.940002,966700,157.940002
"1000",155.990005,157.100006,152.679993,156.5,367100,156.5
"1001",155.839996,157.429993,154.610001,156.429993,243200,156.429993
"1002",156.460007,159.089996,156.460007,157.039993,308000,157.039993
"1003",158,159.360001,157.410004,158.630005,150900,158.630005
"1004",160,160.770004,158.929993,159.210007,206500,159.210007
"1005",160.589996,160.589996,157.850006,158.380005,171600,158.380005
"1006",158.630005,159.779999,158.380005,158.550003,202400,158.550003
"1007",158.539993,160.429993,157.800003,160.190002,282900,160.190002
