"","ZBRA.Open","ZBRA.High","ZBRA.Low","ZBRA.Close","ZBRA.Volume","ZBRA.Adjusted"
"461",157.199997,163.679993,154.600006,163.419998,403800,163.419998
"462",165.979996,171.419998,165.940002,166.300003,387100,166.300003
"463",167.619995,169.839996,165.850006,169,521200,169
"464",169.300003,171.559998,166.770004,168.059998,433400,168.059998
"465",168.130005,168.630005,165.710007,168,519300,168
"466",179.539993,184.75,167.339996,178.740005,1238900,178.740005
"467",182.240005,182.240005,174.020004,180.240005,678600,180.240005
"468",178.190002,184.710007,177.009995,182.479996,629200,182.479996
"469",182,183.350006,179.630005,181.5,421100,181.5
"470",180.610001,181.660004,174.929993,177.429993,416200,177.429993
"471",178.679993,180.539993,175.479996,176.869995,447300,176.869995
"472",178,179.509995,172.460007,173.259995,332300,173.259995
"473",172.009995,180.279999,171.190002,178.910004,766000,178.910004
"474",179.350006,183.460007,177.589996,180.699997,682400,180.699997
"475",180.860001,181.020004,168.619995,169.410004,427400,169.410004
"476",166.289993,168,160.509995,162.289993,555900,162.289993
"477",165.889999,167.770004,162.410004,164.339996,328800,164.339996
"478",162.460007,167.300003,162.460007,165,81000,165
"479",167.660004,169.279999,166.330002,169.039993,200600,169.039993
"480",168.070007,169.589996,166.460007,168.580002,281200,168.580002
"481",169.880005,178.570007,169.869995,178.110001,361200,178.110001
"482",180.240005,180.779999,176.740005,177.919998,375300,177.919998
"483",177.880005,180.220001,176.800003,179.800003,435100,179.800003
"484",183.550003,183.550003,176.470001,181.369995,579900,181.369995
"485",181.199997,182.649994,170.5,171.020004,607000,171.020004
"486",168.050003,172.75,165.330002,172.580002,270400,172.580002
"487",172.229996,177.070007,163.179993,165.339996,416200,165.339996
"488",165.339996,169.210007,163.710007,167.869995,335300,167.869995
"489",171.919998,172.440002,168.699997,169.970001,370600,169.970001
"490",173.229996,176.190002,172.179993,173.509995,378900,173.509995
"491",174.759995,175.240005,170.820007,172.789993,259700,172.789993
"492",170.610001,173.110001,170.259995,171.889999,396900,171.889999
"493",171.669998,171.669998,158.320007,158.970001,807300,158.970001
"494",161.289993,166.589996,161.009995,162.929993,766400,162.929993
"495",163.910004,166.759995,158.399994,159.039993,764200,159.039993
"496",158.300003,160.970001,147.559998,150.990005,614700,150.990005
"497",151.410004,154.029999,146.039993,146.25,939300,146.25
"498",143.710007,148.220001,140.949997,142.899994,363000,142.899994
"499",145.070007,152.759995,143.529999,152.520004,327200,152.520004
"500",149.110001,155.360001,148.039993,155.350006,504500,155.350006
"501",156.979996,159.5,153.440002,155.970001,344800,155.970001
"502",157.070007,159.330002,155.979996,159.229996,409100,159.229996
"503",155.990005,157.460007,152.270004,156.240005,347700,156.240005
"504",153.850006,153.850006,146.520004,146.880005,514600,146.880005
"505",150.509995,154.490005,149.649994,152.970001,723300,152.970001
"506",153.520004,156.639999,152.009995,155.289993,1100000,155.289993
"507",157.350006,159,152.130005,156.330002,838500,156.330002
"508",157.789993,161.600006,156.789993,160.210007,541200,160.210007
"509",157.5,160.690002,157.300003,160.350006,370400,160.350006
"510",160.149994,164.190002,159.020004,163.199997,416200,163.199997
"511",162.479996,164.330002,160.610001,163.610001,431900,163.610001
"512",163.850006,166.960007,163.619995,166.399994,427500,166.399994
"513",166.649994,169.380005,166.169998,168.729996,435300,168.729996
"514",167.820007,177,167.820007,175.589996,657000,175.589996
"515",176.839996,179.809998,175.740005,177.789993,362700,177.789993
"516",176.559998,177.589996,171.130005,173.009995,451400,173.009995
"517",174.139999,176.570007,172.020004,173.149994,325400,173.149994
"518",173.440002,175.240005,172.970001,174.639999,390500,174.639999
"519",176.160004,177.729996,175.270004,175.860001,392300,175.860001
"520",173.539993,175.279999,171.75,172.240005,390800,172.240005
"521",172.210007,174.029999,170.529999,170.710007,347400,170.710007
"522",172.720001,173.080002,168.470001,171.360001,378700,171.360001
"523",171.050003,174.399994,170,173.600006,388700,173.600006
"524",174.210007,176.639999,173.850006,175.059998,574200,175.059998
"525",175.259995,176.880005,175.259995,176.550003,281000,176.550003
"526",177.550003,178.970001,176.320007,178.869995,379600,178.869995
"527",179.169998,182.320007,179.169998,180.759995,414300,180.759995
"528",179.289993,179.809998,175.009995,176.789993,260400,176.789993
"529",175.380005,178,174.990005,176.399994,346000,176.399994
"530",176.389999,179.020004,176.389999,178.380005,332900,178.380005
"531",180.039993,183.919998,179.899994,182.960007,365700,182.960007
"532",183.389999,184.720001,182.350006,183.970001,610300,183.970001
"533",185.880005,203.009995,185.880005,196.470001,2749500,196.470001
"534",198.649994,200.100006,194.550003,199.75,781800,199.75
"535",200.440002,203.949997,198.470001,199.320007,674000,199.320007
"536",198.779999,200.270004,197.520004,199.850006,380200,199.850006
"537",199.919998,200.369995,197.919998,199.820007,332600,199.820007
"538",200.639999,206.649994,199.649994,206.350006,539100,206.350006
"539",207.320007,207.880005,204.330002,204.639999,508100,204.639999
"540",203.509995,204.570007,201.190002,202.979996,374500,202.979996
"541",202.660004,203.5,200.130005,202.479996,340500,202.479996
"542",202.199997,202.610001,200.309998,200.509995,343000,200.509995
"543",203.160004,204.550003,200.289993,202.210007,288800,202.210007
"544",202.970001,203.050003,196.009995,201.729996,477800,201.729996
"545",202,203.119995,199.619995,201.639999,315500,201.639999
"546",202.520004,203.460007,200.279999,201.240005,218500,201.240005
"547",201.720001,203.929993,199.229996,201.990005,308000,201.990005
"548",199.919998,202.369995,199.350006,201.899994,374700,201.899994
"549",203.520004,209.630005,203.520004,209.449997,494200,209.449997
"550",210.550003,211.929993,207.820007,210.720001,399400,210.720001
"551",211.800003,212.940002,210.699997,211.529999,569600,211.529999
"552",212.479996,213.169998,211.009995,212.669998,424200,212.669998
"553",213.240005,216.779999,210.839996,211.399994,496500,211.399994
"554",207.490005,214.080002,204.339996,213.210007,400200,213.210007
"555",214.229996,215.960007,213.240005,213.679993,363300,213.679993
"556",213.039993,216.190002,211.789993,214.589996,540600,214.589996
"557",214.25,219.389999,214.25,218.300003,259200,218.300003
"558",218.020004,218.75,207,207.240005,534500,207.240005
"559",207.119995,208.610001,203.300003,204.970001,551300,204.970001
"560",207,209.490005,206.380005,208.949997,476500,208.949997
"561",208.960007,209.809998,203.529999,206.759995,403400,206.759995
"562",207.259995,209.449997,205,208.460007,289900,208.460007
"563",211.089996,211.990005,208.029999,209.529999,339100,209.529999
"564",211.240005,213.470001,209.5,211.910004,245500,211.910004
"565",212.229996,214.699997,209.830002,213.619995,339300,213.619995
"566",215.330002,218.589996,214.440002,215.039993,309000,215.039993
"567",215.770004,217.429993,212.759995,214.009995,327300,214.009995
"568",214.699997,219.660004,214.679993,218.330002,410100,218.330002
"569",217.020004,221.830002,213.979996,221.440002,449000,221.440002
"570",221.440002,223.630005,219.5,220.119995,344100,220.119995
"571",221.039993,226.429993,221.039993,225.610001,525400,225.610001
"572",225.800003,226.990005,224.369995,226.699997,341400,226.699997
"573",228.139999,234,228.139999,233.740005,585500,233.740005
"574",233.220001,234.529999,230.899994,231.279999,603300,231.279999
"575",232.550003,234.949997,231.339996,234.210007,325800,234.210007
"576",235.399994,235.979996,230.009995,232.220001,354300,232.220001
"577",231.800003,233.789993,228.710007,232.679993,312600,232.679993
"578",231.509995,232.910004,229.699997,230.509995,351000,230.509995
"579",231.369995,233.539993,229.059998,233.440002,571200,233.440002
"580",233.300003,237.149994,231.009995,235.440002,480700,235.440002
"581",235.350006,235.399994,229.429993,231.410004,433200,231.410004
"582",231,231.589996,227.839996,229.179993,422600,229.179993
"583",228.800003,230.089996,225.839996,226.910004,751100,226.910004
"584",225.910004,226.339996,210.029999,211.139999,1301600,211.139999
"585",212.259995,214.399994,204.220001,205.119995,1096900,205.119995
"586",206.139999,207.970001,202.509995,205.940002,654100,205.940002
"587",206.539993,208.479996,204.550003,206.460007,506400,206.460007
"588",201.190002,206.5,199.339996,206.360001,771800,206.360001
"589",203.509995,206.279999,196.929993,200.820007,648400,200.820007
"590",200.440002,203.279999,198.699997,200.050003,391600,200.050003
"591",197.880005,199.960007,191.639999,195.539993,721600,195.539993
"592",194.550003,197.25,192.619995,195.889999,668800,195.889999
"593",190,190.830002,180.979996,181.009995,1199800,181.009995
"594",182.369995,189.020004,181.25,186.720001,992400,186.720001
"595",185.479996,187.309998,184.289993,185.179993,479500,185.179993
"596",186.029999,191.839996,185.5,190.020004,956600,190.020004
"597",188,188,178.880005,179.119995,835700,179.119995
"598",177.639999,177.710007,171.690002,173.270004,970800,173.270004
"599",175.380005,178.470001,174.669998,178.089996,820800,178.089996
"600",173.649994,178.809998,173.649994,174.529999,632000,174.529999
"601",171.339996,173.179993,169.289993,171.669998,734300,171.669998
"602",172.759995,175.729996,172.520004,175.679993,925800,175.679993
"603",177.110001,178.729996,174.100006,175.899994,3765100,175.899994
"604",175.550003,176.550003,168.029999,168.619995,816100,168.619995
"605",169.029999,170.580002,167.009995,169.820007,565400,169.820007
"606",167.309998,172,167.270004,171.440002,853100,171.440002
"607",171.139999,173.229996,166.149994,167.690002,721200,167.690002
"608",170.649994,177.410004,169.710007,177.080002,716700,177.080002
"609",179.369995,182.360001,178.679993,181.589996,1107600,181.589996
"610",181.199997,182.699997,179.809998,181.759995,615400,181.759995
"611",183.160004,188.589996,181.919998,188.369995,538300,188.369995
"612",189.119995,195.350006,189.119995,194.509995,668500,194.509995
"613",197.169998,197.270004,190.759995,192.070007,618800,192.070007
"614",192,194.179993,190.259995,193.630005,507700,193.630005
"615",194.580002,194.580002,191.330002,194,482200,194
"616",192.869995,193.389999,190.149994,190.809998,480700,190.809998
"617",190.679993,193.350006,190.149994,192.990005,335300,192.990005
"618",195.789993,202.220001,195.220001,201.809998,645600,201.809998
"619",201.880005,204.399994,199.529999,200.529999,455400,200.529999
"620",203.789993,203.990005,198.710007,201.119995,480800,201.119995
"621",199.270004,200.809998,197.759995,200.110001,396500,200.110001
"622",200.360001,202.75,198.600006,200.039993,258300,200.039993
"623",200.389999,200.940002,196.059998,197.529999,546100,197.529999
"624",199.419998,204.389999,197.690002,203.399994,570800,203.399994
"625",205,210.899994,203.699997,207.630005,672900,207.630005
"626",207.669998,210.679993,206.020004,209.490005,778400,209.490005
"627",214.089996,214.990005,207.600006,208.979996,758400,208.979996
"628",208.669998,213.130005,206.559998,211.610001,414700,211.610001
"629",212.199997,218.110001,211.649994,217.529999,316800,217.529999
"630",215.149994,218.220001,213.339996,217.039993,403200,217.039993
"631",215.600006,215.600006,209.869995,210.440002,445800,210.440002
"632",208.229996,212.580002,208.080002,211.720001,385900,211.720001
"633",212.550003,212.729996,210.550003,211.960007,299600,211.960007
"634",210.940002,210.940002,186.690002,195.009995,2208300,195.009995
"635",196.699997,201.800003,195.110001,200.440002,762200,200.440002
"636",200.979996,201.960007,196.669998,197.350006,446900,197.350006
"637",197.949997,200.440002,196.149994,199.320007,496000,199.320007
"638",199.110001,200.580002,196.75,197.860001,395400,197.860001
"639",196.970001,198,177.059998,182.690002,2201400,182.690002
"640",184.190002,185.580002,180.25,182.149994,717600,182.149994
"641",182.839996,185,181.699997,182.240005,417400,182.240005
"642",183.770004,186.389999,181.309998,185.050003,712400,185.050003
"643",184.419998,188.100006,183.020004,187.940002,478400,187.940002
"644",187.600006,190.169998,185.979996,187.869995,5e+05,187.869995
"645",189.270004,192.619995,189.270004,189.649994,488900,189.649994
"646",190.25,191.899994,187.289993,189.419998,700300,189.419998
"647",206.449997,220.460007,205,218.199997,1433900,218.199997
"648",215.559998,219.360001,210.850006,210.889999,676000,210.889999
"649",211.710007,216.220001,200.699997,204.259995,708100,204.259995
"650",201.929993,203.990005,195.229996,198.929993,365000,198.929993
"651",192.110001,200.550003,190.369995,199.669998,623200,199.669998
"652",201.149994,205.740005,199.949997,205.229996,467600,205.229996
"653",202.25,205.550003,199.649994,203.949997,448200,203.949997
"654",206.509995,212.360001,206.059998,211.940002,723800,211.940002
"655",209.800003,210.070007,203.660004,205.610001,324200,205.610001
"656",203.130005,205.169998,201.199997,201.869995,292700,201.869995
"657",201.110001,209.289993,200.690002,208.259995,432500,208.259995
"658",203.380005,204.880005,197.029999,200.119995,382400,200.119995
"659",200.600006,201.740005,196.100006,197.720001,242200,197.720001
"660",200.070007,204.25,199.809998,203.5,344500,203.5
"661",207.669998,209,205.100006,205.179993,301700,205.179993
"662",204.710007,204.710007,201.179993,201.440002,422800,201.440002
"663",204.660004,206.610001,202.559998,205.789993,479400,205.789993
"664",205.990005,207.509995,200.729996,204.380005,264200,204.380005
"665",201.220001,204.289993,197.589996,198.490005,327300,198.490005
"666",202.029999,203,195.899994,198.410004,303400,198.410004
"667",202.300003,202.300003,196.509995,198.589996,463900,198.589996
"668",198.089996,203.240005,196.5,202.860001,356800,202.860001
"669",206.460007,209.190002,204,208.490005,342400,208.490005
"670",209.020004,210,203.389999,205.029999,342600,205.029999
"671",201.610001,202.509995,196.5,198.979996,412600,198.979996
"672",202.270004,204.089996,200.199997,200.600006,274600,200.600006
"673",202.940002,207.149994,202.25,205.850006,367000,205.850006
"674",205.169998,207.509995,201.850006,202.729996,294400,202.729996
"675",203.449997,205.320007,195.509995,196.809998,446700,196.809998
"676",195.960007,196.869995,191.139999,192.639999,500200,192.639999
"677",194.050003,199.070007,193.539993,197.419998,307600,197.419998
"678",198.5,201.740005,194.940002,197.279999,317300,197.279999
"679",197.460007,205.949997,197.460007,205.160004,609600,205.160004
"680",204.279999,204.630005,198.509995,202.779999,418900,202.779999
"681",202.729996,211.100006,201.050003,211,488400,211
"682",210.389999,212.210007,205.25,209.199997,304500,209.199997
"683",210.5,213,207.789993,207.949997,305500,207.949997
"684",207.839996,209.330002,202.789993,203.679993,534600,203.679993
"685",202.759995,207.800003,202.009995,205.399994,266200,205.399994
"686",205.860001,208.850006,202.220001,203.979996,337900,203.979996
"687",203.589996,208.600006,203.020004,207.949997,330100,207.949997
"688",208.059998,209.289993,205.270004,208.270004,203500,208.270004
"689",208.940002,210,201.630005,202.179993,234400,202.179993
"690",202.630005,207.350006,202.470001,206.369995,240700,206.369995
"691",207.610001,209.919998,199.25,199.539993,301000,199.539993
"692",198.940002,200.889999,194.75,199.509995,299300,199.509995
"693",198.529999,201.520004,195.380005,200.850006,174300,200.850006
"694",201.539993,204.679993,200.059998,204.490005,156500,204.490005
"695",202.529999,205.050003,201.559998,202.729996,170400,202.729996
"696",200.770004,202.300003,196.610001,198.089996,299000,198.089996
"697",196.449997,196.649994,188.800003,191.630005,566800,191.630005
"698",192.610001,193.809998,190.429993,190.860001,470200,190.860001
"699",193.539993,198.440002,192.990005,194.600006,452800,194.600006
"700",194.199997,194.520004,192.669998,193.580002,292100,193.580002
"701",194.720001,203.270004,194,202.149994,539200,202.149994
"702",201,202.529999,197,198.330002,345800,198.330002
"703",199.809998,205.869995,198.539993,205.729996,445900,205.729996
"704",204.740005,205.699997,201.940002,203.059998,3e+05,203.059998
"705",204.919998,208.119995,203.190002,205.779999,243400,205.779999
"706",206.210007,207.399994,202.75,203.289993,262700,203.289993
"707",202.779999,207.270004,201.240005,206.889999,335500,206.889999
"708",207.729996,211.830002,205.059998,211.080002,426400,211.080002
"709",211.759995,219.399994,211.080002,219.080002,553900,219.080002
"710",220,224.899994,220,222.830002,868400,222.830002
"711",223.210007,241.759995,222.419998,237.639999,1181400,237.639999
"712",237.639999,240.570007,236,238.869995,717000,238.869995
"713",239.919998,240.5,236.419998,237.869995,479700,237.869995
"714",238,241.5,237.059998,238,453500,238
"715",240.479996,248.830002,239.190002,248.350006,832200,248.350006
"716",245.860001,248.649994,238.660004,241.320007,604300,241.320007
"717",241.860001,244.589996,238.179993,242.729996,410000,242.729996
"718",244.100006,245.990005,239.360001,240.460007,377400,240.460007
"719",240.279999,242.990005,237.210007,241.860001,223700,241.860001
"720",240.139999,242.889999,239.419998,242.729996,424700,242.729996
"721",242.759995,245.660004,241.600006,244.380005,303900,244.380005
"722",243.990005,245.179993,242.059998,242.539993,231400,242.539993
"723",241.75,241.75,236.059998,237.449997,580200,237.449997
"724",239.610001,240.190002,236.710007,237.729996,546900,237.729996
"725",237.199997,239.220001,234.050003,234.509995,414300,234.509995
"726",237.399994,237.699997,233.339996,235.910004,388800,235.910004
"727",236.070007,245.389999,236,242.460007,838500,242.460007
"728",242.089996,244.080002,238.229996,242.619995,521700,242.619995
"729",243.070007,244.179993,240.220001,243.570007,474900,243.570007
"730",245.070007,250.779999,243.610001,248.940002,416900,248.940002
"731",248.779999,249.490005,246.160004,247.699997,472600,247.699997
"732",249.25,255.389999,248.830002,255.210007,394200,255.210007
"733",255.380005,255.949997,250.800003,250.940002,212500,250.940002
"734",251.850006,253.160004,247,250.419998,305600,250.419998
"735",245.869995,250.839996,244,250.110001,288500,250.110001
"736",251,254.979996,250.800003,253.210007,368500,253.210007
"737",254.350006,254.520004,250.850006,251.619995,355900,251.619995
"738",254.690002,257.600006,253.990005,256.920013,461400,256.920013
"739",255.479996,257.529999,253.779999,253.789993,371700,253.789993
"740",253.490005,257.279999,253.119995,256.809998,296700,256.809998
"741",257.299988,257.829987,255.729996,256.820007,374500,256.820007
"742",256.049988,259.390015,255.050003,258.279999,373100,258.279999
"743",257.850006,259.709991,256.290009,257.799988,322600,257.799988
"744",254.5,260.299988,253.869995,255.449997,1049700,255.449997
"745",256.5,256.5,251.509995,253.440002,601800,253.440002
"746",253.429993,257.100006,249.259995,255.429993,733900,255.429993
"747",254.210007,256.600006,250.009995,253.130005,794800,253.130005
"748",253.399994,257.410004,248.899994,252.490005,11578700,252.490005
"749",254.080002,260.160004,252.960007,256.730011,812400,256.730011
"750",257.049988,257.179993,253.919998,254.330002,164400,254.330002
"751",255.800003,257,253,254.419998,255200,254.419998
"752",256.309998,257.940002,253.380005,256,214100,256
"753",256,256.709991,253.729996,254.110001,339100,254.110001
"754",253.899994,256.470001,253.899994,255.440002,363500,255.440002
"755",259.029999,260.399994,255.169998,259.140015,387800,259.140015
"756",256.100006,258.649994,254.880005,256.049988,305300,256.049988
"757",252.619995,258.01001,252.619995,258.01001,322600,258.01001
"758",257.5,258.73999,256.079987,256.470001,236300,256.470001
"759",251.279999,253.479996,247.25,247.639999,689600,247.639999
"760",249.160004,250.059998,246.190002,246.5,766200,246.5
"761",248.080002,248.080002,243.289993,246.270004,623600,246.270004
"762",247.240005,248.919998,244.429993,248.580002,479100,248.580002
"763",248.779999,249.100006,245.919998,248.070007,416600,248.070007
"764",247.389999,249.660004,245.520004,247.800003,331200,247.800003
"765",249.050003,254,247.039993,253.929993,434000,253.929993
"766",252.75,254.270004,250.860001,252.740005,399100,252.740005
"767",254.100006,257.709991,251.710007,252.419998,561400,252.419998
"768",254.339996,257.470001,253.600006,253.75,414400,253.75
"769",253.899994,256.130005,251.529999,254.360001,358800,254.360001
"770",256.269989,256.98999,251.570007,252.699997,223700,252.699997
"771",247.309998,250,242.570007,243.229996,425700,243.229996
"772",245.080002,249.460007,245.080002,247.979996,340800,247.979996
"773",247.550003,251.690002,247.550003,250.169998,319500,250.169998
"774",247.699997,249.699997,243.339996,246.320007,246900,246.320007
"775",245.5,246.279999,238.860001,239.020004,335900,239.020004
"776",240.850006,246.080002,240.850006,242.550003,262400,242.550003
"777",247.330002,251.199997,247.330002,247.869995,251100,247.869995
"778",251.179993,251.179993,246.470001,247.809998,244200,247.809998
"779",248.820007,252.850006,248.300003,252.089996,407500,252.089996
"780",249.970001,249.970001,245.449997,247.259995,385700,247.259995
"781",245.110001,248.990005,245.110001,248.550003,216200,248.550003
"782",249.860001,254.690002,247.279999,247.809998,219400,247.809998
"783",249.289993,252.270004,246.410004,251.990005,377900,251.990005
"784",232,237.75,226.179993,233.320007,1783600,233.320007
"785",238.589996,241.850006,235.100006,238.770004,921800,238.770004
"786",239.139999,239.660004,232.699997,236.660004,521600,236.660004
"787",238.429993,242.539993,236.860001,240.5,423400,240.5
"788",240.610001,243.339996,237.389999,242.720001,443100,242.720001
"789",241.399994,242.080002,235.119995,238.389999,500900,238.389999
"790",229.990005,232.679993,227.399994,227.399994,572700,227.399994
"791",230.449997,231.649994,219.570007,220,544800,220
"792",222.160004,225.059998,216.899994,217.809998,549500,217.809998
"793",212.110001,217.949997,206.490005,213.929993,1021300,213.929993
"794",206.710007,211.820007,204.729996,210.970001,945200,210.970001
"795",212.669998,221.869995,210.339996,221.710007,603000,221.710007
"796",220.270004,227.110001,208.339996,209.309998,949700,209.309998
"797",211.929993,216.089996,205.520004,216.039993,559000,216.039993
"798",209.5,212.729996,200.809998,203.759995,564900,203.759995
"799",197.880005,204.190002,195.929993,202.740005,647300,202.740005
"800",188.399994,190.940002,183.889999,185.259995,770300,185.259995
"801",192.220001,202.5,189.149994,202.190002,909900,202.190002
"802",196.300003,199.669998,187.690002,191.300003,516900,191.300003
"803",177.229996,178.970001,161.419998,161.509995,1028500,161.509995
"804",174.509995,184.100006,163.449997,184.020004,659300,184.020004
"805",155,172.179993,150.059998,166.080002,800300,166.080002
"806",170.199997,182.740005,167.330002,180.660004,564400,180.660004
"807",167.740005,186.940002,166.339996,185.470001,803200,185.470001
"808",181.860001,186.220001,169.300003,185.070007,1202000,185.070007
"809",186.070007,189.860001,177.080002,179.380005,1701600,179.380005
"810",179.850006,181.949997,163.440002,170.720001,1176100,170.720001
"811",180.089996,181.800003,167.169998,180.550003,813400,180.550003
"812",180.029999,195.190002,175.600006,186.229996,505200,186.229996
"813",187.830002,197.919998,185.960007,197.509995,505500,197.509995
"814",192.710007,192.710007,180.630005,184.570007,390700,184.570007
"815",186.210007,190.360001,180.679993,188.350006,323900,188.350006
"816",186.789993,189.490005,182.100006,183.600006,521000,183.600006
"817",177.559998,179.130005,174.020004,176.460007,606000,176.460007
"818",173.869995,179.75,170.630005,174.240005,599600,174.240005
"819",173.020004,179.759995,172.009995,178.080002,598600,178.080002
"820",184.779999,193.600006,184.509995,191.850006,306400,191.850006
"821",199.699997,200.380005,191.610001,192.360001,413600,192.360001
"822",195.740005,198.960007,192.229996,196.649994,252300,196.649994
"823",198.830002,202.490005,197.169998,201.220001,529300,201.220001
"824",201.020004,202.600006,195,197.910004,331700,197.910004
"825",204.369995,210.279999,200.149994,206.880005,358800,206.880005
"826",202.339996,202.979996,196.240005,196.809998,389100,196.809998
"827",199.710007,202.789993,196.720001,201.600006,387500,201.600006
"828",204.669998,208.610001,201.419998,202.979996,382300,202.979996
"829",201.449997,207.399994,201,202.350006,381500,202.350006
"830",197.889999,199.460007,192.419998,192.850006,379200,192.850006
"831",198.190002,200.419998,194.169998,199.410004,498800,199.410004
"832",200.360001,207.869995,200.360001,200.970001,436900,200.970001
"833",202.339996,208.800003,200.679993,208.619995,418500,208.619995
"834",210.460007,223.660004,209.910004,220.929993,560400,220.929993
"835",235.550003,238.229996,227.080002,228.479996,915600,228.479996
"836",232.490005,248.210007,231.509995,244.970001,640800,244.970001
"837",229.130005,236.770004,225,229.660004,578500,229.660004
"838",225.479996,227,222.600006,225.550003,349600,225.550003
"839",223.139999,228.770004,220.160004,228.770004,346900,228.770004
"840",229.729996,235.75,229.729996,233.149994,349700,233.149994
"841",232.979996,235.539993,231.300003,232.419998,219100,232.419998
"842",235,237.309998,231.660004,233.860001,276200,233.860001
"843",236,243.330002,235.270004,242.919998,270500,242.919998
"844",237.130005,239.919998,234.380005,235.259995,339200,235.259995
"845",236.860001,238.880005,230.070007,230.199997,299100,230.199997
"846",230.919998,231.559998,220.520004,223.080002,445800,223.080002
"847",219.490005,222.130005,215.520004,221.770004,457000,221.770004
"848",219.350006,220.759995,216.649994,217.800003,383100,217.800003
"849",226.5,237.339996,223.860001,235.800003,571100,235.800003
"850",236.110001,243.929993,235.779999,240.550003,489900,240.550003
"851",242,243.169998,239.990005,241.490005,369900,241.490005
"852",242.089996,246.350006,241.009995,244.149994,286900,244.149994
"853",243.75,245.550003,240.460007,243.539993,301600,243.539993
"854",250,259.350006,246.690002,255.960007,558900,255.960007
"855",257.290009,261.23999,254.119995,258.670013,501900,258.670013
"856",258.23999,263.690002,256.920013,257.420013,334000,257.420013
"857",257.859985,261.98999,254.100006,261.320007,490700,261.320007
"858",259.329987,266.220001,258.019989,264.970001,294100,264.970001
"859",265.940002,267.079987,261.660004,264.089996,266000,264.089996
"860",267.480011,272,265.040009,269.019989,334400,269.019989
"861",266.970001,267.359985,259.26001,261.170013,345100,261.170013
"862",265.170013,278.549988,263.890015,277.549988,438200,277.549988
"863",273.589996,278.600006,271.98999,277.059998,284200,277.059998
"864",273.279999,275.549988,269.970001,270.320007,316000,270.320007
"865",270.459991,271.179993,266.829987,267.079987,232400,267.079987
"866",259.829987,260.799988,249.619995,250.190002,349300,250.190002
"867",258.98999,260.079987,253.059998,258.329987,305200,258.329987
"868",251.630005,259.480011,249.100006,259.410004,307100,259.410004
"869",267.089996,269.670013,261,266.459991,244500,266.459991
"870",266.089996,267.519989,260.25,260.820007,236100,260.820007
"871",260.290009,263.329987,257.809998,262.230011,188300,262.230011
"872",268.079987,268.079987,253.460007,264.410004,987000,264.410004
"873",262.440002,265.140015,259.140015,261.790009,307100,261.790009
"874",266.149994,266.149994,260.290009,260.769989,292900,260.769989
"875",259.839996,260.209991,246.600006,250.5,370000,250.5
"876",248.990005,253.929993,247.619995,253.639999,232100,253.639999
"877",253.5,256.779999,244.600006,246.419998,813800,246.419998
"878",246.960007,253.320007,244.320007,252.050003,237600,252.050003
"879",252.75,258.059998,251.649994,255.949997,344500,255.949997
"880",256.470001,256.929993,250.949997,251.229996,224300,251.229996
"881",256.48999,259.730011,254.360001,255.039993,228600,255.039993
"882",260,263.850006,258.019989,261.630005,286200,261.630005
"883",260.839996,261.899994,253.820007,254.259995,280900,254.259995
"884",254.039993,257.230011,253.559998,257.209991,278800,257.209991
"885",260.899994,264.579987,258.029999,262.01001,324900,262.01001
"886",264.109985,264.109985,255.320007,260.670013,261000,260.670013
"887",264.910004,265.299988,255.070007,255.5,211800,255.5
"888",257.079987,266.790009,256.690002,266.470001,313500,266.470001
"889",272.220001,273.230011,264.070007,268.160004,272500,268.160004
"890",267.470001,269.119995,264.679993,267.660004,287200,267.660004
"891",269.100006,274.540009,269.100006,273.100006,258500,273.100006
"892",274.519989,276.720001,271.089996,276.359985,251400,276.359985
"893",277.190002,279.98999,272.329987,273.279999,256400,273.279999
"894",272.75,278.799988,272.75,277,244500,277
"895",275.51001,277.640015,272.720001,275.709991,261000,275.709991
"896",272,273.269989,267.299988,269.980011,423100,269.980011
"897",270.959991,275.320007,270.130005,273.339996,347500,273.339996
"898",287.829987,287.829987,270.529999,271.179993,458300,271.179993
"899",274.309998,278.700012,272.609985,273.850006,404600,273.850006
"900",271.589996,275.709991,269.790009,274.950012,205700,274.950012
"901",275.75,281.230011,274.390015,280.75,472800,280.75
"902",283.420013,283.420013,278.410004,280.720001,244500,280.720001
"903",280.899994,285.109985,279.559998,284.679993,307400,284.679993
"904",286.320007,289.100006,284.029999,288.839996,228600,288.839996
"905",285.179993,288.23999,284,286.730011,241500,286.730011
"906",284.730011,285.019989,281.26001,283.040009,195100,283.040009
"907",282.839996,283.980011,277.619995,280.410004,223200,280.410004
"908",282.019989,284.040009,279.679993,280.570007,183300,280.570007
"909",281.970001,284.630005,280.320007,284.01001,239600,284.01001
"910",283.220001,285.950012,282.369995,285.609985,142800,285.609985
"911",284.779999,286.220001,282.899994,286.029999,163800,286.029999
"912",288.48999,291.299988,286,286.73999,214800,286.73999
"913",278.609985,285.290009,278.609985,281.959991,317300,281.959991
"914",282.920013,285.25,281.399994,283.130005,249100,283.130005
"915",282.559998,282.700012,275.290009,276.549988,182700,276.549988
"916",277.410004,277.410004,273.670013,275.329987,234900,275.329987
"917",279.369995,284.549988,274.359985,275.390015,256100,275.390015
"918",276.220001,281.190002,274.450012,277.859985,328300,277.859985
