"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"444",112.629997,113.169998,110.639999,112.129997,29068900,107.962608
"445",111.660004,112.029999,109.339996,110.849998,29640600,106.730186
"446",111.139999,113.080002,110.800003,112.260002,26198600,108.087807
"447",111.239998,111.5,105.790001,106.160004,61376300,102.214508
"448",105.349998,108.93,104.199997,105.910004,63904300,101.973793
"449",109.010002,111.239998,107.120003,109.57,47742100,105.497749
"450",108.910004,109.480003,106.949997,107.599998,32068100,103.60099
"451",109.540001,111.410004,108.949997,111,31610200,106.874626
"452",111.68,111.809998,109.550003,110.709999,26548200,106.595398
"453",110.099998,110.529999,107.830002,108.5,32506200,104.467537
"454",108.93,110.860001,108.209999,108.660004,32785500,104.621605
"455",109.32,110.540001,108.239998,109.629997,26545600,105.555527
"456",107.769997,108.970001,105.110001,108.099998,43770400,104.082397
"457",108.410004,108.489998,101.589996,102.32,63897800,98.517212
"458",106.550003,109.269997,106.150002,108.300003,61646800,104.274971
"459",105.690002,108.75,104.760002,106.959999,55523100,102.984764
"460",108.110001,108.699997,101.629997,103.849998,55162000,99.990356
"461",103.660004,104.379997,100.110001,103.730003,65350900,99.874825
"462",105.440002,108.139999,105.389999,106.809998,51062400,102.840355
"463",107.050003,107.32,105.529999,105.919998,33384200,101.983421
"464",106.480003,107.32,104.980003,106.160004,37680200,102.214508
"465",106.370003,107.739998,105.900002,107.510002,27922100,103.514336
"466",107.379997,108.839996,106.279999,107.720001,24340200,103.71653
"467",109.440002,112.239998,109.400002,111.959999,37901700,107.798935
"468",111.800003,112.209999,110.910004,111.75,25644100,107.596733
"469",110.849998,111.449997,108.760002,109.57,32039200,105.497749
"470",109.419998,109.959999,106.099998,106.870003,33621800,102.898117
"471",107.550003,108.739998,106.639999,106.940002,35374600,102.965515
"472",108.099998,108.260002,104.470001,104.970001,39495100,101.505341
"473",104.989998,107.800003,103.910004,107.279999,38505200,103.739105
"474",107.080002,108.879997,106.800003,108.290001,33502100,104.715767
"475",108.269997,108.559998,103.550003,104.620003,44773900,101.166901
"476",101.800003,102.970001,99.349998,101.709999,64052500,98.352966
"477",103.599998,104.43,102.239998,103.110001,28130600,99.706741
"478",102.169998,103.809998,102,103.07,13823100,99.668076
"479",104.790001,106.629997,104.580002,106.470001,32336200,102.955841
"480",106.269997,107.330002,105.360001,107.139999,29124500,103.603729
"481",107.889999,111.330002,107.860001,111.120003,46788500,107.45237
"482",110.330002,111.120003,109.029999,110.190002,28123200,106.553062
"483",110.699997,110.970001,109.360001,110.889999,33665600,107.229958
"484",113,113.419998,110.730003,112.089996,34732800,108.39035
"485",111.940002,112.639999,108.209999,108.519997,45197000,104.938164
"486",105.82,109.239998,105,109.190002,49107400,105.586075
"487",108.379997,109.449997,104.300003,104.82,45044900,101.360306
"488",104.800003,107.980003,103.889999,107.589996,40801500,104.038872
"489",109.800003,110.949997,107.440002,108.589996,42381900,105.005875
"490",110.889999,111.269997,109.040001,109.080002,36183000,105.479706
"491",109.580002,110.870003,108.629997,109.449997,31333400,105.837479
"492",108.25,109.260002,105.5,106.029999,47043100,102.530357
"493",105.410004,105.800003,101.709999,102.889999,56957300,99.493996
"494",103.75,104.510002,102.519997,103.970001,49319200,100.538376
"495",103.650002,106.879997,101.349998,103.690002,68198200,100.267624
"496",103.050003,104.309998,98.779999,101.510002,70334200,98.159554
"497",101.629997,103,97.459999,98.230003,111242100,94.987823
"498",97.68,97.970001,93.980003,94.129997,43935200,91.023132
"499",95.139999,100.690002,93.959999,100.559998,51634800,97.240913
"500",99.300003,101.190002,96.400002,101.18,49498500,97.840454
"501",102.089996,102.410004,99.519997,100.389999,38196300,97.07653
"502",101.290001,102.400002,100.440002,101.57,33173800,98.217567
"503",99.550003,101.75,98.940002,101.120003,35329300,97.782433
"504",100.099998,100.190002,97.199997,97.400002,42579100,94.185204
"505",99.720001,102.510002,98.93,101.93,44060600,98.565712
"506",101.639999,103.269997,100.980003,102.059998,35656100,98.691399
"507",103.040001,103.970001,101.709999,102.800003,31514400,99.406982
"508",103.860001,104.879997,103.239998,104.269997,32280800,100.828445
"509",103.220001,103.75,102.379997,103.599998,30067600,100.18058
"510",103.190002,103.440002,101.639999,102.800003,28314200,99.406982
"511",101.900002,102.870003,101.260002,102.050003,28437100,98.681732
"512",102.510002,105.050003,101.879997,105.010002,31587600,101.544037
"513",105.260002,106.260002,104.959999,105.379997,29853900,101.901817
"514",105,106.629997,104.760002,106.120003,28393000,102.617386
"515",107.459999,107.900002,105.910004,107.709999,37427600,104.154907
"516",106.75,107.099998,104.860001,105.68,32371300,102.191925
"517",106.120003,107.040001,105.339996,106.709999,25874300,103.18792
"518",106.860001,107,105.339996,106.199997,23164800,102.694763
"519",107.239998,107.879997,106.199997,107.169998,31225600,103.632736
"520",106.260002,106.480003,104.660004,105.080002,29476700,101.611717
"521",104.879997,104.970001,102.169998,102.940002,31490500,99.542358
"522",104.620003,106.379997,104.330002,106.379997,49471900,102.868813
"523",103.800003,105.220001,103.18,104.43,55636400,100.983185
"524",103.779999,104.099998,102.349998,102.779999,35535700,99.387634
"525",102.870003,105.800003,102.769997,105.739998,31315100,102.249947
"526",106.059998,107.269997,105.959999,107.220001,27325400,103.681084
"527",107,107,105.529999,106.029999,20609800,102.530357
"528",105.190002,105.589996,104.290001,105.269997,29760700,101.795448
"529",104.389999,105.779999,104.260002,105.669998,21461100,102.182251
"530",106.199997,106.580002,104.970001,105.25,18914100,101.776123
"531",106.139999,107.139999,105.480003,106.889999,25056600,103.361977
"532",107.5,107.779999,106.709999,106.809998,18394900,103.284622
"533",106.309998,107.290001,105.660004,106.900002,21784700,103.371651
"534",107.910004,108.300003,107.360001,108.220001,26606900,104.648087
"535",107.790001,108.660004,107.779999,108.169998,18038500,104.599731
"536",107.860001,107.940002,106.290001,107.150002,21607700,104.055908
"537",106.900002,109.480003,106.870003,109.410004,29063200,106.250648
"538",110.050003,111.199997,109.82,110.970001,27763200,107.765587
"539",111.760002,112.18,111.260002,111.589996,23750600,108.367683
"540",111.260002,113.239998,111.169998,112.360001,21536700,109.115463
"541",111.690002,112.360001,110.879997,112.169998,21487100,108.930954
"542",112.040001,112.879997,111.730003,112.029999,29083900,108.794975
"543",112.889999,113.019997,111.669998,112.529999,23501200,109.280548
"544",113.019997,113.25,110.800003,112.260002,26608000,109.018364
"545",112.25,112.389999,111.230003,111.699997,19538300,108.47451
"546",111.870003,112.660004,111.43,111.75,17687000,108.523064
"547",111.400002,111.550003,109.870003,110.389999,25339000,107.202339
"548",109.160004,110.709999,108.800003,110.510002,22818400,107.318878
"549",110.989998,112.949997,110.980003,112.830002,26491600,109.571892
"550",112.82,113.989998,112.650002,113.620003,26132700,110.339073
"551",114.129997,115,113.779999,114.5,35513800,111.193649
"552",114.540001,115.199997,114.330002,114.589996,30763400,111.281044
"553",115.339996,117.25,114.589996,115.910004,54681100,112.56295
"554",116.169998,117.610001,116.050003,117.57,31207600,114.175003
"555",118.089996,118.440002,116.989998,117.650002,37588700,114.252701
"556",117.389999,118.75,116.709999,117.519997,28113300,114.12645
"557",117.139999,120.82,117.089996,120.220001,29854400,116.748497
"558",119.5,119.589996,117.040001,117.050003,33624500,113.670044
"559",116.559998,118.010002,116.32,117.660004,27067100,114.262421
"560",118.620003,118.709999,116.849998,117.910004,26097700,114.505203
"561",117.879997,118.209999,115.519997,116.769997,22733400,113.398109
"562",117.440002,117.580002,116.129997,116.93,18334800,113.55349
"563",118.07,118.32,116.959999,117.940002,25399800,114.534332
"564",118.949997,119.110001,118.099998,119.019997,22789100,115.583138
"565",119.059998,119.480003,118.519997,119.190002,18142300,115.74823
"566",119.860001,120.43,119.150002,119.970001,22860700,116.505722
"567",120.099998,120.230003,118.379997,119.360001,20112800,115.913322
"568",119.389999,120.230003,119.370003,119.889999,15826200,116.428024
"569",119.809998,120.019997,118.639999,119.93,15116200,116.466866
"570",118.629997,119.540001,118.580002,119.279999,17612000,115.835632
"571",119.760002,120.349998,119.540001,120.190002,16477200,116.719353
"572",120.540001,120.849998,119.919998,120.330002,14209100,116.855316
"573",120.639999,120.980003,120.370003,120.949997,19745100,117.45742
"574",120.940002,121.580002,120.57,121.050003,15792600,117.554527
"575",121.639999,121.650002,120.099998,120.769997,14071800,117.282608
"576",121.239998,121.849998,120.540001,121.769997,19300900,118.253731
"577",122.190002,123.519997,121.300003,123.370003,27991000,119.807526
"578",122.620003,124,122.57,123.760002,15648700,120.186272
"579",124.099998,125.580002,123.830002,125.440002,24025500,121.817764
"580",125.790001,125.849998,124.519997,125.010002,31257000,121.400177
"581",130.059998,131.369995,128.830002,129.149994,38033900,125.420609
"582",129.699997,130.520004,129.020004,129.889999,23654900,126.139229
"583",129.899994,130.179993,129.350006,129.770004,16324200,126.02272
"584",129.809998,130.699997,129.389999,130.600006,24166500,126.828728
"585",130.529999,130.649994,127.699997,127.879997,26821700,124.187294
"586",127.980003,128,125.519997,126.209999,27350200,122.565521
"587",127.360001,129.429993,127.25,128.899994,24911100,125.177826
"588",126.389999,128.559998,126.110001,128.149994,24239800,124.449501
"589",126.459999,127.18,124.220001,125.519997,36017700,121.895447
"590",125.440002,126.370003,124.75,125.510002,28419000,121.885735
"591",124.290001,125.790001,123.57,125.5,27235800,121.876007
"592",124.910004,127.93,123.82,127.129997,30915100,123.458946
"593",124.110001,125.550003,123.040001,123.349998,33944900,119.788116
"594",123.870003,125.879997,123.699997,124.730003,25266300,121.128265
"595",124.260002,126.709999,123.699997,126.019997,24722700,122.834007
"596",126.75,129.380005,126.459999,128.929993,30112200,125.670448
"597",128.309998,130.460007,127.919998,128.070007,25770500,124.832199
"598",126.519997,127.589996,125.760002,126.220001,23706900,123.028969
"599",127.43,127.529999,126.580002,126.900002,15293300,123.691772
"600",126.620003,128.240005,126.519997,127.669998,15396500,124.442291
"601",126.199997,126.290001,124.739998,126.18,23603800,122.989975
"602",126.910004,127.419998,125.970001,126.239998,14123400,123.048454
"603",126.980003,128,126.050003,126.160004,23128400,122.970482
"604",125.379997,125.389999,124.040001,124.940002,22763100,121.781319
"605",125.260002,125.760002,124.779999,125.730003,16829600,122.551353
"606",124.230003,124.620003,123.32,123.68,26646800,120.553169
"607",123.849998,124.370003,119.010002,119.839996,37983600,116.810257
"608",121.279999,123.279999,120.650002,123.160004,29382600,120.046341
"609",124.949997,125.870003,124.209999,125.830002,24926100,122.648827
"610",126.440002,127.970001,125.599998,127.82,21459000,124.588501
"611",129.190002,132.25,128.259995,131.399994,33885600,128.078003
"612",132.399994,134.080002,132,132.600006,26477100,129.247681
"613",133.880005,134.240005,131.279999,132.100006,23913700,128.760315
"614",131.399994,131.970001,130.710007,131.490005,17092500,128.165741
"615",131.979996,133,131.559998,132.320007,17200800,128.974747
"616",132.259995,133.789993,131.639999,132.449997,17821700,129.101425
"617",132.630005,133.729996,132.529999,132.850006,14517800,129.491364
"618",134.190002,135.240005,133.570007,135.160004,25934500,131.74295
"619",135,135.929993,133.809998,135.690002,23744400,132.259537
"620",137.449997,137.660004,135.720001,136.949997,33042600,133.487686
"621",136.580002,137.729996,136.460007,136.970001,36727900,133.507156
"622",137,138.399994,137,137.779999,20628800,134.296738
"623",137.25,137.589996,132.729996,133.429993,33327400,130.056641
"624",134.350006,135.740005,133.600006,133.929993,23657700,130.544037
"625",134.139999,134.710007,133.509995,134.149994,16557500,130.758484
"626",134.570007,134.600006,133.160004,133.960007,30043000,130.573288
"627",136.630005,136.699997,134.970001,135.679993,22613500,132.249771
"628",136.119995,136.589996,135.339996,136.580002,15237800,133.127029
"629",136.800003,137.740005,136.289993,137.460007,13629300,133.984787
"630",135.940002,137.330002,135.720001,137.059998,18141100,133.594879
"631",136.399994,137.100006,135.369995,136.960007,16779700,133.497452
"632",136,136.970001,135.800003,136.460007,19953100,133.010086
"633",137.130005,138.580002,137.020004,137.850006,24204400,134.36496
"634",138.199997,139.220001,137.869995,138.399994,22327900,134.901016
"635",138.850006,139.130005,138.009995,138.899994,18936800,135.388397
"636",139.440002,139.539993,138.460007,138.899994,16651500,135.388397
"637",138.960007,139.050003,136.520004,137.080002,22726100,133.61441
"638",137.699997,137.929993,136.220001,136.270004,20211000,132.82489
"639",135.550003,136.619995,134.669998,136.419998,30381800,132.971069
"640",140.220001,140.669998,136.449997,136.619995,48992400,133.166046
"641",137.410004,139.190002,137.330002,138.429993,25074900,134.930267
"642",139.759995,139.990005,138.029999,139.289993,18034600,135.768509
"643",138.899994,140.740005,138.850006,140.720001,20738300,137.162354
"644",140.429993,140.610001,139.320007,140.190002,18356900,136.645782
"645",140.369995,141.679993,140.300003,141.339996,19037600,137.766693
"646",141.5,141.509995,139.369995,141.029999,16605900,137.464508
"647",140.139999,141.220001,139.800003,140.350006,16846500,136.801743
"648",140.330002,140.490005,135.080002,136.270004,38598800,132.82489
"649",137,140.940002,136.929993,138.059998,40557500,134.569626
"650",138.089996,138.320007,135.259995,136.899994,30791600,133.438934
"651",133.300003,133.929993,130.779999,132.210007,42749600,128.867523
"652",133.800003,135.679993,133.210007,134.690002,32696700,131.284836
"653",133.789993,135.649994,131.830002,135.279999,33414500,131.859924
"654",136.600006,138.990005,135.929993,138.889999,27496500,135.378632
"655",138.610001,139.380005,136.460007,137.710007,23466700,134.228485
"656",137.070007,137.860001,135.240005,135.789993,20484300,132.357025
"657",136.050003,138.800003,135,138.600006,25154600,135.095993
"658",136.360001,136.919998,133.669998,133.979996,32527300,131.027634
"659",134.389999,134.580002,132.25,133.679993,28074400,130.734253
"660",134.880005,136.460007,134.720001,136.130005,24449100,133.130264
"661",137.850006,138.550003,136.889999,138.410004,24355700,135.360016
"662",138.210007,138.710007,137.240005,137.259995,21170800,134.235352
"663",138.550003,139.490005,138,138.789993,14970300,135.731644
"664",138.660004,139.199997,136.289993,137.779999,18697000,134.743896
"665",137.190002,138.350006,132.800003,133.389999,38508600,130.450653
"666",134.990005,135.559998,133.899994,135.449997,20312600,132.46524
"667",136.389999,136.720001,134.660004,135.740005,23102100,132.74884
"668",134.880005,135.759995,133.550003,135.559998,17393300,132.572861
"669",137.25,138.440002,136.910004,138.119995,20168700,135.076416
"670",139.149994,139.179993,136.270004,137.860001,23940100,134.822128
"671",136.610001,137.199997,135.699997,136.039993,18869300,133.042236
"672",137.300003,137.690002,136.479996,137.630005,17995900,134.597244
"673",139.110001,140.380005,138.759995,140.050003,26101800,136.963867
"674",140.029999,140.179993,138.199997,139.100006,20824500,136.034836
"675",139.589996,139.75,136.460007,137.520004,25773900,134.489639
"676",136.800003,136.889999,134.509995,136.080002,28903400,133.08136
"677",135.910004,136.270004,135.089996,136.119995,24726100,133.120483
"678",137.850006,138.419998,136.869995,137.520004,27010000,134.489639
"679",137.779999,138.059998,136.570007,137.320007,23363100,134.294037
"680",135.830002,136.699997,135.660004,136.330002,16731400,133.325851
"681",136.960007,137.520004,136.429993,137.389999,17814200,134.362488
"682",137.360001,138.669998,136.529999,138.520004,23982100,135.467606
"683",140.300003,142.369995,140.070007,141.070007,35772100,137.961411
"684",141.009995,141.649994,138.25,139.440002,39167300,136.36734
"685",139.229996,139.630005,138.440002,139.139999,17139300,136.073944
"686",140.360001,140.690002,136.880005,137.380005,29773200,134.352707
"687",137.5,139.960007,136.029999,139.360001,21382000,136.289093
"688",139.440002,140.179993,138.440002,139.539993,17456600,136.465103
"689",140.149994,140.360001,136.649994,137.729996,22477700,134.695007
"690",138.050003,139.220001,137.779999,139.029999,17280900,135.966385
"691",139.660004,140.25,137,137.070007,21466600,134.049545
"692",136.25,136.369995,133.580002,134.649994,30521700,131.682892
"693",134.949997,136.75,133.220001,136.279999,24132900,133.276978
"694",136.75,138.25,136.419998,138.119995,22897700,135.076416
"695",137.139999,138.179993,137.020004,137.119995,15303700,134.098434
"696",137.080002,137.759995,135.619995,135.669998,25550500,132.680405
"697",137.460007,138.699997,136.970001,138.240005,19749900,135.193787
"698",138.490005,139.669998,138.25,139.100006,17654600,136.034836
"699",140.119995,141.029999,139.5,139.679993,25446000,136.602005
"700",139.690002,140.289993,139.520004,139.550003,13304300,136.474915
"701",140.059998,141.789993,139.809998,141.570007,19695700,138.450378
"702",140.789993,140.990005,139.529999,140.410004,20751600,137.315964
"703",140.949997,141.419998,139.020004,139.690002,21460600,136.611832
"704",139.759995,140,136.559998,137.410004,32273500,134.382065
"705",138.449997,138.5,137.009995,138.429993,20078200,135.379578
"706",138.970001,140.009995,136.259995,136.369995,27431000,133.364975
"707",136.880005,137.449997,135.610001,137.240005,29844600,134.21582
"708",139.389999,140.419998,138.669998,139.940002,37029300,136.856308
"709",139.339996,141.139999,139.199997,140.729996,25959700,137.628876
"710",144.399994,145.669998,143.509995,144.190002,35280100,141.012619
"711",144.080002,144.5,142.649994,142.830002,20589500,139.682648
"712",143.520004,145,142.789993,144.610001,18496600,141.423416
"713",144.899994,144.929993,142.990005,143.369995,24605100,140.210724
"714",144.259995,144.419998,142.970001,143.720001,33128400,140.553024
"715",144.830002,145,144.160004,144.550003,16912000,141.364731
"716",144.970001,145.020004,143.910004,144.460007,18250200,141.276703
"717",144.369995,144.520004,143.199997,144.059998,16575800,140.885513
"718",143.839996,144.880005,143.770004,144.259995,17786700,141.081116
"719",143.979996,145.990005,143.759995,145.960007,16732700,142.743668
"720",145.339996,146.419998,144.729996,146.110001,14362600,142.89035
"721",146.279999,147.570007,146.059998,147.070007,18641600,143.829178
"722",146.740005,147.460007,146.279999,147.309998,16919200,144.063919
"723",147.020004,148.410004,147,148.059998,19729800,144.797379
"724",148.929993,149.990005,148.270004,149.970001,23485700,146.665314
"725",150.070007,150.550003,148.979996,150.339996,21534000,147.027161
"726",150.880005,151.330002,150.199997,150.389999,23935700,147.076035
"727",150.309998,150.839996,148.460007,149.619995,25696800,146.820892
"728",149.399994,149.800003,148.5,149.479996,18576100,146.683502
"729",150.070007,150.300003,148.820007,149.589996,15901800,146.791473
"730",150,151.350006,149.919998,151.229996,22420900,148.400772
"731",151.360001,152.419998,151.320007,152.029999,24620100,149.185806
"732",152.330002,152.5,151.520004,152.320007,15184400,149.470398
"733",152.100006,152.300003,151.279999,151.380005,11977300,148.547989
"734",151.809998,151.830002,148.320007,149.550003,27418400,146.752228
"735",147.490005,149.429993,146.649994,149.309998,24066000,146.516693
"736",150.139999,150.179993,149.199997,149.850006,17574700,147.046616
"737",150.050003,150.320007,149.479996,149.929993,17869100,147.125092
"738",150.990005,151.869995,150.270004,151.75,16403500,148.911057
"739",151.070007,152.210007,150.910004,151.360001,16687400,148.528336
"740",151.289993,151.889999,150.759995,151.130005,16476100,148.302673
"741",151.539993,151.869995,150.330002,151.699997,18856600,148.861984
"742",151.649994,153.440002,151.020004,153.240005,24612100,150.373169
"743",153,154.889999,152.830002,154.529999,23845400,151.639038
"744",155.110001,155.899994,154.820007,155.529999,24144200,152.620331
"745",155.449997,155.710007,154.449997,154.690002,25425600,151.796051
"746",154.300003,155.479996,154.179993,154.369995,24129200,151.48204
"747",154,155.770004,153.75,155.710007,24958900,152.796967
"748",157.350006,158.490005,156.289993,157.410004,53477500,154.465179
"749",158.119995,158.119995,157.270004,157.410004,17718200,154.465179
"750",157.479996,157.710007,157.119995,157.380005,8989200,154.435715
"751",157.559998,158.729996,157.399994,158.669998,14520600,155.701569
"752",159.449997,159.550003,158.220001,158.960007,18412800,155.986176
"753",158.990005,159.020004,156.729996,157.589996,16348400,154.6418
"754",156.770004,157.770004,156.449997,157.699997,18369400,154.749741
"755",158.779999,160.729996,158.330002,160.619995,22622100,157.615128
"756",158.320007,159.949997,158.059998,158.619995,21116200,155.652527
"757",157.080002,159.100006,156.509995,159.029999,20813700,156.054871
"758",159.320007,159.669998,157.320007,157.580002,21634100,154.631989
"759",158.929993,160.800003,157.949997,160.089996,27746500,157.095032
"760",161.839996,162.220001,161.029999,162.089996,21385000,159.057617
"761",162.820007,163.220001,161.179993,161.339996,20725900,158.32164
"762",161.759995,163.309998,161.259995,163.279999,21626500,160.225357
"763",163.389999,163.600006,161.720001,162.130005,23477400,159.096893
"764",162.619995,163.940002,162.570007,163.179993,21417900,160.127228
"765",164.350006,166.240005,164.029999,166.169998,23865400,163.061279
"766",167.419998,167.470001,165.429993,167.100006,34371700,163.973892
"767",166.679993,168.190002,166.429993,166.5,29517200,163.385117
"768",167.399994,167.490005,165.679993,165.699997,24138800,162.600082
"769",166.190002,166.800003,165.270004,166.720001,19680800,163.600983
"770",167.509995,167.529999,164.449997,165.039993,24918100,161.952408
"771",161.149994,163.380005,160.199997,162.279999,32078100,159.244034
"772",163.779999,165.759995,163.070007,165.460007,24899900,162.364578
"773",167.839996,168.75,165.690002,168.039993,34754500,164.896301
"774",174.050003,174.050003,170.789993,172.779999,51597500,169.547638
"775",172.210007,172.399994,169.580002,170.229996,36142700,167.045334
"776",170.429993,174.5,170.399994,174.380005,30107000,171.117676
"777",177.139999,180.639999,176.309998,180.119995,36433300,176.750305
"778",184.029999,184.199997,178.410004,179.899994,39186300,176.534409
"779",180.970001,183.820007,180.059998,183.630005,27751400,180.194626
"780",182.850006,185.630005,182.479996,183.889999,33529100,180.449768
"781",183.580002,188.839996,183.25,188.699997,35844300,185.169785
"782",190.649994,190.699997,183.5,184.440002,53159900,180.989471
"783",185.580002,185.850006,181.850006,184.710007,47062900,181.254456
"784",183.080002,186.229996,182.869995,183.710007,35295800,180.273132
"785",183.25,185.410004,182.649994,185.350006,23149500,181.882477
"786",185.610001,187.699997,185.5,187.229996,27792200,183.727295
"787",188.059998,188.179993,186.470001,187.279999,29997500,184.278305
"788",186.949997,187.25,181.100006,184.419998,36862400,181.464157
"789",183.169998,183.5,177.25,178.589996,48572600,175.7276
"790",167.770004,174.550003,163.229996,170.889999,68311100,168.151016
"791",174.199997,174.839996,167.649994,168.070007,68073300,165.376205
"792",169.710007,173.259995,168.210007,170.169998,56206100,167.442551
"793",163.320007,167.029999,157.979996,158.179993,93174900,155.644714
"794",152.410004,163.710007,152,162.009995,97012700,159.413315
"795",165.309998,172.919998,162.309998,172.789993,71030800,170.020554
"796",173.800003,175,162.259995,164.509995,71677000,161.87326
"797",168.490005,170.699997,165.619995,170.550003,49814400,167.816483
"798",166.050003,170.869995,165.690002,166.270004,47817300,163.605072
"799",162.610001,163.110001,156,161.570007,72821100,158.980408
"800",151,157.75,150,150.619995,70419300,148.205917
"801",158.160004,161.029999,152.580002,160.919998,65354400,158.34079
"802",157.130005,157.699997,151.149994,153.630005,56371600,151.167648
"803",145.300003,153.470001,138.580002,139.059998,93226400,136.831161
"804",147.5,161.910004,140.729996,158.830002,92727400,156.284286
"805",140,149.350006,135,135.419998,87905900,133.249512
"806",140,147.5,135,146.570007,81059800,144.22081
"807",138,146,135.020004,140.399994,81593200,138.149719
"808",142.770004,150.149994,139,142.710007,85922700,140.422684
"809",146,147.100006,135.860001,137.350006,84866200,135.148605
"810",137.009995,140.570007,132.520004,135.979996,78975200,133.800537
"811",143.75,149.600006,141.270004,148.339996,82516700,145.962433
"812",148.910004,154.330002,144.440002,146.919998,75638200,144.565201
"813",148.399994,156.660004,148.369995,156.110001,64568100,153.60791
"814",151.75,154.889999,149.199997,149.699997,57042300,147.300644
"815",152.440002,160.600006,150.009995,160.229996,63420300,157.66188
"816",159.399994,164.779999,156.559998,157.710007,77927200,155.182251
"817",153,157.75,150.820007,152.110001,57969900,149.672028
"818",151.860001,155.479996,150.360001,155.259995,49630700,152.771515
"819",155.100006,157.380005,152.190002,153.830002,41243300,151.364441
"820",160.320007,166.5,157.580002,165.270004,67111700,162.621078
"821",169.589996,170,163.259995,163.490005,62769000,160.869614
"822",165.669998,166.669998,163.5,165.130005,48318200,162.483353
"823",166.360001,167.369995,163.330002,165.139999,51385100,162.493164
"824",164.350006,165.570007,162.300003,165.509995,41905300,162.857239
"825",169,173.75,168,173.699997,52874300,170.915985
"826",171.199997,173.570007,169.240005,171.880005,40940800,169.125153
"827",174.300003,177.279999,172.899994,177.039993,50479600,174.202438
"828",179.5,180,175.869995,178.600006,52765600,175.737473
"829",176.630005,178.75,174.990005,175.059998,36669600,172.254181
"830",173.5,173.669998,166.110001,167.820007,56203700,165.130203
"831",171.389999,174,170.820007,173.520004,34620200,170.738876
"832",174.110001,175.059998,170.910004,171.419998,32790800,168.672531
"833",172.059998,174.559998,170.710007,174.550003,34277600,171.752365
"834",176.589996,176.899994,173.300003,174.050003,33194400,171.260376
"835",175.589996,175.669998,169.389999,169.809998,34392700,167.088318
"836",173.220001,177.679993,171.880005,177.429993,51286600,174.586182
"837",180,180.399994,176.229996,179.210007,53875900,176.337677
"838",175.800003,178.639999,174.009995,174.570007,39370500,171.772034
"839",174.490005,179,173.800003,178.839996,30372900,175.973602
"840",180.619995,183.649994,179.899994,180.759995,36839200,177.862808
"841",182.080002,184.199997,181.630005,182.539993,32139300,179.614288
"842",184.169998,184.550003,182.580002,183.600006,28316000,180.657303
"843",184.979996,185,183.360001,184.679993,30877800,181.719971
"844",183.149994,187.509995,182.850006,186.740005,30892700,183.746979
"845",186.800003,187.039993,182.300003,182.509995,32038200,179.584763
"846",182.550003,184.050003,176.539993,179.75,44711500,176.869019
"847",177.539993,180.690002,175.679993,180.529999,41873900,177.636505
"848",179.059998,187.059998,177,183.160004,46610400,180.22438
"849",185.75,186.199997,183.960007,184.910004,35264500,181.946304
"850",185.029999,186.600006,183.490005,183.630005,26799100,180.686798
"851",184.809998,185.850006,183.940002,185.660004,31261300,183.193054
"852",185.399994,186.669998,183.289993,183.429993,29119500,180.992706
"853",183.190002,184.460007,182.539993,183.509995,20826900,181.07164
"854",186.339996,186.5,181.100006,181.570007,36073600,179.157425
"855",180.199997,181.990005,176.600006,181.809998,39517100,179.394226
"856",180.740005,184.149994,180.380005,181.399994,33810200,178.98967
"857",182.729996,184.270004,180.410004,183.25,42130400,180.815094
"858",182.539993,183,181.460007,182.830002,22622400,180.400681
"859",184.25,185,181.350006,184.910004,30794600,182.453049
"860",184.820007,185.940002,183.580002,185.360001,27311000,182.897064
"861",184.300003,185.839996,182.300003,182.919998,28761800,180.489471
"862",182.619995,187.729996,182.009995,187.199997,39893600,184.712616
"863",185.940002,188.550003,184.440002,188.360001,33211600,185.857193
"864",188,190.699997,187.259995,189.800003,29783900,187.278061
"865",191.130005,198.520004,191.009995,196.839996,43872300,194.224518
"866",193.130005,195.759995,186.070007,186.270004,52854700,183.794968
"867",190.539993,191.720001,185.179993,187.740005,43373600,185.245438
"868",184.580002,190.820007,184.009995,188.940002,32770200,186.429489
"869",192.889999,195.580002,191.460007,193.570007,42556700,190.997986
"870",195.029999,196.320007,193.690002,194.240005,25687800,191.659088
"871",194,196.490005,194,196.320007,23061600,193.711441
"872",198.589996,199.289993,194.369995,195.149994,44441100,192.556992
"873",195.789993,200.759995,195.229996,200.570007,32818900,197.904953
"874",202.089996,203.949997,201.429993,201.910004,30917400,199.227173
"875",201.600006,203.25,196.559998,197.839996,36740600,195.211227
"876",197.800003,200.610001,195.470001,200.339996,27803900,197.678024
"877",199.729996,199.889999,194.880005,196.330002,54675800,193.721298
"878",195.779999,198.529999,193.550003,198.440002,26701600,195.803253
"879",197.880005,204.399994,197.740005,203.509995,34310300,200.805893
"880",203.139999,206.350006,201.770004,204.699997,32061200,201.980057
"881",205.679993,208.020004,205,206.259995,29315800,203.519348
"882",208.830002,211.130005,208.089996,210.699997,31897600,207.90036
"883",210.449997,214.669998,207.990005,208.25,33600700,205.482925
"884",210.070007,213.259995,208.690002,212.830002,33600000,210.00206
"885",216.330002,216.380005,211.470001,214.320007,33121700,211.47226
"886",213.619995,214.080002,211.080002,213.669998,26177600,210.830887
"887",214.479996,215.800003,206.5,207.070007,38135600,204.318604
"888",206.130005,208.850006,202.029999,208.350006,37591800,205.581589
