"","GPC.Open","GPC.High","GPC.Low","GPC.Close","GPC.Volume","GPC.Adjusted"
"454",101.18,102.760002,100.589996,101.339996,1683600,92.461243
"455",101.379997,101.599998,99.279999,100.790001,1128500,91.959435
"456",99.779999,101.190002,98.900002,100.57,984600,91.75872
"457",100.330002,101.779999,99.370003,99.559998,807100,90.837212
"458",99.980003,101.919998,99.75,100.599998,1123500,91.786095
"459",99.959999,100.099998,97.720001,98.559998,1392100,89.924828
"460",99.440002,100.980003,98.790001,99.75,888500,91.010551
"461",97.18,98.919998,97.18,98.330002,2080800,89.714966
"462",98.730003,99,97.790001,97.919998,2719700,89.340904
"463",97.93,98.529999,97.389999,97.830002,1697200,89.258774
"464",98.82,99.879997,96.410004,97.019997,2888800,88.519753
"465",96.720001,98.699997,96.480003,98.080002,2631400,89.48687
"466",97.989998,99.040001,97.959999,98.559998,1013100,89.924828
"467",98.800003,100.5,98.260002,100.459999,1115800,91.658363
"468",100.029999,101.800003,100.029999,101.080002,973700,92.224037
"469",100.849998,101.510002,100.260002,100.610001,1083700,91.795212
"470",100.82,101.470001,100.129997,100.290001,686300,91.503235
"471",100.830002,102.510002,100.370003,101.410004,705800,92.525124
"472",101.82,102.989998,101.220001,101.870003,1014500,92.944817
"473",101.160004,101.720001,99.25,101.589996,1067900,92.689354
"474",101.010002,102.610001,101,102.410004,2430600,93.437508
"475",101.730003,102.379997,100.790001,101.660004,1061200,92.753212
"476",101.059998,101.349998,99.220001,99.519997,1010400,90.800713
"477",100.279999,100.589996,99.379997,100.010002,773400,91.247772
"478",99.5,100.269997,98.989998,99.720001,235800,90.983192
"479",100.809998,101.389999,99.790001,101.190002,812100,92.324394
"480",101.279999,102.029999,100.849998,102.010002,507000,93.072571
"481",102.099998,103.879997,102.019997,103.879997,589400,94.778702
"482",103.410004,103.690002,102.599998,103.089996,564700,94.05793
"483",103.089996,103.800003,102.779999,103.709999,1002000,94.623596
"484",104.230003,104.459999,102.239998,104.199997,1415000,95.070671
"485",104.620003,105.889999,102.959999,103.239998,1369400,94.194786
"486",102.120003,102.209999,97.879997,101.050003,1163500,92.84417
"487",100.870003,101.830002,99.25,99.540001,972600,91.456779
"488",99.730003,99.730003,97.400002,99.32,688000,91.254639
"489",100.050003,100.510002,98.540001,99.110001,1056800,91.061699
"490",100.139999,100.800003,99.940002,100.110001,1023100,91.980492
"491",100,100.699997,99.160004,100.110001,598800,91.980492
"492",99.730003,100.419998,98.339996,98.900002,571000,90.868759
"493",98.760002,98.839996,95.919998,96.5,975500,88.663635
"494",96.93,97.910004,95.419998,96.209999,891700,88.397202
"495",96.510002,98,94.25,94.790001,840600,87.092499
"496",94.330002,94.93,92.800003,93.800003,1467400,86.182899
"497",93.650002,95.279999,93.07,93.209999,1497600,85.640808
"498",92.900002,93.459999,91.040001,91.849998,583300,84.391266
"499",92.32,94.830002,91.160004,94.809998,661600,87.110886
"500",93.910004,95.199997,92.360001,95.199997,770700,87.469208
"501",95.599998,96.650002,94.639999,95.510002,673000,87.754044
"502",95.900002,96.370003,95.089996,96.019997,600900,88.222626
"503",95.089996,95.790001,94.400002,94.790001,779300,87.092499
"504",94.419998,94.889999,92.970001,93.279999,926300,85.705124
"505",93.989998,94.690002,93.389999,93.790001,898200,86.173714
"506",93.760002,95.339996,93.559998,94.620003,838500,86.93631
"507",95.309998,95.970001,94.120003,95.150002,704000,87.423271
"508",96,96.849998,95.5,96.209999,1188400,88.397202
"509",95.870003,97.169998,95.510002,97.059998,671200,89.178162
"510",96.790001,97.059998,95.690002,96.160004,711200,88.35125
"511",95.489998,96.089996,94.849998,95.269997,1065700,87.533531
"512",95.190002,96.839996,95.160004,96.68,899600,88.829033
"513",96.150002,96.559998,95.709999,96.050003,726100,88.250183
"514",95.699997,97.080002,95.419998,97.059998,813200,89.178162
"515",97.410004,97.980003,96.419998,97.93,969300,89.977524
"516",97.160004,97.669998,95.949997,96.790001,1347900,88.930099
"517",96.980003,97.389999,96.019997,96.860001,425400,88.994408
"518",96.830002,96.830002,94.860001,95.540001,730500,87.781601
"519",96.339996,96.910004,95.860001,96.800003,773600,88.939285
"520",96.290001,96.93,95.650002,96.910004,712900,89.040359
"521",97.050003,98.370003,96.550003,98.32,828600,90.335854
"522",98.580002,99.5,98.150002,99.43,856900,91.355721
"523",99.290001,99.910004,98.739998,99.82,1313900,91.714035
"524",99.790001,100.919998,99.339996,100.879997,1019800,92.687958
"525",100.769997,101.68,99.269997,101.389999,2440600,93.15654
"526",102,102.57,100.800003,102.57,1382800,94.24073
"527",102.599998,102.870003,102.089996,102.529999,1064100,94.203987
"528",102.459999,103.32,101.559998,102.870003,1025400,94.516365
"529",102.389999,102.919998,102.389999,102.839996,1004700,94.488792
"530",103.169998,103.660004,102.830002,103.610001,681300,95.196266
"531",104.260002,105.629997,103.949997,105.550003,994700,96.978737
"532",105.75,106.120003,105.379997,105.959999,1310700,97.355446
"533",105.580002,106.059998,105.300003,105.690002,910500,97.107361
"534",106.440002,107.599998,106.010002,107.589996,1227200,98.853081
"535",107.699997,109.790001,107.32,109.18,1482400,100.313957
"536",109.540001,109.559998,108.18,109.110001,1750300,100.249641
"537",108.82,110.300003,108.290001,109.900002,1154500,100.975494
"538",110.339996,110.809998,109.970001,110.809998,1073500,101.811584
"539",111.360001,112.18,109.550003,109.639999,1223700,100.736603
"540",110.580002,111.260002,109.669998,109.800003,841200,100.883614
"541",109.529999,109.989998,108.339996,109.160004,898000,100.295578
"542",109.040001,109.290001,108.120003,108.779999,1430600,99.946426
"543",109.459999,109.480003,107.93,109.150002,917400,100.2864
"544",109.5,109.919998,107.660004,108.510002,903500,99.698357
"545",108.860001,109.169998,108.050003,108.330002,754900,99.532982
"546",108.660004,108.660004,107.580002,107.800003,782500,99.046028
"547",106.910004,107.18,106.230003,106.849998,1348000,98.872986
"548",106.449997,106.849998,105.57,105.940002,695500,98.030922
"549",105.900002,106.480003,105.660004,106.360001,850800,98.419563
"550",106.669998,107.260002,106.410004,106.720001,1133500,98.752686
"551",107.059998,107.589996,106.739998,107.169998,552100,99.169098
"552",106.830002,107.330002,106.260002,107.099998,703200,99.104317
"553",106.800003,107.629997,106.349998,107.050003,3135300,99.058052
"554",107.18,107.940002,106.870003,107.309998,839000,99.298637
"555",107.559998,108.099998,106.739998,107.209999,734400,99.206108
"556",106.879997,108.160004,106.879997,107.25,600100,99.243118
"557",107.190002,109.389999,106.93,109.099998,608100,100.955009
"558",108.489998,109.330002,107.43,107.480003,562900,99.455948
"559",107.449997,108.900002,107.059998,108.089996,814000,100.020416
"560",108.910004,109.370003,108.480003,109.18,506200,101.029037
"561",109.410004,109.879997,108.879997,109.519997,574200,101.343643
"562",110,111.040001,109.860001,111,512700,102.713165
"563",111.400002,112.160004,111.089996,112.029999,924900,103.666267
"564",112.68,113.209999,112.169998,113.099998,624800,104.65638
"565",112.779999,113.07,112.160004,112.489998,800800,104.091927
"566",112.699997,113.050003,112.25,112.599998,1108500,104.193718
"567",112.989998,113.610001,112.599998,113.580002,823500,105.100563
"568",113.760002,115.199997,113.599998,115.139999,585400,106.544083
"569",114.769997,114.809998,113.860001,114.410004,596800,105.868584
"570",114,114,112.769997,113.07,676800,104.628632
"571",113.239998,113.419998,112.099998,112.769997,632000,104.351021
"572",113.040001,113.040001,112.410004,112.580002,666200,104.175209
"573",113,113.029999,112,112.809998,692000,104.388039
"574",113,113.18,112.379997,112.739998,551600,104.323257
"575",113.279999,113.389999,112.620003,113.080002,511600,104.637871
"576",113.669998,113.669998,112.519997,112.580002,679800,104.175209
"577",111.800003,112,105.029999,105.449997,2153300,97.577499
"578",105.029999,105.230003,102.690002,103.650002,1295800,95.911888
"579",103.550003,105.650002,102.339996,105.230003,1281700,97.37394
"580",105.32,105.599998,103.690002,104.540001,750200,96.735443
"581",104.18,104.18,102.529999,103.57,856600,95.83786
"582",103.800003,103.93,102.949997,103.580002,599300,95.847122
"583",103.410004,103.730003,102.550003,102.559998,874200,94.903267
"584",102.419998,102.580002,101.730003,102.540001,885300,94.884758
"585",102.559998,102.580002,100.379997,100.449997,688900,92.950775
"586",100.300003,103.309998,99.660004,102,2754000,94.385063
"587",102.529999,102.82,101.220001,102.120003,1268700,94.496109
"588",100.790001,101.669998,100.349998,101.360001,836200,93.792854
"589",100.699997,101.220001,98.339996,99.089996,913300,91.692322
"590",99.010002,99.040001,97.809998,98.519997,1142900,91.164864
"591",97.900002,98.690002,97.18,98.519997,858400,91.164864
"592",98.400002,99,96.889999,98.629997,690300,91.266655
"593",97.379997,97.57,96.610001,97.029999,877300,89.786102
"594",97.029999,97.540001,96.379997,96.760002,899300,89.53627
"595",96.190002,96.489998,95.209999,96.419998,682100,89.221642
"596",96.720001,98.129997,96.279999,97.550003,775200,90.267288
"597",96.739998,98.169998,96.739998,98.089996,1030700,90.76696
"598",97.779999,98.559998,97.400002,98.309998,935900,90.970551
"599",98.529999,100.209999,98.349998,99.809998,817600,92.358551
"600",99.839996,100.779999,99.5,100.019997,739900,92.552879
"601",99.589996,99.720001,97.849998,98.239998,566400,90.905777
"602",98.68,98.860001,97.480003,98.589996,399500,91.229637
"603",98.769997,99.029999,97.209999,97.209999,681600,89.952675
"604",97.269997,97.940002,96.720001,97.800003,641400,90.498627
"605",98.080002,98.93,97.760002,98.900002,539600,91.51651
"606",97.870003,98.980003,97.699997,98.900002,812000,91.51651
"607",99.059998,100.059998,98.519997,99.220001,782500,91.812622
"608",99.809998,100.93,99.540001,100.879997,542600,93.348679
"609",101.5,101.540001,100.220001,101.220001,715200,93.663292
"610",100.730003,101.220001,100.330002,100.650002,562300,93.843246
"611",101.160004,103.139999,100.860001,102.290001,890500,95.372337
"612",102.57,103.309998,101.379997,101.970001,430000,95.073975
"613",102.519997,102.970001,102.199997,102.900002,445800,95.941071
"614",103.110001,103.470001,102.269997,102.440002,502800,95.512199
"615",102.769997,103.43,102.300003,102.849998,456700,95.894463
"616",103.25,103.25,102.120003,102.93,366300,95.969055
"617",103.089996,103.489998,102.190002,102.389999,418700,95.465584
"618",102.669998,103.32,102.669998,102.919998,298000,95.959732
"619",102.940002,103.279999,101.410004,102.790001,448600,95.838509
"620",103.410004,103.940002,102.760002,103.790001,550100,96.770889
"621",104.379997,104.449997,103.309998,103.980003,1283900,96.948051
"622",103.790001,104.349998,103.199997,103.949997,553000,96.920059
"623",103.849998,103.849998,102.739998,103.370003,1006600,96.379303
"624",103.260002,103.589996,101.93,101.949997,513100,95.055321
"625",102,103.019997,101.870003,102.839996,471700,95.885132
"626",103.150002,103.900002,102.739998,103.580002,970500,96.575104
"627",104.360001,105.129997,103.790001,104.610001,536500,97.535439
"628",104.809998,104.879997,103.5,104.650002,689000,97.572739
"629",104.839996,106.169998,104.82,106.150002,456800,98.971291
"630",105.900002,106.089996,104.900002,105.599998,406800,98.458481
"631",105.339996,105.93,105.019997,105.129997,496900,98.020271
"632",104.870003,104.989998,103.919998,104.160004,920200,97.115891
"633",104.360001,104.82,104,104.190002,625500,97.143845
"634",104.290001,104.410004,103.620003,103.900002,716500,96.873444
"635",104.099998,105.410004,104.099998,105.410004,682900,98.281334
"636",105.400002,105.68,104.080002,104.809998,650000,97.721909
"637",105.25,105.769997,104.730003,105.349998,682800,98.22538
"638",104.949997,105.519997,101.970001,102.220001,1016300,95.30706
"639",100,100.269997,96.540001,97.610001,2233400,91.008835
"640",97.410004,97.730003,95.099998,95.18,1403900,88.743172
"641",95.18,96.190002,94.690002,95.800003,1181200,89.321243
"642",95.970001,97.120003,95.099998,97,981200,90.440079
"643",97.080002,98.050003,96.5,97.300003,837100,90.719803
"644",97.300003,98.029999,96.93,97.470001,982000,90.878304
"645",97.639999,98.300003,97.349998,97.910004,549600,91.288544
"646",97.900002,98.550003,97.599998,98.349998,475700,91.698784
"647",98.199997,98.360001,97.510002,97.93,625700,91.307205
"648",97.889999,98.449997,96.489998,97.120003,1148800,90.551971
"649",97,97.220001,94,94.529999,1006500,88.137131
"650",94.279999,94.580002,92.150002,92.199997,920200,85.964691
"651",91.290001,91.290001,89.25,90.080002,1445900,83.988075
"652",90.589996,91.910004,89.470001,91.720001,951300,85.517166
"653",90.489998,91,89.660004,90.529999,1034000,84.407639
"654",90.870003,92,90.699997,91.910004,829700,85.694321
"655",92.040001,92.150002,90.260002,91.43,682400,85.246765
"656",90.809998,91.220001,89.239998,89.260002,455500,83.223526
"657",88.809998,91.970001,88.620003,91.120003,593500,84.957748
"658",89.830002,90.150002,88.839996,88.919998,750700,82.906502
"659",89.129997,89.5,87.919998,88.849998,662700,82.841248
"660",89.57,90.150002,89.220001,89.790001,859000,83.717674
"661",91,91,90.150002,90.349998,536800,84.239807
"662",90.050003,90.220001,89.309998,89.550003,522200,83.493912
"663",90.519997,90.720001,89.080002,89.839996,512900,83.764305
"664",90.209999,90.5,89.32,89.809998,536700,83.736336
"665",89.370003,89.910004,87.339996,87.730003,834500,81.797005
"666",88.449997,88.459999,87.260002,87.82,516300,81.880913
"667",88.290001,89.029999,87.739998,87.849998,664700,81.90889
"668",87.519997,89.07,87.519997,88.599998,642400,82.60817
"669",89.589996,90.139999,89.110001,89.589996,994500,83.531204
"670",90.260002,90.919998,89.900002,90.290001,998200,84.183876
"671",90.059998,90.970001,89.620003,90.800003,780600,84.659378
"672",90.989998,91.769997,90.989998,91.589996,607800,85.39595
"673",91.57,93.760002,91.410004,93.559998,924500,87.96553
"674",93.650002,94.5,92.57,94.330002,726500,88.689484
"675",94.620003,95.580002,94.449997,95.339996,621300,89.639099
"676",95.519997,97.18,95.110001,97.18,582100,91.369072
"677",96.989998,98.059998,96.059998,98.050003,622300,92.18705
"678",98.550003,98.940002,97.330002,97.519997,686500,91.688744
"679",98.360001,99.129997,98.019997,98.68,490800,92.779373
"680",98.019997,98.769997,97.410004,97.889999,478600,92.036606
"681",97.709999,98.089996,97,97.989998,408400,92.13063
"682",97.879997,98.230003,97.190002,98.07,450800,92.205849
"683",98.25,98.25,96.790001,97.019997,605400,91.218636
"684",97.43,98.599998,97.260002,97.5,1150400,91.669937
"685",97.199997,98.239998,97.07,97.769997,822000,91.923782
"686",98,98.410004,95.900002,96.050003,1069900,90.306648
"687",96.440002,97.849998,96.050003,97.720001,788000,91.876778
"688",97.709999,97.709999,96.25,97.43,558500,91.604126
"689",98.269997,98.93,97.839996,98.93,598100,93.01442
"690",99.139999,99.980003,98.690002,99.589996,707800,93.634956
"691",99.760002,100.07,97.220001,97.220001,1069800,91.406677
"692",96.639999,96.690002,93.699997,94.360001,896100,88.717705
"693",94.110001,94.650002,92.879997,94.620003,457400,88.962151
"694",94.760002,96.120003,94.190002,95.940002,463100,90.203217
"695",95.629997,95.629997,94.540001,94.540001,535500,88.886932
"696",93.68,93.720001,92.410004,92.550003,663900,87.01593
"697",93.379997,93.589996,92.629997,93.230003,691600,87.655273
"698",93.339996,94.779999,93.220001,94.519997,633400,88.868118
"699",95.870003,97.949997,95.809998,96.879997,638100,91.087006
"700",96.599998,97.400002,96.239998,96.82,400100,91.030602
"701",96.889999,98.559998,96.720001,97.940002,762800,92.083626
"702",97.699997,98.610001,97.470001,97.730003,867700,91.8862
"703",97.889999,100.910004,97.830002,98.93,1069100,93.01442
"704",98.93,101.550003,98.400002,101.349998,917800,95.289719
"705",101.480003,102.220001,101.410004,101.860001,582700,95.769226
"706",101.870003,103.730003,101.419998,103.309998,634800,97.13253
"707",103.230003,104.410004,102.389999,104.239998,682500,98.00692
"708",104.419998,104.629997,103.580002,104.050003,753500,97.828285
"709",102.550003,103.470001,101.75,102.510002,711600,96.380363
"710",103.019997,103.980003,102.910004,103.660004,381200,97.461594
"711",103.379997,104.120003,102.849998,103.260002,561500,97.08551
"712",102.989998,103.440002,102.5,103.190002,494800,97.019707
"713",103.129997,103.260002,101.529999,102.580002,930700,96.446175
"714",103.559998,105,103.029999,104.709999,766400,98.448814
"715",105.150002,106.599998,104.93,106.389999,791100,100.028358
"716",106.349998,107.660004,106.339996,107.239998,545200,100.827522
"717",107.400002,107.760002,106.650002,107.739998,483600,101.29763
"718",108.239998,108.580002,106.199997,106.419998,721100,100.056572
"719",106.129997,106.300003,105.349998,106.150002,543600,99.802704
"720",105.550003,106.5,105.010002,106.099998,439600,99.755692
"721",105.699997,105.720001,104.5,104.699997,699900,98.4394
"722",104.370003,104.650002,103.279999,104.349998,512700,98.110344
"723",103.699997,104.43,103.330002,103.830002,562700,97.621437
"724",104.43,104.910004,103.860001,104.830002,1044200,98.561638
"725",104.739998,105.5,104.309998,105.389999,762900,99.088142
"726",104.980003,105.370003,104.300003,104.57,559000,98.317192
"727",104.410004,104.610001,102.75,103.309998,923400,97.13253
"728",103.790001,103.940002,102.480003,102.559998,595600,96.427383
"729",102.879997,103.720001,102.370003,103.709999,472100,97.508591
"730",104.029999,104.260002,103.25,103.980003,544400,97.762466
"731",104.230003,104.57,103.5,104.449997,662500,98.204361
"732",104.580002,105.269997,104.449997,105.209999,509100,98.918907
"733",105.059998,105.199997,104.169998,104.370003,304500,98.129135
"734",104.489998,105.370003,104.169998,104.720001,641400,98.458214
"735",103.370003,103.440002,102.580002,102.709999,479300,96.568405
"736",102.910004,104.449997,102.910004,103.769997,573600,97.56501
"737",103.529999,103.93,102.410004,102.980003,443100,97.539452
"738",103.769997,104.25,103.589996,103.699997,503600,98.221413
"739",103.699997,104.110001,103.18,103.879997,640000,98.391899
"740",104.07,104.599998,103.589996,103.650002,514400,98.174042
"741",103.849998,104.290001,103.209999,104.25,494100,98.74234
"742",104.290001,105.889999,104.029999,105.730003,818800,100.144165
"743",105.739998,105.839996,104.080002,105.160004,486400,99.604286
"744",105.970001,106.370003,105.120003,105.349998,743000,99.784233
"745",105.580002,107.080002,105.489998,105.889999,642400,100.295708
"746",106.209999,106.379997,105.239998,106,865200,100.399895
"747",106.300003,106.300003,104.75,105.190002,612000,99.63269
"748",105.550003,106.660004,105.18,105.989998,1248900,100.390427
"749",106.480003,106.839996,105.510002,106.529999,454100,100.901901
"750",106.43,106.720001,105.379997,105.519997,242200,99.945259
"751",105.830002,106,105.019997,106,366200,100.399895
"752",106.339996,106.629997,105.519997,106.239998,407300,100.62722
"753",106.529999,106.620003,105.699997,106.019997,297700,100.418831
"754",105.790001,106.400002,105.709999,106.230003,412700,100.617744
"755",106.599998,106.839996,104.809998,105.809998,815100,100.219933
"756",104.559998,104.879997,103.059998,104.309998,799100,98.799179
"757",103.419998,103.760002,101.68,102.099998,643500,96.70594
"758",101.720001,103,100.769997,101.709999,583100,96.33654
"759",101.709999,102.57,101.370003,101.419998,597300,96.061867
"760",101.589996,101.769997,100.139999,100.809998,707100,95.484093
"761",101.199997,101.239998,98.580002,98.900002,818500,93.674995
"762",98.800003,99.849998,97.870003,99.699997,711900,94.432732
"763",99.510002,100.160004,99.190002,100,871200,94.716881
"764",99.989998,100.75,98.900002,99.300003,650900,94.053864
"765",99.800003,101.589996,99.550003,101.580002,714000,96.213417
"766",102,102.839996,101.139999,102.800003,953200,97.368965
"767",102.089996,102.300003,101.040001,101.419998,952400,96.061867
"768",101.739998,102.080002,99.949997,100.209999,447000,94.915787
"769",99.669998,100.360001,98.900002,100.169998,737400,94.877907
"770",100.279999,100.400002,97.690002,98.07,657100,92.888847
"771",96.959999,97.050003,95.68,96.160004,754700,91.079765
"772",96.879997,97.220001,96.010002,96.580002,566900,91.477577
"773",96.870003,97.93,96.589996,97.160004,564400,92.026924
"774",96.160004,97.029999,95.550003,96.879997,533700,91.761719
"775",96.690002,96.910004,93.470001,93.57,851800,88.626579
"776",94.169998,95.540001,93.879997,94.300003,718200,89.318016
"777",95.940002,97.160004,95.360001,95.389999,674500,90.350441
"778",96.160004,98.25,96.120003,98.019997,623400,92.841476
"779",98.599998,98.68,95.720001,96.150002,693300,91.07029
"780",95.57,95.839996,94.919998,95.379997,516500,90.340965
"781",95.339996,95.559998,94.43,95.139999,425800,90.113647
"782",95.209999,96.07,94.839996,95.709999,492300,90.653534
"783",96.07,96.769997,95.709999,96.550003,457000,91.449165
"784",96.010002,96.970001,95.690002,96.959999,464700,91.837486
"785",96.980003,96.980003,95.68,96.470001,641800,91.373383
"786",96.339996,97.709999,95.910004,96.760002,1213800,91.648064
"787",100,102,98.510002,99.349998,1383600,94.101227
"788",98.68,99.93,98,99.610001,750500,94.347496
"789",99.019997,99.389999,96,96.209999,2780100,91.127121
"790",94.209999,96.790001,93.449997,95.720001,1381200,90.662994
"791",95.900002,95.900002,91.980003,92.040001,1219100,87.177422
"792",93.099998,94.790001,90.120003,90.18,1313600,85.415688
"793",88.949997,90.900002,86.699997,86.709999,1505900,82.129013
"794",84.68,87.339996,84.410004,87.239998,1727800,82.631012
"795",87.610001,89.080002,84.629997,89.040001,1371800,84.335922
"796",88.389999,89.699997,85.160004,86.360001,1415900,81.797508
"797",87.669998,89.370003,85.669998,89.25,963500,84.534828
"798",85.919998,87,84.370003,85.650002,1053500,81.849503
"799",83.349998,84.860001,80.779999,82.849998,1837000,79.173752
"800",78.550003,81.93,77.360001,80.150002,1892700,76.593544
"801",83.080002,85.989998,81.5,85.919998,1270900,82.107529
"802",83.550003,85.449997,82.699997,83.900002,1495100,80.177147
"803",78.660004,82.589996,75.220001,78.449997,2101300,74.968979
"804",81.260002,81.879997,75.68,79.269997,1604700,75.752602
"805",70.760002,74.599998,70,70.949997,1459900,67.801773
"806",72.050003,76.860001,70.5,76.849998,1462700,73.439987
"807",72.099998,73.269997,60.900002,66.349998,1362900,63.405891
"808",65.510002,66.32,62.330002,64.309998,1558700,61.456413
"809",65.160004,65.290001,55.02,55.349998,2418300,52.89399
"810",55.23,55.450001,49.68,50.290001,2208100,48.058517
"811",52.619999,61.259998,52.310001,60.810001,1684100,58.111713
"812",60.939999,68.779999,59.900002,64.779999,1845500,61.905556
"813",65.050003,69.260002,63.490002,68.639999,1615300,65.594284
"814",65.209999,66.870003,63.279999,64.459999,1231300,61.599754
"815",64.459999,67.199997,63.41,66.080002,1100000,63.147869
"816",65.459999,68.040001,64.589996,67.330002,1885900,64.342415
"817",63.599998,64.43,61.91,62.740002,1622400,59.956074
"818",61.990002,64.739998,59.5,61.400002,1392500,58.675533
"819",61.150002,61.990002,57.869999,58.259998,1098000,55.674858
"820",61.669998,67.650002,61.669998,67.099998,1535000,64.122604
"821",71.260002,72.809998,68.150002,69.360001,1431800,66.282333
"822",70.889999,73.580002,69.540001,73.25,1202600,69.999725
"823",74.870003,76.220001,70.889999,71.669998,1845700,68.489838
"824",71.410004,71.519997,68.620003,71.290001,1366400,68.126686
"825",72.610001,74.480003,72.089996,74.169998,998100,70.878899
"826",71.209999,72.410004,69.449997,71.519997,918800,68.346481
"827",71.169998,73.949997,70.650002,73.480003,1100700,70.219521
"828",76.029999,78.010002,73.739998,74.650002,1058600,71.337608
"829",73.57,75.419998,72.650002,73.18,861300,69.932831
"830",71.220001,72.139999,70.559998,71.040001,685000,67.887794
"831",72.470001,73.419998,71.410004,72.900002,712000,69.665253
"832",73.870003,74.970001,72.68,73.099998,725900,69.856384
"833",73.739998,75.580002,73.230003,75.029999,878300,71.700737
"834",75.699997,78.160004,75.269997,77.529999,672100,74.089813
"835",79.059998,80.760002,78.720001,79.220001,828900,75.704819
"836",81,83.25,80.379997,82.110001,940000,78.466591
"837",80.900002,81.040001,78.290001,79.279999,1507700,75.762161
"838",77.279999,77.690002,74.599998,75.190002,815400,71.853645
"839",74.650002,75.93,74.059998,75.629997,669000,72.274117
"840",76.339996,77.18,74.839996,75,864200,71.672073
"841",74.989998,76.110001,70.790001,72.610001,1249000,69.388115
"842",73.779999,75.860001,73.510002,73.720001,1081800,70.448875
"843",75.019997,76.660004,74.82,76.440002,690600,73.048172
"844",75.730003,76.650002,73.739998,75.989998,924600,72.618141
"845",76.050003,76.290001,74.169998,74.169998,970900,70.878899
"846",73.709999,73.709999,70,70.629997,1010700,67.495972
"847",69.25,71,67.120003,71,1157400,67.849564
"848",70.160004,73.5,69.330002,73.120003,2073100,69.875496
"849",76,78.25,75.860001,77.309998,937700,73.87957
"850",77.25,78.730003,76.139999,76.400002,794100,73.009949
"851",77.089996,78.339996,76.879997,77.220001,632900,73.793564
"852",76.739998,77.620003,75.410004,77.150002,640800,73.726669
"853",77.089996,77.449997,76.239998,77.220001,529200,73.793564
"854",79.75,83.089996,79.470001,82.339996,936400,78.686371
"855",84.099998,87.370003,84.099998,87.290001,1002600,83.416733
"856",87.519997,87.900002,84.139999,84.309998,711500,80.568954
"857",83.410004,84.709999,82.489998,83.410004,910900,79.708908
"858",83.510002,85.349998,83.110001,84.779999,718000,81.018105
"859",85.75,85.940002,84.230003,84.870003,695900,81.104126
"860",86.040001,89.339996,85.339996,89.139999,913700,85.184647
"861",87.339996,90.279999,86.129997,90.239998,1029100,87.00692
"862",94.110001,95.459999,91.699997,92.279999,902300,88.973839
"863",92.709999,95.330002,92.300003,93.519997,913600,90.169418
"864",91.910004,92.209999,90.82,91.660004,579300,88.376053
"865",91.870003,92.199997,88.489998,88.510002,690800,85.338913
"866",85.120003,86.029999,83.129997,83.589996,806800,80.595184
"867",86.330002,86.830002,83.720001,85.589996,818000,82.523529
"868",82.879997,86.660004,82.059998,85.620003,963200,82.55246
"869",89.129997,89.650002,86.57,88.580002,751200,85.406403
"870",88.489998,89.559998,87.389999,88.690002,695200,85.512466
"871",87.720001,89.32,87.720001,88.239998,668000,85.078583
"872",89.949997,90.970001,87.309998,87.580002,2854000,84.442238
"873",87.370003,88.669998,85.68,87.75,739100,84.60614
"874",88.720001,89.43,87.489998,88.440002,638800,85.271416
"875",87.389999,87.589996,83.879997,84.669998,818600,81.636482
"876",84.07,85.449997,83.290001,85.059998,581200,82.012512
"877",84.879997,85.529999,83.32,83.660004,1290300,80.662666
"878",84.949997,87.339996,84.300003,87.019997,734000,83.902283
"879",86.699997,87.440002,85.599998,86.959999,852700,83.844444
"880",86.839996,87.419998,85.779999,85.900002,760900,82.822418
"881",87.480003,88.980003,86.089996,86.839996,696900,83.728737
"882",88.209999,88.559998,86.639999,87.449997,443400,84.316887
"883",86.400002,87.599998,86.309998,86.839996,562800,83.728737
"884",86.910004,87.209999,85.25,86.139999,512300,83.053825
"885",85.690002,85.970001,83.669998,84.449997,670400,81.424362
"886",84.940002,85.730003,83.879997,85.580002,479800,82.513885
"887",86.120003,87.330002,84.980003,85.129997,682000,82.080009
"888",84.449997,86.370003,84.089996,86.169998,727200,83.082741
"889",87.730003,88.529999,86.650002,88.260002,544200,85.097862
"890",87.879997,88.790001,87.709999,88.639999,454600,85.464256
"891",89.25,89.25,87.470001,87.860001,452100,84.712196
"892",87.209999,87.580002,86.099998,87.029999,572400,83.911934
"893",87.07,88.93,87.07,87.629997,531600,84.49044
"894",87.489998,89.339996,87.160004,89.099998,496900,85.907768
"895",88.540001,89.5,88.089996,88.459999,568300,85.290703
"896",88.440002,89.980003,88.050003,88.639999,669000,85.464256
"897",88.07,89.900002,87.040001,89.43,760900,86.225945
"898",89.830002,90.25,88.370003,89.199997,716700,86.004181
"899",89.339996,91.760002,89.339996,91.650002,740200,88.366417
"900",90.400002,92.279999,87.889999,90.480003,1009800,87.238327
"901",90.690002,91.699997,89.370003,90.150002,1644800,86.920158
"902",90.730003,91.43,90.139999,90.860001,791800,87.604721
"903",90.57,91.230003,90.209999,91.190002,687200,87.922897
"904",92.300003,92.75,91.690002,92.43,655200,89.118469
"905",92.129997,92.800003,91.370003,92.230003,500600,88.925636
"906",91.839996,92.790001,91.540001,92.75,559000,89.427002
"907",92.769997,94.25,92.339996,94.07,577500,90.699715
"908",95.07,96.57,94.760002,95.269997,758600,91.856712
"909",95.959999,97.050003,95.360001,96.870003,786500,93.399391
"910",95.949997,96.150002,93.839996,94.360001,487300,90.979317
