"","ES.Open","ES.High","ES.Low","ES.Close","ES.Volume","ES.Adjusted"
"899",90.559998,91.379997,89.989998,90.489998,1028100,87.364334
"900",89.68,90.779999,89.349998,90.580002,1114600,87.451225
"901",90.379997,91.959999,88.410004,90.07,2588700,86.958839
"902",89.690002,90.07,88.599998,89.489998,1019000,86.398865
"903",89.519997,90.910004,89.470001,90.269997,1120800,87.151924
"904",90.360001,90.650002,87.889999,88.18,953900,85.134117
"905",87.949997,88.510002,87.080002,88.099998,1320800,85.056877
"906",87.949997,89.800003,87.800003,89.019997,1524500,85.945099
"907",89.32,89.470001,88.150002,88.550003,1275300,85.491348
"908",88.480003,88.690002,85.900002,86.089996,1323900,83.116302
"909",86.580002,88.349998,86.400002,87.910004,1255500,84.873451
"910",87.470001,88.309998,87.150002,87.919998,777900,84.883095
"911",87.660004,88.07,86.769997,87.150002,617200,84.139702
"912",86.940002,88.5,86.650002,87.459999,992600,84.438988
"913",87.459999,87.900002,86.339996,86.940002,936800,83.936951
"914",87.239998,87.239998,85.739998,86.209999,1060400,83.232162
"915",85.910004,86.610001,85.370003,85.669998,772300,82.710823
"916",85.989998,86.699997,84.879997,86.540001,963800,83.550766
"917",85.790001,86.449997,84.400002,85.879997,1503400,82.913567
"918",86.269997,86.309998,84.739998,84.93,1067500,81.996376
"919",84.540001,84.639999,83.040001,84.010002,1185200,81.108154
"920",84.410004,84.82,83.190002,84.279999,1202600,81.368828
"921",84.370003,85.019997,83.239998,84.769997,1136500,81.841904
"922",84.589996,85.860001,84.529999,85.709999,2385200,82.749435
"923",85.099998,85.360001,83.43,83.660004,1429800,80.770248
"924",83.760002,86.760002,83.18,86.470001,1155600,83.483177
"925",86.629997,87.660004,85.239998,86.080002,1197300,83.106667
"926",85.940002,86.510002,84.540001,86.080002,1097000,83.106667
"927",86.169998,86.370003,84.870003,85.260002,1256800,82.31498
"928",85.849998,87.959999,85.599998,85.790001,1144400,82.826675
"929",85.540001,85.610001,83.290001,83.339996,1343700,80.461304
"930",83.629997,83.650002,81.519997,82.160004,2086300,79.32206
"931",82.550003,83.489998,81.68,82.910004,2033900,80.046165
"932",83.230003,85.160004,83.230003,83.970001,1433500,81.069542
"933",83.599998,84.459999,83.309998,83.360001,1252000,81.028709
"934",82.709999,82.779999,81.400002,81.93,1351700,79.63871
"935",81.629997,81.830002,78.660004,78.860001,3739000,76.654556
"936",78.110001,78.779999,77,78.019997,1403700,75.838051
"937",77.839996,79.559998,77.769997,78.980003,1464000,76.771217
"938",78.93,79.360001,78.160004,78.290001,1258300,76.100502
"939",78.330002,80.239998,78.199997,79.949997,1473100,77.714081
"940",79.879997,82.57,79.620003,82.480003,1991100,80.173317
"941",83,83.739998,81.919998,82.650002,1293200,80.33857
"942",82.940002,83.669998,82.610001,83.010002,778700,80.688499
"943",83.489998,84.169998,82.639999,83.550003,1561300,81.213402
"944",83.839996,85.480003,83.599998,85.449997,1644900,83.060257
"945",84.93,87.629997,84.639999,87.050003,1717300,84.615517
"946",87.419998,89.559998,86.830002,89.489998,1842900,86.987274
"947",89.489998,91.370003,88.739998,90.779999,1687000,88.241203
"948",91.370003,91.790001,90.260002,91.400002,1264900,88.843864
"949",91.540001,92.949997,91.239998,92.43,1161300,89.845055
"950",92.75,92.989998,91.480003,92.190002,1271100,89.611771
"951",92.169998,93.800003,92.169998,93.059998,906300,90.457428
"952",91.900002,92.919998,91.18,92.660004,1016500,90.068626
"953",91.989998,92.699997,91.239998,91.830002,1069700,89.261841
"954",91.32,91.879997,90.400002,91.019997,1399800,88.47448
"955",91.019997,92.18,90.459999,91.419998,1821300,88.863297
"956",91.900002,92.410004,90.809998,91.080002,1048500,88.532806
"957",91.599998,92.980003,91.209999,92.239998,1157400,89.660362
"958",92.010002,92.919998,91.629997,92.080002,856000,89.504845
"959",92.330002,93.209999,91.769997,92.919998,1043700,90.32135
"960",93.279999,93.360001,91.650002,91.970001,1217400,89.397919
"961",91.360001,91.970001,90.449997,91.730003,1677300,89.164635
"962",92.230003,92.760002,91.050003,91.879997,1778400,89.310432
"963",90.860001,91.68,88.68,88.910004,1347800,86.423508
"964",88.349998,89.599998,87.129997,88.459999,1614800,85.986084
"965",88.199997,88.849998,86.410004,87.269997,1437700,84.829361
"966",88.080002,90.669998,87.68,90.589996,1343100,88.056511
"967",91.32,92.660004,90.900002,91.980003,1389500,89.407646
"968",92.900002,93.050003,90.989998,91.290001,1389900,88.736938
"969",91.760002,93.57,91.760002,92.199997,1188600,89.621483
"970",92.379997,94.089996,91.629997,92.779999,1166500,90.185265
"971",95,96.660004,93.410004,93.529999,1757800,90.914284
"972",94.190002,94.440002,92.800003,93.660004,1739800,91.040657
"973",94.080002,95.010002,93.400002,94.419998,1140100,91.779404
"974",94.160004,94.440002,91.709999,92.309998,1036900,89.728409
"975",92.860001,93.959999,92.470001,93.290001,854200,90.681
"976",94.209999,94.540001,92.449997,94.43,1002800,91.789116
"977",94.019997,94.239998,91.389999,91.75,961100,89.184074
"978",92.349998,92.360001,89.589996,89.75,1059100,87.240005
"979",89.510002,89.830002,87.349998,88.190002,1765700,85.723633
"980",88.169998,89.410004,87.82,88.629997,1395200,86.151329
"981",88.839996,89.110001,87.480003,87.790001,931000,85.334824
"982",88.559998,88.760002,86.910004,87.470001,1375400,85.023773
"983",87.75,88.489998,86.400002,88.43,1620200,85.956924
"984",88.5,88.68,86.940002,87.93,633500,85.470901
"985",87.860001,88.400002,86.540001,87.510002,2331300,85.06266
"986",87.919998,89.160004,87.550003,88.220001,1777000,85.752792
"987",87.949997,88.330002,87.099998,88.150002,1415100,85.684753
"988",87.860001,88.099998,86.459999,86.809998,997000,84.382225
"989",86.510002,87.129997,84.699997,85.540001,1743400,83.147743
"990",85.190002,87.129997,85.010002,86.739998,1464600,84.314186
"991",86.099998,86.870003,85.559998,86.379997,850100,83.964249
"992",86.379997,86.559998,85.32,86.019997,945500,83.614319
"993",86.190002,86.839996,85.099998,85.690002,1432400,83.293549
"994",85.510002,86.129997,85.029999,85.790001,1221600,83.390762
"995",86.480003,87.610001,85.389999,85.459999,1285400,83.069977
"996",85.690002,87.089996,85.199997,86.629997,1292800,84.20726
"997",87.029999,87.790001,85.300003,85.449997,1872200,83.060257
"998",86.010002,86.629997,85.480003,85.779999,1824700,83.381027
"999",85.349998,86.459999,84.099998,84.709999,3406200,82.340965
"1000",83.370003,83.879997,82.169998,83.709999,1898100,81.918205
"1001",83.919998,84.209999,83.18,83.57,1905700,81.781204
"1002",84.169998,84.400002,82.900002,82.919998,1609600,81.145111
"1003",83.190002,84.150002,82.82,84.150002,697700,82.348785
"1004",84.660004,85.099998,84.290001,85.040001,1255500,83.219734
"1005",85.519997,85.93,84.940002,85.190002,1221500,83.366524
"1006",84.800003,85.830002,84.800003,85.330002,838700,83.503532
"1007",85.480003,86.610001,84.989998,86.510002,1117000,84.658272
