"","FFIV.Open","FFIV.High","FFIV.Low","FFIV.Close","FFIV.Volume","FFIV.Adjusted"
"455",165.899994,170.699997,165.899994,169.220001,1150100,169.220001
"456",166.729996,169.830002,163.809998,168.740005,880800,168.740005
"457",167.919998,169.710007,161.25,161.600006,911900,161.600006
"458",174.860001,175.550003,166.050003,171.470001,1506300,171.470001
"459",168.75,172.820007,166.520004,170.380005,1176200,170.380005
"460",173.320007,174.929993,165.919998,168.589996,855900,168.589996
"461",168.690002,171.610001,166.919998,171.440002,560900,171.440002
"462",174.320007,178.389999,172.960007,175.279999,1122100,175.279999
"463",175.130005,179.339996,174.610001,179.089996,967100,179.089996
"464",177.309998,182.339996,177.309998,180.289993,685600,180.289993
"465",180.199997,181.5,177.229996,180.820007,537900,180.820007
"466",179.860001,181.509995,177.029999,181.419998,410900,181.419998
"467",182.449997,189.089996,178.350006,188.460007,1002300,188.460007
"468",188,190.080002,187.479996,189.270004,697000,189.270004
"469",187.619995,188.869995,181.399994,183.240005,1012100,183.240005
"470",182.550003,183.240005,178.639999,178.910004,635800,178.910004
"471",178.899994,180.630005,176.009995,176.789993,608300,176.789993
"472",177.910004,179.070007,175.529999,175.839996,544800,175.839996
"473",175.610001,179.539993,174.25,179.199997,633800,179.199997
"474",177.539993,179.369995,176.539993,177.770004,448500,177.770004
"475",177.619995,177.690002,168.949997,169.539993,870800,169.539993
"476",166.119995,170.25,164.970001,166.690002,581300,166.690002
"477",168.330002,170.229996,167.110001,168.619995,536100,168.619995
"478",166.869995,169.990005,166.869995,168.119995,296800,168.119995
"479",170.270004,170.899994,168.470001,170.619995,413800,170.619995
"480",169.309998,170.809998,168.320007,170.080002,717400,170.080002
"481",171.009995,177.270004,171.009995,176.539993,719200,176.539993
"482",175.610001,175.690002,172.75,173.529999,757900,173.529999
"483",173.649994,174.149994,171.660004,171.970001,739100,171.970001
"484",175.350006,175.740005,171.570007,174.860001,1268400,174.860001
"485",174.5,176.699997,168.960007,169.550003,997200,169.550003
"486",165.979996,171.029999,164.820007,170.919998,758200,170.919998
"487",170.929993,172.399994,164.270004,165.320007,610500,165.320007
"488",164.869995,168.080002,163.740005,167.190002,654700,167.190002
"489",169.949997,170.649994,166.300003,167.289993,501700,167.289993
"490",169.520004,173.080002,168.389999,170.350006,699400,170.350006
"491",171,172.399994,168.369995,169.020004,773100,169.020004
"492",167.850006,169.320007,164.850006,165.440002,638100,165.440002
"493",164.990005,165.529999,162.259995,163.070007,1101800,163.070007
"494",164.279999,167.820007,164.080002,166.210007,777600,166.210007
"495",167.029999,168.830002,161.289993,162.199997,618300,162.199997
"496",161.929993,162.360001,155.350006,158.25,1060200,158.25
"497",158.770004,160.759995,154.330002,154.619995,1055800,154.619995
"498",153.75,155.139999,150.029999,150.169998,713500,150.169998
"499",151.380005,157.380005,149.869995,157.300003,478300,157.300003
"500",155.539993,160.580002,154.399994,160.520004,504400,160.520004
"501",161.179993,163.089996,159.5,160.630005,357600,160.630005
"502",162.039993,163.380005,160.5,162.029999,330600,162.029999
"503",158.190002,162.910004,158.190002,161.179993,758700,161.179993
"504",159.610001,160.169998,153.910004,154.309998,1227800,154.309998
"505",156.699997,160.130005,156.300003,159.789993,805100,159.789993
"506",159.949997,165.470001,159.639999,163.820007,913300,163.820007
"507",165.169998,166.369995,161.949997,164.820007,634200,164.820007
"508",165.910004,167.320007,164.820007,166.039993,415200,166.039993
"509",163.940002,166.899994,163.940002,165.600006,554600,165.600006
"510",163.75,164.630005,161.350006,163.729996,885700,163.729996
"511",161.919998,163.839996,161.029999,162.850006,729500,162.850006
"512",163.419998,164.25,162.220001,163.179993,546300,163.179993
"513",163.179993,165.020004,161.059998,161.860001,757700,161.860001
"514",156.899994,158.309998,153.550003,156.419998,1223500,156.419998
"515",157.539993,159.339996,156.699997,158.639999,1306300,158.639999
"516",155.940002,159.160004,153.690002,157.300003,921600,157.300003
"517",158.339996,160.759995,155.850006,159.639999,1162300,159.639999
"518",151.860001,159.550003,151,156.089996,2096400,156.089996
"519",157.929993,159.839996,156.789993,158.5,723700,158.5
"520",157.149994,158.809998,155.520004,158.75,603400,158.75
"521",159.259995,159.339996,157.429993,157.630005,463000,157.630005
"522",158.029999,160.399994,156.529999,159.639999,556700,159.639999
"523",159.309998,161.660004,159.309998,160.949997,843800,160.949997
"524",160.789993,161.899994,160,160.720001,667300,160.720001
"525",159.5,163.119995,159.5,162.839996,532000,162.839996
"526",162.960007,163.910004,162.25,162.410004,371100,162.410004
"527",162.240005,164.460007,162.169998,163.960007,389700,163.960007
"528",162.669998,163.210007,158.699997,159.710007,416600,159.710007
"529",158.830002,161.190002,157.880005,160.919998,700600,160.919998
"530",161.309998,163.240005,161.100006,163.100006,384600,163.100006
"531",163.630005,166.520004,163.600006,165.100006,430100,165.100006
"532",165.929993,166.970001,165.229996,166.75,532800,166.75
"533",166.380005,169.889999,165.509995,168.740005,715400,168.740005
"534",169.179993,171.710007,168.5,171.279999,660500,171.279999
"535",170.679993,171.270004,169.339996,169.809998,704100,169.809998
"536",169.940002,170.449997,167.580002,168.179993,574000,168.179993
"537",168.270004,170.039993,167.190002,169.820007,438700,169.820007
"538",170.639999,172.139999,170.259995,172.080002,349800,172.080002
"539",173.190002,173.440002,171.419998,171.589996,684700,171.589996
"540",171.600006,172.669998,171.059998,171.820007,453100,171.820007
"541",171.460007,171.779999,169.889999,171.380005,272900,171.380005
"542",171.25,171.449997,167.919998,168.139999,706700,168.139999
"543",167.600006,168.330002,165.419998,166.529999,756400,166.529999
"544",166.970001,167.289993,161.710007,163.289993,553700,163.289993
"545",163.240005,163.399994,161.970001,162.149994,511300,162.149994
"546",161.919998,162.139999,159.949997,161.080002,527000,161.080002
"547",160.630005,161.25,157.910004,158.990005,783200,158.990005
"548",157.589996,158.080002,155.660004,157.990005,610500,157.990005
"549",158.610001,162.160004,158.610001,162.089996,563300,162.089996
"550",153.639999,154.699997,148.910004,149.649994,2278500,149.649994
"551",149.779999,153.119995,149.149994,151.75,1252400,151.75
"552",152.990005,154.679993,152.179993,153.179993,656100,153.179993
"553",153.570007,155.119995,153.479996,153.690002,910400,153.690002
"554",153.559998,154.990005,152.979996,154.360001,514400,154.360001
"555",155.330002,156.149994,153.699997,154.259995,639600,154.259995
"556",153.789993,154.339996,151.399994,153.490005,431300,153.490005
"557",153.490005,156.550003,153.490005,155.830002,477300,155.830002
"558",155.539993,156.490005,152.089996,152.240005,604500,152.240005
"559",151.699997,152.619995,150.139999,151.139999,401200,151.139999
"560",152.5,153.850006,152.160004,152.860001,662200,152.860001
"561",152.619995,154.289993,150.509995,152.059998,514700,152.059998
"562",152.410004,154.419998,151.229996,153.710007,488400,153.710007
"563",156.729996,157.350006,155.009995,156.929993,772000,156.929993
"564",163.800003,163.800003,158.350006,161.470001,1002500,161.470001
"565",161.470001,165.889999,158.410004,165.320007,892400,165.320007
"566",167.270004,168.300003,165.820007,166.710007,600200,166.710007
"567",166.720001,167.440002,164.320007,166,526600,166
"568",166.600006,167.429993,165.809998,167.330002,499100,167.330002
"569",167.050003,167.910004,165.429993,167.880005,308800,167.880005
"570",167.529999,167.860001,165.270004,165.660004,583200,165.660004
"571",165.429993,168.190002,164.979996,168.149994,565000,168.149994
"572",168.419998,168.839996,166.660004,167.289993,354200,167.289993
"573",168.289993,168.690002,166.75,167.009995,659200,167.009995
"574",166.820007,167.470001,164.759995,166.610001,588300,166.610001
"575",167.259995,167.389999,165.539993,166.119995,465600,166.119995
"576",165.179993,167,164.279999,164.449997,593400,164.449997
"577",164.339996,164.850006,162.039993,163.399994,659600,163.399994
"578",163.399994,163.970001,162.5,163.75,450200,163.75
"579",163.399994,164.529999,162.240005,163.949997,594900,163.949997
"580",163.949997,166.639999,163.75,164.25,868300,164.25
"581",156.550003,168.940002,156,162.470001,1031300,162.470001
"582",161.889999,163.229996,159.539993,159.869995,499600,159.869995
"583",160.259995,160.630005,158.559998,159.100006,363600,159.100006
"584",158.800003,158.910004,156.429993,156.899994,504800,156.899994
"585",157,157,152.199997,152.259995,835700,152.259995
"586",151.580002,154.449997,150.369995,152.320007,557800,152.320007
"587",152.740005,155.169998,152.199997,154.369995,585900,154.369995
"588",151,153.289993,150.289993,152.929993,521400,152.929993
"589",150.910004,152.279999,150.009995,151.669998,604200,151.669998
"590",151,151.919998,149.350006,149.619995,516500,149.619995
"591",147.949997,148.410004,145.440002,146.830002,497700,146.830002
"592",146.179993,148.770004,143.520004,148.570007,675200,148.570007
"593",144.779999,145.889999,141.050003,143.449997,842500,143.449997
"594",143.610001,143.960007,141.910004,141.970001,634300,141.970001
"595",141.229996,143.210007,140.630005,142.990005,465200,142.990005
"596",143.199997,144.619995,142.440002,142.610001,581400,142.610001
"597",141.009995,142.440002,139.850006,140.220001,690700,140.220001
"598",138.910004,139.75,138.029999,139.520004,786900,139.520004
"599",140.610001,142.270004,140.610001,141.380005,740900,141.380005
"600",141.580002,141.75,140.190002,140.309998,492400,140.309998
"601",138.970001,139.259995,136.649994,137.399994,1080800,137.399994
"602",138.259995,139.089996,135.789993,136.940002,644700,136.940002
"603",137.850006,138.710007,135.720001,136.639999,1217900,136.639999
"604",136.160004,137.759995,135.039993,137.429993,582400,137.429993
"605",137.639999,138.429993,135.850006,136.029999,608800,136.029999
"606",134.919998,134.919998,131.529999,132.080002,697300,132.080002
"607",132.130005,134.830002,132.130005,134.350006,877100,134.350006
"608",136,137.350006,135.050003,136.729996,835200,136.729996
"609",138.229996,138.279999,136.470001,138.050003,669200,138.050003
"610",137.860001,139.710007,136.910004,138.630005,567000,138.630005
"611",139.419998,141.410004,138.970001,140.429993,595800,140.429993
"612",141.75,143.199997,141.600006,142.610001,446400,142.610001
"613",143.470001,145.169998,141.740005,141.970001,505500,141.970001
"614",142.139999,143.089996,141.759995,142.740005,439300,142.740005
"615",143.529999,145.199997,142.839996,145.130005,662100,145.130005
"616",140.449997,142.330002,135.130005,136.929993,1187500,136.929993
"617",136.940002,139.699997,135.669998,138.809998,860400,138.809998
"618",140.320007,144.259995,139.929993,141.009995,573900,141.009995
"619",141.990005,142.009995,140.300003,141.440002,554100,141.440002
"620",142.889999,142.960007,140.779999,142.289993,1032200,142.289993
"621",142.210007,143.860001,140.779999,143.729996,1869500,143.729996
"622",144.080002,144.860001,142.690002,143.160004,752700,143.160004
"623",143.360001,144.259995,140.839996,141.020004,474400,141.020004
"624",142.300003,143.589996,141.839996,142.630005,480300,142.630005
"625",143.039993,143.929993,142.610001,143.050003,406000,143.050003
"626",144.039993,146.089996,143.639999,145.630005,1135100,145.630005
"627",147.880005,148.889999,146.279999,148.119995,522400,148.119995
"628",148.139999,148.440002,144.679993,146.380005,541100,146.380005
"629",147.149994,149.320007,146.850006,147.800003,525300,147.800003
"630",147.020004,147.949997,146.110001,147.660004,402100,147.660004
"631",139.830002,142.300003,138.779999,142.009995,963500,142.009995
"632",141.130005,142.770004,140.470001,142.679993,871600,142.679993
"633",143.570007,145.190002,141.050003,141.570007,761500,141.570007
"634",141.729996,143.809998,141.059998,142.759995,772000,142.759995
"635",143.179993,146.440002,143.179993,145.559998,482100,145.559998
"636",146.5,147,144.570007,146.080002,406300,146.080002
"637",145.970001,146.979996,145.199997,146.520004,646100,146.520004
"638",147.029999,147.600006,144.880005,144.970001,533700,144.970001
"639",144.949997,146.25,144.050003,145.589996,606800,145.589996
"640",146.850006,149.089996,146,147.970001,623700,147.970001
"641",148,148,145.350006,145.619995,881300,145.619995
"642",147.059998,148,145.119995,147.639999,507000,147.639999
"643",147.830002,148.759995,146.929993,148.669998,945500,148.669998
"644",146.020004,149.139999,142.320007,147.690002,2056300,147.690002
"645",148.220001,153.990005,147.600006,153.809998,1241500,153.809998
"646",153.350006,153.520004,150.020004,152.25,778900,152.25
"647",151.020004,151.539993,148.990005,149.880005,548800,149.880005
"648",150.270004,150.270004,146.039993,146.720001,727000,146.720001
"649",146.710007,149.720001,144.449997,144.759995,846500,144.759995
"650",142.729996,143.009995,138.160004,139.039993,836900,139.039993
"651",136.690002,137.199997,133.580002,134.610001,679000,134.610001
"652",135.940002,136.270004,133.149994,136.119995,810300,136.119995
"653",133.699997,135.210007,131.320007,134,703800,134
"654",135.690002,137.910004,135.169998,137.410004,655700,137.410004
"655",136.429993,136.580002,133.139999,133.440002,679100,133.440002
"656",133.070007,133.070007,130.25,130.479996,591700,130.479996
"657",129.539993,133.75,129.160004,131.610001,612300,131.610001
"658",129.690002,129.690002,125.349998,127.629997,928000,127.629997
"659",127.190002,127.419998,125.220001,126.169998,652300,126.169998
"660",126.970001,129.449997,126.480003,128.740005,615000,128.740005
"661",131.020004,132.309998,129.600006,129.679993,579100,129.679993
"662",129.410004,129.410004,126.650002,127.120003,568400,127.120003
"663",128.710007,130.520004,127.660004,129.380005,415600,129.380005
"664",129.869995,130.309998,128.839996,129.350006,448900,129.350006
"665",129,129.479996,123.910004,124.389999,733000,124.389999
"666",126.120003,126.120003,124.25,125.139999,485700,125.139999
"667",126.080002,126.279999,121.800003,122.07,916500,122.07
"668",122.07,124.589996,121.360001,124.209999,693400,124.209999
"669",126.059998,129.350006,126.059998,128.119995,760900,128.119995
"670",128.610001,129.229996,127.730003,128.729996,551200,128.729996
"671",127.699997,128.639999,126.709999,128.080002,801500,128.080002
"672",130.080002,130.399994,126.510002,127.870003,806800,127.870003
"673",130.229996,132.839996,128.240005,131.270004,737400,131.270004
"674",131.899994,133.220001,131.130005,132.960007,486700,132.960007
"675",136.350006,136.710007,133.860001,134.729996,773000,134.729996
"676",134.910004,140.949997,134.100006,140.880005,686400,140.880005
"677",141.139999,142.589996,139.410004,142.320007,506900,142.320007
"678",142.429993,142.990005,139.880005,141.289993,458900,141.289993
"679",141.009995,142.330002,139.699997,139.830002,406900,139.830002
"680",139.360001,141.520004,139.360001,140.610001,412700,140.610001
"681",139.550003,140.089996,135.75,139.029999,481100,139.029999
"682",138.710007,140,137.539993,138.770004,517100,138.770004
"683",139.029999,140.130005,137.800003,138.199997,447300,138.199997
"684",138.630005,139.080002,136.589996,137.139999,666000,137.139999
"685",136.539993,139.320007,136.539993,139.059998,733500,139.059998
"686",139.610001,139.740005,136.940002,137.679993,400900,137.679993
"687",137.690002,140.399994,137.619995,140.179993,472200,140.179993
"688",140.089996,140.089996,138.029999,139.740005,322900,139.740005
"689",140.080002,141.830002,139.119995,139.710007,348100,139.710007
"690",140.5,141.169998,139.470001,140.419998,407000,140.419998
"691",140.699997,141.880005,132.990005,135.619995,907300,135.619995
"692",134.009995,134.460007,131.589996,132.080002,562400,132.080002
"693",131.979996,133.460007,129.020004,132.839996,698000,132.839996
"694",133.770004,134.589996,131.369995,132.960007,735000,132.960007
"695",133.009995,134.309998,131.009995,133.300003,604500,133.300003
"696",131.970001,131.970001,129.580002,129.970001,484800,129.970001
"697",131.619995,132.669998,130.25,131.949997,378400,131.949997
"698",131.460007,133.820007,128.509995,132.449997,354600,132.449997
"699",134.740005,138.259995,134.210007,135.669998,530000,135.669998
"700",135.25,136.039993,133.940002,135.399994,289400,135.399994
"701",135.389999,136.869995,134.630005,135.399994,472200,135.399994
"702",135.729996,136.630005,134.570007,136.309998,580800,136.309998
"703",136.860001,137.75,135.990005,137.169998,308200,137.169998
"704",137.130005,138.039993,136.020004,137.690002,490700,137.690002
"705",138.649994,139.479996,137.770004,137.839996,557700,137.839996
"706",138.660004,140.440002,137.839996,139.100006,468200,139.100006
"707",138.669998,139.440002,137.309998,138.320007,807800,138.320007
"708",150,153,145.860001,145.940002,2154200,145.940002
"709",144.559998,146.610001,141.649994,143.550003,1186400,143.550003
"710",144.25,145.559998,142.160004,143.029999,411300,143.029999
"711",141.679993,143.690002,141.039993,143.529999,498500,143.529999
"712",143.970001,144.429993,140.580002,143.770004,650400,143.770004
"713",143.100006,144.679993,142.449997,144.080002,557900,144.080002
"714",143.550003,146.350006,143.029999,146.100006,536900,146.100006
"715",145.710007,148.369995,145.630005,146.429993,585800,146.429993
"716",146.479996,147.429993,145.960007,146.380005,552000,146.380005
"717",146.309998,149.75,144.539993,147.910004,786200,147.910004
"718",148.580002,149.509995,147.25,147.619995,536500,147.619995
"719",147.899994,148.759995,147.059998,148.410004,361200,148.410004
"720",147.210007,148.139999,146.259995,147.690002,260900,147.690002
"721",147.5,147.5,145.550003,146.410004,368300,146.410004
"722",145.869995,147.270004,144.949997,146.289993,343200,146.289993
"723",144.529999,145.339996,142.770004,144.309998,420400,144.309998
"724",144.570007,145.729996,143.539993,145.460007,325000,145.460007
"725",144.990005,144.990005,142.720001,143.770004,525700,143.770004
"726",145,145,143.110001,144.289993,401600,144.289993
"727",143.300003,144.919998,142.300003,143.559998,522200,143.559998
"728",143.440002,143.600006,141.820007,142.600006,599800,142.600006
"729",143.559998,143.559998,141.619995,142.839996,367800,142.839996
"730",143.080002,146.089996,142.389999,145.880005,728500,145.880005
"731",145.279999,146.199997,144.490005,145.309998,1822400,145.309998
"732",146,146.800003,144.899994,145.630005,586600,145.630005
"733",145.449997,146.199997,144.919998,145.710007,290100,145.710007
"734",145.699997,146.160004,143.820007,144.490005,583700,144.490005
"735",144.229996,144.529999,141.619995,144.419998,1012800,144.419998
"736",144.75,146.710007,143.559998,143.580002,598000,143.580002
"737",137.440002,138.449997,134.610001,137.960007,1596400,137.960007
"738",138.570007,139.539993,135.940002,138,882700,138
"739",138.320007,138.679993,137.240005,137.279999,501700,137.279999
"740",138.100006,138.639999,136.789993,137.880005,777700,137.880005
"741",138.399994,140.869995,138.160004,140.820007,678800,140.820007
"742",141.199997,143.929993,140.589996,143.460007,632600,143.460007
"743",142.539993,143.059998,138.990005,139.25,975000,139.25
"744",140.820007,140.820007,138.259995,138.699997,695500,138.699997
"745",139.320007,142.270004,138,141.220001,833900,141.220001
"746",141.429993,141.990005,139.570007,140.350006,910600,140.350006
"747",140.679993,144.039993,140.679993,143.690002,668900,143.690002
"748",132.5,139,132.5,138.320007,2012600,138.320007
"749",138.570007,140.169998,137.880005,139.039993,571200,139.039993
"750",139.600006,139.770004,138.240005,138.589996,134200,138.589996
"751",138.889999,139.940002,137.789993,139.080002,313400,139.080002
"752",139.179993,139.940002,138.330002,139.169998,354900,139.169998
"753",139.039993,140.309998,138.279999,139.289993,266300,139.289993
"754",138.869995,140.550003,138.75,139.649994,333300,139.649994
"755",140.419998,141.309998,139.740005,140.759995,592200,140.759995
"756",139.809998,140.949997,138.550003,140,420600,140
"757",138.800003,139.679993,137.589996,138.25,568800,138.25
"758",137.660004,138.080002,136.639999,136.990005,463600,136.990005
"759",137.539993,137.809998,135.979996,136.440002,571400,136.440002
"760",137.360001,137.360001,134.649994,135.990005,542700,135.990005
"761",136.509995,136.789993,134.830002,135.149994,357200,135.149994
"762",135.440002,136.839996,135.270004,136.199997,477400,136.199997
"763",136.149994,137.119995,134.399994,136.100006,659000,136.100006
"764",135.889999,137.350006,135.419998,136.119995,373400,136.119995
"765",137.029999,138.740005,136.929993,138.679993,447200,138.679993
"766",139.240005,139.5,136.75,137,538200,137
"767",136.490005,136.880005,134.690002,135.039993,784800,135.039993
"768",135.570007,136.089996,132.270004,132.279999,806300,132.279999
"769",132.240005,134.169998,132,133.960007,1126100,133.960007
"770",134.410004,136.080002,134.100006,135.820007,678700,135.820007
"771",133.839996,134.089996,131.089996,132.699997,1663600,132.699997
"772",125.040001,131.309998,124.529999,126,2594700,126
"773",126.480003,128.630005,125.220001,125.660004,1033200,125.660004
"774",124.43,126.190002,123.110001,125.120003,732600,125.120003
"775",125.080002,125.360001,121.879997,122.120003,890100,122.120003
"776",121.190002,123.010002,121.190002,121.769997,822200,121.769997
"777",123.349998,125.07,122.610001,123.300003,707900,123.300003
"778",124.879997,126,123.849998,125.230003,707400,125.230003
"779",125.82,125.82,123.290001,123.599998,679900,123.599998
"780",123.360001,123.690002,121.540001,123.580002,602500,123.580002
"781",125.5,126.940002,123.519997,126.910004,814700,126.910004
"782",127.029999,127.839996,125.410004,126.089996,745100,126.089996
"783",126.720001,128.880005,125.919998,126.709999,517900,126.709999
"784",125.480003,128.5,125.050003,128.220001,536000,128.220001
"785",127.75,127.959999,126.620003,127.510002,453800,127.510002
"786",127.32,128.309998,126.889999,127.699997,645500,127.699997
"787",127.93,130.410004,127.660004,129.75,592700,129.75
"788",129.5,133.080002,129.270004,132.850006,653100,132.850006
"789",132.160004,133.429993,130.679993,133.360001,601800,133.360001
"790",129.520004,131.630005,129,130.259995,856800,130.259995
"791",131.240005,131.240005,125.019997,126.790001,941800,126.790001
"792",127.970001,129.380005,126.059998,126.449997,609300,126.449997
"793",124.330002,128.050003,122,122.800003,910400,122.800003
"794",120.519997,122.970001,117.82,119.949997,1175400,119.949997
"795",119.889999,121.470001,115.150002,120.040001,1189200,120.040001
"796",119.599998,121.800003,114.25,116.129997,947000,116.129997
"797",118.120003,122.559998,115.089996,122.400002,1252900,122.400002
"798",119.769997,121.580002,117.239998,118.800003,959400,118.800003
"799",115.779999,120.5,115.449997,119.639999,1134400,119.639999
"800",114,119.639999,110.330002,111.690002,1284600,111.690002
"801",114.580002,118.040001,111.779999,117.879997,1108700,117.879997
"802",114.730003,115.589996,107.18,107.800003,1027700,107.800003
"803",101.089996,104.559998,96.610001,98.330002,1193200,98.330002
"804",103.220001,105.779999,98.190002,105.699997,1397900,105.699997
"805",95.169998,100.059998,94.239998,95.660004,907200,95.660004
"806",97.339996,97.580002,87.160004,93.129997,1267400,93.129997
"807",88.75,93.830002,79.779999,90.550003,1137900,90.550003
"808",89.059998,101.239998,86.510002,98.330002,1127800,98.330002
"809",99.489998,104.989998,96.68,100.139999,1193600,100.139999
"810",100.769997,105.360001,97.629997,98.650002,1101100,98.650002
"811",101.910004,104.379997,96.769997,102.709999,1313400,102.709999
"812",103.43,108.300003,99.790001,105.290001,1121700,105.290001
"813",105.18,115.349998,104.019997,114.050003,1043700,114.050003
"814",109.940002,113.910004,105.599998,110.800003,926400,110.800003
"815",111.709999,113.099998,107.629997,109.809998,782000,109.809998
"816",109.32,111.480003,106.169998,106.629997,692700,106.629997
"817",103.779999,104.75,101.419998,103.730003,666000,103.730003
"818",102.989998,108.269997,102.910004,107.120003,930900,107.120003
"819",104.690002,108.419998,104.690002,107.300003,745500,107.300003
"820",110.519997,113.919998,109.050003,112.690002,952300,112.690002
"821",115.989998,119.870003,115.150002,116.760002,1291000,116.760002
"822",118.730003,121.669998,117.279999,120.900002,648800,120.900002
"823",122.720001,127,122,125.389999,873100,125.389999
"824",123.830002,125.239998,120.25,120.699997,691700,120.699997
"825",121.730003,124.239998,121.730003,122.980003,765600,122.980003
"826",120.370003,121.82,119.940002,120.419998,571100,120.419998
"827",119.300003,123.169998,117.870003,122.32,784800,122.32
"828",125.110001,128.119995,123.220001,124.110001,2128300,124.110001
"829",120.779999,124.489998,120.510002,122.660004,856300,122.660004
"830",121.019997,121.220001,118.620003,119.839996,676400,119.839996
"831",122.349998,124,120.089996,123.209999,655300,123.209999
"832",122.980003,125.559998,122.599998,124.019997,889600,124.019997
"833",124.989998,127.559998,124.019997,127.32,843800,127.32
"834",128.399994,132.240005,127.5,130.919998,1392300,130.919998
"835",147.850006,153.559998,140.100006,140.860001,4579400,140.860001
"836",141.990005,145.880005,141.589996,142.690002,1561300,142.690002
"837",141.779999,143.389999,139.149994,139.259995,1027000,139.259995
"838",134.429993,137.979996,134.240005,135.300003,874200,135.300003
"839",132.139999,135.490005,132.059998,135.399994,850000,135.399994
"840",135.729996,137.350006,135.639999,136.520004,939700,136.520004
"841",137.270004,143.029999,136.880005,141.800003,1068400,141.800003
"842",142.169998,143.889999,141.389999,142.710007,582300,142.710007
"843",143.839996,149.100006,143.429993,149.020004,846800,149.020004
"844",148.190002,149.289993,147.210007,148.470001,614300,148.470001
"845",148.699997,149.380005,140.410004,140.410004,965000,140.410004
"846",139.429993,140.979996,136.100006,137.029999,701200,137.029999
"847",136,138,135.059998,137.119995,727800,137.119995
"848",136.860001,140.710007,135.800003,138.729996,1552100,138.729996
"849",141.509995,142.649994,140.440002,141.169998,630000,141.169998
"850",141.809998,141.970001,138.770004,138.929993,532000,138.929993
"851",139.970001,142.270004,139.75,140.380005,567000,140.380005
"852",140.330002,140.699997,137.059998,137.139999,490200,137.139999
"853",136.960007,137.589996,134.929993,137.309998,880900,137.309998
"854",141.139999,141.759995,138.009995,139.110001,807600,139.110001
"855",139.929993,145.389999,139.190002,145.270004,994600,145.270004
"856",145.470001,146,142.210007,142.25,783200,142.25
"857",143.529999,145.139999,140.809998,144.919998,922500,144.919998
"858",144.740005,146.479996,142.419998,145.820007,710100,145.820007
"859",146.630005,147.369995,144.490005,146.539993,589700,146.539993
"860",145.919998,147.429993,145.449997,146.089996,550400,146.089996
"861",146.089996,146.089996,141.220001,142.889999,935900,142.889999
"862",144.110001,146.949997,143.720001,145.139999,456100,145.139999
"863",145.860001,147.639999,144.839996,146.279999,536700,146.279999
"864",145.740005,146,143.820007,143.919998,387500,143.919998
"865",144.759995,147.830002,142.630005,146.020004,700400,146.020004
"866",144.029999,144.029999,137.460007,137.509995,778100,137.509995
"867",140.610001,142.639999,137.539993,140.320007,544600,140.320007
"868",137.320007,141.25,136.350006,140,457700,140
"869",144.639999,145.199997,140.020004,141.779999,715500,141.779999
"870",142.600006,142.600006,140.039993,140.190002,597700,140.190002
"871",140.149994,140.149994,138.339996,138.580002,533300,138.580002
"872",140.210007,141.199997,134.470001,136.649994,1064600,136.649994
"873",135.850006,139.050003,134.589996,136.899994,1135500,136.899994
"874",137.660004,138.759995,135.960007,136.360001,505700,136.360001
"875",134.740005,135.970001,133.479996,135.009995,1164200,135.009995
"876",135.350006,135.350006,132.100006,134.860001,654500,134.860001
"877",133.929993,141.690002,133.929993,140.119995,2089300,140.119995
"878",140.860001,141.270004,136.630005,137.410004,907600,137.410004
"879",137.910004,139.960007,137.570007,139.479996,612500,139.479996
"880",139.759995,140.279999,137.169998,137.309998,562000,137.309998
"881",138.630005,140.070007,137.919998,138.520004,525200,138.520004
"882",139.929993,140.600006,138.059998,139.699997,545800,139.699997
"883",138.679993,139.610001,133.940002,134.289993,1017900,134.289993
"884",134.899994,135.830002,132.940002,134.160004,902000,134.160004
"885",139.509995,145,137.789993,144.820007,1726000,144.820007
"886",144.460007,144.860001,141.320007,142.520004,596100,142.520004
"887",143.210007,144.800003,139.929993,140.259995,966700,140.259995
"888",141,143.970001,140.169998,143.910004,648700,143.910004
"889",147.600006,149.220001,144.639999,146.929993,926100,146.929993
"890",146.199997,147.580002,145.449997,147.440002,523200,147.440002
"891",147.75,150,146.449997,149.429993,1816700,149.429993
"892",150.399994,153.839996,150.399994,152.369995,691300,152.369995
"893",152.460007,155.809998,151.940002,154.360001,965500,154.360001
"894",153.940002,155.630005,153.169998,154.839996,504000,154.839996
"895",155,156.360001,154.070007,154.710007,636200,154.710007
"896",154.210007,155.279999,151.479996,152.339996,675700,152.339996
"897",152.880005,154.210007,149.889999,151.240005,1416900,151.240005
"898",144.75,145.339996,136.369995,137.970001,3898700,137.970001
"899",138.300003,140.809998,136.570007,137.740005,1436500,137.740005
"900",136.520004,137.149994,134.649994,135,830300,135
"901",136.190002,136.350006,133.539993,135.899994,1263500,135.899994
"902",135.300003,139.419998,135.300003,139.050003,993100,139.050003
"903",138.910004,141.330002,138.580002,140.679993,827700,140.679993
"904",140.160004,140.929993,138.369995,140.789993,725400,140.789993
"905",140,141.860001,140,141.339996,594100,141.339996
"906",141,141.75,139.960007,140.580002,687100,140.580002
"907",140.589996,140.850006,138.029999,139.619995,563000,139.619995
"908",139.860001,140.710007,137.149994,137.75,595600,137.75
"909",138.110001,139.190002,136.300003,138.289993,565400,138.289993
"910",138.149994,138.990005,136.169998,136.889999,752100,136.889999
