"","ILMN.Open","ILMN.High","ILMN.Low","ILMN.Close","ILMN.Volume","ILMN.Adjusted"
"916",353.690002,354.309998,348.420013,353.070007,588700,353.070007
"917",355,355.149994,344.390015,348.869995,591200,348.869995
"918",349.829987,352.679993,348.559998,350.950012,454100,350.950012
"919",351.269989,355.220001,348.209991,353.559998,599800,353.559998
"920",353.130005,353.130005,345.100006,351.109985,855200,351.109985
"921",351.579987,354.279999,350.589996,354,507800,354
"922",352.179993,359.350006,351.01001,357.220001,802600,357.220001
"923",355.350006,356.670013,346.910004,347.839996,962400,347.839996
"924",349.450012,368.299988,347.98999,364.529999,1126500,364.529999
"925",366.73999,366.73999,342.609985,346.519989,957600,346.519989
"926",346.059998,346.059998,332.640015,342.390015,845200,342.390015
"927",336,346.160004,333.709991,340.950012,1095400,340.950012
"928",342.959991,351.600006,341,347,684200,347
"929",346.829987,353.679993,343.559998,346.109985,598100,346.109985
"930",349.109985,350.859985,345.019989,349.929993,683900,349.929993
"931",354.690002,358.959991,352.160004,353.649994,751500,353.649994
"932",355.220001,358.369995,351.350006,352.190002,773600,352.190002
"933",355.190002,376.670013,320.23999,322.470001,3409800,322.470001
"934",315.910004,316.809998,293.48999,298.019989,5365900,298.019989
"935",298.359985,300.920013,290.829987,295.5,4340200,295.5
"936",266.869995,283.23999,260.420013,270.130005,7343500,270.130005
"937",268.809998,275.26001,261.25,268.51001,4232800,268.51001
"938",274.700012,278.160004,271.140015,273,2173300,273
"939",273.690002,287.48999,267.100006,286.309998,2544600,286.309998
"940",284.429993,302.230011,279.880005,299.890015,4336900,299.890015
"941",307.25,307.609985,297.670013,305.459991,1907100,305.459991
"942",304.600006,309.700012,302.369995,305.5,1610800,305.5
"943",305.179993,310.609985,303.609985,309.079987,1576000,309.079987
"944",312.769989,313.140015,306.149994,309.609985,1783500,309.609985
"945",306.149994,311.779999,305,308.429993,1555700,308.429993
"946",310.73999,320.619995,310.079987,316.170013,1430800,316.170013
"947",317.790009,323.929993,315.100006,317.279999,1327100,317.279999
"948",319.320007,325.320007,314.549988,324.339996,1156700,324.339996
"949",327.779999,334,322.640015,333.779999,1363800,333.779999
"950",337.98999,339.600006,333.970001,339.040009,1420100,339.040009
"951",341.059998,356,339.630005,352.320007,1672900,352.320007
"952",341.869995,346.5,337.529999,345.140015,1731300,345.140015
"953",345.5,347.429993,326.23999,330.119995,1653300,330.119995
"954",327.929993,330.709991,320.149994,323.779999,1241400,323.779999
"955",326.200012,332.730011,325.570007,326.309998,1556100,326.309998
"956",328.350006,329.279999,318.670013,321.26001,1012300,321.26001
"957",320.950012,325.25,318.619995,320.440002,685500,320.440002
"958",320.51001,323.390015,316.420013,317.850006,553100,317.850006
"959",318.839996,326.880005,318.839996,325.920013,818700,325.920013
"960",327.880005,327.880005,320,323.549988,760600,323.549988
"961",321.290009,323.5,313.309998,319.059998,926000,319.059998
"962",321.440002,328,318.440002,321.73999,1227200,321.73999
"963",317.359985,320,309.660004,309.690002,1248400,309.690002
"964",309.850006,319.149994,305.25,314.899994,1468700,314.899994
"965",308.589996,311.769989,288.01001,292.700012,2726500,292.700012
"966",298,303.869995,288.880005,292.880005,1572100,292.880005
"967",297,301.600006,293.769989,296.630005,1198900,296.630005
"968",308.5,311.940002,299.700012,311.329987,1645300,311.329987
"969",319.529999,319.549988,307.690002,311.720001,705500,311.720001
"970",310.100006,311.25,302.410004,308.160004,880900,308.160004
"971",316.839996,319.049988,305.179993,305.690002,1595700,305.690002
"972",301.609985,308,299.190002,301.559998,1618900,301.559998
"973",303.290009,307.890015,299.320007,302.350006,981700,302.350006
"974",302.179993,307.640015,299.690002,304.309998,971700,304.309998
"975",305.640015,310.01001,304.109985,308.859985,870500,308.859985
"976",309,309.070007,295.790009,296.730011,1653400,296.730011
"977",296.730011,299.369995,293.98999,297.950012,1279200,297.950012
"978",296.98999,301.100006,295,295.230011,1078800,295.230011
"979",295.709991,300.829987,292.649994,299,984700,299
"980",300.269989,306.690002,297.209991,300.799988,878800,300.799988
"981",301,306,297.570007,301.850006,876900,301.850006
"982",304.809998,309.769989,303.26001,305.630005,978300,305.630005
"983",309.23999,309.399994,301.730011,303.980011,541200,303.980011
"984",305,319.329987,304.01001,317.029999,981700,317.029999
"985",317.320007,322.549988,311.019989,322.089996,1603200,322.089996
"986",323.859985,336.540009,322.600006,334.339996,2119200,334.339996
"987",334.350006,341.619995,332.299988,340.820007,1487600,340.820007
"988",341.01001,346.600006,337.019989,346,1720400,346
"989",345.070007,350.98999,343.399994,350.660004,1172900,350.660004
"990",348.029999,350.899994,341.549988,342.820007,952500,342.820007
"991",341.190002,343.399994,335.679993,342.720001,958600,342.720001
"992",343.26001,346.559998,336,337.76001,1423600,337.76001
"993",338.149994,348.929993,336.559998,343.709991,784800,343.709991
"994",341.880005,345.279999,338.970001,342.01001,798500,342.01001
"995",345,351.320007,344.200012,347.109985,992400,347.109985
"996",348.839996,353.149994,346.779999,352.619995,945300,352.619995
"997",353.48999,354.589996,350.040009,353.320007,759000,353.320007
"998",358.440002,361.910004,356.269989,361.299988,1349800,361.299988
"999",365.279999,366.690002,359.950012,366.059998,1922700,366.059998
"1000",360.700012,364.350006,356.899994,362.630005,1073100,362.630005
"1001",368.089996,378.329987,365.790009,370.959991,1184300,370.959991
"1002",370.01001,374.179993,366.059998,366.519989,747500,366.519989
"1003",363.450012,369.059998,362.01001,367.290009,269200,367.290009
"1004",372.730011,373.200012,365.839996,366.779999,539400,366.779999
"1005",371.079987,372.809998,363.109985,366.109985,452100,366.109985
"1006",368.220001,370.339996,360.76001,364.089996,580300,364.089996
"1007",366.359985,370.429993,360.899994,370,513600,370
