"","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
"913",475,477.220001,465.920013,470.100006,516900,470.100006
"914",470.01001,473.230011,464.850006,466.059998,516200,466.059998
"915",462.51001,467.309998,461.089996,461.98999,533000,461.98999
"916",460.880005,463.309998,458.01001,460.329987,504200,460.329987
"917",462.76001,465.190002,460.630005,463.910004,440200,463.910004
"918",462.029999,466.130005,461.829987,465.940002,393700,465.940002
"919",462.850006,468.130005,461.899994,462.700012,327800,462.700012
"920",466.890015,467.450012,461.390015,462.579987,331600,462.579987
"921",462.320007,465.869995,458.940002,462.950012,379200,462.950012
"922",461.98999,468.549988,459.98999,465.630005,508500,465.630005
"923",467.350006,474.630005,464.01001,473.200012,461400,473.200012
"924",473.359985,484.529999,472.769989,482.619995,489000,482.619995
"925",482.609985,485,468.709991,471.950012,584900,471.950012
"926",471.730011,475.910004,463.630005,471.01001,479100,471.01001
"927",468.470001,477.440002,461.359985,470.410004,557300,470.410004
"928",471.480011,481.76001,471.01001,476.279999,410100,476.279999
"929",476.799988,480.649994,467.429993,469.269989,367500,469.269989
"930",473.079987,476.040009,469.630005,474.649994,334600,474.649994
"931",475.980011,483.26001,474.950012,478.119995,347800,478.119995
"932",480,480.700012,476.399994,477.410004,245300,477.410004
"933",480,480.309998,468.519989,469.920013,420800,469.920013
"934",461,470.529999,461,467.390015,405500,467.390015
"935",468.119995,470.01001,457.190002,463.899994,677900,463.899994
"936",460.73999,461.649994,446.679993,453.959991,645700,453.959991
"937",456.570007,464,451.279999,455.399994,530500,455.399994
"938",454.790009,458.929993,448.049988,448.619995,517800,448.619995
"939",445.029999,447.160004,437.570007,443.970001,874100,443.970001
"940",437.350006,447.790009,437.350006,444.679993,464800,444.679993
"941",450.170013,458.01001,449.940002,457.339996,485700,457.339996
"942",457.359985,459.029999,452.700012,453.320007,403200,453.320007
"943",455.679993,464.609985,453.579987,461.079987,515800,461.079987
"944",462.929993,467.630005,461.109985,463.559998,385500,463.559998
"945",458.25,462,453.350006,458.23999,356200,458.23999
"946",459.769989,463.579987,459.059998,459.48999,349700,459.48999
"947",459.619995,461.230011,443.279999,444.609985,528000,444.609985
"948",447.040009,451.619995,444.329987,444.899994,529900,444.899994
"949",447.049988,455.690002,447.049988,453.359985,386600,453.359985
"950",454.589996,455.149994,448.690002,449.380005,420600,449.380005
"951",452.709991,461.619995,449.329987,458.470001,491400,458.470001
"952",460.019989,471.279999,460.019989,469.450012,394800,469.450012
"953",470.470001,475.380005,463.589996,464.630005,413100,464.630005
"954",462.339996,471.290009,459.5,469.5,350300,469.5
"955",468.720001,471.51001,463.350006,467.01001,462600,467.01001
"956",471.670013,475.329987,462.019989,463.75,472800,463.75
"957",467.190002,474.549988,464.190002,469.420013,425000,469.420013
"958",469.019989,474.190002,465.570007,466,351300,466
"959",464.51001,466.859985,456.869995,457.130005,445500,457.130005
"960",462.279999,467.570007,454.76001,466.429993,375600,466.429993
"961",460.25,462.5,449.809998,455.959991,429500,455.959991
"962",456.769989,460.429993,449.799988,450.220001,532900,450.220001
"963",446.899994,448.589996,439.670013,442.390015,629800,442.390015
"964",440,447.51001,435.440002,436.329987,797900,436.329987
"965",431.26001,438.480011,431.26001,436.600006,710700,436.600006
"966",442.709991,450.589996,434.959991,441.459991,557200,441.459991
"967",444.980011,454.579987,444.980011,449.049988,530500,449.049988
"968",456.410004,459.329987,449.769989,450.459991,515800,450.459991
"969",455.23999,460.470001,448.179993,450.109985,611100,450.109985
"970",452.790009,452.790009,442.089996,448.51001,519800,448.51001
"971",460.119995,470.459991,454.649994,455.040009,677200,455.040009
"972",450.970001,465.820007,450.519989,456.579987,517300,456.579987
"973",459.820007,468.660004,456.920013,463.380005,486600,463.380005
"974",462.5,465.390015,452.179993,456.829987,447900,456.829987
"975",457.170013,462.75,457.049988,461.649994,357600,461.649994
"976",463.839996,466.019989,457.339996,461.230011,365900,461.230011
"977",456.980011,460.109985,449.459991,450.329987,493300,450.329987
"978",449.309998,461.519989,446.76001,454.529999,444600,454.529999
"979",451.769989,453.660004,447.109985,451.390015,377500,451.390015
"980",451.230011,452.890015,445.799988,446.779999,377000,446.779999
"981",447.869995,448.950012,439.690002,442.089996,526000,442.089996
"982",449.040009,457.040009,446.170013,449.040009,670500,449.040009
"983",449,449.980011,438.929993,444.140015,601200,444.140015
"984",446.220001,451.109985,442.25,443.149994,305200,443.149994
"985",442,444.720001,435.26001,442.440002,614500,442.440002
"986",446.359985,454.529999,442.880005,453.559998,518900,453.559998
"987",452.51001,452.51001,440.51001,442.410004,528600,442.410004
"988",440.700012,447.980011,440.700012,446.5,446300,446.5
"989",447.769989,451.049988,446.339996,450,321600,450
"990",448.019989,450.220001,445.559998,448.619995,391700,448.619995
"991",445.709991,448.399994,437.570007,440,593400,440
"992",442.369995,444.549988,438.619995,444.019989,871700,444.019989
"993",442.329987,447,437.220001,446,663200,446
"994",445.059998,451.190002,443,447.940002,652200,447.940002
"995",450.339996,460,447.029999,447.549988,652000,447.549988
"996",451.059998,452.100006,447.170013,449.079987,587900,449.079987
"997",449.660004,457.040009,448.230011,454.980011,643800,454.980011
"998",456.369995,458.220001,447.190002,451.829987,632700,451.829987
"999",452.230011,454.279999,448.470001,451.149994,1575500,451.149994
"1000",446.790009,452.829987,442.350006,452.589996,467900,452.589996
"1001",451.25,456.25,448.140015,453.390015,545900,453.390015
"1002",453.799988,460.690002,453.450012,457.929993,370800,457.929993
"1003",460.149994,462.730011,456.320007,461.76001,257200,461.76001
"1004",464.869995,467.769989,456.890015,457.059998,596700,457.059998
"1005",457.970001,460.200012,451.359985,452.579987,426500,452.579987
"1006",452.670013,458.640015,451.25,451.799988,252900,451.799988
"1007",450.649994,453.450012,446.549988,452.570007,361800,452.570007
