"","TTWO.Open","TTWO.High","TTWO.Low","TTWO.Close","TTWO.Volume","TTWO.Adjusted"
"899",157.559998,159.240005,156.860001,157.820007,686600,157.820007
"900",156.720001,160.550003,155.919998,159.559998,954800,159.559998
"901",163.919998,164.110001,160.070007,164.020004,1762400,164.020004
"902",165.639999,169.190002,164.25,167.690002,3615000,167.690002
"903",175.690002,180.610001,172.059998,177.520004,4555500,177.520004
"904",175.619995,177.059998,171.339996,176.020004,1646300,176.020004
"905",176.309998,177.889999,174.110001,177.339996,1153200,177.339996
"906",175.320007,176.550003,171.649994,174.960007,1280300,174.960007
"907",175.100006,175.5,171.869995,174.729996,1011700,174.729996
"908",173.759995,173.759995,165.339996,167.110001,1829900,167.110001
"909",167.020004,170.259995,166.139999,168.110001,1233900,168.110001
"910",169.220001,172.479996,169.130005,171.279999,784900,171.279999
"911",173.259995,175.520004,172.210007,173.410004,1085800,173.410004
"912",175.720001,175.860001,173.809998,175.210007,641800,175.210007
"913",175.699997,177.529999,173.520004,176.979996,828000,176.979996
"914",175.839996,176.860001,171.550003,172.630005,1416200,172.630005
"915",172,175.509995,172,174.429993,1148900,174.429993
"916",175.050003,175.050003,171.839996,173.139999,1093200,173.139999
"917",173.139999,174.720001,170.559998,172.550003,916200,172.550003
"918",171.990005,173.929993,170.720001,173.020004,700600,173.020004
"919",173.300003,175.580002,172.699997,175.389999,892900,175.389999
"920",175.119995,175.600006,171.169998,172.669998,1591300,172.669998
"921",173.130005,174.070007,170.460007,171.059998,858300,171.059998
"922",170.679993,172.850006,169.570007,171.190002,918500,171.190002
"923",171.779999,174.139999,171.050003,172.5,913400,172.5
"924",172.960007,174.160004,170.259995,172.830002,1296200,172.830002
"925",171.509995,171.800003,164.520004,166.600006,1512000,166.600006
"926",163.960007,165.570007,157.240005,161.710007,1507800,161.710007
"927",157.059998,159.630005,153.300003,156.220001,2165600,156.220001
"928",159.660004,160.360001,156.119995,158.589996,1457400,158.589996
"929",158.5,161.360001,153.610001,154.320007,1137500,154.320007
"930",156.809998,156.809998,151.630005,153.529999,1176600,153.529999
"931",155.190002,157.649994,154.320007,156.479996,1022000,156.479996
"932",157.529999,161.410004,157.320007,160.589996,1071100,160.589996
"933",160.860001,162.979996,156.490005,157.070007,1052400,157.070007
"934",153.589996,159.470001,153.589996,159.449997,1310400,159.449997
"935",161.029999,161.25,157.369995,158.490005,1892400,158.490005
"936",157.059998,164.729996,157.009995,164.339996,1508700,164.339996
"937",166.25,166.860001,161.360001,166.220001,1053400,166.220001
"938",165.580002,166.309998,161.889999,162.309998,996600,162.309998
"939",160.270004,165.929993,160.270004,163.289993,768000,163.289993
"940",162.570007,166.470001,161.5,165.779999,829800,165.779999
"941",167.369995,167.949997,164.820007,167.460007,979100,167.460007
"942",166.600006,167.350006,163.910004,164.339996,1216300,164.339996
"943",164.789993,166.25,162.809998,165.220001,929100,165.220001
"944",166.479996,168.029999,165.679993,166.110001,1047400,166.110001
"945",162.619995,164.199997,157.820007,160.149994,1255800,160.149994
"946",161.929993,164.960007,161.179993,164.759995,853600,164.759995
"947",164.899994,167,161.399994,162.199997,1064400,162.199997
"948",162.559998,163.529999,159.490005,160.960007,984800,160.960007
"949",162.460007,162.919998,159.070007,160.419998,904800,160.419998
"950",161.130005,162.699997,160.759995,161.639999,611900,161.639999
"951",164.940002,168.270004,163.929993,167.139999,1784900,167.139999
"952",167.279999,170.119995,164.660004,169.160004,1368900,169.160004
"953",170.410004,170.990005,166.300003,168.940002,1123700,168.940002
"954",166.350006,168.5,165.050003,168.029999,881400,168.029999
"955",169,170.800003,167.839996,168.220001,2043700,168.220001
"956",170.520004,172,164.419998,165.529999,1005400,165.529999
"957",166.699997,167.110001,164.029999,164.440002,1003100,164.440002
"958",165.75,166.610001,163.509995,164.550003,782500,164.550003
"959",164.279999,164.550003,159.479996,163.289993,1387000,163.289993
"960",164.289993,164.75,161.809998,164.429993,646200,164.429993
"961",163.960007,166.660004,162.029999,165.050003,830000,165.050003
"962",166.300003,167.889999,165.149994,167.360001,722200,167.360001
"963",165.979996,166.759995,163.529999,164.389999,845300,164.389999
"964",164.660004,165.610001,160.5,162.770004,1257400,162.770004
"965",162.460007,162.770004,153.940002,154.919998,1678700,154.919998
"966",156.839996,157.110001,151,154.029999,1127000,154.029999
"967",154.779999,160.190002,154.199997,158.880005,1163300,158.880005
"968",161.630005,166.589996,161.190002,163.720001,1301300,163.720001
"969",167.100006,171.539993,164.649994,168.679993,2131000,168.679993
"970",172.779999,179.460007,164.240005,175.190002,3182000,175.190002
"971",169.5,169.839996,156.160004,159.990005,3189300,159.990005
"972",157.759995,157.979996,152.880005,154.889999,3032000,154.889999
"973",157.210007,161.809998,156.509995,161.570007,1534700,161.570007
"974",162.199997,163.990005,159.580002,160.220001,1410800,160.220001
"975",160.199997,162.889999,159.399994,161.830002,1148600,161.830002
"976",161.350006,162.649994,159.559998,162.389999,1047000,162.389999
"977",162.350006,164.949997,161.789993,162.199997,946300,162.199997
"978",161.880005,163.320007,159.839996,161.559998,985500,161.559998
"979",160.199997,168.070007,159.550003,165.580002,1688300,165.580002
"980",165.990005,172.529999,165.229996,170.050003,1455300,170.050003
"981",170.050003,171.589996,166.889999,171.190002,1138100,171.190002
"982",171.100006,171.270004,167.289993,169.830002,1222100,169.830002
"983",170.550003,174.440002,170.550003,173.979996,889200,173.979996
"984",175.869995,177.940002,174.350006,176.410004,615100,176.410004
"985",176.779999,181.710007,175.139999,180.509995,2667000,180.509995
"986",181.5,181.5,175.25,180.059998,1151200,180.059998
"987",178.949997,181.479996,177.789993,181.300003,703000,181.300003
"988",181.330002,184.429993,180.220001,180.759995,950900,180.759995
"989",180.100006,181.649994,178.889999,180.729996,1126600,180.729996
"990",181.380005,184.699997,180.770004,183.389999,1335600,183.389999
"991",184.410004,186.729996,182.440002,183.600006,1784900,183.600006
"992",181.25,185.139999,181,183.679993,1305800,183.679993
"993",182.830002,188.539993,182.350006,187.820007,1507500,187.820007
"994",188.190002,191,186.839996,190.210007,1585800,190.210007
"995",193.380005,203.690002,193,195.199997,3660300,195.199997
"996",195.990005,197.190002,193.630005,194.699997,2440200,194.699997
"997",194.539993,197.880005,193.75,195.119995,2920400,195.119995
"998",197.009995,197.449997,191.759995,197.399994,2128400,197.399994
"999",197.990005,205.839996,197.399994,203.389999,5178300,203.389999
"1000",203.960007,204.419998,198.279999,201.770004,1087700,201.770004
"1001",202.740005,204.160004,200.580002,201.860001,706000,201.860001
"1002",202.800003,203.440002,199.929993,201.820007,684500,201.820007
"1003",202.470001,204.440002,201.490005,202.5,211600,202.5
"1004",204.789993,204.789993,200.550003,201.119995,631500,201.119995
"1005",202.149994,204.860001,200.940002,202.449997,879200,202.449997
"1006",203.979996,209.259995,202.169998,206.350006,1524100,206.350006
"1007",207,207.979996,206.059998,207.789993,643900,207.789993
