"","WM.Open","WM.High","WM.Low","WM.Close","WM.Volume","WM.Adjusted"
"892",108.260002,108.389999,106.290001,106.57,1407600,104.254692
"893",106.93,108.339996,106.769997,107.519997,1266700,105.184052
"894",107.040001,108.480003,106.589996,108.209999,1239700,105.859062
"895",108.389999,109.059998,107.5,108.029999,1497200,105.682976
"896",108.68,108.959999,107.050003,107.279999,1224000,104.949265
"897",107.5,107.57,106.589996,107.07,1214000,104.743835
"898",106.769997,108.019997,106.769997,107.519997,1402000,105.184052
"899",108.160004,110.129997,107.910004,109.650002,1466100,107.267776
"900",108.540001,109.660004,107.300003,109.379997,1873100,107.003647
"901",108.809998,109.620003,108.260002,109.599998,1467500,107.218864
"902",109.959999,109.959999,108.650002,108.980003,1486100,106.612343
"903",108.389999,108.970001,108.010002,108.82,1276100,106.455811
"904",109.279999,109.93,108.709999,109.18,1522000,106.807991
"905",109.160004,110.410004,109.160004,110.370003,1437100,107.972145
"906",110.089996,113.230003,110.089996,112.720001,1867400,110.271088
"907",112.290001,112.699997,110.970001,111.610001,1770900,109.185196
"908",112.099998,112.389999,110.860001,111.589996,1563300,109.165634
"909",112.029999,112.730003,111.589996,112.25,1506400,109.811295
"910",111.349998,111.720001,110.519997,111.339996,891200,108.921059
"911",111.18,112.050003,110.650002,111.470001,1057600,109.048248
"912",111.480003,112.169998,110.559998,110.870003,1468200,108.461273
"913",110.910004,111.57,110.629997,111.010002,1193400,108.598244
"914",111.650002,111.839996,110.230003,110.559998,935500,108.158005
"915",110.129997,110.650002,109.779999,110.150002,1118700,107.756912
"916",110.370003,111.470001,109.860001,111.160004,1495300,108.744987
"917",111.489998,112.57,111.150002,112.510002,1332100,110.065643
"918",113,113.370003,112.720001,113.190002,2106100,110.730873
"919",113.25,115,112.75,113.900002,2122400,111.425446
"920",114,115.019997,113.82,114.269997,1289300,111.787407
"921",114.230003,114.300003,113.209999,114.010002,1242300,111.533058
"922",113.639999,114.470001,113.580002,114,1504600,111.52327
"923",113.309998,113.82,112.82,113.639999,1290000,111.171089
"924",113.639999,115.059998,113.370003,114.150002,2806600,111.670021
"925",113.5,114.120003,110.57,111.220001,2324200,109.325638
"926",111.779999,112.279999,109.059998,111.209999,2224200,109.315804
"927",111.18,111.68,110.110001,110.459999,1490100,108.578575
"928",110.739998,113.410004,110.57,112.559998,1738000,110.642807
"929",112.82,112.93,111.349998,111.68,1123700,109.777794
"930",111.910004,113.610001,111.589996,113.150002,1505900,111.222771
"931",113.830002,116.589996,113.650002,116.360001,2111300,114.37809
"932",116.5,117.790001,116.160004,117.07,1709100,115.075996
"933",117.529999,118.919998,116.68,116.849998,2050700,114.859741
"934",116.150002,117.449997,115.25,115.559998,2097400,113.591713
"935",115.239998,116.559998,114.860001,115.269997,3063300,113.306656
"936",114.25,114.419998,113.269997,114.300003,2109400,112.353172
"937",114.080002,115.480003,113.949997,114.970001,1088400,113.011765
"938",113.209999,113.879997,111.699997,111.730003,1580400,109.82695
"939",111.82,112.449997,110.25,111.300003,1818500,109.404282
"940",111,113.849998,110.849998,113.629997,1174800,111.694572
"941",114.599998,115.209999,113.879997,114.040001,1265500,112.09761
"942",114.18,114.650002,113.330002,113.410004,1029700,111.478333
"943",113.800003,114.32,112.540001,113.169998,2130500,111.242416
"944",113.959999,113.989998,112.029999,112.889999,1510700,110.967194
"945",111.660004,114.559998,111.580002,113.889999,1089700,111.950157
"946",114.830002,115.059998,113.839996,114.239998,1242600,112.294197
"947",114.809998,115.050003,112.900002,113.25,1404600,111.321053
"948",113.849998,114.400002,113.330002,113.879997,1085800,111.940323
"949",114.330002,114.889999,113.910004,114.699997,910500,112.746368
"950",115.129997,115.699997,114.68,115.349998,1097200,113.385292
"951",115.830002,117.190002,115.68,116.82,1217300,114.830254
"952",117.139999,117.599998,115.080002,115.5,1614200,113.532738
"953",115.190002,115.82,114.279999,114.580002,1020700,112.62841
"954",114.32,115.489998,114,115.269997,884000,113.306656
"955",115.580002,116.459999,115.489998,115.870003,1910100,113.896431
"956",116,116.209999,113.540001,113.699997,1456400,111.76339
"957",114.75,115.589996,114.059998,114.309998,832800,112.362999
"958",113.900002,115.150002,113.620003,114.169998,1008000,112.22538
"959",114.279999,116.040001,114.059998,115.769997,1324400,113.798141
"960",116.25,116.830002,115.5,116.699997,1594000,114.712296
"961",115.790001,116.019997,112.809998,113.400002,1392600,111.468498
"962",112.019997,112.610001,110.349998,110.629997,2480800,108.745682
"963",109.220001,109.82,106.75,106.959999,1884100,105.138199
"964",107.379997,108.610001,106.110001,107.550003,2082600,105.718155
"965",107.360001,108.330002,106.220001,107.910004,1930700,106.072014
"966",109.080002,111.900002,108.900002,110.669998,2064400,108.784996
"967",112.199997,115.129997,112.199997,114.709999,2357000,112.756195
"968",114.160004,118.169998,114.160004,116.050003,1989200,114.073364
"969",117.989998,120.599998,117.059998,119.690002,2682300,117.651375
"970",120,120.360001,118.910004,119.279999,1311800,117.248352
"971",123.489998,125.559998,120.75,120.959999,2398700,118.899734
"972",120.900002,123.739998,120.160004,123.379997,1963400,121.278511
"973",123.419998,123.739998,122.260002,122.800003,1025700,120.708397
"974",122.449997,122.839996,120.690002,121.089996,1216800,119.027519
"975",122.010002,122.599998,121.300003,121.919998,865100,119.843384
"976",122.470001,123.190002,121.040001,121.989998,1678100,119.912193
"977",121.370003,121.669998,120.610001,121.300003,1634100,119.233955
"978",122.139999,122.75,120.470001,120.529999,1204500,118.477058
"979",120.150002,121.089996,118.879997,120.580002,1172700,118.526215
"980",121.029999,121.209999,119.989998,120.349998,950900,118.300133
"981",120.839996,121.010002,119.580002,120.110001,935800,118.064217
"982",120.760002,121.540001,120.050003,120.43,1433100,118.378769
"983",120,120.099998,118.669998,119.639999,1400600,117.602219
"984",119.830002,119.980003,118.870003,119.190002,616100,117.159882
"985",118.650002,119.879997,118.290001,119.129997,1566600,117.100906
"986",120.169998,120.599998,119.269997,119.639999,1545200,117.602219
"987",119.339996,119.75,116.620003,117.129997,1621700,115.134972
"988",116.599998,117.93,116.199997,117.139999,1619500,115.683075
"989",116.800003,117.669998,116.800003,117.540001,1638500,116.078094
"990",117.540001,117.910004,116.459999,116.769997,1173500,115.317673
"991",115.919998,117.269997,115.779999,116.75,1234700,115.29792
"992",117.279999,117.279999,115.599998,116.580002,1611700,115.130043
"993",116.139999,116.650002,114.709999,114.940002,1672900,113.510437
"994",114.830002,116.160004,114.160004,115.410004,1426100,113.974594
"995",115.970001,116.839996,114.730003,114.779999,1227700,113.352417
"996",116.029999,116.82,115.559998,116.779999,1479400,115.327553
"997",116.650002,117.129997,115.879997,116.080002,997200,114.636253
"998",116.540001,118.349998,116.360001,117.510002,1890600,116.04847
"999",117.839996,118.629997,116.919998,117.410004,3232700,115.949722
"1000",116.489998,116.709999,114.169998,116.510002,1392300,115.060905
"1001",116.790001,118.019997,115.970001,117.919998,1695200,116.453362
"1002",117.809998,118.309998,116.230003,116.25,957100,114.804138
"1003",116.459999,117.019997,116.209999,117,466100,115.544815
"1004",117.5,118.290001,116.699997,118.089996,1172200,116.621262
"1005",118.5,118.900002,116.529999,116.82,863900,115.367058
"1006",116.870003,117.459999,116.459999,116.93,735900,115.475685
"1007",116.57,118.059998,116.480003,117.93,898500,116.463242
