"","VMC.Open","VMC.High","VMC.Low","VMC.Close","VMC.Volume","VMC.Adjusted"
"451",99.830002,101.110001,99.019997,100.900002,1317600,97.790413
"452",97.389999,98.040001,95.459999,96.230003,2239400,93.264328
"453",94.510002,96.800003,93.400002,94.129997,1716000,91.229034
"454",94.589996,94.650002,92.790001,92.839996,1223100,89.978798
"455",93.239998,94.110001,90.82,90.879997,1297800,88.079208
"456",89.489998,92.709999,87.690002,92.339996,2140600,89.494209
"457",92.389999,94.239998,91.040001,91.699997,2188400,88.873947
"458",92.620003,93.870003,90.809998,90.910004,1557100,88.108276
"459",89.5,89.699997,86.089996,88.370003,3301100,85.646553
"460",89.699997,91.019997,82.519997,84.199997,3795300,81.605072
"461",94.550003,99.220001,89.989998,98.93,6538500,95.881126
"462",99.910004,104.32,99.910004,101.139999,3474500,98.022995
"463",101.769997,103.32,100.07,102.75,2289100,99.583397
"464",103.129997,104.400002,101.559998,101.709999,2141300,98.575439
"465",101.540001,101.940002,98.57,100.589996,1810300,97.48996
"466",100.360001,105.650002,98.129997,104.120003,2810500,100.911171
"467",109.970001,112.580002,108.699997,109.199997,3319200,105.834602
"468",108.389999,109.370003,105.660004,107.980003,1741900,104.652214
"469",106.739998,107.57,104.209999,105.760002,1284100,102.500618
"470",105.589996,105.589996,102.639999,103.699997,1095700,100.504105
"471",103.870003,107.220001,103.75,104.910004,1131000,101.676842
"472",106.410004,107.779999,104.870003,105.889999,1175300,102.62661
"473",104.589996,107.419998,104.260002,107.160004,1239400,103.857475
"474",105.959999,107.379997,104.480003,106.540001,1341400,103.256584
"475",106.18,107.169998,103.089996,103.900002,1144600,100.69796
"476",101.57,104.32,100.940002,102.760002,1787500,99.862198
"477",104.059998,105.089996,103.099998,103.800003,780500,100.872871
"478",103.019997,104.110001,102.389999,103.129997,562100,100.221756
"479",104.669998,106.82,104.559998,105.959999,1053600,102.971954
"480",105.559998,106.639999,104.279999,105.199997,742300,102.233383
"481",105.559998,108.370003,103.32,107.959999,1020000,104.915565
"482",107.830002,109,106.82,106.919998,869800,103.904892
"483",106.519997,107.440002,105.57,105.709999,1254700,102.729004
"484",107.769997,109.129997,105.779999,106.059998,1485700,103.069138
"485",105.260002,105.739998,100.43,100.559998,1325700,97.72422
"486",100.080002,103.709999,99.599998,103.389999,1607400,100.474449
"487",103.5,105.940002,101.110001,101.360001,1363000,98.501678
"488",100.940002,102.379997,99.559998,101.540001,1349100,98.676598
"489",103.599998,103.980003,99.519997,99.660004,785500,96.849632
"490",101.360001,102.150002,99.349998,100.620003,925400,97.782555
"491",101.57,102.150002,97.519997,98.75,1114100,95.965294
"492",97.790001,99.690002,97.029999,99.639999,1584600,96.830177
"493",100.889999,101.089996,97.620003,98.379997,1327000,95.605705
"494",98.660004,100.220001,97.82,98.709999,846000,95.926392
"495",98.5,100.730003,95.580002,95.93,952300,93.224808
"496",95.510002,96.160004,91.940002,95.089996,2372200,92.408478
"497",95.660004,97.57,92.980003,93.300003,1897000,90.668976
"498",92.300003,94.800003,90.980003,90.989998,681600,88.424103
"499",92.110001,96.760002,90.040001,96.720001,1024000,93.992516
"500",95.370003,98.199997,94.199997,98.199997,1022700,95.430779
"501",97.910004,99.190002,96.5,97.07,1294700,94.332664
"502",97.43,98.800003,97,98.800003,678800,96.013878
"503",97.5,99.370003,96.599998,97.589996,1062000,94.83799
"504",98.489998,98.949997,95.309998,96.589996,972900,93.866188
"505",98.120003,101.949997,98.120003,101.529999,1146300,98.666878
"506",101.080002,104.459999,101.080002,103.550003,1177800,100.629913
"507",104.660004,105,101.260002,103.139999,973400,100.231483
"508",103.800003,105.160004,102.150002,103.419998,887300,100.503586
"509",103.07,103.980003,102.25,103.029999,775600,100.124588
"510",101.809998,102.5,100.849998,101.620003,667800,98.754349
"511",100.769997,103.400002,100.709999,102.019997,1090600,99.143066
"512",101.550003,102.18,99.190002,100.410004,744400,97.578476
"513",100.389999,101.540001,99.760002,100.220001,1025900,97.393829
"514",99.769997,102.290001,99.5,101.190002,870500,98.336472
"515",102.120003,105.379997,101.980003,103.610001,1499600,100.688225
"516",103.07,103.199997,99.480003,101.839996,723400,98.968147
"517",101.650002,101.650002,97.449997,99.470001,1440600,96.66497
"518",99.32,100.760002,99.32,100.040001,1322900,97.218903
"519",100.809998,101.690002,100.099998,100.769997,868000,97.928322
"520",100.040001,102.669998,100.040001,102.650002,758300,99.755302
"521",102.559998,103.68,101.720001,101.959999,1191600,99.084747
"522",102.379997,102.919998,100.540001,101,1348900,98.151833
"523",100.760002,102.75,98.93,101.650002,1538300,98.783493
"524",102.209999,104.699997,101.660004,104.410004,1937800,101.465668
"525",104.260002,105.089996,103.870003,104.199997,1239400,101.261597
"526",104.879997,105.349998,103.760002,105.290001,1694400,102.320862
"527",105.629997,105.669998,101.110001,101.269997,1636600,98.414223
"528",101.099998,102.860001,100.5,101.860001,1329900,98.987572
"529",101.860001,103.68,101.300003,103.470001,1226300,100.552177
"530",104.129997,106.019997,103.470001,105.610001,1992300,102.631821
"531",105.629997,108.209999,105.43,106.760002,1858400,103.749397
"532",107.620003,108.410004,105.620003,105.889999,1646800,102.903931
"533",113.620003,114.720001,109.559998,112.690002,4241300,109.512184
"534",113.68,115.419998,112.010002,113.139999,1653200,109.949486
"535",113,114.959999,112.260002,113.160004,1181000,109.968925
"536",113.809998,115.309998,113.440002,114.269997,1657900,111.047615
"537",113.309998,114.75,112.870003,112.989998,765800,110.102409
"538",113.629997,113.970001,112.139999,112.68,1012300,109.800346
"539",113.440002,113.839996,111.309998,111.410004,1118900,108.56279
"540",111.010002,113.919998,110.900002,113.25,1081700,110.355751
"541",112.959999,114.440002,111.629997,112.110001,936700,109.244904
"542",112,112.43,110.800003,111.459999,1417100,108.611496
"543",111.889999,114.239998,111.889999,113.029999,1276900,110.141388
"544",113.150002,115.199997,112.82,115.120003,1190400,112.177971
"545",114.839996,115.449997,113.07,113.18,805200,110.28756
"546",114.739998,115.260002,113.800003,114.589996,1301500,111.66153
"547",114.190002,115.300003,113.419998,114.089996,1177700,111.174294
"548",113.379997,114.25,112.68,113.529999,807100,110.628609
"549",113.529999,115.639999,113.529999,114.010002,910000,111.096336
"550",114.269997,114.269997,111.120003,111.489998,1469900,108.640739
"551",112.089996,112.970001,109.650002,109.870003,1466200,107.062141
"552",109.650002,111.57,109.190002,111.230003,1288200,108.387383
"553",111.379997,112.620003,111.379997,112.589996,1256400,109.712616
"554",112.940002,114.279999,112.540001,113.970001,919000,111.057373
"555",114.720001,116.059998,114.470001,115.269997,1372600,112.324135
"556",115,116.5,113.769997,115.349998,1182400,112.402092
"557",115.550003,118.089996,115.480003,117.489998,938600,114.487411
"558",117.089996,117.32,113.349998,113.449997,1095100,110.550652
"559",113.550003,115.730003,112.860001,114.989998,1605200,112.051285
"560",116.150002,116.489998,112.790001,114.489998,916600,111.564087
"561",114.43,115.68,113.959999,115.099998,1432600,112.158485
"562",115.559998,116.699997,114.720001,115.919998,670800,112.95752
"563",117.260002,120,116.839996,118.400002,2181900,115.374153
"564",119.099998,121.050003,119.059998,120.190002,1287100,117.118408
"565",119.93,121.599998,119.629997,120.57,1656600,117.488693
"566",120.989998,121.290001,118.370003,119.199997,993100,116.153702
"567",119.150002,120.860001,118.510002,119.650002,814300,116.592194
"568",119.459999,120.75,119.400002,120.209999,666100,117.137886
"569",119.529999,120.949997,119.459999,120.690002,799200,117.605629
"570",119.760002,120.519997,118.730003,119.699997,685300,116.640915
"571",119.870003,120.050003,118.669998,119.760002,570900,116.699394
"572",119.370003,121,119.279999,120.489998,655900,117.410736
"573",121.389999,122.889999,120.940002,122.150002,1192000,119.02832
"574",121.910004,122.339996,121.040001,122.110001,450000,118.989334
"575",122.169998,123.239998,121.279999,122.580002,662400,119.447327
"576",123.019997,123.269997,120.900002,122.099998,692200,118.979607
"577",122.639999,124.230003,122.459999,122.800003,1355200,119.661705
"578",122.139999,123.32,121.610001,123.269997,507800,120.119682
"579",123.230003,124.089996,122.510002,123.120003,722200,119.973518
"580",123.559998,125,122.889999,124.610001,653300,121.425446
"581",124.169998,124.169998,121.269997,121.75,989800,118.638535
"582",121.879997,123.199997,121.620003,122.919998,691600,119.778641
"583",123.260002,123.650002,122.129997,123.059998,1402400,119.915054
"584",125,126.889999,124.190002,126.110001,2097000,122.887115
"585",126.980003,128.419998,123.720001,123.760002,2353700,120.59716
"586",128.5,130.419998,126.379997,129.199997,2297300,125.898148
"587",129.729996,130,127.419998,128.5,987100,125.216034
"588",126.260002,129.410004,126,128.470001,1499600,125.186798
"589",126.860001,129.910004,126.419998,129.779999,1554200,126.463318
"590",129.289993,131,128.449997,128.550003,1128500,125.264755
"591",127.279999,128.850006,126.379997,128.410004,670100,125.128349
"592",128.199997,129.380005,126.68,128.940002,866000,125.644783
"593",126.639999,128.039993,125.839996,127.730003,881800,124.465706
"594",128,129.910004,127.650002,129.169998,920800,125.868896
"595",128.119995,130.380005,128,129.830002,896700,126.512032
"596",129.729996,131,129.559998,130.520004,934800,127.184402
"597",129.300003,130.690002,129.029999,129.949997,800400,126.62896
"598",129.389999,130.350006,128.729996,129.990005,716900,126.667961
"599",130.300003,132.600006,130.190002,131.559998,642400,128.19783
"600",130.720001,130.990005,127.580002,127.940002,1423500,124.670349
"601",126.709999,126.860001,123.410004,125.029999,1278400,122.13063
"602",125.540001,126.480003,124.519997,126.25,529900,123.322334
"603",125.889999,128.25,125.75,125.82,1137800,122.902298
"604",125.43,126.18,124.709999,125.760002,640800,122.843712
"605",126.239998,127.739998,126.190002,127.089996,590900,124.142853
"606",125.550003,125.860001,123.709999,124.910004,1111900,122.01342
"607",125.290001,128.320007,125.290001,128.320007,1403400,125.344353
"608",129.320007,131.940002,128.949997,131.869995,1269600,128.812012
"609",132.419998,133.449997,130.990005,133.389999,1103700,130.296768
"610",133.979996,135.320007,133.320007,135.059998,1348200,131.928024
"611",135.559998,135.559998,134.089996,134.380005,946500,131.263809
"612",135.100006,135.820007,134,135.559998,748900,132.416458
"613",136.050003,136.449997,128.589996,130.970001,1549600,127.932899
"614",130.970001,131.399994,129.479996,130.789993,662000,127.75705
"615",131.039993,134.259995,130.160004,132.220001,808900,129.153915
"616",132.110001,133.130005,130.899994,132.589996,780900,129.515305
"617",132.979996,133.910004,132.229996,133.520004,668600,130.423752
"618",134.580002,135.690002,132.399994,132.399994,592300,129.329712
"619",132.929993,132.960007,129.25,131.550003,970300,128.499435
"620",132.699997,134.240005,132.339996,133.710007,1034700,130.609344
"621",133.809998,135.509995,133.130005,134.919998,980300,131.791306
"622",135.119995,135.619995,134.279999,134.440002,648000,131.322418
"623",134.440002,135.910004,133.720001,134.389999,566000,131.27359
"624",134.410004,135.149994,133.199997,134.300003,732100,131.185684
"625",135.410004,136.309998,134.279999,135.410004,686900,132.269943
"626",135.479996,137.919998,135.479996,137.309998,1193300,134.125854
"627",138.699997,139.139999,135.910004,137.509995,858000,134.321228
"628",138.059998,138.110001,135.990005,137.059998,807000,133.881683
"629",137.539993,140,136.990005,139.949997,512600,136.704651
"630",139.610001,140,138.210007,139.759995,538700,136.519058
"631",138.789993,139.509995,136.610001,138.059998,1281000,134.85849
"632",137.970001,138,136.440002,137.929993,735000,134.731461
"633",138.419998,138.970001,136.309998,136.919998,565000,133.744888
"634",136.470001,136.910004,135.160004,136.809998,637000,133.637436
"635",136.639999,138,134.660004,135.789993,878600,132.641098
"636",136.199997,136.199997,132.509995,134.770004,1185700,131.644775
"637",135.179993,138.119995,135,137.630005,1229700,134.438461
"638",137.889999,138.990005,136.089996,137.589996,649500,134.399323
"639",137.429993,137.720001,134.830002,136.419998,985500,133.256531
"640",136.860001,137.539993,135.889999,136.009995,754200,132.856033
"641",135.889999,136.820007,134.190002,134.550003,916400,131.429886
"642",135,136.039993,134.679993,135.720001,1018700,132.572739
"643",135.449997,137.559998,134.940002,137.539993,3155600,134.350525
"644",139.619995,139.800003,133.960007,134.5,1768200,131.381012
"645",135.199997,139.089996,134.570007,136.800003,961000,133.627701
"646",136.800003,137.229996,134.850006,136.050003,1017100,132.895096
"647",137.25,140.720001,137.130005,140.320007,1516300,137.066071
"648",139.800003,141.839996,138.289993,138.350006,1167800,135.141754
"649",138.380005,140.470001,135.779999,136.75,810900,133.578857
"650",135.559998,138.389999,134.279999,137.710007,595200,134.516571
"651",136.100006,138.039993,135.369995,137.580002,1062000,134.389618
"652",138.070007,138.690002,136,138.119995,920300,134.917068
"653",136.919998,138.470001,136.130005,137.990005,861900,134.790115
"654",138.330002,140.470001,137.630005,139.339996,858400,136.10878
"655",139.350006,141,138.410004,140,847800,136.753494
"656",139.600006,141.029999,138.880005,139.380005,702000,136.147888
"657",139.160004,142.039993,138.5,140.690002,647700,137.427475
"658",139.100006,139.910004,138,139.139999,622400,135.913391
"659",139.229996,140.570007,138.440002,138.860001,653600,135.639923
"660",139.550003,142.009995,139.550003,141.729996,659400,138.443359
"661",142.5,143.050003,141.509995,142.360001,695200,139.058762
"662",142.289993,143.949997,140.919998,141.949997,1489900,138.960846
"663",143.25,144.050003,142.309998,143.279999,800700,140.262863
"664",143.339996,144.229996,142.190002,143.360001,417300,140.341187
"665",143.169998,144.119995,138.929993,139.729996,979900,136.787598
"666",140.380005,140.720001,137.279999,138.830002,831700,135.90654
"667",139.960007,141.770004,139.419998,139.820007,709200,136.875732
"668",139.479996,141.100006,138.649994,139.820007,654500,136.875732
"669",141.529999,141.850006,140.380005,140.559998,608400,137.600143
"670",141.529999,142.220001,140.899994,141.25,910000,138.275635
"671",140.470001,144.020004,138.339996,143.869995,1181600,140.840439
"672",144.979996,145.160004,142.899994,143.130005,715000,140.116043
"673",144.600006,144.960007,140.899994,142.860001,808400,139.8517
"674",142.660004,145.169998,142.630005,145.009995,931000,141.956436
"675",144.839996,145.529999,141.75,142.059998,707400,139.068542
"676",141.839996,142.169998,137.289993,142.139999,1199400,139.146881
"677",141.940002,145.270004,141.309998,145.259995,1017800,142.201172
"678",146,148.149994,143.970001,144.910004,1743500,141.858551
"679",145.429993,147.630005,144.740005,147.580002,976500,144.472321
"680",147.009995,147.059998,144.460007,145.630005,912800,142.56337
"681",145.389999,149.210007,144.669998,148.110001,917400,144.99115
"682",147.399994,148.860001,146.179993,148.649994,949200,145.519791
"683",149.429993,151.229996,147.610001,150.300003,1090400,147.13504
"684",150.759995,151.509995,148.470001,149.800003,1114100,146.645569
"685",149.270004,151.139999,149.070007,149.779999,796900,146.625992
"686",149.639999,151.179993,149.399994,149.660004,727500,146.508499
"687",149.570007,150.960007,147.960007,150.880005,568500,147.702835
"688",150.75,151.990005,150.410004,151.619995,787200,148.427246
"689",152,152.240005,147.669998,149.039993,950700,145.90155
"690",149.679993,152.490005,149.309998,151.240005,1235800,148.055237
"691",151.339996,152.470001,148.860001,149.059998,732100,145.921143
"692",148.309998,148.589996,144.350006,145.490005,1210500,142.426331
"693",145.490005,146.300003,144.199997,145.300003,870500,142.240326
"694",145.160004,148.039993,145.110001,147.070007,866400,143.973068
"695",146.970001,148.529999,146.5,147.630005,884800,144.521255
"696",146.5,150.220001,146.259995,147.350006,953700,144.247147
"697",148.830002,149.089996,147.460007,148.259995,882900,145.137985
"698",148.449997,149.539993,147.289993,148.5,447400,145.372955
"699",149.699997,150.149994,147.25,147.440002,747200,144.335251
"700",147.520004,148.179993,146.529999,146.669998,673100,143.581467
"701",148.899994,149.039993,146.479996,146.990005,1161000,143.89473
"702",147.179993,147.869995,146.360001,147.210007,972600,144.110107
"703",147.649994,149.5,147.509995,147.729996,489400,144.619156
"704",147.059998,147.070007,143.720001,146.039993,1566100,142.964737
"705",147,148.059998,146.330002,146.630005,561300,143.542328
"706",145.690002,148.25,145.639999,145.75,610700,142.680862
"707",146.410004,147.059998,143.860001,144.490005,827600,141.447403
"708",144.949997,146.5,144.630005,145.399994,606300,142.338196
"709",145.5,148.479996,145.050003,147.080002,621300,143.982849
"710",147.630005,147.860001,145.679993,145.710007,1264500,142.641693
"711",147.630005,149,143.270004,144.270004,1359100,141.232025
"712",143.639999,145.419998,141.910004,144.639999,1075600,141.594208
"713",145.199997,146.539993,142.089996,142.869995,965400,139.861496
"714",143.710007,145.470001,142.759995,143.649994,912700,140.625076
"715",144.229996,144.880005,141.940002,142,1624700,139.009811
"716",142.699997,143.470001,140.130005,141.029999,1626400,138.060242
"717",133.5,139,131.5,138.119995,2253200,135.211502
"718",139.369995,139.830002,136.669998,137.410004,1193500,134.516479
"719",137,137.710007,135.729996,136.440002,1045400,133.566895
"720",135.539993,137.029999,135.320007,136.529999,656000,133.655014
"721",136.759995,137.979996,136.110001,136.509995,636000,133.635422
"722",135.910004,138.839996,134.860001,138.559998,916300,135.642242
"723",138.619995,141.899994,138.389999,141.589996,1498300,138.608429
"724",141.990005,142.389999,140.149994,140.520004,1180100,137.560974
"725",140.410004,142.270004,139.740005,140.399994,1099800,137.747406
"726",140.940002,141.830002,139.860001,141.149994,788500,138.483215
"727",140.759995,142.580002,140.240005,140.75,793100,138.09079
"728",140,141.929993,139.919998,140.630005,1064600,137.973038
"729",141.559998,141.899994,138.380005,138.470001,1378100,135.853867
"730",139.300003,140.369995,138.690002,140.289993,1008000,137.63945
"731",140.5,142.139999,140.279999,142.020004,732400,139.336792
"732",142.020004,144.399994,141.630005,143.759995,991600,141.043915
"733",143.419998,143.75,140.979996,141.869995,425700,139.189621
"734",142.300003,142.300003,140.240005,141.580002,581100,138.90509
"735",140.490005,142.75,140.339996,141.970001,572600,139.28772
"736",141.869995,144.220001,141.380005,141.410004,693700,138.738312
"737",141.809998,144.289993,141.320007,143.940002,1132200,141.22052
"738",144.690002,145,142.610001,143.5,574900,140.788834
"739",143.429993,143.429993,141.759995,142.460007,889500,139.768494
"740",142.199997,142.289993,140,140.059998,870600,137.413788
"741",140.210007,142.529999,140.110001,142.399994,511200,139.70961
"742",142.399994,143.330002,141.470001,142.490005,559700,139.797928
"743",141.910004,143.929993,141.910004,143,666300,140.298248
"744",143.860001,144.130005,142.289993,142.350006,632400,139.660568
"745",143.470001,144.839996,142.889999,143.029999,1077800,140.327682
"746",143.119995,143.960007,142.300003,143.429993,1369400,140.720139
"747",143.389999,144.369995,141.520004,141.710007,1250200,139.032654
"748",141.860001,143.320007,141.369995,141.770004,2218600,139.091507
"749",142.199997,142.199997,139.520004,140.360001,790300,137.708145
"750",140.899994,143.350006,140.509995,142.649994,305600,139.954895
"751",142.759995,143.929993,142.660004,143.649994,315800,140.936005
"752",143.850006,144.419998,142.910004,143.889999,500900,141.171417
"753",143.860001,144.229996,142.160004,142.529999,536000,139.837143
"754",142.770004,144.389999,142.710007,143.990005,600200,141.269562
"755",145,145.710007,142.020004,142.720001,843400,140.023575
"756",141.360001,143.600006,141,142.100006,906800,139.415253
"757",142.190002,142.869995,140.789993,141.850006,798000,139.170013
"758",141.5,142.830002,140.229996,140.25,976500,137.600235
"759",140.320007,142.460007,140.160004,141.369995,674100,138.699036
"760",141.759995,143.5,141.509995,142.300003,649900,139.611496
"761",142.130005,143.199997,140.619995,143.160004,659900,140.455246
"762",142.910004,143.169998,141.949997,142.220001,687800,139.53299
"763",141.720001,141.949997,138.389999,139.399994,1412700,136.766266
"764",139.139999,140.850006,138.660004,139.660004,1203100,137.021378
"765",140.139999,140.399994,138.309998,139.869995,888700,137.227417
"766",139.979996,141.470001,139.850006,141.110001,826800,138.44397
"767",140.5,142.100006,140.240005,141.779999,1173700,139.101303
"768",142.270004,142.399994,140.820007,141.699997,665500,139.022827
"769",141.190002,142.800003,140.130005,142.559998,545400,139.866592
"770",142.649994,142.779999,139.119995,140.520004,565300,137.865128
"771",139.190002,141.770004,138.630005,138.880005,1071800,136.256119
"772",139.600006,141.889999,138.059998,141.300003,838000,138.630386
"773",141.339996,142.289993,139.309998,139.339996,669000,136.707413
"774",138.779999,142.440002,138.779999,142.389999,621600,139.699799
"775",141.589996,141.830002,139.410004,141.630005,1042500,138.954147
"776",142.389999,145.220001,142.240005,144.550003,1011900,141.819
"777",145.770004,146,141,144.539993,936800,141.809158
"778",145.929993,149.050003,145.270004,148.410004,1222800,145.606049
"779",148.169998,148.649994,146.789993,147.029999,1030000,144.252136
"780",146.770004,148.169998,146.059998,147.720001,544800,144.929092
"781",147.059998,147.699997,145.669998,147.119995,732400,144.340424
"782",147.029999,147.539993,143.960007,144.199997,982900,141.475601
"783",143.509995,145.800003,141.080002,145.160004,1050900,142.417465
"784",145.449997,146.600006,144.550003,145.080002,704800,142.338974
"785",145.169998,147.639999,144.869995,146.970001,640600,144.193237
"786",142.740005,143.639999,136.300003,137.169998,2306400,134.578415
"787",136.449997,137.610001,134.380005,135.399994,1220000,132.841843
"788",135.389999,137.380005,134.220001,135.789993,1299600,133.224472
"789",135.419998,135.710007,133.139999,133.949997,1032300,131.419235
"790",130,131.210007,127.989998,130.220001,994600,127.759712
"791",129.779999,130.729996,124.580002,124.839996,901000,122.802002
"792",125.739998,126.510002,119.370003,121.019997,1911200,119.044357
"793",119.480003,123.690002,118.449997,118.720001,2282500,116.781921
"794",115.949997,120.370003,113.199997,120.260002,2431900,118.296783
"795",120.68,126.25,119.690002,125.839996,1619600,123.785667
"796",128.220001,131.839996,126.959999,128.080002,2133200,125.98912
"797",129.919998,134.889999,129,134.729996,1515700,132.530533
"798",131.520004,132.449997,127.459999,129.75,1129700,127.631851
"799",126.389999,128.070007,123.040001,127.440002,1387700,125.359558
"800",120.940002,124.199997,116.669998,118.739998,1425700,116.801582
"801",121.360001,123.290001,117.220001,123,1539400,120.992043
"802",119.82,120.150002,115.239998,117.610001,1454800,115.690033
"803",111.099998,118.800003,106.779999,107.120003,2366900,105.371277
"804",112.919998,112.919998,102.290001,109.769997,2147300,107.978027
"805",100.489998,102.010002,95,95,1575800,93.449142
"806",97.459999,98.470001,92.540001,92.989998,1774100,91.471947
"807",88.5,89.110001,65.559998,76.610001,2865300,75.35936
"808",77.019997,91.589996,73.089996,90.220001,2696200,88.747177
"809",90.559998,91.800003,83.529999,84.650002,3278700,83.268112
"810",84.199997,85.879997,77.839996,82.019997,1956900,80.681023
"811",85.010002,88.300003,82.730003,85.440002,3488100,84.045197
"812",84.980003,100.010002,84.050003,95.739998,2192400,94.177055
"813",96.239998,103,95.790001,102.220001,1451900,100.551277
"814",98.68,103.110001,97.230003,99.209999,1741500,97.590401
"815",99.18,102.239998,96.199997,101.860001,1034300,100.197159
"816",100.610001,113.209999,98.510002,108.07,2921900,106.305771
"817",104.199997,112.669998,102.959999,107.120003,2616100,105.371277
"818",107.830002,110.879997,104.32,107.300003,2667100,105.54834
"819",106.940002,107.730003,94.099998,99.209999,1988500,97.590401
"820",101.980003,104.260002,101.300003,103.169998,1997400,101.485764
"821",107.82,113.849998,107.230003,107.919998,1600800,106.158218
"822",108.160004,113.360001,106,112.970001,1182300,111.125778
"823",115.290001,124.480003,112.559998,113.099998,2769300,111.253654
"824",113.879997,114.790001,108.389999,109.43,1523700,107.643562
"825",111.150002,112.900002,108.980003,112.470001,1209300,110.633926
"826",108.800003,110.209999,106.589996,110.18,1659500,108.381325
"827",109.660004,110.050003,105.050003,106.230003,1708800,104.495811
"828",109.239998,112.480003,108.150002,112.029999,1203100,110.201118
"829",110.290001,111.889999,107.400002,108,1347900,106.236908
"830",105.360001,107.099998,104.580002,106,1068400,104.269562
"831",107.980003,108.540001,104.199997,104.900002,891400,103.187515
"832",105.25,105.860001,100.709999,101.199997,2290200,99.54792
"833",103.150002,103.980003,100.919998,102.029999,1541200,100.364372
"834",103.650002,109.089996,103.650002,108.279999,1325300,106.512337
"835",110.75,114.190002,110.610001,110.769997,1214000,108.961685
"836",113.309998,117.870003,112.779999,116.650002,1478900,114.745705
"837",115.18,115.18,112,112.970001,1262400,111.125778
"838",110.900002,111.970001,107.870003,110.68,983900,108.873161
"839",108.860001,112.059998,107.660004,111.730003,1157800,109.906029
"840",112.620003,114.129997,107.620003,108.040001,1401000,106.27626
"841",110.82,111.339996,99.760002,100.309998,1781600,98.672455
"842",101,104.339996,100.330002,102.18,1066600,100.511925
"843",104,104.650002,100.519997,101.110001,1210900,99.459396
"844",99.860001,99.860001,94.610001,97.110001,2016500,95.524696
"845",97.620003,99.610001,97.370003,98.730003,1283400,97.118248
"846",97.790001,100.459999,92.790001,93.050003,1460400,91.530975
"847",91.57,98.269997,88.599998,96.860001,1870100,95.278778
"848",96.919998,98.360001,95.470001,96.07,2076600,94.501671
"849",99.550003,102.230003,99.089996,101.239998,1288300,99.587273
"850",101.269997,101.5,98.75,99.059998,928800,97.442856
"851",99.349998,102.410004,99,101.470001,1476900,99.813522
"852",100.809998,102.400002,99.610001,100.629997,961000,99.320015
"853",101.75,102.129997,98.599998,99.839996,1013900,98.540298
"854",103.5,105.220001,101.019997,104.730003,1791800,103.366661
"855",108.849998,111.580002,106.980003,111.510002,2153300,110.058388
"856",112.699997,113.110001,109.739998,110.370003,1107300,108.933228
"857",109.610001,109.959999,108,108.32,843600,106.90992
"858",108.07,109.279999,107.110001,107.339996,1692000,105.942673
"859",107.809998,110.639999,107.099998,110.589996,2537100,109.15036
"860",112.139999,119.419998,111.800003,118.330002,2469900,116.789612
"861",117.559998,122.599998,117.529999,120.639999,1461400,119.069542
"862",125.269997,128.789993,123.230003,124.129997,1135100,122.514099
"863",125.040001,127.010002,122.610001,124.059998,1021700,122.445015
"864",121.5,122.720001,117.620003,118.029999,1190600,116.493507
"865",116.580002,117.830002,114.489998,116.07,710900,114.559036
"866",111.809998,114.440002,108.889999,109.089996,1936700,107.669884
"867",113.400002,115.800003,110.169998,112.089996,1026900,110.630829
"868",108.43,113.660004,107,113.230003,801200,111.755997
"869",125.279999,128.240005,120.529999,123.150002,3247700,121.546867
"870",123,123.620003,118.360001,118.989998,1014500,117.44101
"871",117.970001,122.989998,117.629997,121.029999,969500,119.45446
"872",123.5,123.5,119.800003,120.050003,1212900,118.487221
"873",118.760002,119.940002,117.739998,119.709999,719200,118.151642
"874",121.449997,121.709999,118.779999,119.639999,818200,118.082558
"875",117.879997,119.660004,116.639999,118.059998,1299300,116.523117
"876",116.959999,117.470001,114.910004,116.910004,1507100,115.388092
"877",115.980003,116.639999,111.510002,112.800003,3678100,111.331596
"878",114.769997,116.739998,114.209999,116.019997,1169500,114.509674
"879",115.919998,116.419998,113.910004,115.849998,1200300,114.341904
"880",116.360001,117.360001,114.330002,115.959999,1119000,114.450462
"881",118.580002,121.279999,117.589996,120.82,1674100,119.247192
"882",123,123.889999,122.25,123.730003,1268400,122.119316
"883",122.290001,123.07,122.040001,122.669998,1716200,121.073105
"884",122.279999,123.629997,118.870003,119.120003,1087100,117.569321
"885",118.849998,119.489998,114.440002,117.099998,1243200,115.575623
"886",117,119.440002,116.779999,118.790001,657400,117.243629
"887",120,122.139999,118.449997,119.160004,705000,117.608818
"888",119.25,121.139999,118.279999,120.830002,612300,119.257057
"889",122.610001,125.349998,122.610001,123.529999,879400,121.921921
"890",122.82,124.400002,122.529999,124.230003,577100,122.612816
"891",125.019997,126.160004,124.050003,124.949997,518900,123.323425
"892",124.370003,125.400002,123.290001,125.110001,571600,123.481346
"893",125.5,128.210007,125.43,126.959999,525700,125.307266
"894",127.790001,128.880005,126.620003,127.150002,565400,125.494804
"895",127.099998,128.360001,126.25,127.129997,576300,125.475052
"896",127.07,127.709999,125.629997,127.279999,926400,125.623108
"897",126.459999,128.289993,125.830002,128.130005,836400,126.462051
"898",127.580002,127.610001,120.269997,120.5,1748300,118.931366
"899",121.07,122.080002,119.970001,121.080002,870300,119.503815
"900",119.690002,121,118.589996,119.68,702400,118.12204
"901",119.529999,119.970001,114.839996,117.419998,1499900,115.891449
"902",118,119.139999,115.620003,117.529999,1254500,116.000023
"903",118.089996,124.919998,118.089996,124.330002,2278100,122.711502
