"","PVH.Open","PVH.High","PVH.Low","PVH.Close","PVH.Volume","PVH.Adjusted"
"906",50.610001,51.830002,49.279999,51.810001,812000,51.810001
"907",52.450001,54.189999,51.990002,54.029999,1930900,54.029999
"908",56.049999,56.849998,54.080002,54.200001,1654800,54.200001
"909",55.09,55.09,52.09,53.540001,989300,53.540001
"910",53.43,53.84,52.48,53.610001,964900,53.610001
"911",53.02,56,52.950001,55.360001,945700,55.360001
"912",55.07,55.130001,53.16,54.66,752200,54.66
"913",54.16,54.220001,51.259998,51.5,1081700,51.5
"914",51.709999,53,50.779999,51.040001,890300,51.040001
"915",50.599998,51.990002,50.150002,50.18,820300,50.18
"916",50.27,50.700001,49.599998,50.130001,616200,50.130001
"917",49.959999,53.700001,49.959999,53.66,1534300,53.66
"918",54.5,55.07,52.990002,54.16,905900,54.16
"919",54.290001,54.650002,53,53.02,825400,53.02
"920",53.630001,55.639999,53.630001,55.049999,955900,55.049999
"921",55.32,57.34,54.799999,57.240002,956300,57.240002
"922",56.779999,57.130001,55.419998,55.759998,1105400,55.759998
"923",55.470001,57.669998,54.119999,57.650002,1560200,57.650002
"924",58.580002,60.599998,58.240002,59.509998,2405400,59.509998
"925",61.650002,64.709999,60.830002,61.450001,3319600,61.450001
"926",62.73,63.93,60.959999,63.419998,1785500,63.419998
"927",61.84,67.809998,61.720001,66.040001,2063900,66.040001
"928",65.879997,66.160004,63.830002,65.029999,1128500,65.029999
"929",65.599998,68.029999,65.599998,67.050003,1408500,67.050003
"930",67.449997,67.75,66.080002,67.07,1182400,67.07
"931",67.800003,71.949997,67.669998,71.400002,1559800,71.400002
"932",71.82,72.190002,69,70.93,1492000,70.93
"933",71.720001,73.599998,70.910004,72.080002,1516000,72.080002
"934",70.830002,72.260002,69.279999,70.510002,1080500,70.510002
"935",70.010002,71.199997,67.330002,68.480003,2609300,68.480003
"936",66.199997,66.470001,63.650002,64.68,1450900,64.68
"937",64.849998,65.860001,63.41,64.360001,1402700,64.360001
"938",65.5,66.269997,61.950001,62.080002,958000,62.080002
"939",61.799999,62.580002,59.68,61.880001,1213100,61.880001
"940",61.400002,61.970001,60.880001,61.5,952100,61.5
"941",63.02,63.34,61.689999,61.889999,1338500,61.889999
"942",61.529999,61.689999,58.59,58.689999,1134300,58.689999
"943",58.98,61.150002,58.98,59.639999,1708900,59.639999
"944",60.099998,61.41,59.560001,60.59,1255800,60.59
"945",58.57,62.240002,58.34,62.119999,1117300,62.119999
"946",62.889999,64.339996,62.200001,63.790001,934400,63.790001
"947",64.68,65.32,61.349998,61.639999,883800,61.639999
"948",62.5,64.830002,62.119999,64.440002,1181600,64.440002
"949",64.870003,67.660004,64.510002,67.610001,969200,67.610001
"950",68.099998,68.480003,65.540001,66.129997,1113100,66.129997
"951",66.5,66.5,65.120003,65.589996,754100,65.589996
"952",64.949997,66.199997,62.07,62.540001,1555700,62.540001
"953",62.549999,63.779999,61.880001,62.209999,730700,62.209999
"954",61.189999,63.959999,60.610001,63.860001,1042700,63.860001
"955",64.209999,64.629997,62.09,62.16,1145400,62.16
"956",62.849998,64.330002,61.990002,62.049999,1165800,62.049999
"957",62.560001,64.059998,61.220001,61.59,821200,61.59
"958",61.290001,62.790001,60.639999,61.419998,848400,61.419998
"959",61.619999,65.059998,61.619999,64.980003,912200,64.980003
"960",65.879997,65.879997,63.77,64.940002,943800,64.940002
"961",64.550003,64.559998,61.009998,62.279999,1067300,62.279999
"962",62.139999,63.400002,60.93,60.990002,669900,60.990002
"963",59,60.290001,58.369999,58.509998,986300,58.509998
"964",58.459999,61.75,57.57,61.119999,2277700,61.119999
"965",61.189999,61.299999,57.349998,58.290001,1450300,58.290001
"966",59.330002,61.290001,58.669998,59.77,1750400,59.77
"967",60.759998,63.91,60.529999,63.200001,1413800,63.200001
"968",62.220001,63.150002,60.509998,61.080002,983700,61.080002
"969",61.529999,62.709999,60.799999,62.439999,1188300,62.439999
"970",61.970001,62.990002,58.82,59.099998,1371000,59.099998
"971",66.160004,73.239998,66.150002,70.839996,2402400,70.839996
"972",71.300003,73.360001,70.699997,71.900002,1219500,71.900002
"973",72.889999,72.940002,67.029999,67.639999,1640600,67.639999
"974",67.260002,67.900002,64.199997,65.370003,1145000,65.370003
"975",66.620003,70.690002,66.589996,70.089996,779500,70.089996
"976",74,75.830002,72.43,75.519997,1588300,75.519997
"977",74.290001,79.449997,73.82,78.940002,1457600,78.940002
"978",79.5,81.129997,78.480003,78.669998,989200,78.669998
"979",77.160004,80.32,76.050003,78.779999,1104500,78.779999
"980",78.540001,79,75.099998,76.760002,1065700,76.760002
"981",78.629997,81.400002,77.669998,81.099998,1111800,81.099998
"982",85.709999,87.400002,82.830002,86.379997,1496100,86.379997
"983",84.57,84.93,82.830002,84.720001,1130700,84.720001
"984",85,85.019997,83.139999,83.870003,633700,83.870003
"985",84.57,84.760002,79.449997,79.489998,1388100,79.489998
"986",82.349998,84.07,80.529999,81.800003,1957600,81.800003
"987",80.540001,84.099998,79.449997,83.290001,1613900,83.290001
"988",83.339996,90.949997,82.5,88.139999,2393300,88.139999
"989",88.739998,91.75,87.580002,91.529999,2048100,91.529999
"990",90.839996,92.68,89.720001,92.260002,1069200,92.260002
"991",90.440002,92.779999,90.32,91.68,1264000,91.68
"992",92.120003,94.489998,90.519997,93.660004,1241000,93.660004
"993",94.309998,96.089996,93.129997,94.639999,1197500,94.639999
"994",96.290001,96.699997,92.949997,94.330002,909200,94.330002
"995",96,96.349998,93.349998,93.599998,1167700,93.599998
"996",93.760002,95.589996,92.239998,95.529999,635600,95.529999
"997",95.040001,96.010002,92.910004,94.360001,977800,94.360001
"998",94.650002,97.120003,93.32,96.400002,892200,96.400002
"999",95.75,97.459999,94.449997,95.260002,1447700,95.260002
"1000",93.660004,95.760002,91.669998,94.639999,901400,94.639999
"1001",94.370003,94.639999,91.25,91.68,653200,91.68
"1002",92.290001,95.160004,92.290001,94.580002,670200,94.580002
"1003",94.620003,94.620003,92.440002,93.82,295700,93.82
"1004",95,96.040001,93.949997,94.910004,513500,94.910004
"1005",94.900002,94.910004,92.129997,93.440002,428500,93.440002
"1006",94.540001,96.879997,94.260002,95.519997,417700,95.519997
"1007",94.599998,95.720001,93.559998,93.889999,491800,93.889999
